##NAME|SUBNAME|FEAT|ID|TELNUM|NEWADDR|XCOORD|YCOORD@@복지서비스
효자1동 주민센터||주민센터|4211062000|033-2503619|강원 춘천시 효자동 539-4 539-4|127.72745342907595|37.872172496283824
효자2동 주민센터||주민센터|4211063000|033-2503620|강원 춘천시 효자동 148-31 148-31|127.7363252217108|37.87239843424946
효자3동 주민센터||주민센터|4211064000|033-2503621|강원 춘천시 효자동 44-49 44-49|127.74137555321676|37.87643533961228
후평1동 주민센터||주민센터|4211060000|033-2503616|강원 춘천시 후평동 713 713|127.74545500483961|37.88603870572
국민건강보험|춘천지사|국민건강보험||033-2509800|강원 춘천시 공지로494번길 4 |127.71459195566959|37.876366718176264
근화동 주민센터||주민센터|4211057000|033-2503615|강원 춘천시 근화동 499-7 499-7|127.71239235293494|37.88070451694707
고용보험공단|춘천고용센터|고용보험공단||033-2501900|강원 춘천시 퇴계농공로 9 2층~5층(석사동, 넥서스프라자)|127.74519741400366|37.85234553188601
고용보험공단|춘천고용복지센터|고용보험공단||033-2501900|강원 춘천시 퇴계농공로 9 |127.74519741400366|37.85234553188601
남면 주민센터||주민센터|4211034000|033-2503606|강원 춘천시 남면 발산리 693 발산리 693|127.59963981339394|37.73196666698847
동산면 주민센터||주민센터|4211032000|033-2503603|강원 춘천시 동산면 조양리 363-4 363-4|127.79632884579043|37.75219051418087
남산면 주민센터||주민센터|4211040000|033-2503607|강원 춘천시 남산면 창촌리 67-3 67-3|127.64617112066597|37.79177821596951
신동면 주민센터||주민센터|4211033000|033-2503604|강원 춘천시 신동면 증리 933-4 933-4|127.71587081769597|37.8177440905259
동내면 주민센터||주민센터|4211039000|033-2503605|강원 춘천시 동내면 신촌리 583-1 583-1|127.76090447585976|37.84790258574481
석사동 주민센터||주민센터|4211065000|033-2503622|강원 춘천시 석사동 665 665|127.74236066523727|37.858619527723455
퇴계동 주민센터||주민센터|4211066000|033-2503623|강원 춘천시 퇴계동 41B-3L|127.72620056668396|37.864489878018965
강남동 주민센터||주민센터|4211067500|033-2503624|강원 춘천시 온의동 155-13 155-13|127.72031644893775|37.86521793956099
효자1동 주민센터||주민센터|4211062000|033-2503619|강원 춘천시 효자동 539-4 539-4|127.72745342907595|37.872172496283824
효자2동 주민센터||주민센터|4211063000|033-2503620|강원 춘천시 효자동 148-31 148-31|127.7363252217108|37.87239843424946
효자3동 주민센터||주민센터|4211064000|033-2503621|강원 춘천시 효자동 44-49 44-49|127.74137555321676|37.87643533961228
후평3동 주민센터||주민센터|4211061100|033-2503618|강원 춘천시 후평동 805-1 805-1|127.75384273060114|37.876525543046846
약사명동 주민센터||주민센터|4211054500|033-2503614|강원 춘천시 죽림동 109-4 109-4|127.72466966452403|37.87665828104005
후평2동 주민센터||주민센터|4211061000|033-2503617|강원 춘천시 후평동 792-1 792-1|127.75051600642183|37.87754502767554
조운동 주민센터||주민센터|4211053000|033-2503613|강원 춘천시 조양동 65-1 65-1|127.73036149752022|37.87939076432733
교동 주민센터||주민센터|4211052000|033-2503612|강원 춘천시 교동 144-1 144-1|127.73619354925373|37.88063736124103
근화동 주민센터||주민센터|4211057000|033-2503615|강원 춘천시 근화동 499-7 499-7|127.71239235293494|37.88070451694707
소양동 주민센터||주민센터|4211058000|033-2503611|강원 춘천시 소양로3가 177 177|127.72453724589684|37.882169184579595
후평1동 주민센터||주민센터|4211060000|033-2503616|강원 춘천시 후평동 713 713|127.74545500483961|37.88603870572
서면 주민센터||주민센터|4211035000|033-2503608|강원 춘천시 서면 금산리 925-2 925-2|127.69291168251755|37.898370909129035
신사우동 주민센터||주민센터|4211070500|033-2503625|강원 춘천시 사농동 99-7 99-7|127.72787611624125|37.90587902403089
동면 주민센터||주민센터|4211031000|033-2503602|강원 춘천시 동면 지내리 209-15 209-15|127.781310186156|37.91032934955384
북산면 주민센터||주민센터|4211038000|033-2503610|강원 춘천시 북산면 오항리 398 398|127.88613049973549|37.98730297916187
사북면 주민센터||주민센터|4211036000|033-2503609|강원 춘천시 사북면 신포리 413-3 413-3|127.64047045585205|38.02981323077651
근로복지공단|춘천지사|근로복지공단||033-2406119|강원 춘천시 퇴계농공로 9 넥서스프라자빌딩 6,7층  |127.74519741400366|37.85234553188601
국민건강보험|춘천지사|국민건강보험||033-2509800|강원 춘천시 공지로494번길 4 |127.71459195566959|37.876366718176264
국민연금공단|춘천지사|국민연금공단||033-2597711|강원 춘천시 남춘로 20 5층, 6층 (퇴계동)|127.7309711791904|37.86287111255933
국민건강보험|태백정선지사|국민건강보험||033-5806100|강원 태백시 황지로 72 |128.99181401245806|37.16507638137486
국민연금공단|태백상담센터|국민연금공단||033-5526471~2|강원 태백시 황지로 97 (황지동), 1층|128.9917533874897|37.1673981415625
상장동 주민센터||주민센터|4219054000|033-5502604|강원 태백시 황지로 133 |128.99162660987002|37.170802103065355
황지동 주민센터||주민센터|4219051500|033-5502601|강원 태백시 황지로 133 133 (황지동)|128.99162660987002|37.170802103065355
고용보험공단|태백고용센터|고용보험공단||033-5528605|강원 태백시 번영로 341 (황지동)|128.99036779737756|37.17225390383357
근로복지공단|태백지사|근로복지공단||033-5500580|강원 태백시 황지로 181 2~4층  |128.9900366956058|37.17422344645348
황연동 주민센터||주민센터|4219052500|033-5502602|강원 태백시 광장로 31 31 (황지동, 황연동주민센터)|128.98666991435297|37.17875927810716
문곡소도동 주민센터||주민센터|4219058500|033-5502605|강원 태백시 소도동 |128.95027341266356|37.12258117505553
삼수동 주민센터||주민센터|4219053500|033-5502603|강원 태백시 화전동 |128.942033403077|37.20157912354877
철암동 주민센터||주민센터|4219061500|033-5502608|강원 태백시 철암동 |129.03979919637246|37.11727943365539
고용보험공단|태백고용센터|고용보험공단||033-5528605|강원 태백시 번영로 341 (황지동)|128.99036779737756|37.17225390383357
구문소동 주민센터||주민센터|4219060500|033-5502607|강원 태백시 평화길 13 13 (장성동)|129.02221082306767|37.10009595792468
장성동 주민센터||주민센터|4219059500|033-5502606|강원 태백시 장성1길 171 171 (장성동)|129.00820300327456|37.1005070835733
철암동 주민센터||주민센터|4219061500|033-5502608|강원 태백시 철암동 |129.03979919637246|37.11727943365539
문곡소도동 주민센터||주민센터|4219058500|033-5502605|강원 태백시 소도동 |128.95027341266356|37.12258117505553
상장동 주민센터||주민센터|4219054000|033-5502604|강원 태백시 황지로 133 |128.99162660987002|37.170802103065355
황지동 주민센터||주민센터|4219051500|033-5502601|강원 태백시 황지로 133 133 (황지동)|128.99162660987002|37.170802103065355
황연동 주민센터||주민센터|4219052500|033-5502602|강원 태백시 광장로 31 31 (황지동, 황연동주민센터)|128.98666991435297|37.17875927810716
삼수동 주민센터||주민센터|4219053500|033-5502603|강원 태백시 화전동 |128.942033403077|37.20157912354877
근로복지공단|태백지사|근로복지공단||033-5500580|강원 태백시 황지로 181 2~4층  |128.9900366956058|37.17422344645348
국민건강보험|태백정선지사|국민건강보험||033-5806100|강원 태백시 황지로 72 |128.99181401245806|37.16507638137486
국민연금공단|태백상담센터|국민연금공단||033-5526471~2|강원 태백시 황지로 97 (황지동), 1층|128.9917533874897|37.1673981415625
국민건강보험|평창영월지사|국민건강보험||033-3399100|강원 평창군 평창읍 노성로 128 |128.39735464279653|37.368333157367765
방림면 주민센터||주민센터|4276032000|033-3302699|강원 평창군 방림면 서동로 1337 1337 (방림면사무소)|128.3943293607016|37.42659553694497
미탄면 주민센터||주민센터|4276031000|033- 330 2602|강원 평창군 미탄면 청옥산1길 1 |128.495432964626|37.34203315669572
대화면 주민센터||주민센터|4276033000|033- 330 2604|강원 평창군 대화면 남산1길 28 |128.4584623251949|37.500941498272034
용평면 주민센터||주민센터|4276035000|033- 330 2606|강원 평창군 용평면 경강로 2027 |128.4407243402084|37.60661055524944
봉평면 주민센터||주민센터|4276034000|033- 330 2605|강원 평창군 봉평면 기풍4길 10 10 (봉평면사무소)|128.37932317954858|37.6161012630613
진부면 주민센터||주민센터|4276036000|033-3302765|강원 평창군 진부면 석두산2길 13 13 (진부면사무소)|128.55351603271362|37.63726594583658
대관령면 주민센터||주민센터|4276038000|033- 33202608|강원 평창군 대관령면 대관령로 83 |128.70630319524426|37.67315742766901
미탄면 주민센터||주민센터|4276031000|033- 330 2602|강원 평창군 미탄면 청옥산1길 1 |128.495432964626|37.34203315669572
방림면 주민센터||주민센터|4276032000|033-3302699|강원 평창군 방림면 서동로 1337 1337 (방림면사무소)|128.3943293607016|37.42659553694497
대화면 주민센터||주민센터|4276033000|033- 330 2604|강원 평창군 대화면 남산1길 28 |128.4584623251949|37.500941498272034
용평면 주민센터||주민센터|4276035000|033- 330 2606|강원 평창군 용평면 경강로 2027 |128.4407243402084|37.60661055524944
봉평면 주민센터||주민센터|4276034000|033- 330 2605|강원 평창군 봉평면 기풍4길 10 10 (봉평면사무소)|128.37932317954858|37.6161012630613
진부면 주민센터||주민센터|4276036000|033-3302765|강원 평창군 진부면 석두산2길 13 13 (진부면사무소)|128.55351603271362|37.63726594583658
대관령면 주민센터||주민센터|4276038000|033- 33202608|강원 평창군 대관령면 대관령로 83 |128.70630319524426|37.67315742766901
국민건강보험|평창영월지사|국민건강보험||033-3399100|강원 평창군 평창읍 노성로 128 |128.39735464279653|37.368333157367765
국민연금공단|홍천지사|국민연금공단||033-4395410|강원 홍천군 홍천읍 홍천로 364 3층(신장대리)|127.88571539847517|37.68894416739889
국민건강보험|홍천지사|국민건강보험||033-4308600|강원 홍천군 홍천읍 홍천로 645 |127.90720145956469|37.70641416153134
북방면 주민센터||주민센터|4272038000|033-4304591|강원 홍천군 북방면 상화계리 북방면사무소|127.84892782156622|37.7060084665052
동면 주민센터||주민센터|4272035000|033-4304561|강원 홍천군 동면 속초리 동면사무소|127.96802866495332|37.66595730620138
화촌면 주민센터||주민센터|4272031000|033-4304521|강원 홍천군 화촌면 성산리 화촌면사무소|127.96799725660648|37.775446962672675
남면 주민센터||주민센터|4272036000|033-4304571|강원 홍천군 남면 양덕원리 남면사무소|127.77354389096719|37.61593737789593
서면 주민센터||주민센터|4272037000|033-4304581|강원 홍천군 서면 반곡리 서면사무소|127.67091482013666|37.6885383684465
내촌면 주민센터||주민센터|4272033000|033-4304541|강원 홍천군 내촌면 도관리 내촌면사무소|128.089349572708|37.824554297290895
두촌면 주민센터||주민센터|4272032000|033-4304531|강원 홍천군 두촌면 자은리 두촌면사무소|128.03338106417337|37.87912803506607
서석면 주민센터||주민센터|4272034000|033-4304551|강원 홍천군 서석면 풍암리 서석면사무소|128.18550076226876|37.712596743504356
남면 주민센터||주민센터|4272036000|033-4304571|강원 홍천군 남면 양덕원리 남면사무소|127.77354389096719|37.61593737789593
동면 주민센터||주민센터|4272035000|033-4304561|강원 홍천군 동면 속초리 동면사무소|127.96802866495332|37.66595730620138
서면 주민센터||주민센터|4272037000|033-4304581|강원 홍천군 서면 반곡리 서면사무소|127.67091482013666|37.6885383684465
북방면 주민센터||주민센터|4272038000|033-4304591|강원 홍천군 북방면 상화계리 북방면사무소|127.84892782156622|37.7060084665052
서석면 주민센터||주민센터|4272034000|033-4304551|강원 홍천군 서석면 풍암리 서석면사무소|128.18550076226876|37.712596743504356
내면 주민센터||주민센터|4272039000|033-4304601|강원 홍천군 내면 창촌리 내면사무소|128.4208155952591|37.76603501642914
화촌면 주민센터||주민센터|4272031000|033-4304521|강원 홍천군 화촌면 성산리 화촌면사무소|127.96799725660648|37.775446962672675
내촌면 주민센터||주민센터|4272033000|033-4304541|강원 홍천군 내촌면 도관리 내촌면사무소|128.089349572708|37.824554297290895
