NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
정관장|경기 중탑점|경기 성남시 분당구 야탑동 275-3 B03호|031-703-2304|10:00 ~ 21:00|127.13809206452494|37.41182080829377
정관장|경기 중앙로점 (우수가맹점 1회 선정)|경기 안양시 만안구 안양동 695-208|031-464-2303|10:00 ~ 21:00|126.91843350926113|37.40168097797371
정관장|경기 중앙동점 (우수가맹점 1회 선정)|경기 용인시 처인구 김량장동 70-4번지|031-336-5385|10:00 ~ 21:00|127.2086301544616|37.23345727954186
정관장|경기 중리점|경기 이천시 중리동 219|031-637-0389|10:00 ~ 21:00|127.4471673088087|37.2776972614088
정관장|경기 중동점|경기 부천시 원미구 중동 1062-4|032-215-0303|10:00 ~ 21:00|126.77676438541853|37.50350009967806
정관장|경기 중동시장점|경기 부천시 원미구 중동 712-10|032-668-2323|10:00 ~ 21:00|126.7657957401644|37.49576626612372
정관장|경기 주엽역점 (우수가맹점 1회 선정)|경기 고양시 일산서구 주엽2동 110번지 효원빌딩 107호|031-911-8008|10:00 ~ 21:00|126.75918083210816|37.67065700943915
정관장|경기 조원점|경기 수원시 장안구 조원동 송원로 81 A-111(메가플러스빌딩)|031-268-0304|10:00 ~ 21:00|127.0094475420307|37.30235770212628
정관장|경기 정자점|경기 수원시 장안구 정자2동 75-7|031-243-2304|10:00 ~ 21:00|127.0001533729|37.2897759945
정관장|경기 정자3동점 (우수가맹점 1회 선정)|경기 수원시 장안구 정자동 876-1|031-268-2304|10:00 ~ 21:00|126.99397732716793|37.29641829157241
정관장|경기 정왕점|경기 시흥시 정왕동 1861-2|031-434-2788|10:00 ~ 21:00|126.72333162447926|37.35431603734018
정관장|경기 장호원점|경기 이천시 장감로 82 - 1 (장호원읍)|031-642-4266||127.63183400583486|37.11730352772104
정관장|경기 장현점 (우수가맹점 1회 선정)|경기 남양주시 진접읍 장현리 634-4 장현프라자 135호|031-528-0389|10:00 ~ 21:00|127.18093164920441|37.71771930639952
정관장|경기 장기점 (우수가맹점 1회 선정)|경기 김포시 장기동 1850번지|031-983-5304|10:00 ~ 21:00|126.66852975862386|37.64518807705633
정관장|경기 장곡점|경기 시흥시 장곡동 802-1|031-504-2304|10:00 ~ 21:00|126.78044664353594|37.37977264598698
정관장|경기 일산2동점 (우수가맹점 1회 선정)|경기 고양시 일산서구 일산동 541-13|031-976-0389|10:00 ~ 21:00|126.77593063197017|37.68296673554988
정관장|경기 인창점|경기 구리시 인창동 309-6|031-557-2304|10:00 ~ 21:00|127.1348572296305|37.60559809660634
정관장|경기 인덕원점|경기 안양시 동안구 평촌동 89-2|031-426-2303|10:00 ~ 21:00|126.97522735262453|37.39486235611
정관장|경기 인덕원사거리점|경기 안양시 동안구 관양2동 1511|031-422-2303|10:00 ~ 21:00|126.97839700024903|37.39997717731996
정관장|경기 인계점|경기 수원시 팔달구 인계동 365|031-213-0399|10:00 ~ 21:00|127.03584888172703|37.27120554585735
정관장|경기 이충점 (우수가맹점 1회 선정)|경기 평택시 이충동 664-4 1층|031-652-2304|10:00 ~ 21:00|127.0654947019|37.0601220555
정관장|경기 의정부역점|경기 의정부시 의정부동 평화로 557-1 1층 정관장 의정부역점|031-842-2304|10:00 ~ 21:00|127.04671682781775|37.74177866919688
정관장|경기 의정부2동점|경기 의정부시 의정부2동 543번지|031-837-2304|10:00 ~ 21:00|127.03842567493336|37.73347111911808
정관장|경기 의왕점|경기 의왕시 오전동 108 현대프라자 109|031-477-2304|10:00 ~ 21:00|126.96709821079801|37.35944288846255
정관장|경기 의왕역점|경기 의왕시 삼동 208-2|031-462-2304|10:00 ~ 21:00|126.95474050642919|37.32146577926844
정관장|경기 원종점|경기 부천시 오정구 원종2동 229-8 뉴월드빌딩 104호|032-682-1003|10:00 ~ 21:00|126.8045188347748|37.5256634946828
정관장|울산 롯데마트진장점|울산 북구 진장동 진장유통단지 9 롯데마트진장점 1층 정관장|052-283-2304|10:00 ~ 22:00|129.35831546045682|35.57602296533985
정관장|울산 홈플러스울산점|울산 중구 복산동 100번지 홈플러스울산점 1층 정관장|052-281-5304|10:00 ~ 22:00|129.3346721970405|35.56443455212384
정관장|울산 롯데마트울산점|울산 남구 달동 833-1 롯데마트울산점 지하1층|052-271-2304|10:00 ~ 22:00|129.315515170084|35.53377886982678
정관장|울산 진산면세점|울산 중구 학산동 79-2 울산진산면세점|051-281-5555|10:30 ~ 19:30|129.3260060564|35.5573180028
정관장|울산 롯데울산점|울산 남구 삼산동 1480-1 지하1층|052-265-2304|해당 백화점 운영 시간에 따름|129.33824419999996|35.5383725
정관장|울산 현대울산점|울산 남구 삼산동 1521-1 현대백화점 지하1층|052-228-1455|해당 백화점 운영 시간에 따름|129.3358538|35.5395869
정관장|정관장라운지 울산 신정본점|울산 남구 신정3동 585-9|052-274-8886|10:00 ~ 21:00|129.31356126009885|35.5386713156576
정관장|울산 화봉점 (우수가맹점 2회 선정)|울산 북구 연암동 401-2 명보연암상가1층 정관장|052-235-0389|10:00 ~ 21:00|129.365689086329|35.58792719774185
정관장|울산 호계점 (우수가맹점 1회 선정)|울산 북구 호계로 270(호계동) 정관장|052-285-2304|10:00 ~ 21:00|129.3514688303113|35.62744438924397
정관장|울산 태화점|울산 중구 태화동 37-7번지 리버스위트 1층 정관장|052-243-2203|10:00 ~ 21:00|129.30861879507032|35.55484464680288
정관장|울산 일산점 (우수가맹점 1회 선정)|울산 동구 일산동 534-32|052-234-2304|10:00 ~ 21:00|129.428727808318|35.5018860420765
정관장|울산 옥동점|울산 남구 옥동 1404-8 정관장|052-276-3939|10:00 ~ 21:00|129.2941738566426|35.5347131565984
정관장|울산 언양점 (우수가맹점 1회 선정)|울산 울주군 언양읍 남부리 158-3번지 정관장|052-262-4401|10:00 ~ 21:00|129.12465833196094|35.56464048701184
정관장|울산 수암로점|울산 남구 야음동 대하미르빌101-103 정관장|052-275-0399|10:00 ~ 21:00|129.32240736001864|35.5277497281279
정관장|울산 성안점|울산 중구 성안동 399-5 정관장|052-258-2304|10:00 ~ 21:00|129.31650798633117|35.57502114594313
정관장|울산 서동점|울산 중구 서동 53-1 KT&G 1층 정관장|052-291-0303|10:00 ~ 21:00|129.34703937759855|35.581015128078
정관장|울산 상안점 (우수가맹점 3회 선정)|울산 북구 상안동 357 - 17 정관장|052-289-2304|10:00 ~ 21:00|129.34415929586427|35.62928809274474
정관장|울산 삼산점|울산 남구 삼산동 1551-17 정관장|052-261-2304|10:00 ~ 21:00|129.3398145774103|35.54225534096354
정관장|울산 병영점|울산 중구 남외동 484-9 정관장|052-294-2304|10:00 ~ 21:00|129.34475920575213|35.56924133385719
정관장|울산 범서점|울산 울주군 범서면 구영리 851-1번지 102호 정관장|052-248-2304|10:00 ~ 21:00|129.24085581873035|35.57515800625819
정관장|울산 반구점|울산 중구 반구동 442-3 정관장|052-297-2304|10:00 ~ 21:00|129.3413561920975|35.558718324688
정관장|울산 무거점|울산 남구 무거2동 461 KCC웰츠타워1층 정관장|052-223-2304|10:00 ~ 21:00|129.26329260858546|35.54861479708569
정관장|울산 덕신점 (우수가맹점 1회 선정)|울산 울주군 온산읍 덕신리 1295-4 정관장|052-239-1304|10:00 ~ 21:00|129.3107785037703|35.4340347823099
정관장|울산 달동점 (우수가맹점 1회 선정)|울산 남구 달동 129-2 정관장|052-268-2304|10:00 ~ 21:00|129.32234148612463|35.53517574742826
정관장|울산 다운점|울산 중구 다운동 552-2 정관장|052-247-2304|10:00 ~ 21:00|129.27535973628142|35.55581599699093
정관장|울산 남목점|울산 동구 서부동 582-22|052-251-2304|10:00 ~ 21:00|129.424516111681|35.5393493357214
정관장|전북 농협전주점|전북 전주시 덕진구 여의동 850 (농협하나로마트 지하1층 정관장)|063-213-2304|해당 농협 운영시간에 따름|127.07780265754351|35.85266948126192
정관장|전북 전주에코시티본점|전북 전주시 덕진구 송천동2가 1326-11 청동빌딩|063-277-2304|10:00 ~ 21:00|127.12779075318183|35.8732361353581
정관장|전북 롯데전주점|전북 전주시 완산구 온고을로2 지하1층( 서신동 971)|063-289-3061|해당 백화점 운영 시간에 따름|127.12192670000002|35.8344854
정관장|정관장라운지 전북 미장본점|전북 군산시 미장동 491-3 103호|063-451-2304|10:00~21:00|126.7262305985|35.9643281554
정관장|전북 효자점|전북 전주시 완산구 효자동1가 440-5|063-222-5900|10:00 ~ 21:00|127.11652904768432|35.80572583809117
정관장|전북 홍산로점|전북 전주시 완산구 효자동3가 1609-15|063-214-2304|10:00 ~ 21:00|127.10560909724045|35.82751038928039
정관장|전북 호성점 (우수가맹점 1회 선정)|전북 전주시 덕진구 우아동3가 602-50|063-241-2304|10:00 ~ 21:00|127.15447318402504|35.85345337161903
정관장|전북 혁신도시점|전북 전주시 덕진구 안전로 197,101호|063-272-2304|10:00~21:00|127.05785019504684|35.84157005198498
정관장|전북 하나사거리점|전북 익산시 영등동 823-4|063-832-2304|10:00 ~ 21:00|126.9806800218368|35.96180898085527
정관장|전북 평화점|전북 전주시 완산구 평화동 1가 731-11|063-236-2304|10:00 ~ 21:00|127.1327925942785|35.7948938178514
정관장|전북 팔달로점|전북 전주시 덕진구 진북동 366-7|063-273-2304|10:00 ~ 21:00|127.13887499999998|35.831284
정관장|전북 중화산점 (우수가맹점 1회 선정)|전북 전주시 완산구 중화산동2가 596-6|063-225-2304|10:00 ~ 21:00|127.12261775876996|35.81669714769072
정관장|전북 정읍점|전북 정읍시 수성동 835|063-533-2304|10:00 ~ 21:00|126.8493829877|35.5695815187
정관장|전북 전동점|전북 전주시 완산구 전동 74번지 1층|063-285-3434|10:00 ~ 21:00|127.14815783033282|35.81554360965228
정관장|전북 인후점|전북 전주시 덕진구 인후동1가 769-6|063-245-2304|10:00 ~ 21:00|127.15313463592415|35.83668811705481
정관장|전북 익산역점 (우수가맹점 1회 선정)|전북 익산시 중앙동1가 52-8|063-853-8182|10:00 ~ 21:00|126.94840865318311|35.9397839297097
정관장|전북 이동교점|전북 전주시 완산구 효자동2가 1159-1 지저스빌딩1층 104호,105호|063-221-2305|10:00 ~ 21:00|127.10919705555858|35.81342454085024
정관장|전북 요촌점 (우수가맹점 3회 선정)|전북 김제시 요촌동 156-23|063-542-2304|10:00 ~ 21:00|126.88572521797778|35.7983845111479
정관장|전북 영등점 (우수가맹점 1회 선정)|전북 익산시 영등동 770-1|063-836-0303|10:00 ~ 21:00|126.97443777938045|35.95819203962243
정관장|전북 신풍점|전북 김제시 신풍동 586-2|063-542-2305|10:00 ~ 21:00|126.89961401036128|35.80326373112469
정관장|전북 순창점|전북 순창군 순창읍 장류로 370|063-653-5304|10:00 ~ 21:00|127.14252705210124|35.37625272388706
정관장|전북 수송점|전북 군산시 수송동 802-12 제이빌딩 102호|063-464-2304|10:00 ~ 21:00|126.71519813278769|35.96796870570626
정관장|전북 송천점|전북 전주시 덕진구 송천동2가 529|063-255-2304|10:00 ~ 21:00|127.12209370817799|35.86466258400638
정관장|전북 송천센트럴파크점 (우수가맹점 1회 선정)|전북 전주시 덕진구 송천동1가 센트럴파크 상가 107호|063-254-2304|10:00 ~ 21:00|127.1186136|35.8538558
정관장|전북 서신점|전북 전주시 완산구 서신동 780|063-271-2304|10:00 ~ 21:00|127.12237484833497|35.83146002733511
정관장|전북 삼천점|전북 전주시 완산구 삼천동 1가 306-1|063-276-2304|10:00 ~ 21:00|127.11711092533758|35.79210177474302
정관장|전북 삼례점|전북 완주군 삼례읍 삼례리 923-28|063-278-2304|10:00 ~ 21:00|127.07297186126617|35.91096905337432
정관장|전북 부안점|전북 부안군 부안읍 동중리 131-6|063-584-2304|10:00 ~ 21:00|126.73742665417231|35.72812731465216
정관장|전북 부송점 (우수가맹점 1회 선정)|전북 익산시 부송동 712|063-836-2304|10:00 ~ 21:00|126.98711010951348|35.95909170471776
정관장|전북 모현점|전북 익산시 모현동1가 186-78|063-852-2304|10:00 ~ 21:00|126.9458853651496|35.94761641533658
정관장|전북 도통점 (우수가맹점 4회 선정)|전북 남원시 도통동 583-7|063-634-2304|10:00 ~ 21:00|127.3980050493513|35.41780886345863
정관장|전북 롯데마트정읍점|전북 정읍시 농소동 벗꽃로 85|063-535-2304|10:00 ~ 22:00|126.8404585490742|35.57965734938458
정관장|전북 롯데마트송천점|전북 전주시 덕진구 송천중앙로82번지 롯데마트지하1층|063-273-5304|10:00 ~ 22:00|127.12050299999999|35.8545668
정관장|전북 홈플러스효자점|전북 전주시 완산구 용머리로31(효자동1가,홈플러스효자점지하1층)|063-222-2304|10:00 ~ 22:00|127.11402104036272|35.80661869006725
정관장|전북 홈플러스완산점|전북 전주시 완산구 기린대로 170(중노송동)|063-288-3304|10:00 ~ 22:00|127.15010839464131|35.82364892416723
정관장|전북 이마트전주점|전북 전주시 완산구 당산로 111|063-278-3304|10:00 ~ 22:00|127.12028259117552|35.83258690994224
정관장|전북 이마트군산점|전북 군산시 구암3.1로 137 이마트 군산점|063-446-2304|10:00 ~ 22:00|126.73472290430745|35.98273602201795
정관장|전북 롯데마트전주점|전북 전주시 완산구 우전로 240 (효자동2가) 롯데마트전주점 지하1층|063-223-2305|10:00 ~ 22:00|127.10253143770265|35.81635545392624
정관장|전북 롯데마트익산점|전북 익산시 무왕로 1053번지 롯데마트 익산점|063-835-2304|10:00 ~ 22:00|126.97394096365412|35.95881198589809
정관장|전북 대학로점|전북 군산시 나운동 790-2|063-466-2304|10:00 ~ 21:00|126.6951366562479|35.9666865275281
정관장|전북 남중점|전북 익산시 남중동 536-8(동서로 229)|063-837-2304|10:00 ~ 21:00|126.95948445922211|35.95293549409976
정관장|전북 남원점|전북 남원시 쌍교동 남문로 460|063-636-2304|10:00 ~ 21:00|127.38167668378425|35.40617691714874
정관장|전북 나운점 (우수가맹점 1회 선정)|전북 군산시 나운동 316-23|063-465-2304|10:00 ~ 21:00|126.70018627359292|35.96233006106552
정관장|전북 기린로점|전북 전주시 완산구 중노송동 499-1|063-288-2304|10:00 ~ 21:00|127.15102739114049|35.82273930352935
정관장|전북 고창점 (우수가맹점 3회 선정)|전북 고창군 고창읍 읍내리 639-1|063-561-2303|10:00 ~ 21:00|126.6975533616453|35.43538402173295
정관장|강원 정선점|강원 정선읍 봉양리 344-14 1층|033-562-2304||128.6636395967|37.3805411648
정관장|강원 화천점|강원 화천군 화천읍 하리 43-9|033-441-3335|10:00 ~ 21:00|127.7049932634|38.1050910333
정관장|강원 이마트춘천점|강원 춘천시 온의동 511번지 이마트 춘천점 1층 정관장|033-257-2304|10:00 ~ 22:00|127.71833906319267|37.86381375430351
정관장|정관장라운지 강원 원주혁신도시본점|강원 원주시 반곡동 1885-1, 반곡빌딩 1층 102호|033-733-2304|10 : 00 ~ 21: 00|127.9786294769|37.3239759806
정관장|강원 이마트원주점|강원 원주시 무실동 1062-1번지 지하1층|033-764-2304|10:00 ~ 22:00|127.91875279969624|37.32062142180626
정관장|강원 이마트강릉점|강원 강릉시 송정동 1008-7번지 지하 1층|033-651-5304|10:00 ~ 22:00|128.92263039129833|37.77044904515019
정관장|강원 후평점|강원 춘천시 후평동 805-3|033-242-2304|10:00 ~ 21:00|127.75415221780946|37.87644653145546
정관장|강원 횡성점|강원 횡성군 횡성읍 읍하리 112-22|033-342-0389|10:00 ~ 21:00|127.98588581518312|37.48943390849003
정관장|강원 홍천점|강원 홍천군 홍천읍 신장대리 10-49|033-434-2582|10:00 ~ 21:00|127.88492223229248|37.69127096856865
정관장|강원 포남점|강원 강릉시 포남2동 1080-24|033-653-2304|10:00 ~ 21:00|128.9110571302102|37.77229490916744
정관장|강원 퇴계점|강원 춘천시 퇴계동 900-10|033-255-2304|10:00 ~ 21:00|127.72594951177314|37.86113995717867
정관장|강원 태백점|강원 태백시 황지동 253-65|033-553-0389|10:00 ~ 21:00|128.98881701854012|37.17528177770537
정관장|강원 철원점|강원 철원군 갈말읍 신철원리 642-10|033-452-1304|10:00 ~ 21:00|127.31135326784504|38.14559737355989
정관장|강원 진부점|강원 평창군 진부면 중앙로 78|033-336-2304|10:00 ~ 21:00|128.55963668601257|37.63806805711631
정관장|강원 중앙로점 (우수가맹점 1회 선정)|강원 춘천시 낙원동 118-6|033-254-0389|10:00 ~ 21:00|127.72470274850404|37.87817884789509
정관장|강원 주문진점 (우수가맹점 2회 선정)|강원 강릉시 주문진읍 주문로 78|033-661-2303|10:00 ~ 21:00|128.82616473390902|37.8908193073411
정관장|강원 조양점|강원 속초시 조양동 1034-4 제일프라자 106호|033-636-2304|10:00 ~ 21:00|128.594506316072|38.19020879581719
정관장|강원 원주중앙점|강원 원주시 중앙동 천사로 217|033-732-2304|10:00 ~ 21:00|127.94785786198709|37.35174658267371
정관장|강원 옥천점|강원 강릉시 옥천동 267번지|033-644-2304|10:00 ~ 21:00|128.90198614870872|37.75914171538383
정관장|강원 영월점|강원 영월군 영월읍 하송리 253-46|033-374-4858|10:00 ~ 21:00|128.4662072824663|37.18346199273926
정관장|강원 쌍다리앞점|강원 원주시 인동 25-1|033-765-0303|10:00 ~ 21:00|127.9544396754518|37.34708416286829
정관장|강원 속초점 (우수가맹점 4회 선정)|강원 속초시 청학동 482-442|033-638-2304|10:00 ~ 21:00|128.58514846448642|38.20143720685736
정관장|강원 석사점|강원 춘천시 석사동 756-9|033-263-4955|10:00 ~ 21:00|127.75079235476188|37.86356083016003
정관장|강원 삼척점 (우수가맹점 1회 선정)|강원 삼척시 남양동 24-10 대한타운 103|033-575-2304|10:00 ~ 21:00|129.1649994837084|37.44428198722358
정관장|강원 봄내점|강원 춘천시 석사동 818-1|033-262-2304|10:00 ~ 21:00|127.74284389829091|37.85649748684015
정관장|강원 무실점 (우수가맹점 1회 선정)|강원 원주시 무실동 1641-4 에드피아빌딩 3차 102호|033-743-5147|10:00 ~ 21:00|127.92677666349822|37.33718411135484
정관장|강원 동해점|강원 동해시 천곡동 1058-19|033-535-0382|10:00 ~ 21:00|129.1099359058446|37.52017482259039
정관장|강원 단구점|강원 원주시 서원대로 408 광장빌딩 1층 102호 (단구동 광장빌딩)|033-762-2305|10:00 ~ 21:00|127.94998561145444|37.33000106005101
정관장|강원 남춘천점|강원 춘천시 석사동 888-5 더퍼스트1층 119호|033-264-2304|10:00 ~ 21:00|127.74522529361765|37.85105161530388
정관장|강원 나안점|강원 동해시 나안동 174-5 101호|033-535-2304|10:00 ~ 21:00|129.1098398755598|37.4857570083123
정관장|강원 교동점|강원 강릉시 교동 1854-1|033-655-2304|10:00 ~ 21:00|128.88069184315742|37.76438776333764
정관장|강원 관설점 (우수가맹점 4회 선정)|강원 원주시 단구동 1477-22 102호|033-744-3434|10:00 ~ 21:00|127.9657172729|37.3203735649
정관장|충청 이마트아산점|충남 아산시 온천대로1678 (풍기동) 이마트 지하1층|041-541-2304|10:00 ~ 22:00|127.02180763370372|36.77652394990053
정관장|충청 홈플러스천안점|충남 천안시 동남구 천안대로 574(구성동) 홈플러스지하2층|041-565-2304|10:00 ~ 22:00|127.16547641931304|36.79909729915718
정관장|충청 홈플러스신방점|충남 천안시 동남구 신촌1길 23 (신방동,홈플러스) 지상2층 정관장|041-578-2304|10:00 ~ 22:00|127.12046267365758|36.78715218342853
정관장|충남 충무로점|충남 천안시 서북구 충무로 130, 환산빌딩 1층 5번지 (쌍용동)|041-571-0385|10:00 ~ 21:00|127.12203526955393|36.79258249421035
정관장|충남 청수오거리점|충남 천안시 동남구 대흥로 3 (구성동)|041-556-0385|10:00 ~ 21:00|127.15908465168899|36.79456801863661
정관장|충남 천안역점|충남 천안시 동남구 대흥로 246 (대흥동)|041-551-2304|10:00 ~ 21:00|127.14846114303906|36.80992227675326
정관장|충남 직산점|충남 천안시 서북구 직산읍 삼은3길 4|041-582-2304|10:00 ~ 21:00|127.15086624542289|36.87734715650311
정관장|충남 쌍용점|충남 천안시 충남 천안시 서북구 쌍용동 1389|041-572-2304|10:00 ~ 21:00|127.121373158495|36.8004275384215
정관장|충남 신부점|충남 천안시 동남구 터미널2로 22 (신부동)|041-561-2304|10:00 ~ 21:00|127.15841271474004|36.82083809314307
정관장|충남 신방점|충남 천안시 동남구 서부대로 221 (신방동)|041-592-2304|10:00 ~ 21:00|127.12839626080584|36.78813150556681
정관장|충남 성정점|충남 천안시 서북구 쌍용대로 318, 명문메디칼 101호 (성정동)|041-574-2304|10:00 ~ 21:00|127.13769495741892|36.82558209246317
정관장|충남 불당점 (우수가맹점 5회 선정)|충남 천안시 불당동 1618 리앤시티 110호|041-579-2304|10:00 ~ 21:00|127.10833230898086|36.81223910367115
정관장|충남 백석점 (우수가맹점 1회 선정)|충남 천안시 서북구 백석4길 12 거성캐슬B|041-567-2304|10:00 ~ 21:00|127.12403940000002|36.822474
정관장|충남 두정점|충남 천안시 서북구 두정로 220 (두정동)|041-566-2304|10:00 ~ 21:00|127.14142599134647|36.83327317185412
정관장|충청 롯데마트서산점|충남 서산시 충의로 27 (예천동) 롯데마트 지하1층 정관장|041-681-5304|10:00 ~ 22:00|126.43837194008435|36.77345930464926
정관장|충청 이마트천안터미널점|충남 천안시 동남구 만남로 43 (신부동,이마트천안터미널점) 지하1층 정관장|041-555-5304|10:00 ~ 22:00|127.1567079370706|36.82028526902602
정관장|충남 갤러리아센터시티점|충남 천안시 서북구 불당동 521-3 지하 1층|041-552-5304|해당 백화점 운영 시간에 따름|127.10486029999993|36.8004934
정관장|충남 신관점 (우수가맹점 1회 선정)|충남 공주시 번영1로 47 (신관동)|041-852-2305|10:00 ~ 21:00|127.13357291405494|36.47235629189431
정관장|충남 서천점 (우수가맹점 2회 선정)|충남 서천군 서천읍 서천로 53|041-952-0382|10:00 ~ 21:00|126.69371095649686|36.0761963422211
정관장|충남 부여점|충남 부여군 부여읍 사비로72번길 3|041-835-4223|10:00 ~ 21:00|126.9108063582623|36.27906285328056
정관장|충남 보령점|충남 보령시 작은오랏1길 3 (동대동)|041-936-2304|10:00 ~ 21:00|126.60456315854064|36.34805669517807
정관장|충남 배방점|충남 아산시 배방읍 공수리 151-35|041-532-2304|09:30 ~ 21:00|127.0548466071|36.7739865753
정관장|충남 모종점|충남 아산시 문화로 351, 복영빌딩 102호 (모종동)|041-547-2304|09:00 ~ 21:00|127.01844388821583|36.78182668520979
정관장|충남 동문점|충남 서산시 고운로 203 (동문동)|041-669-2304|10:00 ~ 21:00|126.45812932069347|36.78385957259338
정관장|충남 대천점|충남 보령시 남대천로 35 (대천동)|041-933-2389|10:00 ~ 21:00|126.59461556223381|36.35012129730928
정관장|충남 당진터미널점 (우수가맹점 2회 선정)|충남 당진시 밤절로 168 로뎀타워 105호 (수청동)|041-353-2304|10:00 ~ 21:00|126.64699171774575|36.90149688735272
정관장|충남 당진읍점|충남 당진시 당진중앙2로 211-5 (읍내동)|041-355-2304|10:00 ~ 21:00|126.63498104418397|36.89695873695082
정관장|충남 논산점|충남 논산시 계백로 1001-1 (취암동)|041-733-5399|10:00 ~ 21:00|127.08824522475734|36.20373790160608
정관장|충남 내동점 (우수가맹점 2회 선정)|충남 논산시 중앙로 274 (취암동)|041-732-2304|10:00 ~ 21:00|127.09835327773345|36.19155656416261
정관장|충남 공주점|충남 공주시 중동 349-3|041-854-2304|10:00 ~ 21:00|127.1243608577|36.4527100722
정관장|충남 고려인삼창점|충남 부여군 규암면 흥수로 846|041-830-3333|10:00 ~ 21:00|126.87387892529298|36.27176600630063
정관장|충남 계룡점|충남 계룡시 엄사면 번영로 12|042-841-0325|10:00 ~ 21:00|127.24377721361735|36.28827408466746
정관장|충남 탕정점 (우수가맹점 2회 선정)|충남 아산시 탕정면로8번길 92 (탕정면) 92, 1층|041-531-5303|10:00 ~ 21:00|127.06243869210007|36.79855442954265
정관장|충남 홍성터미널점|충남 홍성군 홍성읍 조양로205번길 80-10|041-634-2304|10:00 ~ 21:00|126.67604158600044|36.60018874288148
정관장|충남 내포점|충남 홍성군 홍성읍 조양로 166|041-631-2323|10:00 ~ 21:00|126.6799955433|36.6570213758
정관장|충남 태안점|충남 태안군 태안읍 동백로 303|041-674-0355|10:00 ~ 21:00|126.30369660322549|36.74837793938824
정관장|충남 청양점|충남 청양군 청양읍 칠갑산로 245-2|041-944-2304|10:00 ~ 21:00|126.80360415375043|36.45104526284983
정관장|충남 읍내점|충남 서산시 호수공원 1로 22(석남동 18-2)|041-663-0304|10:00 ~ 21:00|126.45238349760498|36.77204320998827
정관장|충남 용화점|충남 아산시 시민로 306 (온천동)|041-546-2304|10:00 ~ 21:00|126.9964109251692|36.77701970628542
정관장|충남 온천점|충남 아산시 시장길15번길 27 (온천동 33-7)|041-543-2304|10:00 ~ 21:00|127.00537298677992|36.78527746303445
정관장|충남 예산점|충남 예산군 예산읍 임성로 7-2|041-331-2304|10:00 ~ 21:00|126.84945969912833|36.67880665132262
정관장|정관장라운지 일곡본점|광주 북구 일곡동 830-1|062-571-2304|10:00~21:00|126.898119753958|35.2051562901017
정관장|광주 농협광주점|광주 광산구 신가동 1052 (광주농산물유통센터내 1층 정관장)|062-974-2304|해당 농협 운영시간에 따름|126.8178352952081|35.18488822470504
정관장|전남 신세계광주점|광주 서구 광천동 49-1 신세계백화점 지하1층|062-360-1069|해당 백화점 운영 시간에 따름|126.88034770000002|35.1597624
정관장|전남 NC광주점|광주 북구 신안동 6-1 NC백화점 지하1층|062-525-2304|해당 백화점 운영 시간에 따름|126.90715150000005|35.1615305
정관장|광주 롯데광주점|광주 동구 대인동 7-1, 롯데백화점 지하1층|062-221-1058|해당 백화점 운영 시간에 따름|126.912183340651|35.154557861373
정관장|정관장&동인비 금호본점|광주 서구 금호동 797-2 금암빌딩 1층|062-655-2304|10:00 ~ 21:00|126.85926263163475|35.13069245002384
정관장|전남 홈플러스동광주점|광주 북구 동문대로 200 홈플러스 동광주점 지하1층|062-251-6304|10:00 ~ 22:00|126.93046309587369|35.17954664202772
정관장|전남 이마트광주점|광주 서구 죽봉대로 61 이마트 광주점 1층|062-369-2304|10:00 ~ 22:00|126.88199947752206|35.15881395294248
정관장|전남 이마트광산점|광주 광산구 사암로 172 이마트 광산점 지하 1층|062-941-2303|10:00 ~ 22:00|126.80861821528198|35.16012998425427
정관장|전남 롯데마트첨단점|광주 광산구 첨단강변로99번길 22 롯데마트 첨단점 1층|062-972-2304|10:00 ~ 22:00|126.8519007730786|35.21653609025646
정관장|전남 롯데마트월드컵점|광주 서구 금화로 240 롯데마트 월드컵점 1층|062-682-2304|10:00 ~ 22:00|126.87724798143915|35.13335119158456
정관장|전남 롯데마트수완점|광주 광산구 장신로 98 롯데마트 수완점 1층|062-975-2804|10:00 ~ 22:00|126.82096799122814|35.19022530640354
정관장|전남 롯데마트상무점|광주 서구 시청로 40 롯데마트 상무점 1층|062-372-2304|10:00 ~ 22:00|126.85239027362606|35.15237102962337
정관장|광주 화정점 (우수가맹점 2회 선정)|광주 서구 화정동 805-2|062-365-2304|10:00 ~ 21:00|126.87371626058054|35.14387186671453
정관장|광주 하남점|광주 광산구 산정동 942-7|062-956-3373|10:00 ~ 21:00|126.8055734728322|35.17215284367439
정관장|광주 풍암점|광주 서구 풍암동 호반중흥아파트상가 117동 107-1호|062-383-2304|10:00 ~ 21:00|126.87443327586927|35.12535997424904
정관장|광주 첨단점 (우수가맹점 1회 선정)|광주 광산구 쌍암동 655-3|062-971-2304|10:00 ~ 21:00|126.8422771189|35.219977908
정관장|광주 첨단2지구점 (우수가맹점 2회 선정)|광주 북구 신용동 717번지 108호|062-573-0389|10:00 ~ 21:00|126.86191698481827|35.2064996665416
정관장|광주 진월점 (우수가맹점 2회 선정)|광주 남구 진월동 294-5|062-671-2304|10:00 ~ 21:00|126.89900692665258|35.12217408301713
정관장|광주 주월점|광주 남구 주월동 961-27|062-654-0389|10:00 ~ 21:00|126.89829949343395|35.13483089341852
