ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
16538420|금광2동 제1공영주차장|공영주차장|경기 성남시 중원구 금빛로69번길 18|경기 성남시 중원구 금광동 3217|127.16440402|37.44788905||2020.08.03.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e9108dc9e4fd9c1716b5053af98b56f6&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
17807007|만석공원 제2공영주차장|공영주차장||경기 수원시 장안구 송죽동 228|127.00225925|37.30241572||2020.07.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,000원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '1,000원', 'title': '2시간'}, {'price': '2,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=69917737729b687f2f89b63c53bf2f6d&type=P&usingTime=60&id=2|||||
20587944|탄현제1공영주차장|공영주차장|경기 고양시 일산서구 일현로41번길 11|경기 고양시 일산서구 탄현동 1561|126.76175548|37.69069996||2021.03.19.|[{'start': '09:00', 'end': '21:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b79104aac23e3eda176de36415639657&type=P&usingTime=60&id=2|||||
27141798|평촌역노상공영주차장|주차장|경기 안양시 동안구 관평로182번길 42|경기 안양시 동안구 관양동 1604|126.96263836|37.39363366||2019.05.24.|[{'start': '10:00', 'end': '20:00', 'title': '매일'}]|[{'price': '700원', 'title': '30분'}, {'price': '1,600원', 'title': '1시간'}, {'price': '3,400원', 'title': '2시간'}, {'price': '7,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=89ff0f4856285c9db0a0906e0d8572b5&type=P&usingTime=60&id=2|||||
17555281|시청부설노외공영주차장|주차장||경기 부천시 중동 1156|126.76514157|37.50280181||2020.07.29.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}]|[{'price': '1,400원', 'title': '2시간'}, {'price': '3,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=13b6c2b81847e0913623da604908595e&type=P&usingTime=60&id=2|||||
2002679865|제11공영주차장|공영주차장||강원 태백시 황지동 24-15|128.99474382|37.17174065||2019.05.28.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a1d416fdbcf69b24fef668da05e5ffc4&type=P&usingTime=60&id=2|||||
11475953|고척1동 마을공영주차장|공영주차장|서울 구로구 중앙로8길 16|서울 구로구 고척동 52-54|126.86389474|37.50231355||2021.10.12.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a69e510135b2d8d9af7b85927fbbec5b&type=P&usingTime=60&id=2|||||
1469740961|시청서쪽 노상공영주차장|공영주차장||경기 부천시 중동 1251|126.76363954|37.50249067||2020.01.23.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '900원', 'title': '30분'}, {'price': '2,100원', 'title': '1시간'}, {'price': '4,500원', 'title': '2시간'}, {'price': '9,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6ebdcb7ae985145e7cc6bef17c27cef9&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400}, 'prices': [{'dayDisp': '월~금', 'basePrice': 900, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 400}]}|
1657311732|노상6권역공영주차장|주차장||경기 고양시 일산동구 장항2동 1499|126.77113942|37.65809676||2020.05.15.|[{'start': '09:00', 'end': '21:00', 'title': '매일'}, {'start': '09:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=796e60b7539313aa0a27908c3a16ff3f&type=P&usingTime=60&id=2|||||
25614337|야탑제1환승 공영주차장|공영주차장|경기 성남시 분당구 성남대로 920|경기 성남시 분당구 야탑동 364-2|127.12920071|37.41151911||2021.01.20.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2ab4d8f7a9e56eec896bb626d4c76ae3&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
20563478|제5공영노외주차장|공영주차장|경기 구리시 경춘로248번길 88|경기 구리시 수택동 528|127.14483201|37.60081464||2020.08.03.|[{'start': '06:00', 'end': '22:00', 'title': '주중'}, {'start': '06:00', 'end': '22:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=df7fe362547fcd04ddc0e4ed0ccafd79&type=P&usingTime=60&id=2|||||
1464911237|시청후문공영주차장|공영주차장||경기 시흥시 장현동 543-5|126.80139146|37.38053049||2020.07.24.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '5,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c0804ec9d2484d80370be4e4f9560665&type=P&usingTime=60&id=2|||||
1608609812|평내제2공영주차장|공영주차장||경기 남양주시 평내동 660-8|127.24297136|37.65353039||2021.03.15.|[{'start': '08:00', 'end': '20:00', 'title': '주중'}, {'start': '08:00', 'end': '20:00', 'title': '토'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '3,000원', 'title': '2시간'}, {'price': '6,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=4ce5773b2f01609c4e5df0fdc1c785da&type=P&usingTime=60&id=2|||||
672568752|노상공영주차장|공영주차장||서울 금천구 가산동 319-11|126.88623536|37.47010273||2019.10.16.|[{'start': '08:30', 'end': '19:00', 'title': '주중'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a182f25a8109f854d96fb8b6c1ef4b5e&type=P&usingTime=60&id=2|||||
20563462|금광2동 제2공영주차장|공영주차장|경기 성남시 중원구 산성대로 434|경기 성남시 중원구 금광동 4635|127.15994335|37.45048649||2020.07.15.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=097fe1c5bdfb18371544f12be4010993&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 6000}]}|
385519478|장태수법무사 뒤 공영주차장|공영주차장||강원 양구군 양구읍 중리 8-8|127.98983279|38.10836627||2019.05.15.|[{'start': '10:00', 'end': '16:00', 'title': '주중'}]|[{'price': '500원', 'title': '1시간'}, {'price': '1,100원', 'title': '2시간'}, {'price': '2,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=5c9526ed-919f-4568-9178-fcb452d6&type=P&usingTime=60&id=2|||||
12818693|진건 제4 공영 주차장|공영주차장||경기 남양주시 진건읍 사능리 590-2|127.17902436|37.65044358||2021.03.15.|[{'start': '07:00', 'end': '17:00', 'title': '주중'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,500원', 'title': '1시간'}, {'price': '3,300원', 'title': '2시간'}, {'price': '6,900원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=879caec9213cd59c04c27042267be97c&type=P&usingTime=60&id=2|||||
17806280|속초해수욕장 제2공영주차장|공영주차장||강원 속초시 조양동 1450-8|128.60233235|38.19003377|033-630-6231|2018.07.02.|||||||{'today': {'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 120, 'unitTime': 360, 'unitPrice': 1000, 'maxDayPrice': 4000}, 'prices': [{'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 120, 'unitTime': 360, 'unitPrice': 1000, 'maxDayPrice': 4000}, {'dayDisp': '공휴일', 'basePrice': 1000, 'baseTime': 120, 'unitTime': 360, 'unitPrice': 1000, 'maxDayPrice': 4000}]}|
20562892|응암3동공영주차장|공영주차장|서울 은평구 불광천길 436|서울 은평구 응암동 580-4|126.91523528|37.59352818||2021.03.05.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '600원', 'title': '30분'}, {'price': '1,200원', 'title': '1시간'}, {'price': '2,400원', 'title': '2시간'}, {'price': '4,800원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=152f8878811a92b04d10b6c6482a209e&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, 'prices': [{'dayDisp': '매일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}, {'dayDisp': '공휴일', 'basePrice': 100, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 100}]}|
255842867|탄현역환승공영주차장|공영주차장||경기 고양시 일산서구 탄현동 1647|126.76138513|37.69517705||2021.03.19.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '200원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,100원', 'title': '2시간'}, {'price': '2,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=df7310bf4685b8c85c82840d73b8b91b&type=P&usingTime=60&id=2|||||
1290921398|중상 70-4,5 노상공영주차장|공영주차장||경기 성남시 중원구 은행동 977|127.16513536|37.45876055||2019.10.31.|||||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 7200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 7200}]}|
20565958|주차장|주차장||경기 안양시 동안구 관양동 1565|126.97629575|37.40182207||2017.12.27.|[{'start': '09:00', 'end': '22:00', 'title': '매일'}, {'start': '09:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '2,220원', 'title': '30분'}, {'price': '4,440원', 'title': '1시간'}, {'price': '8,880원', 'title': '2시간'}, {'price': '17,760원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f9258a7b139b07156c8d5a955fbc7842&type=P&usingTime=60&id=2|||||
161430334|수상5노상공영주차장|공영주차장||경기 성남시 수정구 단대동 96|127.15779959|37.4473205||2019.05.14.|[{'start': '09:00', 'end': '18:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0680d5c3d73a084fb504672af39620ff&type=P&usingTime=60&id=2|||||
1185721786|영통중앙길노상공영주차장|공영주차장||경기 수원시 영통구 영통동 997|127.07669989|37.25410868||2020.05.21.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=05c902c8e7e4b1380a3a1c9afbacd096&type=P&usingTime=60&id=2|||||
577642802|둔촌역전통시장 공영주차장|공영주차장||서울 강동구 성내동 417-34|127.13371383|37.52857872||2019.08.06.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=085186178c19d55b5f1da5ebc4be1872&type=P&usingTime=60&id=2|||||
94548143|소사종합시장 공영주차장|공영주차장|경기 부천시 소삼로 5|경기 부천시 소사본동 77-5|126.79359279|37.47928824||2021.06.18.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '700원', 'title': '30분'}, {'price': '1,300원', 'title': '1시간'}, {'price': '3,100원', 'title': '2시간'}, {'price': '6,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=71e81a0326ee2dfbea9f4cb1c056ebfa&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 700, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 300, 'maxDayPrice': 7000}, 'prices': [{'dayDisp': '월~금', 'basePrice': 700, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 300, 'maxDayPrice': 7000}]}|
487590855|망포공영주차장|공영주차장||경기 수원시 영통구 영통동 980-2|127.05797681|37.2451269|031-204-7993|2019.05.16.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '2,100원', 'title': '1시간'}, {'price': '4,500원', 'title': '2시간'}, {'price': '9,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ac61145407a1a9751cfff9826e4187d8&type=P&usingTime=60&id=2|||||
477057631|문화회관길 공영주차장|공영주차장||인천 계양구 계산동 724-6|126.71867588|37.54650509||2020.02.07.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}, {'start': '10:00', 'end': '20:00', 'title': '토'}]|[{'price': '400원', 'title': '30분'}, {'price': '800원', 'title': '1시간'}, {'price': '1,600원', 'title': '2시간'}, {'price': '3,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d1d6f8e051b283da8895ba2502b25c55&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 200, 'maxDayPrice': 4000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 200, 'maxDayPrice': 4000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 200, 'maxDayPrice': 4000}]}|
1559621|신월5동복개 공영주차장|공영주차장||서울 양천구 신월동 273|126.82802187|37.53769778||2019.05.16.|[{'start': '09:00', 'end': '19:00', 'title': '주중'}, {'start': '09:00', 'end': '13:00', 'title': '토'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=73a4b96d96da8e502c1dcc6f0a286d9b&type=P&usingTime=60&id=2|||||
20588741|행신제9공영주차장|공영주차장||경기 고양시 덕양구 행신동 805|126.84351618|37.6144975||2019.05.13.|[{'start': '09:00', 'end': '21:00', 'title': '주중'}]|[{'price': '200원', 'title': '30분'}, {'price': '500원', 'title': '1시간'}, {'price': '1,100원', 'title': '2시간'}, {'price': '2,300원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=f80527e28159681c03a50a94dcc10c80&type=P&usingTime=60&id=2|||||
20058450|서정마을 제1공영주차장|공영주차장||경기 고양시 덕양구 행신동 1080-6|126.84522852|37.61895874||2021.03.18.|[{'start': '08:00', 'end': '22:00', 'title': '주중'}]|[{'price': '500원', 'title': '30분'}, {'price': '1,100원', 'title': '1시간'}, {'price': '2,300원', 'title': '2시간'}, {'price': '4,700원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=401d84b13f5f1a942571cc042e56785d&type=P&usingTime=60&id=2|||||
555721699|일자산제2체육관 주차장|공영주차장||서울 강동구 둔촌동 6-5|127.14945774|37.5293284||2020.03.25.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '900원', 'title': '30분'}, {'price': '1,800원', 'title': '1시간'}, {'price': '3,600원', 'title': '2시간'}, {'price': '7,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e7299fbca368cfe4a5c37936903a1ae5&type=P&usingTime=60&id=2|||||
734126719|아카데미노상공영주차장|공영주차장||서울 강북구 수유동 산 73-7|127.00408247|37.64400487||2019.10.14.|||||||{'today': {'dayDisp': '매일', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200}, 'prices': [{'dayDisp': '매일', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200}, {'dayDisp': '공휴일', 'basePrice': 200, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 200}]}|
25625785|정자전원마을 공영주차장|공영주차장||경기 성남시 분당구 정자동 239|127.12432127|37.35902443||2019.05.13.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}, {'price': '4,600원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=2f071a262467a6bf3f51a5fb840270cd&type=P&usingTime=60&id=2|||||
505828503|중앙4 노상공영주차장|공영주차장||경기 성남시 중원구 성남동 1315|127.14396036|37.43906326||2019.11.01.|[{'start': '10:00', 'end': '20:00', 'title': '주중'}]|[{'price': '400원', 'title': '30분'}, {'price': '1,000원', 'title': '1시간'}, {'price': '2,200원', 'title': '2시간'}]|https://m.modu.kr/#/parkinglot?seq=065bd307554d2b3bb4e6864d533e2533&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 11200}, 'prices': [{'dayDisp': '월~금', 'basePrice': 400, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 200, 'maxDayPrice': 11200}]}|
