ID|NAME|CAT|NEWADDR|OLDADDR|XX|YY|TELL|업데이트날짜|모두_운영시간|모두_현장요금|모두_URL|카카오_주차면수|카카오_결제방법|카카오_운영시간|카카오_현장요금
16054265|점프밀라노 주차장|주차장|서울 강남구 강남대로 432|서울 강남구 역삼동 815-10|127.02665797|37.50135099||2020.10.21.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=0d22dc61ed13be5358b0f112024d3ebf&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 3000, 'maxDayPrice': 16500}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 3000, 'maxDayPrice': 16500}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 3000, 'maxDayPrice': 16500}]}|
95552692|신웅타워2 주차장|주차장|서울 강남구 도산대로 157|서울 강남구 신사동 561-31|127.0255376|37.51903706||2021.09.14.||[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c571330d33e265951a518da9335b6c47&type=P&usingTime=60&id=2|||||
931438604|삼보주차장|주차장||서울 강남구 논현동 42-11|127.02515558|37.51326621||2019.07.23.|[{'start': '07:00', 'end': '19:00', 'title': '주중'}, {'start': '07:00', 'end': '17:00', 'title': '토'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=74cb0d2ae9ab9f48721af4bc85d86e5f&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 1000, 'maxDayPrice': 25000}, 'prices': [{'dayDisp': '월~토', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 15, 'unitPrice': 1000, 'maxDayPrice': 25000}]}|
921241575|GS타임즈 논현빌딩 주차장|주차장|서울 강남구 강남대로 556|서울 강남구 논현동 50-1|127.02149038|37.51170279||2021.01.29.|[{'start': '07:00', 'end': '21:00', 'title': '주중'}, {'start': '07:00', 'end': '21:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=d16e709ac0fbf9b862a57391a1884200&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 8000}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 8000}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 8000}]}|
1952866754|우리빌딩 주차장|주차장|서울 강남구 선릉로93길 26|서울 강남구 역삼동 704-51|127.04637881|37.50488044||2019.05.28.|[{'start': '07:00', 'end': '23:00', 'title': '매일'}, {'start': '07:00', 'end': '23:00', 'title': '공휴일'}]|[{'price': '2,000원', 'title': '30분'}, {'price': '4,000원', 'title': '1시간'}, {'price': '8,000원', 'title': '2시간'}, {'price': '16,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b4f28101d400be2f7d5618f90ddb44a7&type=P&usingTime=60&id=2|||||
1405642473|이디야커피랩 주차장|주차장|서울 강남구 논현로 636|서울 강남구 논현동 221-17|127.03314104|37.51052068||2021.11.19.|||||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 120, 'unitTime': 10, 'unitPrice': 1000}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 120, 'unitTime': 10, 'unitPrice': 1000}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 120, 'unitTime': 10, 'unitPrice': 1000}]}|
26377527|롯데로즈골드1차 주차장|주차장|서울 강남구 테헤란로64길 8|서울 강남구 대치동 889-54|127.05089769|37.50418661||2019.12.20.|||||||{'today': {'dayDisp': '매일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 1500}, 'prices': [{'dayDisp': '매일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 1500}, {'dayDisp': '공휴일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 1500}]}|
1884230091|삼원빌딩 주차장|주차장|서울 서초구 강남대로 341|서울 서초구 서초동 1329-8|127.02935995|37.49325571||2020.02.18.|||||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 30000}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 30000}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 30000}]}|
26220020|아펙스타워 주차장|주차장|서울 강남구 선릉로 513|서울 강남구 역삼동 705-25|127.0483051|37.5052671||2019.05.24.|[{'start': '07:00', 'end': '21:00', 'title': '주중'}, {'start': '07:00', 'end': '13:00', 'title': '토'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7f765842fb1f11a9b63add1f28270737&type=P&usingTime=60&id=2|||||
751247953|트리지움상가 주차장|주차장||서울 송파구 잠실동 35|127.086862|37.50987801||2020.05.26.|||||||{'today': {'dayDisp': '매일', 'basePrice': -1, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 30000}, 'prices': [{'dayDisp': '매일', 'basePrice': -1, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 30000}, {'dayDisp': '공휴일', 'basePrice': -1, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 30000}]}|
2098658667|오성빌딩 주차장|주차장|서울 강남구 역삼로 113|서울 강남구 역삼동 831-42|127.0313911|37.49384625||2019.07.19.|[{'start': '07:00', 'end': '22:00', 'title': '매일'}, {'start': '07:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '2,000원', 'title': '30분'}, {'price': '5,000원', 'title': '1시간'}, {'price': '11,000원', 'title': '2시간'}, {'price': '23,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c296044b9187000472a2abb82626a986&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 1000}, 'prices': [{'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 1000}, {'dayDisp': '공휴일', 'basePrice': 1000, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 1000}]}|
598068267|썬타워빌딩 주차장|주차장|서울 강남구 선릉로90길 42|서울 강남구 대치동 890-30|127.05262286|37.50483097||2019.07.18.||[{'price': '4,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ba28e6fd96665f3caa566c8a91307ff4&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 20, 'unitTime': 20, 'unitPrice': 2000}, 'prices': [{'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 20, 'unitTime': 20, 'unitPrice': 2000}, {'dayDisp': '공휴일', 'basePrice': 2000, 'baseTime': 20, 'unitTime': 20, 'unitPrice': 2000}]}|
17766852|도곡로327 공영주차장|공영주차장||서울 강남구 역삼동 765-22|127.05177433|37.49621052||2021.11.17.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '2,400원', 'title': '30분'}, {'price': '4,800원', 'title': '1시간'}, {'price': '9,600원', 'title': '2시간'}, {'price': '19,200원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=781be0b8c5d8177d692894b787c648c6&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}, 'prices': [{'dayDisp': '매일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}, {'dayDisp': '공휴일', 'basePrice': 400, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 400, 'maxDayPrice': 30000}]}|
945777114|흥국생명빌딩 주차장|주차장|서울 강남구 강남대로 442|서울 강남구 역삼동 814-5|127.02607239|37.5020494||2019.10.16.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '4,500원', 'title': '1시간'}, {'price': '7,500원', 'title': '2시간'}, {'price': '13,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=ea7e86aa6b24cd7b1f67c2b375462791&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 500}, 'prices': [{'dayDisp': '매일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 500}, {'dayDisp': '공휴일', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 500}]}|
1641145845|신도벤처타워 주차장|주차장|서울 강남구 테헤란로 333|서울 강남구 역삼동 705-18|127.04803894|37.50467885||2019.05.24.|[{'start': '09:00', 'end': '22:00', 'title': '주중'}, {'start': '09:00', 'end': '16:00', 'title': '토'}]|[{'price': '1,500원', 'title': '30분'}, {'price': '3,000원', 'title': '1시간'}, {'price': '6,000원', 'title': '2시간'}, {'price': '12,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=909cbc2d07eb6de976a36f0badcbbf6f&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '월~토', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 1500}, 'prices': [{'dayDisp': '월~토', 'basePrice': 1500, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 1500}]}|
956730504|은혜빌딩 주차장|주차장||서울 강남구 역삼동 738-6|127.03680907|37.49904079||2019.07.24.||[{'price': '5,000원', 'title': '30분'}, {'price': '5,000원', 'title': '1시간'}, {'price': '11,000원', 'title': '2시간'}, {'price': '23,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=99c472ed1c42aad99c587c4361262694&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 1000}, 'prices': [{'dayDisp': '매일', 'basePrice': 1000, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 1000}, {'dayDisp': '공휴일', 'basePrice': 1000, 'baseTime': 10, 'unitTime': 10, 'unitPrice': 1000}]}|
1648786510|영화빌딩 민영 주차장|주차장|서울 서초구 신반포로 310|서울 서초구 반포동 701-13|127.01772118|37.50973562||2021.02.25.|[{'start': '10:00', 'end': '22:00', 'title': '주중'}, {'start': '08:00', 'end': '18:00', 'title': '토'}, {'start': '08:00', 'end': '18:00', 'title': '일'}]||https://m.modu.kr/#/parkinglot?seq=a9bf3122b317f752246599ddcc534542&type=P&usingTime=60&id=2|||||
1522657290|양재플라자 주차장|주차장|서울 서초구 강남대로 216|서울 서초구 양재동 13-5|127.03572393|37.48347622||2019.07.25.|||||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}]}|
26598008|한교빌딩 주차장|주차장|서울 강남구 도산대로11길 32|서울 강남구 신사동 535-8|127.02249374|37.51960418||2020.04.24.|[{'start': '08:00', 'end': '22:00', 'title': '매일'}, {'start': '08:00', 'end': '22:00', 'title': '공휴일'}]|[{'price': '2,000원', 'title': '30분'}, {'price': '4,000원', 'title': '1시간'}, {'price': '8,000원', 'title': '2시간'}, {'price': '16,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b9bd9b7c5bbaa0cc1388316b0641791a&type=P&usingTime=60&id=2|||||
26843487|머큐어엠버서더호텔 주차장|주차장||서울 강남구 역삼동 642|127.03553903|37.50130901||2019.05.24.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '6,000원', 'title': '30분'}, {'price': '12,000원', 'title': '1시간'}, {'price': '24,000원', 'title': '2시간'}, {'price': '48,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a13a0013dfc02c7303b93d2cdcc87c35&type=P&usingTime=60&id=2|||||
528845199|여삼빌딩 주차장|주차장|서울 강남구 테헤란로 123|서울 강남구 역삼동 648-24|127.03137538|37.49951809||2019.07.25.|[{'start': '05:00', 'end': '24:00', 'title': '매일'}, {'start': '05:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=7fe0196f727af821e358d992c593077f&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}]}|
20576075|주차장|주차장|서울 강남구 학동로 171|서울 강남구 논현동 58-15|127.029332|37.51431402||2017.12.27.||[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=670a8e65248b03644ee7ddf476f6bdbd&type=P&usingTime=60&id=2|||||
26304446|강남면허시험장 주차장|주차장||서울 강남구 대치동 998-1|127.067385|37.5081662||2019.05.10.||[{'price': '1,000원', 'title': '30분'}, {'price': '2,500원', 'title': '1시간'}, {'price': '5,500원', 'title': '2시간'}, {'price': '11,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=6005ac4055536978797575f7ad159fc7&type=P&usingTime=60&id=2|||||
695957366|메트라이프타워 주차장|주차장|서울 강남구 테헤란로 316|서울 강남구 역삼동 707-4|127.04551364|37.50305354||2019.07.17.|||||||{'today': {'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 24000}, 'prices': [{'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 24000}, {'dayDisp': '공휴일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000, 'maxDayPrice': 24000}]}|
821577764|정진빌딩 주차장|주차장|서울 서초구 강남대로41길 15-19|서울 서초구 서초동 1360-31|127.03217495|37.48641092||2020.03.25.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '2,000원', 'title': '30분'}, {'price': '4,000원', 'title': '1시간'}, {'price': '8,000원', 'title': '2시간'}, {'price': '16,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=c59fd2db2bbd1d785756f2f194cc3d08&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 2000}, 'prices': [{'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 2000}, {'dayDisp': '공휴일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 2000}]}|
26597914|강남문화원 주차장|주차장|서울 강남구 테헤란로8길 36|서울 강남구 역삼동 827-62|127.03205416|37.4965762|1544-3113|2021.01.14.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '1,800원', 'title': '30분'}, {'price': '3,600원', 'title': '1시간'}, {'price': '7,200원', 'title': '2시간'}, {'price': '14,400원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=3ea0c4fd60e51e13b9c1dcc10b3844c1&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 300, 'maxDayPrice': 30000}, 'prices': [{'dayDisp': '매일', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 300, 'maxDayPrice': 30000}, {'dayDisp': '공휴일', 'basePrice': 300, 'baseTime': 5, 'unitTime': 5, 'unitPrice': 300, 'maxDayPrice': 30000}]}|
26597920|조이빌딩 주차장|주차장|서울 강남구 테헤란로1길 28-11|서울 강남구 역삼동 817-29|127.02822169|37.50047125||2019.05.24.|[{'start': '06:00', 'end': '23:00', 'title': '주중'}]|[{'price': '2,000원', 'title': '30분'}, {'price': '4,000원', 'title': '1시간'}, {'price': '8,000원', 'title': '2시간'}, {'price': '16,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=a38424bc0a8f4ef4d305d4dd1e03f610&type=P&usingTime=60&id=2|||||
23356843|일원터널 주차장|공영주차장||서울 강남구 일원동 722-2|127.0791491|37.48280278|02-2290-6478|2018.03.03.|[{'start': '00:00', 'end': '24:00', 'title': '매일'}, {'start': '00:00', 'end': '24:00', 'title': '공휴일'}]|[{'price': '780원', 'title': '30분'}, {'price': '1,560원', 'title': '1시간'}, {'price': '3,120원', 'title': '2시간'}, {'price': '6,240원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=fdc925edd6766a3f55e9e4f3e5888ed7&type=P&usingTime=60&id=2|||||
1520846023|미라클빌딩 주차장|주차장|서울 강남구 선릉로152길 30|서울 강남구 청담동 91-3|127.04192001|37.52417801||2019.07.31.|||||||{'today': {'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}, 'prices': [{'dayDisp': '매일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}, {'dayDisp': '공휴일', 'basePrice': 3000, 'baseTime': 30, 'unitTime': 10, 'unitPrice': 1000}]}|
20519068|양재민영주차장|주차장||서울 서초구 양재동 80-11|127.03921162|37.47631389|02-573-2723|2019.07.24.||[{'price': '2,000원', 'title': '30분'}, {'price': '3,500원', 'title': '1시간'}, {'price': '6,500원', 'title': '2시간'}, {'price': '12,500원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=e7dab72dcb03af85cb040592ede2ad4f&type=P&usingTime=60&id=2||||{'today': {'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 2000, 'maxDayPrice': 20000}, 'prices': [{'dayDisp': '매일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 2000, 'maxDayPrice': 20000}, {'dayDisp': '공휴일', 'basePrice': 2000, 'baseTime': 30, 'unitTime': 30, 'unitPrice': 2000, 'maxDayPrice': 20000}]}|
26564873|하이파킹 8세컨즈 주차장|주차장|서울 강남구 강남대로156길 49|서울 강남구 신사동 535-12|127.02288621|37.51937458||2021.05.24.|[{'start': '10:30', 'end': '22:00', 'title': '매일'}, {'start': '10:30', 'end': '22:00', 'title': '공휴일'}]|[{'price': '3,000원', 'title': '30분'}, {'price': '6,000원', 'title': '1시간'}, {'price': '12,000원', 'title': '2시간'}, {'price': '24,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=341349727bfc12262823491e527cde65&type=P&usingTime=60&id=2|||||
26597853|찬&찬타워 주차장|주차장|서울 강남구 영동대로 611|서울 강남구 삼성동 77-9|127.05939957|37.51475683||2019.05.24.||[{'price': '2,000원', 'title': '30분'}, {'price': '4,000원', 'title': '1시간'}, {'price': '8,000원', 'title': '2시간'}, {'price': '16,000원', 'title': '4시간'}]|https://m.modu.kr/#/parkinglot?seq=b161ae460dc250798e9976f340da1105&type=P&usingTime=60&id=2|||||
