##NAME|SUBNAME|ID|TELNUM|NEWADDR|WEBSITE@@일반상장기업
KINDEX/국채선물10년인버스||299070|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층|kim.co.kr
KINDEX/국채선물3년인버스||299080|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층|kim.co.kr
KINDEX/단기통안채||190620|||www.kim.co.kr
KINDEX/러시아MSCI(합성)||265690|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|kim.co.kr
KINDEX/레버리지||152500|02-3276-4958|서울 영등포구 여의도동 한국투자증권 27-1 15층|
KINDEX/멕시코MSCI(합성)||291130|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층, 한국투자신탁운용|kim.co.kr
KINDEX/미국4차산업인터넷(합성/H)||280320|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층, 한국투자신탁운용|kim.co.kr
KINDEX/미국다우존스리츠(합성/H)||181480|02-3276-4918|서울 영등포구 여의도동 한국투자증권 27-1|www.kindexetf.com
KINDEX/미국WideMoat가치주||309230|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|kim.co.kr
KINDEX/배당성장||211260|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|www.kindexetf.com
KINDEX/밸류대형||143460|02-3276-4700|서울 영등포구 여의도동 27-1|
KINDEX/베트남VN30(합성)||245710|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|kim.co.kr
KINDEX/삼성그룹동일가중||131890|02-3276-4965|서울 영등포구 여의도동 27-1|www.kitmc.com
KINDEX/삼성그룹섹터가중||108450|02-3276-4841||
KINDEX/스마트로우볼||322130|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|kim.co.kr
KINDEX/스마트모멘텀||272220|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층, 한국투자신탁운용|kim.co.kr
KINDEX/스마트밸류||272230|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층, 한국투자신탁운용|kim.co.kr
KINDEX/스마트퀄리티||322120|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|kim.co.kr
KINDEX/스마트하이베타||322150|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|kim.co.kr
KINDEX/싱가포르리츠||316300|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|kim.co.kr
KINDEX/인도네시아MSCI(합성)||256440|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|kim.co.kr
KINDEX/인버스||145670|02-3276-4890|서울 영등포구 여의도동 한국투자증권 27-1 15층|
KINDEX/일본Nikkei225(H)||238720|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|kim.co.kr
KINDEX/일본TOPIX레버리지(H)||196030|02-3276-4918|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩|www.kindexetf.com
KINDEX/일본TOPIX인버스(합성/H)||205720|02-3276-4918|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 한국투자신탁운용|
KINDEX/중국본토CSI300||168580|02-3276-4700|서울 영등포구 여의도동 한국투자증권 27-1|www.kindexetf.com
KINDEX/중국본토CSI300레버리지(합성)||219900|02-3276-4918|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|www.kindexetf.com
KINDEX/중기국고채||114460|02-3276-4841|서울 영등포구 여의도동 한국투자증권 27-1번지 15층|
KINDEX/중장기국공채액티브||272910|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용|kim.co.kr
KINDEX/코스닥(합성)||251890|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|kim.co.kr
KINDEX/코스피||305050|02-3276-4700|서울특별시 영등포구 의사당대로 88 16층 한국투자신탁운용|www.kim.co.kr
KINDEX/필리핀MSCI(합성)||261920|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|kim.co.kr
KINDEX/한류||226380|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 BETA운용본부 ETF운용팀|kim.co.kr
KINDEX/S&P아시아TOP50||277540|02-3276-4700|서울특별시 영등포구 의사당대로 88 한국투자증권빌딩 16층 한국투자신탁운용 ETF팀|kim.co.kr
KISCO홀딩스||001940|055-260-0500|경남 창원시 성산구 공단로103번길 12|www.kiscoholdings.co.kr
KODEX/200||069500|||
KODEX/200/중소형||226980|02-3774-7878|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/200가치저변동||223190|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용|www.samsungfund.com
KODEX/200동일가중||252650|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/200미국채혼합||284430|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/200선물인버스2X||252670|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/200TR||278530|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/2차전지산업||305720|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/3대농산물선물(H)||271060|02-3774-7600|서울특별시 서초구 서초대로74길 11 17층 삼성자산운용|www.kodex.com
KODEX/가치투자||247780|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/건설||117700|02-3774-7746||
KODEX/게임산업||300950|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/경기소비재||266390|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/고배당||279530|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|kodex.com
KODEX/골드선물(H)||132030|02-3774-7746|서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1 키움FS 빌딩|www.kodex.com
KODEX/골드선물인버스(H)||280940|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/구리선물(H)||138910|02-3774-7600|서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1 키움FS빌딩|www.kodex.com
KODEX/국고채3년||114260|02-3774-7648||
KODEX/국채선물10년||152380|02-3774-7813|서울 중구 태평로2가 삼성생명빌딩 삼성자산운용|www.kodex.com
KODEX/국채선물10년인버스||176950|02-3774-7886|서울 중구 태평로2가 삼성생명빌딩 삼성자산운용|www.samsungfund.com
KODEX/국채선물3년인버스||292770|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/글로벌4차산업로보틱스(합성)||276990|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/기계장비||102960|02-3774-7746||www.etfs.co.kr
KODEX/단기변동금리부채권액티브||273140|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/단기채권||153130||서울 중구 태평로2가 삼성생명빌딩 삼성자산운용|www.kodex.com
KODEX/단기채권PLUS||214980|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/레버리지||122630|02-3774-7926||
KODEX/멀티에셋하이인컴(H)||321410|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/모멘텀Plus||244620|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/미국나스닥100선물(H)||304940|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국달러선물||261240|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/미국달러선물레버리지||261250|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/미국달러선물인버스||261270|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/미국달러선물인버스2X||261260|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/미국러셀2000(H)||280930|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국채10년선물||308620|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국채울트라30년선물(H)||304660|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국채울트라30년선물인버스(H)||304670|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국FANG플러스(H)||314250|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국S&P/IT(합성)||200020|02-3774-7813|서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용|
KODEX/미국S&P500선물(H)||219480|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/미국S&P고배당커버드콜(합성/H)||276970|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/미국S&P금융(합성)||200040|02-3774-7813|서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용|
KODEX/미국S&P바이오(합성)||185680|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용|www.samsungfund.com
KODEX/미국S&P산업재(합성)||200030|02-3774-7813|서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용|
KODEX/미국S&P에너지(합성)||218420|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23F 삼성자산운용|
KODEX/미디어&엔터테인먼트||266360|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/바이오||244580|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/반도체||091160|||www.samsungfund.com
KODEX/배당가치||325020|02-3774-7600|서울특별시 서초구 서초대로74길 11 17층 삼성자산운용|www.kodex.com
KODEX/배당성장||211900|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/배당성장채권혼합||237370|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsung.com
KODEX/밸류Plus||244670|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/보험||140700|02-3774-7600|서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1 삼성자산운용|www.kodex.com
KODEX/삼성그룹||102780|02-3774-7746||
KODEX/삼성그룹밸류||213610|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/선진국MSCI/World||251350|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/성장투자||247790|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/심천ChiNext(합성)||256750|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/에너지화학||117460|02-3774-7746||
KODEX/운송||140710|02-3774-7600|서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1|www.kodex.com
KODEX/은선물(H)||144600|02-3774-7694|서울 영등포구 여의도동 삼성생명(주)여의도빌 36-|www.kodex.com
KODEX/은행||091170|||
KODEX/인버스||114800|02-3774-7746||
KODEX/일본TOPIX100||101280|02-3774-7746||www.etfs.co.kr
KODEX/자동차||091180|02-3774-7623||
KODEX/종합채권(AA-이상)액티브||273130|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/중국본토/A50||169950|02-3774-7600|서울 중구 태평로2가 삼성생명빌딩 삼성자산운용|www.kodex.com
KODEX/중국본토CSI300||283580|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/증권||102970|02-3774-7746||www.etfs.co.kr
KODEX/철강||117680|02-3774-7746||
KODEX/최소변동성||279540|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|kodex.com
KODEX/코스닥/150||229200|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/코스닥150/레버리지||233740|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/코스닥150선물인버스||251340|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/코스피||226490|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층|www.samsungfund.com
KODEX/코스피100||237350|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/콩선물(H)||138920|02-3774-7600|서울 영등포구 여의도동 삼성생명(주)여의도빌 36-1 키움FS빌딩|www.kodex.com
KODEX/퀄리티Plus||244660|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/턴어라운드투자||247800|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/필수소비재||266410|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/한국대만IT프리미어||298770|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/헬스케어||266420|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/China/H||099140|||www.kodex.com
KODEX/China/H/레버리지(H)||204450|02-3774-7821|서울특별시 중구 세종대로 55 삼성생명빌딩 삼성자산운용|www.kodex.com
KODEX/China/H선물인버스(H)||291660|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/Fn성장||325010|02-3774-7600|서울특별시 서초구 서초대로74길 11 17층 삼성자산운용|www.kodex.com
KODEX/FnKorea50||296710|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/IT||266370|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/KRX300||292190|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/KRX300레버리지||306950|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|
KODEX/KRX300선물인버스||306960|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|
KODEX/KTOP30||229720|02-3774-7600|서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용|www.samsungfund.com
KODEX/MSCI/EM선물(H)||291890|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/MSCI/Korea||156080|02-3774-7940|서울 중구 태평로2가 삼성생명빌딩 삼성자산운용|www.kodex.com
KODEX/MSCI/KOREA/ESG유니버설||289040|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/MSCI/Korea/TR||278540|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/MSCI모멘텀||275280|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/MSCI밸류||275290|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/MSCI퀄리티||275300|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/S&P글로벌인프라(합성)||269420|02-3774-7698|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.samsungfund.com
KODEX/Top5PlusTR||315930|02-3774-7600|서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용|www.kodex.com
KODEX/TRF3070||329650|||
KODEX/TRF5050||329660|||
KODEX/TRF7030||329670|||
KODEX/WTI원유선물(H)||261220|02-3774-7600|서울특별시 중구 세종대로 55 삼성자산운용 23층|www.samsungfund.com
KODEX/WTI원유선물인버스(H)||271050|02-3774-7600|서울특별시 서초구 서초대로74길 11 17층 삼성자산운용|www.kodex.com
KOSEF/200||069660|||
KOSEF/200/선물||152280|02-789-0300|서울 영등포구 여의도동 동양증권빌딩 23-8|www.kosef.co.kr
KOSEF/200선물레버리지||253250|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층 키움투자자산운용|www.kiwoomam.com
KOSEF/200선물인버스||253240|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층 키움투자자산운용|www.kiwoomam.com
KOSEF/200선물인버스2X||253230|02-789-0300|서울 영등포구 여의도동 동양증권빌딩 23-8|www.kosef.co.kr
KOSEF/200TR||294400|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층|
KOSEF/고배당||104530|02-789-0300||
KOSEF/국고채10년||148070|02-789-0469|서울 영등포구 여의도동 23|www.kosef.co.kr
KOSEF/국고채10년레버리지||167860|02-789-0547|서울 영등포구 여의도동 동양증권빌딩 23-8|
KOSEF/국고채3년||114470|02-789-0483|서울 영등포구 여의도동 KT빌딩 17층 우리자산운용|
KOSEF/단기자금||130730|02-789-0469|서울 영등포구 여의도동 23|www.wooriam.com
KOSEF/미국달러선물||138230|02-789-0469|서울 영등포구 여의도동 동양증권빌딩 우리자산운용|www.kosef.com
KOSEF/미국달러선물/레버리지(합성)||225800|02-789-0300|서울특별시 영등포구 여의나루로4길 18 15층(여의도동, 키움파이낸스스퀘어)|www.kiwoom.com
KOSEF/미국달러선물/인버스2X(합성)||230480|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층 키움투자자산운용|www.kiwoomam.com
KOSEF/미국달러선물인버스||139660|02-789-0300|서울 영등포구 여의도동 23-8|www.wooriam.com
KOSEF/배당바이백Plus||260200|02-789-0300|서울 영등포구 여의도동 동양증권빌딩 23-8|www.kosef.co.kr
KOSEF/블루칩||104520|02-789-0300||
KOSEF/인도Nifty50(합성)||200250|02-789-0300|서울특별시 영등포구 국제금융로2길 32 여의도동, 여의도파이낸스 타워|
KOSEF/저PBR가중||260270|02-789-0300|서울 영등포구 여의도동 동양증권빌딩 23-8|www.kosef.co.kr
KOSEF/코스닥150||316670|02-789-0300|서울특별시 영등포구 여의나루로4길 18 15F|
KOSEF/코스닥150선물||291610|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층|
KOSEF/코스닥150선물레버리지||291630|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층|
KOSEF/코스닥150선물인버스||291620|02-789-0300|서울특별시 영등포구 여의나루로4길 18 키움파이낸스스퀘어 15층|
KOSEF/코스피100||153270|02-6943-3000|서울 영등포구 여의도동 36-1 키움파이낸스스퀘어빌딩 16층|
KOSEF/통안채1년||122260|02-789-0469||
KOSEF/KRX100||100910|02-789-0483||www.kosef.com
KPX케미칼||025000|02-2014-4000|서울시 마포구 마포대로 137 KPX빌딩 15층|www.kpxchemical.com
KPX홀딩스||092230|02-2014-4150|서울시 마포구 마포대로 137|www.kpxholdings.com
KR모터스||000040|055-282-7011|경남 창원시 성산구 완암로 28 (성산동)|www.krmotors.com
KSS해운||044450|02-3702-2700|서울시 종로구 인사동길 12 대일빌딩 8층|www.kssline.com
KT||030200|031-727-0114|경기도 성남시 분당구 불정로 90 (정자동)|www.kt.com
KT&G||033780|042-939-5000|대전시 대덕구 벚꽃길 71|www.ktng.com
KTB투자증권||030210|02-2184-2000|서울시 영등포구 여의대로 66 KTB빌딩|www.ktb.co.kr
KTcs||058850|042-604-5138|대전시 서구 갈마로 160(괴정동)|www.ktcs.co.kr
KTis||058860|02-3215-2054|서울특별시 영등포구 여의대로 14, KT빌딩 10층 (여의도동)|www.ktis.co.kr
KTOP/코스피50||168300|02-3771-7800|서울 영등포구 여의도동 하나대투증권빌딩|
LF||093050|02-3441-8114|서울시 강남구 언주로 870 (신사동)|www.lfcorp.com
LG||003550|02-3773-1114|서울시 영등포구 여의대로 128  LG트윈타워|www.lg.co.kr
LG디스플레이||034220|02-3777-1010|서울시 영등포구 여의대로 128 LG트윈타워 동관 12층|www.lgdisplay.com
LG상사||001120|02-3777-1114|서울특별시 종로구 새문안로 58 LG광화문빌딩|www.lgicorp.com
LG생활건강||051900|02-3773-1114|서울시 종로구 새문안로 58|www.lgcare.com
LG유플러스||032640|02-3773-1114|서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥|www.uplus.co.kr
LG이노텍||011070|02-3777-1114|서울특별시 중구 후암로 98 LG서울역빌딩|www.lginnotek.com
LG전자||066570|02-3777-1114|서울시 영등포구 여의대로 128 LG트윈타워|www.lge.co.kr
LG하우시스||108670|02-3777-1114|서울시 영등포구 국제금융로 10 국제금융센터(One IFC)|www.lghausys.co.kr
LG화학||051910|02-3777-1114|서울특별시 영등포구 여의대로 128, LG트윈타워빌딩 (여의도동)|www.lgchem.com
LIG넥스원||079550|1644-2005|경기도 용인시 기흥구 마북로 207 엘아이지넥스원(주)|www.lignex1.com
LS||006260|02-2189-9754|서울특별시 용산구 한강대로 92 LS용산타워|www.lsholdings.com
LS네트웍스||000680|02-799-7114|경상남도 김해시 호계로 428 1층(부원동, 세화빌딩)|www.lsnetworks.co.kr
LS산전||010120|02-2034-4237|경기도 안양시 동안구 엘에스로 127 LS타워|www.lsis.biz
LS전선아시아||229640|031-428-0288|경기도 안양시 동안구 엘에스로 127 (호계동, LS타워) 3층|www.lscnsasia.co.kr
MH에탄올||023150|055-231-0701|경남 창원시 마산회원구 내서읍 광려천남로 25 (중리 1120-1)|www.mhethanol.com
NAVER||035420|1588-3830|경기도 성남시 분당구 불정로 6, 그린팩토리 (정자동)|www.navercorp.com
NH투자증권||005940|02-768-7000|서울특별시 영등포구 여의대로 60, 우리투자증권빌딩 (여의도동)|www.nhqv.com
NHN||181710|1544-6859|경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄|www.nhnent.com
NI스틸||008260|02-758-6789|서울특별시 동작구 동작대로 35|www.hcr4u.com
NICE||034310|02-2122-4000|서울특별시 영등포구 은행로 17 (여의도동) NICE 그룹 1사옥|www.nice.co.kr
NPC||004250|031-362-2851|경기도 안산시 단원구 해안로 289|www.npc.co.kr
OCI||010060|02-727-9500|서울특별시 중구 소공로 94, (서울특별시 중구 소공로 94) (소공동)|www.oci.co.kr
POSCO||005490|054-220-0114|경상북도 포항시 남구 동해안로 6261 (괴동동)|www.posco.co.kr
QV/건설/TOP5/ETN||550016|||
QV/내수소비/TOP5/ETN||550006|||
QV/농업/테마/ETN||550027|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/대체에너지/테마/ETN||550029|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/레버리지/10년/국채선물/ETN||550046|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/레버리지/MSCI/선진국/ETN||550054|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/레버리지/S&P500/ETN||550044|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/레버리지/WTI원유/선물/ETN(H)||550042|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/롱숏/K150/매수/로우볼/매도/ETN||550004|||
QV/미국/IT/TOP5/ETN(H)||550041|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/바이오/TOP5/ETN||550014|||
QV/방위산업/테마/ETN||550032|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/소프트웨어/TOP5/ETN||550008|||
QV/스마트리밸런싱/250/3/ETN||550003|||
QV/스마트리밸런싱/260/4/ETN||550033|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/에너지/TOP5/ETN||550005|||
QV/운송/TOP5/ETN||550010|||
QV/의료/TOP5/ETN||550012|||
QV/인버스/레버리지/10년/국채선물/ETN||550047|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/인버스/레버리지/MSCI/선진국/ETN||550055|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/인버스/레버리지/S&P500/ETN||550045|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/인버스/레버리지/WTI원유/선물/ETN(H)||550043|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/인버스/MSCI/선진국/ETN||550053|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/자동차/TOP5/ETN||550011|||
QV/제약/TOP5/ETN||550015|||
QV/조선/TOP5/ETN||550007|||
QV/코스피/변동성/매칭형/양매도/ETN||550057|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/코스피/양매도/5%/OTM/ETN||550056|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/하드웨어/TOP5/ETN||550009|||
QV/항공우주/테마/ETN||550031|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/화학/TOP5/ETN||550013|||
QV/Big/Vol/ETN||550001|||
QV/CHINEXT/ETN(H)||550018|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhwm.com
QV/KTOP30/ETN||550026|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
QV/MSCI/선진국/ETN||550052|02-768-7000|서울특별시 영등포구 여의대로 60 우리투자증권빌딩|www.nhqv.com
