##NAME|SUBNAME|TELNUM|ADDR|NEWADDR@@투다리
투다리|한성대역점|02-6437-7147|서울 성북구 동소문동1가 94|서울 성북구 동소문로5길 2-5 
투다리|한솔점|02-424-2112|서울 송파구 석촌동 288-7|서울 송파구 백제고분로40길 13, 102호 
투다리|한양점|02-414-0922|서울 송파구 송파동 103-31|서울 송파구 가락로 156 (예빌딩) 
투다리|한우물점|02-441-9944|서울 강동구 고덕동 253-3|서울 강동구 아리수로74길 35-33 
투다리|합정점|02-333-9725|서울 마포구 합정동 383-3|서울 마포구 월드컵로1길 5 
투다리|홍제1점|02-391-4898|서울 서대문구 홍제동 326-20|서울 서대문구 통일로 473 
투다리|화곡1점|02-2652-6333|서울 강서구 화곡동 781-9|서울 강서구 곰달래로60길 11 
투다리|화곡3점|02-2061-7340|서울 강서구 화곡동 837-7|서울 강서구 곰달래로 227 
투다리|화양점|02-461-3583|서울 광진구 화양동 23-7|서울 광진구 동일로 174 
투다리|회현본점|02-318-6012|서울 중구 회현동1가 64-2|서울 중구 퇴계로12길 21 
투다리|효창점|02-718-9021|서울 용산구 효창동 5-674|서울 용산구 효창원로 144, 지상1층 (효창동) 
투다리|후암점|02-319-1332|서울 용산구 용산동2가 1-456|서울 용산구 신흥로 147, 1층(용산동2가) 
투다리|숲속점|031-902-5792|경기 고양시 일산동구 풍동 1238-6|경기 고양시 일산동구 숲속마을1로 138 
투다리|양벌점|031-798-3870|경기 광주시 오포읍 양벌리 367-5|경기 광주시 오포읍 마루들길 228 (쌍용빌딩) 
투다리|성원상떼빌점|031-551-2585|경기 구리시 수택동 482-2|경기 구리시 원수택로64번길 9 (수택동 성원상떼빌) 108호 
투다리|수택점|031-562-7994|경기 구리시 수택동 479-3|경기 구리시 검배로84번길 14 (구리YMCA아기스포츠단) 1층 
투다리|양곡점|031-983-7705|경기 김포시 양촌읍 양곡리 417-9|경기 김포시 양촌읍 양곡로 544 
투다리|마송현대점|031-981-1211|경기 김포시 통진읍 마송리 147-2|경기 김포시 통진읍 담터로 11 
투다리|진접점|031-528-7792|경기 남양주시 진접읍 금곡리 1057|경기 남양주시 진접읍 해밀예당1로236번길 10-10 
투다리|도촌점|031-757-0490|경기 성남시 중원구 도촌동 507|경기 성남시 중원구 도촌로7번길 3-1 
투다리|상대원점|031-731-5215|경기 성남시 중원구 상대원동 2999-4|경기 성남시 중원구 금상로 11 
투다리|하대원자이점|031-722-0003|경기 성남시 중원구 하대원동 539|경기 성남시 중원구 둔촌대로 363 (자이아파트) 
투다리|고읍점|031-848-1292|경기 양주시 광사동 655-1|경기 양주시 고읍로 96 (그린프라자) 
투다리|용문점|031-771-4957|경기 양평군 용문면 다문리 727|경기 양평군 용문면 용문로 367-2 
투다리|서천점|031-204-8386|경기 용인시 기흥구 서천동 366|경기 용인시 기흥구 예현로35번길 2 
투다리|명지점|031-323-0792|경기 용인시 처인구 역북동 722-3|경기 용인시 처인구 명지로 15-6 
투다리|의정부역점|031-829-8191|경기 의정부시 의정부동 442-12|경기 의정부시 시민로 83 (광장타워) 106호 
투다리|창전점|031-638-4811|경기 이천시 창전동 462-13|경기 이천시 애련정로103번길 40 (설봉빌딩) 
투다리|금릉점|031-949-3481|경기 파주시 금촌동 987-5|경기 파주시 금빛로 44-1 
투다리|봉일천점|031-948-8850|경기 파주시 조리읍 봉일천리 141-39|경기 파주시 조리읍 봉천로 23 (대성정육식당) 
투다리|반달점|031-205-7718|경기 화성시 반월동 66-9|경기 화성시 영통로26번길 15 (명성프라자) 
투다리|봉담점|031-298-3594|경기 화성시 봉담읍 동화리 599-2|경기 화성시 봉담읍 동화길 85 이원타워 205호 
투다리|가평점|031-581-5792|경기 가평군 가평읍 읍내리 673|경기 가평군 가평읍 석봉로 224 (조일약국) 
투다리|능곡파워점|031-972-6626|경기 고양시 덕양구 토당동 845|경기 고양시 덕양구 지도로 100, 110호(토담동, 파워프라자) 
투다리|관산점|031-000-0000|경기 고양시 덕양구 관산동 181-2|경기 고양시 덕양구 통일로 768번길19, 105 
투다리|행신역점|031-938-0201|경기 고양시 덕양구 행신동 763-2|경기 고양시 덕양구 용현로5번길 24 (백산오피스텔) 101호 
투다리|대화1점|031-919-5750|경기 고양시 일산서구 대화동 2027-10|경기 고양시 일산서구 일산로636번길 9 
투다리|팡팡점|031-924-9244|경기 고양시 일산서구 대화동 2142-1|경기 고양시 일산서구 대산로 219 , 104호 
투다리|백마점|031-904-5792|경기 고양시 일산동구 일산로 205-1|경기 고양시 일산동구 마두동 739 (백마마을2단지아파트) 
투다리|마두본점|031-905-1696|경기 고양시 일산동구 마두동 799-2|경기 고양시 일산동구 강석로 149 (강촌프라자) 
투다리|후곡점|None|경기 고양시 일산서구 일산동 1063|경기 고양시 일산서구 일산로 558 (서울프라자) 
투다리|중산점|031-976-2472|경기 고양시 일산동구 중산동 1569-5 중산 프라자 104호|
투다리|MBC점|031-902-3264|경기 고양시 일산동구 장항동 854-1|경기 고양시 일산동구 백마로213번길 36 (양우드라마시티) 
투다리|SBS점|031-917-6169|경기 고양시 일산서구 탄현동 132-62|경기 고양시 일산서구 일현로 131 
투다리|풍동점|031-932-5792|경기 고양시 일산동구 풍동 1273-6|경기 고양시 일산동구 숲속마을로 50-76 (중앙프라자) 
투다리|중산마을점|031-975-9342|경기 고양시 일산동구 중산동 1579-1|경기 고양시 일산동구 탄중로 429 성지프라자 111호 
투다리|대화역점|031-903-5614|경기 고양시 일산서구 대화동 2206-1|경기 고양시 일산서구 강성로 271, 1층 102호(대화동, 대화씨티빌) 
투다리|주엽점|031-917-7734|경기 고양시 일산서구 주엽동 109|경기 고양시 일산서구 중앙로 1437 화성프라자 209호 
투다리|소하점|02-899-0439|경기 광명시 소하동 1241-9|경기 광명시 충현로 1 
투다리|초월읍점|031-767-0706|경기 광주시 초월읍 대쌍령리 196-29|경기 광주시 초월읍 경충대로 1248 
투다리|당동점|031-395-9394|경기 군포시 당동 903-1|경기 군포시 군포로490번길 6 102호 
투다리|감정점|031-981-5815|경기 김포시 감정동 591-5|경기 김포시 감정로 32 
투다리|대곶점|032-987-9318|경기 김포시 대곶면 율생리 515|경기 김포시 대곶면 율생로 83 
투다리|북변1점 (구 북변2점)|031-985-5955|경기 김포시 북변동 185-1|경기 김포시 북변중로 114 
투다리|사우점|031-986-9285|경기 김포시 사우동 249|경기 김포시 봉화로 11 
투다리|월곶점|031-987-7301|경기 김포시 월곶면 갈산리 485-1|경기 김포시 월곶면 오리정로 120 
투다리|하성점|031-988-9786|경기 김포시 하성면 마곡리 631-6|경기 김포시 하성면 애기봉로806번길 60 
투다리|금곡점|031-511-3800|경기 남양주시 금곡동 416-1|경기 남양주시 사릉로 14 (금곡프라자) 
투다리|연꽃점|031-595-1698|경기 남양주시 호평동 617-3|경기 남양주시 늘을3로 65-6, 102호(호평동, 테마프라자) 
투다리|별내점|031-573-1600|경기 남양주시 별내동 1080-7|경기 남양주시 별내5로 27, 1층(별내동) 
투다리|오남점|031-568-0207|경기 남양주시 오남읍 오남리 602-10|경기 남양주시 오남읍 진건오남로 583 
투다리|(오)양지점|031-000-0000|경기 남양주시 오남읍 양지리 696-1|경기 남양주시 오남읍 진건오남로 919, 나동 1층 
투다리|퇴계원점|031-000-0000|경기 남양주시 퇴계원면 퇴계원리 255-15|경기 남양주시 퇴계원면 퇴계원공원1길 3, 1층(대민빌딩) 
투다리|평내우영점|031-559-1070|경기 남양주시 평내동 604-12|경기 남양주시 의안로 121-20 우영프라자 105호 
투다리|마석점|031-595-9290|경기 남양주시 화도읍 마석우리 383-5|경기 남양주시 화도읍 맷돌로 114. 상가동 111호(메디칼프라자) 
투다리|창현점|031-595-5382|경기 남양주시 화도읍 창현리 726-4|경기 남양주시 화도읍 경춘로1922번길 19-8 
투다리|동두천점|031-862-3926|경기 동두천시 생연동 589-79|경기 동두천시 중앙로265번길 34 
투다리|맘모스점|032-348-8288|경기 부천시 소사본동 158-38|경기 부천시 은성로67번길 5 
투다리|송내점|None|경기 부천시 송내동 329-11|경기 부천시 경인로 11 
투다리|남부역점|032-614-5234|경기 부천시 심곡본동 591|경기 부천시 경인로194번길 17 
투다리|오정점|033-683-3455|경기 부천시 오정동 578-3|경기 부천시 오정구 오정로212번길 11(오정동) 
투다리|무궁화점|032-678-9285|경기 부천시 원종동 141-4|경기 부천시 성오로117번길 14 
투다리|두꺼비점|032-673-9300|경기 부천시 도당동 65-15|경기 부천시 삼작로256번길 65-29 (스타파크빌) 
투다리|희망점|032-675-8992|경기 부천시 중동 46-7|경기 부천시 원미구 도약로 185, 2층 (중동) 
투다리|중동역점|032-613-8851|경기 부천시 상동 329-12|경기 부천시 중동로85번길 7 (형제빌딩) 
투다리|송내역점|032-321-6906|경기 부천시 상동 403|경기 부천시 부일로205번길 47 서진프라자 108호 
투다리|장말점|032-654-8447|경기 부천시 심곡동 325-34|경기 부천시 장말로294번길 19-2 
투다리|금돼지점|032-349-0825|경기 부천시 역곡동 201|경기 부천시 지봉로 130 (호진빌딩) 
투다리|라이온점|032-663-9654|경기 부천시 중동 1089-6|경기 부천시 원미구 옥산로 84, 1층 (중동) 
투다리|원미점|032-665-6044|경기 부천시 원미동 115-3|경기 부천시 원미로 97-1 
투다리|복돼지점|032-654-9792|경기 부천시 원미동 92-5|경기 부천시 부천로 124 
투다리|백호점|None|경기 부천시 원미동 50-1|경기 부천시 원미구 원미로 162 (원미동, 1층) 
투다리|이글점|032-668-0809|경기 부천시 상동 236-45|경기 부천시 원미구 장말로 208, 1층 일부 (상동) 
투다리|한라점|032-323-3002|경기 부천시 중동 1028|경기 부천시 계남로 115 
투다리|미금역점|031-717-6680|경기 성남시 분당구 금곡동 155|경기 성남시 분당구 돌마로 73 우방코아 107 
투다리|정자점|031-717-9838|경기 성남시 분당구 정자동 62-3|경기 성남시 분당구 내정로107번길 9, 1층 (정자동) 
투다리|봇들점|031-8016-2628|경기 성남시 분당구 삼평동 728|경기 성남시 분당구 동판교로 212 (봇들마을6단지아파트) 
투다리|야탑점|031-709-7157|경기 성남시 분당구 야탑동 370-1|경기 성남시 분당구 야탑로105번길 16 
투다리|수정점|031-744-6613|경기 성남시 수정구 신흥동 921|경기 성남시 수정구 수정로 292 
투다리|종합시장점|031-731-2292|경기 성남시 수정구 신흥동 4125|경기 성남시 수정구 시민로142번길 20 
투다리|중동본점|031-742-9322|경기 성남시 중원구 중앙동 2303|경기 성남시 중원구 산성대로334번길 11 
투다리|서고점|031-748-3407|경기 성남시 중원구 상대원동 2313|경기 성남시 중원구 금상로 76 
투다리|시청여수점|031-757-5792|경기 성남시 중원구 여수동 402|경기 성남시 중원구 여수울로15번길 4-2, 202 
투다리|은행1점|031-742-3133|경기 성남시 중원구 은행동 2386|경기 성남시 중원구 자혜로 83, 1층 102호 (은행동) 
투다리|하대원점|031-758-0854|경기 성남시 중원구 하대원동 132-11|경기 성남시 중원구 둔촌대로 285 
투다리|곡반점|031-239-2276|경기 수원시 권선구 곡반정동 593-6|경기 수원시 권선구 곡반정로65번길 25 
투다리|번영점|031-223-7663|경기 수원시 권선구 권선동 1185-1|경기 수원시 권선구 경수대로302번길 29 권선삼성아파트 105호 
투다리|곡선점|031-233-4512|경기 수원시 권선구 권선동 1252-1|경기 수원시 권선구 권중로56번길 26-4 
투다리|칠보점|031-294-2292|경기 수원시 권선구 금곡동 1089|경기 수원시 권선구 금곡로 102번길 49-24 102호 
투다리|탑동점|031-296-1663|경기 수원시 권선구 탑동 749-6|경기 수원시 권선구 탑동로57번길 6-6 
투다리|신동점|031-000-0000|경기 수원시 영통구 신동 932-4|경기 수원시 영통구 권선로908번길 22, 105,106호(신동) 
투다리|망포점|031-205-5532|경기 수원시 영통구 망포동 483-1|경기 수원시 영통구 영통로90번길 4-12 
투다리|송죽점|031-295-2744|경기 수원시 장안구 정자동 9-5|경기 수원시 장안구 송정로90번길 3, 1층 103호(정자동,메디플라자) 
투다리|연무2점|031-254-7941|경기 수원시 장안구 연무동 246-16|경기 수원시 장안구 창훈로 5 
투다리|경기점|031-213-6957|경기 수원시 장안구 연무동 215-9|경기 수원시 장안구 연무로42번길 46, 1층(연무동) 
투다리|영화점|031-241-4596|경기 수원시 장안구 영화동 417-34|경기 수원시 장안구 수성로304번길 55 (재은빌라트) 
투다리|sk스카이뷰점|031-271-9696|경기 수원시 장안구 정자동 600-28|경기도 수원시 장안구 이목로 24-3, SKY PLAZA 1층 119호 
투다리|정자3점|031-256-9708|경기 수원시 장안구 정자동 75-13|경기 수원시 장안구 장안로75번길 49 (하트헤어) 
투다리|천천점|031-000-0000|경기 수원시 장안구 천천동 506-12|경기 수원시 장안구 정자로20번길 17 (올리브) 
투다리|파장점|070-4225-1879|경기 수원시 장안구 파장동 572-39|경기 수원시 장안구 파장로82번길 3 (유일청과) 
투다리|백조점|031-243-1008|경기 수원시 장안구 송죽동 277-28|경기 수원시 장안구 파장로21번길 7 (송죽동) 
투다리|북문점|031-269-2753|경기 수원시 장안구 영화동 275-8|경기 수원시 장안구 팔달로271번길 38 (영화동) 
투다리|성대점|None|경기 수원시 장안구 율전동 433-115|경기 수원시 장안구 화산로233번길 47, 1층 (투다리) 
투다리|삼성점|031-211-5557|경기 수원시 영통구 매탄동 1270-3|경기 수원시 영통구 매탄로79번길 6-8 
투다리|영통2점|031-205-8636|경기 수원시 영통구 영통동 1010-13|경기 수원시 영통구 청명남로 30 거성빌딩 107호 
투다리|우만점|031-241-3362|경기 수원시 팔달구 우만동 478|경기 수원시 팔달구 월드컵로369번길 27, 1층 (우만동) 
투다리|인계점|031-211-2349|경기 수원시 팔달구 인계동 376|경기 수원시 팔달구 권광로276번길 23 
