##NAME|SUBNAME|ID|TELNUM|NEWADDR|FEAT|OT|XCOORD|YCOORD@@본죽
본죽|남양주장현점|SJBH026|031-529-6288|경기도 남양주시 진접읍 장현로 64 (장현로 64)|포장;주차;예약|매일 09:30 ~ 21:00 (일요일 10:00 ~ 20:00)|127.18030681054918|37.71635799432519
본죽|남양주오남점|SJBH023|031-528-6287|경기도 남양주시 오남읍 진건오남로 511|포장;주차;예약|평일/주말/공휴일 09:00~21:30|127.2091708325376|37.679774009547764
본죽|마석역점|SJBH021|031-591-6268|경기도 남양주시 화도읍 마석중앙로 76|포장;주차;예약|평일/토요일/공휴일 09:00~21:30 *일요일 휴무|127.30812028271085|37.651951059619996
본죽|남양주청학리점|SJBH016|031-821-6288|경기도 남양주시 별내면 청학로 78|포장;예약|평일 09:00~22:00 주말/공휴일 10:00~21:00 *일요일 둘째, 넷째주 휴무|127.11860308849194|37.707804889477885
본죽|남양주덕소점|SJBH005|031-577-6777|경기도 남양주시 와부읍 덕소로97번길 13|포장;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00 * 둘째, 넷째주 일요일 휴무|127.21364562178084|37.58612850507958
본죽|동두천점|SJBI004|031-862-0398|경기도 동두천시 지행로 52 (지행동)|포장;주차;예약|09:30 ~ 21:30|127.05300984338214|37.89208094435111
본죽|동두천중앙로점|SJBI002|031-862-5442|경기도 동두천시 중앙로 254 (생연동)|포장;주차;예약|평일 08:30~20:00 토요일/공휴일 08:30~18:00* 일요일 휴무|127.05381896374278|37.904120806778984
본죽&비빔밥|신중동점|SMAI085|032-226-8989|경기도 부천시 중동로248번길 86 (중동, 탑프라자)|||126.77350592710364|37.50094585783673
본죽&비빔밥|부천상동점|SMAI019|032-321-8660|경기도 부천시 상동로 84 (상동, 영플러스)|포장;주차;예약|월~토 10:00~22:00|126.753486186246|37.50450979151967
본죽&비빔밥|부천역점|SMAI046|032-663-6288|경기도 부천시 부일로 448|포장;주차;예약|매일 9:30-21:00|126.78018143854624|37.48598015466125
본죽&비빔밥|부천원종동점|SMAI027|032-681-6288|경기도 부천시 소사로 742 (원종동)|포장;주차|월-토 9:30-21:30일요일 9:30-21:00|126.80513391709444|37.522312787049934
본죽&비빔밥|부천시청점|SMAI014|032-327-6233|경기도 부천시 길주로 219 (중동, 드림빌딩)|포장;주차;예약|평일 및 토요일 09:30-21:00 일요일 휴무|126.76679453015704|37.50477107528519
본죽|부천중동역점|SJBJ015|032-653-6682|경기도 부천시 중동로 48 (송내동, 대우프라자)|포장||126.76422579308853|37.48436722386665
본죽&비빔밥|신중동점|SMAI085|032-226-8989|경기도 부천시 중동로248번길 86 (중동, 탑프라자)|||126.77350592710364|37.50094585783673
본죽|부천옥길점|SJBL021|032-344-6288|경기도 부천시 옥길로 121 (옥길동)|||126.82232668339542|37.46776418176688
본죽|부천소사본동점|SJBJ014|032-342-6288|경기도 부천시 소사로 220 (소사본동)||09:00~21:00 /매주 금요일 휴무|126.79577105834859|37.47775850756899
본죽|부천중동점|SJBL020|032-326-6660|경기도 부천시 소향로 135 (중동, 부일빌딩)|||126.76297045362202|37.50235598238959
본죽|부천라일락마을점|SJBL014|032-327-6277|경기도 부천시 원미구 도약로 25 (상동)|포장;주차;예약|평일 09:30~21:30 토요일/공휴일 09:30~21:30 *일요일 휴무|126.75188447606084|37.51279205800837
본죽&비빔밥|부천상동점|SMAI019|032-321-8660|경기도 부천시 상동로 84 (상동, 영플러스)|포장;주차;예약|월~토 10:00~22:00|126.753486186246|37.50450979151967
본죽|역곡북부역점|SJBJ006|032-347-6288|경기도 부천시 원미구 부일로 730 (역곡동)|포장;주차;예약|매일 09:30~21:30 #매주일요일도 정상영업합니다.|126.8108604848046|37.48544219054395
본죽|부천여월점|SJBK003|032-679-6288|경기도 부천시 여월로 72 (여월동, 여월프라자)||매일 09:00~21:00|126.8062924406963|37.51175494729351
본죽|부천송내역점|SJBL001|032-321-8938|경기도 부천시 원미구 부일로205번길 54 (상동)|포장;주차;예약|평일 10:00~22:00 주말/공휴일 10:00~21:00|126.7536306712033|37.490825639585346
본죽&비빔밥|부천역점|SMAI046|032-663-6288|경기도 부천시 부일로 448|포장;주차;예약|매일 9:30-21:00|126.78018143854624|37.48598015466125
본죽&비빔밥|부천원종동점|SMAI027|032-681-6288|경기도 부천시 소사로 742 (원종동)|포장;주차|월-토 9:30-21:30일요일 9:30-21:00|126.80513391709444|37.522312787049934
본죽&비빔밥|부천시청점|SMAI014|032-327-6233|경기도 부천시 길주로 219 (중동, 드림빌딩)|포장;주차;예약|평일 및 토요일 09:30-21:00 일요일 휴무|126.76679453015704|37.50477107528519
본죽|부천약대점|SJBL012|032-671-6288|경기도 부천시 원미구 중동로 383 (약대동)|포장;예약|평일 09:30~22:00 주말/공휴일 09:30~22:00|126.76990990179837|37.5141259894291
본죽|부천송내남부역점|SJBJ013|032-653-6288|경기도 부천시 소사구 송내대로 32 (송내동)|포장;주차;예약|평일 10:00~22:00 주말/공휴일 10:00~21:00|126.75372676849794|37.48635324769449
본죽|부천역곡점|SJBJ001|032-345-6288|경기도 부천시 소사구 경인로 512 (괴안동)|포장;주차;예약|평일/토요일 09:00~21:30 일요일/공휴일 10:30~21:30|126.81239689139785|37.484158001875485
본죽|부천중동시장점|SJBL015|032-665-6233|경기도 부천시 원미구 장말로 216번길 3|포장;주차;예약|09:30 ~ 21:30|126.76622707816286|37.49234330118241
본죽|부천도당점|SJBL013|032-677-6233|경기도 부천시 원미구 삼작로 298 (도당동)|포장;주차;예약|월~토 09:30~21:30, 일요일 휴무|126.79486856284784|37.520039296701
본죽|부천오정점|SJBL008|032-682-6282|경기도 부천시 오정구 오정로 242|포장;주차;예약|월~금 10:30~20:30 / 토요일 10:30 ~ 19:00 *일요일/공휴일 휴무|126.78594680721991|37.529148800006254
본죽|부천대성병원점|SJBL004|032-661-8266|경기도 부천시 원미구 부천로 85 (심곡동)|포장;예약|평일 10:00~23:00 주말/공휴일 10:00~23:00|126.78420305805358|37.49195222924998
본죽|부천성모병원점|SJBL003|032-348-6288|경기도 부천시 부일로571번길 49 (소사동)|포장;예약|평일 09:00~21:00 토요일 09:00~20:00일요일/공휴일 10:00~20:00*넷째주 일요일 휴무|126.79178700833745|37.485893056507734
본죽|부천고강점|SJBK001|032-205-6288|경기도 부천시 오정구 역곡로 483 (고강동)|포장;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00|126.81585792514835|37.527862140297266
본죽|부천위브더스테이트점|SJBJ011|032-621-8333|경기도 부천시 원미구 신흥로 150 (중동)|포장;주차;예약|평일 09:30~21:30 주말/공휴일 09:30~20:00*첫째,셋째주 일요일 휴무|126.77822476616545|37.4976535306984
본죽|부천남부역점|SJBJ009|032-668-6288|경기도 부천시 소사구 경인로 212 (심곡본동)|포장;예약|평일 09:00~21:30 토요일/공휴일 09:00~21:00 *일요일 휴무|126.77885555818712|37.483155727294886
본죽&비빔밥|위례역점|SMAI102|031-723-6277|경기도 성남시 수정구 위례광장로 21-6 (창곡동, 정프라자)|포장|09:00~21:00 (연중무휴)|127.13987818332073|37.46599852796329
본죽&비빔밥|분당야탑역점|SMAI094|031-702-5420|경기도 성남시 분당구 성남대로926번길 6 (야탑동, 야탑 대덕프라자)|포장;주차;예약|평일~토요일 : 09:00~21:30 / 일요일 : 09:00~21:00 / 주차 무료2시간 가능|127.12985135903686|37.412183345681626
본죽&비빔밥|성남금광점|SMAI078|031-745-6288|경기도 성남시 중원구 광명로 325 (금광동, 대성빌딩)|||127.16205283727219|37.445538852357544
본죽&비빔밥|판교역점|SMAI067|031-8016-1753|경기도 성남시 분당구 대왕판교로606번길 31 (삼평동)||평일 9:30~21:30 / 주말 09:30~21:00|127.11066195501665|37.39668729485433
본죽&비빔밥|분당롯데점|SMAI043|031-715-6607|경기도 성남시 분당구 백현로101번길 12 (수내동)|||127.11235783048699|37.37674785911537
본죽&비빔밥|위례창곡점|SMAI068|031-723-6288|경기도 성남시 수정구 위례동로 147 (창곡동, 위례건아타워)||09시~21시|127.15011100920998|37.47308232679886
본죽&비빔밥|성남중앙병원점|SMAI045|031-735-6288|경기도 성남시 중원구 산성대로476번길 6, 1층(금광동)|포장;주차;예약|09:30~21시 / 토일 공휴일 09:00~20:00|127.16147373594012|37.45371723788206
본죽&비빔밥|분당야탑점|SMAI057|031-781-0004|경기도 성남시 분당구 야탑로69번길 8 (야탑동, 한주코아)|포장;배달;주차;예약|매일 09:00~21:30 / 일요일 휴무|127.12682582358221|37.41052515072024
본죽&비빔밥|성남상대원점|SMAI039|031-747-6233|경기도 성남시 중원구 희망로 336 (상대원동)|||127.15838440991482|37.43579124653389
본죽&비빔밥|성남모란시장점|SMAI041|031-755-6288|경기도 성남시 중원구 성남대로 1133 성남 메트로칸|||127.12864110777353|37.431055579365164
본죽&비빔밥|분당구미점|SGAF038|031-726-3839|경기도 성남시 분당구 돌마로 52 (구미동)|포장;주차;예약|평일/토요일 09:30~21:00* 일요일 휴무|127.10774876007336|37.349681704752214
본죽&비빔밥|분당제생병원점|SMAI026|031-701-6288|경기도 성남시 분당구 서현로180번길 13 (서현동)|포장;주차|09:00~21:00|127.12288514704548|37.38789566515768
본설|판교테크노밸리점|BS0051|031-696-7588|경기도 성남시 분당구 판교역로 231 (삼평동, 에이치스퀘어 에스동)|포장||127.10865382542464|37.4012699485866
본설|하나로마트성남점|BS0042|1644-6288|경기도 성남시 분당구 성남대로43번길 11 (구미동, 농수산물종합유통센터)|||127.10667691290486|37.33876580259903
본죽|성남수진역점|SJBN015|031-753-6288|경기도 성남시 수정구 산성대로 207 (신흥동, 에드모스)|포장;예약|평일 09시~21시 / 토요일 09시~21시 / 일요일 휴무|127.14077532693416|37.4380552553831
본죽&비빔밥|위례역점|SMAI102|031-723-6277|경기도 성남시 수정구 위례광장로 21-6 (창곡동, 정프라자)|포장|09:00~21:00 (연중무휴)|127.13987818332073|37.46599852796329
본죽&비빔밥|분당야탑역점|SMAI094|031-702-5420|경기도 성남시 분당구 성남대로926번길 6 (야탑동, 야탑 대덕프라자)|포장;주차;예약|평일~토요일 : 09:00~21:30 / 일요일 : 09:00~21:00 / 주차 무료2시간 가능|127.12985135903686|37.412183345681626
본죽|백현점|SJBM032|031-709-6388|경기도 성남시 분당구 동판교로 58 (백현동, 나이스프라자)||평일 9:00~21:00 토 9:00~20:00 일요일 12:00~19:00|127.11522010087735|37.387914194110216
본죽&비빔밥|성남금광점|SMAI078|031-745-6288|경기도 성남시 중원구 광명로 325 (금광동, 대성빌딩)|||127.16205283727219|37.445538852357544
본죽|서판교점|SJBM025|031-707-6288|경기도 성남시 분당구 운중로 140 (운중동)|포장;주차;예약|평일 09:30~21:30 주말/공휴일 09:30~21:30|127.07853329023409|37.39125280398628
본죽|성남신흥동점|SJBN014|031-745-6282|경기도 성남시 수정구 공원로 322 신동아파라디움 101호|포장;주차;예약|*월요일~토요일 09:30~21:00*매주일요일 휴무*공휴일 정상영업|127.15166976885077|37.443328930441886
본죽&비빔밥|판교역점|SMAI067|031-8016-1753|경기도 성남시 분당구 대왕판교로606번길 31 (삼평동)||평일 9:30~21:30 / 주말 09:30~21:00|127.11066195501665|37.39668729485433
본죽&비빔밥|분당롯데점|SMAI043|031-715-6607|경기도 성남시 분당구 백현로101번길 12 (수내동)|||127.11235783048699|37.37674785911537
본죽&비빔밥|위례창곡점|SMAI068|031-723-6288|경기도 성남시 수정구 위례동로 147 (창곡동, 위례건아타워)||09시~21시|127.15011100920998|37.47308232679886
본죽|분당카페거리점|SJBM019|031-716-1717|경기도 성남시 분당구 정자일로 230 (정자동, 동양정자파라곤)|포장;주차;예약|평일/주말/공휴일 10:00~22:00|127.10650030738583|37.37032356417876
본죽|분당오리무지개점|SJBM031|031-8022-6288|경기도 성남시 분당구 구미로 60 (구미동)|포장;주차;예약|매일 09:30~21:30|127.11568519117853|37.33781666150612
본죽|분당미금점|SJBM002|031-717-3839|경기도 성남시 분당구 돌마로 79 (금곡동)|포장;주차;예약|평일 09:30~21:00 토요일/공휴일 09:30~21:00*일요일 휴무|127.11080164462423|37.35039610348944
본죽&비빔밥|성남중앙병원점|SMAI045|031-735-6288|경기도 성남시 중원구 산성대로476번길 6, 1층(금광동)|포장;주차;예약|09:30~21시 / 토일 공휴일 09:00~20:00|127.16147373594012|37.45371723788206
본죽&비빔밥|분당야탑점|SMAI057|031-781-0004|경기도 성남시 분당구 야탑로69번길 8 (야탑동, 한주코아)|포장;배달;주차;예약|매일 09:00~21:30 / 일요일 휴무|127.12682582358221|37.41052515072024
본죽&비빔밥|성남상대원점|SMAI039|031-747-6233|경기도 성남시 중원구 희망로 336 (상대원동)|||127.15838440991482|37.43579124653389
본죽|분당정자루체점|SJBM030|031-711-6285|경기도 성남시 분당구 정자일로 120 (정자동, 삼성아데나루체아파트)|포장;주차;예약|09:00 ~ 21:00|127.10656453621174|37.36145740847196
본죽&비빔밥|성남모란시장점|SMAI041|031-755-6288|경기도 성남시 중원구 성남대로 1133 성남 메트로칸|||127.12864110777353|37.431055579365164
본죽|성남중앙시장점|SJAB024|031-755-6266|경기도 성남시 수정구 수정로 131 (태평동, 낙원스카이뷰)|포장;주차;예약|평일, 토요일 09:30~21,30 / 일요일 휴무|127.13465809142222|37.44205207543775
본죽|분당수내푸른마을점|SJBM028|031-713-8338|경기도 성남시 분당구 돌마로366번길 42 (수내동)|포장;주차;예약|09:00 ~ 21:30 [일요일 영업합니다]|127.12674831111246|37.36717884208943
본죽&비빔밥|분당구미점|SGAF038|031-726-3839|경기도 성남시 분당구 돌마로 52 (구미동)|포장;주차;예약|평일/토요일 09:30~21:00* 일요일 휴무|127.10774876007336|37.349681704752214
본죽&비빔밥|분당제생병원점|SMAI026|031-701-6288|경기도 성남시 분당구 서현로180번길 13 (서현동)|포장;주차|09:00~21:00|127.12288514704548|37.38789566515768
본죽|성남시청점|SJBN003|031-744-7288|경기도 성남시 수정구 수정로 208 (신흥동)|포장;예약|평일 10:00~22:00 주말/공휴일 10:00~22:00|127.14281594718348|37.44395264975191
본죽|성남도촌점|SJBO007|031-758-6288|경기도 성남시 중원구 도촌남로 27 (도촌동)|포장;주차;예약|평일 09:30~21:30 주말/공휴일 09:30~21:30|127.15060855154377|37.41451218629685
본죽|분당효자촌점|SJBM018|031-709-6288|경기도 성남시 분당구 돌마로 478 (서현동)|포장;주차;예약|평일 09:00~21:30 토요일/공휴일 09:00~21:30*일요일 휴무|127.1334352080248|37.37698184783437
본죽|성남하대원점|SJBO011|031-757-3322|경기도 성남시 중원구 둔촌대로 285 (하대원동)|포장;주차;예약|평일 09:00~21:00 토요일/공휴일 09:00~21:00 *일요일 휴무|127.14978057162406|37.429837738839495
본죽|분당서현점|SJBM003|031-708-6288|경기도 성남시 분당구 분당로53번길 21 (서현동)|포장;주차;예약|평일 10:00~21:20 주말10:00~21:20(명절휴무)|127.12239662606294|37.38468492596985
본죽|성남중원구청점|SJBO004|031-721-6233|경기도 성남시 중원구 제일로 39 (성남동)|포장;예약|평일 09:00~21:30 주말/공휴일 09:00~21:00 (1,3주 일요일 휴무)|127.13645873689866|37.43051341176675
본죽|성남신흥주공점|SJBN012|031-733-6289|경기도 성남시 수정구 수정로 340 (삼성동)|포장;주차;예약|평일 09:00~22:00 주말/공휴일 09:00~22:00*둘째주 일요일 휴무|127.14995976327569|37.45395946367014
본죽|가천대역점|SJBN008|031-758-5288|경기도 성남시 수정구 태평로 3 (태평동, SM해그린)|포장;주차;예약|평일/토요일/공휴일 09:00~21:00 *매주 일요일 휴무|127.12745431637279|37.44811848068933
본죽|동판교점|SJBM027|031-8016-6288|경기도 성남시 분당구 판교로 374 (삼평동)|포장;주차;예약|평일/주말/공휴일 09:30~21:30|127.11591763911512|37.40384357343302
본죽|분당정자느티마을점|SJBM022|031-714-4588|경기도 성남시 분당구 느티로 71 (정자동)|포장;주차;예약|평일/토요일 09:30~22:00 공휴일 09:30~22:00 매주 일요일 휴무|127.11258076164565|37.368778981065276
