##NAME|SUBNAME|ID|TELNUM|NEWADDR|WEBSITE@@코스닥기업
케이엠더블유||032500|031-370-8600|경기도 화성시 영천로 183-19 (주)케이엠더블유|www.kmw.co.kr
케이엠제약||225430|031-682-1749|경기도 평택시 포승읍 평택항로268번길 121|www.kmkmp.com
케이프||064820|055-370-1234|경남 양산시 상북면 양산대로 1303 (소토리 910-22)|www.cape.co.kr
케이피에스||256940|031-8041-5411|경기도 화성시 동탄면 동탄산단10길 52|www.kpscorp.co.kr
케이피에프||024880|043-849-1114|경기도 성남시 분당구 운중로 136 판교송현타워|www.kpf-global.com
케이피엠테크||042040|031-489-4100|경기도 안산시 단원구 산단로 163번길 122(원시동 816-2)|www.kpmtech.co.kr
케이피티유||054410|031-831-3000|경기도 화성시 정남면 괘랑2길 1|www.kpt4u.com
켐온||217600|031-888-6635|경기도 수원시 영통구 광교로 147 이의동 경기바이오센터 15층|www.chemon.co.kr
켐트로닉스||089010|044-868-3011|세종시 전동면 배일길 31|www.chemtronics.co.kr
켐트로스||220260|031-491-0653|경기도 안산시 단원구 능안로 7|www.chemtros.com
코나아이||052400|02-2168-7500|서울특별시 영등포구 은행로 3, 익스콘벤처타워 8층 (여의도동)|www.konai.co.kr
코너스톤네트웍스||033110|031-730-7300|경기도 성남시 중원구 사기막골로45번길 14 제19층 제에이1902호(상대원동,성남우림라이온스밸리2차)|www.ed.co.kr
코닉글로리||094860|02-3476-4200|서울시 강남구 학동로 155 원영빌딩 지하1층,3~6층|www.kornicglory.co.kr
코다코||046070|041-411-3100|충남 천안시 서북구 입장면 신대길 8|www.kodaco.co.kr
코데즈컴바인||047770|02-6361-2423|서울특별시 강남구 강남대로136길 64 (논현동, 신평빌딩)|www.codes-combine.co.kr
코드네이처||078940|02-820-2649|충청남도 공주시 장기로 145|www.ilkyung.com
코디||080530|031-322-7788|경기도 용인시 기흥구 중부대로 200|www.kodi-corp.com
코디엠||224060|041-620-9000|충청남도 천안시 서북구 백석공단2길 62 (백석동)|www.codi-m.com
코렌||078650|031-740-6800|경기도 성남시 중원구 사기막골로 90 (상대원동) 1층 (주)코렌|www.kolen.com
코렌텍||104540|041-585-7114|충청남도 천안시 서북구 입장면 영산홍1길 12|www.corentec.com
코리아나||027050|041-560-9900|충청남도 천안시 서북구 성거읍 삼곡2길 6|www.coreana.com
코리아에스이||101670|031-766-4822|경기도 광주시 오포읍 오포안로 46-10|www.korease.co.kr
코리아에프티||123410|070-7093-1330|경기도 안성시 원곡면 섬바위길 23|www.kftec.com
코맥스||036690|031-739-3564|경기도 성남시 중원구 둔촌대로 494 (상대원동)|www.commax.com
코메론||049430|051-290-3100|부산광역시 사하구 장평로 73 (장림동)|www.komelon.co.kr
코미코||183300|031-8056-5800|경기도 안성시 모산로 8|www.komico.com
코미팜||041960|031-498-6104|경기도 시흥시 경제로 17 (정왕동)|www.komipharm.com
코세스||089890|032-662-2224|경기도 부천시 오정구 산업로 62 (오정동)|www.koses.co.kr
코센||009730|063-584-6464|전북 부안군 행안면 부안농공단지길 29|www.kossen.co.kr
코스맥스엔비티||222040|02-3474-8527|서울특별시 강남구 테헤란로 145 우신빌딩 10층|www.nutribiotech.co.kr
코스메카코리아||241710|043-531-2293|충청북도 음성군 대소면 대금로196번길 17-12 ,21(대풍리)|www.cosmecca.com
코스온||069110|02-3454-0276|서울특별시 강남구 영동대로 333 8층(대치동,동원빌딩)|www.coson.co.kr
코아스템||166480|02-497-3711|경기도 성남시 분당구 판교로255번길 24 (삼평동)|www.corestem.com
코아시아||045970|032-500-1721|인천광역시 남동구 남동서로 193, 58블럭 4로트 (고잔동)|www.coasiaholdings.com
코엔텍||029960|052-228-7300|울산시 남구 용잠로 328|www.koentec.co.kr
코오롱생명과학||102940|02-3677-4150|서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워|www.kolonls.co.kr
코오롱티슈진||950160|+1-301-921-6000|9605 Medical Center Dr. Suite 200, Rockville, MD 20850, USA|tissuegene.com
코웰패션||033290|031-217-2500|경기도 수원시 영통구 신원로270(원천동)|www.cowellfashion.co.kr
코위버||056360|02-3140-3300|서울특별시 강서구 마곡중앙8로7길 45 (마곡동)|www.coweaver.co.kr
코이즈||121850|070-8255-6400|충북 충주시 대소원면 첨단산업로 146|www.koyj.co.kr
코콤||015710|02-6675-2135|경기도 부천시 원미구 원미로177번길 21 (원미동)|www.kocom.co.kr
코텍||052330|032-860-3000|인천시 연수구 벤처로 24번길 26(송도동)|www.kortek.co.kr
코프라||126600|031-499-2195|경기도 화성시 장안면 상두원길 142|www.kopla.com
콜마비앤에이치||200130|044-860-4208|대전광역시 유성구 테크노3로 22|
콜마파마||038710|02-2176-7705|충청북도 제천시 바이오밸리2로 93 (왕암동)|www.kolmarpharma.com
쿠첸||225650|02-2008-7272|서울특별시 강남구 삼성로 528 부방빌딩|www.cuchen.com
큐렉소||060280|02-3446-0663|서울시 서초구 강남대로 577 (잠원동 4층)|www.curexo.com
큐로컴||040350|02-2141-3000|서울특별시 강남구 테헤란로77길 7, (테헤란로 77길 7) 동원빌딩 4층 (삼성동)|www.curocom.com
큐로홀딩스||051780|02-2141-3000|서울특별시 강남구 테헤란로77길 7, 동원빌딩 4층 (삼성동)|www.curoholdings.com
큐리언트||115180|031-8060-1600|경기도 성남시 분당구 판교로 242 (삼평동)|www.qurient.com
큐브엔터||182360|02-3445-1045|서울특별시 성동구 아차산로 83|www.cubeent.co.kr
큐에스아이||066310|041-410-5000|충청남도 천안시 서북구 성거읍 천흥8길 17|www.qsilaser.com
큐캐피탈||016600|02-538-2411|서울특별시 강남구 테헤란로 306 11층(역삼동. 카이트타워)|www.qcapital.co.kr
크로바하이텍||043590|02-453-3232|충청북도 청주시 흥덕구 월명로55번길 57 (송정동)|www.cloverhitech.com
크루셜텍||114120|031-8060-3000|경기도 성남시 분당구 판교로 255 62 크루셜텍빌딩|www.crucialtec.com
크리스에프앤씨||110790|02-3409-3000|서울특별시 강남구 도곡로 176|www.pingwear.co.kr
크리스탈||083790|031-628-2700|경기도 성남시 분당구 대왕판교로 700, 코리아바이오파크 5층 (삼평동)|www.crystalgenomics.com
크리스탈신소재||900250|86-510-68171266|Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands|www.crystalnewmaterial.com
크린앤사이언스||045520|02-550-0800|서울특별시 강남구 영동대로 511, 무역회관 903-1호 (삼성동)|www.cands.co.kr
클래시스||214150|1544-3481|서울특별시 강남구 테헤란로 240 역삼동, 클래시스타워|www.classys.co.kr
클리오||237880|02-514-0056|서울특별시 강남구 압구정로30길 62 클리오 빌딩|www.clio.co.kr
키네마스터||139670|02-2194-5300|서울특별시 서초구 바우뫼로37길 56 건영빌딩 3층|www.nexstreaming.com
키움제5호스팩||311270|02-3787-5197|서울특별시 영등포구 여의나루로4길 18 (여의도동, 키움파이낸셜스퀘어)|
키이스트||054780|02-3444-2002|서울특별시 강남구 영동대로96길 26 5층(삼성동)|www.keyeast.co.kr
타이거일렉||219130|032-579-4100|인천광역시 남구 염전로187번길 33 (도화동)|www.tigerelec.com
탑엔지니어링||065130|054-482-0342|경상북도 구미시 고아읍 농공단지길 53-17|www.topengnet.com
태광||023160|051-970-6617|부산시 강서구 녹산산업대로 117-12(송정동)|www.tkbend.co.kr
태양||053620|041-621-9810|충청남도 천안시 서북구 업성1길 27 (업성동)|www.taeyangsun.co.kr
태웅||044490|051-329-5000|부산광역시 강서구 녹산산단27로 67 (송정동)|www.taewoong.com
테고사이언스||191420|02-818-2900|서울특별시 강서구 마곡중앙8로 93 (마곡동, 테고사이언스)|www.tegoscience.com
테라셈||182690|043-240-8100|충청북도 청원군 오창읍 과학산업5로 9|www.terrasem.com
테라젠이텍스||066700|02-3463-7111|경기도 안산시 산단로68번길 58(초지동)|www.thera-gen.com
테스||095610|031-323-2552|경기도 용인시 처인구 양지면 중부대로 2374-36|www.hites.co.kr
테스나||131970|031-646-8500|경기도 평택시 산단로 16번길 72|www.tesna.co.kr
테크윙||089030|031-378-8000|경기도 화성시 동탄면 동탄산단6길 37|www.techwing.co.kr
텔라움||047730|032-222-2000|경기도 부천시 원미구 부천로 312 (도당동)|www.net-wave.co.kr
텔레칩스||054450|02-3443-6792|서울시 송파구 (올림픽로 35다길 42)신천동 7-20 한국루터회관빌 19~23층|www.telechips.com
텔레필드||091440|031-730-5900|경기도 성남시 분당구 판교로 255, E동 301호(삼평동, 판교이노밸리)|www.telefield.com
텔콘RF제약||200230|031-370-0232|경기도 용인시 기흥구 동탄기흥로 684|www.telcon.co.kr
토박스코리아||215480|070-7799-8485|서울특별시 구로구 디지털로26길 111 7층 702호|www.toebox.co.kr
토비스||051360|032-712-5100|인천광역시 연수구 갯벌로 92 (송도동)|www.tovism.com
토탈소프트||045340|070-4733-1000|부산광역시 해운대구 반송로513번길 66-39 (석대동)|www.tsb.co.kr
톱텍||108230|054-472-1100|경상북도 구미시 산동면 첨단기업4로 49-53|www.toptec.co.kr
투비소프트||079970|02-2140-7700|서울시 강남구 봉은사로 617  3, 4, 5층(삼성동, 인탑스빌딩)|www.tobesoft.com
트루윈||105550|042-612-5000|대전광역시 유성구 엑스포로 385 (주)트루윈|www.truwin.co.kr
특수건설||026150|02-590-6400|서울특별시 서초구 효령로 358|www.tuksu.co.kr
티로보틱스||117730|031-716-4507|경기도 오산시 가장동 377-1|www.t-robotics.co.kr
티비씨||033830|053-760-1900|대구시 수성구 동대구로 23 (두산동 201-9)|www.tbc.co.kr
티씨케이||064760|031-677-0277|경기도 안성시 미양면 개정산업단지로 71|www.tck.co.kr
티앤알바이오팹||246710|031-431-3344|경기도 시흥시 산기대학로 237, 540호(정왕동, 한국산업기술대학교 스마트허브 산학융합본부)|www.tnrbiofab.com
티에스이||131290|041-581-9955|충청남도 천안시 서북구 직산읍 군수1길 189|www.tse21.com
티엘아이||062860|031-784-6800|경기도 성남시 중원구 양현로 405번길 12 티엘아이빌딩 7~10층|www.tli.co.kr
티케이케미칼||104480|02-2001-6000|대구광역시 북구 원대로 128, 연우빌딩 3층 (침산동)|www.tkchemi.co.kr
티플랙스||081150|031-488-8800|경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)|www.tplex.co.kr
티피씨글로벌||130740|053-854-7500|경북 경산시 진량읍 일연로 574|www.tc21.co.kr
팅크웨어||084730|02-589-9000|경기도 성남시 분당구 판교역로 240, 삼환하이펙스 A동 9층 (삼평동)|www.thinkware.co.kr
파나진||046210|042-861-9295|대전광역시 유성구 테크노10로 54 (탑립동)|www.panagene.com
파라다이스||034230|02-2277-0190|서울시 중구 동호로 268|www.paradise.co.kr
파라텍||033540|032-675-2287~8|경기도 부천시 원미구 길주로 425번길 30-21|www.paratech.co.kr
파루||043200|061-755-5114|전남 순천시 서면 산단4길 12|www.paru.co.kr
파마리서치프로덕트||214450|033-645-7640|강원도 강릉시 과학단지로 77-19|www.pr-products.co.kr
파멥신||208340|042-863-2017|대전광역시 유성구 유성대로1689번길 70 2동 2층|www.pharmabcine.com
파버나인||177830|032-814-6900|인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트|www.pavonine.net
파세코||037070|031-491-4032|경기도 안산시 단원구 원시로 248 (원시동)|www.paseco.co.kr
파수닷컴||150900|02-300-9000|서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어비즈니스센타 17층 (상암동)|www.fasoo.com
파워넷||037030|02-3282-0700|서울특별시 금천구 두산로 70 현대지식산업센터 B동 17층|www.gopowernet.com
파워로직스||047310|043-219-5600|충북 청원군 옥산면 과학산업4로 163|www.powerlogics.co.kr
파이오링크||170790|02-2025-6900|서울시 금천구 가산디지털2로 98 IT캐슬 1동 401호|www.piolink.com
파인넥스||123260|031-297-3551|경기도 화성시 향남읍 발안공단로4길 65|www.sapphiretek.com
파인디앤씨||049120|041-538-9000|충청남도 아산시 음봉면 연암산로 169|www.finednc.com
파인디지털||038950|031-788-8800|경기도 성남시 분당구 성남대로925번길 41, 파인벤처빌딩 7층, 8층 (야탑동)|www.finedigital.com
파인테크닉스||106240|031-463-8888|경기도 안양시 만안구 덕천로 38, ,9,10 (안양동)|www.finetechnix.com
파인텍||131760|031-900-9700|경기도 고양시 일산동구 일산로 138 (백석동, 일산테크노타운) A동 324호|www.ifinetek.com
파커스||065690|041-522-5361|충청남도 천안시 서북구 성거읍 천흥8길 49|www.daejindmp.co.kr
파크시스템스||140860|031-546-6900|경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터)|www.parksystems.co.kr
파트론||091700|031-201-7700|경기도 화성시 삼성1로2길 22 (석우동)|www.partron.co.kr
파티게임즈||194510|02-6005-0985|서울특별시 강남구 삼성로 570 6, 7층(삼성동, 석천빌딩)|www.patigames.com
팍스넷||038160|02-2638-1801|서울특별시 양천구 목동서로 201 KT정보전산센터 23층|www.paxnet.moneta.co.kr
판타지오||032800|02-3452-6100|서울특별시 강남구 역삼로 248 판타지오 빌딩|www.fantagio.kr
팜스웰바이오||043090|02-569-7610|강원도 원주시 혁신로 19 506호(반곡동, H타워)|www.pharmswell.com
팜스토리||027710|02-501-1648|서울특별시 강남구 강남대로 310, 유니온센터 3층 (역삼동)|www.dodrambnf.co.kr
패션플랫폼||225590|02-573-1250|서울특별시 강남구 논현로28길 9 유진빌딩 3층|fashion-platform.co.kr
팬스타엔터프라이즈||054300|1577-3520|부산광역시 중구 해관로 30 팬스타크루즈프라자|www.panstar-enterprise.com
팬엔터테인먼트||068050|02-380-2100|서울시 마포구 월드컵북로58길 10 (상암동, 더 팬)|www.thepan.co.kr
팬젠||222110|031-733-9165|경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스)|www.pangen.com
퍼시픽바이오||060900|02-6917-5300|서울특별시 강남구 테헤란로 439 연당빌딩 3층|www.pacificbio.co.kr
펄어비스||263750|031-476-8583|경기도 안양시 동안구 시민대로327번길 24(관양동,아리온테크놀로지) 2~5층|www.pearlabyss.com/
펌텍코리아||251970|032-683-4080|인천광역시 부평구 부평대로329번길 46|www.pum-tech.co.kr
펩트론||087010|042-360-8880|대전광역시 유성구 유성대로1628번길 37-24 (전민동)|www.peptron.co.kr
평화정공||043370|053-350-6311|대구시 달서구 성서4차 첨단로 392(대천동 1032)|www.phakr.com
포메탈||119500|041-670-6200|충남 서산시 지곡면 무장산업로 229-7|www.formetal.co.kr
포비스티앤씨||016670|02-2046-9375|서울특별시 강남구 언주로 726 두산빌딩 11층|www.pobis.co.kr
포스링크||056730|031-724-2222|경기도 성남시 분당구 대왕판교로 660 유스페이스 1A동 9층,10층|www.fourthlink.co.kr
포스코/ICT||022100|054-280-1114|경상북도 포항시 남구 호동로 68 (호동)|www.poscoict.co.kr
포스코엠텍||009520|054-280-8114|경북 포항시 남구 형산강북로 131(효자동)|www.poscomtech.com
포시에스||189690|02-828-1400|서울특별시 강남구 논현로 646|www.forcs.com
포티스||141020|031-709-1407|경기도 성남시 분당구 성남대로779번길 17, 포티스빌딩 4층 (이매동)|www.fortis.co.kr
푸드나무||290720|02-3152-8088|서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 15층|www.foodnamoo.com
푸드웰||005670|053-980-3320|대구광역시 달서구 성서서로 121|www.foodwell.com
푸른기술||094940|02-6959-4700|서울시 서초구 효령로 60길 23-10|www.puloon.co.kr
푸른저축은행||007330|02-545-9000|서울시 서초구 강남대로 581|www.prsb.co.kr
풍강||093380|031-359-3600|경기도 화성시 우정읍 남양만로 745|www.pungkang.com
풍국주정||023900|053-583-2071|대구시 달서구 성서로 72|www.pungguk.com
퓨전데이타||195440|02-547-7688|서울특별시 강남구 언주로 709 송암빌딩 15층|www.fusiondata.co.kr
퓨쳐스트림네트웍스||214270|070-7731-9399|서울특별시 강남구 테헤란로98길 8 10층 (대치동, KT&G 대치타워)|www.fsn.co.kr, www.futurestrea
퓨쳐켐||220100|02-497-3114|서울특별시 성동구 연무장3길 21(성수동2가, 2층)|www.futurechem.co.kr
프럼파스트||035200|041-865-9681|대전시 중구 동서대로 1187|www.plumbfast.co.kr
프로스테믹스||203690|02-545-2520|서울특별시 강남구 압구정로14길 22|www.prostemics.com
프로텍||053610|032-822-9171|경기도 안양시 동안구 시민대로327번길 11-14 (관양동)|www.protec21.co.kr
프리엠스||053160|032-670-2000|경기도 부천시 오정구 삼작로178번길 14(내동)|www.freems.co.kr
프리젠||060910|043-879-7000|충청북도 음성군 대소면 신내로 213-27|www.pregen.co.kr
플랜티넷||075130|070-4489-7000|경기도 성남시 분당구 대왕판교로670 유스페이스2 A동 6층|www.plantynet.com
플레이위드||023770|031-724-2400|경기도 성남시 분당구 판교로 256번길 19(삼평동)|www.playwith.co.kr
플리토||300080|02-512-0142|서울특별시 강남구 삼성로 547 (삼성동, Bk-Tower)|www.flitto.com
피델릭스||032580|031-785-3500|경기도 성남시 분당구 백현로 93 (수내동, 후너스빌딩 6층)|www.fidelix.co.kr
피씨디렉트||051380|02-785-3001|서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩)|www.pcdirect.co.kr
피씨엘||241820|070-4673-3433|서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호|www.pclchip.com
피앤씨테크||237750|031-452-5791|경기도 안양시 동안구 전파로104번길 62 (호계동)|www.pnctech.co.kr
피앤이솔루션||131390|031-299-0100|경기도 수원시 권선구 산업로 185|www.pnesolution.com
피앤텔||054340|054-979-3300|서울시 영등포구 선유로 27길 대륭빌딩 1111호|www.pntel.co.kr
피에스엠씨||024850|031-522-3700|경기도 화성시 향남읍 발안공단로4길 16 구문천리 928|www.psmc.kr
피에스케이||319660|031-660-8703|경기도 화성시 삼성1로4길 48|
피에스케이홀딩스||031980|031-660-8700|경기도 화성시 삼성1로4길 48 (석우동)|www.psk-inc.com
피에스텍||002230|02-3408-1790|서울시 성동구 성동구 왕십리로 46(성수동1가)|www.pstec.co.kr
피엔티||137400|054-469-6950|경북 구미시 1공단로 86-69  (공단동)|www.epnt.co.kr
피제이메탈||128660|02-555-4451|서울특별시 강남구 테헤란로81길 13 삼성동 동원빌딩 11층|www.pjmetal.co.kr
피제이전자||006140|032-326-7000|경기도 부천시 오정구 삼작로 22 부천테크노파크101동601호|www.pjems.co.kr
픽셀플러스||087600|031-888-5300|경기도 수원시 영통구 광교로 105 (이의동, 경기알앤디비센터 6층)|www.pixelplus.com
필로시스헬스케어||057880|031-778-0800|경기도 성남시 분당구 정자일로 23, 토필드빌딩 (금곡동)|www.topfield.co.kr
필링크||064800|02-2102-7300|서울시 영등포구 영등포로 272 필링크타워10층|www.feelingk.com
필옵틱스||161580|031-292-8321|경기도 수원시 권선구 산업로156번길 17|www.philoptics.com
하나금융10호스팩||270520|02-3771-3423|서울특별시 영등포구 의사당대로 82(여의도동)|
하나금융11호스팩||284620|02-3771-3423|서울특별시 영등포구 의사당대로 82 (여의도동, 하나금융투자빌딩)|
하나금융9호스팩||261200|02-3771-3339|서울특별시 영등포구 의사당대로 82|
하나마이크론||067310|041-539-1011|충청남도 아산시 음봉면 연암율금로 77|www.hanamicron.co.kr
하나머스트제6호스팩||307160|02-3771-3188|서울특별시 영등포구 의사당대로 82 (여의도동, 하나금융투자빌딩)|
하나머티리얼즈||166090|041-410-1029|충청남도 천안시 서북구 3공단3로 42|www.hanamts.com
하림||136480|063-860-2114|전라북도 익산시 망성면 망성로 14|www.harim.com
하림지주||003380|02-2085-4634|전라북도 익산시 중앙로 121|jeilholdings.co.kr
하우리||049130|02-3676-1100|서울 종로구 율곡로 238|www.hauri.co.kr
하이로닉||149980|031-698-4900|경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지UTOWER)|www.hironic.com
하이록코리아||013030|051-970-0801|부산광역시 강서구 녹산산단27로 97 (송정동)|www.hy-lok.com
하이비젼시스템||126700|031-735-1573|경기도 성남시 중원구 둔촌대로 527|
하이셈||200470|031-8046-1700|경기도 안성시 일죽면 서동대로 7280-26|www.hisem.co.kr
하이제4호스팩||317240|02-2122-9226|서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층|
하이즈항공||221840|055-850-8800|경상남도 사천시 사남면 공단5로 24|www.hizeaero.com
하이텍팜||106190|043-883-0012|충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜|www.htpharm.com
하츠||066130|031-370-7500|경기도 평택시 진위면 동부대로 202|www.haatz.co.kr
한국가구||004590|02-2600-7000|서울시 강남구 학동로 120(논현동, 한국가구)|www.koreafurniture.com
한국경제TV||039340|02-6676-0000|서울특별시 영등포구 버드나루로 84, 제일빌딩 (영등포동7가)|www.wowtv.co.kr
한국기업평가||034950|02-368-5500|서울특별시 영등포구 의사당대로 97, 교보증권빌딩 6~8층 (여의도동)|www.korearatings.com
한국맥널티||222980|031-376-1383|충청남도 천안시 서북구 성환읍 연암율금로 42|www.mcnultykorea.co.kr
한국선재||025550|051-200-4400|부산시 사하구 하신번영로 27(신평동)|www.ehansun.co.kr
한국아트라스비엑스||023890|042-620-4262|대전시 대덕구 대전로 1331번길 185|www.atlasbx.co.kr
한국알콜||017890|031-881-8000|경기도 용인시 기흥구 탑실로35번길 14 (공세동)|www.ka.co.kr
한국유니온제약||080720|02-489-3611|강원도 원주시 문막읍 문막공단길 246|www.ukp.co.kr
한국전자금융||063570|02-2122-5400|서울특별시 영등포구 국회대로66길 9 NICE2사옥|www.nicetcm.co.kr
한국전자인증||041460|02-3019-5500|서울시 서초구 서초대로 320 하림빌딩 7층|www.crosscert.com
한국정밀기계||101680|070-7019-6500|경상남도 함안군 법수면 윤외공단길 83-1|www.hnkkorea.com
한국정보공학||039740|031-789-8690|경기도 성남시 분당구 황새울로359번길 7|www.kies.co.kr
한국정보인증||053300|02-360-3010|경기도 성남시 분당구 판교로 242 판교디지털센터(PDC) C동 5층|www.sgco.kr
한국정보통신||025770|02-368-0700|서울시 중구 세종대로 39 대한서울상공회의소 7층|www.kicc.co.kr
한국제5호스팩||271740|02-3276-5766|서울특별시 영등포구 의사당대로 88 (여의도동, 한국투자증권빌딩) 5층|
한국제6호스팩||281410|02-3276-5187|서울특별시 영등포구 의사당대로 88|
한국제7호스팩||291210|02-3276-6681|서울특별시 영등포구 의사당대로 88|
한국제8호스팩||310870|02-3276-5508|서울특별시 영등포구 의사당대로 88|
한국체인공업||012350|031-673-5544|경기도 안성시 대덕면 서동대로 4867-11|www.hanchain.co.kr
한국캐피탈||023760|042-488-8000|대전광역시 서구 둔산서로 81 (둔산동)|www.hankookcapital.co.kr
한국컴퓨터||054040|054-589-3320|경북 구미시 임수로 24|www.kci.co.kr
한국코퍼레이션||050540|02-3401-4114|서울특별시 중구 소월로2길 30 남산트라팰리스|www.mpc.co.kr
한국큐빅||021650|031-491-5325|경기도 안산시 단원구 살막길 39(신길동)|www.cubic.co.kr
한국테크놀로지||053590|02-2106-7500|서울특별시 중구 소월로2길 30 남산트라팰리스|www.myht.co.kr
한국팩키지||037230|02-565-8600|경기도 안산시 단원구 해안로 227 (원시동)|www.hkpak.co.kr
한글과컴퓨터||030520|031-627-7000|경기도 성남시 분당구 대왕판교로 644번길 49 한컴타워 10층|www.hancom.com
한네트||052600|02-2125-6000|서울시 마포구 독막로 281|www.hannet.net
한라IMS||092460|051-601-7000|부산시 강서구 화전산단 1로 115|www.hanlaims.com
한류타임즈||039670|02-2001-0072|서울시 영등포구 경인로 775 (문래동3가, 에이스하이테크시티1동5층)|www.sportsseoul.com/company/21
한류AI센터||222810|02-3497-8900|서울특별시 성동구 왕십리로 58 포휴 제10층 (성수동1가 6563)|www.hanryu-ai.com
한빛소프트||047080|070-4050-8000|서울특별시 금천구 가산디지털1로 186 제이플라츠빌딩3층|www.hanbitsoft.co.kr
한솔시큐어||070300|02-2082-0777|서울특별시 구로구 디지털로 306, 대륭포스트타워2차 508호 (구로동)|www.sola-cia.com
한솔씨앤피||221610|031-364-7400|경기도 안산시 단원구 강촌로 203|www.hansolcnp.com
한솔인티큐브||070590|02-6005-3000|서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어비즈니스타워 14층 (상암동)|www.hansolinticube.com
한송네오텍||226440|02-369-3474|경상북도 구미시 1공단로7길 36-1|www.hsneotech.com
한스바이오메드||042520|02-466-2266|서울특별시 송파구 정의로8길 7(9F,11F,12F)|www.hansbiomed.com
한양디지텍||078350|031-695-5000|경기도 화성시 삼성1로 332-7 (반월동)|www.hanyangdgt.com
한양이엔지||045100|031-695-0000|경기도 화성시 영통로26번길 72 (반월동)|www.hanyangeng.co.kr
한일네트웍스||046110|02-3466-9100|서울특별시 강남구 강남대로 330 우덕빌딩 13층|www.hanilnetworks.com
한일단조||024740|055-282-3201|경남 창원시 성산구 성주로 97번길 42|www.hifg.co.kr
한일사료||005860|031-280-4025|경기도 용인시 기흥구 하갈로 127 (하갈동)|www.hanilfeed.com
한일진공||123840|032-821-9300|인천시 남동구 남동동로 183번길 30|www.vacuum-coater.com
한일화학||007770|031-362-8700|경기도 시흥시 공단1대로 37 (정왕동)|www.hanzinc.com
한창산업||079170|031-353-2970|경기도 화성시 양감면 암소고개로 227-14|www.hanchem.com
한컴시큐어||054920|031-622-6300|경기도 성남시 분당구 대왕판교로 644번길 49 한컴타워 9층|www.hsecure.co.kr
한컴지엠디||077280|031-622-6111|경기도 성남시 분당구 대왕판교로 644번길49 한컴타워5층|www.hancomgmd.com
한컴MDS||086960|031-627-3000|경기도 성남시 분당구 대왕판교로 644번 49 한컴타워 3층|www.mdstec.com
한탑||002680|051-626-2841|부산시 남구 용소로 101 (대연3동 598-7)|www.hantop.com
한프||066110|043-536-7561|제주특별자치도 제주시 중앙로 217 제주벤처마루 606호|www.hanp.co.kr
한화수성스팩||265920|02-3772-7318|서울특별시 영등포구 여의대로 56 한화투자증권빌딩 10층|
한화에스비아이스팩||317320|02-3772-7326|서울특별시 영등포구 여의대로 56|
한화에이스스팩3호||264290|02-3772-7762|서울특별시 영등포구 여의대로 56 한화투자증권 10층|hanwha-ace-spac3.co.kr
한화에이스스팩4호||279410|02-3772-7762|서울특별시 영등포구 여의대로 56 한화투자증권 10층|www.hanwha-acespac4.co.kr
해덕파워웨이||102210|051-831-0101|부산광역시 강서구 미음산단로 267|www.haedukpw.com
해마로푸드서비스||220630|02-2184-2896|서울특별시 강동구 천호대로 1077 이스트센트럴타워 24층,25층|www.haimarrow.co.kr
해성산업||034810|02-528-1244|서울특별시 강남구 테헤란로 504 (대치동)|www.haesungind.co.kr
해성옵틱스||076610|031-292-1555|경기도 화성시 봉담읍 효행로184번길 66|www.hso.co.kr
핸디소프트||220180|070-4483-9000|경기도 성남시 분당구 대왕판교로644번길 49 다산타워5,6층(삼평동)|www.handysoft.co.kr
헝셩그룹||900270|86-595-85225128|Room 6, 3/F., Lladro Centre, 72-80 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong|www.hsfamilyent.com
헬릭스미스||084990|02-2102-7200|서울시 관악구 관악로 599 서울대학교 자연과학대학 기초과학연구동(203동)|www.viromed.co.kr
현대공업||170030|052-276-1900|울산광역시 북구 매곡산업로 5 28(매곡동)|www.hdi21.co.kr
현대바이오||048410|070-7008-0114|경북 김천시 아포읍 아포공단길 106|www.hyundaiibt.com
현대사료||016790|041-563-8200|충청남도 천안시 동남구 용수골길 23 현대사료(주)|www.hdfeed.co.kr
현대정보기술||026180|02-2626-6000|서울시 금천구 가산디지털2로 179|www.hit.co.kr
현대통신||039010|02-2240-9211|서울시 영등포구 여의대방로 107|www.hyundaitel.co.kr
현성바이탈||204990|02-2628-0550|서울특별시 영등포구 선유로 146 이앤씨드림타워 207호|www.hsvital.com
현우산업||092300|032-876-6105|인천시 남구 염전로 181|www.hyunwoopcb.com
