##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@KB손해보험
KB손해보험|수도GA2-4지점|지점|E002319|02-6916-5080|서울 마포구 마포대로 130, 16층 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 16층)|오전10시~오후4시(월~금)|126.953024|37.546021
KB손해보험|수도GA2-프런티어1지점|지점|E003072|02-6916-5130|서울 마포구 마포대로 130, 16층 (공덕동,동방빌딩) (공덕동 254-8 16층 (동방빌딩))|오전10시~오후4시(월~금)|126.952961|37.545969
KB손해보험|수도GA3-1지점|지점|E001738|02-310-5710|서울 마포구 마포대로 130, 15층 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 15층)|오전10시~오후4시(월~금)|126.953002|37.545957
KB손해보험|수도GA3-2지점|지점|E001740|02-310-0557|서울 마포구 마포대로 130  (공덕동,별정우체국연금관리단) (공덕동 254-8 (공덕동,별정우체국연금관리단))|오전10시~오후4시(월~금)|126.952989|37.545972
KB손해보험|수도GA3-3지점|지점|E002361|02-310-5760|서울 마포구 마포대로 130, 15층 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 15층)|오전10시~오후4시(월~금)|126.953024|37.546021
KB손해보험|수도GA3-4지점|지점|E001927|02-414-5151|서울 마포구 마포대로 130, 15층 (공덕동,별정우체국연금관리단빌딩) (공덕동 254-8 15층)|오전10시~오후4시(월~금)|126.952951|37.545867
KB손해보험|수도GA3-5지점|지점|E002516|02-310-5798|서울 마포구 마포대로 130  15층 KB손해보험 강북GA3지역단 5지점 (공덕동,별정우체국 연금관리단빌딩) (공덕동 254-8 15층 KB손해보험 강북GA3지역단 5지점 (공덕동,별정우체국 연금관리단빌딩))|오전10시~오후4시(월~금)|126.952989|37.545972
KB손해보험|수도GA3-프런티어1지점|지점|E003073|02-310-5799|서울 마포구 마포대로 130, 15층 (공덕동,동방빌딩) (공덕동 254-8 (동방빌딩) 15층)|오전10시~오후4시(월~금)|126.953004|37.545967
KB손해보험|수도GA4-1지점|지점|E001609|02-6910-5910|서울 강남구 학동로 401, 2 (청담동,금하빌딩) (청담동 41-2번지 금하빌딩 2층)|오전10시~오후4시(월~금)|127.041619|37.517668
KB손해보험|수도GA4-2지점|지점|E001767|02-6910-5923|서울 강남구 학동로 401 금하빌딩 9층  (청담동 41-2 금하빌딩 9층  )|오전10시~오후4시(월~금)|127.041451|37.517519
KB손해보험|수도GA4-3지점|지점|E001886|02-6910-5930|서울 강남구 학동로 401, 9층 (청담동,금하빌딩) (청담 2동 41-2 금하빌딩 9층)|오전10시~오후4시(월~금)|127.041520|37.517624
KB손해보험|수도GA4-4지점|지점|E002167|02-6910-5940|서울 강남구 학동로 401  2층 수도GA4지역단 4지점 (청담동,금하빌딩) (청담동 41-2 2층 수도GA4지역단 4지점 (청담동,금하빌딩))|오전10시~오후4시(월~금)|127.041488|37.517570
KB손해보험|수도GA4-5지점|지점|E002320|02-6910-5800|서울 강남구 학동로 401, 2층 (청담동,금하빌딩)  (청담2동 41-2 금하빌딩 2층)|오전10시~오후4시(월~금)|127.041542|37.517595
KB손해보험|수도GA4-프런티어1지점|지점|E003141|02-6910-5880|서울 강남구 학동로 401 (청담동, 금하빌딩) (청담동 41-2 (금하빌딩))|오전10시~오후4시(월~금)|127.041686|37.517628
KB손해보험|수도지점|지점|E001439|02-6260-6505|서울 중구 소공로 88  KB손해보험 서울지역단 수도지점 (소공동,한진빌딩) (소공동 51 KB손해보험 서울지역단 수도지점 (소공동,한진빌딩))|오전10시~오후4시(월~금)|126.980933|37.563155
KB손해보험|수유지점|지점|E000512|02-2289-6000|서울 강북구 도봉로 323  11층 (수유동,용신빌딩) (수유동 230-10 11층 (수유동,용신빌딩))|오전10시~오후4시(월~금)|127.024202|37.637127
KB손해보험|스마트지점|지점|E001337|02-788-6182|서울 마포구 양화로 19  9층 스마트지점 (합정동,KB손해보험합정빌딩) (합정동 471 9층 스마트지점 (합정동,KB손해보험합정빌딩))|오전10시~오후4시(월~금)|126.911247|37.549138
KB손해보험|스타RFC지점|지점|E001905|02-3149-9172|서울 중구 세종대로 17, 15층 스타RFC지점 (남대문로5가,와이즈타워) (남대문로5가 6-1 와이즈타워 15층 스타RFC지점 )|오전10시~오후4시(월~금)|126.973289|37.558651
KB손해보험|신논현지점|지점|E000956|02-2006-9920|서울 서초구 서초대로 396, 12층 KB손해보험 강남서초지역단 신논현지점 (서초동,강남빌딩)  (서초동 1321-1 강남빌딩 12층)|오전10시~오후4시(월~금)|127.024765|37.496781
KB손해보험|신도림지점|지점|E000468|02-6913-5280|서울 구로구 경인로 662, 21층 KB손해보험 영등포지역단 신도림지점 (신도림동,디큐브시티) (신도림동 692 21층)|오전10시~오후4시(월~금)|126.889778|37.508889
KB손해보험|신촌지점|지점|E000516|02-3279-8951|서울 마포구 양화로 19  강서지역단 신촌지점 (합정동,합정오피스빌딩) (합정동 471 강서지역단 신촌지점 (합정동,합정오피스빌딩))|오전10시~오후4시(월~금)|126.911247|37.549138
KB손해보험|엘리트지점|지점|E002013|02-788-6182|서울 마포구 양화로 19  9층 엘리트지점 (합정동,KB손해보험합정빌딩) (합정동 471 9층 엘리트지점 (합정동,KB손해보험합정빌딩))|오전10시~오후4시(월~금)|126.911247|37.549138
KB손해보험|여의도/영업부점|지점|E002926|02-3775-1778|서울 영등포구 국제금융로8길 26 국민은행 여의도 본점 1층 KB손해보험 (여의동 36-3 국민은행 여의도 본점 1층 KB손해보험)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.927890|37.520808
KB손해보험|여의도지점|지점|E000469|02-6913-5400|서울 구로구 경인로 662, 22층 KB손해보험 여의도지점 (신도림동,디큐브시티) (신도림동 692번지 디큐브시티 22층 KB손해보험 여의도지점)|오전10시~오후4시(월~금)|126.889740|37.508923
KB손해보험|영등포지점|지점|E001328|02-6913-5500|서울 구로구 경인로 662  21층 KB손해보험 영등포지역단 영등포지점 (신도림동,디큐브시티) (신도림동 692 21층 KB손해보험 영등포지역단 영등포지점 (신도림동,디큐브시티))|오전10시~오후4시(월~금)|126.888212|37.508123
KB손해보험|월드지점|지점|E000526|02-6972-0702|서울 송파구 올림픽로35다길 42  KB손해보험 강동송파지역단 월드지점 (신천동,한국루터회관) (신천동 7-20 KB손해보험 강동송파지역단 월드지점 (신천동,한국루터회관))|오전10시~오후4시(월~금)|127.103068|37.515253
KB손해보험|은평지점|지점|E000483|02-388-2114|서울 은평구 통일로 742, 한화생명빌딩 4층, KB손해보험 서울지역단 은평지점 (불광동) (불광동 272-51 한화생명빌딩 4층)|오전10시~오후4시(월~금)|126.929143|37.611782
KB손해보험|을지지점|지점|E000569|02-2269-1674|서울 중구 을지로 100, 파인에비뉴 B동 7층 (을지로2가,파인에비뉴)  (을지로2가 203번지 파인에비뉴 B동 7층 (을지로2가,파인에비뉴))|오전10시~오후4시(월~금)|126.988142|37.565649
KB손해보험|이수지점|지점|E000505|02-6206-8602|서울 서초구 동작대로 134  3층 KB손해보험 강남서초지역단 이수지점 (방배동,가나안빌딩) (방배동 1823 3층 KB손해보험 강남서초지역단 이수지점 (방배동,가나안빌딩))|오전10시~오후4시(월~금)|126.982780|37.488607
KB손해보험|인바운드센터|지점| E002970|1544-0115|서울 마포구 양화로 19, 10층 (합정동, 합정오피스빌딩) (합정동 471번지 KB손해보험빌딩 10층 인바운드센터 )||126.911215|37.549110
KB손해보험|잠실지점|지점|E000427|02-6972-0752|서울 송파구 올림픽로35다길 42, 7층 (신천동,한국루터회관) (신천동 7-20 루터회관 7층)|오전10시~오후4시(월~금)|127.103014|37.515327
KB손해보험|종로지점|지점|E001652|02-6260-6515|서울 중구 소공로 88  신관5층 KB손해보험 서울지역단 종로지점 (소공동,한진빌딩) (소공동 51 신관5층 KB손해보험 서울지역단 종로지점 (소공동,한진빌딩))|오전10시~오후4시(월~금)|126.980933|37.563155
KB손해보험|중랑지점|지점|E000543|02-435-1683|서울 중랑구 망우로 214  KB손해보험 강북지역단 중랑지점 (상봉동) (상봉동 129-3 KB손해보험 강북지역단 중랑지점 (상봉동))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.076630|37.593748
KB손해보험|중앙RFC지점|지점|E001774|02-3149-9112|서울 중구 세종대로 17, 15층 중앙RFC지점 (남대문로5가, 와이즈타워) (남대문로5가 6-1 와이즈타워 15층 중앙RFC지점 )|오전10시~오후4시(월~금)|126.973365|37.558631
KB손해보험|천호지점|지점|E000455|02-2139-2173|서울 송파구 올림픽로 35다길 42, 7층 KB손해보험 (신천동, 한국루터회관) (신천동 7-20, 7층 (한국루터회관))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.103034|37.515240
KB손해보험|청계지점|지점|E001700|02-6260-6041|서울 중구 을지로 100, 파인에비뉴 B동 7층 (을지로2가) (을지로2가 203 파인에비뉴 B동 7층)|오전10시~오후4시(월~금)|126.988769|37.565704
KB손해보험|카드1센터|지점|E001615|1544-0115|서울 강북구 덕릉로 113  2층 (번동,파스칼진빌딩) (번동 443-8 2층 (번동,파스칼진빌딩))|오전10시~오후4시(월~금)|127.026370|37.635133
KB손해보험|퍼스트지점|지점|E001335|02-788-6070|서울 마포구 양화로 19, 9층 퍼스트지점 (합정동,KB손해보험합정빌딩) (합정동 471번지 KB손해보험 합정빌딩 9층 퍼스트지점)|오전10시~오후4시(월~금)|126.911234|37.549016
KB손해보험|한마음RFC지점|지점|E001898|02-3149-9381|서울 중구 세종대로 17  9층 한마음RFC지점 (남대문로5가,와이즈타워) (남대문로5가 3-1 9층 한마음RFC지점 (남대문로5가,와이즈타워))|오전10시~오후4시(월~금)|126.973617|37.558752
KB손해보험|행복한RFC지점|지점|E001567|02-3149-9310|서울 중구 세종대로 17  9층 행복한RFC지점 (남대문로5가,와이즈타워) (남대문로5가 3-1 9층 행복한RFC지점 (남대문로5가,와이즈타워))|오전10시~오후4시(월~금)|126.973617|37.558752
KB손해보험|희망RFC지점|지점|E001816|02-3149-9177|서울 중구 세종대로 17  15층 희망RFC지점 (남대문로5가,와이즈타워) (남대문로5가 3-1 15층 희망RFC지점 (남대문로5가,와이즈타워))|오전10시~오후4시(월~금)|126.973617|37.558752
KB손해보험|희망드림지점|지점|E000300|02-3149-8774|서울 마포구 양화로 19, 10층 (합정동,KB손해보험 합정빌딩) (합정동 471번지 KB손해보험 합정빌딩 10층)|오전10시~오후4시(월~금)|126.911234|37.549016
KB손해보험|희망지점|지점|E000456|02-6972-0802|서울 송파구 올림픽로35다길 42  9층 KB손해보험 강동송파지역단 희망지점 (신천동,한국루터회관) (신천동 7-20 9층 KB손해보험 강동송파지역단 희망지점 (신천동,한국루터회관))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.103068|37.515253
매직카|서울개봉점|매직카서비스점|M0006749|02-3666-4676|서울 구로구 고척로21길 13 (개봉동 62-9)|08:00~20:00|126.845935|37.502038
매직카|서울낙성대점|매직카서비스점|M0003654|02-889-2248|서울 관악구 봉천로 527 (낙성대동 1664-6)|9:00~19:00|126.956670|37.479202
매직카|서울도림점|매직카서비스점|M0003635|02-831-5054|서울 영등포구 영신로 5 (도림동 1 -16)|9:00~19:00|126.909152|37.512056
매직카|서울둔촌점|매직카서비스점|M0003589|02-482-8888|서울 강동구 양재대로 1376 (둔촌2동 517-4)|09:00~20:00|127.137195|37.528830
매직카|서울묵동점|매직카서비스점|M0003619|02-949-6085|서울 중랑구 중랑역로 189 (묵동 240-36)|09:00~20:00|127.075884|37.610308
매직카|서울방화점|매직카서비스점|M0003629|02-2664-1472|서울 강서구 초원로 67 (방화동 249-47)|9:00~20:00|126.813065|37.567810
매직카|서울봉천점|매직카서비스점|M0005940|02-873-1144|서울 관악구 봉천로 352 (봉천동 1714)|08:00~20:00|126.939014|37.484247
매직카|서울상계점|매직카서비스점|M0003597|02-936-1711|서울 노원구 한글비석로52길 38 (상계5동 459-3)|09:00~20:00|127.066635|37.666101
매직카|서울상도점|매직카서비스점|M0004952|02-826-5109|서울 동작구 상도로 289-1 타이어테크 상도점 (상도1동 789-1)|9:00~19:00|126.934332|37.495687
매직카|서울서교점|매직카서비스점|M0008137|02-332-5270|서울 마포구 동교로 151 (서교동) (서교동 446-13)|08:30~20:00|126.918804|37.555635
매직카|서울송파점|매직카서비스점|M0006751|02-430-1131|서울 송파구 송이로 28 (송파동, GS칼텍스) (송파동 174 (GS칼텍스))|09:00~20:00|127.116502|37.502609
매직카|서울신월점|매직카서비스점|M0006822|02-2605-9920|서울 양천구 월정로 231 (신월동 62-2)|08:00~20:00|126.832747|37.538705
매직카|서울쌍문점|매직카서비스점|M0003602|02-902-2242|서울 도봉구 노해로 149 (쌍문동 378)|09:00~20:00|127.026201|37.648151
매직카|서울양재점|매직카서비스점|M0005917|02-571-4159|서울 서초구 바우뫼로37길 17 (양재동 20-10)|08:00~20:00|127.039330|37.479462
매직카|서울역촌점|매직카서비스점|M0003647|010-7923-6969|서울 은평구 연서로 104 (역촌동 8-64)|9:00~20:00|126.915778|37.608181
매직카|서울연희점|매직카서비스점|M0003969|02-334-7426|서울 서대문구 홍제천로 56 (연희동) (연희동 529-17)|9:00~19:00|126.922104|37.571493
매직카|서울자양점|매직카서비스점|M0003594|02-3437-7222|서울 광진구 아차산로 324 (자양동 223-4)|10:00~20:00|127.078775|37.537394
매직카|서울정릉점|매직카서비스점|M0003606|02-915-4700|서울 성북구 정릉로32길 7-16 (정릉동 14-11)|09:00~20:00|127.017497|37.602597
매직카|서울천호점|매직카서비스점|M0003592|02-3427-4239|서울 강동구 천중로17길 4 (천호동 301-36)|10:00~20:00|127.130457|37.544985
매직카|서울청량리점|매직카서비스점|M0008562|02-2246-7718|서울 동대문구 제기로 146 (청량리동, 청량리빌딩) (청량리동 46-1 (청량리빌딩))|08:30~20:00|127.049229|37.586066
매직카|서울하월곡점|매직카서비스점|M0003607|02-918-2795|서울 성북구 화랑로 39 (하월곡동 67-93)|09:00~20:00|127.036853|37.602868
매직카|서울한강로점|매직카서비스점|M0003637|02-797-0440|서울 용산구 한강대로39길 4 (한강로2가 309-3)|9:00~19:00|126.968878|37.530742
KB손해보험|세종지점|지점|E003087|044-866-1155|세종  한누리대로 234  703호~705호 (나성동,르네상스빌딩) (나성동 768 703호~705호 (나성동,르네상스빌딩))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.259114|36.485618
매직카|세종금남점|매직카서비스점|M0008849|044-866-5185|세종 금남면 용포로 114 (용포리) (용포리 212-1)||127.281459|36.468982
KB손해보험|울산대물보상센터|보상센터|E002300|052-941-0401|울산 남구 봉월로 167, C동 402호 (신정동,태화강풍엑슬루타워 엑스루타워)  (신정동 1880 태화강풍엑슬루타워 엑스루타워 C동 402호)|업무시간 : 09:00 ~18:00|129.307503|35.548211
KB손해보험|울산보상센터|보상센터|E002077|052-941-0487|울산 남구 돋질로 69, 6층 (신정동,메트로빌딩) (신정3동 585-9번지 메트로빌딩 6층 KB손해보험)||129.313572|35.538614
KB손해보험|울산지역단|지역단|D000493|052-279-8200|울산 남구 돋질로 69, 5층 (신정동 와이에이치타워) (신정3동 585-9번지 와이에이치타워 5층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|129.313586|35.538628
KB손해보험|부산GA2-1지점|지점|E000936|052-279-8262|울산 남구 돋질로 69  7층 (신정동,메트로빌딩) (신정동 585-9 7층 (신정동,메트로빌딩))|오전10시~오후4시(월~금)|129.313579|35.538641
KB손해보험|울산TC지점|지점|E002164|052-279-6297|울산 남구 돋질로 69  5층 울산TC지점 (신정동) (신정동 585-9 5층 울산TC지점 (신정동))|오전10시~오후4시(월~금)|129.313579|35.538641
KB손해보험|울산지점|지점|E001691|052-279-6200|울산 남구 돋질로 69, 4층 KB손해보험 울산지역단 울산지점 (신정동,메트로빌딩) (신정동 585-9번지 KT&G빌딩4층 KB손해보험 울산지점)|오전10시~오후4시(월~금)|129.313564|35.538671
매직카|울산범서점|매직카서비스점|M0003569|052-248-7233|울산 울주군 범서읍 대동길 18 (범서읍 천상리 359)|08:30~19:00|129.231543|35.562619
매직카|울산삼남점|매직카서비스점|M0005000|052-254-0510|울산 울주군 삼남면 중평로 16-4 (삼남면 교동리 392)|09:00~20:00|129.119873|35.556369
매직카|울산삼산점|매직카서비스점|M0003571|052-257-7972|울산 남구 강남로 310 (삼산동) (삼산동 1530-1)|08:00~20:00|129.342711|35.547232
매직카|울산온산점|매직카서비스점|M0008852|052-237-2588|울산 울주군 온산읍 덕신로 484 (화산리) (온산읍 화산리 1007-3)|09:00~18:00|129.332227|35.439245
매직카|울산화봉점|매직카서비스점|M0003573|052-287-5487|울산 북구 상방로 17 (화봉동 642-11)|08:30~19:00|129.360088|35.591525
매직카|울산화정점|매직카서비스점|M0003575|052-234-7248|울산 동구 방어진순환도로 566 (화정동 655-4)|09:00~18:00|129.426833|35.492311
KB손해보험|남인천대물보상센터|보상센터|E002257|032-250-8922|인천 남동구 백범로 357  10층 (간석동,교원공제회관) (간석동 172-1 10층 (간석동,교원공제회관))||126.710941|37.465202
KB손해보험|부평보상센터|보상센터|E001960|032-250-8962|인천 부평구 장제로 352  4층 (삼산동,동성플라자) (삼산동 427-1 4층 (삼산동,동성플라자))||126.732661|37.517029
KB손해보험|북인천대물보상센터|보상센터|E002258|032-250-8913|인천 남구 주안로 117-9, 6층 (주안동,제이타워) (주안동 130-1 제이타워 6층)||126.682745|37.464222
KB손해보험|스마트대물보상2센터|보상센터|E003039|031-8081-0464|인천 부평구 길주로 635 (삼산동, 엘림타워),1102호 (삼산동 464-2 (엘림타워), 1102호)||126.733338|37.507285
KB손해보험|인천보상센터|보상센터|E002957|070-7823-0314|인천 남구 주안로 117 -9 3층 (주안동,제이타워) (주안동 130-1 3층 (주안동,제이타워))||126.682766|37.464314
KB손해보험|인천외제차보상센터|보상센터|E002562|032-250-8908|인천 남구 주안로 117-9, 6층 601호 (주안동,제이타워) (주안동 130-1 제이타워 6층 601호)||126.682746|37.464200
KB손해보험|경인지역단|지역단|D000312|032-222-7145|인천 부평구 시장로 7  12층 KB손해보험 경인지역단 (부평동,신라빌딩) (부평동 194-1 12층 KB손해보험 경인지역단 (부평동,신라빌딩))|업무시간 : 09:30 ~18:00|126.724101|37.492252
KB손해보험|경인지역단/부평고객센터|지역단|B000124|032-222-7140|인천 부평구 시장로 7 , 12층(부평5동 신라저축은행빌딩_신라저축(웰컴저축은행) (부평동 194-23번지 12층 (신라저축은행빌딩))|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.723840|37.492173
KB손해보험|경인지역단/인천고객센터|지역단|B000125|032-430-2200|인천 남동구 인주대로 611, 7층 (구월동,삼성생명빌딩) (구월동 1146-10번지 7층 (삼성생명구월동빌딩))|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.705013|37.450301
KB손해보험|경인TC지점|지점|E003083|032-430-3641|인천 남동구 인주대로 611  12층 경인TC지점 (구월동,삼성생명구월동빌딩) (구월동 1146-10 12층 경인TC지점 (구월동,삼성생명구월동빌딩))||126.705063|37.450258
KB손해보험|경인지점|지점|E001069|032-222-7240|인천 부평구 시장로 7, 11층 (부평동,신라저축은행빌딩) (부평5동 194-23 신한국빌딩 11층)|오전10시~오후4시(월~금)|126.724014|37.492085
KB손해보험|부평지점|지점|E000649|032-222-7100|인천 부평구 시장로 7, 10층 (부평동,신라저축은행빌딩) (부평5동 194-23번지 신라빌딩 9층)|오전10시~오후4시(월~금)|126.723891|37.492093
KB손해보험|삼산지점|지점|E000675|032-222-7280|인천 부평구 시장로 7, 11층 KB손해보험 경인지역단 삼산지점 (부평동,신라저축은행빌딩) (부평5동 194-23번지 신라저축은행빌딩 11층 KB손해보험 경인지역단 삼산지점)|오전10시~오후4시(월~금)|126.723906|37.492065
KB손해보험|송도지점|지점|E001709|032-430-2222|인천 남동구 인주대로 611 7층 (구월동, 삼성생명구월동빌딩) (구월동 1146-10 7층 (삼성생명구월동빌딩))|오전10시~오후4시(월~금)|126.705092|37.450228
KB손해보험|인천GA-1지점|지점|E002067|032-438-0522|인천 남구 주안중로 25 신성쇼핑 (인천 남구 주안1동 169번지 신성타워 1006-2호)|오전10시~오후4시(월~금)|126.682288|37.460573
KB손해보험|인천GA-2지점|지점|E002170|032-433-8600|인천 남구 주안중로 25 신성쇼핑센타 1104-2호 (주안1동 169번지 신성쇼핑센타 1104-2호)|오전10시~오후4시(월~금)|126.682296|37.460606
KB손해보험|인천GA-3지점|지점|E002438|032-422-7800|인천 남구 주안중로 25, 신성타워 1104-2호 (주안동) (주안1동 169번지 신성쇼핑센터 1104-2호)|오전10시~오후4시(월~금)|126.682296|37.460606
KB손해보험|인천GA-4지점|지점|E003095|032-430-3689|인천 남구 주안중로 25  신성타워 1104-2호 (주안동 169 신성타워 1104-2호)||126.682251|37.460578
KB손해보험|인천GA-프런티어1지점|지점|E003076|032-430-3673|인천 미추홀구 주안중로 25 신성쇼핑센터 1104-2호 (주안동,신성쇼핑) (주안동 169 (신성쇼핑) 1104-2호 )|오전10시~오후4시(월~금)|126.682266|37.460566
KB손해보험|인천교차지점|지점|E003134|032-222-7148|인천 부평구 시장로 7, 12층 KB손해보험 인천교차지점 (부평동,신라빌딩)  (부평동 194-23 12층(신라저축은행빌딩))|오전10시~오후4시(월~금)|126.724091|37.492236
KB손해보험|인천지점|지점|E000721|032-430-3500|인천 남동구 인주대로 611, 7층(구월동, 삼성생명구월동빌딩) (구월동 1146-10, 7층 (삼성생명구월동빌딩))|오전10시~오후4시(월~금)|126.705068|37.450221
매직카|인천강화점|매직카서비스점|M0005200|032-933-6665|인천 강화군 강화읍 대월로 14 (강화읍 갑곳리 190-1)|09:00~20:00|126.492556|37.744583
매직카|인천고잔점|매직카서비스점|M0008138|032-446-1482|인천 남동구 논현고잔로 38 (고잔동, 해안카센타) (고잔동 523 (해안카센타))|08:30~18:00|126.711648|37.386415
매직카|인천구월점|매직카서비스점|M0005484|032-472-8990|인천 남동구 호구포로 772 (구월동 1272-8)|08:00~20:00|126.711783|37.439797
매직카|인천마전점|매직카서비스점|M0003812|032-561-2702|인천 서구 검단로114번안길 23 (오류동) (오류동 1660-7)|08:30~20:00|126.618140|37.593370
매직카|인천부개점|매직카서비스점|M0003444|032-522-5571|인천 부평구 장제로102번길 2 (부개동 249-4)|08:30~20:00|126.730516|37.494320
매직카|인천석남점|매직카서비스점|M0003459|032-583-1339|인천 서구 서달로11번길 1 (석남동 566-3)|07:00~21:00|126.677833|37.499385
매직카|인천송림점|매직카서비스점|M0003472|032-762-4972|인천 동구 샛골로 202-1 (송림동 32-194)|08:00~20:00|126.645847|37.480340
매직카|인천시티점|매직카서비스점|M0008565|032-729-3425|인천 중구 영종해안남로321번길 186 (운서동) 지하 1층 주차장 (운서동 2874 지하 1층 주차장)||126.455847|37.437234
매직카|인천용현점|매직카서비스점|T0000221|032-205-5050|인천 미추홀구 낙섬중로67번길 8-8 (용현동) (용현동 623-173)|08:30 ~ 19:00|126.639269|37.454179
매직카|인천운남점|매직카서비스점|M0005199|032-752-8883|인천 중구 운중로 22 (운남동 433-3)|09:00~19:00|126.535433|37.493115
매직카|인천작전점|매직카서비스점|M0003441|032-541-4318|인천 계양구 계양대로 107 (작전동 853-28)|08:00~20:00|126.722101|37.533371
매직카|인천주안점|매직카서비스점|M0003453|032-424-8103|인천 남구 경인로 492 (주안동 1593-1)|08:30~20:00|126.694379|37.459554
매직카|인천청라점|매직카서비스점|M0006174|032-564-0739|인천 서구 경명대로 419 (경서동) (경서동 249-20)|08:30~20:00|126.654575|37.552752
매직카|인천청학점|매직카서비스점|M0007680|032-831-3151|인천 연수구 비류대로294번길 6-8 (청학동, 와우모터스) (청학동 567-4 (와우모터스))|09:00~19:00|126.666774|37.425914
KB손해보험|목포대물보상센터|보상센터|E002282|061-906-9405|전남 목포시 영산로 101 (명륜동, KB손해보험목포빌딩) 5층 (명륜동 5-1 (KB손해보험목포빌딩) 5층)||126.385743|34.791599
KB손해보험|목포보상센터|보상센터|E002443|061-800-2620|전남 목포시 영산로 101, 10층 (명륜동,KB손해보험빌딩) (명륜동 5-1  KB손해보험 빌딩 11층)||126.385743|34.791599
KB손해보험|순천대물보상센터|보상센터|E002286|061-906-9405|전남 순천시 장선배기길 34  1층 (조례동,KB순천대물보상센타 KT동순천지점) (조례동 1605 1층 (조례동,KB순천대물보상센타 KT동순천지점))||127.526459|34.953518
KB손해보험|순천보상센터|보상센터|E001985||전남 순천시 연향중앙상가길 9  5층 (연향동,순천엘지빌딩) (연향동 1326-1 5층 (연향동,순천엘지빌딩))||127.519527|34.952931
KB손해보험|목포지역단|지역단|D000532|061-800-2000|전남 목포시 영산로 101, 11층 KB손해보험 목포지역단 (명륜동,KB손해보험목포빌딩) (명륜동 5-1번지 KB손해보험 빌딩 11층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|126.385743|34.791599
KB손해보험|순천지역단|지역단|D000327|061-729-1199|전남 순천시 연향중앙상가길 9, 5층 KB손해보험 순천지역단 (연향동,순천엘지빌딩) (연향동 1326-1번지 순천엘지빌딩 5층)|▷ 평일 09:00~17:30　(환급/대출:09:00~16:00)　(점심시간:12:00~13:00)|127.519516|34.952976
KB손해보험|고흥지점|지점|E001912|061-832-9982|전남 고흥군 고흥읍 여산당촌길 47-5, 1층 KB손해보험 고흥지점 (서문리,고흥보훈회관) (서문리 216-6 보훈회관 1층)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.278271|34.607131
KB손해보험|남악지점|지점|E002090|061-800-2400|전남 목포시 영산로 101, 9층 KB손해보험 남악지점 (명륜동,KB손해보험목포빌딩) (명륜동 5-1 번지 KB손해보험 9층)|오전10시~오후4시(월~금)|126.385743|34.791599
KB손해보험|목포중앙지점|지점|E001871|061-800-2200|전남 목포시 영산로 101, 10층 KB손해보험 목포스타지점 (명륜동,KB손해보험목포빌딩) (명륜동 5-1번지 KB손해보험 10층)|오전10시~오후4시(월~금)|126.385743|34.791599
KB손해보험|목포지점|지점|E000827|061-800-2100|전남 목포시 영산로 101 KB손해보험 빌딩 9층 (명륜동 5-1번지 KB손해보험 빌딩 9층)|오전10시~오후4시(월~금)|126.385743|34.791599
KB손해보험|순천중앙지점|지점|E000810|061-723-9117|전남 순천시 연향중앙상가길 9  5층 KB손해보험 순천중앙지점 (연향동,순천엘지빌딩) (연향동 1326-1 5층 KB손해보험 순천중앙지점 (연향동,순천엘지빌딩))|오전10시~오후4시(월~금)|127.519527|34.952931
KB손해보험|순천지점|지점|E000801|061-723-8520|전남 순천시 연향중앙상가길 9 LG빌딩 5층 (연향동 1326-1번지 LG빌딩 5층)|오전10시~오후4시(월~금)|127.519516|34.952976
KB손해보험|여수지점|지점|E000808|061-682-0082|전남 여수시 예울마루로 41  5층 KB손해보험 여수지점 (웅천동) (웅천동 1695-2 5층 KB손해보험 여수지점 (웅천동))|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|127.670672|34.746925
KB손해보험|하당지점|지점|E000821|061-800-2300|전남 목포시 영산로 101, 9층 KB손해보험 하당지점 (명륜동,KB손해보험목포빌딩) (명륜동 5-1번지 KB손해보험 빌딩 10층 하당지점)|오전10시~오후4시(월~금)|126.385743|34.791599
KB손해보험|해남지점|지점|E002944|061-800-2651|전남 해남군 해남읍 중앙1로 99, 2층 KB손해보험 해남지점 (해리) (해리 600-5 2층 KB손해보험)|▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|126.601636|34.571219
