##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@KB손해보험
KB손해보험|시흥지점|126.786881|37.440308|KB손해보험|031-404-5922|경기 시흥시 복지로 3|||오전10시~오후4시(월~금)|||||KB손해보험 시흥지점|6층 KB손해보험 부천지역단 시흥지점 (신천동,유암타워) (신천동 709-6 6층 KB손해보험 부천지역단 시흥지점 (신천동,유암타워))|||40706
KB손해보험|안산지점|126.832029|37.318704|KB손해보험|031-483-1125|경기 안산시 단원구 고잔로 58-6|||오전10시~오후4시(월~금)|||||KB손해보험 안산지점|4층 안산지점 (고잔동,오션빌딩) (고잔동 529-2 오션빌딩 4층 안산지점)|||40706
KB손해보험|안성지점|127.272668|37.007126|KB손해보험|031-676-8585|경기 안성시 중앙로411번길 8|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 안성지점|6층 KB손해보험 평택지역단 안성지점 (영동,성민빌딩) (영동 30번지 성민빌딩6층)|||40706
KB손해보험|안양지점|126.924292|37.394639|KB손해보험|031-380-9700|경기 안양시 만안구 안양로 247|||오전10시~오후4시(월~금)|||||KB손해보험 안양지점|8층 KB손해보험 안양안산지역단 안양지점 (안양동,안양타워) (안양동 627-1 안양타워8층 KB손해보험 안양안산지역단 안양지점)|||40706
KB손해보험|여주지점|127.637289|37.296635|KB손해보험|031-884-6271||경기 여주시 세종로 11||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 여주지점|5층 (홍문동,여주빌딩) (여주읍 홍문리 110번지 여주빌딩5층)|||40706
KB손해보험|용인지점|127.188145|37.233064|KB손해보험|031-333-5466|경기 용인시 처인구 명지로16번길 9|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 용인지점|-23 5층 KB손해보험 (역북동,DMC타워) (역북동 748-2 5층 KB손해보험 (역북동,DMC타워))|||40706
KB손해보험|의정부TC지점|127.048310|37.732274|KB손해보험||경기 의정부시 평화로 452|||오전10시~오후4시(월~금)|||||KB손해보험 의정부TC지점|5층 KB손해보험 의정부TC지점 (의정부동,알리안츠생명빌딩) (의정부동 370-9 5층 KB손해보험 의정부TC지점 (의정부동,알리안츠생명빌딩))|||40706
KB손해보험|의정부지점|127.048310|37.732274|KB손해보험|031-850-4701|경기 의정부시 평화로 452|||오전10시~오후4시(월~금)|||||KB손해보험 의정부지점|6층 (의정부동,알리안츠생명빌딩) (의정부동 370-9 6층 (의정부동,알리안츠생명빌딩))|||40706
KB손해보험|이천지점|127.445076|37.280785|KB손해보험|031-640-8403|경기 이천시 영창로 202|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 이천지점|2층 KB손해보험 성남지역단 이천지점 (창전동,양정빌딩) (창전동 163 2층 KB손해보험 성남지역단 이천지점 (창전동,양정빌딩))|||40706
KB손해보험|일산TC지점|126.777956|37.650802|KB손해보험|031-960-7590|경기 고양시 일산동구 중앙로 1165||||||||KB손해보험 일산TC지점|2층 KB손해보험 일산TC지점 (장항동) (장항동 896-1번지 동양생명빌딩 2층 KB손해보험 일산TC지점 )|||40706
KB손해보험|일산중앙지점|126.774137|37.657085|KB손해보험|031-963-2114|경기 고양시 일산동구 정발산로42번길 5|||오전10시~오후4시(월~금)|||||KB손해보험 일산중앙지점|9층 KB손해보험 일산중앙지점 (장항동,한화생명빌딩) (장항동 848 9층 KB손해보험 일산중앙지점 (장항동,한화생명빌딩))|||40706
KB손해보험|일산지점|126.774201|37.657062|KB손해보험|031-916-6114|경기 고양시 일산동구 정발산로42번길 5|||오전10시~오후4시(월~금)|||||KB손해보험 일산지점|한화생명빌딩 10층,KB손해보험 일산지역단 일산지점 (장항동) (일산구 장항동 848번지 한화생명빌딩 10층 KB손해보험 일산지점)|||40706
KB손해보험|일산지점|126.774356|37.657060|KB손해보험|031-960-7500|경기 고양시 일산동구 정발산로42번길 5|||오전10시~오후4시(월~금)|||||KB손해보험 일산지점|KB손해보험 일산지역단 일산지점 (장항동,한화생명일산사옥) (장항동 848 (한화생명일산사옥))|||40706
KB손해보험|중동지점|126.776906|37.498479|KB손해보험|032-218-2115|경기 부천시 원미구 신흥로 179|||오전10시~오후4시(월~금)|||||KB손해보험 중동지점|15층 KB손해보험 부천지역단 중동지점 (중동,한화생명빌딩) (원미구 중1동 1132-3 대한생명빌딩 15층 중동지점)|||40706
KB손해보험|토평지점|127.143979|37.601864|KB손해보험|031-550-1702|경기 구리시 경춘로 260|||오전10시~오후4시(월~금)|||||KB손해보험 토평지점|KB손해보험 구리빌딩 6층,구리지역단 토평지점 (수택동) (수택동 531-1 KB손해보험 구리빌딩 6층)|||40706
KB손해보험|파주지점|126.765939|37.752127|KB손해보험|031-941-9631|경기 파주시 금릉역로 84|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 파주지점|청원센트럴타워 9층,KB손해보험 일산지역단 파주지점 (금촌동) (금촌동 986-1번지 청원센트럴빌딩 9층)|||40706
KB손해보험|판교종합금융센터점|127.109210|37.393915|KB손해보험|031-8018-8661,2|경기 성남시 분당구 판교역로 145||||||||KB손해보험 판교종합금융센터점|알파리움타워 2동 2층 (백현동) (백현동 530,알파리움타워 2동 2층 (알파리움2단지))|||40706
KB손해보험|평택중앙지점|127.114612|37.002459|KB손해보험|031-654-2114|경기 평택시 비전4로 47|||오전10시~오후4시(월~금)|||||KB손해보험 평택중앙지점|3층 KB손해보험 평택지역단 평택중앙지점 (비전동,강일빌딩) (비전동 1096번지 강일빌딩 3층 KB손해보험 평택지역단 평택중앙지점)|||40706
KB손해보험|평택지점|127.114612|37.002459|KB손해보험|031-651-1472|경기 평택시 비전4로 47|||오전10시~오후4시(월~금)|||||KB손해보험 평택지점|3층 KB손해보험 평택지역단 평택지점 (비전동 1096번지 강일빌딩 3층 KB손해보험 평택지역단 평택지점)|||40706
KB손해보험|포천지점|127.199277|37.892959|KB손해보험|031-534-9465|경기 포천시 중앙로 21|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 포천지점|해성빌딩 3층,KB손해보험 의정부지역단 포천지점 (신읍동) (신읍동 376-2번지 해성빌딩 3층)|||40706
KB손해보험|하남미사지점|127.189247|37.566795|KB손해보험|031-590-6032|경기 하남시 미사강변중앙로 226|||▷ 평일 10:00~16:00　　　(점심시간 12:00~13:00)|||||KB손해보험 하남미사지점|3층 KB손해보험 하남미사지점 (망월동,르보아파크) (망월동 1079 3층 KB손해보험 하남미사지점 (망월동,르보아파크))|||40706
매직카|가평가평점|127.508483|37.835842|KB손해보험|031-582-8753|경기 가평군 가평읍 석봉로 235|||10:00~19:00|||||매직카 가평가평점|(읍내리,매직카) (가평읍 읍내리 672-2 (매직카))|||40706
매직카|고양덕이점|126.759636|37.698543|KB손해보험|031-925-5193|경기 고양시 일산서구 경의로 910|||9:00~19:00|||||매직카 고양덕이점|(일산서구 덕이동 304-4)|||40706
매직카|고양마두점|126.785840|37.660982|KB손해보험|031-907-0331|경기 고양시 일산동구 일산로 283|||09:00~18:00|||||매직카 고양마두점|(일산동구 마두동 923)|||40706
매직카|고양토당점|126.824847|37.622422|KB손해보험|031-978-7878|경기 고양시 덕양구 지도로 60-1|||08:00~20:00|||||매직카 고양토당점|(토당동 373-60)|||40706
매직카|과천과천점|126.999117|37.449113|KB손해보험|02-507-8581|경기 과천시 중앙로 404|||08:30~20:00|||||매직카 과천과천점|(과천동) (과천동 524-11)|||40706
매직카|광주경안점|127.254881|37.412891|KB손해보험|031-761-8270|경기 광주시 중앙로145번길 20|||09:00~19:30|||||매직카 광주경안점|(경안동 83-15)|||40706
매직카|구리토평점|127.147635|37.586787|KB손해보험|031-554-2770|경기 구리시 장자대로 151|||08:30~19:30|||||매직카 구리토평점|(토평동 621-6)|||40706
매직카|군포당정점|126.953760|37.350778|KB손해보험|031-453-8244|경기 군포시 고산로 148번길 24|||09:00~20:00|||||매직카 군포당정점|(당정동 454-4)|||40706
매직카|김포양촌점|126.614089|37.646064|KB손해보험|031-997-5482|경기 김포시 양촌읍 대곶남로 693|||08:00~20:00|||||매직카 김포양촌점|(구래리) (양촌읍 구래리 110-16)|||40706
매직카|남양주퇴계원점|127.144691|37.655118|KB손해보험|031-571-8818|경기 남양주시 퇴계원면 퇴계원로 100|||08:30~19:00|||||매직카 남양주퇴계원점|(퇴계원리) (퇴계원면 퇴계원리 71)|||40706
매직카|동두천지행점|127.057256|37.902427|KB손해보험|031-861-0040|경기 동두천시 평화로2397번길 48|||9:00~19:00|||||매직카 동두천지행점|(생연동) (생연동 637-2)|||40706
매직카|부천도당점|126.788123|37.519994|KB손해보험|032-682-1203|경기 부천시 원미구 수도로 210|||09:00~20:00|||||매직카 부천도당점|(원미구 도당동 58-4)|||40706
매직카|부천중동점|126.762571|37.493232|KB손해보험|032-654-0020|경기 부천시 장말로 185|||08:00~21:00|||||매직카 부천중동점|(중동) (중동 765-12)|||40706
매직카|성남백현점|127.101866|37.378877|KB손해보험|031-702-8205|경기 성남시 분당구 대왕판교로 393|||09:00~20:00|||||매직카 성남백현점|(백현동) (분당구 백현동 407-3)|||40706
매직카|성남상대원점|127.166114|37.435004|KB손해보험|011-9982-4793|경기 성남시 중원구 박석로 24-1|||09:00~20:00|||||매직카 성남상대원점|(중원구 상대원동 1117)|||40706
매직카|수원영화점|127.007074|37.288084|KB손해보험|031-248-0303|경기 수원시 장안구 장안로30번길 26|||08:00~19:00|||||매직카 수원영화점|(장안구 영화동 426-5)|||40706
매직카|수원화서점|126.994264|37.277728|KB손해보험|031-269-4792|경기 수원시 팔달구 덕영대로 779|||09:00~20:00|||||매직카 수원화서점|(팔달구 화서동 142)|||40706
매직카|시흥신천점|126.787566|37.432570|KB손해보험|031-313-1688|경기 시흥시 두문로 58|||08:00~20:00|||||매직카 시흥신천점|(신천동 863-27)|||40706
매직카|시흥정왕점|126.744480|37.345562|KB손해보험|031-431-1385|경기 시흥시 봉우재로 30|||08:30~20:00|||||매직카 시흥정왕점|(정왕동 1576-2)|||40706
매직카|안산본오점|126.873128|37.298379|KB손해보험|031-408-3802|경기 안산시 상록구 각골로 100|||09:00 ~ 21:00|||||매직카 안산본오점|(본오동) (본오동 759-8)|||40706
매직카|안산선부점|126.802934|37.341015|KB손해보험|031-485-5050|경기 안산시 단원구 선부로 69|||09:00~20:00|||||매직카 안산선부점|(단원구 선부동 1008-11)|||40706
매직카|안산이동점|126.844016|37.307647|KB손해보험|031-407-9990|경기 안산시 상록구 항가울로 306|||08:30~20:00|||||매직카 안산이동점|(상록구 이동 686-2)|||40706
매직카|안산초지점|126.815059|37.315004|KB손해보험|031-439-4788|경기 안산시 단원구 원당2길 17|||08:00~20:00|||||매직카 안산초지점|(단원구 초지동 679-11)|||40706
매직카|안성대덕점|127.258903|37.023556|KB손해보험|031-675-0019|경기 안성시 대덕면 서동대로 5051|||09:00~20:00|||||매직카 안성대덕점|(대덕면 소현리 295)|||40706
매직카|안양비산점|126.936830|37.396618|KB손해보험|031-469-5134|경기 안양시 동안구 경수대로 897|||08:30~20:00|||||매직카 안양비산점|(비산2동 466)|||40706
매직카|안양석수점|126.907455|37.402647|KB손해보험|031-468-4979|경기 안양시 만안구 양화로 204|||09:00~20:30|||||매직카 안양석수점|(석수동 294-6)|||40706
매직카|안양호계점|126.958419|37.369527|KB손해보험|031-456-2038|경기 안양시 동안구 경수대로 524|||08:00~20:00|||||매직카 안양호계점|(호계동,안양카센터) (호계동 1005-5 (안양카센터))|||40706
매직카|양주만송점|127.087670|37.795057|KB손해보험|031-859-8207|경기 양주시 고읍북로 91-13|||08:30 ~ 19:00|||||매직카 양주만송점|(만송동) (만송동 293-5)|||40706
매직카|양평양평점|127.495438|37.486914|KB손해보험|031-775-9001|경기 양평군 양평읍 양근로 249||||||||매직카 양평양평점|(양근리) (양평읍 양근리 192-125)|||40706
매직카|여주여주점|127.623382|37.286743|KB손해보험|031-884-5886|경기 여주시 향교로 98||||||||매직카 여주여주점|(월송동) (월송동 105-6)|||40706
매직카|오산원동점|127.073408|37.136604|KB손해보험|031-374-3666|경기 오산시 경기대로 134|||08:30~19:00|||||매직카 오산원동점|(원동,삼양자동차공업사) (원동 425-1 (삼양자동차공업사))|||40706
매직카|용인마평점|127.214222|37.237322|KB손해보험|031-336-3274|경기 용인시 처인구 고림로 46|||09:00~19:00|||||매직카 용인마평점|(마평동 695-5)|||40706
매직카|용인신갈점|127.105160|37.281313|KB손해보험|031-266-3378|경기 용인시 기흥구 용구대로2145번길 28|||09:00~19:00|||||매직카 용인신갈점|(신갈동) (신갈동 388-148)|||40706
매직카|용인풍덕천점|127.098219|37.322710|KB손해보험|031-266-0151|경기 용인시 수지구 풍덕천로140번길 15|||08:30~20:00|||||매직카 용인풍덕천점|(풍덕천동) (풍덕천동 723-4)|||40706
매직카|의정부신곡점|127.067906|37.747135|KB손해보험|031-853-8290|경기 의정부시 추동로124번길 14|||9:00~19:00|||||매직카 의정부신곡점|(신곡동 74-2)|||40706
매직카|의정부의정부점|127.052862|37.733469|KB손해보험|031-826-0166|경기 의정부시 경의로 153-2|||9:00~19:00|||||매직카 의정부의정부점|(의정부동) (의정부동 365-25)|||40706
매직카|파주광탄점|126.844753|37.786899|KB손해보험|031-957-7648|경기 파주시 광탄면 혜음로 1179||||||||매직카 파주광탄점|(신산리) (광탄면 신산리 351-1)|||40706
매직카|파주금촌점|126.771941|37.771056|KB손해보험|031-944-5678|경기 파주시 시청로 241|||08:00~20:00|||||매직카 파주금촌점|(금촌동 418-18)|||40706
매직카|파주문발점|126.705581|37.728066|KB손해보험|031-943-7445|경기 파주시 교화로 915|||09:00~19:00|||||매직카 파주문발점|(문발동45-6)|||40706
매직카|파주법원점|126.877978|37.856141|KB손해보험|031-958-2010|경기 파주시 법원읍 술이홀로961번길 2|||9:00~19:00|||||매직카 파주법원점|(법원읍 법원리 520-10)|||40706
매직카|파주월롱점|126.782127|37.811685|KB손해보험|031-941-5459|경기 파주시 월롱면 엘지로157번길 5|||09:00~19:00|||||매직카 파주월롱점|(덕은리) (월롱면 덕은리 443)|||40706
매직카|평택비전점|127.095596|37.000239|KB손해보험|031-6180-9510|경기 평택시 평택2로 126|||08:00~20:00|||||매직카 평택비전점|(비전동) (비전동 485-4)|||40706
매직카|평택안중점|126.925583|36.985496|KB손해보험|031-682-8106|경기 평택시 안중읍 안중로84번길 32||||||||매직카 평택안중점|(현화리) (안중읍 현화리 69-7)|||40706
매직카|평택이충점|127.056805|37.054913|KB손해보험|031-611-7118|경기 평택시 송탄로 116-1|||08:00~20:00|||||매직카 평택이충점|(이충동 491)|||40706
매직카|포천소흘점|127.147567|37.839238|KB손해보험|031-542-7890|경기 포천시 소흘읍 화합로 342|||9:00~19:00|||||매직카 포천소흘점|(소흘읍 송우리 279-2)|||40706
