##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@신용협동조합
성남중앙신용협동조합|중앙/지점|127.148669|37.440873|신용협동조합|031-732-5830|경기도 성남시 중원구 산성대로 282-1||||||||성남중앙신용협동조합 중앙/지점|(중앙동)|||40303
성남중앙신용협동조합|성남/지점|127.136727|37.429979|신용협동조합|031-757-7845|경기도 성남시 중원구 제일로 33||||||||성남중앙신용협동조합 성남/지점|(성남동)|||40303
성남중앙신용협동조합|금광/지점|127.158655|37.44513|신용협동조합|031-743-9975|경기도 성남시 중원구 산성대로372번길 13-1||||||||성남중앙신용협동조합 금광/지점|(금광동)|||40303
성남중앙신용협동조합|은행/지점|127.168428|37.461159|신용협동조합|031-746-0255|경기도 성남시 중원구 산성대로 578||||||||성남중앙신용협동조합 은행/지점|(은행동)|||40303
성남중앙신용협동조합|신흥/지점|127.136722|37.441394|신용협동조합|031-754-8182|경기도 성남시 수정구 수정남로 82||||||||성남중앙신용협동조합 신흥/지점|(신흥동)101호|||40303
소사신용협동조합|본점|126.792548|37.484716|신용협동조합|0323494800|경기도 부천시 부흥로 487||||||||소사신용협동조합 본점|(소사동)신협빌딩 1층|||40303
소사신용협동조합|심곡/지점|126.789045|37.483902|신용협동조합|032-651-9281|경기도 부천시 부천로39번길 52||||||||소사신용협동조합 심곡/지점|(심곡동)1층 소사신협|||40303
수원권선신용협동조합|본점|127.007635|37.261782|신용협동조합|0312332134|경기도 수원시 권선구 세류로34번길 6||||||||수원권선신용협동조합 본점|(세류동) (세류동)|||40303
수원권선신용협동조합|매산로2가/지점|127.005928|37.268927|신용협동조합|031-254-2245|경기도 수원시 팔달구 매산로 45||||||||수원권선신용협동조합 매산로2가/지점|(매산로2가)1층 수원권선신협|||40303
수원권선신용협동조합|금곡/지점|126.95306|37.269274|신용협동조합|031-295-4034|경기도 수원시 권선구 금호로15번길 15||||||||수원권선신용협동조합 금곡/지점|(금곡동,신미주아파트) (금곡동,신미주아파트상가)|||40303
수원중앙신용협동조합|본점|127.016143|37.277929|신용협동조합|031-242-1424|경기도 수원시 팔달구 정조로 791||||||||수원중앙신용협동조합 본점|(팔달로2가)1층|||40303
수원중앙신용협동조합|인계/지점|127.02096|37.270149|신용협동조합|031-237-8762|경기도 수원시 팔달구 인계로68번길 1||||||||수원중앙신용협동조합 인계/지점|(인계동)1층 수원중앙신협|||40303
수지신용협동조합|본점|127.095513|37.321452|신용협동조합|031-262-6801|경기도 용인시 수지구 문정로7번길 8||||||||수지신용협동조합 본점|(풍덕천동)창진빌딩 1층|||40303
수지신용협동조합|구갈/지점|127.112964|37.279695|신용협동조합|031-285-3100|경기도 용인시 기흥구 구갈로60번길 15||||||||수지신용협동조합 구갈/지점|(구갈동)경영빌딩 1층|||40303
수지신용협동조합|죽전/지점|127.120787|37.332019|신용협동조합|031-889-8800|경기도 용인시 수지구 현암로 105||||||||수지신용협동조합 죽전/지점|(죽전동)명지프라자 1층|||40303
수지신용협동조합|상현/지점|127.084414|37.307175|신용협동조합|031-263-8100|경기도 용인시 수지구 상현로 114||||||||수지신용협동조합 상현/지점|(상현동)다래빌딩2층|||40303
신우신용협동조합|본점|127.041785|37.737454|신용협동조합|031-875-0751|경기도 의정부시 신흥로 232||||||||신우신용협동조합 본점|(의정부동)신우신협|||40303
신우신용협동조합|의정부/지점|127.05022|37.74055|신용협동조합|0318449111|경기도 의정부시 태평로 78||||||||신우신용협동조합 의정부/지점|(의정부동)신우신협|||40303
안산신용협동조합|본점|126.8106|37.336834|신용협동조합|031-401-1727|경기도 안산시 단원구 광덕대로 130||||||||안산신용협동조합 본점|(고잔동)폴리타운 B동 815호|||40303
안산신용협동조합|원곡/지점|126.800507|37.32786|신용협동조합|031-484-1727|경기도 안산시 단원구 라성로 43||||||||안산신용협동조합 원곡/지점|(원곡동)벽산상가 123호|||40303
안산신용협동조합|초지/지점|126.815316|37.307531|신용협동조합|031-403-1727|경기도 안산시 단원구 초지로 100||||||||안산신용협동조합 초지/지점|(초지동)세종프라자 112호|||40303
안산신용협동조합|본오/지점|126.860214|37.293451|신용협동조합|031-402-1727|경기도 안산시 상록구 석호로 268||||||||안산신용협동조합 본오/지점|(본오동)천하빌딩 101호|||40303
안산신용협동조합|선부/지점|126.810732|37.336582|신용협동조합|031-402-2121|경기도 안산시 단원구 선부광장1로 56||||||||안산신용협동조합 선부/지점|(선부동)일성빌딩 107호|||40303
안산제일신용협동조합|본점|126.86784|37.311694|신용협동조합|0314079010|경기도 안산시 상록구 일동로 3||||||||안산제일신용협동조합 본점|(일동)안산제일신협본점|||40303
안산제일신용협동조합|이동/지점|126.86502|37.315831|신용협동조합|031-406-6737|경기도 안산시 상록구 도매시장로 48||||||||안산제일신용협동조합 이동/지점|(이동)안산제일신협이동지점|||40303
안산중앙신용협동조합|본점|126.821153|37.34179|신용협동조합|031-411-5000|경기도 안산시 단원구 와동공원로 115||||||||안산중앙신용협동조합 본점|(와동)|||40303
안산중앙신용협동조합|와동/지점|126.822298|37.333157|신용협동조합|031-411-7895|경기도 안산시 단원구 화정로 95||||||||안산중앙신용협동조합 와동/지점|(와동)202호|||40303
안산중앙신용협동조합|고잔/지점|126.831037|37.31193|신용협동조합|031-411-7066|경기도 안산시 단원구 광덕대로 174||||||||안산중앙신용협동조합 고잔/지점|(고잔동)152호,153호|||40303
안성신용협동조합|본점|127.269303|37.006116|신용협동조합|031-672-7644|경기도 안성시 안성맞춤대로 1040||||||||안성신용협동조합 본점|(서인동).|||40303
안성신용협동조합|연지/지점|127.2707|37.011208|신용협동조합|031-677-2501|경기도 안성시 혜산로 1||||||||안성신용협동조합 연지/지점|(연지동).|||40303
안성신용협동조합|지점|127.423687|37.074968|신용협동조합|031-676-6379|경기도 안성시 죽산면죽주로 256.||||||||안성신용협동조합 지점||||40303
안성신용협동조합|지점|125.423687|37.034968|신용협동조합|031-656-7644|경기도 안성시 공도읍공도로 77.||||||||안성신용협동조합 지점||||40303
안성제일신용협동조합|본점|127.26758|37.00823|신용협동조합|031-672-2608|경기도 안성시 중앙로 363||||||||안성제일신용협동조합 본점|(석정동)|||40303
안성제일신용협동조합|지점|127.172114|37.000501|신용협동조합|031-618-2627|경기도 안성시 공도읍공도4로 3우성메디칼프라자 106||||||||안성제일신용협동조합 지점|107호|||40303
안중제일신용협동조합|본점|126.929628|36.984398|신용협동조합|031-681-1180|경기도 평택시 안중읍안현로 381||||||||안중제일신용협동조합 본점||||40303
안중제일신용협동조합|지점|126.843952|36.988571|신용협동조합|031-686-5321|경기도 평택시 포승읍여술1길 70||||||||안중제일신용협동조합 지점||||40303
안중제일신용협동조합|지점|126.927535|36.989965|신용협동조합|031-686-6861|경기도 평택시 안중읍안중로99번길 15||||||||안중제일신용협동조합 지점||||40303
양동신용협동조합|본점|37.419957|127.753313|신용협동조합|031-773-1121|경기도 양평군 양동면양동역길 11||||||||양동신용협동조합 본점||||40303
양주신용협동조합|본점|126.986806|37.822886|신용협동조합|031-836-3855|경기도 양주시 광적면가래비길 36||||||||양주신용협동조합 본점|(양주신협)|||40303
양주신용협동조합|양주신협백석지점/지점|126.991984|37.786855|신용협동조합|031-829-3866|경기도 양주시 백석읍호명로 76||||||||양주신용협동조합 양주신협백석지점/지점|(양주신협백석지점)|||40303
양지신용협동조합|본점|127.285375|37.233583|신용협동조합|0313381101|경기도 용인시 처인구 양지면양대로5번길 5||||||||양지신용협동조합 본점||||40303
양지신용협동조합|지점|127.206434|37.19083|신용협동조합|031-338-9701|경기도 용인시 처인구 이동읍백옥대로 603||||||||양지신용협동조합 지점||||40303
양촌신용협동조합|본점|126.623416|37.654619|신용협동조합|031-981-3255|경기도 김포시 양촌읍양곡1로 47||||||||양촌신용협동조합 본점||||40303
양촌신용협동조합|구래/지점|126.625179|37.646565|신용협동조합|031-989-3255|경기도 김포시 김포한강9로 109||||||||양촌신용협동조합 구래/지점|(구래동)리치프라자3차 203호|||40303
양평신용협동조합|본점|127.490944|37.489599|신용협동조합|031--771-2881|경기도 양평군 양평읍양근로 193||||||||양평신용협동조합 본점|(양근리)|||40303
여주신용협동조합|본점|127.637959|37.295635|신용협동조합|031-884-3811|경기도 여주시 여흥로 129||||||||여주신용협동조합 본점|(홍문동)여주신협회관|||40303
여주신용협동조합|현암/지점|127.641715|37.307903|신용협동조합|0318843813|경기도 여주시 현암3길 1||||||||여주신용협동조합 현암/지점|(현암동)104호|||40303
여흥신용협동조합|본점|127.635295|37.292337|신용협동조합|031-886-5761||경기도 여주시 세종로 66|||||||여흥신용협동조합 본점|(창동)여흥신협|||40303
여흥신용협동조합|하동/지점|127.633261|37.297927|신용협동조합|031-885-9704|경기도 여주시 우암로 10||||||||여흥신용협동조합 하동/지점|(하동)여흥신협 하리지점|||40303
열린신용협동조합|본점|126.798451|37.472866|신용협동조합|032-346-7105|경기도 부천시 은성로68번길 53||||||||열린신용협동조합 본점|(소사본동)1층 열린신협|||40303
용인신용협동조합|본점|127.195267|37.235159|신용협동조합|031-336-5115|경기도 용인시 처인구 중부대로 1351||||||||용인신용협동조합 본점|(김량장동)|||40303
용인신용협동조합|김량장/지점|127.204995|37.235922|신용협동조합|031-335-4790|경기도 용인시 처인구 금령로71번길 8||||||||용인신용협동조합 김량장/지점|(김량장동)|||40303
용인신용협동조합|지점|127.219126|37.270734|신용협동조합|031-323-7200|경기도 용인시 처인구 포곡읍포곡로 103||||||||용인신용협동조합 지점||||40303
원당신용협동조합|본점|126.83609|37.656133|신용협동조합|031--965-4748|경기도 고양시 덕양구 호국로 786||||||||원당신용협동조합 본점|(성사동)원당신협|||40303
원당신용협동조합|화정/지점|126.833224|37.636018|신용협동조합|031--905-4748|경기도 고양시 덕양구 화중로104번길 30||||||||원당신용협동조합 화정/지점|(화정동)원당신협 화정지점|||40303
월곶신용협동조합|본점|126.553735|37.71562|신용협동조합|0319870163|경기도 김포시 월곶면군하로 260-1||||||||월곶신용협동조합 본점|(월곶신용협동조합)|||40303
은곡신용협동조합|본점|126.797471|37.726371|신용협동조합|031-977-5104|경기도 고양시 일산동구 고봉로 829||||||||은곡신용협동조합 본점|(설문동)|||40303
은곡신용협동조합|중산/지점|126.780582|37.692436|신용협동조합|0319775104|경기도 고양시 일산동구 중산로 230||||||||은곡신용협동조합 중산/지점|(중산동)태종빌딩 1층|||40303
은곡신용협동조합|금촌/지점|126.768184|37.751372|신용협동조합|0319455104|경기도 파주시 금빛로 4-1||||||||은곡신용협동조합 금촌/지점|(금촌동)동원프라자 2층|||40303
의왕신용협동조합|삼동/지점|126.95035|37.319572|신용협동조합|031-461-6014|경기도 의왕시 부곡중앙남1길 17||||||||의왕신용협동조합 삼동/지점|(삼동)|||40303
의왕신용협동조합|삼동/지점|126.955057|37.321402|신용협동조합|031-461-8852|경기도 의왕시 부곡중앙로 55||||||||의왕신용협동조합 삼동/지점|(삼동)의왕신협 동부지점|||40303
의왕신용협동조합|본점|126.981394|37.391522|신용협동조합|031-424-6014|경기도 의왕시 포일로 81||||||||의왕신용협동조합 본점|(포일동)삼우상가 103호 104호|||40303
