##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대해상
현대해상화재보험|대전외산센터|127.338348|36.370375|현대해상|042-229-1890|대전 유성구 죽동로297번길 76||||||||현대해상화재보험 대전외산센터|서진프라자 6층|||40703
현대해상화재보험|강서외산센터|126.842565|37.568196|현대해상|02-390-0681|서울 강서구 양천로 357||||||||현대해상화재보험 강서외산센터|려산빌딩 8층 강서외산센터|||40703
현대해상화재보험|제주차량보상센터|126.482399428256|33.4881174320107|현대해상|064-740-4980|제주 제주시 도령로 33||||||||현대해상화재보험 제주차량보상센터|현대해상빌딩 5층 제주보상센터|||40703
현대해상화재보험|FG.충청센터|127.382593639246|36.3533185752732|현대해상|02-1588-5656|대전 서구 둔산서로 75||||||||현대해상화재보험 FG.충청센터|현대해상빌딩 2층|||40703
현대해상화재보험|제주손사파견|126.482399428256|33.4881174320107|현대해상|1588-5656|제주 제주시 도령로 33|제주 제주시 노형동 1294-5|||||||현대해상화재보험 제주손사파견|2층;현대해상빌딩 2층|||40703
현대해상화재보험|수원손사부|127.030861544449|37.2615477832094|현대해상|1588-5656|경기 수원시 권선구 효원로 268|경기 수원시 권선구 권선동 1014|||||||현대해상화재보험 수원손사부|11층;현대해상빌딩 11층|||40703
현대해상화재보험|인천손사부|126.70397693863309|37.450703324203125|현대해상|1588-5656|인천 남동구 미래로 7|인천 남동구 구월동 1128-10|||||||현대해상화재보험 인천손사부|14층;현대해상빌딩 14층|||40703
현대해상화재보험|대전손사부|127.382590|36.351051|현대해상|1588-5656|대전 서구 둔산서로 47|대전 서구 둔산동 1267|||||||현대해상화재보험 대전손사부|7층;7층|||40703
현대해상화재보험|전주손사부|127.14680734087785|35.82426946265684|현대해상|1588-5656|전북 전주시 완산구 노송광장로 29|전북 전주시 완산구 서노송동 619-11|||||||현대해상화재보험 전주손사부|4층;현대해상빌딩 4층|||40703
현대해상화재보험|광주손사부|126.85232432691937|35.15485509625759|현대해상|1588-5656|광주 서구 시청로 72|광주 서구 치평동 1220|||||||현대해상화재보험 광주손사부|3층;현대해상빌딩 3층|||40703
현대해상화재보험|부산손사부|129.041865721862|35.1182245176602|현대해상|1588-5656|부산 동구 중앙대로 240|부산 동구 초량동 1193-5|||||||현대해상화재보험 부산손사부|9층;현대해상빌딩 9층|||40703
현대해상화재보험|대구손사부|128.560797027703|35.8585579629308|현대해상|1588-5656|대구 달서구 달구벌대로 1790|대구 달서구 두류동 135-13|||||||현대해상화재보험 대구손사부|2층;현대해상빌딩 2층|||40703
현대해상화재보험|울산손사부|129.327709235748|35.5367626496637|현대해상|1588-5656|울산 남구 번영로 131|울산 남구 달동 120-1|||||||현대해상화재보험 울산손사부|3층;현대해상빌딩 3층|||40703
현대해상화재보험|서울권손사부(강남,/북부,/중앙,/서부,/기업,/의료비심사,/배상책임/등)|126.895343280842|37.5291586507529|현대해상|1588-5656|서울 영등포구 국회대로 543|서울 영등포구 당산동4가 93-1|||||||현대해상화재보험 서울권손사부(강남,/북부,/중앙,/서부,/기업,/의료비심사,/배상책임/등)|16,17,18층;동양타워빌딩 16,17,18층|||40703
