##NAME|TYPE|NEWADDR|ADDR|YCOORD|XCOORD|NEWADDR2|ADDR2|보유차고지수용능력|자동차총보유대수|승용차보유대수|승합차보유대수|전기승용자동차보유대수|전기승합자동차보유대수|경차요금|소형차요금|중형차요금|대형차요금|승합차요금|레저용차요금|수입차요금|평일운영시작시각|평일운영종료시각|주말운영시작시각|주말운영종료시각|공휴일운영시작시각|공휴일운영종료시각|OFFDAY|HOMEPAGE|OWNER|TELNUM|DATE|제공기관코드|제공기관명@@렌터카_공공데이터포털
아산렌트카|영업소|전라남도 무안군 무안읍 무안중앙로 108|전라남도 무안군 무안읍 교촌리 42-2|34.993302|126.471103|전라남도 무안군 무안읍 무안중앙로 108|전라남도 무안군 무안읍 교촌리 42-2|25|12|12|0|0|0||||||||08:00|20:00|||||공휴일||장형규|061-454-3650|2018-07-01|4950000|전라남도 무안군
㈜금성교역|주사업장|울산광역시 남구 중앙로 204번길 32-1(101호,신정동)||35.539910|129.315923|울산광역시 중구 학성동 82-5|||42|30|12|0|0||||||||09:00|18:00||||||||052-257-8119|2018-08-14|6310000|울산광역시
(유)타이거렌트카|주사업장|울산광역시 남구 화합로 209(삼산동)||35.543784|129.339065|울산광역시 남구 화합로 209|||102|91|11|0|0||||||||09:00|19:00||||||||052-269-1551|2018-08-14|6310000|울산광역시
㈜현대하이렌트카|주사업장|울산광역시 남구 삼산로 309(삼산동,대성타워7층)||35.540181|129.339868|울산광역시 남구 번영로 124번길7|||51|44|7|0|0||||||||09:00|18:00||||||||052-283-1110|2018-08-14|6310000|울산광역시
㈜나우렌트카|주사업장|울산광역시 남구 화합로 210번길 3(삼산동)||35.543719|129.340193|울산광역시 남구 화합로 210번길 3|||87|79|8|0|0||||||||09:00|18:00||||||||052-256-2188|2018-08-14|6310000|울산광역시
㈜뉴현대렌트카|주사업장|울산광역시 남구 월평로159번길 24(신정동)||35.547256|129.322056|울산광역시 남구 월평로159번길 24(신정동)|||81|77|4|0|0||||||||09:00|18:00||||||||052-269-6555|2018-08-14|6310000|울산광역시
곰두리렌터카㈜|주사업장|울산광역시 동구 후릉길 1(방어동)||35.487826|129.418358|울산광역시 동구 방어동 928-29|||199|175|24|0|0||||||||09:00|19:00||||||||052-233-3535|2018-08-14|6310000|울산광역시
금강렌트카㈜|주사업장|울산광역시 북구 효암로 164(효문동)||35.562470|129.365196|울산광역시 북구 효암로 164|||148|136|12|0|0||||||||09:00|18:00||||||||052-283-7030|2018-08-14|6310000|울산광역시
㈜대동렌트카|주사업장|울산광역시 북구 명촌1길 18-12 101호(진장동)||35.559590|129.358053|울산광역시 울주군 두서면 복안리 407|||99|90|9|0|0||||||||09:00|18:00||||||||052-289-8900|2018-08-14|6310000|울산광역시
에이스렌터카㈜|주사업장|울산광역시 북구 명촌7길 6(진장동)||35.556555|129.358786|울산광역시 북구 명촌7길 6(진장동)|||60|54|6|0|0||||||||09:00|19:00||||||||052-286-0000|2018-08-14|6310000|울산광역시
울산렌트카㈜|주사업장|울산광역시 중구 학성로 241(학성동)||35.556392|129.337143|울산광역시 북구 신천동 158-12|||64|52|12|0|0||||||||09:00|18:00||||||||052-292-7054|2018-08-14|6310000|울산광역시
㈜제일렌트카|주사업장|울산광역시 북구 염포로 177||35.561590|129.358783|울산광역시 북구 진장동 명촌구획지구 58B 2L|||65|64|1|0|0||||||||09:00|18:00||||||||052-256-7775|2018-08-14|6310000|울산광역시
뉴곰두리렌터카㈜|주사업장|울산광역시 남구 정동로 128||35.545353|129.344859|울산광역시 남구 정동로 128|||117|116|1|0|0||||||||09:00|18:00||||||||052-227-8050|2018-08-14|6310000|울산광역시
㈜현대렌트카|주사업장|울산광역시 울주군 범서읍 대리로 99||35.569562|129.247430|울산광역시 울주군 범서읍 대리로 99|||55|49|6|0|0||||||||09:00|18:00||||||||052-268-5855|2018-08-14|6310000|울산광역시
㈜현대렌트카-양산 울산남구영업소|영업소|울산광역시 남구 돋질로 346||35.543732|129.342604|울산광역시 남구 달동 1252-4|||20|19|1|0|0||||||||09:00|18:00||||||||052-708-9000|2018-08-14|6310000|울산광역시
㈜렌트카엠 울산영업소|영업소|울산광역시 남구 삼산동 1542-8||35.544476|129.343876|울산광역시 남구 삼산동 1542-8|||10|8|2|0|0||||||||09:00|18:00||||||||052-903-8387|2018-08-14|6310000|울산광역시
㈜한지렌트카 울산영업소|영업소|울산광역시 중구 내황2길 9||35.553482|129.341966|울산광역시 중구 내황2길 9|||78|70|8|0|0||||||||09:00|18:00||||||||052-283-2115|2018-08-14|6310000|울산광역시
㈜조이렌트카 울산영업소|영업소|울산광역시 남구 장생포고래로 292||35.506715|129.385388|울산광역시 남구 장생포고래로 292|||1|1|0|0|0||||||||09:00|18:00||||||||051-323-2449|2018-08-14|6310000|울산광역시
㈜플러스렌트카 울산영업소|영업소|울산광역시 남구 봉월로 77(신정동)||35.538747|129.305607|울산광역시 남구 봉월로 68(신정동)|||9|9|0|0|0||||||||09:00|18:00||||||||052-227-4982|2018-08-14|6310000|울산광역시
롯데렌탈㈜ 울산영업소|영업소|울산광역시 북구 진장유통로 8-10, 203호||35.571318|129.358007|울산광역시 북구 진장동 285-6 401호|||850|813|37|0|0||||||||09:00|18:00||||||||052-223-8000|2018-08-14|6310000|울산광역시
㈜유카 울산역영업소|영업소|울산광역시 울주군 삼남면 신화리 산3-3||35.553056|129.138910|울산광역시 울주군 삼남면 신화리 24-3|||63|63|0|0|0||||||||09:00|19:00||||||||052-264-4242|2018-08-14|6310000|울산광역시
㈜에이제이렌트카 울산영업소|영업소|울산광역시 남구 산업로 643번길 17||35.538506|129.349715|울산광역시 남구 산업로 643번길 17|||163|157|6|0|0||||||||09:00|18:00||||||||052-267-6100|2018-08-14|6310000|울산광역시
㈜오케이렌트카 울산북구영업소|영업소|울산광역시 북구 진장동 명촌지구 58B-13L||35.571524|129.357995|울산광역시 북구 진장동 명촌지구 60B-2L|||25|24|1|0|0||||||||09:00|18:00||||||||052-283-4500|2018-08-14|6310000|울산광역시
㈜에프에이렌트카 울산제1영업소|영업소|울산광역시 남구 삼산동 1563-10||35.540651|129.342358|울산광역시 북구 신천동 546-2|||15|15|0|0|0||||||||09:00|18:00||||||||052-275-1100|2018-08-14|6310000|울산광역시
㈜에프에이렌트카 울산제2영업소|영업소|울산광역시 남구 번영로 147, 1층(달동)||35.538502|129.327159|울산광역시 남구 달동 589-2|||19|19|0|0|0||||||||09:00|18:00||||||||052-256-4000|2018-08-14|6310000|울산광역시
㈜레드캡투어 울산영업소|영업소|울산광역시 남구 신정로 111 동해오피스텔 1004호||35.541388|129.319454|울산광역시 중구 옥골샘3길 6|||1|1|0|0|0||||||||09:00|18:00||||||||052-275-3771|2018-08-14|6310000|울산광역시
㈜한진렌트카 울산영업소|영업소|울산광역시 남구 달동 1250-1||35.537500|129.330710|울산광역시 남구 달동 1250-1|||23|21|2|0|0||||||||09:00|18:00||||||||052-900-5440|2018-08-14|6310000|울산광역시
㈜한진렌트카 울산제2영업소|영업소|울산광역시 중구 내황2길 9(반구동)||35.553641|129.341470|울산광역시 남구 무거동 1527-3|||23|21|2|0|0||||||||09:00|18:00||||||||052-283-2114|2018-08-14|6310000|울산광역시
SK네트웍스㈜ SK렌트카 울산영업소|영업소|울산광역시 남구 법대로 15, 101호(옥동)||35.537802|129.282870|울산광역시 남구 법대로 15(옥동)|||15|8|7|0|0||||||||09:00|18:00||||||||052-258-0568|2018-08-14|6310000|울산광역시
㈜VIP렌트카-포항 남울산영업소|영업소|울산광역시 남구 신정동 248-15||35.546123|129.318545|울산광역시 남구 신정동 248-15,249-9|||38|37|1|0|0||||||||09:00|18:00||||||||052-283-4972|2018-08-14|6310000|울산광역시
㈜신세계-진주 울산영업소|영업소|울산광역시 남구 달동 1305-10번지(꽃대나리로79)||35.533959|129.338633|울산광역시 남구 산업로 585번지 28(여천동 1252-3)|||15|15|0|0|0||||||||09:00|18:00||||||||052-245-6622|2018-08-14|6310000|울산광역시
㈜오케이렌트카 울산영업소|영업소|울산광역시 남구 달동 1288-7||35.534094|129.334477|울산광역시 남구 달동 1288-7|||21|18|3|0|0||||||||09:00|18:00||||||||052-276-3030|2018-08-14|6310000|울산광역시
㈜VIP렌트카-대구 울산영업소|영업소|울산광역시 남구 산업로 679||35.541993|129.353000|울산광역시 남구 산업로 679|||11|9|2|0|0||||||||09:00|18:00||||||||052-288-3800|2018-08-14|6310000|울산광역시
㈜VIP렌트카-포항 온산영업소|영업소|울산광역시 울주군 온산읍 신경5길 22||35.432220|129.307318|울산광역시 울주군 온산읍 덕신리 523|||29|28|1|0|0||||||||09:00|18:00||||||||052-239-9946|2018-08-14|6310000|울산광역시
㈜삼천리렌트카 울산영업소|영업소|울산광역시 북구 진장동 771-3||35.560548|129.355176|울산광역시 북구 진장동 771-3|||11|10|1|0|0||||||||09:00|18:00||||||||052-296-3200|2018-08-14|6310000|울산광역시
㈜삼천리렌트카 남울산영업소|영업소|울산광역시 남구 신정동 727-12||35.532543|129.310885|울산광역시 남구 신정동 727-12|||44|40|4|0|0||||||||09:00|18:00||||||||052-266-9887|2018-08-14|6310000|울산광역시
㈜삼천리렌트카 북울산영업소|영업소|울산광역시 북구 진장동 285-3 진장디플렉스 2138호||35.572350|129.358059|울산광역시 북구 진장유통로 16 진장디플렉스(진장동)|||13|10|3|0|0||||||||09:00|18:00||||||||070-4323-3299|2018-08-14|6310000|울산광역시
하나렌트카㈜ 울산남구영업소|영업소|울산광역시 남구 달동 1297-15,1동 2층 3호||35.533353|129.331404|울산광역시 남구 무거동 463|||1|1|0|0|0||||||||09:00|18:00||||||||052-227-1175|2018-08-14|6310000|울산광역시
오토랜드세이프㈜ 울산영업소|영업소|울산광역시 북구 연암동 316-1||35.581202|129.365655|울산광역시 북구 달천동 489-34|||5|5|0|0|0||||||||09:00|18:00||||||||052-289-8282|2018-08-14|6310000|울산광역시
㈜경일알씨 울산영업소|영업소|울산광역시 북구 진장로 94(진장동)||35.569752|129.357092|울산광역시 북구 진장동 518-1(18B 33L)|||6|6|0|0|0||||||||09:00|18:00||||||||052-288-8853|2018-08-14|6310000|울산광역시
㈜삼성렌트카 울산영업소|영업소|울산광역시 남구 산업로91번길 21||35.506512|129.318318|울산광역시 울주군 범서읍 구영리 373-1|||8|8|0|0|0||||||||09:00|18:00||||||||052-287-8204|2018-08-14|6310000|울산광역시
㈜세종통운 울산영업소|영업소|울산광역시 울주군 두동면 계명1길 25-1||35.713254|129.198151|울산광역시 울주군 두동면 봉계리 539-4|||3|2|1|0|0||||||||09:00|18:00||||||||052-264-8882|2018-08-14|6310000|울산광역시
㈜극동오토렌탈 울산영업소|영업소|울산광역시 북구 산업로 1425(신천동)||35.633254|129.344986|울산광역시 북구 신천동 386-20|||9|9|0|0|0||||||||09:00|18:00||||||||052-266-7277|2018-08-14|6310000|울산광역시
㈜극동오토렌탈 언양영업소|영업소|울산광역시 울주군 삼남면 중평강변길 21||35.561879|129.123668|울산광역시 울주군 언양읍 어음리 76-6|||8|8|0|0|0||||||||09:00|18:00||||||||052-262-9889|2018-08-14|6310000|울산광역시
㈜부경알엔티 울산영업소|영업소|울산광역시 남구 화합로102번길 11-11||35.534984|129.343026|울산광역시 남구 화합로102번길 11-11|||21|20|1|0|0||||||||09:00|18:00||||||||052-272-3434|2018-08-14|6310000|울산광역시
㈜고고렌트카 울산남구영업소|영업소|울산광역시 남구 신정동 170-2||35.540448|129.319009|울산광역시 남구 신정동 170-2|||8|8|0|0|0||||||||09:00|18:00||||||||052-257-7177|2018-08-14|6310000|울산광역시
㈜더라임 울산영업소|영업소|울산광역시 남구 산업로 617||35.542411|129.352964|울산광역시 남구 산업로 617|||3|3|0|0|0||||||||09:00|18:00||||||||052-289-7114|2018-08-14|6310000|울산광역시
㈜뉴그린렌트카 울산영업소|영업소|울산광역시 남구 수암로 25||35.531986|129.310945|울산광역시 남구 신정동 732-4|||16|15|1|0|0||||||||09:00|18:00||||||||052-269-5080|2018-08-14|6310000|울산광역시
㈜한진 울산영업소|영업소|울산광역시 남구 야음동 199-4,2층||35.523867|129.340291|울산광역시 남구 야음동 199-4|||2|2|0|0|0||||||||09:00|18:00||||||||052-901-0501|2018-08-14|6310000|울산광역시
㈜신세계 울산남구영업소|영업소|울산광역시 남구 돋질로 346(삼산동)||35.543732|129.342604|울산광역시 남구 달동 1252-외 3필지|||23|23|0|0|0||||||||09:00|18:00||||||||052-708-0008|2018-08-14|6310000|울산광역시
㈜오케이렌트카 울산바른영업소|영업소|울산광역시 남구 달동 118-1 현대아파트상가 B동 205호||35.536422|129.326212|울산광역시 중구 학산동 167-4(옥골샘3길 6)|||9|9|0|0|0||||||||09:00|18:00||||||||052-227-4572|2018-08-14|6310000|울산광역시
투투렌트카(유) 울산영업소|영업소|울산광역시 남구 화합로 162, 나인파크오피스텔 1720호||35.539057|129.339677|울산광역시 남구 팔등로 41번길 17 은월주차장|||5|5|0|0|0||||||||09:00|18:00||||||||070-7813-4499|2018-08-14|6310000|울산광역시
㈜신세계-진주 남울산영업소|영업소|울산광역시 남구 꽃대나리로37번길 8 2층(달동)||35.534637|129.334056|울산광역시 울주군 온산읍 온산로 286|||12|12|0|0|0||||||||09:00|18:00||||||||052-227-7155|2018-08-14|6310000|울산광역시
㈜쏘카 울산영업소|영업소|울산광역시 남구 대학로84번길 9-1||35.542878|129.260692|울산광역시 남구 무거동 629-11|||123|123|0|0|0||||||||09:00|00:00||||||||070-4659-6905|2018-08-14|6310000|울산광역시
㈜신세계-양산 울산신정영업소|영업소|울산광역시 남구 신정동 57-3번지외 3||35.547256|129.322066|울산광역시 남구 신정동 57-3번지|||8|8|0|0|0||||||||09:00|18:00||||||||052-708-0008|2018-08-14|6310000|울산광역시
㈜현대렌트카-양산 울산영업소|영업소|울산광역시 남구 신정동 57-3번지외 3||35.547256|129.322066|울산광역시 남구 신정동 57-3번지|||0|0|0|0|0||||||||09:00|18:00||||||||052-708-9000|2018-08-14|6310000|울산광역시
㈜뉴예스렌트카|영업소|울산광역시 울주군 삼남면 동향교2길 1||35.554960|129.118326|울산광역시 울주군 삼남면 교동리 1626-3|||53|45|8|0|0||||||||09:00|18:00||||||||052-262-8200|2018-08-14|6310000|울산광역시
㈜이렌트카 울산영업소|영업소|울산광역시 울주군 언양로 127||35.557889|129.139384|울산광역시 남구 옥현로 123|||4|4|0|0|0||||||||09:00|18:00||||||||052-953-3000|2018-08-14|6310000|울산광역시
㈜솔렌트카 울산영업소|영업소|울산광역시 남구 돋질로 154||35.540613|129.322406|울산광역시 북구 명촌23길 34|||12|12|0|0|0||||||||09:00|18:00||||||||052-256-7859|2018-08-14|6310000|울산광역시
㈜투투렌터카 울산삼산영업소|영업소|울산광역시 남구 산업로 697||35.536105|129.324203|울산광역시 남구 산업로 697|||0|0|0|0|0||||||||09:00|18:00||||||||052-269-8282|2018-08-14|6310000|울산광역시
㈜칸렌트카 울산영업소|영업소|울산광역시 남구 신정로34번길 17||35.535723|129.324232|울산광역시 남구 대학로84번길 9-1|||3|2|1|0|0||||||||09:00|18:00||||||||052-256-9191|2018-08-14|6310000|울산광역시
마춤카㈜ 울산영업소|영업소|울산광역시 북구 명촌18길 4||35.557435|129.354909|울산광역시 남구 대학로84번길 9-1|||0|0|0|0|0||||||||09:00|18:00||||||||052-288-3560|2018-08-14|6310000|울산광역시
㈜알앤에이 울산영업소|영업소|울산광역시 남구 월평로129번길 21||35.546097|129.318545|울산광역시 남구 신정동 249-9|||5|5|0|0|0||||||||09:00|18:00||||||||052-269-5200|2018-08-14|6310000|울산광역시
㈜모던렌터카 울산영업소|영업소|울산광역시 남구 중앙로151번길 2||35.534897|129.313313|울산광역시 남구 삼산로55번길 6-1|||0|0|0|0|0||||||||09:00|18:00||||||||052-708-9000|2018-08-14|6310000|울산광역시
㈜참좋은렌트카|주사업장|경상북도 포항시 남구 대이로 189번길 21-7(이동)||36.030716|129.3364308|경상북도 포항시 남구 동해면 도구리 602-5|||30|26|4|0|0||||||||09:00|19:00||||||||054-274-7766|2018-05-31|5020000|경상북도 포항시
㈜참좋은렌트카|영업소|경상북도 울진군 울진읍 읍내리 194-5||36.983379|129.397477|경상북도 울진군 울진읍 울진리 중앙로 18|||63|56|7|0|0||||||||09:00|19:00||||||||070-8594-0951|2018-05-31|5020000|경상북도 포항시
㈜참좋은렌트카|영업소|경상북도 영덕군 영덕읍 화개리 210-5||36.417831|129.367654|경상북도 영덕군 달산면 덕산리 385-2|||9|7|2|0|0||||||||09:00|19:00||||||||054-734-9955|2018-05-31|5020000|경상북도 포항시
㈜에스아이렌트카|주사업장|경상북도 포항시 남구 운하로 118(송도동)||36.034211|129.371556|경상북도 포항시 남구 대송로 220(괴동동)|||65|57|8|0|0||||||||08:00|19:00||||||||054-286-0900|2018-05-31|5020000|경상북도 포항시
