NAME|BRANCH|ADDR|TELL|XOCRD|YCORD
|천안장례식장|충청남도 천안시 서북구 성거읍 모전1길 213 (모전리)|041-585-4000|127.1929297|36.8968221
|천안충무병원 국화원장례식장|충청남도 천안시 서북구 다가말3길 8 (쌍용동)|041-360-1059|127.1315479|36.7973471
|함평성심병원장례식장|전라남도 함평군 함평읍 영수길 132 (내교리)|061-324-5444|126.520196|35.0621885
|한서장례식장|전라북도 정읍시 월천안길 14 (하모동)|063-570-7044|126.8341866|35.571398
|산청경호장례식장|경상남도 산청군 산청읍 중앙로 93-8(지리)|055-973-1234|127.88717|35.418225
|한산장례식장|충청남도 서천군 기산면 충절로 1035-4 (광암리)|041-951-8003|126.7944864|36.0786931
|하늘원장례예식장|강원도 원주시 흥업면 사제로 539 (사제리)|033-763-4444|127.8929789|37.3354754
|송탄중앙병원장례식장|경기도 평택시 오좌동길 17-16 (독곡동, 송탄중앙병원)|031-611-7600|127.0641088|37.0885603
|밀양농협장례식장|경상남도 밀양시 북성로7길 66 (내일동)|055-355-8525|128.7590373|35.4985978
|연세병원장례식장|인천광역시 서구 승학로 320 (연희동)|032-561-1024|126.6743858|37.5502581
|의성중부농협장례식장|경상북도 의성군 봉양면 강변길 957-10 (화전리)|054-832-2704|128.5743934|36.3056866
|농협장례문화원|충청북도 진천군 이월면 진광로 302-1 (중산리)|043-533-8004|127.0142436|37.5723125
|광주서구장례식장|광주광역시 서구 상무대로 964 (쌍촌동)|062-366-4444|126.8678909|35.1511394
|성서100세병원 예헌원 장례식장|대구광역시 달서구 성서로 373 (이곡동)|053-584-0400|128.5068363|35.8508716
|양수삼성장례식장|경기도 양평군 양서면 양수로 149-2 (양수리, 양수삼성의원)|031-771-4447|127.3194068|37.5441793
|소명요양병원 장례식장|경상남도 함안군 칠원읍 용산2길 45-15소명요양병원 (용산리, 칠원현대병원)|055-589-5747|128.5152427|35.3093298
|남양주국민병원장례식장|경기도 남양주시 경춘로1308번길 4,지하1층 (평내동)|031-594-4442|127.2382743|37.6500264
|(주)원지산청장례식장|경상남도 산청군 신안면 지리산대로 3657 (하정리)|055-974-1234|127.9863633|35.313249
|나주한국병원장례식장|전라남도 나주시 동점문길 7 (성북동)|061-334-4111|126.7223655|35.0348619
|안계농협장례식장|경상북도 의성군 안계면 서부로 1776-62 (용기리)|054-862-1910|128.4344477|36.3925115
|고성장례식장화라주식회사|경상남도 고성군 고성읍 상정대로 390 (교사리)|055-672-5000|128.3028914|34.9768319
|중앙장례식장|세종특별자치시   조치원읍 섭골길 37 (서창리, 중앙요양병원)|044-865-4441|127.2883701|36.6137549
|강화장례식장|인천광역시 강화군 강화읍 중앙로74번길 16 (남산리)|032-933-1024|126.4868667|37.7366528
|세명병원장례식장|경상남도 창원시 진해구 용원서로 42 (용원동)|055-541-4444|128.8135368|35.101272
|부림요양병원장례식장|경상북도 경산시 와촌면 하양로 359 (용천리)|053-853-1888|128.8433457|35.9229335
|성누가병원장례식장|경상북도 영주시 구성로 321-12 (영주동)|054-635-4444|128.624813|36.8213382
|풍기전문장례식장|경상북도 영주시 풍기읍 안풍로 231 (산법리)|054-637-4442|128.5482146|36.8659798
|청양훈병원장례식장|충청남도 청양군 청양읍 칠갑산로 157 (송방리)|041-943-8441|126.7937601|36.4506546
|낙원장례식장|전라남도 영암군 미암면 잿등로 276 (채지리)|061-472-4444|126.5612343|34.714525
|기독장례식장|경상북도 영주시 구성로 380 (영주동)|054-631-4444|128.6211432|36.8252253
|삼성병원장례식장|경상북도 경산시 하양읍 대경로 795 (동서리, 하양삼성병원)|053-854-4444|127.0142436|37.5723125
|구룡장례식장|충청남도 부여군 구룡면 흥수로 32 (동방리)|041-833-4444|126.8055262|36.2395143
|남천안 장례식장|충청남도 천안시 동남구 삼룡동  381-22|041-523-4444|127.165022|36.767411
|해남우리병원장례식장|전라남도 해남군 옥천면 해남로 597 (영신리)|061-532-4446|126.64703|34.58463
|주)대광성모병원 장례식장|충청북도 괴산군 괴산읍 임꺽정로 116 (서부리)|043-833-4411|127.7842382|36.8154141
|양평장례식장|경기도 양평군 양평읍 중앙로111번길 52 (공흥리)|031-772-1024|127.5038847|37.4972615
|곤지암연세장례식장|경기도 광주시 곤지암읍 곤지암천로 135 (신대리)|031-763-4441|127.3279778|37.3584602
|선한병원장례식장|광주광역시 서구 무진대로 975 (광천동)|02-575-4444|126.8871574|35.1617577
|서석장례식장|강원도 홍천군 서석면 풍암길2길 30 (풍암리)|033-430-4558|128.1888105|37.7156398
|참사랑장례식장|충청남도 서천군 장항읍 장항로91번길 40 (화천리)|041-956-3344|126.6884619|36.0163654
|군산장례식장|전라북도 군산시 공단대로 700 (소룡동)|063-468-4119|126.6734223|35.9786508
|사천시농협장례식장|경상남도 사천시 사천읍 구암두문로 146-12 (구암리)|055-852-0004|128.1006136|35.0895977
|정다운병원장례식장|경상남도 창원시 마산회원구 봉양로 160 (봉암동)|055-244-4444|128.603769|35.2175582
|광주보람장례식장|광주광역시 서구 경열로 118 (양동)|062-365-7744|126.8987271|35.1525035
|천안시민장례식장|충청남도 천안시 동남구 용수골길 30 (용곡동)|041-574-4444|127.1413738|36.7829998
|옥산전문장례예식장|경상북도 경산시 서상길 84 (서상동)|053-801-4444|128.7340597|35.8195134
|울릉군보건의료원장례식장|경상북도 울릉군 울릉읍 울릉순환로 396-18 (도동리)|054-790-6871|130.8985208|37.4899374
|김해한솔병원장례식장|경상남도 김해시 김해대로 2379 (부원동, 김해한솔재활요양병원)|055-321-6624|128.8872901|35.2271591
|목포하당장례식장|전라남도 목포시 백년대로231번길 13-1 (상동)|061-272-4444|126.4137405|34.8024024
|사천중앙요양병원장례식장|경상남도 사천시 사천읍 옥산로 127 (선인리, 사천중앙병원)|055-851-5444|128.0970303|35.0791556
|영동제일장례식장|충청북도 영동군 양강면 양정죽촌로 53-9 (양정리, 장례식장)|043-744-1144|127.7687859|36.1612887
|해남군 산림조합장례식장|전라남도 해남군 해남읍 신안길 2-22 (고도리44-1)|061-532-4444|127.0142436|37.5723125
|신풍장례문화원|충청남도 공주시 신풍면 차동로 1817-34 (백룡리)|041-841-4442|126.9730809|36.5084576
|광적장례식장|경기도 양주시 광적면 부흥로 887 (가납리)|031-876-4449|126.9899598|37.8135578
|나주효사랑병원장례식장|전라남도 나주시 금천면 영산로 5891-9 (촌곡리)|061-332-4454|126.7711189|35.0358901
|문장장례식장|전라남도 함평군 해보면 밀재로 1350 (문장리)|061-323-7100|126.6097167|35.1777161
|서귀포의료원장례식장|제주특별자치도 서귀포시 장수로 47 (동홍동)|064-730-3710|126.5640461|33.2560418
|성서병원장례식장|대구광역시 달서구 달구벌대로 1152지하2층 (신당동)|053-581-4444|127.0142436|37.5723125
|삼육부산병원장례식장|부산광역시 서구 대티로 170 (서대신동2가)|051-246-4114|129.0112693|35.112519
|경남도립노인전문병원장례식장|경상남도 통영시 도산면 남해안대로 1818 (도선리)|055-640-1919|128.3595157|34.913026
|관인농협장례식장|경기도 포천시 관인면 창동로 1875 (탄동리)|031-533-9086|127.2559466|38.1584126
|군산의료원장례식장 오행원|전라북도 군산시 의료원로 27 (지곡동)|063-472-5740|126.7119167|35.9548898
|무주군보건의료원장례식장|전라북도 무주군 무주읍 한풍루로 413 (당산리, 무주군보건의료원)|063-320-8337|127.6717091|36.0058824
|(주)한국효려(한국병원장례식장)|광주광역시 서구 월드컵4강로 223 (쌍촌동)|062-380-3444|126.8685727|35.1559619
|고덕장례문화원|충청남도 예산군 고덕면 예덕로 592 (대천리)|041-337-4440|126.7005909|36.7489885
|효병원장례식장|경기도 김포시 봉화로130번길 50 (북변동)|031-982-4448|126.7063649|37.6269067
|흥덕장례식장|전라북도 고창군 흥덕면 고인돌대로 2582-7 (흥덕리)|063-564-4440|126.7006599|35.5091287
|진영병원 장례식장|경상남도 김해시 진영읍 김해대로334번길 9,지하1층 (진영리, 진영삼성병원)|055-345-1444|128.726689|35.306054
|큰길장례문화원|경기도 양주시 광적면 부흥로 955-13(가납리)|031-872-4444|126.9951858|37.8100787
|e좋은병원장례식장|경상남도 통영시 광도면 죽림해안로 26-12 (죽림리)|055-648-3444|128.41952|34.88786
|도립노인병원장례식장|경상북도 안동시 남후면 남일로 1463, 도립노인병원장례식장 |054-852-4441|128.68932|36.523403
|한림대성심병원장례식장|경기도 안양시 동안구 관평로170번길 22 (평촌동, 한림대학교성심병원)|031-382-5004|126.9617537|37.3914308
|부성장례식장|경상남도 의령군 유곡면 의합대로 1648 (세간리)|055-573-4500|128.3435688|35.4303486
|신광천장례식장|충청남도 홍성군 은하면 충서로 93 (장척리)|041-641-4466|126.614955|36.493013
|경남요양병원장례식장|경상남도 창녕군 남지읍 남지중앙로 45 (남지리)|055-526-2575|128.4746067|35.3911062
|삼성장례식장|전라남도 목포시 삼학로 32 (호남동)|061-244-2266|126.3890655|34.7900721
|제주의료원장례식장|제주특별자치도 제주시 산천단남길 10 (아라일동)|064-720-2195|126.5601453|33.4452709
|보성우리장례식장|전라남도 보성군 보성읍 봉화로 166-5 (보성리)|061-852-4445|127.0885451|34.7684966
|중앙장례식장|경상북도 상주시 함창읍 함창로 586 (윤직리)|054-541-4477|128.1924093|36.5791961
|독산장례식장|서울특별시 금천구 시흥대로116길 5 (독산동)|02-858-4444|126.89854|37.4680446
|당진장례식장|충청남도 당진시 남부로 28 (채운동)|041-354-4444|126.6194492|36.8834418
|양주소망장례식장|경기도 양주시 평화로 1741 (회정동)|031-866-4444|127.0541183|37.844293
|조치원장례식장|세종특별자치시   연서면 당산로 494-8 (월하리)|044-866-4800|127.291751|36.5732245
|소망장례식장|경상북도 영주시 신재로 134 (가흥동)|054-636-0880|128.5993625|36.8313695
|서안동농협장례식장|경상북도 안동시 풍산읍 본마을길 36-22 (노리)|054-854-9980|127.0142436|37.5723125
|증평대한장례식장|충청북도 증평군 증평읍 인삼로 323 (미암리)|043-836-7002|127.5857158|36.8060151
|포항세명기독병원장례식장|경상북도 포항시 남구 상공로 120 (대도동)|054-289-1919|129.3620249|36.0177961
|해남장례식장|전라남도 해남군 해남읍 해남로 160-56 (신안리)|061-534-4441|126.6230701|34.5667175
|맑은샘병원장례식장|경상남도 거제시 연초면 거제대로 4477 (연사리, 맑은샘병원)|055-636-4800|128.6445173|34.8985117
|진영전문장례식장|경상남도 김해시 진영읍 서부로 47 (설창리)|055-345-9444|128.7630365|35.2921693
|성서요양병원장례식장|대구광역시 달서구 문화회관1안길 29 (장기동)|053-582-0444|128.5188297|35.84802
|보성병원장례식장|강원도 강릉시 주문진읍 연주로 448-5 (주문리)|033-662-4440|128.8250565|37.8923104
|안동전문장례식장|경상북도 안동시 강남로 5(수상동)|054-821-0101|128.701939|36.546513
|경주하늘마루장례식장|경상북도 경주시 서면 하늘마루길 330 (도리)|054-751-9444|129.0981552|35.8973861
|사랑의병원장례식장|경기도 용인시 처인구 중부대로 1539 (마평동)|031-339-4300|127.2154357|37.2335626
|서세종농협장례식장|세종특별자치시   연서면 함박로 300 (국촌리)|044-866-4444|127.2828941|36.5710493
|㈜영산포한우리장례식장|전라남도 나주시 왕곡면 영산포로 30-11 (장산리)|061-335-4949|126.7071457|34.9856403
|합덕장례식장|충청남도 당진시 합덕읍 합덕시장로 174-1,지하 (운산리, 서울병원)|041-363-0440|126.7745117|36.8079041
|통영서울병원장례식장|경상남도 통영시 광도면 남해안대로 857 (죽림리)|055-644-9959|128.4140828|34.8707086
|안양메트로병원장례식장|경기도 안양시 만안구 명학로33번길 8 (안양동, 메트로병원)|031-449-9000|126.9353587|37.3783848
|순창군보건의료원장례식장|전라북도 순창군 순창읍 교성로 135 (교성리, 순창군보건의료원)|063-650-5444|127.1405131|35.3668832
|고성성심병원장례식장|경상남도 고성군 회화면 남해안대로 3963-21 (삼덕리)|055-673-8780|128.3724036|35.0807591
|김천요양병원장례식장|경상북도 김천시 모암길 3 (용두동)|054-433-4446|128.1274459|36.1210835
|대청병원 장례식장|대전광역시 서구 계백로 1322, 대청병원 장례식장 (정림동)|042-587-4442|127.3666895|36.3044731
|사비장례식장|충청남도 부여군 규암면 충절로 2163 (외리)|041-835-4100|126.8856841|36.2634663
|증평장례문화원|충청북도 증평군 증평읍 하평로 55-27 (미암리)|043-838-9936|127.6057448|36.7953222
|동전주 장례문화원|전라북도 전주시 덕진구 금상길 59-6 (금상동)|063-243-4444|127.0142436|37.5723125
|수 장례식장|강원도 원주시 문막읍 원문로 1419 (동화리, 연세메디하임병원)|033-745-4440|127.0142436|37.5723125
|천안추모공원장례식장|충청남도 천안시 동남구 광덕면 밤나무골길 38 (원덕리, 천안추모공원)|041-563-4444|127.118099|36.6639299
|곤지암농협장례문화원|경기도 광주시 곤지암읍 경충대로 784-64 (삼리)|031-798-9750|127.3212317|37.3593235
|고전장례식장|경상남도 하동군 고전면 하동읍성로 341 (범아리, 고전면복지회관)|055-8806-6197|127.8177685|35.0209083
|나진장례식장|대전광역시 서구 갈마로 122 (괴정동)|042-520-6690|127.3714311|36.3419037
|강진장례식장|전라남도 강진군 강진읍 청자로 75-9 (목리)|061-432-4004|126.7820856|34.6360155
|통영전문장례식장|경상남도 통영시 장대길 142 (정량동)|055-645-1233|128.4397142|34.8518643
|월명장례식장|전라북도 군산시 미룡갈마길 75 (신관동)|063-468-4851|126.689665|35.9344998
|동두천장례식장|경기도 동두천시 평화로 2972 (상봉암동)|031-861-0044|127.0142436|37.5723125
|감곡장례식장|충청북도 음성군 감곡면 음성로 2512 (오향리)|043-882-4444|127.6468537|37.0998295
|김제 중앙병원 장례식장|전라북도 김제시 동서로 77(교동)|063-548-8844|126.8773941|35.7958056
|녹십자요양병원장례식장|경상남도 김해시 호계로 416 녹십자요양병원 (부원동)|055-338-3501|128.88548|35.22757
|신마산전문장례식장|경상남도 창원시 마산합포구 문화동15길 10 (해운동)|055-245-4444|128.562325|35.1811299
|하양전문장례식장|경상북도 경산시 하양읍 금송로 113 (동서리)|053-857-0004|128.8208825|35.9223682
|태봉병원장례식장|경상남도 창원시 마산합포구 진동면 동전고개로 2 (동전리)|055-271-7990|128.510928|35.1452957
|대전갈마장례식장(경찰공제회)|대전광역시 서구 갈마로 45 (갈마동)|042-533-4400|127.0142436|37.5723125
|남해병원장례식장|경상남도 남해군 남해읍 화전로 175 (아산리)|055-863-5444|127.8939026|34.8468758
|보성장례식장|전라남도 보성군 보성읍 송재로 289 (보성리)|061-853-4404|127.0894686|34.777509
|새미소요양병원장례식장|전라남도 구례군 구례읍 구례로 28 (신월리, 지리산요양병원)|061-783-4440|127.4653477|35.1961149
|예산요양병원장례식장|충청남도 예산군 예산읍 금오대로 49-5 (산성리)|041-331-0044|126.8336859|36.693906
|시민장례식장|대전광역시 중구 보문산로 359별관시민장례식장 (문화동)|042-253-4801|127.415782|36.314008
|21C한일병원장례식장|경상남도 거제시 사등면 지석로 70 (지석리)|055-634-1014|128.5206265|34.9015989
|진부장례식장|강원도 평창군 진부면 오대천로 1958-21 (하진부리)|033-335-3240|128.5550781|37.6296996
|의령사랑병원장례식장|경상남도 의령군 의령읍 의합대로 105-8 (무전리)|055-572-3900|128.2839704|35.3259156
|임실군보건의료원장례식장|전라북도 임실군 임실읍 호국로 1680 (이도리)|063-644-3190|127.2873253|35.6127033
|나주중앙요양병원장례식장|전라남도 나주시 영산로 5406 (성북동)|061-333-0444|126.7196892|35.0354332
|칠곡군농협연합장례식장|경상북도 칠곡군 약목면 관호10길 248-56 (관호리)|054-976-9988|128.3909823|36.0222793
|의령전문장례식장|경상남도 의령군 용덕면 의합대로 510 (정동리)|055-573-0451|128.3036004|35.3541676
|굿뉴스요양병원장례식장|경상남도 거제시 거제면 거제남서로 3554 (서정리, 굿뉴스병원)|055-633-0844|128.583841|34.8573816
|성주경대요양병원장례식장|경상북도 성주군 성주읍 주산로 83 (삼산리, 성주경대요양병원)|054-933-0444|128.30425|35.933182
|남포보령장례식장|충청남도 보령시 남포면 보령남로 391 (옥동리)|041-932-0505|127.0142436|37.5723125
|합자회사 서서천장례문화원|충청남도 서천군 비인면 충서로 862 |041-952-7778|127.0142436|37.5723125
|노화장례문화센터|전라남도 완도군 노화읍 노화로 789 (이포리)|02-554-0444|126.5765766|34.180052
|행복한병원장례식장|경상남도 밀양시 하남읍 수산중앙로 56-2 (수산리)|054-391-0062|128.7221456|35.4021008
|양주예쓰병원 장례식장|경기도 양주시 회정로109번길 7-20 (덕정동)|031-859-0444|127.063867|37.837976
|금강산장례문화원|경기도 포천시 일동면 금강로 4641 (수입리)|031-534-4442|127.313335|37.966875
|청도농협장례식장|경상북도 청도군 화양읍 청화로 79-7 (범곡리)|054-371-5525|128.7370155|35.6487137
|양평 갈월장례식장|경기도 양평군 양평읍 충신로324번길 64 갈월장례식장(창대리, 갈월사)|031-774-6066|127.0142436|37.5723125
|청도전문장례식장|경상북도 청도군 청도읍 새마을로 1405(송읍리)|054-371-5544|128.74757|35.65614
|현대예담장례문화원|충청남도 태안군 태안읍 환동로 31 (남문리)|041-675-4400|126.292394|36.750118
|시티병원장례식장|경상북도 포항시 북구 장량로31번길 56  시티병원장례식장(장성동, 시티병원)|054-231-4444|127.0142436|37.5723125
|(주)울산국화원장례식장 북울산지점|울산광역시 북구 호계로 285,지하1층,북울산국화원장례식장 (호계동)|052-954-0444|127.0142436|37.5723125
|세종충남대학교병원 쉴낙원 장례식장|세종특별자치시   보듬7로 20세종충남대학교병원 (아름동)|044-863-4444|127.0142436|37.5723125
|고령전문장례식장|경상북도 고령군 쌍림면 대가야로 947 (고곡리)|054-956-4444|128.2514996|35.7075066
|목포시의료원장례식장|전라남도 목포시 이로로 18 (용해동, 목포시의료원)|061-246-0044|126.401327|34.815608
|다보스병원장례식장(영문의료재단)|경기도 용인시 처인구 백옥대로1082번길 18,지하1층 (김량장동,다보스병원)|031-323-4444|127.2114981|37.2316117
|담양동산병원장례식장|전라남도 담양군 담양읍 죽향대로 1203 (백동리)|061-383-0000|126.9821359|35.3132188
|위더스요양병원장례식장|경상북도 경주시 승삼북길 31 (용강동, 위더스요양병원)|054-744-4044|127.0142436|37.5723125
|삼일병원장례식장|대구광역시 달서구 월배로 440 (송현동)|053-219-1004|127.0142436|37.5723125
|강서개화장례식장|서울특별시 강서구 양천로 35 (방화동)|02-2661-4444|127.0142436|37.5723125
|용인시민장례문화원|경기도 용인시 처인구 양지면 중부대로 1978-24 (남곡리)|031-334-4444|127.0142436|37.5723125
|대구요양병원장례식장|대구광역시 남구 현충로 184 (대명동, 효덕요양병원)|053-624-8444|127.0142436|37.5723125
|혜원성모병원장례식장|경상북도 칠곡군 약목면 관호7길 41 (관호리)|054-975-4044|127.0142436|37.5723125
|창원한마음병원장례식장|경상남도 창원시 의창구 사림동 164-1 창원한마음병원장례식장|055-225-1200|127.0142436|37.5723125
|효산병원장례식장|대구광역시 수성구 동대구로 245,(2층)|02-768--448|127.0142436|37.5723125
|정읍장례문화원|전라북도 정읍시 벚꽃로 131 (연지동)|063-535-7777|127.0142436|37.5723125
|빛가람종합병원장례식장|전라남도 나주시 정보화길 49 (빛가람동)|061-820-0844|127.0142436|37.5723125
|한국장례문화진흥원|서울특별시 중구 수표로 23 (저동2가, 영락빌딩)|02-6930-6340|127.0142436|37.5723125
|금사장례식장|부산광역시 금정구 반송로 470 (금사동)|051-977-4445|127.0142436|37.5723125
|예산중앙장례식장|충청남도 예산군 예산읍 주교리 109-2|041-331-4448|127.0142436|37.5723125
|계산성당 연도실|대구광역시 중구 서성로 10 (계산동2가, 천주교계산천주교회)|053-256-2046|127.0142436|37.5723125
|대덕회진장례식장|전라남도 장흥군 대덕읍 가학회진로 35-85(가학리)|061-867-0444|127.0142436|37.5723125
|파라밀장례식장|경기도 안성시 죽산면 녹배길 139 파라밀장례식장(장능리, 파라밀요양병원)|031-677-5444|127.0142436|37.5723125
