##NAME|SUBNAME|TELNUM|NEWADDR|FEAT|XCOORD|YCOORD@@이마트24
이마트24|고암지혜점|031-863-6111|경기도 양주시 청담로 308-6|원두커피;택배;POSA;원두커피||
이마트24|고양관산점|02-6916-1500|경기도 고양시 덕양구  고골길 7 (관산동)|ATM;POSA||
이마트24|고양사리현점|02-6916-1500|경기도 고양시 일산동구 성현로659번길 180|원두커피;택배;ATM;POSA;원두커피||
이마트24|고양새롬점|02-6916-1500|경기도 고양시 덕양구 고양대로1384번길 19-15(성사동)|POSA||
이마트24|고양샘터점|02-6916-1500|경기도 고양시 덕양구 화신로 74(행신동)|택배;POSA||
이마트24|고양원당로점|031-967-4850|경기도 고양시 덕양구 원당로 435|원두커피;택배;POSA;원두커피||
이마트24|고양원흥점|02-381-8305|경기도 고양시 덕양구 삼원로 35|원두커피;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|고양주교점|02-6916-1500|경기도 고양시 덕양구 마상로 134번길 99|택배;ATM;POSA||
이마트24|고양중부대점|02-6916-1500|경기도 고양시 덕양구 동헌로 305(대자동) 3층(대자동,세종관)|POSA||
이마트24|고잔공단점|032-434-4430|인천광역시 남동구 앵고개로 676|||
이마트24|고잔주유소점|031-413-8076|경기도 안산시 단원구 적금로 114|||
이마트24|고척사랑점|02-2619-0798|서울특별시 구로구 고척로27다길 35-11|||
이마트24|고척스카이돔점|02-6916-1500|서울특별시 구로구 경인로 431(고척동) 고척스카이돔 야구장 외부 신규상가|원두커피;ATM||
이마트24|고척영암점|02-2687-8114|서울특별시 구로구  고척로51길 12 (고척동)|의약품;POSA||
이마트24|고척유니츠점|070-7778-2885|서울특별시 구로구 중앙로14길 7 상가 101호|원두커피;택배;POSA;원두커피||
이마트24|고한대박점|033-592-2224|강원도 정선군 고한읍 지장천로 861|원두커피;택배;POSA;원두커피||
이마트24|고한중앙점|033-591-7030|강원도 정선군 고한읍 고한7길 5|||
이마트24|곤지암오향점|02-6916-1500|경기도 광주시 곤지암읍 광여로 349|||
이마트24|골드코스트호텔점|02-6916-1500|인천광역시 남동구 논현로 26번길 46|POSA||
이마트24|공덕역점|02-703-2777|서울특별시 마포구 마포대로 108-1(공덕동)|원두커피||
이마트24|공도터미널점|02-6916-1500|경기도 안성시 공도읍 공도로 50|ATM;POSA||
이마트24|공릉개미공원점|02-975-8582|서울특별시 노원구 공릉로 111-1|원두커피;택배;POSA;원두커피||
이마트24|공릉삼익점|02-6916-1500|서울특별시 노원구 동일로 1116 103~104호|원두커피;POSA||
이마트24|공릉타운점|02-974-1318|서울특별시 노원구 공릉로 191-10(공릉동)|택배;POSA;원두커피||
이마트24|공릉MS점|02-6916-1500|서울특별시 노원구 공릉로34길 123|원두커피;POSA;원두커피||
이마트24|공업탑가족점|02-6916-1500|울산광역시 남구  수암로 10-10 (신정동)|원두커피;택배;ATM;POSA;원두커피||
이마트24|공주검상점|041-881-6540|충청남도 공주시 윗나루길 14|원두커피;택배;POSA||
이마트24|공주계룡점|02-6916-1500|충청남도 공주시 계룡면 영규대사로 486|원두커피;택배;POSA||
이마트24|공주공산성점|02-6916-1500|충청남도 공주시 왕릉로 142 연문빌딩 1층|원두커피;택배;POSA||
이마트24|공주교대1호점|070-7700-5383|충청남도 공주시  일락산1길 2 (봉황동) 공주대학교BTL생활관|24시간;원두커피;24시간;원두커피||
이마트24|공주교대2호점|070-7700-6610|충청남도 공주시  금학동길 37 (금학동)|24시간;원두커피;24시간;원두커피||
이마트24|공주대신생활관점|070-7700-5392|충청남도 공주시 공주대학로 56(신관동) BTL학생생활관|원두커피;택배;POSA;원두커피||
이마트24|공주백룡휴게소점|02-6916-1500|충청남도 공주시 신풍면 차동로 1789|원두커피;택배;POSA||
이마트24|공주번영로점|02-6916-1500|충청남도 공주시  번영1로 130 (신관동)|원두커피;택배;POSA||
이마트24|공주유구점|02-6916-1500|충청남도 공주시 유구읍 중앙1길 58|24시간;원두커피;택배;POSA||
이마트24|공주의료원점|02-6916-1500|충청남도 공주시 왕릉로 12(웅진동)|원두커피;택배;POSA||
이마트24|공주주공점|02-6916-1500|충청남도 공주시 신금1길 30-16|||
이마트24|공주차에너지점|041-856-7335|충청남도 공주시 차령로 1846 차휴게소식당|택배;POSA;원두커피||
이마트24|공주탄천산단점|041-856-3322|충청남도 공주시 탄천면 탄천산업단지길 55-32|원두커피;택배;POSA||
이마트24|공항업무단지점|02-6916-1500|인천광역시 중구 공항로424번길 47|원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|공항주유소점|02-2665-5189|서울특별시 강서구 개화동로 420|24시간;의약품;POSA||
이마트24|과기대누리학사점|02-6916-1500|서울특별시 노원구 공릉로 232 누리학사|24시간;24시간||
이마트24|과기대수림학사점|02-6916-1500|서울특별시 노원구 공릉로 232 과기대 內 수림학사|24시간;원두커피;24시간;원두커피||
이마트24|과천별양점|02-504-4871|경기도 과천시 별양상가1로 30 골든타워 104호|원두커피;택배;POSA;스포츠토토||
이마트24|관교승학점|02-6916-1500|인천광역시 미추홀구 경원대로658번길 21-3|24시간;원두커피;의약품;POSA||
이마트24|관동대원룸점|070-8862-2588|강원도 강릉시 범일로579번길 29-13|||
이마트24|관악국회단지점|02-888-8477|서울특별시 관악구 국회단지길 14(봉천동)|원두커피;POSA||
이마트24|관악까치점|02-6916-1500|서울특별시 관악구  행운길 21 (봉천동)|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|관악난곡점|02-6916-1500|서울특별시 관악구  난곡로24나길 2 (신림동)|택배;POSA||
이마트24|관악난우길점|02-865-1154|서울특별시 관악구 난우10길 23|원두커피;택배;POSA;24시간;원두커피||
이마트24|관악난향점|02-866-9741|서울특별시 관악구 난곡로 60(신림동) 산타플러스B102,103|24시간;원두커피;택배;POSA||
이마트24|관악남부점|02-6916-1500|서울특별시 관악구 남부순환로172길 13|원두커피||
이마트24|관악미성점|02-857-8756|서울특별시 관악구 난곡로43길 31 1층 101호|원두커피;택배;POSA||
이마트24|관악벽산점|02-875-0388|서울특별시 관악구 양녕로 117|원두커피;택배;POSA;원두커피||
이마트24|관악보라매점|02-877-0873|서울특별시 관악구 봉천로 275|원두커피;POSA;원두커피||
이마트24|관악신림점|02-863-8180|서울특별시 관악구 신원로 10|원두커피;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|관악신사점|02-865-9500|서울특별시 관악구 관천로11길 87(신림동) 영광빌딩|원두커피;택배;ATM;POSA||
이마트24|관악신원점|02-6406-2428|서울특별시 관악구 남부순환로170길 49(신림동)|택배;POSA||
이마트24|관악은천점|070-7700-2251|서울특별시 관악구  은천로25길 7 (봉천동)|원두커피;택배;POSA||
이마트24|관악조원점|02-6916-1500|서울특별시 관악구  조원로 79 (신림동)|원두커피;POSA||
이마트24|관악조은점|02-6916-1500|서울특별시 관악구  신림로28길 25 (신림동)|원두커피;택배;ATM;POSA||
이마트24|관악중앙점|070-7738-4955|서울특별시 관악구 관악로8길 32(봉천동)|택배;POSA||
이마트24|관악하이점|070-8865-0873|서울특별시 관악구 남부순환로194길 43 103동B02|원두커피;택배;POSA;원두커피||
이마트24|관악햇살점|02-6916-1500|서울특별시 관악구 법원단지5길 5|원두커피;택배;POSA;원두커피||
이마트24|관악행운점|02-877-4742|서울특별시 관악구 봉천로53길 12(봉천동)|24시간;의약품;POSA||
이마트24|관악KS타워점|02-6916-1500|서울특별시 관악구 양녕로 5|POSA;원두커피||
이마트24|광교법원점|031-212-4792|경기도 수원시 영통구 광교중앙로248번길 7-2 C동 109호|택배;POSA;원두커피;의약품||
이마트24|광교수자인점|031-214-2158|경기도 수원시 영통구 광교호수로152번길 23(하동, 광교 LAKE PARK 한양수자인) 1층 이마트24|원두커피;택배;ATM;POSA||
이마트24|광교원천점|02-6916-1500|경기도 수원시 영통구 중부대로 335 삼부리치안 211호|원두커피;택배;POSA;원두커피;스포츠토토||
이마트24|광교이의고사거리점|031-214-0826|경기도 수원시 영통구 법조로149번길 8|POSA;원두커피||
이마트24|광교이의점|02-6916-1500|경기도 수원시 영통구 센트럴타운로 94|원두커피;택배;POSA||
이마트24|광교호수공원점|02-6916-1500|경기도 수원시 영통구 센트럴파크로 6 148호|원두커피;택배;POSA||
이마트24|광나루역점|02-3436-5492|서울특별시 광진구 천호대로 808(광장동, 광장12차현대홈타운)|24시간;원두커피;의약품;스포츠토토||
이마트24|광릉수목원로점|02-6916-1500|경기도 포천시 소흘읍 광릉수목원로 1169|||
이마트24|광명교육청점|02-855-0033|경기도 광명시 광명로 770 1층|택배;POSA||
이마트24|광명기아소하점|02-898-1184|경기도 광명시 성채안로 36 (소하동) 이마트24 광명기아소하점|택배;POSA||
이마트24|광명소하람점|02-6916-1500|경기도 광명시 소하로76번길 21 소하람 1 이마트24 광명소하람점|택배;POSA||
이마트24|광명소하점|02-897-6269|경기도 광명시 오리로 347 이마트24 광명소하점|의약품;택배;스포츠토토;ATM;POSA||
이마트24|광명아이원점|02-6916-1500|경기도 광명시 소하로75번길 10 이마트24 광명아이원점|ATM;POSA||
이마트24|광명중앙점|02-2616-8199|경기도 광명시 오리로 1006-1|||
이마트24|광명트리플점|02-6916-1500|경기도 광명시 일직로 28|원두커피;택배||
이마트24|광안리굿-7점|051-752-4743|부산광역시 수영구 광안로 49|택배;POSA;원두커피||
이마트24|광안민락점|051-757-7869|부산광역시 수영구 민락로34번길 62|원두커피;스포츠토토||
이마트24|광안별빛점|051-626-5716|부산광역시 수영구 광안해변로 27|원두커피;택배;POSA;원두커피||
이마트24|광안원룸점|02-6916-1500|부산광역시 수영구 수영로606번길 9 1층|24시간;택배;스포츠토토;ATM;POSA||
이마트24|광양덕례점|061-762-8297|전라남도 광양시 광양읍 대림오성로 37|원두커피;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|광양마동점|070-8860-8841|전라남도 광양시 사동로 187|원두커피;POSA;원두커피;의약품;스포츠토토||
이마트24|광양용강송보점|02-6916-1500|전라남도 광양시 광양읍 와룡길 40|원두커피;택배;POSA;원두커피||
이마트24|광양이편한점|061-795-7842|전라남도 광양시 중마청룡길 9|원두커피;택배;ATM;POSA;원두커피||
이마트24|광양중마로점|061-793-0330|전라남도 광양시 중마로 561|원두커피;택배;POSA;원두커피||
이마트24|광양중마백운점|061-791-2220|전라남도 광양시 구마4길 16|원두커피;택배;ATM;POSA;원두커피||
이마트24|광양중마부영점|061-791-2444|전라남도 광양시 동광길 33|원두커피;택배;ATM;POSA;원두커피||
이마트24|광양태인점|02-6916-1500|전라남도 광양시 백운1로 155|||
이마트24|광운대역점|02-978-9469|서울특별시 노원구 석계로 98-1(월계동)|ATM;POSA||
이마트24|광장시네마점|02-6916-1500|대구광역시 서구 달구벌대로 1691 롯데시네마 대구광장점(1층,101호)|ATM;POSA;원두커피||
이마트24|광주가로수점|070-7707-1685|광주광역시 동구 서석로 44 1층|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
이마트24|광주경안대로점|031-764-8764|경기도 광주시 광주대로 43|원두커피;택배;POSA;원두커피||
이마트24|광주경안약수점|031-761-4296|경기도 광주시 경안로88번길 25|원두커피;택배;POSA||
이마트24|광주계림점|02-6916-1500|광주광역시 동구  경양로 245 (계림동)|원두커피;택배;ATM;POSA||
이마트24|광주고룡점|070-7700-2252|광주광역시 광산구 임곡로 413|||
이마트24|광주극락점|062-382-8885|광주광역시 서구 유덕로 161|||
이마트24|광주금농점|062-263-8957|광주광역시 북구 능안로 27-1|||
이마트24|광주금동점|062-224-7277|광주광역시 동구  천변우로 431 (금동)|24시간;원두커피;택배;스포츠토토;ATM;POSA||
이마트24|광주금호서광점|062-374-1241|광주광역시 서구 금화로73번길 6-1|원두커피;택배;ATM;POSA;원두커피||
이마트24|광주금호시영점|02-6916-1500|광주광역시 서구 운천로32번길 7|원두커피;택배;ATM;POSA;원두커피||
이마트24|광주금호점|062-372-5628|광주광역시 서구  화개중앙로 16 (금호동,1층상가)|24시간;원두커피;의약품;택배;ATM;POSA||
이마트24|광주금호호반점|062-671-4030|광주광역시 서구 화개1로78번길 10 상가동 101호|||
이마트24|광주기연점|062-363-4982|광주광역시 서구 군분로222번길 14|원두커피;ATM;POSA;원두커피||
이마트24|광주노대점|062-682-1592|광주광역시 남구 노대실로 9|원두커피;택배;POSA;원두커피||
이마트24|광주대쌍령점|02-6916-1500|경기도 광주시 초월읍 경충대로1284번길 27|원두커피;택배;POSA||
이마트24|광주도천점|062-952-9145|광주광역시 광산구 도천남길 9|원두커피;택배;ATM;POSA;원두커피||
이마트24|광주돌고개역점|062-457-7610|광주광역시 남구 월산로151번길 2 102호 동연빌딩|원두커피;의약품;택배;POSA;원두커피||
이마트24|광주동곡점|062-942-1211|광주광역시 광산구 동곡로 170|원두커피;택배;POSA;원두커피||
이마트24|광주동림점|062-512-7871|광주광역시 북구 유림로160번길 6 1층|24시간;원두커피;의약품;택배;ATM;POSA;원두커피;스포츠토토||
