##NAME|SUBNAME|TELNUM|ADDR|NEWADDR
우리은행|송도POSCO출장소|032-851-0470|인천 연수구 송도동 36번지 송도 국제업무단지 F1블록|인천광역시 연수구 인천광역시타워대로 241 송도 국제업무단지 F1블럭 (송도동)
우리은행|송도스마트밸리지점|032-837-5410|인천 연수구 송도동 214 송도스마트밸리 D동 2층|인천광역시 연수구 송도미래로 30 (송도동, D동 202호)
우리은행|송도지점|032-851-0520|인천 연수구 송도동3-4 송도센터프라자|인천광역시 연수구 신송로 121 송도센타프라자 1층 (송도동)
우리은행|연세대국제캠퍼스출장소|032-822-6321~3|인천 연수구 송도동 162-1 기숙사 B동 105호|인천광역시 연수구 송도과학로 85 기숙사 B동 105호(송도동)
우리은행|연수동지점|032-816-2076|인천 연수구 연수동 동춘동925 연수한양1차아파트 상가2층 연수구청 정문앞|인천광역시 연수구 원인재로 124 (동춘동)
우리은행|옥련동지점|032-831-6321|인천 연수구 옥련동 462-10|인천광역시 연수구 독배로 42 (옥련동)
우리은행|용현동지점|032-887-0206|인천 남구 용현동 627-287|인천광역시 남구 낙섬서로 4 (용현동)
우리은행|인천공항제2여객터미널출|032-743-1050|인천광역시 중구 운서동 242 인천공항 여객터미널 지하 1층 (동측)|인천광역시 중구 공항로 242(운서동)
우리은행|인천국제공항운서동출장소|032-746-5511|인천 중구 운서동 2803-2 공항신도시 롯데마트 내|인천광역시 중구 흰바위로 51 공항신도시롯데마트 內 (운서동)
우리은행|인천논현역지점|032-437-1616|인천 남동구 논현동 631-9 중앙프라자 2층|인천광역시 남동구 청능대로 583 중앙프라자 (논현동)
우리은행|인천성모병원출장소|032-506-3046|인천광역시 부평구 부평동 665-8 인천성모병원 內|인천광역시 부평구 동수로 56 인천성모병원 內
우리은행|인천지점|032-764-9841|인천 중구 인현동 63-2|인천광역시 중구 우현로 76 (인현동)
우리은행|인천항금융센터|032-882-5061|인천 중구 신흥동3가 7-241|인천광역시 중구 서해대로 366 (신흥동3가)
우리은행|인하대학교출장소|032-863-6466|인천 남구 용현동 192-3|인천광역시 남구 인하로 71 (용현동)
우리은행|작전역지점|032-552-1851|인천 계양구 작전2동 863-3|인천광역시 계양구 계양대로 94 (작전동)
우리은행|주안공단지점|032-572-1370|인천광역시 남구 도화동 104-8  2층|인천광역시 남구 석정로 271 (도화동)
우리은행|주안서금융센터|032-868-9300|인천 남구 도화동 461-1|인천광역시 남구 제일로 22 (도화동)
우리은행|주안지점|032-433-0214|인천 남구 주안4동 300-3|인천광역시 남구 경인로 434 (주안동)
우리은행|청라지점|032-566-2971|인천 서구 연희동 799-22 에일린에뜰 1층|인천광역시 서구 청라 라임로 51 에일린에뜰1층 (연희동)
우리은행|청천동지점|032-523-2001|인천 부평구 청천동 386|인천광역시 부평구 마장로 489 (청천동)
우리은행|파라다이스시티출장소|032-710-7370|인천시 중구 운서동 2874|인천시 중구 영종해안남로 321번길 186
우리은행|포스코타워송도금융센터|032-831-7150|인천광역시 연수구 송도동 6-10 동북아트레이드타워 2층|인천광역시 연수구 컨벤시아대로 165 2층
우리은행|광양POSCO금융센터|061-792-2550|전남 광양시 금호동 623|전라남도 광양시 희망길 12-14 (금호동)
우리은행|금호출장소|061-792-2552|전남 광양시 금호동 716 금호쇼핑센터|전라남도 광양시 폭포사랑길 99 백운쇼핑센터 (금호동)
우리은행|동광양지점|061-795-8682~4|전남 광양시 중동 1315-2|전라남도 광양시 중마중앙로 133 상명빌딩 2층 (중동)
우리은행|목포금융센터|061-244-2111|전라남도 목포시 상동 868|전라남도 목포시 백년대로 360
우리은행|순천지점|061-726-6400|전남 순천시 연향동 1324-1|전라남도 순천시 이수로 314  (연향동)
우리은행|여수지점|061-662-8111|전남 여수시 관문동 301|전라남도 여수시 동문로 51  (관문동)
우리은행|여천금융센터|061-685-8256|전남 여수시 학동 68-20|전라남도 여수시 시청로 19  (학동)
우리은행|한전빛가람금융센터|061-332-1899|전남 나주시 빛가람동 120 한국전력공사|전남 나주시 전력로 55(빛가람동) 한국전력공사
우리은행|KCA지점|061-332-8791|전라남도 나주시 빛가람동 301 한국방송통신전파진흥원 1층|전라남도 나주시 빛가람로 760 (빛가람동)
