##NAME|SUBNAME|ID|TELNUM|NEWADDR|OT@@이디야
이디야|일산탄현점|618|031-919-8908|경기 고양시 일산서구 일현로 48 (탄현동) 이디야커피 일산탄현점|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|일산하이파크점|2850|031-925-2020|경기 고양시 일산서구 하이파크1로 77 (덕이동) 1층 이디야커피 일산하이파크점|평일 운영시간 : 08:30 ~ 20:30;주말 및 공휴일 : 08:30 ~ 20:30
이디야|일산후곡점|354|031-919-5677|경기 고양시 일산서구 일산로 548 (일산동) 1078-1 덕흥프라자 102호|평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:00
이디야|주엽사거리점|741|031-924-1422|경기 고양시 일산서구 중앙로 1456 (주엽동) 이디야커피 주엽사거리점|평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 : 9:00 ~ 23:00
이디야|주엽역점|402|031-911-6307|경기 고양시 일산서구 중앙로 1437 (주엽동) 109 화성프라자 1층 113호|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50
이디야|과천별양점|915|02-504-1006|경기 과천시 별양상가로 2 (별양동)|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 08:00 ~ 22:30
이디야|서울렛츠런파크점|2523|02-6006-3247|경기 과천시 경마공원대로 107 (주암동, 한국마사회) 지상 1층 남단|평일 운영시간 : 10:00 ~ 18:00월-목 휴무 / 금요일 10:00 ~ 18:00;주말 및 공휴일 10:00 ~ 18:00
이디야|광명사거리역점|1088|02-2619-1025|경기 광명시 오리로 974 (광명동) 201-가호|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:30
이디야|광명사거리점|666|02-2684-4002|경기 광명시 광명로 846 (광명동)|평일 운영시간 : 09:30 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:30
이디야|광명소하신촌점|2532|02-897-8848|경기 광명시 금하로 534 (소하동) 1층 이디야커피|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ : 23:00
이디야|광명소하이마트점|430|02-898-8058|경기 광명시 소하로 97 (소하동) 이마트 광명소하점 내 3층|평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00
이디야|광명소하점|777|02-899-5989|경기 광명시 금하로 458 (소하동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|광명역코레일점|2728|02-898-1584|경기 광명시 광명역로 21 (일직동, 고속철도 광명역) 4번출구 KTX공항라운지 내 위치하고 있습니다.|평일 운영시간 : 07:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|광명휴먼시아점|2102|02-899-9269|경기 광명시 성채로50번길 15 (소하동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|광문초교사거리점|1826|02-2066-6876|경기 광명시 도덕로 36 (광명동) 1층|평일 운영시간 : 08:00 ~ 23:00주말(09:00~23:00)
이디야|철산역점|860|02-2616-8938|경기 광명시 오리로856번길 6 (철산동)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00
이디야|하안사거리점|599|02-897-3755|경기 광명시 범안로 1042 (하안동)|평일 운영시간 : 09:00 ~ 23:00주말 10:00 ~ 23:00
이디야|경기광주시청점|2752|031-765-5060|경기 광주시 행정타운로 49-6 (송정동) 이디야커피 경기광주시청점|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|곤지암점|1374|031-762-4408|경기 광주시 곤지암읍 곤지암로 53|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 08:30 ~ 22:50
이디야|광주경안점|2493|031-798-7008|경기 광주시 경안로 17 (경안동, 터미널빌딩) 터미널빌딩 1층|평일 운영시간 : 08:00 ~ 23:00월~목 : 08:00 ~ 23:00 /금,토 : 08:00 ~ 24:00 /일 : 08:30~23:00
이디야|광주모다아울렛점|2051|031-763-8736|경기 광주시 초월읍 경충대로 907 지하 1층|평일 운영시간 : 09:00 ~ 21:30평일 및 주말/공휴일 동일
이디야|광주목현점|2327|02-758-1246|경기 광주시 이배재로 304 (목현동, 로얄팰리스)|평일 운영시간 : 08:00 ~ 21:30평일 및 주말/공휴일 동일
이디야|광주송정동점|2542|031-769-8181|경기 광주시 중앙로 205 (송정동) 101호 이디야커피|평일 운영시간 : 07:50 ~ 23:00일요일 및 공휴일: 08:00~23:00
이디야|광주신현점|2022|031-714-3435|경기 광주시 오포읍 신현로 51 (신현리)|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 08:00 ~ 23:00
이디야|광주신현중앙점|2689|031-717-9632|경기 광주시 오포읍 문형산길 25 (신현리)|평일 운영시간 : 07:00 ~ 22:00;주말 및 공휴일 : 07:00 ~ 22:00
이디야|광주중대점|2362|031-798-3210|경기 광주시 고불로 50 (중대동)|평일 운영시간 : 09:00 ~ 21:40;주말 및 공휴일 09:00 ~ 22:20
이디야|광주퇴촌점|1845|031-769-9632|경기 광주시 퇴촌면 광동로 32 1층|평일 운영시간 : 07:00 ~ 23:00평일 및 주말/공휴일 동일
이디야|갈매로데오점|2501|031-575-5458|경기 구리시 갈매중앙로 89-10 (갈매동) 1층, 104호|평일 운영시간 : 09:00 ~ 23:00평일 및 주말/공휴일 라스트 오더는 22:30까지 가능합니다.
이디야|갈매비발디점|2596|031-528-9093|경기 구리시 갈매순환로 198 (갈매동, 비젼Ⅱ프라자) 1층 이디야커피|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|갈매중앙점|2140|031-529-2040|경기 구리시 갈매중앙로55번길 109 (갈매동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|구리교문동점|1497|031-556-0556|경기 구리시 경춘로 176 (교문동)|평일 운영시간 : 08:30 ~ 22:30토 09:00 ~ 23:00 / 일 09:00 ~ 22:00   　　　 동절기 평일 08:30 ~ 22:30
이디야|구리돌다리점|589|031-557-5087|경기 구리시 검배로6번길 8 (수택동)|평일 운영시간 : 09:30 ~ 00:00* 금,토요일  open 09:30 ~ close 24:30
이디야|구리등기소점|789|031-553-5107|경기 구리시 건원대로 44 (인창동)|평일 운영시간 : 08:00 ~ 23:00평일과 주말 동일합니다.
이디야|구리롯데아울렛점|1456|031-555-5300|경기 구리시 동구릉로136번길 35 (인창동)|평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|구리벌말점|2297|031-555-7277|경기 구리시 벌말로 91 (토평동)|평일 운영시간 : 07:00 ~ 22:50;주말 및 공휴일 : 07:00 ~ 22:50
이디야|구리세무서점|2593|031-556-1240|경기 구리시 안골로 50 (교문동) 1층 이디야커피|평일 운영시간 : 08:00 ~ 21:50;주말 및 공휴일 : 09:00 ~ 21:50
이디야|구리수택사거리점|1914|031-556-1882|경기 구리시 검배로 51-1 (수택동)|평일 운영시간 : 08:30 ~ 22:40일요일 및 공휴일 : 09:00 ~ 22:40
이디야|구리수택점|1797|031-563-8900|경기 구리시 체육관로80번길 24 (수택동)|평일 운영시간 : 08:00 ~ 24:00;주말 및 공휴일 : 08:00 ~ 24:00
이디야|구리역점|897|031-556-4291|경기 구리시 경춘로 249 (인창동)|평일 운영시간 : 08:00 ~ 23:30일요일 및 공휴일 09:00 ~ 23:30
이디야|구리인창점|619|031-557-8811|경기 구리시 동구릉로 94 (인창동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 open 09:00 ~ close 23:00
이디야|구리장자못점|774|031-568-7942|경기 구리시 장자대로86번길 14-7 (수택동)|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00
이디야|구리토평점|1897|031-562-2211|경기 구리시 이문안로 134 (토평동)|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50
이디야|군포역점|2242|031-451-3331|경기 군포시 군포로 535 (당동) 1층|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|금정역점|2048|031-398-5505|경기 군포시 산본천로 216 (산본동) 1층|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|금정코레일점|2036|031-393-1736|경기 군포시 군포로 750 (금정동) 금정역사 내|평일 운영시간 : 07:00 ~ 21:00;주말 및 공휴일 : 07:00 ~ 21:00
이디야|당정역점|439|031-455-8484|경기 군포시 당정역로4번길 19 (당정동) 동원빌딩 103호|평일 운영시간 : 08:00 ~ 21:00토요일 : 9:00~21:00, 일요일 10:00~21:00
이디야|산본사거리점|2018|031-346-5455|경기 군포시 고산로 694-1 (산본동) 1층|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|산본역사점|1672|031-395-1004|경기 군포시 번영로 504 (산본동) 3층 3-다호|평일 운영시간 : 08:00 ~ 22:30주말(토) : 08:30 ~ 22:30 주말(일) 및 공휴일 : 09:30~22:30
이디야|산본점|31|02-728-1546|경기 군포시 산본로343번길 23 (산본동) 108호|평일 운영시간 : 08:00 ~ 22:00주말(토) 및 공휴일 : 09:30 ~ 22:00
이디야|산본학원가점|1976|031-399-7799|경기 군포시 산본로 390 (산본동) 1층|평일 운영시간 : 08:00 ~ 22:40;주말 및 공휴일 : 08:00 ~ 22:40
이디야|한세대점|296|031-429-1476|경기 군포시 고산로151번길 3 (당정동) SK프라자 103호|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|구래역점|2568|031-988-3211|경기 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차) 상가동 1층 1032, 1033호 이디야커피|평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.
이디야|김포가현초교점|1761|070-4227-1500|경기 김포시 김포한강2로 88 (장기동) 109호|평일 운영시간 : 09:00 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:00
이디야|김포감정동점|971|031-987-3919|경기 김포시 중봉1로 12 (감정동)|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00
이디야|김포고촌점|545|031-997-9558|경기 김포시 고촌읍 김포대로 340 (신곡리, 김포뉴시티) 109호|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00~23:00
이디야|김포구래점|1379|031-998-2025|경기 김포시 김포한강8로 378 (구래동) 웅신프라자 1층|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 00:00
이디야|김포나비초교점|1925|031-988-2262|경기 김포시 김포한강9로 30 (구래동) 1층 105호, 106호|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00
이디야|김포라베니체점|1802|031-986-7269|경기 김포시 김포한강2로23번길 10 (장기동, 라베니체마치에비뉴Ⅰ) 라베니체마치에비뉴 지하1층 111호|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일 : 09:30 ~ 22:30
이디야|김포마산점|2212|031-981-7473|경기 김포시 김포한강8로 163 (마산동, 한강스퀘어빌딩) 104호|평일 운영시간 : 09:00 ~ 22:55;주말 및 공휴일 : 09:00 ~ 22:55
이디야|김포마송점|670|031-981-0622|경기 김포시 통진읍 서암로 68|평일 운영시간 : 11:00 ~ 23:00;주말 및 공휴일 : 11:00 ~ 24:00
이디야|김포북변점|1019|031-983-6828|경기 김포시 중구로 21 (북변동)|평일 운영시간 : 08:30 ~ 21:20;주말 및 공휴일 : 09:30 ~ 21:20
이디야|김포사우점|540|031-981-2818|경기 김포시 사우중로 52 (사우동) 1층|평일 운영시간 : 09:30 ~ 21:40;주말 및 공휴일 : 09:30~21:40
이디야|김포운양점|1167|031-981-2688|경기 김포시 김포한강11로 288-5 (운양동) 한강베네치아 1층|평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00
이디야|김포장기동점|901|031-981-4530|경기 김포시 김포한강1로51번길 18 (장기동)|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|김포전원마을점|1349|031-984-4346|경기 김포시 김포한강11로 141 (장기동) 한강드림프라자 1동 1층 106호|평일 운영시간 : 09:30 ~ 22:50;주말 및 공휴일 : 09:30 ~ 22:50
이디야|김포풍년마을점|1776|031-998-4323|경기 김포시 사우중로 89 (북변동) 명승프라자 1층|평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50
이디야|김포풍무점|1507|031-985-2368|경기 김포시 풍무로 112 (풍무동)|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|김포풍무중앙점|2946|031-998-2336|경기 김포시 풍무로146번길 26 (풍무동) 1층 103, 104호|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|김포호수초교점|2567|031-985-1050|경기 김포시 김포한강5로 385 (구래동, 호수마을 e편한세상아파트) 상가동 103호|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|운양역점|2308|031-997-0624|경기 김포시 김포한강1로 254 (운양동) 120, 121호|평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 08:30 ~ 22:00
이디야|풍무역점|2253|031-988-5040|경기 김포시 유현로238번길 31 (풍무동)|평일 운영시간 : 09:00 ~ 21:30;주말 및 공휴일 : 09:00 ~ 21:30
이디야|경복대점|704|031-527-0466|경기 남양주시 진접읍 경복대로 426|평일 운영시간 : 08:30 ~ 19:00;주말 및 공휴일: open 10:30 ~ close 20:00방학기간 (평일) 08:30 ~ 19:00 / (주말) 12:00 ~ 18:00
이디야|남양주가운점|1909|031-567-2070|경기 남양주시 가운로1길 25 (가운동) 이디야커피|평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 : 08:00 ~ 23:30
이디야|남양주금곡점|825|031-528-8557|경기 남양주시 진접읍 해밀예당1로 50-88 1층 이디야커피 남양주금곡점|평일 운영시간 : 09:00 ~ 23:00평일과 주말 동일합니다.
이디야|남양주다산에일린의뜰점|2870|031-565-2002|경기 남양주시 다산지금로16번길 86 (다산동)|평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|남양주다산역점|2816|031-510-1001|경기 남양주시 다산중앙로123번길 22-16 (다산동) 샤르망상가 104호|평일 운영시간 : 09:00 ~ 21:00;주말 및 공휴일 : 09:00 ~ 20:00
이디야|남양주도농빙그레점|2892|031-555-2226|경기 남양주시 미금로 50 (도농동) 1층|평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 08:00 ~ 22:30
이디야|남양주마석점|395|031-595-7632|경기 남양주시 화도읍 비룡로 58|평일 운영시간 : 09:00 ~ 23:30토 : 09:00 ~ 23:30, 일 : 10:00~12:00
이디야|남양주묵현점|943|031-595-8911|경기 남양주시 화도읍 먹갓로 31|평일 운영시간 : 09:30 ~ 22:30;주말 및 공휴일은 am09:30~pm10:30 입니다.
이디야|남양주사능점|1661|031-575-8706|경기 남양주시 진건읍 진건오남로 90|평일 운영시간 : 08:00 ~ 23:50;주말 및 공휴일 동일합니다.
이디야|남양주시청점|1917|031-591-9663|경기 남양주시 금곡로 50 (금곡동)|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|남양주양지점|1585|031-575-2070|경기 남양주시 오남읍 진건오남로 778|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00
이디야|남양주오남점|1932|031-528-9663|경기 남양주시 오남읍 진건오남로 522 (오남리)|평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 24:00
이디야|남양주진접역점|2844|031-571-1130|경기 남양주시 진접읍 경복대로 233 (금곡리) 1층 이디야커피 남양주진접역점|평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00
이디야|남양주청학리점|769|031-821-8706|경기 남양주시 별내면 청학로중앙길 15|평일 운영시간 : 08:00 ~ 22:45;주말 및 공휴일 : 08:00 ~ 22:45
이디야|남양주평내점|2413|031-591-1101|경기 남양주시 경춘로1256번길 34 (평내동, 디마트)|평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 24:00
이디야|남양주호평점|198|031-594-2673|경기 남양주시 늘을2로 26 (호평동) 111호|평일 운영시간 : 08:00 ~ 23:00토요일 : 08:00~23:00, 일요일 : 09:00~22:00
이디야|남양주호평중앙점|1796|031-591-4105|경기 남양주시 천마산로 27 (호평동)|평일 운영시간 : 08:00 ~ 22:00토, 공휴일 : 08:00 ~ 23:00, 일 : 08:00 ~22:00
이디야|남양주화도점|2732|031-595-9767|경기 남양주시 화도읍 경춘로 1890 (녹촌리) 이디야커피 남양주화도점|평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00
이디야|다산부영점|2677|031-558-1724|경기 남양주시 다산중앙로82번안길 122 (다산동) 101호|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|다산아이파크점|2614|031-556-7757|경기 남양주시 다산중앙로172번길 38 (다산동, 다산진건지구 근생1-1-2) 엘투프라자 1층 108호, 2층 204호|평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30
이디야|다산중앙점|2663|031-553-2402|경기 남양주시 다산순환로 397-54 (다산동) 1층 이디야커피|평일 운영시간 : 08:00 ~ 21:50;주말 및 공휴일 : 09:00 ~ 21:50
이디야|덕소삼거리점|784|031-521-8202|경기 남양주시 와부읍 덕소로 87-1|평일 운영시간 : 08:00 ~ 23:00월-토 : 08:00 ~ 23:00, 공휴일 : 08:00 ~ 23:00, 일 : 09:00~23:00
이디야|도농코레일점|684|031-568-2142|경기 남양주시 경춘로 433 (도농동) 역사 내|평일 운영시간 : 07:50 ~ 20:50;주말 및 공휴일 : 09:00 ~ 21:20
이디야|도심역점|2203|031-576-5300|경기 남양주시 와부읍 덕소로 214|평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00
이디야|마석역점|2455|031-593-7933|경기 남양주시 화도읍 마석중앙로 101 (마석우리) 이디야커피 마석역점|평일 운영시간 : 08:10 ~ 22:00;주말 및 공휴일 : 08:30 ~ 22:00
