##NAME|SUBNAME|TELNUM|NEWADDR|ADDR|OT|PARKING@@투썸플레이스
투썸플레이스|대구가톨릭병원대로점|053-622-7700|대구광역시 남구 두류공원로 102 (대명동) 1층|대구 남구 대명동 3045-23 1, 2층|08:00~24:00|주차가능
투썸플레이스|문정KD70점|02-6412-5008|서울특별시 송파구 정의로8길 4 (문정동,KDG70) 1층|서울 송파구 문정동 640-8 1층|평일 08:00~22:00 / 주말 09:00~21:00|주차가능
투썸플레이스|남양주장현점|031-528-4200|경기도 남양주시 진접읍 금강로1573번길 6 (장현리) 1층|경기 남양주시 진접읍 45-22 1층|09:30~22:00|주차가능
투썸플레이스|오션월드점|033-436-5290|강원도 홍천군 서면 한치골길 262 (팔봉리) 실내존|강원 홍천군 서면 1290-2 오션월드 실내존 1층|10:00~18:00|주차가능
투썸플레이스|수원나혜석거리점|031-239-0059|경기도 수원시 팔달구 인계로166번길 48-15 (인계동,영성빌딩) 1F 투썸플레이스 수원나혜석거리점|경기 수원시 팔달구 인계동 1119-10번지|일-금 09:00~24:00 / 토 09:00~25:00|건물 내 주차 불가 / 인근 주차장 이용
투썸플레이스|천안불당점|041-558-5378|충청남도 천안시 서북구 불당4로 111 (불당동) 1층|충남 천안시 서북구 불당동 687 1층|09:00~23:00|주차가능
투썸플레이스|인천검암점|032-674-7300|인천광역시 서구 승학로 508|인천 서구 검암동 612-1|08:00~23:00|주차가능
투썸플레이스|부산안락점|051-523-7890|부산광역시 동래구 충렬대로359번길 14 (안락동) 1층|부산 동래구 안락동 432-1 1층|08:00~23:00|주차가능
투썸플레이스|서초역점|02-6250-3010|서울특별시 서초구 서초대로 254 (서초동,오퓨런스) 102|서울 서초구 서초동 1553-5번지 오퓨런스 빌딩 1층 102호|평일 07:00~23:00 / 토,일요일 08:00~22:00|불가 / 대중 교통 이용
투썸플레이스|강변역점|02-454-2408|서울특별시 광진구 구의강변로 53 (구의동) 옥산빌딩1층|서울 광진구 구의동 587-64 1층|평일 07:30~23:00 / 주말 08:00~22:00|1시간 가능, 기계식주차(SUV 2대가능) 히츠백 안됨
투썸플레이스|광교상현역점|031-215-8613|경기도 용인시 수지구 광교중앙로 310 (상현동) 1층|경기 용인시 수지구 상현동 1131-3 1~2층|08:00~24:00|주차불가
투썸플레이스|강남역삼로점|02-564-0038|서울특별시 강남구 역삼로 118 (역삼동) 1층|서울 강남구 역삼동 833 1층|월-금 07:30~23:00 / 토 09:00~23:00 / 일 09:00~22:00|가능(B1)
투썸플레이스|부천범박점|032-348-2300|경기도 부천시 괴안동 254-5|경기 부천시 괴안동 254-5 1~2층|08:00~23:00|주차가능
투썸플레이스|고양삼송신원점|02-381-5595|경기도 고양시 덕양구 권율대로 896-7 (신원동) 1층|경기 고양시 덕양구 신원동 635|09:00~23:00|건물 주차장 무료
투썸플레이스|광주태전점|031-766-2322|경기도 광주시 태전중앙로 20 (태전동,스카이가든) 지하1층|경기 광주시 태전동 702-34|08시 ~ 22시|주차가능
투썸플레이스|양평오빈점|031-772-7202|경기도 양평군 양평읍 경강로 1663 (오빈리) 2~3층|경기 양평군 양평읍 382-6 2~3층|08:00 ~ 새벽 2:00|주차가능
투썸플레이스|분당효자촌점|031-778-7288|경기도 성남시 분당구 돌마로 482 (서현동,주영빌딩) 1F|경기 성남시 분당구 서현동 298-1 1층|08:00~23:00|주차가능
투썸플레이스|구의역점|02-455-0113|서울특별시 광진구 자양로 116 (구의동,웰츠타워) 1층|서울 광진구 구의동 252-16|평일 07:30~23:00 / 주말 08:00~22:00|주차 1시간 무료
투썸플레이스|내방역점|02-6954-0977|서울특별시 서초구 서초대로 99 (방배동) 투썸플레이스 1,2층|서울 서초구 방배동 874-8|평일 07:00~23:00 / 주말,공휴일 07:30~23:00|가능 (주차가능 6대, 주차장이 협소합니다.)
투썸플레이스|부산법조타운점|051-504-2599|부산광역시 연제구 법원남로15번길 17 (거제동,대원빌딩) 1층 투썸플레이스|부산 연제구 거제동 1495-1 대원빌딩1층|월-금 08:00~21:00 / 토,일 10:00~21:00|평일 건물뒷편 주차장 30분 무료 이용가능/영수증 1장당 1매 지원/평일 6시 이후 주말 인근주차장 무료이용
투썸플레이스|마산삼계점|055-232-3617|경상남도 창원시 마산회원구 내서읍 경남대로 909 (삼계리,훔친갈비) 1층|경남 창원시 마산회원구 내서읍 31-7 G동 2층|08:00~23:00|주차가능
투썸플레이스|오산세마역점|031-377-2406|경기도 오산시 세마역로41번길 58|경기 오산시 세교동 598-2|08:30~23:00|주차가능
투썸플레이스|안산호수마을점|031-439-8850|경기도 안산시 단원구 광덕1로 64 (초지동,현대프라자) 202호, 203호|경기 안산시 단원구 초지동 732-2 2층|09:00~23:00|주차불가
투썸플레이스|구리중앙점|031-566-6669|경기 구리시 이문안로 62|경기 구리시 수택동 847-1|MON-SUN : 08:30~23:00|건물 주차 이용
투썸플레이스|인천영종운서점|032-751-1201|인천광역시 중구 햇내로28번길 10|인천 중구 운서동 3092-3 1층,2층|09:00~23:30|건물주차장 무료
투썸플레이스|서산예천점|041-669-8998|충청남도 서산시 예천1로 3-57, 1~2층(예천동)|충남 서산시 예천동 108 1,2층|08:00~23:00|주차불가
투썸플레이스|가산대성디폴리스점|02-861-8070|서울특별시 금천구 서부샛길 606 (가산동,대성디폴리스지식산업센터) 101,104호|서울 금천구 가산동 543-1|평일 7:30~21:30 / 토요일 8:00~15:00 / 일요일 휴무|지하주차장 이용
투썸플레이스|평택세교점|031-655-0807|경기도 평택시 세교4로 9, 1층(세교동)|경기 평택시 세교동 41-6 1층|08:00~23:00|주차가능
투썸플레이스|광주광산구청점|062-945-2627|광주광역시 광산구 광산로29번길 16 (송정동) 1층|광주 광산구 송정동 831-14|월-금 8:00~22:00 / 토-일(공휴일) 10:00~22:00|주차가능
투썸플레이스|장유율하원메이저점|055-311-5957|경상남도 김해시 율하임수길 5|경남 김해시 장유동 884|매일 09:00~22:30|주차가능
투썸플레이스|대구이시아점|053-984-1717|대구광역시 동구 팔공로51길 11 (봉무동) 1층|대구 동구 봉무동 1539|08:00~23:00|주차가능
투썸플레이스|광주상무메이루즈점|062-371-3583|광주광역시 서구 시청로 27, 1층 129호|광주 서구 치평동 1249 테라스가든|일-목 09:00~24:00 / 금,토 09:00~01:00|주차가능
투썸플레이스|순천백강대로점|061-726-1368|전라남도 순천시 백강로 367 (조례동) 1층,2층|전남 순천시 조례동 606-1|09:00~23:00|주차가능
투썸플레이스|망우점|02-6954-2588|서울특별시 중랑구 망우로 403 (망우동,삼부빌딩) 1층 투썸플레이스|서울 중랑구 망우동 489-1 삼부빌딩 1층|월-일 08:00~23:00|건물 지하주차장 기본 30분 무료 / 초과시 유료
투썸플레이스|여의도롯데캐슬아이비점|02-6954-2388|서울특별시 영등포구 국제금융로 86 (여의도동,롯데캐슬 아이비) 1층 투썸플레이스 여의도롯데캐|서울 영등포구 여의도동 43-4 131호|평일 07~23시 / 토요일,공휴일 08시~23시 / 일요일 08~22시|2시간 무료
투썸플레이스|수원정자점|031-269-2220|경기도 수원시 장안구 이목로 24-3 (정자동) SKY PLAZA 1층 105호|경기 수원시 장안구 정자동 600-28 1층 105호,106호|평일 08:00~23:00 / 주말 09:00~23:00|주차가능
투썸플레이스|송파거여역점|02-430-8889|서울특별시 송파구 오금로 495 (거여동,FIAMA) 서울 송파구 거여동 26-3|서울 송파구 거여동 26-3|08:30~23:00|주차가능
투썸플레이스|광주마륵DT점|062-385-2388|광주 서구 마륵동 184-24|광주 서구 마륵동 184-24|07:00~23:00|주차가능
투썸플레이스|신도림아름제일여성병원점|02-866-7377|서울특별시 구로구 새말로 94 (구로동) 1층|서울 구로구 구로동 25 1층|07:30~22:00|기본 30분 무료주차, 10,000원이상 구매고객 주차권(1시간무료)지급
투썸플레이스|부천신중동역점|032-324-3001|경기도 부천시 길주로 276 (중동,무광오피스텔) 101호,203호|경기 부천시 중동 1141-1 무광오피스텔 101호, 203호|08:00~23:00|주차가능
투썸플레이스|대전목원대점|042-826-1607|대전광역시 유성구 도안북로 85-31 (용계동,스타타워) 1층|대전 유성구 용계동 664-4 1층|10:00~21:30|건물주차 가능
투썸플레이스|부평구청역점|032-505-9262|인천광역시 부평구 길주남로 4 (부평동,진흥빌딩) 1층|인천 부평구 부평동 431-2 1층|월-일 7:30~23:00|주차불가
투썸플레이스|대구계명대병원점|053-721-6422|대구광역시 달서구 달구벌대로 1019 (호산동) 동행빌딩 203호,303호|대구 달서구 호산동 105-1 동행빌딩 203호,303호|07:00~23:00|주차가능
투썸플레이스|고대SK미래관점|02-927-2375|서울특별시 성북구 안암로 145 (안암동5가,고려대학교안암캠퍼스) (인문사회계 계열)|서울 성북구 안암동5가 1-2 고려대학교 인문사회계 sk미래관 지하2층|평일 09:00~17:00 / 주말,공휴일 : 휴점|주차불가
투썸플레이스|청주분평점|043-298-2323|충청북도 청주시 서원구 청남로 1996 (분평동,메리퀸) 1층 투썸플레이스|충북 청주시 서원구 분평동 1231 1층|07:30 ~ 24:00|주차가능
투썸플레이스|동묘앞역점|02-741-8511|서울특별시 종로구 종로 335 (창신동,원풍빌딩) 투썸플레이스 동묘앞역점|서울 종로구 창신동 292 원풍빌딩 1층|07:30-23:00|주차불가
투썸플레이스|대구세천점|053-593-5091|대구광역시 달성군 다사읍 세천로 109 (세천리) 1~2층|대구 달성군 다사읍 세천리 1679-5|월-일 08:30~23:30|주차가능
투썸플레이스|용인동천점|031-261-2525|경기도 용인시 수지구 손곡로 111 (동천동) 지하1층(동천동, 유진빌딩)|경기 용인시 수지구 동천동 946-6|평일 09:00~23:00|주차불가
투썸플레이스|신사세로수길점|02-546-2123|서울특별시 강남구 압구정로 112 (신사동,동광빌딩) 1층|서울 강남구 신사동 529|08:00~25:00|30분 무료주차 가능
투썸플레이스|용인한숲시티점|031-333-0219|경기도 용인시 처인구 남사면 한숲로 84 (완장리,e편한세상용인한숲시티) 1층 투썸플레이스 용인한숲|경기 용인시 처인구 남사면 완장리 954 e편한세상용인한숲시티 1층|09:00~22:00|주차가능
투썸플레이스|대구남구청희망로점|053-476-9909|대구광역시 남구 희망로 5 (봉덕동) 투썸플레이스 대구남구청희망로|대구 남구 봉덕동 490-27 1층|09:30~23:00|주차가능
투썸플레이스|원주문막점|033-745-7600|강원도 원주시 문막읍 원문로 1700-1 코아루아너스 아파트 상가 1,2층|강원 원주시 문막읍 1743 코아루아너스 아파트 상가 1,2층|08:30~23:00 연중무휴|주차가능
투썸플레이스|석촌호수점|02-415-1020|서울특별시 송파구 석촌호수로 220 1층 (석촌동, 보정빌딩)|서울 송파구 석촌동 158-2 석촌호수로 220|08:30~25:00|유료발렛
투썸플레이스|파이낸셜뉴스빌딩점|02-523-2377|서울특별시 서초구 강남대로 315 (서초동,클리포드(주)빌딩) (서초동1338-23)|서울 서초구 서초동 1338-23 파이낸셜뉴스빌딩 1층|월-금 07:00~23:00 / 토-일 08:00~22:00|구매시 1시간 무료주차
투썸플레이스|안성공도점|031-691-2020|경기도 안성시 공도읍 공도로 25 (용두리) 1층|경기 안성시 공도읍 275-157|8:00~24:00|주차가능
투썸플레이스|군산나운점|063-461-0096|전라북도 군산시 수송로 123|전북 군산시 나운동 1539-2|일-목 09시~22시 / 금,토 09시~23시|주차불가
투썸플레이스|광주오포점|031-761-0205|경기도 광주시 오포읍 오포로 150 (능평리) 1,2층 전부|경기 광주시 오포읍 능평리 81-1|09:00~22:00|주차가능
투썸플레이스|미사호수공원점|031-792-4567|경기도 하남시 미사강변중앙로 223 (망월동,센트럴파크1) 1-2층|경기 하남시 망월동 1077|일-목 09:00~23:00 / 금-토 09:00~23:30|지하주차 가능
투썸플레이스|대전관저네거리점|042-543-8782|대전광역시 서구 관저북로13번길 23-24|대전 서구 관저동 1778|08:00~22:00|주차가능
투썸플레이스|경북신도청중앙점|054-853-3456|경상북도 안동시 풍천면 검무로 10-19(갈전리)|경북 안동시 풍천면 1297|08:30 ~ 23:00|건물내 주차장 이용
투썸플레이스|대구테크노중앙로점|053-615-2577|대구광역시 달성군 유가읍 테크노중앙대로 254 (봉리,하이젠스타) 투썸대구테크노중앙로|대구광역시 달성군 유가읍 606|09:00~24:00|주차가능
투썸플레이스|하남테크노밸리U1센터점|031-5180-3335|경기도 하남시 하남대로 947, 1층 D-106(풍산동, 하남테크노밸리U1센터)|경기 하남시 풍산동 393-10 하남테크노밸리U1센터|평일 8:00~22:00 / 토 10:00~21:00 / 일 11:00~21:00|주차가능
투썸플레이스|수원금곡점|031-296-9023|경기도 수원시 권선구 매곡로 108 (금곡동) 1층|경기 수원시 권선구 금곡동 237-2|08:30~23:00|주차가능
투썸플레이스|목동메가박스점|02-6678-3661|서울특별시 양천구 목동동로 309 (목동,행복한세상) 6층 투썸플레이스|서울 양천구 목동 917-6 행복한백화점 6층|월-목 10:00~22:00 / 금, 토 10:00~22:30 / 일 10:00~22:00|주차가능
투썸플레이스|약수역점|02-2232-0306|서울특별시 중구 다산로 113 (신당동) 서울 중구 신당동 361-24|서울 중구 신당동 361-24 한미빌딩 1층|08:00 ~ 01:00|주차가능 - 영수증 제출 시 1시간 무료 / 주차장 주소 : 신당동 361-46
투썸플레이스|울산무거점|052-277-5055|울산광역시 남구 대학로 128 (무거동,하늘빌딩) 1층|울산 남구 무거동 466-2|08:30-23:00|인근 공영주차장 이용가능
투썸플레이스|다산블루웨일점|031-8034-1234|경기 남양주시 다산중앙로19번길 21 다산블루웨일1차 (다산동)|경기 남양주시 다산동 6144 다산블루웨일 1차|월-일 08:00~22:00|주차가능
투썸플레이스|가락몰점|02-6978-3110|서울특별시 송파구 양재대로 932 (가락동,가락동농수산물도매시장) 1층|서울 송파구 가락동 600 가락몰 업무동 1층|08:00~23:00|주차가능
투썸플레이스|뱅뱅사거리점|02-523-8787|서울특별시 서초구 강남대로 263 (서초동,새움빌딩) 1층 투썸플레이스|서울 서초구 서초동 1361-5 1층|평일 - 07:30 ~ 24:00 / 토요일 - 08:30 ~ 23:00 / 일요일 - 08:30 ~ 22:00|불가 인근유료주차장 이용
투썸플레이스|부산동서대점|051-314-7979|부산광역시 사상구 냉정로 113 (주례동) 투썸플레이스 부산동서대점|부산 사상구 주례2동 74-38|10:00~02:00|주차불가
투썸플레이스|광명신촌사거리점|02-897-3006|경기도 광명시 금하로 529 (소하동) 비엔팰리스 1,2층|경기 광명시 소하동 36-52 1,2층|09:00-22:00|지하주차장 이용가능
투썸플레이스|안산월피점|031-475-3300|경기도 안산시 상록구 예술광장로 29 (월피동,지혜빌딩) 104호~108호|경기 안산시 상록구 월피동 445-26 1층|08:30~24:00|주차불가
