##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
고려대제주어학원|064-733-0584|제주특별자치도 서귀포시 동홍중앙로 68 , 2층 (동홍동)|1000003529|418|학교교과교습학원|6|국제화|실용외국어(유아/초·중·고)|고등영어반 회화
(월, 외국인 1,500분)|외국어
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|피아노 고급D (월 960분) [유치원‧초․중․고‧성인]|예능(중)
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|피아노 초급 (월 1,100분) [유치원‧초․중․고‧성인]|예능(중)
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|피아노 중급 (월 1,100분) [유치원‧초․중․고‧성인]|예능(중)
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|피아노 고급A (월 1,100분) [유치원‧초․중․고‧성인]|예능(중)
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|피아노 고급B (월 1,800분) [유치원‧초․중․고‧성인]|예능(중)
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|피아노 고급C (월 800분) [유치원‧초․중․고‧성인]|예능(중)
고은음악학원|064-762-9969|제주특별자치도 서귀포시 일주동로 8703 , 3층 (서귀동)|3613|325|학교교과교습학원|2|예능(대)|음악|음악 이론반 (월 1,100분) [유치원‧초․중․고‧성인]|예능(중)
고정희뮤직아카데미학원|064-733-7243|제주특별자치도 서귀포시 중앙로 168 (동홍동)|3132|304|학교교과교습학원|2|예능(대)|음악|피아노 초급|예능(중)
고정희뮤직아카데미학원|064-733-7243|제주특별자치도 서귀포시 중앙로 168 (동홍동)|3132|304|학교교과교습학원|2|예능(대)|음악|피아노 중급|예능(중)
고정희뮤직아카데미학원|064-733-7243|제주특별자치도 서귀포시 중앙로 168 (동홍동)|3132|304|학교교과교습학원|2|예능(대)|음악|피아노 고급|예능(중)
공간독서실||제주특별자치도 서귀포시 일주동로 8660,3층 (동홍동)|3000011327|541|학교교과교습학원|1|독서실|독서실(유아/초·중·고)|독서실(1일)|독서실
공간독서실||제주특별자치도 서귀포시 일주동로 8660,3층 (동홍동)|3000011327|541|학교교과교습학원|1|독서실|독서실(유아/초·중·고)|독서실(1개월)|독서실
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|중등영어A(외국인 월1,800분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|중등영어B(내국인 월1,800분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|SAT A - 영어(외국인 월3,000분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|SAT B - 수학(내국인 월3,000분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|Technical Writing(내국인 월2,400분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|Reading(내국인 월2,400분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|TOEFL A - Ls & Sp(외국인 월1,800분)|외국어
국제서당어학원||제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36 , C동 2층 201호 (대정읍)|3000011661|576|학교교과교습학원|1|국제화|실용외국어(유아/초·중·고)|TOEFL B - Rd & Wr(내국인 월1,800분)|외국어
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|유아미술A (월 1,200분)|예능(중)
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|유아미술B (월 840분)|예능(중)
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|유아미술C (월 760분)|예능(중)
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|초등미술A (월 1,200분)|예능(중)
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|초등미술B (월 840분)|예능(중)
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|초등미술C (월 760분)|예능(중)
귤나무미술학원|064-763-2106|제주특별자치도 서귀포시 동홍북로22번길 2 , 2층 (동홍동)|3000010218|438|학교교과교습학원|2|예능(대)|미술|미술[중·고등학생·성인] (월 1,600분)|예능(중)
그리다미술학원|064-792-7749|제주특별자치도 서귀포시 대정읍 에듀시티로 44 , 3층 (대정읍)|3000011114|522|학교교과교습학원|4|예능(대)|미술|입시미술반A[월1,440분:초,중,고등학생,성인]|예능(중)
그리다미술학원|064-792-7749|제주특별자치도 서귀포시 대정읍 에듀시티로 44 , 3층 (대정읍)|3000011114|522|학교교과교습학원|4|예능(대)|미술|입시미술반B[월1,440분:초,중,고등학생,성인]|예능(중)
김기숙음악학원|064-738-3344|제주특별자치도 서귀포시 천제연로213번길 1 (중문동)|3439|316|학교교과교습학원|2|예능(대)|음악|피아노 초급 [유치원·초·중·고·성인] (월 1,100분)|예능(중)
김기숙음악학원|064-738-3344|제주특별자치도 서귀포시 천제연로213번길 1 (중문동)|3439|316|학교교과교습학원|2|예능(대)|음악|피아노 중급  [유치원·초·중·고·성인] (월 1,100분)|예능(중)
김기숙음악학원|064-738-3344|제주특별자치도 서귀포시 천제연로213번길 1 (중문동)|3439|316|학교교과교습학원|2|예능(대)|음악|피아노 고급A  [유치원·초·중·고·성인] (월 1,100분)|예능(중)
김기숙음악학원|064-738-3344|제주특별자치도 서귀포시 천제연로213번길 1 (중문동)|3439|316|학교교과교습학원|2|예능(대)|음악|피아노 고급B  [유치원·초·중·고·성인] (월 1,200분)|예능(중)
김기숙음악학원|064-738-3344|제주특별자치도 서귀포시 천제연로213번길 1 (중문동)|3439|316|학교교과교습학원|2|예능(대)|음악|피아노 고급C  [유치원·초·중·고·성인] (월 960분)|예능(중)
김문자피아노학원|064-794-7352|제주특별자치도 서귀포시 대정읍 하모이삼로 69 , 2층 (대정읍)|1972|6|학교교과교습학원|3|예능(대)|음악|피아노 초급 [유·초·중·고·성인] (월 1,100분)|예능(중)
김문자피아노학원|064-794-7352|제주특별자치도 서귀포시 대정읍 하모이삼로 69 , 2층 (대정읍)|1972|6|학교교과교습학원|3|예능(대)|음악|피아노 중급 [유·초·중·고·성인] (월 1,100분)|예능(중)
김문자피아노학원|064-794-7352|제주특별자치도 서귀포시 대정읍 하모이삼로 69 , 2층 (대정읍)|1972|6|학교교과교습학원|3|예능(대)|음악|피아노 고급A [유·초·중·고·성인] (월 1,100분)|예능(중)
김문자피아노학원|064-794-7352|제주특별자치도 서귀포시 대정읍 하모이삼로 69 , 2층 (대정읍)|1972|6|학교교과교습학원|3|예능(대)|음악|피아노 고급B [유·초·중·고·성인] (월 1,400분)|예능(중)
김세미음악학원|064-762-8000|제주특별자치도 서귀포시 동홍북로 4 , 2층 (동홍동)|3000010386|455|학교교과교습학원|3|예능(대)|음악|피아노 고급C [유치원·초·중·고·성인] (월 960분)|예능(중)
김세미음악학원|064-762-8000|제주특별자치도 서귀포시 동홍북로 4 , 2층 (동홍동)|3000010386|455|학교교과교습학원|3|예능(대)|음악|피아노 고급D [유치원·초·중·고·성인] (월 800분)|예능(중)
김세미음악학원|064-762-8000|제주특별자치도 서귀포시 동홍북로 4 , 2층 (동홍동)|3000010386|455|학교교과교습학원|3|예능(대)|음악|피아노 초급 [유치원·초·중·고·성인] (월 1,100분)|예능(중)
김세미음악학원|064-762-8000|제주특별자치도 서귀포시 동홍북로 4 , 2층 (동홍동)|3000010386|455|학교교과교습학원|3|예능(대)|음악|피아노 중급 [유치원·초·중·고·성인] (월 1,100분)|예능(중)
김세미음악학원|064-762-8000|제주특별자치도 서귀포시 동홍북로 4 , 2층 (동홍동)|3000010386|455|학교교과교습학원|3|예능(대)|음악|피아노 고급A [유치원·초·중·고·성인] (월 1,100분)|예능(중)
김세미음악학원|064-762-8000|제주특별자치도 서귀포시 동홍북로 4 , 2층 (동홍동)|3000010386|455|학교교과교습학원|3|예능(대)|음악|피아노 고급B [유치원·초·중·고·성인] (월 1,800분)|예능(중)
꼬망쎄뮤직아카데미학원|064-738-5500|제주특별자치도 서귀포시 천제연로 205 (중문동)|3000011087|520|학교교과교습학원|2|예능(대)|음악|피아노 초급 (월 1,100분)[유치원·초·중·고등학생]|예능(중)
꼬망쎄뮤직아카데미학원|064-738-5500|제주특별자치도 서귀포시 천제연로 205 (중문동)|3000011087|520|학교교과교습학원|2|예능(대)|음악|피아노 중급 (월 1,100분)[유치원·초·중·고등학생]|예능(중)
꼬망쎄뮤직아카데미학원|064-738-5500|제주특별자치도 서귀포시 천제연로 205 (중문동)|3000011087|520|학교교과교습학원|2|예능(대)|음악|피아노 고급 A (월 1,100분)[유치원·초·중·고등학생]|예능(중)
꼬망쎄뮤직아카데미학원|064-738-5500|제주특별자치도 서귀포시 천제연로 205 (중문동)|3000011087|520|학교교과교습학원|2|예능(대)|음악|피아노 고급 B (월 960분)[유치원·초·중·고등학생]|예능(중)
꼬망쎄뮤직아카데미학원|064-738-5500|제주특별자치도 서귀포시 천제연로 205 (중문동)|3000011087|520|학교교과교습학원|2|예능(대)|음악|바이올린 (월 480분)[유치원·초·중·고등학생]|예능(중)
꿈꾸는미술상자학원|064-762-2013|제주특별자치도 서귀포시 동홍중앙로 84 , 2층 (동홍동)|3000010418|456|학교교과교습학원|2|예능(대)|미술|유아미술A (월 1,300분)|예능(중)
꿈꾸는미술상자학원|064-762-2013|제주특별자치도 서귀포시 동홍중앙로 84 , 2층 (동홍동)|3000010418|456|학교교과교습학원|2|예능(대)|미술|유아미술B (월 960분)|예능(중)
꿈꾸는미술상자학원|064-762-2013|제주특별자치도 서귀포시 동홍중앙로 84 , 2층 (동홍동)|3000010418|456|학교교과교습학원|2|예능(대)|미술|초등미술A (월 1,300분)|예능(중)
꿈꾸는미술상자학원|064-762-2013|제주특별자치도 서귀포시 동홍중앙로 84 , 2층 (동홍동)|3000010418|456|학교교과교습학원|2|예능(대)|미술|초등미술B (월 960분)|예능(중)
꿈꾸는미술상자학원|064-762-2013|제주특별자치도 서귀포시 동홍중앙로 84 , 2층 (동홍동)|3000010418|456|학교교과교습학원|2|예능(대)|미술|초등미술C (월 640분)|예능(중)
꿈꾸는미술상자학원|064-762-2013|제주특별자치도 서귀포시 동홍중앙로 84 , 2층 (동홍동)|3000010418|456|학교교과교습학원|2|예능(대)|미술|중등미술 (월 640분)|예능(중)
나래음악학원|064-739-7799|제주특별자치도 서귀포시 신동로27번길 12-6 (서호동)|2125|169|학교교과교습학원|3|예능(대)|음악|피아노 초급 (월 1,100분)[유치원·초·중·고·성인]|예능(중)
나래음악학원|064-739-7799|제주특별자치도 서귀포시 신동로27번길 12-6 (서호동)|2125|169|학교교과교습학원|3|예능(대)|음악|피아노 중급 (월 1,100분)[유치원·초·중·고·성인]|예능(중)
나래음악학원|064-739-7799|제주특별자치도 서귀포시 신동로27번길 12-6 (서호동)|2125|169|학교교과교습학원|3|예능(대)|음악|피아노 고급 A (월 1,100분)[유치원·초·중·고·성인]|예능(중)
나래음악학원|064-739-7799|제주특별자치도 서귀포시 신동로27번길 12-6 (서호동)|2125|169|학교교과교습학원|3|예능(대)|음악|피아노 고급 B (월 1,800분)[유치원·초·중·고·성인]|예능(중)
나래음악학원|064-739-7799|제주특별자치도 서귀포시 신동로27번길 12-6 (서호동)|2125|169|학교교과교습학원|3|예능(대)|음악|피아노 고급 C (월 800분)[유치원·초·중·고·성인]|예능(중)
나래음악학원|064-739-7799|제주특별자치도 서귀포시 신동로27번길 12-6 (서호동)|2125|169|학교교과교습학원|3|예능(대)|음악|피아노 고급 D (월 960분)[유치원·초·중·고·성인]|예능(중)
