##NAME|SUBNAME|ID|TELNUM|NEWADDR|TYPE|ETC|FEAT|XCOORD|YCOORD|SOURCE2@@묘지
파주천주교평화묘원||2000000607|031-942-9475|경기 파주시 탄현면 금승리 산66-2  평화묘원|공원묘원||None|126.744368|37.8149323|보건복지부장사정보시스템
축현||2000000597|031-940-4402|경기 파주시 탄현면 축현리 산109-1|공원묘원||None|126.7344083|37.811511|보건복지부장사정보시스템
옥련공설묘지||2000008430|032-440-2833|인천광역시 연수구 옥련동 |공원묘원||None|126.6479221|37.4232577|보건복지부장사정보시스템
학운공동묘지||2000000760|031-980-2215|경기도 김포시 양촌읍 학운리 301-23|공원묘원||None|126.6044483|37.6131592|보건복지부장사정보시스템
파주기독교상조회묘지||2000000060|031-942-9018|경기도 파주시 탄현면 방촌로 581-75|공원묘원||None|126.7133369|37.7975274|보건복지부장사정보시스템
동문||2000000582|031-940-4402|경기 파주시 법원읍 동문리 산137|공원묘원||None|126.8685901|37.8818089|보건복지부장사정보시스템
한산리공설묘지||2000000549|031-8082-7580|경기 양주시 남면 한산리 산220|공원묘원||None|126.99559|37.90425|보건복지부장사정보시스템
내촌면/제4공설묘지||2000008375|031-538-4261|경기도 포천시 내촌면 신팔리 산167|공원묘원||None|127.2626082|37.8465065|보건복지부장사정보시스템
금산||2000000593|031-940-4402|경기 파주시 탄현면 금산리 산17, 산17-1|공원묘원||None|126.705721|37.8051717|보건복지부장사정보시스템
문지||2000000596|031-940-4402|경기 파주시 탄현면 문지리 산21,산21-1|공원묘원||None|126.7247171|37.8216443|보건복지부장사정보시스템
선유||2000000569|031-940-4402|경기 파주시 문산읍 선유리 1379-3|공원묘원||None|126.79943|37.8657836|보건복지부장사정보시스템
원산공동묘지||2000000766|031-980-2215|경기도 김포시 하성면 원산리 676-4|공원묘원||None|126.6221524|37.7089274|보건복지부장사정보시스템
신암리공설묘지||2000000552|031-8082-7580|경기 양주시 남면 신암리 산69|공원묘원||None|126.9568949|37.910783|보건복지부장사정보시스템
대능공동묘지||2000000761|031-980-2215|경기도 김포시 대곶면 대능리 산41-1|공원묘원||None|126.5914616|37.6386166|보건복지부장사정보시스템
율생공동묘지||2000000763|031-980-2215|경기도 김포시 대곶면 율생리 산117|공원묘원||None|126.590721|37.638896|보건복지부장사정보시스템
대벽공동묘지||2000000762|031-980-2215|경기도 김포시 대곶면 대벽리 산1|공원묘원||None|126.5899504|37.6385463|보건복지부장사정보시스템
상면공설묘지||2000000222|031-580-4170|경기 가평군 상면 연하리 산88-6|공원묘원||None|127.3416506|37.7991146|보건복지부장사정보시스템
이천||2000000572|031-940-4402|경기 파주시 문산읍 이천리 산110-1|공원묘원||None|126.8350918|37.8866123|보건복지부장사정보시스템
웅담||2000000583|031-940-4402|경기 파주시 법원읍 웅담리 산40-1|공원묘원||None|126.9021669|37.9067308|보건복지부장사정보시스템
마조공동묘지||2000000765|031-980-2215|경기도 김포시 하성면 마조리 산110|공원묘원||None|126.6348778|37.7442787|보건복지부장사정보시스템
유포공설묘지||2000008395|031-369-3157|경기도 화성시 비봉면 유포리 산31|공원묘원||None|126.8377779|37.2540395|보건복지부장사정보시스템
파평공설묘지||2000000493|031-940-8165|경기 파주시 파평면 율곡리 산5-3|공원묘원||None|126.8338983|37.8912865|보건복지부장사정보시스템
초원지공설묘지||2000000475|031-980-5338|경기 김포시 대곶면 초원지리 산14|공원묘원||None|126.5846172|37.6597476|보건복지부장사정보시스템
군내면/제2공설묘지||2000008372|031-538-4211|경기도 포천시 군내면 구읍리 131-14|공원묘원||None|127.2182918|37.885205|보건복지부장사정보시스템
군내면/제3공설묘지||2000008373|031-538-4211|경기도 포천시 군내면 구읍리 131-15|공원묘원||None|127.2182918|37.885205|보건복지부장사정보시스템
안흥동공설묘지||2000000298|031-860-2269|경기 동두천시 안흥동 산62|공원묘원||None|127.040938|37.9243594|보건복지부장사정보시스템
양택리공설묘지||2000000307|031-980-5362|경기 김포시 하성면 양택리 109-6|공원묘원|봉안묘|None|126.6139519|37.7304116|보건복지부장사정보시스템
군내면/제1공설묘지||2000008371|031-538-4211|경기도 포천시 군내면 구읍리 산2-1|공원묘원||None|127.2087408|37.8915252|보건복지부장사정보시스템
마송공동묘지||2000000757|031-980-2215|경기도 김포시 통진읍 마송리 산37|공원묘원||None|126.5844363|37.6859208|보건복지부장사정보시스템
황방리공설묘지||2000000550|031-8082-7580|경기 양주시 남면 황방리 산8외1|공원묘원||None|127.0004565|37.9323107|보건복지부장사정보시스템
영북면/제1공설묘지||2000008378|031-538-4611|경기도 파주시 문산읍 운천리 산25|공원묘원||None|126.77447|37.87854|보건복지부장사정보시스템
송마공동묘지||2000000764|031-980-2215|경기도 김포시 대곶면 송마리 730|공원묘원||None|126.5668087|37.6596631|보건복지부장사정보시스템
사목||2000000570|031-940-4402|경기 파주시 문산읍 사목리 산 18-1,3|공원묘원||None|126.7645012|37.8795236|보건복지부장사정보시스템
양노공설묘지||2000008394|031-369-3157|경기도 화성시 비봉면 양노리 산63-1,63-5|공원묘원||None|126.8710258|37.2194427|보건복지부장사정보시스템
서울공원묘원||2000000235|031-332-2444|경기도 용인시 처인구 이동면 백자로 41 (서리, 서울공원묘원사무실)|공원묘원||None|127.1714384|37.2213387|보건복지부장사정보시스템
마정||2000000571|031-940-4402|경기 파주시 문산읍 마정리 산16-1|공원묘원||None|126.7702422|37.8919937|보건복지부장사정보시스템
눌노||2000000599|031-940-4402|경기 파주시 파평면 늘노리 산8|공원묘원||None|126.8679724|37.9291205|보건복지부장사정보시스템
하면공설묘지||2000000510|031-580-4220|경기 가평군 하면 현리 산5-12|공원묘원||None|127.353231|37.8348709|보건복지부장사정보시스템
갈산공동묘지||2000000767|031-980-2215|경기도 김포시 월곶면 갈산리 산96-1|공원묘원||None|126.5717696|37.7126687|보건복지부장사정보시스템
청계공설묘지||2000008407|031-369-3157|경기도 화성시 동탄면 청계리 산3|공원묘원||None|127.1034734|37.2002617|보건복지부장사정보시스템
설악면공설묘지||2000000249|031-580-4055|경기 가평군 설악면 선촌리 산50|공원묘원||None|127.4738301|37.6809513|보건복지부장사정보시스템
신북면제1공동묘지||2000000668|031-538-4361|경기도 포천시 신북면 가채리 산3|공원묘원||None|127.2215018|37.9190395|보건복지부장사정보시스템
북양공설공원묘지||2000000198|031-369-3157|경기 화성시 북양동 산109-14|공원묘원||None|126.8598194|37.2084305|보건복지부장사정보시스템
상품리/공동묘지||7000000758||경기 여주군 산북면 상품리 산7번지|공원묘원||None|127.4464482|37.3950292|보건복지부장사정보시스템
송현리/공동묘지||7000000759||경기 여주군 산북면 송현리 산1번지|공원묘원||None|127.447772|37.3945443|보건복지부장사정보시스템
마하공설묘지||2000008385|031-369-3157|경기도 화성시 봉담읍 마하리 산6|공원묘원||None|126.9492433|37.186569|보건복지부장사정보시스템
양평군공설공원묘지||2000000308|031-770-3027|경기도 양평군 양평읍 중앙로111번길 54|공원묘원||None|127.5045595|37.4981744|보건복지부장사정보시스템
동검리공설묘지||2000000130|032-930-3604|인천 강화군 길상면 동검리 산122|공원묘원||None|126.513065|37.5865171|보건복지부장사정보시스템
신북면제2공동묘지||2000000669|031-538-4361|경기도 포천시 신북면 갈월리 산222|공원묘원||None|127.13672|37.9584494|보건복지부장사정보시스템
신북면제6공동묘지||2000000673|031-538-4361|경기도 포천시 신북면 삼정리 산181|공원묘원||None|127.1362568|37.9586541|보건복지부장사정보시스템
신북면제5공동묘지||2000000672|031-538-4361|경기도 포천시 신북면 삼정리 산179|공원묘원||None|127.1364542|37.9599629|보건복지부장사정보시스템
활초공설묘지||2000008411|031-369-3157|경기도 화성시 남양읍 활초리 산159-2|공원묘원||None|126.8311887|37.1994932|보건복지부장사정보시스템
두지||2000000602|031-940-4402|경기 파주시 적성면 두지리 산33|공원묘원||None|126.8873172|37.9612021|보건복지부장사정보시스템
초지리공설묘지||2000000476|032-930-3604|인천 강화군 길상면 초지리 산20|공원묘원||None|126.5108826|37.631702|보건복지부장사정보시스템
자장||2000000603|031-940-4402|경기 파주시 적성면 자장리 산3-1|공원묘원||None|126.8829603|37.963507|보건복지부장사정보시스템
통일촌공설묘지||2000000492|031-940-8246|경기 파주시 군내면 백연리 산27|공원묘원||None|126.7366605|37.9134793|보건복지부장사정보시스템
포내공설묘지||2000000498|031-980-5347|경기 김포시 월곶면 포내리 산36|공원묘원||None|126.5342565|37.7140327|보건복지부장사정보시스템
덕성리공동묘지||2000000120|032-937-5301|인천 강화군 불은면 덕성리 산118|공원묘원||None|126.5113212|37.6506562|보건복지부장사정보시스템
구읍||2000000601|031-940-4402|경기 파주시 적성면 구읍리 산38|공원묘원||None|126.9267639|37.9755211|보건복지부장사정보시스템
신북면제3공동묘지||2000000670|031-538-4361|경기도 포천시 신북면 삼성당리 산83|공원묘원||None|127.1944168|37.9565638|보건복지부장사정보시스템
금곡공설묘지||2000008410|031-369-3157|경기도 화성시 동탄면 금곡리 산92|공원묘원||None|127.0763352|37.1655267|보건복지부장사정보시스템
장좌||2000000604|031-940-4402|경기 파주시 적성면 장좌리 산104|공원묘원||None|126.8418449|37.9588829|보건복지부장사정보시스템
신북면제4공동묘지||2000000671|031-538-4361|경기도 포천시 신북면 고일리 산83|공원묘원||None|127.187062|37.9591792|보건복지부장사정보시스템
독지공설묘지||2000008397|031-369-3157|경기도 화성시 송산면 독지리 산80,80-1|공원묘원||None|126.6969658|37.2484133|보건복지부장사정보시스템
율포||2000000600|031-940-4402|경기 파주시 적성면 율포리 산5-1,산5-2|공원묘원||None|126.9570817|37.9805437|보건복지부장사정보시스템
오산시공설묘지||2000000332|031-370-3226|경기 오산시 가장동 산72-2|공원묘원||None|127.0297528|37.160038|보건복지부장사정보시스템
장흥리공설묘지||2000000404|032-930-3604|인천 강화군 길상면 장흥리 산69-1|공원묘원||None|126.4975898|37.626897|보건복지부장사정보시스템
산척2공설묘지||2000008409|031-369-3157|경기도 화성시 동탄면 산척리 산101|공원묘원||None|127.1097947|37.1656575|보건복지부장사정보시스템
넙성리공동묘지||2000000096|032-937-5301|인천 강화군 불은면 넙성리 산5|공원묘원||None|126.50686|37.6736739|보건복지부장사정보시스템
온수리공설묘지||2000000339|032-930-3604|인천 강화군 길상면 온수리 산16|공원묘원||None|126.4968378|37.6337475|보건복지부장사정보시스템
포천천주교평화묘원||7000001051|031-532-9723|경기도 포천시 화현면 지현리 산 27번지              |공원묘원||None|127.2533838|37.9435847|보건복지부장사정보시스템
길직2리공설묘지||2000000065|032-930-3604|인천 강화군 길상면 길직리 1164-2|공원묘원||None|126.4974974|37.6512846|보건복지부장사정보시스템
산척1공설묘지||2000008408|031-369-3157|경기도 화성시 동탄면 산척리 산62|공원묘원||None|127.1296703|37.1653393|보건복지부장사정보시스템
화현면공설묘지||2000000526|031-538-3836|경기 포천시 화현면 지현리 산24|공원묘원||None|127.2527981|37.9452487|보건복지부장사정보시스템
신현리공동묘지||2000000290|032-937-5301|인천 강화군 불은면 신현리 산59|공원묘원||None|126.49901|37.66393|보건복지부장사정보시스템
청평면공설묘지||2000000472|031-580-4120|경기 가평군 가평읍 상색리 산64-3|공원묘원||None|127.4637395|37.793485|보건복지부장사정보시스템
가평읍공설묘지||2000000017|031-580-4010|경기 가평군 가평읍 상색리 산64-4|공원묘원||None|127.4639318|37.7932723|보건복지부장사정보시스템
고능리공동묘지||2000000025|032-937-5301|인천 강화군 불은면 고능리 172|공원묘원||None|126.5044175|37.6899125|보건복지부장사정보시스템
마산공설묘지||2000008398|031-369-3157|경기도 화성시 송산면 마산리 산46|공원묘원||None|126.6895255|37.2346189|보건복지부장사정보시스템
