##NAME|SUBNAME|TELNUM|NEWADDR|FEAT|PARKING|COST|OT|DATE|ID|XCOORD|YCOORD|SOURCE2@@지역축제
난계국악단 상설공연 2019||영동군 국악문화체육실 043-740-3224|충청북도 영동군 심천면 국악로1길 33|가족여행;공연/전시;공연/행사;관광지;나들이;난계국악단;난계국악단상설공연;상설공연;아이와함께;연인과함께;이색체험;체험학습;충청권;친구와함께;힐링||무료|약 40분 소요|20190112~20191231|2fe7429d-c039-47c2-9829-41dbcd760d0e|127.7008769509|36.2114482472|한국관광공사
광주 맥주축제 ‘비어고을 광주’ 2019||010-3082-1467|광주광역시 광산구 송정로8번길 13|관광지||비어코인 1개 = 2,500원비어코인 환전시 신분증 확인 (만 19세 이상)||20190628~20190629|d8ea37fe-a32a-49e1-9533-e8abb9c3008f|126.7919634533|35.1364211589|한국관광공사
서울 살롱 뒤 쇼콜라 2019||02-6000-6698, 6673|서울특별시 강남구 영동대로 513|가볼만한축제;가족여행;나들이;살롱뒤쇼콜라;서울살롱뒤쇼콜라;수도권;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||10,000원|기간내 자유|20190110~20190113|4abe220c-c9b4-4363-8e5e-211f0f925dc0|127.0591318945|37.5118092746|한국관광공사
서울 아시테지 겨울축제 2019||02-745-5862~3|서울특별시 종로구 성균관로 91|겨울축제;관광지||전석 20,000원<strong>[할인정보]</strong>3인이상(30% 할인) / 20인 이상 (단체할인 문의 02-745-5862~3)<strong>[예매처]</strong>인터파크 티켓 <a href="https://bit.ly/2DtbvfD">https://bit.ly/2DtbvfD</a>네이버 티켓 <a href="https://bit.ly/2HI4ObT">https://bit.ly/2HI4ObT</a>한국문화예술위원회 <a href="https://bit.ly/2Rueiss">https://bit.ly/2Rueiss</a>|공연마다 상이|20190109~20190119|342d6e81-06e8-4670-8614-2735a84c85f5|126.9988129355|37.5904796058|한국관광공사
한국민속촌 '설원의 사냥꾼' 2019||031-288-0000|경기도 용인시 기흥구 민속촌로 90|관광지||- 입장권: 성인 20,000원, 청소년 17,000원, 아동 15,000원- 자유이용권: 성인 28,000원, 청소년 25,000원, 아동 22,000원 (눈썰매장, 놀이기구 포함)||20190105~20190324|a34728ad-84af-4342-996d-e0590ff60641|127.1205445440|37.2593868634|한국관광공사
이럴때 이런음악 '해설이 있는 청소년을 위한 음악회' (예술의 전당) 2019||02-332-5545|서울특별시 서초구 남부순환로 2406|2019이럴때이런음악해설이있는청소년을위한음악회;가족여행;공연장;관광지;나들이;수도권;아이와함께;연인과함께;음악회;청소년음악회;친구와함께;힐링||R석 30,000원 / S석 20,000원 / A석 10,000원 예매처: 인터파크, 옥션, YES24, 예술의전당|100분|20190105~20190105|f1fda616-aa2c-494d-a155-eb29b3f7b1ff|127.0137702756|37.4793094549|한국관광공사
얼음나라 화천산천어축제 2019||1688-3005|강원 화천군 화천읍|가볼만한축제;가족여행;강원권;겨울축제;관광지;나들이;산천어축제;아이와함께;얼음나라화천산천어축제;연인과함께;이색체험;체험학습;친구와함께;힐링||행사 홈페이지 참고<a href="http://www.narafestival.com" target="_blank" title="새창: 산천어 축제 홈페이지로 이동"><font color="blue">http://www.narafestival.com</font></a>|자유|20190105~20190127|055d530e-b36f-4714-9292-02a75fe47b76|127.7117717042|38.1070047630|한국관광공사
파로호 겨울축제 2019||033-441-8555|강원도 화천군 간동면 유촌리|가볼만한축제;가족여행;강원권;겨울축제;관광지;나들이;바로파로겨울축제;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||얼음낚시 : 중학생 이상 15,000원 / 초등학생 12,000원 / 미취학아동 무료 / 5,000원 상품권 지급 예매처 : 모바일 홈페이지할인정보 : 장애인, 65세이상, 다자녀, 외국인 12,000원|시간내 자유|20190105~20190127|e94eae01-244a-4064-8b16-3486e26bba59|126.9968109956|38.0516147116|한국관광공사
힐링양평빙어축제 2019||031-771-1233|경기도 양평군 지평면 어은길 71|관광지||6,000원 (자세한 내용 홈페이지 참조)|기간내자유|20190105~20190210|a2f6fb03-003b-4acf-b081-1aa54ae1c003|127.5999514949|37.4405606991|한국관광공사
DMZ 사방거리 동동축제 2019||033-440-2614, 033-442-4052|강원도 화천군 상서면 산양길 58-52|DMZ사방거리동동축제;가볼만한축제;가족여행;강원권;관광지;나들이;빙어·송어축제;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||송어얼음낚시(일반 15,000원, 우대 10,000원) - 5천원 화천사랑상품권 교환얼음·눈썰매 대여(8,000원) - 5천원 화천사랑상품권 교환|행사기간 내 자유|20190105~20190127|c2f13571-c8f1-4cc5-a6b4-22791595022f|127.6637786700|38.2060728566|한국관광공사
양주송어축제 2019||1588-9260|경기도 양주시 백석읍 연곡로182번길 100|관광지;빙어·송어축제||일반 (중학생 이상) : 17,000원 / 어린이 (유치원생~초등학생) :&nbsp;13,000원 /&nbsp;4세이하 무료||20190105~20190210|745e88bf-8561-42df-b503-1c4a1cd238d8|126.9594322928|37.8170719648|한국관광공사
해운대 북극곰 축제 (Haeundae Polar Festival) 2019||(연락처) 070-5154-9941~2|부산광역시 해운대구 달맞이길62번길 47|관광지||1인 2만원 / 단체 50인 이상 참가시 50만원 지원|약 3시간|20190105~20190106|a4f4b0d2-3ea9-4916-8d2e-b9790d9ea022|129.1593385668|35.1581299963|한국관광공사
K-핸드메이드 & 일러스트레이션페어 부산 2019||02-761-2526, 2514|부산광역시 해운대구 APEC로 55|K일러스트레이션페어;K일러스트레이션페어부산;K핸드메이드페어;K핸드메이드페어부산;가볼만한축제;가족여행;경상권;관광지;나들이;박람회;아이와함께;연인과함께;전시회;친구와함께;힐링||5,000원1차 사전등록(~6/3) 3,000원2차 사전등록(6/4~7/4) 4,000원|기간내자유|20190705~20190707|1ace7e9e-8217-4a8b-8db2-3434cd1d44e8|129.1359569660|35.1690700054|한국관광공사
V프로젝트 'GOLDEN NEW YEAR' 용산아이파크몰 팝업스토어 2019||02-1661-6925|서울특별시 용산구 한강대로23길 55|관광지||무료|기간내자유|20190104~20190131|b35c32fa-fb11-4c68-b9fb-bdffdf3d2296|126.9647288717|37.5297527185|한국관광공사
[유망축제] 부여서동연꽃축제 2019||041-830-2211, 2212|충청남도 부여군 부여읍 궁남로 52|2019문화관광축제;가볼만한축제;가족여행;관광지;꽃여행;나들이;부여서동연꽃축제;서동연꽃축제;아이와함께;연인과함께;이색체험;체험학습;충청권;친구와함께;힐링||입장료 무료 (체험비 별도)|기간내 자유|20190705~20190707|db9dfc3f-9e7a-43e2-b50a-b50cd36164b8|126.9136818528|36.2692110884|한국관광공사
홍천강 꽁꽁축제 2019||033-439-5853|강원도 홍천군 홍천읍 너브내길 59-1|가볼만한축제;가족여행;강원권;나들이;빙어·송어축제;아이와함께;연인과함께;이색체험;인삼송어축제;체험학습;친구와함께;홍천강인삼송어축제;힐링|||기간내 자유|20190104~20190120|1cf8d5a6-2044-4d96-878d-40bd88ae47a1|127.8857961245|37.6882122918|한국관광공사
지리산 산청곶감축제 2019||055-973-0085, 055-973-0082|경상남도 산청군 시천면 송하중태길 6|관광지||무료|기간내자유|20190103~20190106|1875a1fe-2ded-4c1b-a801-1c48b6f0d652|127.8365066809|35.2743485813|한국관광공사
서울영상광고제 2019||02-3447-0101|서울특별시 중구 세종대로 110|관광지||유료 예약시 : 5,000원, 무료 예약시 : 추첨홈페이지 내 사전 관람 접수|2시간|20190103~20190103|efe9c3f8-245c-4f87-b721-33b1ca37ee3d|126.9783710306|37.5665986816|한국관광공사
안산 별빛마을 애니멀 & 하트빌리지 빛축제 2019||031-484-5050|경기도 안산시 상록구 수인로 1723|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;불빛축제;서울근교여행;수도권;아이와함께;안산별빛마을애니멀&하트빌리지빛축제;연인과함께;이색체험;체험학습;친구와함께;힐링||홈페이지 참조||20190101~20191231|7545add7-9971-4e0d-af08-4d69f4583f6d|126.8634434286|37.3394480000|한국관광공사
토요명품공연 2019||02-580-3300|서울특별시 서초구 남부순환로 2364|가족여행;공연/전시;공연/행사;공연장;관광지;나들이;수도권;아이와함께;연인과함께;친구와함께;토요명품공연;힐링||A석 20,000원 B석 10,000원|80분|20190101~20191228|7fdfde71-7d9e-4404-921b-c0a7bc74439d|127.0097651306|37.4776567975|한국관광공사
시크릿||02-747-7407|서울특별시 종로구 동숭길 72|관광지;나들이;수도권;시크릿;아이와함께;연극;연인과함께;친구와함께;힐링||일반석 40,000원 (예매순 좌석지정/티켓 현장발권:공연 2시간 전부터)|75분|20190101~20191231|f8cf4a82-3d5d-4f49-8a12-78d966f43d4c|127.0042904706|37.5814363108|한국관광공사
넌버벌 퍼포먼스 'FIREMAN'||02-6271-1190|서울특별시 중구 마른내로 47|공연;관광지;넌버벌퍼포먼스;수도권;파이어맨;행사||R석 50,000원, S석 40,000원|약 80분|20190101~20191231|117499b8-d6e8-492f-ab4c-d0cbc542311f|126.9931808474|37.5646797260|한국관광공사
경주 프리마켓 봉황장터 2019||054-779-6232|경상북도 경주시 봉황로 33-1|가볼만한축제;가족여행;경상권;경주프리마켓봉황장터;관광지;나들이;봉황장터;아이와함께;연인과함께;친구와함께;프리마켓;프리마켓봉황장터;힐링||무료|1시간|20190101~20191231|8ce133a1-bb34-4720-bdb3-dcd0bbb977e0|129.2098539025|35.8425289998|한국관광공사
무예24기 시범공연 2019||수원시립공연단(031-267-1644)|경기도 수원시 팔달구 정조로 825|가족여행;공연장;관광지;나들이;무예24기;무예24기시범공연;수도권;시범공연;아이와함께;연인과함께;친구와함께;힐링||무료|30분|20190101~20191231|4c438693-c7a7-4167-990c-9acbf0e33725|127.0134508573|37.2816684780|한국관광공사
보신각타종행사||다산콜센터 국번없이 120<br />보신각관리사무소 02-2133-0983|서울특별시 종로구 종로 54|가족여행;관광지;나들이;보신각;보신각타종행사;수도권;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;친구와함께;타종행사;힐링||무료|약 30분 소요|20190101~20191231|112aeabf-d0c1-49c7-bdab-102f05f46cf3|126.9835621340|37.5697984025|한국관광공사
옥탑방고양이||02-764-8760|서울특별시 종로구 대학로10길 24|공연/전시;공연/행사;관광지;나들이;수도권;연극;연인과함께;옥탑방고양이;친구와함께;힐링||일반석 30,000원|100분|20190101~20191231|1915ebd4-b125-4d29-b275-10385670817d|127.0035183141|37.5815918348|한국관광공사
국립민속박물관 우리민속한마당||02-3704-3114|서울특별시 종로구 삼청로 37|가족여행;관광지;국립민속박물관;국립민속박물관우리민속한마당;수도권;아이와함께;연인과함께;우리민속한마당;친구와함께;힐링||||20190101~20191231|596dfd42-90dd-4d57-81f3-ab067ce3ab6b|126.9788705506|37.5819663482|한국관광공사
하회별신굿탈놀이 상설공연 2019||054-854-3664|경상북도 안동시 풍천면 하회종가길 3-15|가볼만한축제;가족여행;경상권;공연/전시;공연/행사;관광지;나들이;상설공연;아이와함께;역사문화체험;연인과함께;이색체험;전통문화체험;체험학습;친구와함께;하회별신굿탈놀이;하회별신굿탈놀이상설공연;힐링||무료|약 60분|20190101~20191231|0c6f9fb4-6637-4399-a44e-3797e32a1b55|128.5243722237|36.5409451627|한국관광공사
KOREA심청||02-2266-9101|서울특별시 중구 퇴계로36길 10|KOREA심청;가족여행;공연/전시;공연/행사;관광지;나들이;수도권;심청;아이와함께;연인과함께;친구와함께;힐링||전석 50,000원|60분|20190101~20191231|a37438ad-0023-4a6a-b39c-9232175c1bf9|126.9945252956|37.5601886048|한국관광공사
수문장 교대의식||02-3210-1645|서울특별시 종로구 사직로 161|가볼만한축제;가족여행;공연/전시;공연/행사;관광지;나들이;수도권;수문장교대의식;아이와함께;연인과함께;친구와함께|||기간내자유|20190101~20191231|3c90bbea-9362-4961-8bfa-14ec755bc1dc|126.9767235747|37.5801859611|한국관광공사
뮤지컬 김종욱찾기||02-766-7667|서울특별시 종로구 대학로12길 73|가볼만한축제;공연/행사;공연/행사;공연장;관광지;김종욱찾기;데이트코스;뮤지컬김종욱찾기;수도권;아이와함께;연인과함께;친구와함께;힐링||전석 45,000원|100분|20190101~20191231|be468b52-c06d-4b02-815d-7f1eac34aa27|127.0039349650|37.5808113771|한국관광공사
연극 수상한 흥신소||070-8129-7420|서울특별시 종로구 대학로 128|가볼만한축제;가족여행;공연/전시;공연/행사;관광지;나들이;수도권;아이와함께;연극수상한흥신소;연인과함께;친구와함께;힐링||일반석 35,000원|100분|20190101~20191231|dd5c0f82-4c35-4d87-bdaa-116c581eddbd|127.0021350751|37.5827166790|한국관광공사
대전 맨몸마라톤 2019||042-530-1832|대전광역시 서구 둔산대로 169|||11,000원 (2007년생 이하 무료)||20190101~20190101|b9e5c5b2-13c3-4711-9dee-d925775c2248|127.3880117687|36.3664721764|한국관광공사
별빛정원우주 365일 별빛축제 2018||031-645-0002|경기도 이천시 마장면 덕이로154번길 287-76|관광지;별빛정원우주;별빛축제;불빛축제||<strong>[이용요금]</strong>야간 정상가 대인(14세 이상) 12,000원 / 소인(13세 이하) 6,000원 / 영유아(36개월 미만) 무료-증빙서류 지참<strong>[할인정보]</strong>온라인예매/이천시민/덕평자연휴게소영수증/KT멤버십 9,000원카카오톡 '별빛정원우주' 플러스친구 추가 시 8,400원<strong>[예매처]</strong><a href="https://booking.naver.com/booking/5/bizes/109912?area=plt">https://booking.naver.com/booking/5/bizes/109912?area=plt</a>||20190101~20191231|95e31791-45e6-4344-84b1-dccba572a347|127.3897540042|37.2412993636|한국관광공사
별빛따라 두메향기||031-774-3114|경기도 양평군 양서면 목왕로592번길 62-59|관광지||어른 : 6,000원 / 청소년,어린이 : 5,000원|60분~90분|20190101~20191231|dc7bc14f-7506-4554-be1f-90776faaa76f|127.3857565856|37.5525104675|한국관광공사
이월드 스노우판타지 2019||053-620-0001|대구광역시 달서구 두류공원로 200|관광지;눈꽃축제||이월드 홈페이지 참고(할인정보: <a href="http://www.facebook.com/eworld.dg">www.facebook.com/eworld.dg</a>)||20190101~20190206|e239df1b-8bf1-431e-b368-db13ed632df9|128.5648324586|35.8548628013|한국관광공사
다랭이마을 기해년 해맞이 2019||다랭이마을 관광안내소 055-863-3893|경상남도 남해군 남면 남면로 702|가볼만한축제;가족여행;경상권;관광지;나들이;다랭이마을해맞이행사;아이와함께;연인과함께;이색체험;체험학습;친구와함께;해맞이여행;해맞이행사;힐링||무료|시간내 자유|20190101~20190101|c9229291-561b-46c8-a9af-a8bc7aa9f3e5|127.8910715972|34.7280247777|한국관광공사
대왕암 해맞이 2019||관광과 052-209-3352|울산광역시 동구 등대로 140|가볼만한축제;가족여행;관광지;나들이;대왕암해맞이축제;아이와함께;연인과함께;친구와함께;해맞이여행;해맞이축제;힐링||무료|시간내 자유|20190101~20190101|a49b95da-6ca4-4528-b219-fcb8e9a57944|129.4383355482|35.4918505765|한국관광공사
제주 허브동산 "별빛놀이" 2019||064-787-7362~3|제주특별자치도 서귀포시 표선면 돈오름로 170|가볼만한축제;가족여행;겨울축제;관광지;나들이;데이트코스;불빛축제;섬여행;아이와함께;연인과함께;이색체험;인생샷;자연좋은곳;제주권;제주허브동산별빛놀이;체험학습;친구와함께;힐링||입장료: 성인12,000원, 청소년10,000원, 어린이 9,000원, 경로10,000원황금족욕체험 (입장료별도) 12,000원||20190101~20191231|dbc6b41d-9b0a-4b66-a4ad-873df9daa7bd|126.8147712030|33.3291149802|한국관광공사
광안리 새해맞이 2019||051-610-4112|부산광역시 수영구 광안해변로 219|가볼만한축제;가족여행;경상권;관광지;광안리새해맞이행사;나들이;새해맞이행사;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||무료|기간내자유|20190101~20190101|4339a826-6353-4374-9172-25086be9d528|129.1173479525|35.1516077265|한국관광공사
천을산 해맞이 2019||053-668-1500|대구광역시 수성구 가천동 산 11-3|관광지||무료|1시간|20190101~20190101|25efc7c2-55e6-4aa3-8544-0c071b060932|128.6949710964|35.8513933739|한국관광공사
개화산 해맞이 2019||02-2600-6455|서울특별시 강서구 개화동|가볼만한축제;가족여행;개화산해맞이행사;관광지;나들이;수도권;아이와함께;연인과함께;친구와함께;해맞이여행;해맞이행사;힐링||무료|시간내 자유|20190101~20190101|8b997ba5-e9d6-48ef-8b2d-6b34d828bc72|126.8047169862|37.5821048853|한국관광공사
감악산 해맞이 2019||010-2712-4482|경상남도 거창군 신원면|관광지||무료|행사기간 내 자유|20190101~20190101|8b0cd6cf-a026-42f6-a099-d15f002214f0|127.9274012896|35.5953250627|한국관광공사
통영 해맞이 2019||055-650-4032|경상남도 통영시 멘데해안길 205|가볼만한축제;가족여행;경상권;관광지;기차여행;나들이;아이와함께;연인과함께;친구와함께;통영해맞이축제;해맞이여행;해맞이축제;힐링||무료|자유|20190101~20190101|c8e97805-808b-4405-b412-324546f5775f|128.4412011620|34.8442437107|한국관광공사
허브아일랜드 불빛동화축제 - 네버엔딩스토리 2019||031-535-6494|경기도 포천시 신북면 청신로947번길 35|관광지||일반 : 9,000원우대 : 7,000원|3시간|20190101~20191031|b6f8c893-c75d-46e5-975e-145600e10bb8|127.1316789055|37.9659160606|한국관광공사
판타스틱(Fanta-Stick)||02-3143-5959|서울특별시 중구 통일로 120|공연/전시;공연/행사;관광지;나들이;수도권;아이와함께;연인과함께;친구와함께;판타스틱;힐링||VIP석 60,000원<br />R석 50,000원<br />S석 40,000원|80분|20190101~20191231|b9ccae3b-fc61-4d76-ab97-a5c0e1cd249a|126.9674942629|37.5659541170|한국관광공사
올림픽공원 9경 스탬프투어||02-410-1111, 1112|서울특별시 송파구 올림픽로 424|가족여행;관광지;나들이;수도권;스탬프투어;아이와함께;연인과함께;올림픽공원;올림픽공원9경스탬프투어;이색체험;체험학습;친구와함께;힐링||무료|기간내자유(안내센터 운영시간 내)|20190101~20191231|fa484d90-8867-4aef-9887-f7838d8f2e6e|127.1224425827|37.5194456386|한국관광공사
빵쇼 팡팡크루즈||02-722-4400|서울특별시 영등포구 여의동로 290|가볼만한축제;가족여행;공연/전시;공연/행사;관광지;나들이;빵쇼팡팡크루즈;수도권;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링||티켓정가 26,000원|100분|20190101~20191231|10383351-c301-4d61-afa7-aa6d2add15eb|126.9384091592|37.5257832637|한국관광공사
꽃보다 슈퍼스타||02-764-0686|서울특별시 종로구 동숭길 50|가족여행;공연/전시;공연/행사;관광지;꽃보다슈퍼스타;나들이;수도권;아이와함께;연인과함께;친구와함께;힐링||기본가 40,000원|90분|20190101~20191231|dafee25c-b79d-4f03-9ad1-3ec03a461c93|127.0045376955|37.5805391974|한국관광공사
태안 빛축제||041-675-9200|충청남도 태안군 남면 마검포길 200|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;체험학습;충청권;친구와함께;태안빛축제;힐링||성인:9,000원, 청소년:7,000원, 청소년현장단체:7,000원, 단체:8,000원|기간내자유|20190101~20191231|67027003-9b1b-4968-8086-64a87d30c839|126.2998807800|36.6151330244|한국관광공사
장승마을 빛 축제||041-841-5220~1|충청남도 공주시 사곡면 유구마곡사로 1231|가볼만한축제;가족여행;관광지;기차여행;나들이;데이트코스;아이와함께;연인과함께;이색체험;장승마을빛축제;체험학습;충청권;친구와함께;힐링||주간: 대인 3,000원 / 어린이 무료<br />야간: 대인 9,000원 / 소인 7,000원<br />야간 단체(30명이상) : 대인 6,000원 / 소인 4,000원||20190101~20191231|8e679494-a17b-4dd7-aaab-cd6fef3eb768|127.0213533746|36.5572993817|한국관광공사
인천공항 제1여객터미널 문화예술 상설공연 2019||032-741-2247|인천광역시 중구 공항로 272|가족여행;공연/전시;공연/행사;관광지;나들이;문화예술;상설공연;수도권;아이와함께;연인과함께;인천공항;인천공항제1여객터미널;인천공항제1여객터미널문화예술상설공연;친구와함께;힐링||무료|회당 30분|20190101~20191231|e116eade-8fe7-4869-bf79-18abf3b67526|126.4508002142|37.4493113037|한국관광공사
월미도 불꽃크루즈 2019||1522-8905|인천광역시 중구 월미문화로 21|가볼만한축제;가족여행;관광지;나들이;불꽃크루즈;수도권;아이와함께;연인과함께;월미도불꽃크루즈;친구와함께;힐링||야경음악불꽃크루즈 : 대인 29,000원 소인 19,000원|약 80분 소요|20190101~20191231|90f50bf4-d47e-402b-828c-98b97ddd1c96|126.5984970903|37.4764857358|한국관광공사
부산 원도심 스토리 투어||051-780-2175|부산광역시 중구 구덕로 31|17_18한국관광100선;가족여행;경상권;관광지;나들이;부산원도심스토리투어;스토리투어;아이와함께;연인과함께;친구와함께;힐링||무료||20190101~20191231|5f0d9d0c-f522-4880-8490-3e8c8d61a862|129.0322901564|35.0976955253|한국관광공사
덕수궁 왕궁수문장교대의식||다산콜센터 02-120|서울특별시 중구 세종대로 99|가족여행;공연/전시;관광지;나들이;덕수궁;덕수궁왕궁수문장교대의식;수도권;아이와함께;연인과함께;왕궁수문장교대의식;이색체험;체험학습;친구와함께||무료|30분|20190101~20191231|c35788db-579c-47cc-9573-9731944fb6ef|126.9761046145|37.5650460435|한국관광공사
코믹극 뉴보잉보잉||02-741-5978|서울특별시 종로구 대학로8가길 80|관광지;나들이;뉴보잉보잉;수도권;연극;연인과함께;친구와함께;코믹극;코믹극뉴보잉보잉;힐링||35,000원|110분|20190101~20191231|60d35137-0b69-422a-ae2f-e01d58fe8d3d|127.0032683110|37.5825083902|한국관광공사
난타 (명동)||02-739-8288|서울특별시 중구 명동길 26|공연/전시;공연/행사;공연장;관광지;나들이;난타;수도권;아이와함께;연극;연인과함께;친구와함께;힐링||프리미엄석 70,000원  <br />VIP석 60,000원<br />S석 50,000원<br />A석 40,000원|100분|20190101~20191231|ce2110fc-1f40-4018-98ea-e65380ec2cbe|126.9837456304|37.5634463660|한국관광공사
페인터즈: 히어로||02-766-7848|서울특별시 종로구 돈화문로 13|공연/전시;공연/행사;공연장;관광지;뮤지컬;수도권;아이와함께;이색체험;체험학습;친구와함께;페인터즈:히어로||PREMIUM석 80,000원<br />VIP석 60,000원<br />S석 50,000원<br />A석 40,000원|85분|20190101~20191231|e4d6d3f4-55c3-4474-8bb9-d78d638847b6|126.9916475119|37.5696846720|한국관광공사
하늘공원해맞이행사 2019||02-3153-8354|서울특별시 마포구 하늘공원로 95|가볼만한축제;가족여행;나들이;수도권;아이와함께;연인과함께;친구와함께;하늘공원해맞이행사;해맞이여행;해맞이행사;힐링|||행사기간 내 자유|20190101~20190101|90cfd637-8c22-4b8d-b90b-ac4825609719|126.8860710958|37.5671914042|한국관광공사
점프||02-722-3995|서울특별시 중구 마른내로 47|공연/전시;공연/행사;공연장;관광지;나들이;뮤지컬;수도권;아이와함께;연인과함께;점프;친구와함께;힐링||VIP석 60,000원<br />R석 50,000원<br />S석 40,000원|80분|20190101~20191231|3c73260e-2a12-4145-b98c-f804f18484f6|126.9931947344|37.5646963903|한국관광공사
뮤직드라마 당신만이||070-8245-2602|서울특별시 종로구 이화장길 26|공연/행사;관광지;나들이;뮤직드라마당신만이;수도권;아이와함께;연인과함께;친구와함께;힐링||홈페이지 확인|120분|20190101~20191231|41847474-3aaf-44df-bd28-3945377ab488|127.0039128630|37.5766424167|한국관광공사
대전오월드 스노우맨페스티벌 2019||대전오월드 고객센터 042-580-4820|대전광역시 중구 사정공원로 70|관광지||||20190101~20190228|935f095e-7254-45e1-a8d7-1f7d927d7e1a|127.3986573945|36.2877758092|한국관광공사
아차산 해맞이 2019||02-450-7584|서울특별시 광진구 워커힐로 127|관광지||무료|자유|20190101~20190101|a1b7d162-f66c-479a-8d11-2a2b5b5cbc45|127.0976050532|37.5511581749|한국관광공사
강릉 하트불꽃크루즈 2019||1522-8905|강원도 강릉시 주문진읍 해안로 1730|가볼만한축제;가족여행;강릉하트불꽃크루즈;강원권;관광지;나들이;아이와함께;연인과함께;친구와함께;하트불꽃크루즈;힐링||대인 : 33,900원, 소인 : 26,900원 할인정보 : 사이트 가입시 쿠폰발급 및 기타 쿠폰 발급 (예매처 <a href="http://cruisestory.co.kr">http://cruisestory.co.kr</a>)|약 1시간|20190101~20191231|7add43cb-db4e-4d7c-a70c-9abaa8bd7a32|128.8285935985|37.8895291758|한국관광공사
한림공원 수선화축제 2019||064-796-0001|제주특별자치도 제주시 한림읍 한림로 300|가볼만한축제;가족여행;관광지;꽃여행;나들이;섬여행;아이와함께;연인과함께;이색체험;자연좋은곳;제주권;체험학습;친구와함께;한림공원수선화축제;힐링||일반 : 개인 12,000원 / 단체 10,000원경로 : 개인&nbsp;&nbsp;10,000원 / 단체 9,000원청소년 : 개인 8,000원 / 단체 6,000원어린이 : 개인 7,000원 / 단체 5,500원|행사기간 내 자유|20190101~20190131|9ce994a6-853f-4944-9c85-216a3f039851|126.2381087692|33.3897241270|한국관광공사
김포 음악불꽃크루즈 2019||1522-8905|경기도 김포시 고촌읍 아라육로270번길 74|가볼만한축제;가족여행;공연/행사;관광지;김포음악불꽃크루즈;나들이;수도권;아이와함께;연인과함께;음악불꽃크루즈;친구와함께;힐링||음악불꽃크루즈 : 대인 32,900원 소인 20,900원|약 2시간|20190101~20191231|7f0f8e0f-9c19-41e9-ba5c-a4777a8dbce0|126.7871209331|37.5976583182|한국관광공사
속초 음악불꽃크루즈 2019||1522-8905|강원도 속초시 중앙로 214-1|가볼만한축제;가족여행;강원권;관광지;나들이;속초음악불꽃크루즈;아이와함께;연인과함께;음악불꽃크루즈;친구와함께;힐링||대인 33,900원 소인 26,900원|약 1시간 30분|20190101~20191231|941fd996-8934-48b7-a0fb-eafe19469f6c|128.5934271477|38.2096096416|한국관광공사
여수 미남불꽃크루즈 2019||1522-8905|전라남도 여수시 엑스포대로 320-66|관광지||대인 32,000원 소인 20,000원 (할인정보: 사이트 가입시 쿠폰발급 및 기타 쿠폰 발급)|약 90분|20190101~20191231|dae47a19-59cb-4db9-8907-27b1eb3fce5b|127.7531329844|34.7541583433|한국관광공사
여수 야경불꽃크루즈 2019||1522-8905|전라남도 여수시 돌산읍 돌산로 3617-18|가볼만한축제;가족여행;관광지;나들이;아이와함께;야경불꽃크루즈;여수야경불꽃크루즈;연인과함께;전라권;친구와함께;힐링||대인 33,900원 소인 18,900원|약 80분|20190101~20191231|bfba024b-76f0-4e70-9300-9482e49f44b1|127.7369794626|34.7297302429|한국관광공사
오크밸리 3D 라이팅쇼 '소나타오브라이트' 2019||033-730-3981|강원도 원주시 지정면 오크밸리1길 66|3D라이팅쇼;관광지;불빛축제;소나타오브라이트;오크밸리||정상가 대인 16,000원 / 소인 12,000원 / 36개월 미만 무료입장 할인정보: 오크밸리 회원(콘도/골프), BC QR결제, BC 현장결제 50% / 원주시민, 일반단체(20인 이상) 40% / 콘도 투숙객, 강원도민(여주/양평 포함)&nbsp;30%할인예매처: 티몬 (goo.gl/gpL85V)|약 50분|20190101~20191231|3394e102-4fc9-47e8-b46d-d35ad2fd44c9|127.8177986180|37.4346459591|한국관광공사
가족여행과 함께하는 고성 오션투유 삼포해수욕장 연날리기 축제 2019||1666-5683|강원도 고성군 죽왕면 삼포리 1-1|가볼만한축제;가족여행;강원권;관광지;교과서속여행;기차여행;나들이;데이트코스;리기태명장과함께하는삼포해수욕장어린이날연날리기축제;바다풍경;서울근교여행;아이와함께;연인과함께;이색체험;체험학습;친구와함께;힐링|||기간내 자유|20190101~20191231|13e66fe9-90b7-497c-8530-ad300814ef17|128.5370623742|38.3128520737|한국관광공사
퍼스트가든 빛축제 - 별빛이 내려앉은 정원, 갤럭시 판타지 2019||031-957-6861|경기도 파주시 탑삭골길 260|관광지;불빛축제||성인 8,000원 / 소인, 지역할인, 우대할인 7,000원예매처 : 네이버 예약, 쿠팡, 티몬, 11번가, 옥선, 지마켓 등|2시간|20190101~20191231|f88eea9e-0f4d-4934-af04-e3b0494c06c6|126.7949386312|37.7326399636|한국관광공사
