##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@네네치킨
네네치킨|초지점|||네네치킨|031-487-4485|경기 안산시 단원구 초지로 128||||||||네네치킨 초지점||||80615
네네치킨|향남1지구점|||네네치킨|031-366-6200|경기 화성시 향남읍 행정서로2길 14-18||||||||네네치킨 향남1지구점||||80615
네네치킨|세교신도시점|||네네치킨|031-374-9492|경기 오산시 오산대역로 132번길 30||||||||네네치킨 세교신도시점||||80615
네네치킨|팽성점(B)|||네네치킨|031-691-4479|경기 평택시 팽성읍 팽성대교길 14||||||||네네치킨 팽성점(B)||||80615
네네치킨|금정점|||네네치킨|031-396-9255|경기 군포시 당산로 197번길 4||||||||네네치킨 금정점||||80615
네네치킨|대야미점|||네네치킨|031-438-7292|경기도군포시대야1로 13||||||||네네치킨 대야미점||||80615
네네치킨|영통1호점|||네네치킨|031-273-9285|경기 수원시 영통구 매영로 398번길 4||||||||네네치킨 영통1호점||||80615
네네치킨|우만점|||네네치킨|031-211-8208|경기 수원시 팔달구 중부대로 223번길 20-7||||||||네네치킨 우만점||||80615
네네치킨|신갈점|||네네치킨|031-285-3784|경기 용인시 기흥구 용구대로 2152번길 39||||||||네네치킨 신갈점||||80615
네네치킨|용인1호점|||네네치킨|031-336-9909|경기 용인시 처인구 중부대로 1404||||||||네네치킨 용인1호점||||80615
네네치킨|내손동점|||네네치킨|031-426-9282|||||||||네네치킨 내손동점||||80615
네네치킨|부곡점|||네네치킨|031-462-4472|경기도의왕시부곡중앙남6길 86||||||||네네치킨 부곡점||||80615
네네치킨|모현점|||네네치킨|031-332-3434|경기 용인시 처인구 모현면 백옥대로 2594||||||||네네치킨 모현점||||80615
네네치킨|정자2동점|||네네치킨|031-255-4492|경기 수원시 장안구 수성로 245번길 30||||||||네네치킨 정자2동점||||80615
네네치킨|죽전1호점|||네네치킨|031-263-9555|경기 용인시 수지구 푸른솔로 81||||||||네네치킨 죽전1호점||||80615
네네치킨|구성점|||네네치킨|031-283-8114|경기 용인시 기흥구 마북로 98||||||||네네치킨 구성점||||80615
네네치킨|본오1호점|||네네치킨|031-406-3274|경기 안산시 상록구 반석로 80||||||||네네치킨 본오1호점||||80615
네네치킨|병점1호점|||네네치킨|031-234-9986|경기 화성시 경기대로 1010번길 18||||||||네네치킨 병점1호점||||80615
네네치킨|신도시점|||네네치킨|031-414-4479|경기도안산시단원구광덕3로 215||||||||네네치킨 신도시점||||80615
네네치킨|지산점|||네네치킨|031-667-4492|경기 평택시 지산로 108-6||||||||네네치킨 지산점||||80615
네네치킨|청북점|||네네치킨|031-682-8556|경기 평택시 청북면 안청로 1길12 ||||||||네네치킨 청북점||||80615
네네치킨|와동점|||네네치킨|031-401-4406|경기 안산시 단원구 선부로 244||||||||네네치킨 와동점||||80615
네네치킨|원동갈곶점|||네네치킨|031-372-1370|경기 오산시 밀머리로 29||||||||네네치킨 원동갈곶점||||80615
네네치킨|상현점|||네네치킨|031-276-9291|경기 용인시 수지구 만현로 100||||||||네네치킨 상현점||||80615
네네치킨|수지2지구점|||네네치킨|031-265-4988|경기 용인시 수지구 정평로 40-3||||||||네네치킨 수지2지구점||||80615
네네치킨|풍덕천점|||네네치킨|031-896-6677|경기 용인시 수지구 풍덕천로 172번길 3-15||||||||네네치킨 풍덕천점||||80615
네네치킨|이충장당점|||네네치킨|031-666-4479|경기평택시서정역로36번길 70-9||||||||네네치킨 이충장당점||||80615
네네치킨|남양점|||네네치킨|031-355-4484|경기 화성시 남양시장로 60||||||||네네치킨 남양점||||80615
네네치킨|사동점|||네네치킨|031-406-0999|경기 안산시 상록구 감골2로 47||||||||네네치킨 사동점||||80615
네네치킨|향남2지구점|||네네치킨|031-358-0119|경기도화성시향남읍한절이2길 14||||||||네네치킨 향남2지구점||||80615
네네치킨|세류2호점|||네네치킨|031-226-4482|경기 수원시 권선구 덕영대로 1152번길 38||||||||네네치킨 세류2호점||||80615
네네치킨|서천점|||네네치킨|031-205-5225|경기 용인시 기흥구 서천서로 12번길 4-10||||||||네네치킨 서천점||||80615
네네치킨|선부1동점|||네네치킨|031-402-4003|경기 안산시 단원구 선부광장서로 1길5바동 108호 ||||||||네네치킨 선부1동점||||80615
네네치킨|산본역점(B)|||네네치킨|031-398-7878|경기도군포시쟁골2길 16||||||||네네치킨 산본역점(B)||||80615
네네치킨|보라점|||네네치킨|031-274-7379|경기도용인시기흥구한보라2로14번길 7-19||||||||네네치킨 보라점||||80615
네네치킨|동탄1호점|||네네치킨|031-613-4492|경기 화성시 동탄반송3길 36-1||||||||네네치킨 동탄1호점||||80615
네네치킨|동탄2호점|||네네치킨|031-613-1344|경기 화성시 동탄반석로 39||||||||네네치킨 동탄2호점||||80615
네네치킨|곡반정점|||네네치킨|031-267-4479|경기 수원시 권선구 곡선로 50번길 22-10||||||||네네치킨 곡반정점||||80615
네네치킨|매탄2동점|||네네치킨|031-212-0055|경기 수원시 영통구 산남로 74||||||||네네치킨 매탄2동점||||80615
네네치킨|백암점|||네네치킨|031-321-9279|경기 용인시 백암로 201번길 13-4||||||||네네치킨 백암점||||80615
네네치킨|정자1동점|||네네치킨|031-258-4492|경기 수원시 장안구 대평로 162번길 50||||||||네네치킨 정자1동점||||80615
네네치킨|조원점|||네네치킨|031-245-9291|경기 수원시 장안구 조원로 107||||||||네네치킨 조원점||||80615
네네치킨|율천점|||네네치킨|031-293-9291|경기 수원시 장안구 율전로 80번길 5||||||||네네치킨 율천점||||80615
네네치킨|양지점|||네네치킨|031-322-2570|경기 용인시 처인구 양지면 남곡로 35||||||||네네치킨 양지점||||80615
네네치킨|팔탄점|||네네치킨|031-354-8550|경기 화성시 팔탄면 구장길 7||||||||네네치킨 팔탄점||||80615
네네치킨|신매탄점|||네네치킨|031-217-9577|경기 수원시 영통구 매탄로 140번길 54-2||||||||네네치킨 신매탄점||||80615
네네치킨|둔전점(B)|||네네치킨|031-321-4447|경기 용인시 처인구 포곡읍 포곡로 124번길 9||||||||네네치킨 둔전점(B)||||80615
네네치킨|일동점|||네네치킨|031-502-4479|경기 안산시 상록구 식물원로 4길7 ||||||||네네치킨 일동점||||80615
네네치킨|죽전2호점|||네네치킨|031-889-4777|경기 용인시 수지구 죽전로 255||||||||네네치킨 죽전2호점||||80615
네네치킨|인계점|||네네치킨|031-221-1292|경기 수원시 팔달구 장다리로 245번길 21||||||||네네치킨 인계점||||80615
네네치킨|동탄청계점|||네네치킨|031-374-4482|경기 화성시 동탄치 동천로 3길 28-1||||||||네네치킨 동탄청계점||||80615
네네치킨|와우리점(B)|||네네치킨|031-225-9291|경기 화성시 봉담읍 와우로 119번길 36-5||||||||네네치킨 와우리점(B)||||80615
네네치킨|세교점|||네네치킨|031-654-9288|경기도평택시세교상가5길 22||||||||네네치킨 세교점||||80615
네네치킨|신길지구점|||네네치킨|031-508-0202|경기 안산시 단원구 도일로 24||||||||네네치킨 신길지구점||||80615
네네치킨|봉담점|||네네치킨|031-297-4470|경기도화성시봉담읍오래2길 5||||||||네네치킨 봉담점|102호|||80615
네네치킨|시강남대점|||네네치킨|031-274-1166|경기 용인 기흥구 강남동로 114번길 22||||||||네네치킨 시강남대점||||80615
네네치킨|권선점(B)|||네네치킨|031-232-4479|경기 수원시 권선구 권중로 50번길 26-3||||||||네네치킨 권선점(B)|102호|||80615
네네치킨|흥덕지구점(B)|||네네치킨|031-212-4492|경기도용인시기흥구흥덕1로 50||||||||네네치킨 흥덕지구점(B)||||80615
네네치킨|비전1호점|||네네치킨|031-651-4479|경기 평택시 중앙로 213||||||||네네치킨 비전1호점||||80615
네네치킨|화서점|||네네치킨|031-242-5582|경기 수원시 팔달구 팔달로 119번길 34-1||||||||네네치킨 화서점||||80615
네네치킨|신봉점|||네네치킨|031-263-4479|||||||||네네치킨 신봉점||||80615
네네치킨|광교1호점|||네네치킨|031-214-4479|경기 수원시 영통구 법조로 149번길 171||||||||네네치킨 광교1호점||||80615
네네치킨|소사벌점|||네네치킨|031-692-9292|경기 평택시 비전6길 28-5||||||||네네치킨 소사벌점||||80615
네네치킨|연무점(B)|||네네치킨|031-257-4392|경기 수원시 장안구 연무로 33||||||||네네치킨 연무점(B)||||80615
네네치킨|본오2호점|||네네치킨|031-408-4479|경기 안산시 상록구 본원로 2길3 ||||||||네네치킨 본오2호점||||80615
네네치킨|동탄역점|||네네치킨|031-375-4492|경기 화성시 동탄대로 21가길 4-31||||||||네네치킨 동탄역점||||80615
네네치킨|원곡점|||네네치킨|031-492-7755|경기 안산시 단원구 원선로 55||||||||네네치킨 원곡점||||80615
네네치킨|화서꽃뫼점(B)|||네네치킨|031-278-4492|경기 수원시 팔달구 일월로 18번길 4-13||||||||네네치킨 화서꽃뫼점(B)||||80615
네네치킨|고색오목점|||네네치킨|031-291-6630|경기 수원시 권선구 고산로 27번길 43||||||||네네치킨 고색오목점||||80615
네네치킨|동백지구점|||네네치킨|031-275-0064|경기 용인시 기흥구 평촌2로 1번길 9-1||||||||네네치킨 동백지구점||||80615
네네치킨|인계중앙점|||네네치킨|031-212-4495|경기 수원시 팔달구 권광로 243||||||||네네치킨 인계중앙점||||80615
네네치킨|동탄3호점|||네네치킨|031-8015-4479|경기 화성시 여울로 21||||||||네네치킨 동탄3호점||||80615
네네치킨|호매실점|||네네치킨|031-298-9299|경기 수원시 권선구 매실로 34||||||||네네치킨 호매실점||||80615
네네치킨|신영통점|||네네치킨|031-205-9285|경기 수원시 영통구 태장로 7번길 6||||||||네네치킨 신영통점||||80615
네네치킨|용이지구점|||네네치킨|031-656-4479|경기 평택시 현신로 212||||||||네네치킨 용이지구점||||80615
네네치킨|매교세류점(B)|||네네치킨|031-898-5993|경기 수원시 권선구 효원로 94번길 1||||||||네네치킨 매교세류점(B)||||80615
네네치킨|선부1점|||네네치킨|031-480-9931|경기 안산시 단원구 화정천서로 3길8-1 ||||||||네네치킨 선부1점||||80615
네네치킨|중앙점(B)|||네네치킨|031-405-4482|경기 안산시 단원구 예술대학로 147||||||||네네치킨 중앙점(B)||||80615
네네치킨|매탄권선점|||네네치킨|031-235-7795|경기 수원시 영통구 권선로 811||||||||네네치킨 매탄권선점||||80615
네네치킨|구운탑동점|||네네치킨|031-278-3001|경기 수원시 권선구 구운로 57번길 3||||||||네네치킨 구운탑동점||||80615
네네치킨|안성1점(B)|||네네치킨|031-674-4430|경기 안성시 안성맞춤대로 1104||||||||네네치킨 안성1점(B)||||80615
네네치킨|홍익점|||네네치킨|031-677-4492|경기 안성시 금광면 신양복길 1||||||||네네치킨 홍익점||||80615
네네치킨|중앙대점(B)|||네네치킨|010-2585-4106|경기 안성시 대덕면 중앙대학로 1461층 ||||||||네네치킨 중앙대점(B)||||80615
네네치킨|일죽점|||네네치킨|031-672-5648|경기 안성시 일죽면 금일로 476-1||||||||네네치킨 일죽점||||80615
네네치킨|공도2점|||네네치킨|031-652-8279|경기 안성시 공도읍 공도3로 34-1||||||||네네치킨 공도2점||||80615
네네치킨|죽산점|||네네치킨|031-676-8929|경기 안성시 죽산면 중부길 39||||||||네네치킨 죽산점||||80615
네네치킨|동아방송대점|||네네치킨|031-674-4447|경기 안성시 삼죽면 동아예대길 61-3||||||||네네치킨 동아방송대점||||80615
네네치킨|운남점|||네네치킨|062-952-9994|광주광역시광산구월곡로 30-1||||||||네네치킨 운남점||||80615
네네치킨|봉선1점|||네네치킨|062-652-4492|광주광역시남구봉선1로 66||||||||네네치킨 봉선1점||||80615
네네치킨|산수점|||네네치킨|062-222-5992|광주 동구 산수길 33||||||||네네치킨 산수점||||80615
네네치킨|우산소촌점(B)|||네네치킨|062-942-4479|광주 광산구 무진대로 278-11한국아델리움 ||||||||네네치킨 우산소촌점(B)||||80615
