##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파스쿠찌
파스쿠찌|강북삼성병원점|||파스쿠찌|02-733-8497||서울시 종로구 평동 강북삼성병원 108|무선인터넷|평일(월 금)07:00 22:00,  토 08:00 19:00 , 일/공휴일 08:00 18:00|||||파스쿠찌 강북삼성병원점|본관 1층|||80705
파스쿠찌|대구동성로점|||파스쿠찌|053-428-8497||대구광역시 중구 동성로2가 70-2|흡연실;주차가능;무선인터넷;케이터링|일~목  08:00~24:00 / 금~토 08:00~02:00|||||파스쿠찌 대구동성로점||||80705
파스쿠찌|수원/인계점|||파스쿠찌|031-223-8497||경기도 수원시 팔달구 인계동 1127-1|주차가능;무선인터넷|평일/ 주말 08:00~23:00|||||파스쿠찌 수원/인계점|수원인계동 한화 꿈에그린 Park 118,119,120호|||80705
파스쿠찌|수원AK점|||파스쿠찌|031-240-1764||경기도수원시 팔달구 매산로1가 수원역사 AK PLAZA 3층 |주차가능;무선인터넷|08:00~23:00|||||파스쿠찌 수원AK점||||80705
파스쿠찌|롯데마산점|||파스쿠찌|055-240-6497||경상남도 창원시 마산합포구 신포동2가 28|무선인터넷|평일,주말(공휴일포함) 09:00   23:00|||||파스쿠찌 롯데마산점||||80705
파스쿠찌|인천논현점|||파스쿠찌|032-433-8497||인천광역시 남동구 논현동 627-5|주차가능;무선인터넷;케이터링|일~목 08:00~24:00 / 금,토 08:00~01:00|||||파스쿠찌 인천논현점||||80705
파스쿠찌|타임스퀘어점|||파스쿠찌|02-2677-8497||서울시 영등포구 영등포동4가 ㈜경방타임스퀘어 3층 파스쿠찌 타임스퀘어점 |무선인터넷;케이터링|평일,주말,공휴일 동일 10:30~22:00|||||파스쿠찌 타임스퀘어점||||80705
파스쿠찌|서초우성점|||파스쿠찌|02-588-8497||서울시 서초구 서초동 1337-32|무선인터넷;케이터링|월~토 07:00~24:00 / 일,공휴일 8:00~23:00|||||파스쿠찌 서초우성점|광일빌딩 1층 파스쿠찌 서초우성점|||80705
파스쿠찌|경희의료원점|||파스쿠찌|02-963-8497|서울시 동대문구 경희대로 23||주차가능;무선인터넷;케이터링|평일,주말,공휴일 동일 07:00~21:00|||||파스쿠찌 경희의료원점|경희의료원 본관 1층|||80705
파스쿠찌|광안리점|||파스쿠찌|051-752-8497||부산시 수영구 민락동 179-2|주차가능;무선인터넷;케이터링|월 목, 일, 공휴일 08:00~01:00 / 금,토 08:00~02:00|||||파스쿠찌 광안리점|파스쿠찌 광안리점|||80705
파스쿠찌|마포점|||파스쿠찌|02-713-8497||서울시 마포구 도화동 559|주차가능;무선인터넷;케이터링|평일 07:00~23:00 / 주말, 공휴일 08:00~23:00|||||파스쿠찌 마포점|마포트라팰리스 1층 8호 파스쿠찌 마포점|||80705
파스쿠찌|광화문점|||파스쿠찌|02-722-8497|서울시 종로구 세종대로 23길 54||주차가능;무선인터넷;케이터링|평일(월 금) 07:00~23:00 / 주말,공휴일 08:00~23:00|||||파스쿠찌 광화문점|세종빌딩 101호 파스쿠찌 광화문점|||80705
파스쿠찌|여의도2호점|||파스쿠찌|02-785-8497|서울시 영등포구 여의나루로4길 18||흡연실;주차가능;무선인터넷;케이터링|평일,주말,공휴일 동일 07:00~23:00|||||파스쿠찌 여의도2호점|키움빌딩 파스쿠찌 여의도2호점|||80705
파스쿠찌|동탄/메타/폴리스점|||파스쿠찌|031-613-5646||경기 화성시 반송동 96|주차가능;무선인터넷|평일(월 금) +주말 + 공휴일  09:00  22:00|||||파스쿠찌 동탄/메타/폴리스점|메타폴리스A블럭 3F|||80705
파스쿠찌|테크노마트점|||파스쿠찌|02-3424-1526||서울시 광진구 구의동 546-4|주차가능;무선인터넷|평일,주말,공휴일 동일 07:00~23:00|||||파스쿠찌 테크노마트점|테크노마트 지하D-10호 파스쿠찌 테크노마트점|||80705
파스쿠찌|목포/하당점|||파스쿠찌|061-287-4110||전남 목포시 상동 889|주차가능;무선인터넷|평일, 주말, 공휴일 동일 08:00~01:00|||||파스쿠찌 목포/하당점|파스쿠찌 목포하당점|||80705
파스쿠찌|광주수완점|||파스쿠찌|062-955-8497||전남 광주광역시 광산구 장덕동 1661|흡연실;주차가능;무선인터넷|평일 8:20~1:00, 주말 08:20~02:00|||||파스쿠찌 광주수완점||||80705
