##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@뚜레쥬르
뚜레쥬르|부산다대현대점|35.0611812|128.9783573|뚜레쥬르|051-266-8440|부산광역시 사하구 다대로 473|부산광역시 사하구 다대동 120-1|||||||뚜레쥬르 부산다대현대점|(다대동,다대포현대아파트) 맘모스상가 1층;(다대포현대아파트) 맘모스상가 1층|||80802
뚜레쥬르|포항지곡점|36.0292155|129.3238992|뚜레쥬르|054-284-5907|경상북도 포항시 남구 지곡로 257|경상북도 포항시 남구 지곡동 480|||||||뚜레쥬르 포항지곡점|(지곡동)|||80802
뚜레쥬르|아산모종점|36.7835381|127.0214404|뚜레쥬르|041-549-0040|충청남도 아산시 모종로22번길 7|충청남도 아산시 모종동 637|||||||뚜레쥬르 아산모종점|(모종동,모종캐슬어울림1단지) 103호,104호;(모종캐슬어울림1단지) 103호,104호|||80802
뚜레쥬르|천안불당프라디움점|36.7970961|127.0992362|뚜레쥬르|041-907-1388|충청남도 천안시 서북구 공원로 176|충청남도 천안시 서북구 불당동 1280|||||||뚜레쥬르 천안불당프라디움점|프라디움 3차 단지내상가 5호,6호;프라디움 3차 단지내상가 5호,6호|||80802
뚜레쥬르|명지대사거리점|37.2363165|127.1896655|뚜레쥬르|031-321-9277|경기도 용인시 처인구 중부대로 1303-0|경기도 용인시 처인구 역북동 428-14|||||||뚜레쥬르 명지대사거리점|(역북동)|||80802
뚜레쥬르|압구정점|37.5240509|127.0287459|뚜레쥬르|02-511-8636|서울특별시 강남구 논현로 842|서울특별시 강남구 신사동 599|||||||뚜레쥬르 압구정점|(신사동,압구정빌딩) 1층;(압구정빌딩) 1층|||80802
뚜레쥬르|천안단국대병원점|36.8405075|127.1741614|뚜레쥬르|041-622-8306|충청남도 천안시 동남구 망향로 195|충청남도 천안시 동남구 안서동 447-2|||||||뚜레쥬르 천안단국대병원점|(안서동,유니온빌딩) 1층 뚜레쥬르;(유니온빌딩) 1층 뚜레쥬르|||80802
뚜레쥬르|종로점|37.5699434|126.9842995|뚜레쥬르|02-3210-4885|서울특별시 종로구 종로 62|서울특별시 종로구 종로2가 102-2|||||||뚜레쥬르 종로점|(종로2가) 1층 뚜레쥬르;1층 뚜레쥬르|||80802
뚜레쥬르|롯데마트울산점|35.5339781|129.3159084|뚜레쥬르|055-111-1111|울산광역시 남구 삼산로 74|울산광역시 남구 달동 830-1|||||||뚜레쥬르 롯데마트울산점|(달동);롯데마트울산점|||80802
뚜레쥬르|여수현대점|34.7478013|127.6997250|뚜레쥬르|061-654-1304|전라남도 여수시 여서로 162|전라남도 여수시 여서동 491-1|||||||뚜레쥬르 여수현대점|(여서동)|||80802
뚜레쥬르|제주하귀점|33.4818288|126.4148922|뚜레쥬르|064-747-0415|제주특별자치도 제주시 애월읍 하광로 53|제주특별자치도 제주시 애월읍 하귀1리 163-3|||||||뚜레쥬르 제주하귀점|(하귀1리) 1층;1층|||80802
뚜레쥬르|부산사상구청점|35.1519402|128.9903760|뚜레쥬르|051-946-0031|부산광역시 사상구 학감대로 236|부산광역시 사상구 감전동 157-1|||||||뚜레쥬르 부산사상구청점|(감전동)|||80802
뚜레쥬르|순천연향3지구점|34.9339256|127.5167762|뚜레쥬르|061-725-0020|전라남도 순천시 팔마2길 56|전라남도 순천시 연향동 1686-3|||||||뚜레쥬르 순천연향3지구점|(연향동) 뚜레쥬르 순천연향3지구점;뚜레쥬르 순천연향3지구점|||80802
뚜레쥬르|대구신암점|35.8787601|128.6163196|뚜레쥬르|053-214-5895|대구광역시 동구 송라로 28길 14|대구광역시 동구 신암동 181-1|||||||뚜레쥬르 대구신암점|동대구이안상가|||80802
뚜레쥬르|제천중앙점|37.1384823|128.2115796|뚜레쥬르|043-648-4959|충청북도 제천시 풍양로13길 14|충청북도 제천시 중앙로2가 147|||||||뚜레쥬르 제천중앙점|(중앙로2가) 1층 뚜레쥬르;1층 뚜레쥬르|||80802
뚜레쥬르|안산중앙로데오점|37.3189670|126.8342452|뚜레쥬르|031-401-3008|경기도 안산시 고잔로 73|경기도 안산시 고잔동 532|||||||뚜레쥬르 안산중앙로데오점|힐스테이트 중앙단지상가 113,114;힐스테이트 중앙단지상가 113,114|||80802
뚜레쥬르|전주센트럴점|35.8543951|127.1185926|뚜레쥬르|063-255-0425|전북 전주시 덕진구 송천로 1|전북 전주시 덕진구 송천동1가 292-7|||||||뚜레쥬르 전주센트럴점|1-2블럭동 118,119,138호;1-2블럭동 118,119,138호|||80802
뚜레쥬르|포항쌍용점|36.0158450|129.3528470|뚜레쥬르|054-278-9592|경북 포항시 북구 중흥로 126|경북 포항시 북구 죽도동 718-4|||||||뚜레쥬르 포항쌍용점|(죽도동)|||80802
뚜레쥬르|당진기지시점|36.9042049|126.6945595|뚜레쥬르|041-352-0028|충청남도 당진시 송악읍 반촌로 98-1|충청남도 당진시 송악읍 기지시리 153-30|||||||뚜레쥬르 당진기지시점||||80802
뚜레쥬르|롯데마트구리점|37.6131321|127.1409532|뚜레쥬르|070-4115-8806|경기도 구리시 동구릉로 136번길 57|경기도 구리시 인창동 430|||||||뚜레쥬르 롯데마트구리점|롯데구리마트점 1층 식품관|||80802
뚜레쥬르|롯데마트청량리점|37.5841867|127.0486931|뚜레쥬르|02-1234-1234|서울특별시 동대문구 왕산로 214|서울특별시 동대문구 전농동 591-53|||||||뚜레쥬르 롯데마트청량리점||||80802
뚜레쥬르|동탄카림애비뉴점|37.1992157|127.1142338|뚜레쥬르|031-376-3325|경기도 화성시 동탄대로시범길 134|경기도 화성시 청계동 536|||||||뚜레쥬르 동탄카림애비뉴점|(청계동,시범반도유보라아이비파크4.0) 지1층 0029호;(시범반도유보라아이비파크4.0) 지1층 0029호|||80802
뚜레쥬르|독립문역점|37.5747345|126.9579560|뚜레쥬르|02-734-0606|서울시 종로구 통일로 250|서울시 종로구 무악동 42-2|||||||뚜레쥬르 독립문역점||||80802
뚜레쥬르|롯데마트인천터미널점|37.4425062|126.7015186|뚜레쥬르|032-000-0000|인천 미추홀구 연남로 35|인천 미추홀구 관교동 15|||||||뚜레쥬르 롯데마트인천터미널점||||80802
뚜레쥬르|안면도하나로마트점|36.5193063|126.3457588|뚜레쥬르|041-674-1194|충청남도 태안군 안면읍 장터로 136-2|충청남도 태안군 안면읍 승언리 1172-1|||||||뚜레쥬르 안면도하나로마트점||||80802
뚜레쥬르|충남부여점|36.2810717|126.9124514|뚜레쥬르|041-836-5114|충청남도 부여군 부여읍 석탑로 55|충청남도 부여군 부여읍 구아리 227-2|||||||뚜레쥬르 충남부여점||||80802
뚜레쥬르|부산BIFC몰점|35.1470736|129.0656017|뚜레쥬르|051-636-5306|부산광역시 남구 문현금융로 40|부산광역시 남구 문현동 1229-1|||||||뚜레쥬르 부산BIFC몰점|(문현동);부산국제금융센터 1층 JA 113|||80802
뚜레쥬르|카페복정역점|37.4660815|127.1267241|뚜레쥬르|031-722-6318|경기도 성남시 수정구 성남대로 1526|경기도 성남시 복정동 643-2|||||||뚜레쥬르 카페복정역점|(복정동);JS빌딩|||80802
뚜레쥬르|창원상남광장점|35.2212406|128.6839026|뚜레쥬르|055-263-3088|경상남도 창원시 성산구 마디미로 37번길 3|경상남도 창원시 성산구 상남동 20-8|||||||뚜레쥬르 창원상남광장점|(상남동)|||80802
뚜레쥬르|산본역센트로점|37.3603489|126.9300221|뚜레쥬르|031-393-0234|경기도 군포시 산본천로 56|경기도 군포시 산본동 1123-3|||||||뚜레쥬르 산본역센트로점|산본역센트로 601 114,115호;산본역센트로 601 114,115호|||80802
뚜레쥬르|화순하나로마트점|35.0587937|126.9822225|뚜레쥬르|061-371-1125|전남 화순군 화순읍 쌍충로 74|전남 화순군 화순읍 삼천리 613|||||||뚜레쥬르 화순하나로마트점|농협하나로마트|||80802
뚜레쥬르|연수우성2차점|37.4117343|126.6846067|뚜레쥬르|070-8875-3000|인천광역시 원인재로 180|인천광역시 연수구 연수동 634|||||||뚜레쥬르 연수우성2차점|우성상가1층|||80802
뚜레쥬르|순천신대점|34.9339769|127.5477995|뚜레쥬르|061-726-3434|전남 순천시 향매로 77|전남 순천시 해룡면 신대리 1978-4|||||||뚜레쥬르 순천신대점||||80802
뚜레쥬르|안중하나로점|36.9764635|126.9254247|뚜레쥬르|031-682-4405|경기도 평택시 안중읍 1로 17|경기도 평택시 안중읍 송담리 857-1|||||||뚜레쥬르 안중하나로점|1층 (안중농협종합시설)|||80802
뚜레쥬르|구미확장점|36.1543678|128.4325311|뚜레쥬르|054-475-0273|경상북도 구미시 산동면 신당1로 24|경상북도 구미시 산동면 신당리 1458|||||||뚜레쥬르 구미확장점||||80802
뚜레쥬르|향남성지점|37.1300376|126.9191094|뚜레쥬르|031-352-0173|경기도 화성시 향남읍 행정중앙2로 33||||||||뚜레쥬르 향남성지점||||80802
뚜레쥬르|제천하소코아루점|37.1332350|128.1949765|뚜레쥬르|043-642-8798|충청북도 제천시 원뜰로 34|충청북도 제천시 하소동 165-59|||||||뚜레쥬르 제천하소코아루점||||80802
뚜레쥬르|부산시민공원점|35.1645158|129.0540225|뚜레쥬르|051-804-0453|부산광역시 부산진구 새싹로 84|부산광역시 부산진구 범전동 212-44|||||||뚜레쥬르 부산시민공원점|(범전동)|||80802
뚜레쥬르|북가좌초교점|37.5727730|126.9109013|뚜레쥬르|02-304-8826|서울 서대문구 수색로 100|서울 서대문구 북가좌동 481|||||||뚜레쥬르 북가좌초교점|401동 상가 101호,102호;401동 상가 101호,102호|||80802
뚜레쥬르|롯데마트군산점|35.9647466|126.7163955|뚜레쥬르|010-9476-5935|전북 군산시 수송로 185|전북 군산시 수송동 833|||||||뚜레쥬르 롯데마트군산점|롯데마트 군산점 1층;롯데마트 군산점 1층|||80802
뚜레쥬르|용현독정이점|37.4555207|126.6566023|뚜레쥬르|032-873-6166|인천광역시 인주대로 178|인천광역시 미추홀구 용현동 139-1|||||||뚜레쥬르 용현독정이점||||80802
뚜레쥬르|롯데마트익산점|35.9590649|126.9741367|뚜레쥬르|010-6490-4942|전라북도 익산시 무왕로 1053|전북 익산시 영등동 833-2|||||||뚜레쥬르 롯데마트익산점|롯데마트 익산점 1층;롯데마트 익산점 1층|||80802
뚜레쥬르|서귀포시외버스터미널점|33.2488967|126.5081218|뚜레쥬르|064-739-5656|제주도 서귀포시 일주동로 9217|제주도 서귀포시 법환동 843|||||||뚜레쥬르 서귀포시외버스터미널점||||80802
뚜레쥬르|이마트오포신현점|37.3636054|127.1638266|뚜레쥬르|031-726-3600|경기도 광주시 문형산길 65|경기도 광주시 오포읍 신현리 338-6|||||||뚜레쥬르 이마트오포신현점||||80802
뚜레쥬르|충주공판장점|36.9684376|127.9427776|뚜레쥬르|043-847-6260|충청북도 충주시 염밭로 118|충청북도 충주시 안림동 1129-4|||||||뚜레쥬르 충주공판장점|118 충주공판장 (교현동)|||80802
뚜레쥬르|온수역북부점|37.4943994|126.8329597|뚜레쥬르|02-855-6913|서울시 구로구 부일로 15길 33|서울시 구로구 궁동 209|||||||뚜레쥬르 온수역북부점||||80802
뚜레쥬르|다산신도시점|37.6211951|127.1466830|뚜레쥬르|031-553-0920|경기도 남양주시 다산순환로 125|경기도 남양주시 다산동 4398-2|||||||뚜레쥬르 다산신도시점|1충 5호,6호 (다산동,다산한양 수자인리버파크)|||80802
뚜레쥬르|용인죽전점|37.3315084|127.1244198|뚜레쥬르|031-889-9340|경기도 용인시 수지구 현암로 136|경기도 용인시 수지구 죽전동 1191-1|||||||뚜레쥬르 용인죽전점||||80802
뚜레쥬르|논산내동중앙점|36.1904854|127.0986082|뚜레쥬르|041-734-3461|충청남도 논산시 중앙로 261|충청남도 논산시 취암동 83-9|||||||뚜레쥬르 논산내동중앙점||||80802
뚜레쥬르|동래허브스카이점|35.2208431|129.0855308|뚜레쥬르|051-558-0049|부산광역시 동래구 중앙대로 1523|부산광역시 동래구 온천동 153-8|||||||뚜레쥬르 동래허브스카이점|(온천동);SKHUBSKY 제1층 제비1-12/1-13/1-15|||80802
뚜레쥬르|강변프라임점|37.5373140|127.0979850|뚜레쥬르|02-457-5255|서울특별시 광진구 광나루로56길 29|서울 광진구 구의3동 631-1프라임프라자110호 |||||||뚜레쥬르 강변프라임점|110호 (구의동,프라임프라자)|||80802
뚜레쥬르|제주영어도시점|33.2876860|126.2785482|뚜레쥬르|064-794-0022|제주도 서귀포시 대정읍 에듀시티로 102|제주도 서귀포시 대정읍 보성리 2417|||||||뚜레쥬르 제주영어도시점|한신더휴아파트 상가1층 106~18호|||80802
뚜레쥬르|아산배방모산점|36.7711673|127.0507105|뚜레쥬르|041-542-0484|충남 아산시 배방읍 배방로 58-40|충청남도 아산시 배방읍 공수리 222-1|||||||뚜레쥬르 아산배방모산점|한성빌딩 108호,109호;한성빌딩 108호,109호|||80802
뚜레쥬르|삼육병원점|37.5879909|127.0653066|뚜레쥬르|02-2245-9966|서울특별시 동대문구 망우로 82|서울특별시 동대문구 휘경동 43-125|||||||뚜레쥬르 삼육병원점||||80802
뚜레쥬르|교대역점|37.4951075|127.0194371|뚜레쥬르|02-3471-0094|서울특별시 서초구 서초대로 346|서울특별시 서초구 서초동 1678-1|||||||뚜레쥬르 교대역점|1층 101호 (서초동,서초동 동아빌라트)|||80802
뚜레쥬르|롯데마트김포공항점|37.5621441|126.8015703|뚜레쥬르|02-6116-1673|서울특별시 강서구 하늘길 77|서울특별시 강서구 방화동 886|||||||뚜레쥬르 롯데마트김포공항점|B2;B2|||80802
뚜레쥬르|부산대학병원점|35.1008477|129.0188032|뚜레쥬르|051-231-9624|부산광역시 서구 구덕로 179|부산광역시 서구 아미동1가 10-1|||||||뚜레쥬르 부산대학병원점|(아미동1가)|||80802
뚜레쥬르|군포G샘병원점|37.3586715|126.9473073|뚜레쥬르|031-451-0451|경기도 군포시 군포로 591|경기도 군포시 당동 730|||||||뚜레쥬르 군포G샘병원점||||80802
뚜레쥬르|제주중문점|33.2514617|126.4257526|뚜레쥬르|064-739-2040|제주특별자치도 서귀포시 천제연로 198|제주특별자치도 서귀포시 중문동 2028-1|||||||뚜레쥬르 제주중문점|1층 (중문동);1층|||80802
뚜레쥬르|분당느티마을점|37.3687763|127.1125857|뚜레쥬르|031-718-5169|경기도 성남시 분당구 느티로 71|경기 성남시 분당구 정자동 65-4현대프라자101호 |||||||뚜레쥬르 분당느티마을점|101호 (정자동,현대프라자)|||80802
뚜레쥬르|카페답십리역점|37.5674196|127.0525642|뚜레쥬르|02-6404-1275|서울시 동대문구 천호대로 281|서울시 동대문구 답십리동 495-1|||||||뚜레쥬르 카페답십리역점||||80802
뚜레쥬르|롯데마트부평역점|37.4895676|126.7233507|뚜레쥬르|02-6740-4793|인천광역시 부평구 광장로 16||||||||뚜레쥬르 롯데마트부평역점|부평민자역사 롯데마트 3층;부평민자역사 롯데마트 3층|||80802
뚜레쥬르|김해외동점|35.2345075|128.8549174|뚜레쥬르|055-333-5583|경상남도 김해시 금관대로 1212|경상남도 김해시 외동 1210-15|||||||뚜레쥬르 김해외동점|1층 (외동)|||80802
뚜레쥬르|영주중앙점|36.8221240|128.6246748|뚜레쥬르|054-636-0801|경상북도 영주시 중앙로 78-0|경상북도 영주시 하망동 548|||||||뚜레쥬르 영주중앙점|(하망동)|||80802
뚜레쥬르|대구월배점|35.8170926|128.5180087|뚜레쥬르|053-631-0131|대구광역시 달서구 조암남로 150|대구광역시 달서구 대천동 445-1|||||||뚜레쥬르 대구월배점|(대천동)|||80802
뚜레쥬르|카페서판교점|37.3896478|127.0906976|뚜레쥬르|031-705-0045|경기도 성남시 분당구 운중로 249|경기도 성남시 판교동 593|||||||뚜레쥬르 카페서판교점|(판교동);더제이에스빌딩 101~104호|||80802
뚜레쥬르|에스포항병원점|36.0348143|129.3314129|뚜레쥬르|054-289-9442|경상북도 포항시 남구 희망대로 352|경상북도 포항시 남구 이동 산103-1|||||||뚜레쥬르 에스포항병원점|(이동);에스포항병원|||80802
뚜레쥬르|서귀포점|33.2475282|126.5624471|뚜레쥬르|064-767-3535|제주도 서귀포시 중정로 56-1|제주도 서귀포시 서귀동 423-6|||||||뚜레쥬르 서귀포점||||80802
뚜레쥬르|신공항신도시점|37.4927800|126.4894943|뚜레쥬르|032-747-0350|인천광역시 중구 흰바위로 41|인천 중구 운서동 2794-1영종에어포트105호 |||||||뚜레쥬르 신공항신도시점|105호 (운서동,영종에어포트)|||80802
뚜레쥬르|당진푸르지오점|36.8985403|126.6272387|뚜레쥬르|041-356-2223|충청남도 당진시 북문로 7-7|충청남도 당진시 읍내동 1480|||||||뚜레쥬르 당진푸르지오점||||80802
뚜레쥬르|롯데마트제주점|33.4824050|126.4818538|뚜레쥬르|064-798-2500|제주특별자치도 제주시 연북로 1|제주특별자치도 제주시 노형동 708|||||||뚜레쥬르 롯데마트제주점|롯데마트|||80802
뚜레쥬르|여의도KBS별관점|37.5193464|126.9315136|뚜레쥬르|02-761-2130|서울시 영등포구 여의대방로 383|서울시 영등포구 여의도동 44-14|||||||뚜레쥬르 여의도KBS별관점|101호;101호|||80802
