##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투썸플레이스
투썸플레이스|시흥정왕점|||투썸플레이스|031-498-9959|경기 시흥시 중심상가4길 16-1|경기 시흥시 정왕동 1739-6||월~목 : 08:30~23:00 / 금,토 : 08:30~24:00 / 일 : 10:00~23:00|||||투썸플레이스 시흥정왕점|(정왕동.길재빌딩)|||80714
투썸플레이스|학동사거리점|||투썸플레이스|02-515-0305|서울 강남구 선릉로 806|서울 강남구 청담동 86||08:00~22:00|||||투썸플레이스 학동사거리점|1층 킹콩빌딩|||80714
투썸플레이스|용인역북점|||투썸플레이스|031-323-0044|경기도 용인시 처인구 명지로60번길 8-10|경기 용인시 처인구 역북동 759-1||평일/주말 :  09시 00분 ~ 23:00|||||투썸플레이스 용인역북점||||80714
투썸플레이스|울산달동목화점|||투썸플레이스|052-275-9599|울산 남구 달동 왕생로 39|울산 남구 달동 1266-15||10:00~01:00|||||투썸플레이스 울산달동목화점||||80714
투썸플레이스|안양석수점|||투썸플레이스|031-472-1113|경기도 안양시 만안구 충훈로 70|경기 안양시 만안구 석수동 788-1||09시~23시|||||투썸플레이스 안양석수점||||80714
투썸플레이스|부산남포점|||투썸플레이스|051-257-8171|부산광역시 중구 구덕로 40|부산 중구 남포동2가 22-1||08:00~23:00|||||투썸플레이스 부산남포점|호림빌딩 1층;호림빌딩 1층|||80714
투썸플레이스|동탄산척점|||투썸플레이스|031-376-3611||경기 화성시 산척동 118||09:00~23:00|||||투썸플레이스 동탄산척점||||80714
투썸플레이스|파주운정산내점|||투썸플레이스|031-941-9479|경기 파주시 청암로17번길 67|경기 파주시 목동동 949||09:00~23:00|||||투썸플레이스 파주운정산내점|엠디프라자 1층|||80714
투썸플레이스|오이도씨하이호텔점|||투썸플레이스|031-319-0048|경기 시흥시 오이도로 209|경기 시흥시 정왕동 2031-5||11:00~22:00|||||투썸플레이스 오이도씨하이호텔점|씨하이호텔|||80714
투썸플레이스|철원와수점|||투썸플레이스|033-458-6600||강원 철원군 서면 와수리 1153-14||월 일 09:00~22:00|||||투썸플레이스 철원와수점||||80714
투썸플레이스|교보타워사거리점|||투썸플레이스|02-595-2388|서울특별시 서초구 사평대로 368|서울 서초구 서초동 1303-3||평일, 주말 07:00~23:00|||||투썸플레이스 교보타워사거리점|중앙화촌빌딩 1층|||80714
투썸플레이스|파주문산점|||투썸플레이스|031-954-7755|경기도 파주시 문향로 97|경기 파주시 문산읍 선유리 950-47||09:00~23:00|||||투썸플레이스 파주문산점||||80714
투썸플레이스|송탄렉스빌점|||투썸플레이스|031-662-7400|경기도 평택시 지산로6번길 60|경기 평택시 지산동 781-9||09:00~23:00|||||투썸플레이스 송탄렉스빌점||||80714
투썸플레이스|구로대륭1차점|||투썸플레이스|02-866-2644|서울 구로구 디지털로 288|서울 구로구 구로동 212-8||월 금 07:00~23:00 / 토,일 08:00~22:00|||||투썸플레이스 구로대륭1차점|1층 114호;대륭포스트타워1차 1층 114호|||80714
투썸플레이스|부산다대포점|||투썸플레이스|051-266-4666|부산광역시 사하구 다대로 708|부산 사하구 다대동 1548-39||08:00~23:00|||||투썸플레이스 부산다대포점||||80714
투썸플레이스|안동강변점|||투썸플레이스|054-842-1155|경북 안동시 반변천로 155|경북 안동시 운흥동 300-8||10:00~22:00|||||투썸플레이스 안동강변점||||80714
투썸플레이스|전주삼천점|||투썸플레이스|063-224-5620|전북 전주시 완산구 강변로 68|전북 전주시 완산구 삼천동1가 286-1||10:00~24:00|||||투썸플레이스 전주삼천점||||80714
투썸플레이스|고잔신도시점|||투썸플레이스|031-414-0109|경기도 안산시 단원구 광덕2로 185-18|경기 안산시 단원구 고잔동 770-15||09:00~24:00 [밤12시]|||||투썸플레이스 고잔신도시점|BMA빌딩 2층|||80714
투썸플레이스|세종호수공원점|||투썸플레이스|044-868-6388|세종특별자치시 도움8로 91|세종특별자치시 어진동 610||월 금 07:30~23:00 / 토,일 09:00~23:00|||||투썸플레이스 세종호수공원점|111호,112호,205호|||80714
투썸플레이스|안동옥동점|||투썸플레이스|054-900-6300|경북 안동시 옥서로 49|경북 안동시 옥동 913-1||09:00~23:00|||||투썸플레이스 안동옥동점||||80714
투썸플레이스|울산명촌점|||투썸플레이스|052-288-0458|울산 북구 명촌로 44|울산 북구 진장동 1004-14||09:30~23:30|||||투썸플레이스 울산명촌점||||80714
투썸플레이스|서귀포신시가지점|||투썸플레이스|064-738-2496|제주도 서귀포시 신서귀로 31|제주특별자치도 서귀포시 법환동 745-3||08:00~23:00|||||투썸플레이스 서귀포신시가지점|2,3층 (법환동)|||80714
투썸플레이스|대구팔공순환로점|||투썸플레이스|053-981-7760|대구 동구 서촌로 81|대구 동구 송정동 174||월~토 10:00~23:00 / 일 10:00~22:00|||||투썸플레이스 대구팔공순환로점||||80714
투썸플레이스|강릉교동점|||투썸플레이스|033-655-2000|강원도 강릉시 솔올로 25|강원 강릉시 교동 1882-3||09:00 ~ 24:00|||||투썸플레이스 강릉교동점|1~2층|||80714
투썸플레이스|보문역점|||투썸플레이스|02-926-1130|서울 성북구 보문로 125|서울 성북구 보문동2가 105-3||08:00 23:00|||||투썸플레이스 보문역점||||80714
투썸플레이스|화순중앙점|||투썸플레이스|061-375-0035|전남 화순군 화순읍 쌍충로 70-7|전남 화순군 화순읍 삼천리 612-4||07:00~23:00|||||투썸플레이스 화순중앙점||||80714
투썸플레이스|인천청라중앙점|||투썸플레이스|032-566-2366|인천광역시 서구 청라커낼로288번길 10|인천 서구 경서동 955-1||08:00~23:00|||||투썸플레이스 인천청라중앙점|(청라동,더스페이스타워) 106호;더스페이스타워 106호|||80714
투썸플레이스|강남역아라타워점|||투썸플레이스|02-599-8622|서울 서초구 서초대로77길 3|서울 서초구 서초동 1317-20||7:00~24:00|||||투썸플레이스 강남역아라타워점|아라타워|||80714
투썸플레이스|충북금왕점|||투썸플레이스|043-877-2322||충북 음성군 금왕읍 무극리 665||09:00 ~ 23:00|||||투썸플레이스 충북금왕점||||80714
투썸플레이스|평택로데오점|||투썸플레이스|031-651-0995|경기도 평택시 중앙2로 16|경기 평택시 평택동 298-1||08:00~23:00|||||투썸플레이스 평택로데오점||||80714
투썸플레이스|가락시장역2호점|||투썸플레이스|02-3012-6789|서울 송파구 송파대로 260|서울 송파구 가락동 99-3||월 금 07:00~23:00 / 토,일 09:00~23:00|||||투썸플레이스 가락시장역2호점||||80714
투썸플레이스|수원정자점|||투썸플레이스|031-269-2220|경기도 수원시 장안구 이목로 24-3|경기 수원시 장안구 정자동 600-28||평일 08:00~23:00 / 주말 09:00~23:00|||||투썸플레이스 수원정자점|1층 105,106호|||80714
투썸플레이스|도봉보건소점|||투썸플레이스|02-902-2427|서울 도봉구 도봉로 578|서울 도봉구 창동 715-1||9:00~24:00|||||투썸플레이스 도봉보건소점||||80714
투썸플레이스|합정메세나폴리스점|||투썸플레이스|02-337-3355|서울 마포구 양화로 45|서울 마포구 서교동 490||평일 07:00~23:00 / 주말 및 공휴일 08:00~23:00|||||투썸플레이스 합정메세나폴리스점|B1 광장층|||80714
투썸플레이스|송도동북아무역센터점|||투썸플레이스|032-834-1506|인천 연수구 컨벤시아대로 165|인천 연수구 송도동 6-10||월~금 07:00~21:00|||||투썸플레이스 송도동북아무역센터점|1층;NEAT TOWER 1층|||80714
투썸플레이스|국회의사당역점|||투썸플레이스|02-783-2388|서울 영등포구 의사당대로 21|서울 영등포구 여의도동 15-23||주중 7:00~23:00 / 주말 8:00~21:00|||||투썸플레이스 국회의사당역점||||80714
투썸플레이스|송파거여역점|||투썸플레이스|02-430-8889|서울 송파구 오금로 495|서울 송파구 거여동 26-3||08:00~22:30|||||투썸플레이스 송파거여역점||||80714
투썸플레이스|양산신도시점|||투썸플레이스|055-388-6370|경남 양산시 양산역3길 10|경남 양산시 중부동 691-1||평일,주말 09:00~24:00|||||투썸플레이스 양산신도시점|10길|||80714
투썸플레이스|대치사거리점|||투썸플레이스|02-563-8388|서울 강남구 삼성로 334|서울 강남구 대치동 962-21||08:00 ~ 23:00|||||투썸플레이스 대치사거리점|(대치동)|||80714
투썸플레이스|인덕원대륭테크노점|||투썸플레이스|031-463-3587|경기도 안양시 동안구 시민대로 401|경기 안양시 동안구 관양동 224-5||평일 07:30 ~ 22:30 / 주말, 공휴일 10:00 ~ 22:00|||||투썸플레이스 인덕원대륭테크노점|대륭테크노타운|||80714
투썸플레이스|대전갈마점|||투썸플레이스|042-521-0788|대전 서구 신길마로 186|대전 서구 갈마동 1496||월 금 08:00~23:00 / 토,일 08:00~23:00|||||투썸플레이스 대전갈마점|125호 (갈마동);125호|||80714
투썸플레이스|송도지식정보단지역점|||투썸플레이스|032-833-1207|인천 연수구 인천타워대로54번길 3|인천 연수구 송도동 9-26||월~금 07:30~22:30 / 토, 일 08:00~22:30|||||투썸플레이스 송도지식정보단지역점|1층|||80714
투썸플레이스|다산지금지구점|||투썸플레이스|031-557-3492|경기도 남양주시 다산중앙로 82번안길 132-76|경기 남양주시 다산동 3198-26||09:00~22:00|||||투썸플레이스 다산지금지구점|1층 (다산동)|||80714
투썸플레이스|울산진장CGV점|||투썸플레이스|-1544-1122||울산 북구 진장동 120-9||영화상영시간|||||투썸플레이스 울산진장CGV점|2층|||80714
투썸플레이스|김포학운점|||투썸플레이스|031-986-8885|경기도 김포시 양촌읍 황금로 109번길 1|경기 김포시 양촌읍 학운리 2981||8:00~22:00|||||투썸플레이스 김포학운점||||80714
투썸플레이스|고성간성점|||투썸플레이스|033-681-6662|강원도 고성군 간성읍 간성로 18|강원 고성군 간성읍 신안리 159-12||08:00 22:00|||||투썸플레이스 고성간성점|1층|||80714
투썸플레이스|동탄역앨리스빌점|||투썸플레이스|031-373-7789|경기도 화성시 동탄대로 469-12|경기 화성시 오산동 산88-13||08:30~23:00|||||투썸플레이스 동탄역앨리스빌점|동탄역 린스트라우스 판매시설동 2층 2065,2066호|||80714
투썸플레이스|청주금천점|||투썸플레이스|043-287-0707|충북 청주시 상당구 산성로98번길 8-1|충북 청주시 상당구 금천동 271||09:00~23:00|||||투썸플레이스 청주금천점|(금천동);1~2층|||80714
투썸플레이스|강서등촌로점|||투썸플레이스|02-2655-2138|서울 강서구 등촌로 177|서울 강서구 등촌동 512-17||7:30~24:00|||||투썸플레이스 강서등촌로점|1F,2F|||80714
투썸플레이스|이천터미널점|||투썸플레이스|031-631-0435|경기도 이천시 이섭대천로 1207|경기 이천시 중리동 218||평일 07:00~23:00 / 주말 08:00~23:00|||||투썸플레이스 이천터미널점||||80714
투썸플레이스|TSP737점|||투썸플레이스|02-3785-2377|서울 용산구 이태원로 211|서울 용산구 한남동 737-37||일 목 08시~23시 / 금,토 08시~24시|||||투썸플레이스 TSP737점|한남빌딩;한남빌딩 1층 투썸플레이스|||80714
투썸플레이스|마곡나루역점|||투썸플레이스|02-2658-2377|서울 강서구 마곡중앙5로 6|서울 강서구 마곡동 760||평일 07:00~23:00 / 주말 08:00~23:00|||||투썸플레이스 마곡나루역점|마곡보타닉푸르지오시티 157,158,239,240호|||80714
투썸플레이스|신사세로수길점|||투썸플레이스|02-875-2382|서울 강남구 압구정로 112|서울 강남구 신사동 529||07:00~25:00|||||투썸플레이스 신사세로수길점|1층 (신사동,동광빌딩)|||80714
투썸플레이스|하남풍산점|||투썸플레이스|031-791-9531|경기도 하남시 덕풍동로 111-33|경기 하남시 덕풍동 741외 필지 ||8:00 23:00|||||투썸플레이스 하남풍산점|필지 (덕풍동)|||80714
투썸플레이스|천안신불당파크점|||투썸플레이스|041-566-4410|충남 천안시 서북구 불당34길 25-2|충남 천안시 서북구 불당동 1815||08:00~23:00|||||투썸플레이스 천안신불당파크점||||80714
투썸플레이스|의정부중앙로점|||투썸플레이스|031-843-7272|경기도 의정부시 행복로 5-1|경기 의정부시 의정부동 195-3||09:00 24:00|||||투썸플레이스 의정부중앙로점|(의정부동)|||80714
투썸플레이스|창원시티세븐점|||투썸플레이스|055-600-5720|경남 창원시 의창구 원이대로 320|경상남도 창원시 의창구 대원동 121||9시30분~23시|||||투썸플레이스 창원시티세븐점|더시티세븐 W동 지상층 206호;더시티세븐W201|||80714
투썸플레이스|인천송도센트럴파크점|||투썸플레이스|032-288-2222|인천 연수구 센트럴로 194|인천 연수구 송도동 23-4||07:30~ 01:00|||||투썸플레이스 인천송도센트럴파크점||||80714
투썸플레이스|광주성심병원점|||투썸플레이스|062-956-9767|광주 광산구 용아로 257|광주광역시 광산구 산정동 143-21||월 일 09:00~24:00|||||투썸플레이스 광주성심병원점||||80714
투썸플레이스|동탄2시범단지점|||투썸플레이스|031-377-3719|경기도 화성시 동탄대로시범길 148-58|경기 화성시 청계동 534-2||주중/주말 09:00 ~ 22:00|||||투썸플레이스 동탄2시범단지점||||80714
투썸플레이스|송파구청사거리점|||투썸플레이스|02-6084-5575|서울 송파구 오금로 81|서울 송파구 방이동 22-3||07:00~23:00|||||투썸플레이스 송파구청사거리점||||80714
투썸플레이스|수유사거리점|||투썸플레이스|02-900-2388|서울 강북구 도봉로 295|서울특별시 강북구 수유동 47-2||월 금 07:00~23:00 / 토,일 08:00~23:00|||||투썸플레이스 수유사거리점|스타타워;스타타워 1층 일부,2층|||80714
투썸플레이스|고신대복음병원점|||투썸플레이스|051-256-1886|부산 서구 감천로 255|부산 서구 암남동 62-48||평일 08:00~23:00 / 공휴일,토,일 08:30~22:00|||||투썸플레이스 고신대복음병원점||||80714
투썸플레이스|역삼점|||투썸플레이스|02-565-2388|서울 강남구 논현로 419|서울 강남구 역삼동 746||월 금 07:00~23:00 / 토,일 08:00~22:00|||||투썸플레이스 역삼점|PMK 빌딩|||80714
투썸플레이스|평택포승점|||투썸플레이스|031-684-2003|경기도 평택시 포승읍 여술2길 15|경기도 평택시 포승읍 도곡리 1122-5||09:00~22:30|||||투썸플레이스 평택포승점||||80714
투썸플레이스|익산원광대병원점|||투썸플레이스|063-841-2388|전북 익산시 무왕로 893|전북 익산시 신동 272||월 금 08시~21시 / 토 일 09시~19시|||||투썸플레이스 익산원광대병원점|교수연구동 1층;교수연구동 1층|||80714
