##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@스타벅스
스타벅스|대구동천점|128.5604376|35.9425387|스타벅스|053-326-8867|대구광역시 북구 동천로 123|대구광역시 북구 동천동 908-2|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대구동천점|1~3층|||80702
스타벅스|대구침산DT점|128.59183759999996|35.8874784|스타벅스|053-352-8746|대구광역시 북구 침산로 126|대구광역시 북구 침산동 245-1|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 대구침산DT점|(침산동)|||80702
스타벅스|대구칠곡점|128.5638788|35.9421792|스타벅스|053-326-8649|대구광역시 북구 학정로 422|대구광역시 북구 구암동 769-1|스타벅스리저브;주차;콜드브루커피||||||스타벅스 대구칠곡점|(구암동) 태을빌딩;태을빌딩|||80702
스타벅스|경북대점|128.608586|35.89232|스타벅스|053-939-8502|대구광역시 북구 대학로 75|대구광역시 북구 산격동 1399-1|에스프레소초이스;콜드브루커피;현금없는매장;대학가||||||스타벅스 경북대점|(산격동)|||80702
스타벅스|대구테크노폴리스점|128.459251|35.693334|스타벅스|053-611-3477|대구광역시 달성군 유가면 테크노상업로 84|대구광역시 달성군 유가면 봉리 607-1|에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 대구테크노폴리스점|대경타워 105호,106호,107호|||80702
스타벅스|대구죽곡점|128.46460639999998|35.859284|스타벅스|053-586-8966|대구광역시 달성군 달구벌대로 861|대구광역시 달성군 다사읍 매곡리 1546-7|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 대구죽곡점|(다사읍)|||80702
스타벅스|익산모현점|126.942392|35.948353|스타벅스|063-837-3670|전라북도 익산시 선화로 106|전라북도 익산시 모현동1가 320|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 익산모현점|(모현동1가)|||80702
스타벅스|익산영등DT점|126.968766|35.959316|스타벅스|063-851-3341|전라북도 익산시 무왕로 1005|전라북도 익산시 영등동 340-11|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 익산영등DT점|(영등동)|||80702
스타벅스|익산영등점|126.973766|35.958206|스타벅스|063-836-7481|전라북도 익산시 무왕로 1052|전라북도 익산시 영등동 149-1|에스프레소초이스;주차;콜드브루커피;현금없는매장;입점||||||스타벅스 익산영등점|(영등동)|||80702
스타벅스|전주송천DT점|127.121929|35.867469|스타벅스|063-278-3578|전북 전주시 송천중앙로 228|전북 전주시 덕진구 송천동2가 487|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 전주송천DT점||||80702
스타벅스|전주혁신도시점|127.059364|35.838110|스타벅스|063-224-3577|전라북도 전주시 덕진구 기지로 68|전라북도 전주시 덕진구 중동 774-3|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 전주혁신도시점|(중동);103호,104호,105호|||80702
스타벅스|전주덕진광장DT점|127.124205|35.842878|스타벅스|063-271-3481|전라북도 전주시 덕진구 기린대로 491|전라북도 전주시 덕진구 덕진동1가 1275-22|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 전주덕진광장DT점|(덕진동1가)|||80702
스타벅스|전북대점|127.12682289999998|35.8429149|스타벅스|063-251-8511|전라북도 전주시 덕진구 명륜4길 12|전라북도 전주시 덕진구 덕진동1가 1263-3|에스프레소초이스;콜드브루커피;현금없는매장;대학가||||||스타벅스 전북대점|(덕진동1가)|||80702
스타벅스|전주평화DT점|127.131075|35.788482|스타벅스|063-226-3580|전라북도 전주시 완산구 모악로 4696|전라북도 전주시 완산구 평화동2가 300-1|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 전주평화DT점|(평화동2가)|||80702
스타벅스|전주백제대로DT점|127.123414|35.814654|스타벅스|063-237-3457|전라북도 전주시 완산구 백제대로 242|전라북도 전주시 완산구 중화산동2가 648|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 전주백제대로DT점|(중화산동2가)|||80702
스타벅스|전주효자DT점|127.11108430000001|35.8058839|스타벅스|063-224-8973|전라북도 전주시 완산구 용머리로 7|전라북도 전주시 완산구 효자동1가 410-6|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 전주효자DT점|(효자동1가)|||80702
스타벅스|전주서신점|127.1161323|35.8345971|스타벅스|063-252-8990|전라북도 전주시 완산구 서신로 104|전라북도 전주시 완산구 서신동 964-6|에스프레소초이스;주차;콜드브루커피;현금없는매장||||||스타벅스 전주서신점|(서신동)|||80702
스타벅스|전주중화산점|127.11695480000003|35.82509530000001|스타벅스|063-226-6939|전라북도 전주시 완산구 유연로 288|전라북도 전주시 완산구 중화산동2가 744-5|에스프레소초이스;콜드브루커피||||||스타벅스 전주중화산점|(중화산동2가)|||80702
스타벅스|전주홍산로점|127.1064483|35.8148784|스타벅스|063-236-8897|전라북도 전주시 완산구 홍산로 238|전라북도 전주시 완산구 효자동2가 1154-3|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 전주홍산로점|(효자동2가)|||80702
스타벅스|전주한옥마을점|127.1485323|35.8134452|스타벅스|063-282-9882|전라북도 전주시 완산구 팔달로 123|전라북도 전주시 완산구 전동 187-9|스타벅스리저브;콜드브루커피;현금없는매장||||||스타벅스 전주한옥마을점|(전동)|||80702
스타벅스|전북도청점|127.109351|35.81559|스타벅스|063-228-8750|전라북도 전주시 완산구 홍산중앙로 22|전라북도 전주시 완산구 효자동3가 1541-7|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 전북도청점|(효자동3가)|||80702
스타벅스|전주경원점|127.144494|35.819775|스타벅스|063-287-8462|전라북도 전주시 완산구 전주객사4길 44-18|전라북도 전주시 완산구 고사동 142-2|에스프레소초이스;콜드브루커피||||||스타벅스 전주경원점|(고사동)|||80702
스타벅스|전북정읍DT점|126.851701|35.570273|스타벅스|063-532-3324|전라북도 정읍시 충정로 271|전라북도 정읍시 수성동 449-1|드라이브스루;에스프레소초이스;주차;콜드브루커피||||||스타벅스 전북정읍DT점|(수성동)|||80702
스타벅스|군산수송점|126.717207|35.964213|스타벅스|063-468-9454|전라북도 군산시 수송로 195|전라북도 군산시 수송동 850|에스프레소초이스;주차;콜드브루커피||||||스타벅스 군산수송점|(수송동)|||80702
스타벅스|군산대점|126.685965|35.945739|스타벅스|063-467-8540|전라북도 군산시 황룡로 7|전라북도 군산시 미룡동 872-4|에스프레소초이스;콜드브루커피;현금없는매장;대학가||||||스타벅스 군산대점|(미룡동)|||80702
스타벅스|역삼아레나빌딩점|127.043069|37.501087|스타벅스|02-568-3762|서울특별시 강남구 언주로 425|서울특별시 강남구 역삼동 721-13|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 역삼아레나빌딩점|(역삼동);아레나빌딩|||80702
스타벅스|논현역사거리점|127.022223|37.510178|스타벅스|02-3442-3672|서울특별시 강남구 강남대로 538|서울특별시 강남구 논현동 142-2|에스프레소초이스;콜드브루커피;현금없는매장;병원;지하철인접||||||스타벅스 논현역사거리점|(논현동);정일빌딩|||80702
스타벅스|대치대원빌딩R점|127.062583|37.494668|스타벅스|02-568-3704|서울특별시 강남구 남부순환로 2947|서울특별시 강남구 대치동 599|스타벅스리저브;에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 대치대원빌딩R점|(대치동);대원빌딩|||80702
스타벅스|삼성역섬유센터R점|127.060651|37.507750|스타벅스|02-568-3648|서울특별시 강남구 테헤란로 518|서울특별시 강남구 대치동 944-31|스타벅스리저브;콜드브루커피;나이트로콜드브루커피;지하철인접||||||스타벅스 삼성역섬유센터R점|(대치동);한국섬유산업연합회|||80702
스타벅스|압구정R점|127.033061|37.5273669|스타벅스|02-541-3622|서울특별시 강남구 언주로 861|서울특별시 강남구 신사동 621-1|스타벅스리저브;에스프레소초이스;콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 압구정R점|(신사동)|||80702
스타벅스|수서역R점|127.102650|37.488008|스타벅스|02-6181-3688|서울특별시 강남구 광평로 281|서울특별시 강남구 수서동 715|스타벅스리저브;주차;콜드브루커피;현금없는매장;나이트로콜드브루커피;지하철인접||||||스타벅스 수서역R점|(수서동);수서빌딩|||80702
스타벅스|양재강남빌딩R점|127.036685|37.485192|스타벅스|02-571-3604|서울특별시 강남구 남부순환로 2621|서울특별시 강남구 도곡동 956|스타벅스리저브;콜드브루커피;현금없는매장;나이트로콜드브루커피;지하철인접||||||스타벅스 양재강남빌딩R점|(도곡동);LG전자 강남R&D센터|||80702
스타벅스|선릉동신빌딩R점|127.050409|37.505321|스타벅스|02-2051-3562|서울특별시 강남구 테헤란로 409|서울특별시 강남구 삼성동 141-28|스타벅스리저브;콜드브루커피;지하철인접||||||스타벅스 선릉동신빌딩R점|(삼성동);동신빌딩|||80702
스타벅스|봉은사로선정릉점|127.048409|37.511293|스타벅스|02-539-3564|서울특별시 강남구 봉은사로 446|서울특별시 강남구 삼성동 114-9|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 봉은사로선정릉점|(삼성동);올림푸스타워|||80702
스타벅스|강남오거리점|127.026672|37.502117|스타벅스|02-557-3484|서울특별시 강남구 봉은사로2길 39|서울특별시 강남구 역삼동 813-17|콜드브루커피;현금없는매장;나이트로콜드브루커피||||||스타벅스 강남오거리점|(역삼동);1,2,3층|||80702
스타벅스|스타필드코엑스몰R점|127.061455|37.50999|스타벅스|02-6002-3467|서울특별시 강남구 영동대로 513|서울특별시 강남구 삼성동 159|스타벅스리저브;주차;콜드브루커피;나이트로콜드브루커피;입점;지하철인접||||||스타벅스 스타필드코엑스몰R점|(삼성동);코엑스|||80702
스타벅스|강남구청정문점|127.045995|37.518181|스타벅스|02-514-3397|서울특별시 강남구 학동로 419|서울특별시 강남구 청담동 44-12|콜드브루커피;현금없는매장||||||스타벅스 강남구청정문점|(청담동);대륭빌딩|||80702
스타벅스|도곡공원점|127.041309|37.492805|스타벅스|02-565-3496|서울특별시 강남구 도곡로 205|서울특별시 강남구 역삼동 788-10|콜드브루커피;현금없는매장||||||스타벅스 도곡공원점|(역삼동)|||80702
스타벅스|강남R점|127.028439|37.497711|스타벅스|02-561-3478|서울특별시 강남구 강남대로 390|서울특별시 강남구 역삼동 825|스타벅스리저브;콜드브루커피;나이트로콜드브루커피;지하철인접||||||스타벅스 강남R점|(역삼동);미진프라자 1층 101호|||80702
스타벅스|대치은마사거리점|127.060172|37.498973|스타벅스|02-554-3315|서울특별시 강남구 도곡로 457|서울특별시 강남구 대치동 941-19|에스프레소초이스;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 대치은마사거리점|(대치동);진흥빌딩|||80702
스타벅스|청담영동대로점|127.056449|37.522156|스타벅스|02-3443-3371|서울특별시 강남구 영동대로 720|서울특별시 강남구 청담동 132-1|콜드브루커피;현금없는매장||||||스타벅스 청담영동대로점|(청담동);삼청빌딩|||80702
스타벅스|압구정점|127.029560|37.526283|스타벅스|02-541-3306|서울특별시 강남구 압구정로30길 17|서울특별시 강남구 신사동 609|에스프레소초이스;주차;콜드브루커피;현금없는매장;지하철인접||||||스타벅스 압구정점|(신사동);이소니프라자|||80702
스타벅스|신사가로수점|127.022510|37.521852|스타벅스|02-3446-3356|서울특별시 강남구 압구정로12길 32|서울특별시 강남구 신사동 533-11|콜드브루커피;나이트로콜드브루커피||||||스타벅스 신사가로수점|(신사동)|||80702
스타벅스|청담스타R점|127.041827|37.525216|스타벅스|02-514-3364|서울특별시 강남구 도산대로57길 24|서울특별시 강남구 청담동 89-4|스타벅스리저브;주차;콜드브루커피;나이트로콜드브루커피;지하철인접||||||스타벅스 청담스타R점|(청담동)|||80702
스타벅스|강남우성점|127.030910|37.492396|스타벅스|02-565-3347|서울특별시 강남구 강남대로 328|서울특별시 강남구 역삼동 832-3|에스프레소초이스;콜드브루커피;현금없는매장||||||스타벅스 강남우성점|(역삼동);강남역 쉐르빌|||80702
