##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@맘스터치
맘스터치|안동대점|||맘스터치|054-820-6727|경북 안동시 경동로 1375||||||||맘스터치 안동대점|안동대학교 박물관 1층|||80622
맘스터치|충주성서점|||맘스터치|043-846-6780|충북 충주시 예성로 156-1||||||||맘스터치 충주성서점|(성서동)|||80622
맘스터치|안성진사리점|||맘스터치|031-618-9991|경기 안성시 공도읍 진사길 18||||||||맘스터치 안성진사리점|1층|||80622
맘스터치|영남대점|||맘스터치|053-811-7792|경북 경산시 청운로 13-3||||||||맘스터치 영남대점|1층|||80622
맘스터치|관악사당역점|||맘스터치|02-585-2229|서울 관악구 과천대로 947||||||||맘스터치 관악사당역점|(남현동),2층|||80622
맘스터치|서대전점|||맘스터치|042-522-6633|대전 중구 계백로 1689||||||||맘스터치 서대전점|(오류동) 1층|||80622
맘스터치|경인교대점|||맘스터치|032-555-0770|인천 계양구 계양대로 166||||||||맘스터치 경인교대점|(계산동) 1층|||80622
맘스터치|트리플스트리트점|||맘스터치|032-310-9699|인천 연수구 송도과학로16번길 33-4||||||||맘스터치 트리플스트리트점|(송도동) B1층 101호|||80622
맘스터치|대구동성로점|||맘스터치|053-423-5777|대구시 중구 동성로 6길 75||||||||맘스터치 대구동성로점|1층|||80622
맘스터치|오남양지점|||맘스터치|031-574-7503|경기도 남양주시 오남읍 진건오남로 812||||||||맘스터치 오남양지점|1층|||80622
맘스터치|대전반석점|||맘스터치|042-825-7133|대전 유성구 반석로 32||||||||맘스터치 대전반석점|양지타워 1,2층|||80622
맘스터치|화성병점동점|||맘스터치|031-236-1006|경기 화성시 병점2로 44||||||||맘스터치 화성병점동점|(병점동)|||80622
맘스터치|남양주평내점|||맘스터치|031-594-2344|경기 남양주시 평내로29번길 49||||||||맘스터치 남양주평내점|(평내동) 엠투프라자 제1층|||80622
맘스터치|관악신대방역점|||맘스터치|02-852-5888|서울 관악구 신사로 90||||||||맘스터치 관악신대방역점|(신림동)|||80622
맘스터치|울산약사점|||맘스터치|052-294-0998|울산 중구 곽남7길 3||||||||맘스터치 울산약사점|(남외동) 1층|||80622
맘스터치|수원세류점|||맘스터치|031-222-9759|경기 수원시 권선구 세지로 99||||||||맘스터치 수원세류점|(세류동,삼익아파트) 상가동 102~103호|||80622
맘스터치|용인흥덕점|||맘스터치|031-216-4982|경기 용인시 기흥구 흥덕중앙로 41||||||||맘스터치 용인흥덕점||||80622
맘스터치|대구대점|||맘스터치|053-246-2004|경북 경산시 진량읍 대구대로 252-2||||||||맘스터치 대구대점||||80622
맘스터치|덕천점|||맘스터치|051-336-4000|부산 북구 만덕대로 20-1||||||||맘스터치 덕천점||||80622
맘스터치|NC백화점서면점|||맘스터치|051-794-7312|부산 진구 동천로 92||||||||맘스터치 NC백화점서면점|(nc백화점 6층)|||80622
맘스터치|울산신선도원점|||맘스터치|052-916-0254|울산시 북구 진장17길 10||||||||맘스터치 울산신선도원점|2층 신선도원몰|||80622
맘스터치|광양제철점|||맘스터치|061-795-7931|전남 광양시 금호로 26||||||||맘스터치 광양제철점||||80622
맘스터치|제주남원점|||맘스터치|064-764-8299|제주 서귀포시 남원읍 태위로 677-2||||||||맘스터치 제주남원점||||80622
맘스터치|순천모다아울렛점|||맘스터치|061-902-8093|전남 순천시 해룡면 상성길 70||||||||맘스터치 순천모다아울렛점|모다아울렛 3층|||80622
맘스터치|아산순천향대점|||맘스터치|041-542-4626|충남 아산시 신창면 순천향로 14||||||||맘스터치 아산순천향대점|2층|||80622
맘스터치|평창읍점|||맘스터치|033-332-9333|강원도 평창군 평창읍 백오로 54||||||||맘스터치 평창읍점||||80622
맘스터치|모란역점|||맘스터치|031-755-5592|경기도 성남시 중원구 성남대로 1144||||||||맘스터치 모란역점||||80622
맘스터치|목포MBC점|||맘스터치|061-272-3327|전남 목포시 영산로 333-1||||||||맘스터치 목포MBC점||||80622
맘스터치|운정산내마을점|||맘스터치|031-935-5011|경기도 파주시 청암로17번길 53||||||||맘스터치 운정산내마을점|108.109호|||80622
맘스터치|용인보정점|||맘스터치|031-261-0566|경기도 용인시 기흥구 죽전로 50||||||||맘스터치 용인보정점||||80622
맘스터치|노원하계점|||맘스터치|02-979-1087|서울 노원구 노원로 257||||||||맘스터치 노원하계점|(하계동)|||80622
맘스터치|서울외대점|||맘스터치|02-959-6632|서울 동대문구 이문로 108||||||||맘스터치 서울외대점|2층|||80622
맘스터치|파주LG디스플레이점|||맘스터치|031-943-4030|경기도 파주시 월롱면 엘씨디로 201||||||||맘스터치 파주LG디스플레이점|복지동A|||80622
맘스터치|시흥거모점|||맘스터치|031-493-7700|경기 시흥시 군자로 519||||||||맘스터치 시흥거모점|(거모동,해오름아파트102동) 101호|||80622
맘스터치|강원속초점|||맘스터치|033-637-6008|강원 속초시 중앙로 107-1||||||||맘스터치 강원속초점|(금호동)|||80622
맘스터치|진해자은점|||맘스터치|055-551-0052|경남 창원시 진해구 냉천로 160||||||||맘스터치 진해자은점|204호 (자은동)|||80622
맘스터치|계룡엄사점|||맘스터치|042-841-9288|충남 계룡시 엄사면 엄사중앙로 106||||||||맘스터치 계룡엄사점|(엄사리 180-3)|||80622
맘스터치|고양중부대점|||맘스터치|031-969-1001|경기 고양시 덕양구 동헌로 307번길 6||||||||맘스터치 고양중부대점||||80622
맘스터치|인천길병원점|||맘스터치|032-466-9977|인천 남동구 구월남로 182||||||||맘스터치 인천길병원점|(구월동)|||80622
맘스터치|제주표선점|||맘스터치|064-787-9582|제주 서귀포시 표선면 표선중앙로 8-4||||||||맘스터치 제주표선점||||80622
맘스터치|대구월성CGV점|||맘스터치|053-638-4242|대구시 달서구 조암로 29||||||||맘스터치 대구월성CGV점|이래타워 1층 106호|||80622
맘스터치|창원가음점|||맘스터치|055-262-0019|경남 창원시 성산구 원이대로883길 15-24||||||||맘스터치 창원가음점|201호|||80622
맘스터치|고흥녹동점|||맘스터치|061-842-4422|전남 고흥군 도양읍 우주항공로 54||||||||맘스터치 고흥녹동점||||80622
맘스터치|성남신흥점|||맘스터치|031-751-3388|경기도 성남시 수정구 수정로 192||||||||맘스터치 성남신흥점|1층|||80622
맘스터치|대전가수원점|||맘스터치|042-542-4888|대전 서구 원도안로 16||||||||맘스터치 대전가수원점|(가수원동)|||80622
맘스터치|부평갈산점|||맘스터치|032-505-6500|인천 부평구 주부토로 223||||||||맘스터치 부평갈산점|(갈산동) 금강프라자|||80622
맘스터치|송파풍납점|||맘스터치|02-477-7773|서울 송파구 토성로 65||||||||맘스터치 송파풍납점|(풍납동)|||80622
맘스터치|고양능곡점|||맘스터치|031-972-8982|고양시 덕양구 지도로 101||||||||맘스터치 고양능곡점||||80622
맘스터치|강남논현점|||맘스터치|02-3446-7776|서울 강남구 강남대로120길 47||||||||맘스터치 강남논현점|(논현동)|||80622
맘스터치|창녕영산점|||맘스터치|055-521-2525|경남 창녕군 영산면 영산계성로 64||||||||맘스터치 창녕영산점||||80622
맘스터치|양산증산점|||맘스터치|055-366-6777|경상남도 양산시 물금읍 야리로 112||||||||맘스터치 양산증산점||||80622
맘스터치|수원탑동점|||맘스터치|031-297-3690|경기도 수원시 권선구 금호로 222||||||||맘스터치 수원탑동점||||80622
맘스터치|종로대학로점|||맘스터치|02-744-3618|서울 종로구 대명길 17||||||||맘스터치 종로대학로점|(명륜4가)|||80622
맘스터치|창원안민점|||맘스터치|055-274-1578|경남 창원시 성산구 안민안길 46||||||||맘스터치 창원안민점||||80622
맘스터치|충북보은점|||맘스터치|043-544-7060|충북 보은군 보은읍 뱃들로 55-6||||||||맘스터치 충북보은점||||80622
맘스터치|우장산역점|||맘스터치|02-2664-1212|서울 강서구 강서로 271||||||||맘스터치 우장산역점||||80622
맘스터치|청주수곡분평점|||맘스터치|043-286-3900|충북 청주시 서원구 청남로 1999||||||||맘스터치 청주수곡분평점||||80622
맘스터치|일산백석점|||맘스터치|031-907-2141|경기도 고양시 일산동구 중앙로 1080||||||||맘스터치 일산백석점||||80622
맘스터치|동아대병원점|||맘스터치|051-255-9027|부산 서구 보수대로 266||||||||맘스터치 동아대병원점|(동대신동3가)|||80622
맘스터치|대곡역점|||맘스터치|053-643-7979|대구시 달서구 비슬로 2728||||||||맘스터치 대곡역점||||80622
맘스터치|부산거제홈타운점|||맘스터치|051-505-1718|부산 연제구 아시아드대로 88||||||||맘스터치 부산거제홈타운점|(거제동)|||80622
맘스터치|청주내수점|||맘스터치|043-215-4340|충북 청주시 청원구 내수읍 내수로 724||||||||맘스터치 청주내수점||||80622
맘스터치|암사역점|||맘스터치|02-6406-2554|서울시 강동구 올림픽로 766||||||||맘스터치 암사역점||||80622
맘스터치|화서역점|||맘스터치|031-255-9888|경기도 수원시 팔달구 덕영대로 697번길 17||||||||맘스터치 화서역점||||80622
맘스터치|진주평거점|||맘스터치|055-748-7075|경남 진주시 진양호로 84||||||||맘스터치 진주평거점|성운빌딩1층|||80622
맘스터치|한림대점|||맘스터치|033-255-7992|강원도 춘천시 성심로 4-1||||||||맘스터치 한림대점||||80622
맘스터치|천마산점|||맘스터치|031-511-1633|경기도 남양주시 화도읍 경춘로 1661||||||||맘스터치 천마산점||||80622
맘스터치|청주우암점|||맘스터치|043-221-7799|충북 청주시 청원구 직지대로 889||||||||맘스터치 청주우암점|(우암동) 1층|||80622
맘스터치|제주한림점|||맘스터치|064-796-3699|제주특별자치도 제주시 한림읍 명랑로 2||||||||맘스터치 제주한림점||||80622
맘스터치|둔포테크노밸리점|||맘스터치|041-532-4240|충남 아산시 둔포면 아산밸리중앙로 89||||||||맘스터치 둔포테크노밸리점|삼성플라자104|||80622
맘스터치|종각역점|||맘스터치|02-738-7771||서울시 종로구 종로2가 102-1|||||||맘스터치 종각역점||||80622
맘스터치|정평점|||맘스터치|053-815-5004|경북 경산시 대학로 36||||||||맘스터치 정평점||||80622
맘스터치|김포통진점|||맘스터치|031-989-5117|경기도 김포시 통진읍 김포대로 2230번길 21-10||||||||맘스터치 김포통진점||||80622
맘스터치|충주연수점|||맘스터치|043-845-9778|충북 충주시 갱고개로 143||||||||맘스터치 충주연수점|(연수동)|||80622
맘스터치|서산테크노밸리점|||맘스터치|041-669-8242|충남 서산시 성연면 성연3로 29||||||||맘스터치 서산테크노밸리점||||80622
맘스터치|영통역점|||맘스터치|031-202-5558|경기 수원시 영통구 봉영로 1590||||||||맘스터치 영통역점|(영통동)|||80622
맘스터치|안산한대역점|||맘스터치|031-416-7889|경기도안산시 상록구 광덕1로 380||||||||맘스터치 안산한대역점||||80622
맘스터치|거제상동점|||맘스터치|055-633-7272|경남 거제시 상동5길 115||||||||맘스터치 거제상동점||||80622
맘스터치|대전복합터미널점|||맘스터치|042-621-0125|대전 동구 동서대로 1688||||||||맘스터치 대전복합터미널점|(성남동)|||80622
맘스터치|부산시청점|||맘스터치|051-863-9282|부산광역시 연제구 중앙대로 1037||||||||맘스터치 부산시청점|(연산동)|||80622
맘스터치|광주태전점|||맘스터치|031-763-6249|경기 광주시 고불로 46번길 4||||||||맘스터치 광주태전점||||80622
맘스터치|순천왕지점|||맘스터치|061-725-4141|전남 순천시 왕궁중앙길 2||||||||맘스터치 순천왕지점||||80622
맘스터치|서귀중앙점|||맘스터치|064-762-8299|제주특별자치도 서귀포시 중앙로 69||||||||맘스터치 서귀중앙점||||80622
맘스터치|율하점3|||맘스터치|055-327-9282|경상남도 김해시 율하2로 52||||||||맘스터치 율하점3||||80622
맘스터치|금천은행나무점|||맘스터치|02-892-3338|서울 금천구 금하로 726||||||||맘스터치 금천은행나무점||||80622
맘스터치|봉명아이파크점|||맘스터치|043-900-7766|충북 청주시 흥덕구 덕암로 108번길 65||||||||맘스터치 봉명아이파크점|1층|||80622
맘스터치|세종아름점|||맘스터치|044-866-4288|세종특별자치시 보듬3로 100||||||||맘스터치 세종아름점|(아름동,해피라움1)|||80622
맘스터치|신서귀포점|||맘스터치|064-732-8299|제주 서귀포시 대청로 39||||||||맘스터치 신서귀포점||||80622
맘스터치|서울등촌점|||맘스터치|02-2652-6842|서울 양천구 목동중앙북로7길 20||||||||맘스터치 서울등촌점|(서울 양천구 목동 602-15)|||80622
맘스터치|광주경안점|||맘스터치|031-762-7672|경기 광주시 경안로 17||||||||맘스터치 광주경안점||||80622
맘스터치|수유역점|||맘스터치|02-992-5050|서울시 강북구 도봉로87길 7||||||||맘스터치 수유역점||||80622
맘스터치|대전산성동점|||맘스터치|042-584-0151|대전 중구 대둔산로 391||||||||맘스터치 대전산성동점||||80622
맘스터치|해운대중동점|||맘스터치|051-744-5882|부산 해운대구 중동1로 23||||||||맘스터치 해운대중동점||||80622
맘스터치|석계역점|||맘스터치|02-909-5892|서울 노원구 석계로1길 18||||||||맘스터치 석계역점||||80622
맘스터치|화천사내점|||맘스터치|033-441-8890|강원도 화천군 사내면 사내로 42||||||||맘스터치 화천사내점||||80622
맘스터치|서울대입구역점|||맘스터치|02-877-0032|서울 관악구 관악로 192||||||||맘스터치 서울대입구역점||||80622
맘스터치|향남롯데시네마점|||맘스터치|031-354-6858|경기 화성시 향남읍 상신하길로298번길 7-23||||||||맘스터치 향남롯데시네마점||||80622
