##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투다리
투다리|로데오점|||투다리|02-000-0000|서울 송파구 동남로4길 22|서울 송파구 문정동 40-8|||||||투다리 로데오점|1층 (문정동)|||80213
투다리|로데오점|||투다리|02-2605-3006|서울 양천구 신정중앙로 58|서울 양천구 신정동 911-4|||||||투다리 로데오점|1층103호 (신정동,홍영주상복합빌딩)|||80213
투다리|마천2점|||투다리|02-404-0180|서울 송파구 마천로 235|서울 송파구 마천동 25-2|||||||투다리 마천2점||||80213
투다리|마천점|||투다리|02-448-3446|서울 송파구 마천로51길 5|서울 송파구 마천동 128-111|||||||투다리 마천점||||80213
투다리|마포점|||투다리|02-719-3801|서울 마포구 도화2길 6|서울 마포구 도화동 342|||||||투다리 마포점|(도화동)|||80213
투다리|망우2점|||투다리|None|서울 중랑구 상봉로 96|서울 중랑구 망우동 516-40|||||||투다리 망우2점||||80213
투다리|망우5점|||투다리|02-437-8672|서울 중랑구 망우로 466|서울 중랑구 망우동 207-4|||||||투다리 망우5점||||80213
투다리|망원1점|||투다리|070-8627-9603|서울 마포구 동교로9길 34|서울 마포구 망원동 378-10|||||||투다리 망원1점|(망원동,1층)|||80213
투다리|망원2점(직영)|||투다리|02-3144-7786|서울 마포구 월드컵로29길 5|서울 마포구 망원동 478-3|||||||투다리 망원2점(직영)|1층 일부 (망원동)|||80213
투다리|면목1점|||투다리|02-432-5781|서울 중랑구 동일로109길 21|서울 중랑구 면목동 183-100|||||||투다리 면목1점|(진성종합건설)|||80213
투다리|면목3점|||투다리|02-437-1031|서울 중랑구 겸재로 178|서울 중랑구 면목동 115-1|||||||투다리 면목3점||||80213
투다리|명일점|||투다리|02-442-0085|서울 강동구 양재대로134길 19|서울 강동구 명일동 336-20|||||||투다리 명일점||||80213
투다리|명지대점|||투다리|02-373-5778|서울 서대문구 증가로10길 9|서울 서대문구 남가좌동 344-21|||||||투다리 명지대점||||80213
투다리|목동점|||투다리|02-2061-4014|서울 양천구 신목로2길 7-18|서울 양천구 신정동 129-18|||||||투다리 목동점||||80213
투다리|묵동점|||투다리|02-973-2552|서울 중랑구 중랑역로 243|서울 중랑구 묵동 233-12|||||||투다리 묵동점|(파랑새피아노)|||80213
투다리|방이역점|||투다리|02-0244-9847|서울 송파구 위례성대로20길 32|서울 송파구 오금동 17-11|||||||투다리 방이역점|(오금동,1층)|||80213
투다리|법원점|||투다리|02-2644-2728|서울 양천구 은행정로 10|서울 양천구 신정동 1020-17|||||||투다리 법원점||||80213
투다리|보광점|||투다리|02-798-2622|서울 용산구 장문로 98|서울 용산구 보광동 216-56|||||||투다리 보광점|1층 (보광동)|||80213
투다리|봉화산역점|||투다리|02-2208-1400|서울 중랑구 신내로 225|서울 중랑구 신내동 648|||||||투다리 봉화산역점|(디아뜨갤러리) 158|||80213
투다리|봉화점|||투다리|02-948-3433|서울 중랑구 숙선옹주로 24|서울 중랑구 묵동 172-1|||||||투다리 봉화점||||80213
투다리|사가정점|||투다리|02-436-0201|서울 중랑구 면목로 314|서울 중랑구 면목동 617-7|||||||투다리 사가정점|(면목동)|||80213
투다리|삼성점|||투다리|02-474-0274|서울 강동구 풍성로 140|서울 강동구 성내동 520|||||||투다리 삼성점|(성내동)|||80213
투다리|삼양점|||투다리|02-911-1482|서울 강북구 솔샘로 263-1|서울 강북구 미아동 705-3|||||||투다리 삼양점||||80213
투다리|삼전점|||투다리|02-423-8787|서울 송파구 백제고분로31길 28|서울 송파구 삼전동 125|||||||투다리 삼전점||||80213
투다리|상도점|||투다리|02-822-7324|||||||||투다리 상도점||||80213
투다리|상수점((구)신수점)|||투다리|02-3273-3781|서울 마포구 와우산로 30|서울 마포구 상수동 329-7|||||||투다리 상수점((구)신수점)|(상수동,지하1층일부)|||80213
투다리|상일점|||투다리|02-427-5558|서울 강동구 상일로5길 15|서울 강동구 상일동 284-1|||||||투다리 상일점||||80213
투다리|서강점|||투다리|02-717-5509|서울 마포구 고산길 38-6|서울 마포구 노고산동 12-72|||||||투다리 서강점||||80213
투다리|서계점|||투다리|02-703-6952|서울 용산구 청파로89길 41|서울 용산구 서계동 23|||||||투다리 서계점|1층 (서계동)|||80213
투다리|서소문점|||투다리|02-312-8851|서울 서대문구 충정로6길 59|서울 서대문구 미근동 215|||||||투다리 서소문점|(서소문아파트)|||80213
투다리|석계역점|||투다리|02-959-5702|서울 성북구 한천로78길 36|서울 성북구 석관동 128-4|||||||투다리 석계역점||||80213
투다리|석촌1점|||투다리|02-422-9969|서울 송파구 백제고분로34길 18|서울 송파구 석촌동 214-17|||||||투다리 석촌1점|(성은빌딩)|||80213
투다리|석촌본점|||투다리|02-415-2022|서울 송파구 백제고분로39길 5|서울 송파구 석촌동 172-6|||||||투다리 석촌본점|1층 (석촌동)|||80213
투다리|선사점|||투다리|02-441-0570|서울 강동구 올림픽로 816|서울 강동구 암사동 463|||||||투다리 선사점||||80213
투다리|성내2점|||투다리|02-479-4593|서울 강동구 천호옛길 83|서울 강동구 성내동 41-6|||||||투다리 성내2점|1층 (성내동)|||80213
투다리|성수본점|||투다리|02-499-2743|서울 성동구 아차산로7길 10-1|서울 성동구 성수동2가 289-251|||||||투다리 성수본점|2층|||80213
투다리|성신여대점|||투다리|02-924-9035|서울 성북구 동소문로20길 37-22|서울 성북구 동선동1가 62|||||||투다리 성신여대점||||80213
투다리|송정역점|||투다리|02-2666-2287|서울 강서구 송정로 64|서울 강서구 공항동 53-26|||||||투다리 송정역점|(정성빌딩)|||80213
투다리|수명산점|||투다리|02-2667-3555|서울 강서구 수명로 31|서울 강서구 내발산동 754-2|||||||투다리 수명산점|1층 101호 (내발산동,하버드아카데미)|||80213
투다리|수서점|||투다리|02-459-8292|서울 강남구 광평로51길 8|서울 강남구 수서동 714|||||||투다리 수서점|106호 (수서동,로얄프라자)|||80213
투다리|수유역점|||투다리|02-903-3318|서울 강북구 한천로139나길 1|서울 강북구 수유동 192-3|||||||투다리 수유역점|(태광빌딩)|||80213
투다리|숙대2점|||투다리|02-712-8184|서울 용산구 청파로 271|서울 용산구 청파동3가 55-3|||||||투다리 숙대2점||||80213
투다리|스타점|||투다리|02-419-2468|서울 송파구 백제고분로33길 26|서울 송파구 석촌동 21-6|||||||투다리 스타점|(삼우빌딩)|||80213
투다리|신동아점|||투다리|02-471-4004|서울 강동구 천중로 250|서울 강동구 길동 157-10|||||||투다리 신동아점||||80213
투다리|신림5점|||투다리|02-873-1227|서울 관악구 봉천로12길 69|서울 관악구 신림동 1423-28|||||||투다리 신림5점||||80213
투다리|신월4점|||투다리|02-2698-9007|서울 양천구 신월로15길 11|서울 양천구 신월동 538-3|||||||투다리 신월4점|1층|||80213
투다리|신정릉점|||투다리|02-909-0723|서울 성북구 보국문로 28|서울 성북구 정릉동 411-38|||||||투다리 신정릉점||||80213
투다리|신촌2점|||투다리|02-326-0359|서울 서대문구 연세로9길 17|서울 서대문구 창천동 52-128|||||||투다리 신촌2점||||80213
투다리|쌍문점|||투다리|02-902-7115|서울 도봉구 도봉로 585|서울 도봉구 쌍문동 630|||||||투다리 쌍문점||||80213
투다리|쌍용점|||투다리|02-3401-0090|서울 송파구 중대로16길 10|서울 송파구 가락동 143-2|||||||투다리 쌍용점||||80213
투다리|암사1점|||투다리|02-482-8957|서울 강동구 상암로 68-1|서울 강동구 천호동 289-63|||||||투다리 암사1점||||80213
투다리|암사2점|||투다리|02-426-0604|서울 강동구 고덕로24길 32|서울 강동구 암사동 455-43|||||||투다리 암사2점||||80213
투다리|암사역점|||투다리|02-429-5522|서울 강동구 상암로5길 24|서울 강동구 암사동 503-14|||||||투다리 암사역점||||80213
투다리|애경점|||투다리|02-866-6664|서울 구로구 새말로 18-31|서울 구로구 구로동 570-115|||||||투다리 애경점||||80213
투다리|양재역점|||투다리|02-3461-6159|서울 서초구 양재천로21길 29|서울 서초구 양재동 80-6|||||||투다리 양재역점|(정인빌딩) 1층|||80213
투다리|역촌점|||투다리|02-374-9863|서울 은평구 갈현로 47|서울 은평구 역촌동 78-33|||||||투다리 역촌점||||80213
투다리|영등포역점|||투다리|02-845-2636|서울 영등포구 영신로19길 30-3|서울 영등포구 영등포동 618-283|||||||투다리 영등포역점|(영등포동)|||80213
투다리|올림픽점|||투다리|02-416-1255||서울 송파구 방이동 62|||||||투다리 올림픽점|1층|||80213
투다리|외대점|||투다리|02-6013-0222|서울 동대문구 휘경로2길 13|서울 동대문구 이문동 305-6|||||||투다리 외대점||||80213
투다리|용마산역점|||투다리|02-494-4079|서울 중랑구 면목로 251|서울 중랑구 면목동 372-18|||||||투다리 용마산역점||||80213
투다리|우방점|||투다리|02-407-2121|서울 송파구 성내천로 211|서울 송파구 마천동 576|||||||투다리 우방점|(우방아파트) 상가 104|||80213
투다리|응암본가점|||투다리|02-356-2471|서울 은평구 응암로14길 11|서울 은평구 응암동 335-14|||||||투다리 응암본가점||||80213
투다리|이태원1점|||투다리|02-796-4549|서울 용산구 녹사평대로26길 18|서울 용산구 이태원동 36-25|||||||투다리 이태원1점||||80213
투다리|이태원2점|||투다리|02-792-0301|서울 용산구 보광로59길 14|서울 용산구 이태원동 128-7|||||||투다리 이태원2점|(새마을금고)|||80213
투다리|일원점|||투다리|02-459-0005|서울 강남구 일원로5길 9|서울 강남구 일원동 683-14|||||||투다리 일원점||||80213
투다리|자양1점|||투다리|02-458-1134|서울 광진구 자양로5길 18|서울 광진구 자양동 679-35|||||||투다리 자양1점||||80213
투다리|자양번영점|||투다리|02-444-2460|서울 광진구 자양번영로 30|서울 광진구 자양동 601-3|||||||투다리 자양번영점|(대양리버빌)|||80213
투다리|자양본점|||투다리|02-444-6970|서울 광진구 자양로13길 104|서울 광진구 자양동 616-15|||||||투다리 자양본점||||80213
투다리|자양중앙점|||투다리|02-453-6621|서울 광진구 뚝섬로52라길 67|서울 광진구 자양동 650-33|||||||투다리 자양중앙점||||80213
투다리|잠실1점|||투다리|02-424-4435|서울 송파구 백제고분로18길 4-7|서울 송파구 잠실동 315-9|||||||투다리 잠실1점||||80213
투다리|장안점|||투다리|02-2243-9756|서울 동대문구 한천로24길 6|서울 동대문구 장안동 162-4|||||||투다리 장안점||||80213
투다리|전농2점|||투다리|02-2217-8080|서울 동대문구 서울시립대로 116|서울 동대문구 전농동 582-5|||||||투다리 전농2점||||80213
투다리|정다운점|||투다리|02-448-9016|서울 송파구 새말로19길 20|서울 송파구 문정동 115-6|||||||투다리 정다운점||||80213
투다리|제일점|||투다리|02-793-3399|서울 용산구 보광로 49|서울 용산구 보광동 231-19|||||||투다리 제일점||||80213
투다리|증산1점|||투다리|02-306-2591|서울 은평구 증산서길 159|서울 은평구 증산동 158-1|||||||투다리 증산1점||||80213
투다리|창신본점|||투다리|02-741-2431|서울 종로구 창신길 78|서울 종로구 창신동 583-95|||||||투다리 창신본점||||80213
투다리|청담점|||투다리|02-546-9239|서울 강남구 도산대로101길 3|서울 강남구 청담동 125-11|||||||투다리 청담점||||80213
투다리|청수점|||투다리|02-918-6716|서울 성북구 보국문로11길 30|서울 성북구 정릉동 394-3|||||||투다리 청수점||||80213
투다리|포이본점|||투다리|02-571-2661|서울 강남구 개포로22길 21|서울 강남구 개포동 1218-23|||||||투다리 포이본점||||80213
투다리|하나로점|||투다리|02-302-4097|서울 서대문구 명지대길 18|서울 서대문구 홍은동 401-13|||||||투다리 하나로점||||80213
투다리|한강로점|||투다리|02-2071-8293|서울 용산구 한강대로 205|서울 용산구 한강로1가 50-1|||||||투다리 한강로점|(용산파크자이)|||80213
투다리|한성대역점|||투다리|02-6437-7147|서울 성북구 동소문로5길 2-5|서울 성북구 동소문동1가 94|||||||투다리 한성대역점||||80213
투다리|한솔점|||투다리|02-424-2112|서울 송파구 백제고분로40길 13|서울 송파구 석촌동 288-7|||||||투다리 한솔점|102호|||80213
투다리|한양점|||투다리|02-414-0922|서울 송파구 가락로 156|서울 송파구 송파동 103-31|||||||투다리 한양점|(예빌딩)|||80213
투다리|한우물점|||투다리|02-441-9944|서울 강동구 아리수로74길 35-33|서울 강동구 고덕동 253-3|||||||투다리 한우물점||||80213
투다리|합정점|||투다리|02-333-9725|서울 마포구 월드컵로1길 5|서울 마포구 합정동 383-3|||||||투다리 합정점||||80213
투다리|홍제1점|||투다리|02-391-4898|서울 서대문구 통일로 473|서울 서대문구 홍제동 326-20|||||||투다리 홍제1점||||80213
투다리|화곡1점|||투다리|02-2652-6333|서울 강서구 곰달래로60길 11|서울 강서구 화곡동 781-9|||||||투다리 화곡1점||||80213
투다리|화곡3점|||투다리|02-2061-7340|서울 강서구 곰달래로 227|서울 강서구 화곡동 837-7|||||||투다리 화곡3점||||80213
투다리|화양점|||투다리|02-461-3583|서울 광진구 동일로 174|서울 광진구 화양동 23-7|||||||투다리 화양점||||80213
투다리|회현본점|||투다리|02-318-6012|서울 중구 퇴계로12길 21|서울 중구 회현동1가 64-2|||||||투다리 회현본점||||80213
투다리|효창점|||투다리|02-718-9021|서울 용산구 효창원로 144|서울 용산구 효창동 5-674|||||||투다리 효창점|지상1층 (효창동)|||80213
투다리|후암점|||투다리|02-319-1332|서울 용산구 신흥로 147|서울 용산구 용산동2가 1-456|||||||투다리 후암점|1층 (용산동2가)|||80213
