##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@이디야
이디야|일산식사점|||이디야|031-964-1060|경기 고양시 일산동구 위시티2로11번길 45|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00|||||이디야 일산식사점|(식사동,위시티일산자이 주상복합) 이디야커피 일산식사점|||80716
이디야|일산웨스턴돔점|||이디야|031-903-8858|경기 고양시 일산동구 정발산로 24|||평일 운영시간 : 09:30 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 일산웨스턴돔점|(장항동) 웨스턴돔 b동 187호|||80716
이디야|일산이마트점|||이디야|031-903-3352|경기 고양시 일산동구 중앙로 1124|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00|||||이디야 일산이마트점|(백석동,흰돌마을1단지아파트) 이마트 일산점 내 1층|||80716
이디야|일산풍동점|||이디야|031-908-2989|경기 고양시 일산동구 숲속마을1로 76|||평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 일산풍동점|(풍동) 1275|||80716
이디야|일산허유재병원점|||이디야|031-811-2411|경기 고양시 일산동구 중앙로 1317|||평일 운영시간 : 07:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 21:00|||||이디야 일산허유재병원점|(장항동) 일산복합빌딩 1층|||80716
이디야|중산마을점|||이디야|031-975-7435|경기 고양시 일산동구 중산로 247|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 00:00|||||이디야 중산마을점|(중산동) 이디야커피 중산마을점|||80716
이디야|풍산역점|||이디야|031-976-2328|경기 고양시 일산동구 하늘마을1로 8|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 풍산역점|(중산동) 중산동 1812 성원타워 제1층 제107호 1층 이디야커피|||80716
이디야|대화마을점|||이디야|031-919-2896|경기 고양시 일산서구 대화로 138|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 대화마을점|(대화동) 768-3|||80716
이디야|대화역점|||이디야|031-916-3332|경기 고양시 일산서구 중앙로 1567|||평일 운영시간 : 07:00 ~ 22:00;주말 및 공휴일 : 08:30 ~ 22:00|||||이디야 대화역점|(대화동) 이디야커피 대화역점|||80716
이디야|일산가좌마을점|||이디야|031-925-1012|경기 고양시 일산서구 가좌4로 2|||평일 운영시간 : 09:00 ~ 21:00;주말 및 공휴일 : 09:00 ~ 21:00|||||이디야 일산가좌마을점|(가좌동) 이디야커피 가좌마을점|||80716
이디야|일산강선마을점|||이디야|031-919-7855|경기 고양시 일산서구 중앙로 1376|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 08:30~ 22:00|||||이디야 일산강선마을점|(주엽동,강선마을10단지아파트) 이디야커피 강선마을점|||80716
이디야|일산미래로타운점|||이디야|031-919-0111|경기 고양시 일산서구 장자길118번길 112|||평일 운영시간 : 09:00 ~ 21:00;주말 및 공휴일 : 09:00 ~ 21:00|||||이디야 일산미래로타운점|(덕이동) 이디야커피 일산미래로타운점|||80716
이디야|일산산들점|||이디야|031-923-7100|경기 고양시 일산서구 원일로 117|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 일산산들점|(일산동) 이디야커피 일산산들점|||80716
이디야|일산시장점|||이디야|031-975-6765|경기 고양시 일산서구 원일로 69|||평일 운영시간 : 09:30 ~ 21:00;주말 및 공휴일 : 09:30 ~ 20:00|||||이디야 일산시장점|(일산동) 이디야커피 일산시장점|||80716
이디야|일산원마운트점|||이디야|031-961-6622|경기 고양시 일산서구 한류월드로 300|||평일 운영시간 : 09:30 ~ 21:30;주말 및 공휴일 : 09:30 ~ 22:00|||||이디야 일산원마운트점|(대화동) 이디야커피 원마운트점|||80716
이디야|일산코레일점|||이디야|02-728-1546||경기 고양시 일산서구 일산동 655-691||평일 운영시간 : 06:30 ~ 22:00;주말 및 공휴일 : 06:30 ~ 22:00|||||이디야 일산코레일점|일산역 내 맞이방|||80716
이디야|일산탄현점|||이디야|031-919-8908|경기 고양시 일산서구 일현로 48|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 일산탄현점|(탄현동) 이디야커피 일산탄현점|||80716
이디야|일산하이파크점|||이디야|031-925-2020|경기 고양시 일산서구 하이파크1로 77|||평일 운영시간 : 08:30 ~ 20:30;주말 및 공휴일 : 08:30 ~ 20:30|||||이디야 일산하이파크점|(덕이동) 1층 이디야커피 일산하이파크점|||80716
이디야|일산후곡점|||이디야|031-919-5677|경기 고양시 일산서구 일산로 548|||평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:00|||||이디야 일산후곡점|(일산동) 1078-1 덕흥프라자 102호|||80716
이디야|주엽사거리점|||이디야|031-924-1422|경기 고양시 일산서구 중앙로 1456|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 : 9:00 ~ 23:00|||||이디야 주엽사거리점|(주엽동) 이디야커피 주엽사거리점|||80716
이디야|주엽역점|||이디야|031-911-6307|경기 고양시 일산서구 중앙로 1437|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50|||||이디야 주엽역점|(주엽동) 109 화성프라자 1층 113호|||80716
이디야|과천별양점|||이디야|02-504-1006|경기 과천시 별양상가로 2|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 : 08:00 ~ 22:30|||||이디야 과천별양점|(별양동)|||80716
이디야|서울렛츠런파크점|||이디야|02-6006-3247|경기 과천시 경마공원대로 107|||평일 운영시간 : 10:00 ~ 18:00월 목 휴무 / 금요일 10:00 ~ 18:00;주말 및 공휴일 10:00 ~ 18:00|||||이디야 서울렛츠런파크점|(주암동,한국마사회) 지상 1층 남단|||80716
이디야|광명사거리역점|||이디야|02-2619-1025|경기 광명시 오리로 974|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 광명사거리역점|(광명동) 201-가호|||80716
이디야|광명사거리점|||이디야|02-2684-4002|경기 광명시 광명로 846|||평일 운영시간 : 09:30 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:30|||||이디야 광명사거리점|(광명동)|||80716
이디야|광명소하신촌점|||이디야|02-897-8848|경기 광명시 금하로 534|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ : 23:00|||||이디야 광명소하신촌점|(소하동) 1층 이디야커피|||80716
이디야|광명소하이마트점|||이디야|02-898-8058|경기 광명시 소하로 97|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00|||||이디야 광명소하이마트점|(소하동) 이마트 광명소하점 내 3층|||80716
이디야|광명소하점|||이디야|02-899-5989|경기 광명시 금하로 458|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 광명소하점|(소하동)|||80716
이디야|광명역코레일점|||이디야|031-261-1577|경기 광명시 광명역로 21|||평일 운영시간 : 07:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 광명역코레일점|(일직동,고속철도 광명역) KTX선|||80716
이디야|광명휴먼시아점|||이디야|02-899-9269|경기 광명시 성채로50번길 15|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 광명휴먼시아점|(소하동)|||80716
이디야|광문초교사거리점|||이디야|02-2066-6876|경기 광명시 도덕로 36|||평일 운영시간 : 08:00 ~ 23:00주말(09:00~23:00)|||||이디야 광문초교사거리점|(광명동) 1층|||80716
이디야|철산역점|||이디야|02-2616-8938|경기 광명시 오리로856번길 6|||평일 운영시간 : 09:00 ~ 00:00;주말 및 공휴일 : 09:00 ~ 00:00|||||이디야 철산역점|(철산동)|||80716
이디야|하안사거리점|||이디야|02-897-3755|경기 광명시 범안로 1042|||평일 운영시간 : 09:00 ~ 23:00주말 10:00 ~ 23:00|||||이디야 하안사거리점|(하안동)|||80716
이디야|경기광주시청점|||이디야|031-765-5060|경기 광주시 행정타운로 49-6|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 경기광주시청점|(송정동) 이디야커피 경기광주시청점|||80716
이디야|곤지암점|||이디야|031-762-4408|경기 광주시 곤지암읍 곤지암로 53|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 08:30 ~ 22:50|||||이디야 곤지암점||||80716
이디야|광주경안점|||이디야|031-798-7008|경기 광주시 경안로 17|||평일 운영시간 : 08:00 ~ 23:00월~목 : 08:00 ~ 23:00 /금,토 : 08:00 ~ 24:00 /일 : 08:30~23:00|||||이디야 광주경안점|(경안동,터미널빌딩) 터미널빌딩 1층|||80716
이디야|광주모다아울렛점|||이디야|031-763-8736|경기 광주시 초월읍 경충대로 907|||평일 운영시간 : 09:00 ~ 21:30평일 및 주말/공휴일 동일|||||이디야 광주모다아울렛점|지하1층|||80716
이디야|광주목현점|||이디야|02-758-1246|경기 광주시 이배재로 304|||평일 운영시간 : 08:00 ~ 21:30평일 및 주말/공휴일 동일|||||이디야 광주목현점|(목현동,로얄팰리스)|||80716
이디야|광주송정동점|||이디야|031-769-8181|경기 광주시 중앙로 205|||평일 운영시간 : 07:30 ~ 22:30토요일 : 07:30 ~ 23:00 /일요일 및 공휴일: 09:30~23:00|||||이디야 광주송정동점|(송정동) 101호 이디야커피|||80716
이디야|광주신현점|||이디야|031-714-3435|경기 광주시 오포읍 신현로 51|||평일 운영시간 : 08:00 ~ 22:30;주말 및 공휴일 08:00 ~ 23:00|||||이디야 광주신현점|(신현리)|||80716
이디야|광주신현중앙점|||이디야|031-717-9632|경기 광주시 오포읍 문형산길 25|||평일 운영시간 : 07:00 ~ 22:00;주말 및 공휴일 : 07:00 ~ 22:00|||||이디야 광주신현중앙점|(신현리)|||80716
이디야|광주중대점|||이디야|031-798-3210|경기 광주시 고불로 50|||평일 운영시간 : 09:00 ~ 21:40;주말 및 공휴일 09:00 ~ 22:20|||||이디야 광주중대점|(중대동)|||80716
이디야|광주퇴촌점|||이디야|031-769-9632|경기 광주시 퇴촌면 광동로 32|||평일 운영시간 : 07:00 ~ 23:00평일 및 주말/공휴일 동일|||||이디야 광주퇴촌점|1층|||80716
이디야|갈매로데오점|||이디야|031-575-5458|경기 구리시 갈매중앙로 89-10|||평일 운영시간 : 09:00 ~ 23:00평일 및 주말/공휴일 라스트 오더는 22:30까지 가능합니다.|||||이디야 갈매로데오점|(갈매동) 1층,104호|||80716
이디야|갈매비발디점|||이디야|031-528-9093|경기 구리시 갈매순환로 198|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 갈매비발디점|(갈매동,비젼Ⅱ프라자) 1층 이디야커피|||80716
이디야|갈매중앙점|||이디야|031-529-2040|경기 구리시 갈매중앙로55번길 109|||평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 갈매중앙점|(갈매동)|||80716
이디야|구리교문동점|||이디야|031-556-0556|경기 구리시 경춘로 176|||평일 운영시간 : 08:30 ~ 22:30토 09:00 ~ 23:00 / 일 09:00 ~ 22:00   　　　 동절기 평일 08:30 ~ 22:30|||||이디야 구리교문동점|(교문동)|||80716
이디야|구리돌다리점|||이디야|031-557-5087|경기 구리시 검배로6번길 8|||평일 운영시간 : 09:30 ~ 00:00* 금,토요일  open 09:30 ~ close 24:30|||||이디야 구리돌다리점|(수택동)|||80716
이디야|구리등기소점|||이디야|031-553-5107|경기 구리시 건원대로 44|||평일 운영시간 : 08:00 ~ 23:00평일과 주말 동일합니다.|||||이디야 구리등기소점|(인창동)|||80716
이디야|구리롯데아울렛점|||이디야|031-555-5300|경기 구리시 동구릉로136번길 35|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 구리롯데아울렛점|(인창동)|||80716
이디야|구리벌말점|||이디야|031-555-7277|경기 구리시 벌말로 91|||평일 운영시간 : 07:00 ~ 22:50;주말 및 공휴일 : 07:00 ~ 22:50|||||이디야 구리벌말점|(토평동)|||80716
이디야|구리세무서점|||이디야|031-556-1240|경기 구리시 안골로 50|||평일 운영시간 : 08:00 ~ 21:50;주말 및 공휴일 : 09:00 ~ 21:50|||||이디야 구리세무서점|(교문동) 1층 이디야커피|||80716
이디야|구리수택사거리점|||이디야|031-556-1882|경기 구리시 검배로 51-1|||평일 운영시간 : 08:30 ~ 22:40일요일 및 공휴일 : 09:00 ~ 22:40|||||이디야 구리수택사거리점|(수택동)|||80716
이디야|구리수택점|||이디야|031-563-8900|경기 구리시 체육관로80번길 24|||평일 운영시간 : 08:00 ~ 24:00;주말 및 공휴일 : 08:00 ~ 24:00|||||이디야 구리수택점|(수택동)|||80716
이디야|구리역점|||이디야|031-556-4291|경기 구리시 경춘로 249|||평일 운영시간 : 08:00 ~ 23:30일요일 및 공휴일 09:00 ~ 23:30|||||이디야 구리역점|(인창동)|||80716
이디야|구리인창점|||이디야|031-557-8811|경기 구리시 동구릉로 94|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 open 09:00 ~ close 23:00|||||이디야 구리인창점|(인창동)|||80716
이디야|구리장자못점|||이디야|031-568-7942|경기 구리시 장자대로86번길 14-7|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00|||||이디야 구리장자못점|(수택동)|||80716
이디야|구리토평점|||이디야|031-562-2211|경기 구리시 이문안로 134|||평일 운영시간 : 08:00 ~ 22:50;주말 및 공휴일 : 08:00 ~ 22:50|||||이디야 구리토평점|(토평동)|||80716
이디야|군포역점|||이디야|031-451-3331|경기 군포시 군포로 535|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:00|||||이디야 군포역점|(당동) 1층|||80716
이디야|금정역점|||이디야|031-398-5505|경기 군포시 산본천로 216|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 금정역점|(산본동) 1층|||80716
이디야|금정코레일점|||이디야|031-393-1736|경기 군포시 군포로 750|||평일 운영시간 : 07:00 ~ 21:00;주말 및 공휴일 : 07:00 ~ 21:00|||||이디야 금정코레일점|(금정동) 금정역사 내|||80716
이디야|당정역점|||이디야|031-455-8484|경기 군포시 당정역로4번길 19|||평일 운영시간 : 08:00 ~ 21:00토요일 : 9:00~21:00, 일요일 10:00~21:00|||||이디야 당정역점|(당정동) 동원빌딩 103호|||80716
이디야|산본사거리점|||이디야|031-346-5455|경기 군포시 고산로 694-1|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 산본사거리점|(산본동) 1층|||80716
이디야|산본역사점|||이디야|031-395-1004|경기 군포시 번영로 504|||평일 운영시간 : 08:00 ~ 22:30주말(토) : 08:30 ~ 22:30 주말(일) 및 공휴일 : 09:30~22:30|||||이디야 산본역사점|(산본동) 3층 3-다호|||80716
이디야|산본점|||이디야|02-728-1546|경기 군포시 산본로343번길 23|||평일 운영시간 : 08:00 ~ 22:00주말(토) 및 공휴일 : 09:30 ~ 22:00|||||이디야 산본점|(산본동) 108호|||80716
이디야|산본학원가점|||이디야|031-399-7799|경기 군포시 산본로 390|||평일 운영시간 : 08:00 ~ 22:40;주말 및 공휴일 : 08:00 ~ 22:40|||||이디야 산본학원가점|(산본동) 1층|||80716
이디야|한세대점|||이디야|031-429-1476|경기 군포시 고산로151번길 3|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 한세대점|(당정동) SK프라자 103호|||80716
이디야|구래역점|||이디야|031-988-3211|경기 김포시 김포한강4로 487|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 구래역점|(구래동,한강신도시 반도유보라 4차) 상가동 1층 1032,1033호 이디야커피|||80716
이디야|김포가현초교점|||이디야|070-4227-1500|경기 김포시 김포한강2로 88|||평일 운영시간 : 09:00 ~ 21:30;주말 및 공휴일 : 10:00 ~ 21:00|||||이디야 김포가현초교점|(장기동) 109호|||80716
이디야|김포감정동점|||이디야|031-987-3919|경기 김포시 중봉1로 12|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 08:30 ~ 23:00|||||이디야 김포감정동점|(감정동)|||80716
이디야|김포고촌점|||이디야|031-997-9558|경기 김포시 고촌읍 김포대로 340|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00~23:00|||||이디야 김포고촌점|(신곡리,김포뉴시티) 109호|||80716
이디야|김포구래점|||이디야|031-998-2025|경기 김포시 김포한강8로 378|||평일 운영시간 : 08:00 ~ 00:00;주말 및 공휴일 : 08:00 ~ 00:00|||||이디야 김포구래점|(구래동) 웅신프라자 1층|||80716
