##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@유치원
강남유치원||사립(법인)|1ecec08c-f517-b044-e053-0a32095ab044|054-859-6886|경상북도 안동시 강남로 21|09 : 00 ~ 17 : 00|128.703959142668|36.547509803557
강남유치원||사립(사인)|1ecec08d-0c8f-b044-e053-0a32095ab044|053-944-9990|대구광역시 동구 신암로18길 19|09 : 00 ~ 16 : 30|128.612639270817|35.8777245549255
강남유치원||사립(사인)|1ecec08c-ed13-b044-e053-0a32095ab044|02-546-1673|서울특별시 강남구 선릉로129길 31|09 : 00 ~ 17 : 30|127.039030638667|37.5154943144612
강남유치원||사립(사인)|1ecec08d-0561-b044-e053-0a32095ab044|02-813-7122|서울특별시 동작구 상도로41가길 13|08 : 50 ~ 18 : 30|126.949674384084|37.5034951206163
강남초등학교병설유치원||공립(병설)|1ecec08c-f6f5-b044-e053-0a32095ab044|052-220-6370|울산광역시 남구 중앙로166번길 51|09 : 00 ~ 17 : 30|129.318890982333|35.5381925375429
강남큰빛유치원||사립(사인)|1ecec08d-0b90-b044-e053-0a32095ab044|031-275-5955|경기도 용인시 기흥구 강남서로75번길 9|08 : 30 ~ 18 : 00|127.128966918647|37.2778375155873
강내초등학교병설유치원||공립(병설)|1ecec08d-0a72-b044-e053-0a32095ab044|043-235-3534|충청북도 청주시 흥덕구 태성탑연로 117|08 : 40 ~ 17 : 00|127.35690023682|36.5971694952023
강당초등학교병설유치원||공립(병설)|1ecec08d-0b23-b044-e053-0a32095ab044|041-669-6865|충청남도 서산시 인정로 183|08 : 30 ~ 17 : 00|126.401787727421|36.6616858062894
강동숲유치원||사립(사인)|d312ae0b-7529-47a9-9e73-d1f40db1e2bf|052-282-5800|울산광역시 북구 대안2길 38|09 : 00 ~ 18 : 00|129.4215270965|35.6501420594
강동유정유치원||사립(사인)|1ecec08c-f973-b044-e053-0a32095ab044|428-4466|서울특별시 강동구 상일로10길 41|09 : 00 ~ 19 : 00|127.174951809967|37.5505605178048
강동유치원||공립(단설)|85fc9e22-57f9-4ade-ae04-73277732e874|051-746-8915|부산광역시 해운대구 해운대로349번길 10|09 : 00 ~ 18 : 00|129.1367468266|35.1723205773
강동유치원||공립(단설)|f633c6e2-7d47-47a3-bc93-09247649c623|295-5225|울산광역시 북구 달곡2길 38|08 : 40 ~ 18 : 00|129.428425945|35.6054058179
강동초등학교단구분교장병설유치원||공립(병설)|1ecec08c-f263-b044-e053-0a32095ab044|054-763-0363|경상북도 경주시 단구안계길 62|-|129.244254854292|36.0519487647815
강동초등학교병설유치원||공립(병설)|1ecec08c-ff55-b044-e053-0a32095ab044|033-645-7266|강원도 강릉시 단경로 20|09 : 00 ~ 17 : 00|128.96288499038|37.7248744426654
강동초등학교병설유치원||공립(병설)|1ecec08c-ff80-b044-e053-0a32095ab044|070-7176-3392|경상북도 경주시 강동로 80|09 : 00 ~ 17 : 00|129.27674583933|35.9921286364378
강동초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08d-0313-b044-e053-0a32095ab044|052-298-5125|울산광역시 북구 화암4길 5|09 : 00 ~ 18 : 00|129.43500987932|35.631434159104
강룡사유치원||사립(사인)|1ecec08c-fb7d-b044-e053-0a32095ab044|033-433-3121|강원도 홍천군 석화로 45|09 : 00 ~ 17 : 00|127.883802447708|37.6949442025827
강릉원주대학교부설유치원||국립|1ecec08c-f194-b044-e053-0a32095ab044|033-760-8241|강원도 원주시 남원로 150|09 : 00 ~ 17 : 00|127.922445357752|37.3040967278048
강릉유치원||사립(사인)|1ecec08c-ff56-b044-e053-0a32095ab044|033-652-9360|강원도 강릉시 해안로 333|09 : 00 ~ 17 : 00|128.916756777|37.7938208312921
강릉초등학교병설유치원||공립(병설)|1ecec08c-edc0-b044-e053-0a32095ab044|033-650-2670|강원도 강릉시 토성로 103|09 : 00 ~ 17 : 00|128.88799435791|37.7540419500484
강림유치원                                                              (폐원)||사립(사인)|1ecec08d-0386-b044-e053-0a32095ab044|051-521-1773|부산광역시 동래구 연안로 38|-|129.107588477451|35.1912908659511
강변유치원                                                                                              (휴원)||사립(사인)|1ecec08c-fe83-b044-e053-0a32095ab044|053-983-4946|대구광역시 동구 동촌로54길 13|09 : 00 ~ 17 : 30|128.668798145316|35.8781657773521
강변유치원||사립(법인)|1ecec08c-ee46-b044-e053-0a32095ab044|02-792-2652|서울특별시 용산구 이촌로84길 9-7|09 : 00 ~ 17 : 00|126.977415867557|37.5183357294952
강산유치원||사립(사인)|1ecec08c-feaa-b044-e053-0a32095ab044|031-528-8353|경기도 남양주시 진벌로 29|09 : 00 ~ 18 : 00|127.208820629105|37.7460929691043
강상초등학교병설유치원||공립(병설)|1ecec08c-fa6e-b044-e053-0a32095ab044|031-771-1065|경기도 양평군 신화길 86|09 : 00 ~ 17 : 00|127.479824431441|37.4739223865662
강서유치원                                                              (폐원)||사립(사인)|1ecec08c-fa54-b044-e053-0a32095ab044|02-2614-0051|경기도 광명시 광명로 874|09 : 00 ~ 18 : 20|126.853560373106|37.4770862220708
강서유치원                                                              (폐원)||사립(사인)|1ecec08c-ef50-b044-e053-0a32095ab044|051-971-2207|부산광역시 강서구 낙동북로 17-0(강동동)|-|128.932176611128|35.2201356244135
강서유치원||사립(사인)|1ecec08c-f446-b044-e053-0a32095ab044|02-2602-5225|서울특별시 강서구 까치산로 116|09 : 00 ~ 20 : 00|126.850062598102|37.5482231760252
강서중앙유치원||사립(사인)|1ecec08d-0c58-b044-e053-0a32095ab044|043-232-5004|충청북도 청주시 흥덕구 증안로 82|08 : 30 ~ 17 : 30|127.432136982434|36.6356869042631
강서초등학교병설유치원||공립(병설)|1ecec08d-0ca4-b044-e053-0a32095ab044|043-231-6198|충청북도 청주시 흥덕구 비하로9번길 38|08 : 40 ~ 17 : 00|127.423228306885|36.6284109100512
강선예일유치원||사립(사인)|1ecec08d-0ab2-b044-e053-0a32095ab044|031-912-0574|경기도 고양시 일산서구 강선로 70|09 : 00 ~ 19 : 00|126.766301643439|37.6700502296723
강일늘사랑유치원||사립(사인)|1ecec08c-fdba-b044-e053-0a32095ab044|02-3426-8700|서울특별시 강동구 아리수로98길 62|09 : 00 ~ 19 : 30|127.178323130352|37.563146346794
강정초등학교병설유치원||공립(병설)|1ecec08d-0f2a-b044-e053-0a32095ab044|064-739-2389|제주특별자치도 서귀포시 말질로 188|09 : 00 ~ 17 : 30|126.478665941631|33.2350090236069
강진동초등학교병설유치원||공립(병설)|1ecec08c-fbc5-b044-e053-0a32095ab044|061-434-4354|전라남도 강진군 중앙로 180|09 : 00 ~ 17 : 00|126.776461594098|34.6409486399264
강진중앙초등학교병설유치원||공립(병설)|1ecec08d-0a4b-b044-e053-0a32095ab044|061-433-6093|전라남도 강진군 중앙로 74|09 : 00 ~ 19 : 00|126.766030108682|34.6359914882632
강천초등학교병설유치원||공립(병설)|1ecec08d-0dea-b044-e053-0a32095ab044|031-881-1356|경기도 여주시 간매3길 31|08 : 40 ~ 17 : 00|127.719831629182|37.2691810388446
강천초등학교병설유치원||공립(병설)|1ecec08c-ee49-b044-e053-0a32095ab044|043-853-6663|충청북도 충주시 학교말2길 50|08 : 40 ~ 16 : 40|127.752518115374|37.163125614615
강하초등학교병설유치원||공립(병설)|1ecec08c-fa6f-b044-e053-0a32095ab044|031-771-9246|경기도 양평군 운심길 33|08 : 40 ~ 16 : 40|127.409129494307|37.4963738085537
강현초등학교병설유치원||공립(병설)|1ecec08d-01c3-b044-e053-0a32095ab044|033-670-9008|강원도 양양군 진미로12번길 22|09 : 00 ~ 17 : 10|128.603984454732|38.1496645049179
강화유치원||사립(법인)|1ecec08c-f37a-b044-e053-0a32095ab044|032-934-2221|인천광역시 강화군 관청길10번길 7|09 : 30 ~ 19 : 00|126.487336835231|37.7499192832677
강화초등학교병설유치원||공립(병설)|1ecec08c-fb5c-b044-e053-0a32095ab044|032-934-2475|인천광역시 강화군 북문길 36|08 : 40 ~ 19 : 00|126.485391410072|37.7512229445165
개곡초등학교병설유치원||공립(병설)|1ecec08d-0eed-b044-e053-0a32095ab044|031-987-6356|경기도 김포시 애기봉로 445|09 : 00 ~ 17 : 00|126.593798856428|37.7318721735137
개군초등학교병설유치원||공립(병설)|1ecec08c-f19d-b044-e053-0a32095ab044|031-774-1324|경기도 양평군 자진개1길 23|09 : 00 ~ 17 : 00|127.53437244868|37.4279535357173
개금유치원||사립(사인)|1ecec08d-00ed-b044-e053-0a32095ab044|051-891-0031|부산광역시 부산진구 냉정로178번길 13|09 : 00 ~ 19 : 00|129.019612853948|35.1493371986673
개나리유치원||사립(사인)|1ecec08c-f278-b044-e053-0a32095ab044|055-292-6617|경상남도 창원시 마산회원구 양덕북12길 38|09 : 00 ~ 17 : 10|128.585652658427|35.2351050616336
개나리유치원||사립(사인)|1ecec08d-02f7-b044-e053-0a32095ab044|053-767-3434|대구광역시 수성구 무학로37안길 20-5|08 : 30 ~ 16 : 00|128.628205718681|35.8331864909519
개나리유치원                                                              (폐원)||사립(사인)|1ecec08d-036c-b044-e053-0a32095ab044|043-293-6688|충청북도 청주시 상당구 월평로253번길 67|09 : 00 ~ 17 : 00|127.512830114557|36.6084441694508
개동유치원||사립(법인)|1ecec08c-ee4e-b044-e053-0a32095ab044|02-915-5721|서울특별시 성북구 보국문로 143|09 : 00 ~ 17 : 00|127.00507250761|37.6160915429161
개령서부초등학교병설유치원||공립(병설)|1ecec08c-f93c-b044-e053-0a32095ab044|054-436-5272|경상북도 김천시 감문로 277|08 : 30 ~ 16 : 30|128.15221437972|36.1572491274161
개림초등학교병설유치원||공립(병설)|1ecec08d-0d76-b044-e053-0a32095ab044|051-607-7091|부산광역시 부산진구 백양대로320번길 40|09 : 00 ~ 18 : 00|129.015761482768|35.1563522218465
개미유치원||사립(사인)|1ecec08d-032b-b044-e053-0a32095ab044|053-633-6292|대구광역시 달서구 상원로3길 19-5|09 : 30 ~ 16 : 30|128.535329042064|35.8110053591096
개미유치원||사립(사인)|1ecec08d-0ec6-b044-e053-0a32095ab044|051-623-0734|부산광역시 남구 조각공원로 37|09 : 00 ~ 17 : 00|129.100904644821|35.1305285949295
개복유치원||사립(사인)|1ecec08c-fefb-b044-e053-0a32095ab044|063-442-2404|전라북도 군산시 중앙로 119-5|09 : 00 ~ 17 : 30|126.715287825424|35.9838283853544
개봉샛별유치원||사립(법인)|1ecec08c-fbfd-b044-e053-0a32095ab044|02-2615-8812|서울특별시 구로구 개봉로18길 11|09 : 00 ~ 18 : 00|126.857127914418|37.4915183407713
개산초등학교병설유치원||공립(병설)|1ecec08c-fe46-b044-e053-0a32095ab044|031-674-7515|경기도 안성시 외개산길 42|08 : 50 ~ 16 : 50|127.302020801415|36.9844792647724
개신초등학교병설유치원||공립(병설)|1ecec08c-f717-b044-e053-0a32095ab044|043-236-0348|충청북도 청주시 서원구 신율로 20|08 : 40 ~ 17 : 40|127.448748310621|36.6202750610786
개운초등학교병설유치원||공립(병설)|1ecec08d-0fc1-b044-e053-0a32095ab044|052-240-9802|울산광역시 남구 두왕로106번길 28-6|09 : 00 ~ 17 : 30|129.312099475174|35.5126664556208
개원유치원||사립(사인)|1ecec08c-fc98-b044-e053-0a32095ab044|051-896-6677|부산광역시 부산진구 백양관문로77번길 33|09 : 00 ~ 19 : 00|129.027750627234|35.1644973305356
개정초등학교병설유치원||공립(병설)|1ecec08d-0f7f-b044-e053-0a32095ab044|031-674-3470|경기도 안성시 미양로 72|08 : 40 ~ 17 : 00|127.188997680317|36.9608003513321
개정초등학교병설유치원||공립(병설)|1ecec08c-f627-b044-e053-0a32095ab044|063-452-7999|전라북도 군산시 동정1길 5|09 : 00 ~ 17 : 00|126.769074536654|35.9631713398361
개천초등학교병설유치원||공립(병설)|1ecec08d-0681-b044-e053-0a32095ab044|055-673-8487|경상남도 고성군 옥천로 1268|08 : 30 ~ 16 : 30|128.260613689995|35.0982367308849
개화초등학교병설유치원||공립(병설)|1ecec08d-0917-b044-e053-0a32095ab044|041-931-5141|충청남도 보령시 성주산로 735|08 : 30 ~ 16 : 30|126.654202590878|36.3067956435583
거류초등학교병설유치원||공립(병설)|1ecec08c-f9cd-b044-e053-0a32095ab044|055-672-1338|경상남도 고성군 거류로 693-14|08 : 40 ~ 17 : 00|128.404347784162|34.9938384663765
거문초등학교병설덕촌분교장유치원                                                                                              (휴원)||공립(병설)|1ecec08c-f6b8-b044-e053-0a32095ab044|061-665-8311|전라남도 여수시 덕흥1길 26|09 : 00 ~ 17 : 00|127.303248801683|34.0255423499947
거문초등학교병설동도분교장유치원||공립(병설)|1ecec08c-fe0c-b044-e053-0a32095ab044|061-665-8640|전라남도 여수시 동도로 139|09 : 00 ~ 17 : 00|127.312664022761|34.0500008331465
거문초등학교병설유치원||공립(병설)|1ecec08d-08ad-b044-e053-0a32095ab044|033-335-7725|강원도 평창군 거문길 24|09 : 00 ~ 17 : 00|128.531835069682|37.6046595544752
거문초등학교병설유치원||공립(병설)|1ecec08c-f928-b044-e053-0a32095ab044|061-665-0195|전라남도 여수시 거문학교길 26|09 : 00 ~ 17 : 00|127.312483673852|34.0258038950596
거산초등학교병설유치원||공립(병설)|1ecec08d-0bcb-b044-e053-0a32095ab044|041-542-9155|충청남도 아산시 외암로 460|08 : 50 ~ 16 : 50|126.989803106761|36.6924052132773
거성유치원||사립(사인)|1ecec08d-0959-b044-e053-0a32095ab044|051-852-5697|부산광역시 연제구 거제대로136번길 6|09 : 00 ~ 19 : 00|129.070073537486|35.1802399518074
거성초등학교병설유치원||공립(병설)|1ecec08c-ed63-b044-e053-0a32095ab044|033-682-2636|강원도 고성군 거성길 38|09 : 00 ~ 17 : 00|128.4578833812|38.4523355139449
거여초등학교병설유치원||공립(병설)|1ecec08d-0ed9-b044-e053-0a32095ab044|054-337-2237|경상북도 영천시 관정1길 31|08 : 30 ~ 16 : 30|128.909323348673|35.9315905134986
거제초등학교병설유치원||공립(병설)|1ecec08d-0bd4-b044-e053-0a32095ab044|055-632-7106|경상남도 거제시 읍내로2길 20|08 : 30 ~ 19 : 30|128.591628946921|34.8517392995476
거제초등학교병설유치원||공립(병설)|1ecec08c-ef69-b044-e053-0a32095ab044|051-506-0374|부산광역시 연제구 해맞이로 39|09 : 00 ~ 18 : 00|129.067056394624|35.1780953510181
거진초등학교병설유치원||공립(병설)|1ecec08c-f631-b044-e053-0a32095ab044|033-682-2656|강원도 고성군 자산길 19|09 : 00 ~ 17 : 00|128.444836180136|38.4384729663588
거창유치원||공립(단설)|1ecec08d-0bdd-b044-e053-0a32095ab044|055-941-1263|경상남도 거창군 거열로4길 235|08 : 40 ~ 18 : 00|127.903233008952|35.6979687167905
건국유치원||공립(단설)|1ecec08c-f9f7-b044-e053-0a32095ab044|062-713-6300|광주광역시 북구 첨단연신로108번길 104|09 : 00 ~ 18 : 30|126.864962997004|35.2102809733163
건양대학교부속유치원||사립(법인)|fe803f25-a90d-4f14-96f8-6b10ce944066|042-541-1123|대전광역시 서구 관저동로 158|09 : 00 ~ 18 : 00|127.3426483376|36.3077819939
건영무궁화유치원||사립(법인)|1ecec08c-edb1-b044-e053-0a32095ab044|031-382-8160|경기도 안양시 동안구 동안로 23|09 : 00 ~ 18 : 30|126.955981582591|37.3813542566454
건영유치원||사립(사인)|1ecec08c-fa6c-b044-e053-0a32095ab044|031-557-1552|경기도 구리시 동구릉로 151|09 : 30 ~ 18 : 30|127.13603040362|37.6122840412651
건영유치원||사립(법인)|1ecec08d-09ab-b044-e053-0a32095ab044|02-858-4130|서울특별시 관악구 조원로 114|09 : 00 ~ 18 : 10|126.914936876584|37.4848711245994
건영유치원||사립(사인)|1ecec08d-0a30-b044-e053-0a32095ab044|032-866-6854|인천광역시 미추홀구 인하로221번길 19|09 : 30 ~ 19 : 00|126.672589218372|37.4493506034921
건영장안유치원||사립(사인)|1ecec08d-009e-b044-e053-0a32095ab044|031-702-5072|경기도 성남시 분당구 장안로25번길 28|09 : 00 ~ 19 : 30|127.141022089185|37.3714848082304
건원초등학교병설유치원||공립(병설)|1ecec08d-0a3c-b044-e053-0a32095ab044|031-567-9416|경기도 구리시 동구릉로80번길 15|09 : 00 ~ 17 : 00|127.135600053593|37.6072955703495
건천초등학교병설유치원||공립(병설)|1ecec08c-f6bb-b044-e053-0a32095ab044|054-751-6360|경상북도 경주시 내서로 1105|08 : 30 ~ 16 : 30|129.103732159207|35.8505395864555
걸포초등학교병설유치원||공립(병설)|1ecec08c-ee82-b044-e053-0a32095ab044|031-987-4897|경기도 김포시 걸포로 22|09 : 00 ~ 17 : 30|126.707553501107|37.6335902433979
검단초등학교병설유치원||공립(병설)|1ecec08c-fc4c-b044-e053-0a32095ab044|031-753-4766|경기도 성남시 중원구 원터로 25|09 : 00 ~ 17 : 30|127.143834095877|37.4295915814352
검단초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08c-f27d-b044-e053-0a32095ab044|052-260-4230|울산광역시 울주군 은현작동로 58|09 : 00 ~ 16 : 30|129.177772744995|35.4578163346961
검바위초등학교병설유치원||공립(병설)|1ecec08c-efdf-b044-e053-0a32095ab044|070-7097-1070|경기도 시흥시 수인로3247번길 59|09 : 00 ~ 17 : 00|126.798495105278|37.4326588599934
검산초등학교병설유치원||공립(병설)|1ecec08c-f3e7-b044-e053-0a32095ab044|031-941-3175|경기도 파주시 검산로 10|09 : 00 ~ 17 : 00|126.73942779947|37.7761284952303
격포초등학교병설유치원||공립(병설)|1ecec08c-fd4d-b044-e053-0a32095ab044|063-581-3135|전라북도 부안군 격포윗길 11|08 : 30 ~ 17 : 30|126.474731024083|35.6258913974108
결성초등학교병설유치원||공립(병설)|1ecec08c-f12f-b044-e053-0a32095ab044|041-642-1884|충청남도 홍성군 홍남서로738번길 30|08 : 30 ~ 16 : 30|126.544630346652|36.5249233350922
겸백초등학교병설유치원||공립(병설)|1ecec08d-05f8-b044-e053-0a32095ab044|061-853-3557|전라남도 보성군 충의로 2496|09 : 00 ~ 17 : 00|127.150250084138|34.8317962623328
