##NAME|SUBNAME|TELNUM|ORG_SUBNAME|FEAT@@롯데리아
롯데리아|충주점|043-844-9165|충주|홈서비스;단체주문;리아오더
롯데리아|제천점|043-646-5577|제천|와이파이;홈서비스;단체주문;리아오더
롯데리아|원당점|031-965-8003|원당|와이파이;홈서비스;단체주문;리아오더
롯데리아|춘천명동점|033-251-5258|춘천명동|와이파이;홈서비스;단체주문;리아오더
롯데리아|길동점|02-475-6084|길동|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|포항점|054-247-5018|포항|와이파이;홈서비스;단체주문;리아오더
롯데리아|마들역점|02-938-4604|마들역|24시간;와이파이;홈서비스;단체주문;리아오더
롯데리아|언더랜드점|02-411-0539|언더랜드|와이파이;단체주문;리아오더
롯데리아|서울랜드점|02-504-1534|서울랜드점|와이파이;단체주문;리아오더
롯데리아|소공2호점|02-756-7858|소공2호|와이파이;홈서비스;단체주문;리아오더
롯데리아|동서울터미널점|02-3436-8042|동서울터미널|와이파이;홈서비스;단체주문;리아오더
롯데리아|봉천점|02-885-3274|봉천|와이파이;홈서비스;단체주문;리아오더
롯데리아|강릉점|033-646-1199|강릉|와이파이;홈서비스;단체주문;리아오더
롯데리아|원주일산점|033-743-5282|원주일산|와이파이;홈서비스;단체주문;리아오더
롯데리아|성남점|031-755-5454|성남|와이파이;홈서비스;단체주문;리아오더
롯데리아|대전중앙점|042-256-1357|대전중앙|와이파이;홈서비스;단체주문;리아오더
롯데리아|홈서비스과천점|02-507-8871|홈서비스과천|홈서비스;단체주문;리아오더
롯데리아|홈서비스부암(부산역)점|051-802-2039|홈서비스부암(부산역)|홈서비스;리아오더
