##NAME|SUBNAME|TELNUM|ADDR|NEWADDR@@교촌치킨
교촌치킨|송도점|054-272-5525|경북 포항시 남구 해도동 25-28|경북 포항시 남구 축항로 18
교촌치킨|연일점|054-285-8533|경북 포항시 남구 생지리 157-9|경북 포항시 남구 연일읍 연일중앙로 37
교촌치킨|오천점|054-292-6660|경북 포항시 남구 오천읍 원리 913-2|경북 포항시 남구 오천읍 원동로 60
교촌치킨|효곡점|054-278-8868|경북 포항시 남구 효자동 579-1 풍림아이원상가 107호|경북 포항시 남구 효성로 55 풍림아이원상가 107호
교촌치킨|양덕(포항)|054-256-0077|경북 포항시 북구 양덕동 1574|경북 포항시 북구 천마로 72번길 30
교촌치킨|양학대이점|054-277-9937|경북 포항시 북구 득량동 2-1|경북 포항시 북구 양학로 22
교촌치킨|용흥점|054-242-4568|경북 포항시 북구 용흥동 63-9|경북 포항시 북구 새마을로 36
교촌치킨|우현점|054-251-9979,5525|경북 포항시 북구 우현동 산15-6|경북 포항시 북구 우창동로 49(우현동)
교촌치킨|장성점|054-256-0999,253-4333|경북 포항시 북구 장성동 1355-4|경북 포항시 북구 삼흥로 20
교촌치킨|죽도점|054-232-9966~7|경북 포항시 북구 대흥동 592-2|경북 포항시 북구 중앙상가 1길 6
교촌치킨|환호장량점|054-249-9902,9903|경북 포항시 북구 장성동 1378-3|경북 포항시 북구 법원로 88
교촌치킨|흥해점|054-261-1366|경북 포항시 북구 흥해읍 옥성리 403-7|경북 포항시 북구 흥해읍 남미질로 7-1
교촌치킨|고현상동점|055-637-0344|경남 거제시 고현동 406-18|경남 거제시 거제중앙로 1804
교촌치킨|아주점|055-681-1164|경남 거제시 아주동 1178-2|경남 거제시 아주로 68
교촌치킨|옥포점|055-688-9277~8|경남 거제시 옥포동 160-1|경남 거제시 옥포로 6길 11
교촌치킨|장평점|055-635-9982|경남 거제시 장평동 274|경남 거제시 장평3로 3길 8
교촌치킨|중곡수월점|055-633-1992|경남 거제시 고현동 997|경남 거제시 중곡2로 6길 15
교촌치킨|거창1호점|055-943-9980|경남 거창군 거창읍 대동리 697-5|경남 거창군 거창읍 거열로 197
교촌치킨|고성(경남)|055-674-3652~3|경남 고성군 고성읍 송학리 244-88|경남 고성군 고성읍 송학로 158
교촌치킨|구산점|055-321-5566|경남 김해시 구산동 275-8|경남 김해시 구산로 44
교촌치킨|내동점|055-322-9007|경남 김해시 내동 138-1|경남 김해시 평전로 181
교촌치킨|대청점|055-312-8585|경남 김해시 대청동 61-1|경남 김해시 대청로 210번길 24
교촌치킨|부원봉황점|055-331-2235~6|경남 김해시 부원동 607-3|경남 김해시 가락로 16번길 4
교촌치킨|삼계1호점|055-339-7772~3|경남 김해시 삼계동 1479-4|경남 김해시 해반천로 144번길 35-10
교촌치킨|삼방점|055-326-2294|경남 김해시 삼방동 691-2 한일상가 108호|경남 김해시 삼안로 244
교촌치킨|삼정점|055-331-5569|경남 김해시 삼정동 590-1|경남 김해시 활천로36번길 14
교촌치킨|어방점|055-321-0101,321-0589|경남 김해시 어방동 523-2|경남 김해시 인제로 170번길 9-25
교촌치킨|외동점|055-325-4777|경남 김해시 외동 1187-12|경남 김해시 함박로 47
교촌치킨|율하(김해)|055-323-2388|경남 김해시 관동동 1106-5|경남 김해시 관동로 110
교촌치킨|장유1호점|055-313-9266~7|경남 김해시 내덕동 220-1 101호|경남 김해시 금관대로599번길 14-6
교촌치킨|주촌점|055-323-9821|경남 김해시 주촌면 천곡리 1381-14|경남 김해시 주촌면 천곡로 159
교촌치킨|지내안동점|055-339-0999|경남 김해시 지내동 67-1|경남 김해시 김해대로 2725번길 50
교촌치킨|진영점|055-342-3900,3989|경남 김해시 진영읍 진영리 1629-2|경남 김해시 진영읍 장등로 10번길 12
교촌치킨|남해점|055-864-1999|경남 남해군 남해읍 서변리 160-11|경남 남해군 남해읍 화전로 54
교촌치킨|내일동점|055-355-3377|경남 밀양시 내이동 1566-6|경남 밀양시 백민로 76-1
교촌치킨|삼문상남점|055-355-9920,9964|경남 밀양시 삼문동 717-11|경남 밀양시 미리벌중앙로 56
교촌치킨|동금점|055-832-9989|경남 사천시 동금동 58-4|경남 사천시 남일로 43-1
교촌치킨|벌용점|055-835-6664|경남 사천시 벌리동 255-9|경남 사천시 벌리9길 35
교촌치킨|사남점|055-852-1990|경남 사천시 사남면 월성리 64-3|경남 사천시 사남면 월성1길 100  103호
교촌치킨|사천점|055-852-0991|경남 사천시 사천읍 수석리 293-23|경남 사천시 사천읍 진삼로 1433-2
교촌치킨|산청점|055-973-2002|경남 산청군 산청읍 옥산리 249|경남 산청군 산청읍 웅석봉로 68번길 8
교촌치킨|덕계점|055-910-9995|경남 양산시 덕계동 750|경남 양산시 덕계로 51
교촌치킨|물금점|055-387-9984|경남 양산시 물금읍 범어리 2682-10|경남 양산시 물금읍 화합9길 9
교촌치킨|삼성점|055-366-9289|경남 양산시 북정동 885-12|경남 양산시 북정로 25
교촌치킨|상북점|055-375-9595,5824|경남 양산시 상북면 석계리 242-1|경남 양산시 상북면 반회서5길 11
교촌치킨|서창1호점|055-363-5757,8292|경남 양산시 삼호동 707-2|경남 양산시 삼호로 180
교촌치킨|석산점|055-384-2992|경남 양산시 동면 금산리 1422-14|경남 양산시 동면 금오2길 50
교촌치킨|중앙(양산)|055-384-9985|경남 양산시 중부동 684-6|경남 양산시 양주2길 37 1층
교촌치킨|증산(양산)|055-375-8888|경남 양산시 물금읍 가촌리 1269-3|경남 양산시 물금읍 물금로 182
교촌치킨|통도사점|055-381-7776|경남 양산시 하북면 순지리 814-5|경남 양산시 하북면 통도사로 54
교촌치킨|의령점|055-572-9998|경남 의령군 의령읍 서동리 497-9|경남 의령군 의령읍 의병로 14길 7-7
교촌치킨|가호점|055-761-0226|경남 진주시 가좌동 1431-2|경남 진주시 가좌길84번길 4
교촌치킨|금산(진주)|055-762-2241~2|경남 진주시 금산면 장사리 1022-1|경남 진주시 금산면 금산순환로 42-1
교촌치킨|상대점|055-761-0430|경남 진주시 상대동 238-3|경남 진주시 상대로 24
교촌치킨|상봉중앙점|055-748-2280,2285|경남 진주시 중안동 2-11|경남 진주시 촉석로 171-1
교촌치킨|상평점|055-755-4452,3839|경남 진주시 상평동 198-43|경남 진주시 돗골로 96
교촌치킨|신안평거점|055-747-0884,0270|경남 진주시 신안동 439-7|경남 진주시 진양호로 354
교촌치킨|이현인사점|055-745-9245,7896|경남 진주시 인사동 145-5|경남 진주시 북장대로 27
교촌치킨|초장점|055-753-1991|경남 진주시 초전동 1704-7|경남  진주시 초북로20번길 27-3
교촌치킨|칠암망경점|055-757-0313|경남 진주시 칠암동 491-47|경남 진주시 동진로 20번길 11
교촌치킨|판문평거점|055-748-6036~7|경남 진주시 평거동 733-1번지|경남 진주시 진양호로123번길 6
교촌치킨|하대초전점|055-761-5511|경남 진주시 하대동 306-38|경남 진주시 하대로 107
교촌치킨|혁신(경남/진주)|055-762-5933|경남 진주시 충무공동 38-1 뽀빠이프라자 1층 113호|경남 진주시 에나로 103-5 뽀빠이프라자 1층 113호
교촌치킨|남지점|055-536-1993|경남 창녕군 남지읍 남지리 994-7|경남 창녕군 남지읍 남지중앙로 102-1
교촌치킨|창녕점|055-533-9280~1|경남 창녕군 창녕읍 송현리 238-1|경남 창녕군 창녕읍 종로 62번지
교촌치킨|문화중앙점|055-243-9245|경남 창원시 마산합포구 중앙동2가 5-42번지|경남 창원시 마산합포구 3·15대로 155
교촌치킨|월영점|055-223-9974|경남 창원시 마산합포구 해운동 42-11|경남 창원시 마산합포구 월영동로 9
교촌치킨|자산교방점|055-246-1992|경남 창원시 마산합포구 자산동 301-19|경남 창원시 마산합포구 자산삼거리로 5-1
교촌치킨|진동점|055-271-0077|경남 창원시 마산합포구 진동면 진동리 436|경남 창원시 마산합포구 진동면 진동사동로 16
교촌치킨|창동산호점|055-247-3501~2|경남 창원시 마산합포구 산호동 338-35|경남 창원시 마산합포구 합포로 120
교촌치킨|내서삼계점|055-231-9982|경남 창원시 마산회원구 삼계리 35-14|경남 창원시 마산회원구 내서읍 삼풍로 61
교촌치킨|석전회성점|055-255-9945|경남 창원시 마산회원구 석전동 264-56|경남 창원시 마산회원구 석전남8길 29
교촌치킨|양덕(창원)|055-295-9997|경남 창원시 마산회원구 양덕2동 73-35|경남 창원시 마산회원구 양덕서8길 53
교촌치킨|호계점|055-231-2321|경남 창원시 마산회원구 내서읍 호계리 289-45|경남 창원시 마산회원구 내서읍 호원로 239
교촌치킨|회원점|055-245-9565,9665|경남 창원시 마산회원구 회원2동 669-4|경남 창원시 마산회원구 회원남로 19
교촌치킨|남양점|055-261-9295|경남 창원시 성산구 가음동 7-2 더원빌딩 104호|경남 창원시 성산구 가음정로43번길 3  더원빌딩 104호
교촌치킨|대방점|055-275-5258|경남 창원시 성산구 성주동 100|경남 창원시 성산구 대암로 247
교촌치킨|반송(창원)|055-237-9902~3|경남 창원시 성산구 반지동 55-18|경남 창원시 성산구 반송로81번길 2
교촌치킨|사파점|055-286-9945~6|경남 창원시 성산구 사파동 113-16|경남 창원시 성산구 신사로 103
교촌치킨|중앙(창원/성산)|055-261-9149,9949|경남 창원시 성산구 중앙동 100-1|경남 창원시 성산구 중앙대로 61번길 3
교촌치킨|감계점|055-252-1992|경남 창원시 의창구 북면 감계리 246-4|경남 창원시 의창구 북면 감계로 110번길 47-1
교촌치킨|도계명서점|055-276-9945~6|경남 창원시 의창구 도계동 396-9|경남 창원시 의창구 도계로 79
교촌치킨|동읍점|055-291-8400,8660|경남 창원시 의창구 동읍 용잠리 371-2|경남 창원시 의창구 동읍 의창대로 860
교촌치킨|봉곡사림점|055-277-9661|경남 창원시 의창구 봉곡동 132-18|경남 창원시 의창구 봉곡로 118 (봉곡동)
교촌치킨|용지호수점|055-274-1099|경남 창원시 의창구 용호동 73-50|경남 창원시 의창구 용지로 153번길 7
교촌치킨|중동소답점|055-295-9292|경남 창원시 의창구 서상동 666-6|경남 창원시 의창구 의창대로254번길 9
교촌치킨|팔용점|055-253-9901|경남 창원시 의창구 팔용동 183-10|경남 창원시 의창구 남산로1번길 30
교촌치킨|석동덕산점|055-543-9992|경남 창원시 진해구 석동 139-6|경남 창원시 진해구 냉천로 70-1
교촌치킨|웅동용원점|055-551-9989|경남 창원시 진해구 용원동 1214-11|경남 창원시 진해구 용원로 31 (용원동)
교촌치킨|중앙(진해)|055-547-4248|경남 창원시 진해구 여좌동 925-40|경남 창원시 진해구 여좌로 8
교촌치킨|태평점|055-545-9010|경남 창원시 진해구 수송동 12-11|경남 창원시 진해구 충무로 68
교촌치킨|풍호점|055-541-1991|경남 창원시 진해구 풍호동 305-17|경남 창원시 진해구 충장로657번길 35 창원마린푸르지오2단
교촌치킨|미수봉평점|055-643-8222|경남 통영시 미수동 22-1번지 운하상가 115호|경남 통영시 운하1길 25, 천우운하맨션 상가 115호
교촌치킨|북신무전점|055-646-7879|경남 통영시 무전동 1033-2|경남 통영시 무전8길 22-19
교촌치킨|죽림점|055-642-9991|경남 통영시 광도면 죽림리 1574-57 가동 103호|경남 통영시 광도면 죽림2로 77, 가동 103호
교촌치킨|함안점|055-583-9989,9949|경남 함안군 가야읍 말산리 58-27|경남 함안군 가야읍 가야로 78
교촌치킨|함양점|055-964-2223,2225|경남 함양군 함양읍 용평리 773-1|경남 함양군 함양읍 함양로 1111-1
교촌치킨|합천점|055-931-9941|경남 합천군 합천읍 합천리 320-3|경남 합천군 합천읍 대야로 869
교촌치킨|대정점|064-794-9930|제주 서귀포시 대정읍 하모리 1048-4|제주 서귀포시 대정읍 신영로 73
교촌치킨|서귀포1호점|064-732-9982|제주 서귀포시 동흥동 117-6|제주 서귀포시 일주동로 8584
교촌치킨|서귀포명동점|064-713-9982|제주 서귀포시 서귀동 408-3|제주 서귀포시 명동로 29(서귀동)
교촌치킨|서귀포혁신도시점|064-739-9931|제주 서귀포시 강정동 166-10|제주 서귀포시 신서귀로97길 55
교촌치킨|성산일출봉점|064-782-7099|제주 서귀포시 성산읍 성산리 362-1|제주 서귀포시 성산읍 성산등용로 78
교촌치킨|중문점|064-738-9996|제주 서귀포시 중문동 1965-9|제주 서귀포시 천제연로 215
교촌치킨|표선점|064-787-3636|제주 서귀포시 표선리 633-3|제주 서귀포시 표선동서로 234
교촌치킨|건입점|064-752-8989|제주 제주시 일도2동 160-9|제주 제주시 고마로 29
교촌치킨|노형점|064-749-1991|제주 제주시 노형동 1055-1|제주 제주시 월랑로 35
교촌치킨|도두해안도로점|064-902-3210|제주 제주시 도두1동 2625-4|제주 제주시 서해안로 160-1 1층
교촌치킨|삼양화북점|064-726-4900~1|제주 제주시 화북1동 1023-2|제주 제주시 화삼북로2길 32
교촌치킨|아라이도점|064-726-1991|제주 제주시 이도2동 1970-24|제주 제주시 승천로 51
교촌치킨|애월해안도로점|064-799-1997|제주 제주시 애월읍 고내리 1145-1|제주 제주시 애월읍 고내로7길 44
교촌치킨|외도하귀점|064-742-1992|제주 제주시 애월읍 하귀1리 167|제주 제주시 애월읍 하귀9길 45
교촌치킨|용담삼도점|064-744-0991|제주 제주시 용담2동 624-10 1층|제주 제주시 용화로 63
교촌치킨|이도일도점|064-756-5592|제주 제주시 이도이동 1179-18|제주 제주시 광양 13길 3
교촌치킨|제주1호점|064-711-0331,711-0991|제주 제주시  연동 272-30|제주 제주시 삼무로 50
교촌치킨|탑동(제주)|064-723-9942~3|제주 제주시 삼도이동 1192-22|제주 제주시 탑동로 21
교촌치킨|한림협재점|064-796-9995|제주 제주시 한림읍 한림리 1582-8|제주 제주시 한림읍 한림중앙로 47
교촌치킨|함덕점|064-782-1990|제주 제주시 조천읍 함덕리 1004-41|제주 제주시 조함해안로 510
