##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|XCOORD|YCOORD@@뚜레쥬르
뚜레쥬르|광주양산호반점|010-3131-7072|광주광역시 북구 양산동 18-3 1층 109호|광주광역시 북구 양산로71번길 39 1층 109 |1109092|35.2123236|126.8815799
뚜레쥬르|제주노형한라점|064-749-0049|제주도 제주시 노형동 682|제주도 제주시 진군남4길 7-1 |1109089|33.4760786|126.4808588
뚜레쥬르|목포하당점|061-287-3739|전라남도 목포시 상동 1124-6 1층|전라남도 목포시 원형로 44-2 (상동) 1층 |1109084|34.7993967|126.4319106
뚜레쥬르|카페수유역점|02-991-3822|서울특별시 강북구 번동 446-23 322-1|서울특별시 강북구 도봉로 322-1 (번동) 322-1 |1109051|37.6366749|127.0247832
뚜레쥬르|문래역점|02-2634-5453|서울특별시 영등포구 문래동3가 77-2 (문래공원한신아파트) 한신상가 108호, 109호|서울특별시 영등포구 문래로20길 14 (문래동3가,문래공원한신아파트) 한신상가 108호, 109 |1109088|37.5175519|126.8930361
뚜레쥬르|울산무거점|052-223-6336|울산광역시 남구 무거동 1536-1 1층 뚜레쥬르|울산광역시 남구 대학로147번길 61 (무거동) 1층 뚜레쥬르 |1109065|35.5521664|129.2588598
뚜레쥬르|강릉포남동점|033-652-6732|강원 강릉시 포남동 1187|강원도 강릉시 하평길  46 (포남동) |1109052|37.7700803|128.9136161
뚜레쥬르|구미문성점|054-455-9988|경상북도 구미시 고아읍 문성리 0 (서희스타힐스) 문성2지구 도시개발구역1B-2L|경상북도 구미시 고아읍 문성로 34 (문성리,서희스타힐스) 문성2지구 도시개발구역1B-2L |1109090|36.1531224|128.3466256
뚜레쥬르|부산다대현대점|051-266-8440|부산광역시 사하구 다대동 120-1 (다대포현대아파트) 맘모스상가 1층|부산광역시 사하구 다대로 473 (다대동,다대포현대아파트) 맘모스상가 1층 |1109121|35.0611812|128.9783573
뚜레쥬르|부산일광신도시점|051-722-2277|부산광역시 기장군 일광면 삼성리 773 E편한세상 일광|부산광역시 기장군 일광면 해빛2로 21(E편한세상 일광) |1109071|35.2685066|129.2253552
뚜레쥬르|여수쌍봉점|061-684-8448|전라남도 여수시 학동 4-15 쌍봉로 27 1층|전라남도 여수시 쌍봉로 27-2 (학동) 쌍봉로 27 1층 |1109075|34.7667346|127.6589659
뚜레쥬르|춘천한숲시티점|033-241-5556|춘천시 퇴계동 1240 한숲상가 A-2동 101, 102호|춘천시 안마산로 115 한숲상가 A-2동 101, 102호 |1109020|37.8558764|127.7293468
뚜레쥬르|카페연신내점|02-383-7767|서울특별시 은평구 대조동 187-38 (성보빌딩) 1층|서울특별시 은평구 통일로 815 (대조동,성보빌딩) 1층 |1109038|37.6164208|126.9233733
뚜레쥬르|천안쌍용동일점|041-546-6336|충청남도 아산시 배방읍 장재리 1933 102호|충청남도 아산시 배방읍 장재로 62 (장재리) 102호 |1109073|36.7856866|127.1131501
뚜레쥬르|장안교점|02-2243-0017|서울특별시 동대문구 장안동 285-1 285-1|서울특별시 동대문구 사가정로 229 (장안동) 285-1 |1109066|37.5789469|127.0705533
뚜레쥬르|카페고양삼송점|02-381-8641|경기도 고양시 덕양구 삼송동 337-2 1층 뚜레쥬르|경기도 고양시 덕양구 덕수천1로 64 (삼송동) 1층 뚜레쥬르 |1109039|37.6482454|126.8840290
뚜레쥬르|동탄레이크꼬모점|031-8043-4347|경기도 화성시 송동 694 동탄린스트라우스더레이크|경기도 화성시 동탄대로 181 (송동, 동탄린스트라우스더레이크)1층 S127,128,159,1 |1109009|37.1713447|127.1048679
뚜레쥬르|카페송파황실점|02-412-2533|서울특별시 송파구 삼전동 28-11 (에스엔씨빌딩) 1.2층 (삼전동)|서울특별시 송파구 백제고분로 204 (삼전동,에스엔씨빌딩) 1.2층 (삼전동) |1109046|37.5037548|127.0892549
뚜레쥬르|포항선린병원점|054-244-0453|경상북도 포항시 북구 대신동 68-24 뚜레쥬르 포항선린병원점|경상북도 포항시 북구 대신로 42-1 (대신동) 뚜레쥬르 포항선린병원점 |1109028|36.0480695|129.3679262
뚜레쥬르|카페강동역점|02-472-1008|서울특별시 강동구 천호동 447-15 (진넥스빌Ⅲ) 1층|서울특별시 강동구 천호대로 1087 (천호동,진넥스빌Ⅲ) 1층 |1108999|37.5361797|127.1327526
뚜레쥬르|여주터미널점|031-884-6061|경기도 여주시 홍문동 274 1층|경기도 여주시 세종로 81 (홍문동) 1층 |1109017|37.2906252|127.6352819
뚜레쥬르|양산덕계두산점|055-367-0111|경상남도 양산시 덕계동 산68-1 두산아파트 상가|경상남도 양산시 덕명로 57 (덕계동) 두산아파트 상가 |1108655|35.3736250|129.1618686
뚜레쥬르|예수병원점|063-230-8972|전라북도 전주시 완산구 서원로 365(중화산동1가)  서원로 365(중화산동1가)|전라북도 전주시 완산구 서원로 365(중화산동1가)  서원로 365(중화산동1가) |1108937|35.8143917|127.1332292
뚜레쥬르|대구중동점|053-763-4443|대구광역시 수성구 중동 261-5 1층|대구광역시 수성구 수성로 211 (중동) 1층 |1108939|35.8443512|128.6123551
뚜레쥬르|대구중동점|053-763-4443|대구광역시 수성구 중동 261-5 1층|대구광역시 수성구 수성로 211 (중동) 1층 |1108939|35.8443512|128.6123551
뚜레쥬르|카페강남대로점|02-545-3644|서울특별시 강남구 논현동 143-15 (건일빌딩) 1층|서울특별시 강남구 강남대로 524 (논현동,건일빌딩) 1층 |1108968|37.5090367|127.0227869
뚜레쥬르|광주상무점|062-384-0327|광주광역시 서구 치평동 1177 타워팰리스 가동 103, 104호|광주광역시 서구 치평동 1177 타워팰리스 가동 103, 104호 |1109022|35.1490710|126.8477917
뚜레쥬르|여수웅천점|061-682-0099|전라남도 여수시 웅천동 1665-6 1층 뚜레쥬르|전라남도 여수시 웅천중앙로 85 (웅천동) 1층 뚜레쥬르 |1108975|34.7481358|127.6762596
뚜레쥬르|천안목천점|041-566-8980|충청남도 천안시 동남구 목천읍 신계리 291-4 104호, 105호|충청남도 천안시 동남구 목천읍 충절로 869 (신계리) 104호, 105호 |1109032|36.7721275|127.2075219
뚜레쥬르|울산삼산점|052-222-6177|울산광역시 남구 삼산동 1478-6 1층|울산광역시 남구 삼산중로48번길 13 (삼산동) 1층 |1108965|35.5383463|129.3372767
뚜레쥬르|대구월배점|053-631-0131|대구광역시 달서구 대천동 445-1 1층 뚜레쥬르|대구광역시 달서구 조암남로 150 (대천동) 1층 뚜레쥬르 |1108982|35.8170660|128.5179784
뚜레쥬르|용인양지점|031-335-3949|경기도 용인시 처인구 양지면 양지리 590-1 (밝은미소치과) 145, 1층 뚜레쥬르|경기도 용인시 처인구 양지면 양지로 145 (양지리,밝은미소치과) 145, 1층 뚜레쥬르 |1108969|37.2347432|127.2844706
뚜레쥬르|화순하나로마트점|061-371-1125|전남 화순군 화순읍 삼천리 613|전남 화순군 화순읍 쌍충로 74 |1109002|35.0587937|126.9822225
뚜레쥬르|대구금호점|053-295-7969|대구광역시 북구 사수동 793 사수동 793번지|대구광역시 북구 내곡로 71 (사수동) 사수동 793번지 |1108932|35.9015540|128.5112836
뚜레쥬르|고덕베네루체점|02-6465-6434|서울특별시 강동구 상일동 187 (고덕롯데캐슬베네루체아파트(상가B동)) 101호|서울특별시 강동구 구천면로 636 (상일동,고덕롯데캐슬베네루체아파트(상가B동)) 101호 |1108977|37.5501814|127.1683887
뚜레쥬르|영도미라주점|051-403-2614|부산광역시 영도구 동삼동 231-19 1층|부산광역시 영도구 동삼로 89 (동삼동) 1층 |1108928|35.0813817|129.0704996
뚜레쥬르|헬리오시티점|02-6460-0061|서울특별시 송파구 가락동 479 1B동 1109호, 1110호, 1120호 (가락동 헬리|서울특별시 송파구 송파대로 345 (가락동) 1B동 1109호, 1110호, 1120호 ( |1108158|37.4976183|127.1072604
뚜레쥬르|전북도청점|063-227-2633|전라북도 전주시 완산구 효자동2가 1155-6|전라북도 전주시 완산구 홍산남로 60 (효자동2가) 1층 103호, 104호 |1108924|35.8155698|127.1083599
뚜레쥬르|부산안락점|051-523-5959|부산광역시 동래구 낙민동 93-9 (스카이빌) 1층|부산광역시 동래구 안연로 75 (낙민동,스카이빌) 1층 |1108925|35.1939162|129.0982974
뚜레쥬르|전대상대점|062-412-2033|광주광역시 북구 용봉동 1243-5 1층|광주광역시 북구 반룡로42번길 15 (용봉동) 1층 |1108926|35.1779165|126.9023870
뚜레쥬르|부산문현금융단지점|051-638-5306|부산광역시 남구 문현동 734-14 1층|부산광역시 남구 문현금융로 22 (문현동) 1층 |1108931|35.1445979|129.0650759
뚜레쥬르|카페역삼점|070-4007-8150|서울특별시 강남구 역삼동 823-14 강남화인빌딩 1층|서울특별시 강남구 테헤란로8길 21 (역삼동) 강남화인빌딩 1층 |1108933|37.4976095|127.0320213
뚜레쥬르|봉담와우점|031-224-3582|경기도 화성시 봉담읍 와우리 220-75 미래프라자 102~103호|경기도 화성시 봉담읍 와우로 20 (와우리) 미래프라자 102~103호 |1108893|37.2152650|126.9690813
뚜레쥬르|종로점|02-3210-4885|서울특별시 종로구 종로2가 102-2 1층,2층|서울특별시 종로구 종로 62 (종로2가) 1층,2층 |1108971|37.5699434|126.9842995
뚜레쥬르|종로점|02-3210-4885|서울특별시 종로구 종로2가 102-2 1층,2층|서울특별시 종로구 종로 62 (종로2가) 1층,2층 |1108971|37.5699434|126.9842995
뚜레쥬르|충북옥천점|043-731-0896|충청북도 옥천군 옥천읍 장야리 278-16 (소매점) 뚜레쥬르 충북옥천|충청북도 옥천군 옥천읍 문장로 88-10 (장야리,소매점) 뚜레쥬르 충북옥천 |1108894|36.2975950|127.5756594
뚜레쥬르|우장산역점|02-2691-7988|서울특별시 강서구 화곡동 1159-1|서울특별시 강서구 강서로 254 상가동 1층 116~117호 |1108826|37.5484540|126.8367425
뚜레쥬르|구미형곡중앙점|054-457-1117|경상북도 구미시 형곡동 263-6|경북 구미시 형곡로 187 (형곡동) |1108876|36.1068498|128.3365337
뚜레쥬르|카페구월로데오점|032-424-7886|인천광역시 남동구 구월동 1469-1 (푸른세상안과) 1층 뚜레쥬르 카페구월로데오점|인천광역시 남동구 인하로 497-5 (구월동,푸른세상안과) 1층 뚜레쥬르 카페구월로데오점 |1108874|37.4436053|126.7015922
뚜레쥬르|가재울점|02-303-8380|서울특별시 서대문구 남가좌동 385 (DMC파크뷰자이) 아파트상가 101|서울특별시 서대문구 가재울미래로 2 (남가좌동,DMC파크뷰자이) 아파트상가 101 |1108927|37.5728378|126.9176131
뚜레쥬르|카페이태원역점|02-795-7014|서울특별시 용산구 이태원동 124-7|서울특별시 용산구 이태원로 199(이태원동) |1108813|37.5348308|126.9962052
뚜레쥬르|용인한숲시티점|070-7543-3649|경기도 용인시 처인구 남사면 완장리 949 (e편한세상용인한숲시티) 3BL 103,104호|경기도 용인시 처인구 남사면 한숲로 123 (완장리,e편한세상용인한숲시티) 3BL 103,104호 |1108851|37.1590779|127.1731579
뚜레쥬르|카페오금역점|02-401-7111|서울특별시 송파구 오금동 45 (르네상스빌) 1층|서울특별시 송파구 오금로 307 (오금동,르네상스빌) 1층 |1108817|37.5034331|127.1266561
뚜레쥬르|카페외대앞역점|02-2241-7778|서울특별시 동대문구 휘경동 154-18 1층|서울특별시 동대문구 외대역동로 67 (휘경동) 1층 |1108839|37.5944118|127.0643501
뚜레쥬르|광흥창역점|02-325-7009|서울 마포구 창전동 444번지쌍용예가2단지내상가101|마포구 서강로 55 쌍용예가2단지 상가 101호 |1108861|37.5483009|126.9313759
뚜레쥬르|배곧한라비발디점|031-431-4315|경기도 시흥시 정왕동 2564(한라비발디캠퍼스2차)101,102호|경기도 시흥시 배곧1로 27-16(정왕동,한라비발디캠퍼스2차)101,102호 |1108863|37.3627494|126.7151139
뚜레쥬르|강촌우방점|053-981-0450|대구 동구 방촌동 1084-505|대구광역시 동구 화랑로80길 3 (방촌동) |1108860|35.8759052|128.6687311
뚜레쥬르|충남보령한내대로점|041-932-0015|충청남도 보령시 동대동 1707 충청남도 보령시 작은오랏4길 15-22 1층|충청남도 보령시 작은오랏4길 15-22 (동대동) 충청남도 보령시 작은오랏4길 15-22 1 |1108857|36.3473005|126.6058579
뚜레쥬르|양산물금신도시점|055-387-3353|경상남도 양산시 물금읍 가촌리 1269-17 오즈시티 115호|경상남도 양산시 물금읍 청운로 185 (가촌리) 오즈시티 115호 |1108827|35.3172103|129.0028103
뚜레쥬르|카페정읍수성점|063-532-0949|전라북도 정읍시 수성동 934-1 (로데오hof) 1층 뚜레쥬르|전라북도 정읍시 수성택지5길 24-8 (수성동,로데오hof) 1층 뚜레쥬르 |1108833|35.5810175|126.8554145
뚜레쥬르|용현독정이점|032-873-6166|인천광역시 미추홀구 용현동 139-1 1층|인천광역시 미추홀구 인주대로 178 (용현동) 1층 |1108835|37.4555302|126.6566102
뚜레쥬르|송도국제학교점|032-832-5213|인천광역시 연수구 송도동 17-5 (송도더샵하버뷰13단지) 107-2호, 108호|인천광역시 연수구 아트센터대로97번길 75 (송도동,송도더샵하버뷰13단지) 107-2호, 108호 |1108834|37.3983002|126.6462964
뚜레쥬르|세종대평점|044-863-8830|세종특별자치시  대평동 142-1 (판타지타워) 114,115호|세종특별자치시  한누리대로 2257 (대평동,판타지타워) 114,115호 |1108759|36.4726172|127.2780049
뚜레쥬르|미사강변점|031-793-1225|경기도 하남시 풍산동 512 (해오름프라자) 104,105,106호|경기도 하남시 미사강변대로 70 (풍산동,해오름프라자) 104,105,106호 |1108755|37.5561555|127.1874375
뚜레쥬르|부산범일점|051-633-5306|부산광역시 동구 범일동 830-130 (신일빌딩) 뚜레쥬르 부산범일점|부산광역시 동구 자성로133번길 31 (범일동,신일빌딩) 뚜레쥬르 부산범일점 |1108800|35.1395482|129.0634010
뚜레쥬르|포천가산농협점|031-544-0104|경기도 포천시 가산면 마산리 399-2 (가산농협) 233|경기도 포천시 가산면 선마로 233 (마산리,가산농협) 233 |1108739|37.8474203|127.1875066
뚜레쥬르|시화세종점|031-497-3343|경기도 시흥시 정왕동 1881-9|경기도 시흥시 함송로 21 109,110호 |1108799|37.3637725|126.7307158
뚜레쥬르|양산증산역점|055-386-3868|경상남도 양산시 물금읍 가촌리 1289-1 뚜레쥬르 양산증산역점|경상남도 양산시 물금읍 야리3길 14 (가촌리) 뚜레쥬르 양산증산역점 |1108747|35.3121119|129.0100191
뚜레쥬르|통영무전점|055-645-9433|경상남도 통영시 무전동 1034-7 (진우하이빌 1차) 103호 뚜레쥬르 통영무전점|경상남도 통영시 무전8길 13-38 (무전동,진우하이빌 1차) 103호 뚜레쥬르 통영무전 |1108793|34.8580697|128.4278425
뚜레쥬르|기흥역점|031-285-0079|경기도 용인시 기흥구 구갈동 234-2 (기흥역센트럴푸르지오) 뚜레쥬르|경기도 용인시 기흥구 기흥역로58번길 10 (구갈동,기흥역센트럴푸르지오) 뚜레쥬르 |1108719|37.2734234|127.1198039
뚜레쥬르|안중하나로점|031-682-4405|경기도 평택시 안중읍 송담리 857-1 1층(안중농협종합시설)|경기도 평택시 안중읍 송담1로 17 (송담리) 1층(안중농협종합시설) |1108776|36.9763197|126.9257025
뚜레쥬르|진해자은벚꽃점|055-546-5399|경상남도 창원시 진해구 자은동 135-2 1층 뚜레쥬르|경상남도 창원시 진해구 냉천로 164 (자은동) 1층 뚜레쥬르 |1108727|35.1557929|128.7143047
뚜레쥬르|평택역사점|031-647-3811|경기도 평택시 평택동 55-10 평택역 뚜레쥬르|경기도 평택시 평택로 61 (평택동) 평택역 뚜레쥬르 |1108735|36.9925281|127.0858249
뚜레쥬르|진해이동중앙점|055-552-0209|경상남도 창원시 진해구 석동 543-5 (롯데마트) 543-5 진해미래쇼핑센터 1층|경상남도 창원시 진해구 진해대로 762 (석동,롯데마트) 543-5 진해미래쇼핑센터 1층 |1108706|35.1582110|128.6987865
뚜레쥬르|충주신연수점|043-847-7748|충청북도 충주시 연수동 1633 (골드프라자) 1층 뚜레쥬르|충청북도 충주시 연수동산로 2 (연수동,골드프라자) 1층 뚜레쥬르 |1108785|36.9827869|127.9422007
뚜레쥬르|전북혁신도시점|063-224-5101|전북 완주군 이서면 갈산리 662-8|전북 완주군 이서면 출판로 46-5 |1108606|35.8390641|127.0581796
뚜레쥬르|광주터미널점|062-367-9102|광주광역시 서구 광천동 49-1 광주유스퀘어 내 1층|광주광역시 서구 무진대로 932 광주유스퀘어 내 1층 |1108742|35.1605461|126.8827227
