##NAME|AREA|SUBNAME|TELNUM|NEWADDR|FATHER|SINCE@@성당
천주교|대전교구|기지시성당|041-355-8014|충청남도 당진시 송악읍 틀모시로 868|주임신부 오기환 사도 요한 신부|2003.1.14.
천주교|수원교구|기흥성바오로성당|031-285-0362|경기도 용인시 기흥구  고매로43번길 12-15|주임 유정수 루카 신부|2008.9.2.
천주교|서울대교구|길동성당|02-488-3561~2|서울특별시 강동구  명일로 296 (길동)|주임신부 조군호 요셉 신부|1985.08.30
천주교|서울대교구|길음동(지)성당|02-918-9540|서울특별시 성북구  길음로9길 74 (길음동)|주임신부(겸 제4 성북지구장) 구본영 바오로 신부|1944.11.03
천주교|부산교구|길천성당|051-727-7936|부산광역시 기장군 장안읍 고무로 271-30|주임신부 김홍태 베다 신부|1998.2.18.
천주교|제주교구|김기량성당|064-722-8866|제주특별자치도 제주시  구남동2길 55|주임신부 이찬홍 야고보 신부|2012.02.10
천주교|제주교구|김녕성당|064-783-4320|제주특별자치도 제주시 구좌읍 김녕로8길 5-2|주임신부 조성호 라우렌시오 신부|2004.1.29.
천주교|대구대교구|김천/황금성당|054-433-3880|경북 김천시 학사대길 64 (황금동)|주임신부 박병래 안토니오 신부|1901.5.27.
천주교|인천교구|김포성당|031-983-8811,-8815|경기도 김포시  북변로 29-12 (북변동)|주임신부 강영식 바오로 신부|1946.11.22
천주교|부산교구|김해성당|055-334-3264|경상남도 김해시  호계로 482|주임신부 정상천 스테파노 신부|1959.10.20
천주교|춘천교구|김화성당|033-458-2179|강원도 철원군 서면 와수1로 95|주임신부 김학배 안젤로 신부|1959.9.1.
천주교|춘천교구|꽃동네/가평준본당성당||경기도 가평군 조종면 운악청계로 829|(031)589-0100|1998.2.
천주교|청주교구|꽃동네(준본당)성당|043-879-0147|충북 음성군 맹동면 꽃동네길 39-16|주임신부 이용진 타대오 신부|1997.9.18.
천주교|부산교구|꽃바위성당|052-233-7709|울산광역시 동구  문현5길 15|주임 신부 차공명 프란치스코 살레시오 신부|2006.1.10.
천주교|전주교구|나바위성당|063-861-8182|전라북도 익산시 망성면 나바위1길 146|주임신부 김경수 사도 요한 신부|
천주교|전주교구|나운동성당|063-463-8788|전라북도 군산시  한밭3길 20|주임신부 이동 아우구스티노 신부|1988.1.19.
천주교|광주대교구|나주성당|061-334-2123|전라남도 나주시  박정길 3 (산정동)|주임신부 이재술 마르코 신부|1935.5.
천주교|서울대교구|낙성대동성당|02-877-2131|서울특별시 관악구  낙성대로 26 (봉천동)|주임신부(겸)서울대학교 사목 담당 문종원 베드로 신부|2005.09.22
천주교|서울대교구|난곡동성당|02-861-3611~2|서울특별시 관악구  난곡로26길 43 (신림동)|주임신부 오기오 요한 크리소스토모 신부|1975.09.08
천주교|서울대교구|남대문시장(준)성당|02-779-4772|서울특별시 중구  퇴계로 61 8층(남창동, 금오빌딩)|주임신부 최정준 니콜라오 신부|1999.09.17
천주교|광주대교구|남동성당|062-233-0518|광주광역시 동구  제봉로 67 (남동)|주임신부 김종원 십자가의 요한 신부|1949.12.08
천주교|수원교구|남동탄성당|031-8055-8116|경기도 화성시 동탄면 장주기길 11|주임 권오진 요셉 신부|2018.06.26
천주교|부산교구|남목성당|052-234-2943|울산광역시 동구 남목8길 32|주임신부 권경렬 베드로 신부|2002.9.23.
천주교|부산교구|남밀양성당|055-355-8671|경상남도 밀양시  가곡4길 20|주임신부 최승일 스테파노 신부|2004.9.17.
천주교|대구대교구|남산성당|053-253-7823|대구시 중구 남산로4길 90 (남산동)|주임신부 이상영 그레고리오 신부|1926.5.30.
천주교|부산교구|남산성당|051-583-6314~6|부산광역시 금정구  금샘로 466|주임신부 김윤태 루카 신부|1988.7.11.
천주교|군종교구|남성대성당|043-745-4414|충북 영동군 양강면 양정죽촌로 70 육군종합행정학교|주임신부 하철민 안토니오 신부|1970.10.08
천주교|마산교구|남성동성당|055-245-2286|경상남도 창원시 마산합포구  동서북7길 39|남경철 루도비코 신부|1951.07.05
천주교|안동교구|남성동성당||경상북도 상주시  왕산로 105|주임신부 정상업 바오로 신부|1963.10.
천주교|광주대교구|남악성당|061-282-2442|전남 무안군 삼향읍 남악영산길 62|주임신부 김재기 안드레아 신부|2010.9.9.
천주교|수원교구|남양성당|031-356-2048|경기도 화성시 남양읍 남양시장로 93|주임 유재훈 솔로몬 신부|1961.10.8.
천주교|부산교구|남양산성당|055-387-9203|경상남도 양산시 물금읍 백호로 35|주임신부 김상호 요한 세례자 신부|2011.01.12
천주교|제주교구|남원성당|064-764-1712|제주특별자치도 서귀포시 남원읍 남한로 53|주임 김영태 베네딕토 신부|1997.2.5.
천주교|마산교구|남지성당|055-526-2268|경상남도 창녕군 남지읍 동포로 18 528-6 남지성당|주임신부 박영진 베드로 신부|1977.12.28
천주교|부산교구|남창성당|052-238-3880|울산광역시 울주군 온양읍 화산발리로 692|주임신부 신동원 다니엘 신부|1998.10.17
천주교|부산교구|남천/주교좌성당|051-623-4528|부산광역시 수영구  수영로427번길 15|주임신부 예정출 가브리엘 신부|1979.6.8.
천주교|원주교구|남천동성당||충청북도 제천시  의병대로18길 21-6 (남천동)|주임신부 성호영 다니엘 신부|1940.07.14
천주교|인천교구|남촌동성당|032-466-2196|인천광역시 남동구  남촌로93번길 22-4(남촌동)|주임신부 정하선 베드로 신부|2001.1.16.
천주교|광주대교구|남평성당|061-333-5004|전라남도 나주시 남평읍 남평3로 66|주임신부 이홍석 안토니오 신부|1971.12.5.
천주교|마산교구|남해성당|055-864-5773|경상남도 남해군 남해읍 망운로10번길 35|주임신부 김인식 대철 베드로 신부|1961.12.28
천주교|인천교구|내가성당|032-933-1853|인천광역시 강화군 내가면 강화서로247번길 24|주임신부 정지원 마르코 신부|1999.7.5.
천주교|대구대교구|내당성당|053-558-4411|대구시 서구 달서로 33 (내당동)|주임신부 이정효 예로니모 신부|1966.1.1.
천주교|청주교구|내덕동/주교좌성당|043-216-7011|충북 청주시 청원구 공항로22번길 12|주임신부 최광조 프란치스코 신부|1957.8.15.
천주교|대전교구|내동성당|042-526-4002|대전광역시 서구  도솔로252번길 19|주임신부 이정업 바오로 신부|1998.2.2.
천주교|춘천교구|내면성당|033-432-0974|강원도 홍천군 내면 창촌로 13-7|주임신부 정기원 미카엘 신부|1998.1.29.
천주교|청주교구|내수성당|043-213-2832|청주시 청원구 내수읍 내수로 657|주임신부 안철민 아브라함 신부|1964.12.28
천주교|춘천교구|내촌성당|031-532-1566|경기도 포천시 내촌면 내촌로 110|주임신부 케네디 요한 신부|2005.9.10.
천주교|광주대교구|노대동성당|062-464-4110|광주광역시 남구  노대실로 71 (노대동)|주임신부 진용민 핀바르 신부|2007.10.16
천주교|군종교구|노도성당|033-482-0654|강원도 양구군 양구읍 박수근로213번길 31-19|주임신부 김창중 루카 신부|1963.11.01
천주교|서울대교구|노량진동성당|02-824-9621|서울특별시 동작구  장승배기로24길 61 (노량진동)|주임신부 남상만 베드로 신부|1972.12.15
천주교|서울대교구|노량진수산시장(준)성당|02-813-6073|서울특별시 동작구  노들로2길 9-8 (노량진동)|주임신부 박장원 필립보 신부|1999.02.18
천주교|전주교구|노송동성당|063-282-9661|전라북도 전주시 완산구  인봉남로 9|주임신부 정태현 갈리스토 신부|1967.3.1.
천주교|광주대교구|노안성당||전라남도 나주시 노안면 이슬촌길 108|(061)336-8900|
천주교|춘천교구|노암동성당|033-643-8460|강원도 강릉시 노암길42번길 10-5|주임신부 이종찬 라우렌시오 신부|1987.10.20
천주교|대구대교구|노원성당|053-352-5211|대구시 북구 노원로 34 (노원동3가)|주임신부 문종배 베네딕토 신부|1976.2.18.
천주교|서울대교구|노원(지)성당|02-933-9981|서울특별시 노원구  한글비석로 585 (상계동)|주임신부(제5노원지구장) 송재남 알퐁소 신부|1989.02.04
천주교|대전교구|노은동성당|042-476-7474|대전광역시 유성구  노은서로 109|주임신부 이의철 가밀로 신부|2002.01.29
천주교|제주교구|노형성당|064-742-9122|제주특별자치도 제주시  광평동로 37|주임신부 김석주 베드로 신부|1997.9.11.
천주교|광주대교구|녹동성당|061-842-3117|전라남도 고흥군 도양읍 남촌길 4-14|주임신부 이준 대건 안드레아 신부|1980.12.12
천주교|서울대교구|녹번동성당|02-358-5001|서울특별시 은평구  은평로 205 (녹번동)|주임신부 유철 베드로 신부|1996.09.24
천주교|의정부교구|녹양동성당|031-876-2266|경기도 의정부시  비우로 99|주임신부 정현준 요한 크리소스토모 신부|1992.9.24.
천주교|대구대교구|논공성당|053-616-0993|대구시 달성군 논공읍 비슬로359길 147|주임신부 김상열 토마스 아퀴나스 신부|1988.10.1.
천주교|대전교구|논산내동성당|041-736-9551|충청남도 논산시  중앙로 180-10|주임신부 김성헌 사도 요한 신부|2004.1.8.
천주교|대전교구|논산대교동성당|041-736-4013|충청남도 논산시  대화로 24|주임신부 김용호 아브라함 신부|1975.8.27.
천주교|대전교구|논산부창동성당|041-733-5321|충청남도 논산시  시민로 405|주임신부 겸 논산지구장 곽명호 루카 신부|1921.06.01
천주교|서울대교구|논현2동성당|02-516-5066|서울특별시 강남구  선릉로145길 17 (논현동)|주임신부 이상범 시메온 신부|1993.10.18
천주교|서울대교구|논현동성당|02-548-2443|서울특별시 강남구  논현로119길 5 (논현동)|주임신부 민병덕 비오 신부|1976.05.25
천주교|인천교구|논현동성당|032-441-0860|인천광역시 남동구 앵고개로851번길 63(논현동)|주임신부 김진규 도날드 신부|2008.1.14.
천주교|광주대교구|농성동성당|062-366-7004|광주광역시 서구  화정로294번길 5-36 (농성동)|주임신부 김태균 요셉 신부|1975.04.24
천주교|의정부교구|능곡성당|031-974-4521|경기도 고양시 덕양구  토당로78번길 7-14|주임신부 김영철 베드로 신부|1982.9.8.
천주교|수원교구|능곡동성가정성당|031-404-0190|경기도 시흥시  승지로 101|주임 정재훈 대건안드레아 신부|2008.9.2.
천주교|광주대교구|능주성당|061-371-4004|전라남도 화순군 능주면 죽수길 31-1|주임신부 고제희 안드레아 신부|2010.09.09
천주교|수원교구|능평성당|031-768-0087|경기도 광주시 오포읍 능평로156번길 6|주임 이승환 루카 신부|2000.1.25.
천주교|부산교구|다대성당|051-263-8681,-4709|부산광역시 사하구 다송로 53|협력사목(주임) 박진성 비오 신부|1997.2.1.
천주교|대구대교구|다사성당|053-587-7300|대구시 달성군 다사읍 다사로4길 24|주임신부 허남호 마르코 신부|2005.8.26.
천주교|대구대교구|다산성당|054-955-0961|경북 고령군 다산면 상곡2길 34|주임신부 태진석 요한 신부|2002.6.28.
천주교|광주대교구|다시성당|061-335-4040|전라남도 나주시 다시면 대용길 22|주임 김선웅 시몬 신부|1998.9.10.
천주교|안동교구|다인성당||경상북도 의성군 다인면 서릉3길 11-5|주임신부 이희정 요셉 신부|1961.5.25.
천주교|원주교구|단구동성당||강원도 원주시  치악로 1723 (단구동)|주임신부 신동민 베드로 신부|1960.12.05
천주교|수원교구|단대동성당|031-733-3004|경기도 성남시 중원구  산성대로396번길 13|주임 함문주 베드로 신부|1976.10.5.
천주교|원주교구|단양성당||충청북도 단양군 단양읍 상진2로 20|주임신부 윤종민 안토니오 신부|1957.01.24
천주교|부산교구|달맞이성당|051-742-4623|부산광역시 해운대구  달맞이길117번나길 88|주임신부 전재완 안드레아 신부|2006.1.10.
천주교|광주대교구|담양성당|061-382-9004|전라남도 담양군 담양읍 천변2길 7|주임 김민호 베드로 신부|1955.2.24.
천주교|인천교구|답동/주교좌성당|032-762-7613|인천광역시 중구  우현로50번길 2 (답동)|주임신부 최경일 빈첸시오 신부|1889.5.1.
천주교|서울대교구|답십리성당|02-2216-0961|서울특별시 동대문구  전농로 29 (답십리동)|주임신부 황응천 스테파노 신부|1975.05.08
천주교|부산교구|당감성당|051-895-9422|부산광역시 부산진구  당감서로9번길 2|주임신부 정영한 루도비코 신부|1978.1.19.
천주교|서울대교구|당고개/순교성지(준)성당|02-711-0933|서울특별시 용산구  청파로 139-26 (신계동)|주임신부 이동욱 토마스 신부|2012.02.10
천주교|부산교구|당리성당|051-205-2266|부산광역시 사하구  승학로71번길 115|주임신부 이승훈 루카 신부|2014.10.10
천주교|서울대교구|당산동성당|02-2068-0102~3|서울특별시 영등포구  당산로28길 11 (당산동3가)|주임신부 한성호 알베르토 신부|1957.06.13
천주교|수원교구|당수성령성당|031-415-4620|경기도 수원시 권선구  당진로31번길 7-10|주임 조성규 요한 보스코 신부|2005.9.23.
천주교|대전교구|당진성당|041-356-1555|충청남도 당진시  서문2길 28|주임신부 겸 당진지구장 이경열 베드로 신부|1939.6.24
