##NAME|SUBNAME|TYPE1|TYPE2|TELNUM|NEWADDR|SINCE|URL|ID|XCOORD|YCOORD@@보건소
동대문구보건소||보건소|공립|02-2127-5366|서울특별시 동대문구 천호대로 145 (용두동)|19811109|http://health.ddm.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz|127.039896921|37.5743931576
동두천시보건소||보건소|공립|031-860-3373|경기도 동두천시 중앙로 167 (생연동)|19810701|http://www.ddc21.net/healthCenter/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz|127.051716984|37.8966114741
동해시보건소||보건소|공립|033-530-9301|강원도 동해시 천곡로 100-2 (천곡동)|19800401|http://health.dh.go.kr|JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz|129.117128276|37.5228674992
마포구보건소||보건소|공립|02-3153-9020|서울특별시 마포구 월드컵로 212 (성산동, 마포구보건소)|19880101|http://health.mapo.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz|126.901615445|37.566311215
목포시보건소||보건소|공립|061-277-4000|전라남도 목포시 원산로45번길 5 (산정동)|19620501|http://health.mokpo.go.kr|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz|126.373604671|34.8041467304
무안군보건소||보건소|공립|061-450-5011|전라남도 무안군 무안읍 무안로 530 (무안읍)|19630101|http://health.muan.go.kr/|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz|126.482692968|34.9906585147
문경시보건소||보건소|공립|054-555-2033|경상북도 문경시 점촌1길 9 (점촌동)|19630102|http://www.mghc.go.kr/|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz|128.197519192|36.5962525273
밀양시보건소||보건소|공립|055-359-7020|경상남도 밀양시 삼문중앙로 41 (삼문동)|19921015|http://health.miryang.go.kr/|JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz|128.756060535|35.485671017
보령시보건소||보건소|공립|041-930-9066|충청남도 보령시 남포면 보령남로 234 (남포면)|19971101|http://www.boryeong.chungnam.kr/ctnt/busi/bogu|JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz|126.602370182|36.3245106873
보성군보건소||보건소|공립|061-850-5656|전라남도 보성군 보성읍 송재로 153 153|19670620|http://health.boseong.go.kr|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz|127.0801885|34.7699773
보은군보건소||보건소|공립|043-540-5601|충청북도 보은군 보은읍 동광길 50 50|19590429|http://health.boeun.go.kr/|JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz|127.7158766|36.4881862
봉화군보건소||보건소|공립|054-673-4000|경상북도 봉화군 봉화읍 봉화로 1203 (봉화읍)|19631203|http://health.bonghwa.go.kr|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz|128.742090427|36.8905028702
부산/연제구보건소||보건소|공립|051-665-4793|부산광역시 연제구 연제로 2 (연산동)|19960701|http://health.yeonje.go.kr|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz|129.079111051|35.1767952332
부산광역시강서구보건소||보건소|공립|051-970-4791|부산광역시 강서구 공항로811번가길 36 (대저2동)|19890215|http://health.bsgangseo.go.kr/main/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz|128.95655569|35.1782212934
부산광역시금정구보건소||보건소|공립|051-519-5051|부산광역시 금정구 중앙대로 1777 (부곡동)|19880501|http://health.geumjeong.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz|129.092454562|35.2420536771
부산광역시기장군보건소||보건소|공립|051-709-4791|부산광역시 기장군 기장읍 기장대로 560 (기장읍)|19950301|http://health.gijang.go.kr/kjhealth/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz|129.222954499|35.2434819713
부산광역시남구보건소||보건소|공립|051-607-6460|부산광역시 남구 못골로 23 (대연동)|19960701||JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz|129.084950673|35.13606703
부산광역시동래구보건소||보건소|공립|051-555-4000|부산광역시 동래구 명륜로187번길 56 (명륜동)|19880501|http://health.dongnae.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz|129.079853037|35.2114120201
부산광역시북구보건소||보건소|공립|051-341-0117|부산광역시 북구 금곡대로 348 (화명동)|19960701|http://www.bsbukgu.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz|129.014414654|35.239294231
부산광역시사상구보건소||보건소|공립|051-301-4000|부산광역시 사상구 학감대로 242 (감전동)|19950301||JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz|128.991456533|35.1525491846
부산광역시영도구보건소||보건소|공립|051-419-4911|부산광역시 영도구 태종로 423 (청학동)|19880501|http://health.yeongdo.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz|129.067910175|35.0912179019
부산광역시중구보건소||보건소|공립|051-600-4741|부산광역시 중구 중구로 120 (대청동1가)|19630101|http://health.bsjunggu.go.kr|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz|129.032373132|35.1062269836
부산광역시해운대구보건소||보건소|공립|051-746-4000|부산광역시 해운대구 양운로37번길 59 (좌동)|19970910|http://health.haeundae.go.kr|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz|129.178657631|35.1641122822
부산진구보건소||보건소|공립|051-605-6091|부산광역시 부산진구 황령대로8번길 36 (범천동)|19870601||JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz|129.059722612|35.1461158423
부안군보건소||보건소|공립|063-584-1261|전라북도 부안군 부안읍 오리정로 124 (부안읍)|19840101|http://www.buan.go.kr/04hospital/index.jsp|JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz|126.735591647|35.7228346326
부여군보건소||보건소|공립|041-830-2482|충청남도 부여군 부여읍 성왕로 205 205|19791227||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDQjJDgz|126.9227657|36.2840836
부평구보건소||보건소|공립|032-509-8200|인천광역시 부평구 부흥로 291 (부평동)|19880501|http://health.icbp.go.kr/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz|126.724246834|37.498833707
사천시보건소||보건소|공립|055-831-3560|경상남도 사천시 용현면 시청로 77 (용현면)|19850125|http://health.sacheon.go.kr|JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz|128.064207465|35.0036195366
사하구보건소||보건소|공립|051-220-5701|부산광역시 사하구 하신번영로127번길 2 (신평동)|19570101|http://health.saha.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz|128.959410592|35.0944191049
삼척시보건소||보건소|공립|033-574-7905|강원도 삼척시 척주로 76 (남양동, 삼척시보건소)|19890110|http://health.samcheok.go.kr/|JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz|129.172201535|37.4437498068
상록수보건소||보건소|공립|031-481-5551|경기도 안산시 상록구 차돌배기로1길 5 (사동)|20040101|http://snshealth.iansan.net/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz|126.845062852|37.3002635724
상주시보건소||보건소|공립|054-534-4000|경상북도 상주시 중앙로 111 (무양동)|19620924|http://health.sangju.go.kr/|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz|128.149997614|36.4168999307
서구보건소||보건소|공립|051-242-4000|부산광역시 서구 부용로 30 (부용동2가)|19600101|http://health.bsseogu.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz|129.018037259|35.1074362277
서구보건소||보건소|공립|053-561-1850|대구광역시 서구 국채보상로 257 (평리동)|19630101|http://health.dgs.go.kr/|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz|128.559291072|35.8723218377
서귀포보건소||보건소|공립|064-733-4000|제주특별자치도 서귀포시 중앙로101번길 52 (서홍동)|19810701||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz|126.555355477|33.2534798214
서귀포시동부보건소||보건소|공립|064-764-1856|제주특별자치도 서귀포시 남원읍 태위로 527 (남원읍)|19810701|http://chc.jejusi.go.kr/index.php?siid=ejeju|JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz|126.703423264|33.2756288184
서귀포시서부보건소||보건소|공립|064-760-6254|제주특별자치도 서귀포시 대정읍 최남단해안로15번길 12 12|20080305||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz|126.2532777|33.2186803
서대문구보건소||보건소|공립|02-330-1841|서울특별시 서대문구 연희로 242 (연희동)|19890617||JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz|126.936277255|37.5786101663
서산시보건소||보건소|공립|041-660-2550|충청남도 서산시 호수공원6로 6 (예천동, 서산시보건소)|19630101|http://health.seosan.go.kr|JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz|126.44451557|36.774576684
서울특별시강서구보건소||보건소|공립|02-2600-5800|서울특별시 강서구 공항대로 561 (염창동)|19890701|http://www.gangseo.seoul.kr/site/health/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz|126.868280971|37.5496499361
서울특별시금천구보건소||보건소|공립|02-890-2422|서울특별시 금천구 시흥대로73길 70 (시흥동, 금천구보건소)|19950301|http://bogunso.geumcheon.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz|126.896035156|37.4570651099
서울특별시동작구보건소||보건소|공립|02-820-1423|서울특별시 동작구 장승배기로10길 42 (상도동)|19811109|http://healthcare.dongjak.go.kr|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz|126.941090388|37.5044459791
서울특별시성동구보건소||보건소|공립|02-2286-7000|서울특별시 성동구 마장로23길 10 (홍익동)|19580522|http://bogunso.sd.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz|127.033214753|37.5670791453
서울특별시송파구보건소||보건소|공립|02-2147-3450|서울특별시 송파구 올림픽로 326 (신천동)|19000101|http://ehealth.songpa.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz|127.105858738|37.5144756519
서울특별시중구보건소||보건소|공립|02-3396-5555|서울특별시 중구 다산로39길 16 (무학동)|19700101|http://health.junggu.seoul.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz|127.015094642|37.5645852915
서울특별시중랑구보건소||보건소|공립|02-2094-0880|서울특별시 중랑구 봉화산로 179 (신내동)|19880101|http://www.healthcare.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz|127.092725183|37.6065649369
서원보건소||보건소|공립|043-201-3215|충청북도 청주시 서원구 사직대로 227 (사직동)|19950501||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz|127.469743939|36.6376517522
서천군보건소||보건소|공립|041-950-6700|충청남도 서천군 서천읍 사곡길 26 (서천읍)|19540108|http://health.seocheon.go.kr/html/health/|JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz|126.68971677|36.0823720273
서초구보건소||보건소|공립|02-2155-8114|서울특별시 서초구 남부순환로 2584 (서초동)|19880101|http://www.seocho.go.kr/site/sh/index.jsp|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz|127.032684811|37.4836248645
성남시분당구보건소||보건소|공립|031-729-3990|경기도 성남시 분당구 양현로 306 (야탑동)|19931013|http://www.bundanghealth.or.kr/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz|127.124680592|37.4110752521
성남시중원구보건소||보건소|공립|031-729-3895|경기도 성남시 중원구 금상로 137 (상대원동, 중원구보건소)|19900401|http://jungwonhealth.or.kr|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz|127.170579484|37.4421570629
성북구보건소||보건소|공립|02-2241-1749|서울특별시 성북구 화랑로 63 (하월곡동)|19520101||JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz|127.039531535|37.6027096736
성주군보건소||보건소|공립|054-933-2400|경상북도 성주군 성주읍 성밖숲길 12 12|19611108|http://www.sjhealth.or.kr/S0006|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz|128.2784221|35.9176008
세종특별자치시보건소||보건소|공립|044-301-2000|세종특별자치시 조치원읍 건강길 16 (조치원읍)|19850125|http://health.sejong.go.kr|JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz|127.296512815|36.605677834
소사구보건소||보건소|공립|032-625-4280|경기도 부천시 경인옛로 73 (소사본동)|19930101|http://pubhealth.bucheon.go.kr|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz|126.799948026|37.4800470055
속초시보건소||보건소|공립|033-633-4866|강원도 속초시 수복로 36 (교동)|19600101|http://www.sokcho.gangwon.kr/hb/health|JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDYjJDgz|128.575952678|38.1961705387
수영구보건소||보건소|공립|051-752-4000|부산광역시 수영구 수영로 637-5 (광안동)|19740705|http://health.suyeong.go.kr/|JDQ4MTAxMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz|129.113488786|35.1624773006
수원시권선구보건소||보건소|공립|031-228-6716|경기도 수원시 권선구 호매실로 22-50 (탑동)|19900501|http://health.suwon.go.kr|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz|126.97112812|37.2587442401
수원시팔달구보건소||보건소|공립|031-228-7716|경기도 수원시 팔달구 팔달산로 6 (교동)|19940112|https://health.suwon.go.kr/index.asp|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz|127.012519422|37.2714986448
수정구보건소||보건소|공립|031-729-3872|경기도 성남시 수정구 수정로 218 (신흥동, 수정구보건소)|19900401|http://www.subo.or.kr/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz|127.144059726|37.4443295662
수지구보건소||보건소|공립|031-324-8911|경기도 용인시 수지구 포은대로 435 (풍덕천동)|20051025|http://health.sujigu.go.kr|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEyMjIjNDEjJDEjJDQjJDgz|127.097447199|37.3222236149
순천시보건소||보건소|공립|061-749-6905|전라남도 순천시 중앙로 232 (석현동, 순천시문화건강센터)|19930302|http://health.suncheon.go.kr|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz|127.486072126|34.9666775959
시흥시보건소||보건소|공립|031-310-5811|경기도 시흥시 호현로 55 (대야동)|19890101|http://siheung.go.kr/health/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz|126.785299118|37.4455882908
신안군보건소||보건소|공립|061-243-8550|전라남도 신안군 압해읍 천사로 1004 (압해읍)|19690101|http://health.shinan.go.kr/|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNzEjJDEjJDgjJDgz|126.351425825|34.8336033562
아산시보건소||보건소|공립|041-537-3400|충청남도 아산시 번영로224번길 20 (모종동)|19530813|http://health.asan.go.kr|JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDgjJDgz|127.014608273|36.7825661328
안동시보건소||보건소|공립|054-855-5986|경상북도 안동시 서동문로 165 (북문동)|19600101|http://city.andong.go.kr/health/|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz|128.730256244|36.5669985983
안산시단원보건소||보건소|공립|031-481-3496|경기도 안산시 단원구 화랑로 387 (고잔동)|19860101|http://health.iansan.net/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz|126.830242746|37.3221311593
안성시보건소||보건소|공립|031-678-5768|경기도 안성시 강변로74번길 18 (도기동)|19670101|http://www.anseong.go.kr/position/health/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz|127.269816705|37.000192935
안양시보건소(동안보건과)||보건소|공립|031-8045-4472|경기도 안양시 동안구 평촌대로253번길 41 (비산동)|19921005|http://dhealth.anyang.go.kr|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz|126.952073087|37.392973904
안양시보건소만안보건과||보건소|공립|031-8045-3472|경기도 안양시 만안구 문예로 48 (안양동)|19921001|http://mhealth.anyang.go.kr|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz|126.93294481|37.3858465236
양구군보건소||보건소|공립|033-481-2400|강원도 양구군 양구읍 관공서로 42 42|19621231||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDIjJDgz|127.9906754|38.1072783
양산시보건소||보건소|공립|055-392-5102|경상남도 양산시 삽량로 169 (중부동)|19000101|http://www.yshealth.go.kr/|JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz|129.024974765|35.3357394475
양양군보건소||보건소|공립|033-670-2877|강원도 양양군 양양읍 양양로 9-5 (양양읍)|19630117|http://health.yangyang.go.kr/|JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz|128.627487067|38.0778452836
양주시보건소||보건소|공립|031-8082-7104|경기도 양주시 부흥로 1533 (남방동)|19621231|http://health.yangju.go.kr/site/health|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz|127.046653561|37.7855692303
양천구보건소||보건소|공립|02-2620-3919|서울특별시 양천구 목동서로 339 (신정동)|19000101|http://health.yangcheon.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz|126.865739992|37.5177048105
양평군보건소||보건소|공립|031-772-4000|경기도 양평군 양평읍 마유산로 17 (양평읍)|19850125|http://www.yphealth.net/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz|127.486680773|37.4970358003
여수시보건소||보건소|공립|061-682-4000|전라남도 여수시 시청서4길 47 (학동)|19980101|http://yshealth.yeosu.go.kr/|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz|127.660387172|34.7593155242
여주시보건소||보건소|공립|031-885-3009|경기도 여주시 여흥로160번길 14 (상동)|19650101||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz|127.640391972|37.2946102796
연수구보건소||보건소|공립|032-749-8000|인천광역시 연수구 함박뫼로 13 (청학동, 연수보건소)|19951128|http://www.yeonsu.go.kr/clinic/|JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz|126.671155426|37.4191315886
영광군보건소||보건소|공립|061-350-5552|전라남도 영광군 영광읍 신남로4길 17 (영광읍)|19620512|http://www.yeonggwang.go.kr/hospital/|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz|126.504163656|35.2746812558
영덕군보건소||보건소|공립|054-734-4000|경상북도 영덕군 영덕읍 경동로 8367 (영덕읍)|19620501|http://www.yd.go.kr/open_content/life/health_center|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz|129.367630062|36.4181546942
영동군보건소||보건소|공립|043-740-5582|충청북도 영동군 영동읍 반곡동길 7 (영동읍)|19611001||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz|127.775967365|36.1684952895
영등포구보건소||보건소|공립|02-2670-4823|서울특별시 영등포구 당산로 123 (당산동3가, 영등포구청)|19000101|http://www.ydp.go.kr/|JDQ4MTg4MSM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz|126.896369506|37.5259636096
영암군보건소||보건소|공립|061-470-2550|전라남도 영암군 영암읍 오리정길 39 39|19620604|http://health.yeongam.go.kr/|JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz|126.7039501|34.7955451
영양군보건소||보건소|공립|054-680-5112|경상북도 영양군 영양읍 동서대로 82 (영양읍)|19620101|http://health.yyg.go.kr|JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz|129.118065565|36.6619444063
영월군보건소||보건소|공립|033-372-4000|강원도 영월군 영월읍 하송로 44 44|19620210|http://ywhc.go.kr/|JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz|128.4616573|37.185567
