번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
55|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000002|20130321||03|폐업|03|폐업|20170113||||02-333-5784||110809|서울특별시 종로구 동숭동 130-59번지 |서울특별시 종로구 동숭2길 20 (동숭동)||씨유비앤비 (C.U.BnB)|20170208160202|I|2018-08-31 23:59:59.0||200388.845651749    |453197.878404646    |외국인관광 도시민박업||일반주거지역|2|주택가주변|||단독주택|2|0||||||||||||125.6|||||||||||||126
56|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000001|20130130||01|영업/정상|13|영업중|||||02-395-7785|||서울특별시 종로구 부암동 208-55번지 |서울특별시 종로구 자하문로40길 19-18 (부암동)|03020|씬디스 비앤비(Cindy's B&B)|20180208110212|I|2018-08-31 23:59:59.0||196841.701942497    |454851.971009539    |외국인관광 도시민박업||일반주거지역|1|기타|||단독주택|1|1||||||||||||122.47|||||||||||||122
57|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212012000011|20121005||01|영업/정상|13|영업중|||||02-376-5120|||서울특별시 종로구 부암동 95-44번지 |서울특별시 종로구 백석동길 187 (부암동)|03020|지 하우스(G. HOUSE)|20180208110150|I|2018-08-31 23:59:59.0||197073.673552527    |454904.693628445    |외국인관광 도시민박업||자연녹지지역|2|기타|||단독주택|2|||||||||||||170.78|||||||||||||171
58|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212012000010|20120911||01|영업/정상|13|영업중|||||02-739-5004|||서울특별시 종로구 옥인동 19-44번지 케이엠빌 2층 |"서울특별시 종로구 자하문로19길 23, 2층 (옥인동, 케이엠빌)"|03035|경복궁 게스트하우스 (KYUNG BOK GUNG Guesthouse)|20180208110128|I|2018-08-31 23:59:59.0||197239.010595747    |453326.056701096    |외국인관광 도시민박업||일반주거지역||학교정화(상대)|||다세대주택|2|||||||||||||90.78|||||||||||||91
59|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212017000009|20170403||03|폐업|03|폐업|20180405|||||||서울특별시 종로구 인의동 89-15번지 202호|"서울특별시 종로구 창경궁로 123-20, 202호 (인의동)"|03136|아뜰리에|20180405090134|I|2018-08-31 23:59:59.0||199636.410863155    |452376.667974027    |외국인관광 도시민박업||일반상업지역|4|기타|||다세대주택|3|1|2||ATELIER|Urban Tourist Home for Foreigner Only||||||||83.16|||||||||||||83
60|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212016000011|20160415||03|폐업|03|폐업|20181231|||||||서울특별시 종로구 혜화동 6-73번지 |"서울특별시 종로구 혜화로12길 20-11, 101호 (혜화동)"|03067|트립홀릭|20190129184725|U|2019-01-31 02:40:00.0||199982.577829569    |454169.649909684    |외국인관광 도시민박업|||||||다가구용 주택(공동주택적용)|1||||Tripholic|Urban Tourist Home for Foreigner Only||||||||60|||||||||||||60
61|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212016000010|20160414||01|영업/정상|13|영업중||||||||서울특별시 종로구 창신동 197-49번지 |서울특별시 종로구 종로53길 12-8 (창신동)|03104|코비게스트하우스|20180208111345|I|2018-08-31 23:59:59.0||201179.188774383    |452320.73566303     |외국인관광 도시민박업|||||||단독주택|||||Cobe Guesthouse|Urban Tourist Home for Foreigner Only||||||||158.12|||||||||||||158
62|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212014000004|20140128||03|폐업|03|폐업|20170126||||02-720-4660||110803|서울특별시 종로구 구기동 103-1번지 |서울특별시 종로구 진흥로22나길 28-7 (구기동)||아하 하우스(AHA HOUSE)|20170131150457|I|2018-08-31 23:59:59.0||196099.770183388    |456099.394920216    |외국인관광 도시민박업||일반주거지역|3|주택가주변|||단독주택|2|1||||||||||||147.73|||||||||||||148
63|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212018000002|20180125||01|영업/정상|13|영업중|||||027208409|||"서울특별시 종로구 통의동 2-1번지 3,4층 "|"서울특별시 종로구 효자로 33, 3,4층 (통의동)"|03044|보안스테이|20180329160624|I|2018-08-31 23:59:59.0||197600.071519435    |452972.248895597    |외국인관광 도시민박업||일반주거지역|7|기타|||단독주택|4|3|5||Boan Stay|Urban Tourist Home for Foreigner Only||||||||227.26|||||||||||||227
64|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212015000004|20150514||01|영업/정상|13|영업중||||||||서울특별시 종로구 팔판동 91번지 |서울특별시 종로구 삼청로 75-9 (팔판동)|03054|88 게스트하우스(Eighty Eight Guest House)|20180403110620|I|2018-08-31 23:59:59.0||198271.586045501    |453349.917055242    |외국인관광 도시민박업||일반주거지역|1|주택가주변|||단독주택|1||5||88(EIGHTY EIGHT) GUEST HOUSE|Urban Tourist Home for Foreigner Only||||||||88.23|||||||||||||88
65|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212015000003|20150506||01|영업/정상|13|영업중||||||||서울특별시 종로구 신교동 55번지 101호|"서울특별시 종로구 자하문로23길 6, 101호 (신교동)"|03035|서촌 168 B&B(CHANG YEUN HO)|20180208111321|I|2018-08-31 23:59:59.0||197271.798453403    |453460.837533614    |외국인관광 도시민박업||일반주거지역|5|학교정화(상대)|||다세대주택|4|1||||||||||||69.84|||||||||||||70
66|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212015000002|20150413||01|영업/정상|13|영업중|||||02-723-0230|||"서울특별시 종로구 사간동 66번지 영정빌딩 4층, 5층 "|"서울특별시 종로구 삼청로 22, 영정빌딩 4층, 5층 (사간동)"|03062|우 게스트하우스(Woo Guesthouse)|20181203140231|U|2018-12-05 02:40:00.0||198153.04455191     |452851.204245035    |외국인관광 도시민박업||일반주거지역|6|학교정화(상대)|||단독주택|5|1|5|||||||||||223.86|||||||||||||224
67|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212015000001|20150206||03|폐업|03|폐업|20170906||||||110040|서울특별시 종로구 통의동 9-1번지 301호|"서울특별시 종로구 자하문로10길 28-4, 301호 (통의동)"||제이하우스(J House)|20170907111144|I|2018-08-31 23:59:59.0||197546.315093193    |452989.782896931    |외국인관광 도시민박업||일반주거지역|6|주택가주변|||다세대주택|6|0||||||||||||80.08|||||||||40000000||||80
68|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212014000024|20141210||01|영업/정상|13|영업중||||||||서울특별시 종로구 체부동 107번지 2층 |"서울특별시 종로구 자하문로5가길 37, 2층 (체부동)"|03040|봄 하우스(Pom House)|20180208111145|I|2018-08-31 23:59:59.0||197275.536252969    |452932.643485322    |외국인관광 도시민박업||일반주거지역|3|주택가주변|||단독주택|2|1||||||||||||148.25|||||||||||||148
69|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212017000011|20170421||01|영업/정상|13|영업중||||||||서울특별시 종로구 홍지동 133-15번지 1층 |"서울특별시 종로구 자하문로45길 16, 1층 (홍지동)"|03021|조이하슬라|20170421135715|I|2018-08-31 23:59:59.0||196331.644730536    |455144.370070834    |외국인관광 도시민박업||자연녹지지역|1|주택가주변|||단독주택|1||||JOYHASLA|Urban Tourist Home for Foreigner Only||||||||73.94|||||||||||||74
70|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212017000006|20170203||01|영업/정상|13|영업중||||||||"서울특별시 종로구 신문로2가 1-196번지 2,3층 "|"서울특별시 종로구 경희궁1길 27, 3,4층 (신문로2가)"|03176|궁 게스트하우스|20170203183417|I|2018-08-31 23:59:59.0||197237.306379738    |452211.803556528    |외국인관광 도시민박업||일반주거지역|3|기타|||단독주택|3||||GOONG GUESTHOUSE|Urban Tourist Home for Foreigner Only||||||||140.38|||||||||||||140
71|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212017000018|20170615||01|영업/정상|13|영업중||||||||서울특별시 종로구 필운동 28번지 201호|"서울특별시 종로구 필운대로1길 43-3, 201호 (필운동, 경희궁빌라)"|03027|민기네 집|20170615104846|I|2018-08-31 23:59:59.0||197007.902340212    |452823.995212982    |외국인관광 도시민박업||일반주거지역|3|주택가주변|||다세대주택|3||||MIN-GI'S HOUSE|Urban Tourist Home for Foreigner Only||||||||45.45|||||||||||||45
72|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212017000014|20170531||01|영업/정상|13|영업중||||||||서울특별시 종로구 필운동 210-1번지 1층 |"서울특별시 종로구 사직로 103-9, 1층 (필운동)"|03041|윤스테이|20170531132942|I|2018-08-31 23:59:59.0||197286.062903929    |452685.538486476    |외국인관광 도시민박업||일반주거지역|3|기타|||다가구용 주택(공동주택적용)|2|1|||YUNSTAY|Urban Tourist Home for Foreigner Only||||||||57.87|||||||||||||58
73|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212016000021|20161222||01|영업/정상|13|영업중||||||||서울특별시 종로구 와룡동 55번지 3층 |"서울특별시 종로구 율곡로8길 57-4, 3층 (와룡동)"|03134|WA 55|20161222111317|I|2018-08-31 23:59:59.0||199164.229916495    |452495.581433585    |외국인관광 도시민박업||일반상업지역|5||||다세대주택|4|1|||WA 55|Urban Tourist Home for Foreigner Only||||||||64.31|||||||||||||64
74|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212016000020|20161109||01|영업/정상|13|영업중||||||||서울특별시 종로구 신교동 20-1번지 101호|"서울특별시 종로구 자하문로23길 22, 101호 (신교동, 해오름빌라)"|03035|예인하우스(Yeinhouse)|20161109164945|I|2018-08-31 23:59:59.0||197200.771637969    |453457.433675662    |외국인관광 도시민박업||일반주거지역|5||||다세대주택|4|1|||Yeinhouse|Urban Tourist Home for Foreigner Only||||||||71|||||||||||||71
75|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212014000003|20140305||01|영업/정상|13|영업중||||||||서울특별시 종로구 필운동 137-3번지 |서울특별시 종로구 사직로9길 6 (필운동)|03027|카사 자밀라(Casa Jamila)|20180208110356|I|2018-08-31 23:59:59.0||197173.80667321     |452691.564015693    |외국인관광 도시민박업||일반주거지역|1|학교정화(상대)|||단독주택|1|||||||||||||34.21|||||||||50000000||||34
76|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212014000002|20140228||03|폐업|03|폐업|20180321|||||||서울특별시 종로구 옥인동 170번지 101호|"서울특별시 종로구 옥인길 32-3, 101호 (옥인동)"|03034|누이 게스트하우스(Nuit Guesthouse)|20180321103835|I|2018-08-31 23:59:59.0||197010.12050489     |453198.119929732    |외국인관광 도시민박업||일반주거지역|4|주택가주변|||다가구용 주택(공동주택적용)|3|1||||||||||||217.2|||||||||85000000||||217
77|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212014000001|20140120||01|영업/정상|13|영업중|||||02-722-5979|||서울특별시 종로구 화동 35번지 4층 |"서울특별시 종로구 삼청로4길 12-1, 4층 (화동)"|03053|삼청동 코리아 게스트하우스|20180208110306|I|2018-08-31 23:59:59.0||198343.177621959    |453313.503942234    |외국인관광 도시민박업||일반주거지역|5|주택가주변|||다가구용 주택(공동주택적용)|4|1||||||||||||118.68|||||||||||||119
78|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000013|20131202||03|폐업|03|폐업|20140831||||||110062|서울특별시 종로구 신문로2가 1-135번지 |서울특별시 종로구 경희궁길 47-1 (신문로2가)||뿡갈로(BBUNGALOW)|20141001110105|I|2018-08-31 23:59:59.0||197162.370048856    |452333.192103108    |외국인관광 도시민박업||일반주거지역|3|기타|||다가구용 주택(공동주택적용)|2|1||||||||||||76.2|||||||||100000000||||76
79|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000012|20131202||01|영업/정상|13|영업중|||||070-7516-5565|||서울특별시 종로구 연건동 271-13번지 |서울특별시 종로구 율곡로13가길 18-4 (연건동)|03081|리리하우스(LI LI HOUSE)|20180208110237|I|2018-08-31 23:59:59.0||199942.355798441    |452693.739174762    |외국인관광 도시민박업||일반주거지역|1|학교정화(상대)|||단독주택|1|||||||||||||54.35|||||||||60000000||||54
80|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000011|20131031||03|폐업|03|폐업|20160217||||||110280|서울특별시 종로구 원서동 76-37번지 |서울특별시 종로구 창덕궁3길 47-5 (원서동)||와이 게스트 하우스(Y Guest House)|20160217103322|I|2018-08-31 23:59:59.0||198904.584812516    |453383.691001154    |외국인관광 도시민박업||일반주거지역|2|학교정화(상대)|||단독주택|2|||||||||||||49.66|||||||||15000000||||50
81|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000010|20130903||03|폐업|03|폐업|20140609||||02-472-1685||110890|서울특별시 종로구 인의동 48-2번지 효성주얼리시티 에이동 1608호|서울특별시 종로구 종로 183 (인의동)||굿타임 게스트하우스(GoodTime Guest House)|20140609161332|I|2018-08-31 23:59:59.0||199812.609633255    |452132.648343993    |외국인관광 도시민박업||상업지역||유흥업소밀집지역|||다중주택(공동주택적용)|16|||||||||||||84.7|||||||||300000000||||85
82|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000008|20130819||03|폐업|03|폐업|20140717||||02-765-3597||110360|서울특별시 종로구 와룡동 46번지 |서울특별시 종로구 율곡로8길 45 (와룡동)||마마 한옥 게스트하우스(Ma Ma Hanok Guest House)|20140718160758|I|2018-08-31 23:59:59.0||199148.447524664    |452555.286458516    |외국인관광 도시민박업||일반상업지역|1|주택가주변|||단독주택|1|||||||||||||72.73|||||||||200000000||||73
83|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000007|20130716||03|폐업|03|폐업|20131122||||070-7516-5565||110460|서울특별시 종로구 연건동 271-13번지 |서울특별시 종로구 율곡로13가길 18-4 (연건동)||리리하우스(LILI-HOUSE)|20131125103459|I|2018-08-31 23:59:59.0||199942.355798441    |452693.739174762    |외국인관광 도시민박업||일반주거지역|1|주택가주변|||단독주택|1|||||||||||||54.35|||||||||7000||||54
84|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000006|20130716||03|폐업|03|폐업|20171214||||||110045|서울특별시 종로구 체부동 18-8번지 |서울특별시 종로구 자하문로5가길 26-1 (체부동)||기와하우스(GIWA HOUSE)|20171215115944|I|2018-08-31 23:59:59.0||197329.7084088      |452923.507473984    |외국인관광 도시민박업||일반주거지역|1|주택가주변|||단독주택|1|||||||||||||46.28|||||||||50000000||||46
85|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000005|20130628||03|폐업|03|폐업|20141124||||||110863|서울특별시 종로구 숭인동 178-96번지 2층 |"서울특별시 종로구 종로65길 20-6, 2층 (숭인동)"||부엉이 게스트하우스(Owl Guesthouse)|20141201174213|I|2018-08-31 23:59:59.0||201710.257260266    |452567.221872784    |외국인관광 도시민박업||일반주거지역||주택가주변|||다가구용 주택(공동주택적용)|2|||||||||||||62.15|||||||||||||62
86|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212013000004|20130328||03|폐업|03|폐업|20160616||||||110500|서울특별시 종로구 이화동 9-14번지 2층 |"서울특별시 종로구 이화장1나길 3, 2층 (이화동)"||미나리 하우스(Minari house)|20160616151839|I|2018-08-31 23:59:59.0||200482.728517547    |452818.429750536    |외국인관광 도시민박업||일반주거지역||학교정화(상대)|||단독주택|1|||||||||||||114.91|||||||||||||115
87|외국인관광도시민박업|03_11_04_P|3000000|CDFI2262212017000027|20171220||01|영업/정상|13|영업중||||||||서울특별시 종로구 청운동 60번지 공동주택 (채옥희) 302호|"서울특별시 종로구 자하문로 115-18, 302호 (청운동, 공동주택 (채옥희))"|03031|스테이영|20171229100219|I|2018-08-31 23:59:59.0||197231.061031194    |453781.164095661    |외국인관광 도시민박업||일반주거지역|4|주택가주변|||다세대주택|4|0|1||Stay young|Urban Tourist Home for Foreigner Only||||||||148.07|||||||||||||148
