번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|인허가일자|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|소재지전화|소재지면적|소재지우편번호|소재지전체주소|도로명전체주소|도로명우편번호|사업장명|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|좌표정보(X)|좌표정보(Y)|문화체육업종명|문화사업자구분명|지역구분명|총층수|주변환경명|제작취급품목내용|보험기관명|건물용도명|지상층수|지하층수|객실수|건축연면적|영문상호명|영문상호주소|선박총톤수|선박척수|선박제원|무대면적|좌석수|기념품종류|회의실별동시수용인원|시설면적|놀이기구수내역|놀이시설수|방송시설유무|발전시설유무|의무실유무|안내소유무|기획여행보험시작일자|기획여행보험종료일자|자본금|보험시작일자|보험종료일자|부대시설내역|시설규모
70|자동차야영장업|03_11_05_P|4140000|CDFI2262142017000002|20170714||01|영업/정상|13|영업중||||||||경기도 연천군 미산면 삼화리 산 2-2번지 |경기도 연천군 미산면 어삼로 391-102|11047|해지개캠핑장|20171027132153|I|2018-08-31 23:59:59.0||197339.315598424    |501713.967888423    |자동차야영장업|||||||||||||||||||||4406|||||||||||||4406
71|자동차야영장업|03_11_05_P|4140000|CDFI2262142017000001|20170307||01|영업/정상|13|영업중|||||0318347271|||경기도 연천군 연천읍 고문리 117-1번지 |경기도 연천군 연천읍 현문로508번길 140|11018|연천재인폭포오토캠핑장|20171213131039|I|2018-08-31 23:59:59.0||211133.459695269    |506949.283751477    |자동차야영장업||||||||||||||||||||||||||||||0||||
72|자동차야영장업|03_11_05_P|4140000|CDFI2262142016000002|20160614||01|영업/정상|13|영업중||||||||경기도 연천군 미산면 우정리 321-1번지 |경기도 연천군 미산면 청정로1706번길 119|11044|임진물새롬센터 오토캠핑장|20160614125946|I|2018-08-31 23:59:59.0||201466.46810692     |505538.082848388    |자동차야영장업|||||||||||||||||||||5597|||||||||||||5597
73|자동차야영장업|03_11_05_P|4140000|CDFI2262142016000001|20160517||02|휴업|02|휴업||20181119|20190315||031 835 7394|||경기도 연천군 미산면 삼화리 117-3번지 |경기도 연천군 미산면 어삼로 415-17|11047|평화강변수목캠핑장|20181123140816|U|2018-11-25 02:36:41.0||197905.943086123    |502110.627862736    |자동차야영장업|||||||||||||||||||||24806|||||||||||||24806
74|자동차야영장업|03_11_05_P|4140000|CDFI2262142015000004|20150810||01|영업/정상|13|영업중||||||||경기도 연천군 미산면 삼화리 277-5번지 |경기도 연천군 미산면 어삼로 391-81|11047|나린오토캠핑장|20161012173505|I|2018-08-31 23:59:59.0||197460.414773039    |501752.027914604    |자동차야영장업||||||||||||||||||||||||||||||||||
75|자동차야영장업|03_11_05_P|4140000|CDFI2262142015000003|20150508||01|영업/정상|13|영업중|||||031-833-0030||486903|경기도 연천군 전곡읍 전곡리 696-3번지 |경기도 연천군 전곡읍 선사로 76|11027|한탄강관광지오토캠핑장|20180516091007|I|2018-08-31 23:59:59.0||205090.346230457    |500676.000527302    |자동차야영장업||||||||||||||||||||||||||||||||||
76|자동차야영장업|03_11_05_P|4160000|CDFI2262142016000001|20160912||01|영업/정상|13|영업중||||||||경기도 가평군 가평읍 금대리 49-4번지 |경기도 가평군 가평읍 북한강변로 360-69|12428|클럽레드존 캠핑장|20160912115723|I|2018-08-31 23:59:59.0||247674.041727061    |473236.439251706    |자동차야영장업||관리지역||||||||||||||||||||||||||||||||
77|자동차야영장업|03_11_05_P|4160000|CDFI2262142015000004|20151026||01|영업/정상|13|영업중||||||||경기도 가평군 설악면 묵안리 171-4번지 |경기도 가평군 설악면 묵안로 1012|12474|한송오토캠핑장|20151217131934|I|2018-08-31 23:59:59.0||247169.961737437    |455585.952807423    |자동차야영장업|||||||||||||||||||||111.6|||||||||||||112
78|자동차야영장업|03_11_05_P|4160000|CDFI2262142015000002|20150713||02|휴업|02|휴업||20181201|20190331||||477851|경기도 가평군 설악면 가일리 산 58-1번지 |경기도 가평군 설악면 유명산길 79-156|12473|국립유명산자연휴양림|20181017155214|U|2018-10-19 02:36:15.0||242721.857481138    |453446.7639249      |자동차야영장업||||||||||||||||||||||||||||||||||
79|자동차야영장업|03_11_05_P|4160000|CDFI2262142015000001|20150605||03|폐업|03|폐업|20180524||||||477813|경기도 가평군 청평면 삼회리 309-12번지 |경기도 가평군 청평면 북한강로 1841-12|12458|청평힐리조트|20180827151212|I|2018-08-31 23:59:59.0||233922.79540046     |464448.919138864    |자동차야영장업||관리지역|||||근린생활시설|1|||||||||||||9438|||||||||||||9438
80|자동차야영장업|03_11_05_P|4160000|CDFI2262142013000001|20130109||01|영업/정상|13|영업중|||||02-713-1945||477843|경기도 가평군 북면 화악리 1017-1번지 |경기도 가평군 북면 화악산로 1246|12402|토토큰바위 야영장|20131112155845|I|2018-08-31 23:59:59.0||246309.613176517    |495616.339611208    |자동차야영장업||||학교정화(상대)||||||||||||||||||||||||||||||
81|자동차야영장업|03_11_05_P|4160000|CDFI2262142008000001|20080923||01|영업/정상|13|영업중|||||031-580-2700||477804|경기도 가평군 가평읍 달전리 산 8번지 |경기도 가평군 가평읍 자라섬로 60|12421|자라섬 캠핑장|20150522134730|I|2018-08-31 23:59:59.0||246017.934434376    |479533.288039534    |자동차야영장업||||||||||||Jarasum camping facilities|Automobile camping facilities||||||||268530|||||||||22000000000||||268530
82|자동차야영장업|03_11_05_P|4170000|CDFI2262142018000001|20180702||01|영업/정상|13|영업중||||||||경기도 양평군 옥천면 신복리 432-1번지 |경기도 양평군 옥천면 사기점길 49-15|12505|숲속의야영장|20180703204537|I|2018-08-31 23:59:59.0||241293.065184268    |448973.271043223    |자동차야영장업|||||||||||23|||||||||||||||||||||||
83|자동차야영장업|03_11_05_P|4170000|CDFI2262142015000003|20150709||01|영업/정상|13|영업중|||||||476881|경기도 양평군 양동면 삼산리 852-8번지 외 16필지 |경기도 양평군 양동면 불개터길 65-19|12540|산울림 관광농원|20150709173608|I|2018-08-31 23:59:59.0||267245.29951951     |432553.058040881    |자동차야영장업||관리지역||기타|||기타|1|||||||||||||194.08|||||||||||||194
84|자동차야영장업|03_11_05_P|4170000|CDFI2262142015000001|20150306||01|영업/정상|13|영업중|||||||476863|"경기도 양평군 청운면 용두리 209-4번지 외 3필지(184,210,211) "|||양평 키즈 글램핑|20190513173031|U|2019-05-15 02:40:00.0||263830.94472422     |450817.254909604    |자동차야영장업||자연녹지지역|1|기타|||기타|1|||99||||||||||99|||||||||100000000||||99
85|자동차야영장업|03_11_05_P|4170000|CDFI2262142015000002|20150609||02|휴업|02|휴업||20190409|20200328||031-772-4707||476852|"경기도 양평군 단월면 산음리 595-5번지 ,595-2 "|경기도 양평군 단월면 석산로 837|12527|와글와글캠핑스토리 캠프산음|20190409170117|U|2019-04-11 02:40:00.0||253413.147654782    |455423.953504218    |자동차야영장업||관리지역||기타|||근린생활시설||||46|||||||||||||||||||||||
86|자동차야영장업|03_11_05_P|4180000|CDFI2262142015000002|20150908||01|영업/정상|13|영업중||||||||강원도 춘천시 동산면 봉명리 35번지 |강원도 춘천시 동산면 윗성골길 54|24410|(주)데일리랜드|20150908173114|I|2018-08-31 23:59:59.0||274562.06795083     |473480.487907841    |자동차야영장업||관리지역||기타|||||||||||||||||2999|||||||||||||2999
87|자동차야영장업|03_11_05_P|4180000|CDFI2262142016000001|20160711||01|영업/정상|13|영업중|||||0332456261|||강원도 춘천시 서면 현암리 367번지 |강원도 춘천시 서면 박사로 854 (춘천문화산업)|24461|춘천박사마을 어린이 글램핑장|20190122103016|U|2019-01-24 02:40:00.0||260861.02918200000  |488431.74620900000  |자동차야영장업|||||||||||||||||||||16044|||||||||||||16044
88|자동차야영장업|03_11_05_P|4180000|CDFI2262142015000001|20150804||01|영업/정상|13|영업중|||||033 2632989|||강원도 춘천시 남산면 백양리 159번지 |강원도 춘천시 남산면 서백길 585|24464|자유인의 카라반|20190122171209|U|2019-01-24 02:40:00.0||250536.316585791    |478126.717269338    |자동차야영장업||관리지역|||||||||||||||||||3576|||||||||||||3576
89|자동차야영장업|03_11_05_P|4190000|CDFI2262142015000001|20150508||01|영업/정상|13|영업중|||||||220863|강원도 원주시 신림면 성남리 237-3번지 |강원도 원주시 신림면 무시정길 16|26506|호호캠핑장|20150508164611|I|2018-08-31 23:59:59.0||295966.102747076    |417202.835062372    |자동차야영장업||관리지역|1|기타|||근린생활시설|1|||||||||||||64.5|||||||||||||65
90|자동차야영장업|03_11_05_P|4190000|CDFI2262142015000002|20150526||01|영업/정상|13|영업중|||||||220864|강원도 원주시 신림면 황둔리 1625-1번지 |강원도 원주시 신림면 창촌길 132|26508|매봉힐링쉼터오토토캠핑장|20161115132311|I|2018-08-31 23:59:59.0||300940.495337861    |418227.701699303    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||218.86|||||||||50000000||||219
91|자동차야영장업|03_11_05_P|4190000|CDFI2262142015000003|20150529||01|영업/정상|13|영업중|||||||220864|강원도 원주시 신림면 황둔리 571번지 |||한스캠핑장|20190425155651|U|2019-04-27 02:40:00.0||304487.012347203    |417589.864039805    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||341.17|||||||||||||341
92|자동차야영장업|03_11_05_P|4190000|CDFI2262142017000001|20170627||01|영업/정상|13|영업중||||||||강원도 원주시 지정면 월송리 904-3번지 |강원도 원주시 지정면 월송석화로 396-1|26357|장터추어탕캠핑장|20170627131309|I|2018-08-31 23:59:59.0||274696.994155222    |433418.531703492    |자동차야영장업||관리지역|1|기타|||기타|1|||||||||||||7179|||||||||200000000||||7179
93|자동차야영장업|03_11_05_P|4190000|CDFI2262142015000004|20151001||03|폐업|03|폐업|20170328|||||||강원도 원주시 부론면 흥호리 635-6번지 |강원도 원주시 부론면 선유길 135|26497|섬강두꺼비오토캠핑장|20170330163105|I|2018-08-31 23:59:59.0||266967.06992136     |416878.199116783    |자동차야영장업||관리지역|2|기타|||단독주택|2|||||||||||||119.08|||||||||||||119
94|자동차야영장업|03_11_05_P|4190000|CDFI2262142013000001|20131230||01|영업/정상|13|영업중|||||033-766-3491||220864|강원도 원주시 신림면 황둔리 551번지 |강원도 원주시 신림면 신림황둔로 1032|26507|한울오토캠핑장|20160630133033|I|2018-08-31 23:59:59.0||304186.951375254    |417322.383187003    |자동차야영장업||관리지역|1|기타|||사무실||||||||||||||21500|||||||||630000000||||21500
95|자동차야영장업|03_11_05_P|4190000|CDFI2262141998000002|19980730||01|영업/정상|13|영업중|||||033-763-5232||220913|강원도 원주시 판부면 금대리 1333번지 |||금대자동차야영장(치악산국립공원)|20190625114745|U|2019-06-27 02:40:00.0||||자동차야영장업||||||||||||||||||||||||||||||632000000||||
96|자동차야영장업|03_11_05_P|4190000|CDFI2262141998000001|19980730||01|영업/정상|13|영업중|||||033-732-5231||220831|강원도 원주시 소초면 학곡리 920번지 |||구룡자동차야영장(치악산국립공원)|20190625115343|U|2019-06-27 02:40:00.0||292511.608125754    |434503.976583282    |자동차야영장업||||||||||||||||||||||||||||||2600000000||||
97|자동차야영장업|03_11_05_P|4190000|CDFI2262142014000001|20141029||01|영업/정상|13|영업중|||||02-567-1032||220831|강원도 원주시 소초면 학곡리 150-1번지 |강원도 원주시 소초면 구룡사로 127|26304|산사랑 글램핑|20170905174450|I|2018-08-31 23:59:59.0||293516.21409225     |436609.664565663    |자동차야영장업||관리지역||기타|||||||||||||||||4654|||||||||300000000||||4654
98|자동차야영장업|03_11_05_P|4200000|CDFI2262142016000002|20160805||01|영업/정상|13|영업중||||||||강원도 강릉시 사천면 방동리 113번지 |강원도 강릉시 사천면 해안로 904-18|25440|강릉경포캬라반파크|20160805122946|I|2018-08-31 23:59:59.0||365105.418765813    |482766.739052183    |자동차야영장업||자연녹지지역||||||||||||||||||||||||||||||||
99|자동차야영장업|03_11_05_P|4200000|CDFI2262142018000001|20130528||01|영업/정상|13|영업중||||||||강원도 강릉시 초당동 455-8번지 |강원도 강릉시 해안로 388 (초당동)|25467|경포대오토캠핑장|20181018085735|U|2018-10-20 02:36:19.0||368375.10523624     |478868.415448569    |자동차야영장업||||||||||||||||||||||||||||||||||
100|자동차야영장업|03_11_05_P|4200000|CDFI2262142012000001|20120416||01|영업/정상|13|영업중|||||||210843|강원도 강릉시 성산면 어흘리 산 457-2번지 |||대관령 솔내음 오토 캠핑장|20120416142013|I|2018-08-31 23:59:59.0||||자동차야영장업|||||||||||||||||||||6020|||||||||||||6020
101|자동차야영장업|03_11_05_P|4200000|CDFI2262142016000001|20160712||01|영업/정상|13|영업중||||||||강원도 강릉시 연곡면 동덕리 143-11번지 |강원도 강릉시 연곡면 해안로 1282-10|25431|연곡해변 솔향기캠핑장|20190429165007|U|2019-05-01 02:40:00.0||362969.843885323    |485604.483220093    |자동차야영장업||||||||||||||||||||||||||||||||||
102|자동차야영장업|03_11_05_P|4200000|CDFI2262142015000001|20150305||01|영업/정상|13|영업중|||||033-642-4241||210805|강원도 강릉시 주문진읍 삼교리 510번지 |강원도 강릉시 주문진읍 신리천로 951-9|25401|주문진글렘핑 오토캠핑장|20150305151713|I|2018-08-31 23:59:59.0||352529.049785693    |487805.802954868    |자동차야영장업||||||||||||||||||||||||||||||||||
103|자동차야영장업|03_11_05_P|4200000|CDFI2262142015000002|20150518||01|영업/정상|13|영업중|||||033)661-4161||210863|강원도 강릉시 연곡면 삼산리 51-5번지 |강원도 강릉시 연곡면 소금강길 449|25400|소금강자동차야영장|20150518161054|I|2018-08-31 23:59:59.0||350272.643570642    |480447.310871288    |자동차야영장업||||||||||||||||||||||||||||||||||
104|자동차야영장업|03_11_05_P|4200000|CDFI2262142015000003|20150615||01|영업/정상|13|영업중|||||0336610401||210865|강원도 강릉시 연곡면 퇴곡리 328번지 |강원도 강릉시 연곡면 진고개로 1826-11|25426|소금강마을에코센터 오토캠핑장|20150615092727|I|2018-08-31 23:59:59.0||353198.487137868    |484244.548622188    |자동차야영장업||||||||||||||||||||||||||||||||||
105|자동차야영장업|03_11_05_P|4200000|CDFI2262142019000001|20190529||01|영업/정상|13|영업중||||||||강원도 강릉시 견소동 223-1번지 강릉경찰수련원 |"강원도 강릉시 경강로 2580, 강릉경찰수련원 (견소동)"|25561|솔향강릉오토캠핑장|20190529181243|I|2019-05-31 02:20:59.0||370972.026475278    |476242.657739908    |자동차야영장업||일반주거지역|||||||||||||||||||5182|||||||||||||5182
106|자동차야영장업|03_11_05_P|4210000|CDFI2262142014000001|20140714||01|영업/정상|13|영업중|||||033-539-3618||240080|강원도 동해시 망상동 393-101번지 |강원도 동해시 동해대로 6370 (망상동)|25700|망상오토캠핑리조트 제2오토캠핑장|20170810090606|I|2018-08-31 23:59:59.0||384733.31459622     |456377.566387307    |자동차야영장업||자연녹지지역||기타|||||||||||||||||25000|||||||||||||25000
107|자동차야영장업|03_11_05_P|4210000|CDFI2262142017000001|20170420||01|영업/정상|13|영업중||||||||강원도 동해시 대진동 177-3번지 |강원도 동해시 대진1길 47-2 (대진동)|25708|아름다운 캠프|20181204143517|U|2018-12-06 02:40:00.0||386633.384500467    |454587.268895784    |자동차야영장업||자연녹지지역|1|기타|||근린생활시설|1|||95||||||||||6234|||||||||20000000||||6234
108|자동차야영장업|03_11_05_P|4210000|CDFI2262142017000002|20170803||01|영업/정상|13|영업중|||||033-539-3736|||강원도 동해시 추암동 1번지 |"강원도 동해시 촛대바위길 6 (추암동, 추암오토캠핑장)"|25790|추암오토캠핑장|20170810090153|I|2018-08-31 23:59:59.0||390910.383704203    |443841.577360466    |자동차야영장업||자연녹지지역|1|기타|||근린생활시설|1|||114||||||||||7000|||||||||||||7000
