##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
베델작은도서관||||작은도서관|000-0000-0000|경기도 광주시 행정타운로138번길 1-11||||||||베델작은도서관|(회덕동) 9-4|||200102
사랑의/뜰/안/작은도서관||||작은도서관|062-654-9101|광주광역시 남구 양림로 39-1||||||||사랑의 뜰 안 작은도서관|(양림동) 2층|||200102
아름다운Hills2차/작은도서관위원회||||작은도서관|055-294-8681|경상남도 창원시 의창구 북면 감계로 341||||||||아름다운Hills2차 작은도서관위원회|(창원 감계 힐스테이트 2차) 아름다운Hills2차 작은도서관|||200102
현동작은도서관||||작은도서관|055-221-0223|경상남도 창원시 마산합포구 현동7길 27||||||||현동작은도서관|(현동) 현동주민센터|||200102
가활센터작은도서관||||작은도서관|070-7774-2022|경상남도 창원시 마산회원구 양덕로 99||||||||가활센터작은도서관|(양덕동) 흥국생명 1층 가활센터작은도서관|||200102
상남꿈에그린도서관||||작은도서관|000-0000-0000|경상남도 창원시 성산구 토월로27번길 18||||||||상남꿈에그린도서관|(상남동,상남 꿈에그린) 상남꿈에그린도서관|||200102
꿈빛도서관||||작은도서관|070-4138-8000|충청북도 증평군 증평읍 북부두름길 80||||||||꿈빛도서관|꿈빛도서관 (대성베르힐 아파트)|||200102
진원작은도서관||||작은도서관|061-395-4005|전라남도 장성군 진원면 노사로 474||||||||진원작은도서관|진원주민자치센터내 1층|||200102
삼서드림빌작은도서관||||작은도서관|061-390-8490|전라남도 장성군 삼서면 드림빌길 5||||||||삼서드림빌작은도서관|장성드림빌복지회관 (2층)|||200102
e편한세상/서산예천/작은도서관||||작은도서관|041-681-7720|충청남도 서산시 동서1로 230||||||||e편한세상 서산예천 작은도서관|(예천동,이편한세상서산예천아파트) e편한세상 서산예천 작은도서관|||200102
힐스테이트/작은도서관||||작은도서관|041-666-2296|충청남도 서산시 성연면 성연3로 76||||||||힐스테이트 작은도서관|(힐스테이트서산아파트) 힐스테이트 작은도서관|||200102
방림계촌도서관||||작은도서관|033-333-1017|강원도 평창군 방림면 계촌길 101||||||||방림계촌도서관|방림계촌도서관|||200102
보드미/작은/도서관||||작은도서관|033-581-6041|강원도 태백시 보드미길 31||||||||보드미 작은 도서관|(장성동) 장성중앙교회|||200102
향기나는/작은도서관||||작은도서관|061-753-2279|전라남도 순천시 호남길 52||||||||향기나는 작은도서관|(행동) 서문안내소|||200102
둔덕청마꽃들작은도서관||||작은도서관|055-638-0011|경상남도 거제시 둔덕면 거제남서로 4624||||||||둔덕청마꽃들작은도서관|1층|||200102
이편한세상옥포@작은도서관||||작은도서관|055-687-3226|경상남도 거제시 성산로 33||||||||이편한세상옥포@작은도서관|(옥포동,e편한세상 옥포아파트 1단지) 작은도서관|||200102
참좋은작은도서관||||작은도서관|070-8802-3491|경상남도 거제시 상동1길 52-1||||||||참좋은작은도서관|(상동동) 1층 참좋은작은도서관|||200102
거제국제작은도서관||||작은도서관|055-688-2285|경상남도 거제시 옥포로10길 9||||||||거제국제작은도서관|(옥포동) 거제국제교류센터 3층|||200102
도토리작은도서관||||작은도서관|000-0000-0000|경기도 부천시 장말로 363||||||||도토리작은도서관|(심곡동) 203호|||200102
더샵퍼스트파크15/작은도서관||||작은도서관|032-831-1526|인천광역시 연수구 컨벤시아대로252번길 30||||||||더샵퍼스트파크15 작은도서관|(송도동,송도 더샵 퍼스트파크 F15BL) 더샵퍼스트파크15 작은도서관|||200102
그린/나래/작은도서관||||작은도서관|032-859-5955|인천광역시 연수구 컨벤시아대로130번길 100||||||||그린 나래 작은도서관|(송도동,송도 더샵 그린워크 3차) 그린 나래 작은도서관|||200102
송도3동/작은도서관||||작은도서관|032-749-6797|인천광역시 연수구 송도교육로 63||||||||송도3동 작은도서관|(송도동) 2층 작은도서관|||200102
별주부작은도서관||||작은도서관|000-0000-0000|경상남도 사천시 서포면 서포로 299||||||||별주부작은도서관|서포복지회관 2층|||200102
꿈/작은도서관||||작은도서관|000-0000-0000|경상남도 사천시 용현면 용현로 87||||||||꿈 작은도서관|(덕산 아내) 관리동|||200102
행복터/작은도서관||||작은도서관|02-2094-6133|서울특별시 중랑구 면목로27다길 42||||||||행복터 작은도서관|(면목동) 면목동 656번지 샘터공원|||200102
신촌원시인그림책마을작은도서관||||작은도서관|062-959-1361|광주광역시 광산구 북문대로419번길 60||||||||신촌원시인그림책마을작은도서관|(신창동) 3층 (광주보건대 정문 앞)|||200102
삼육대평생교육원/이야기방작은도서관||||작은도서관|02-3399-1201|서울특별시 노원구 화랑로 815||||||||삼육대평생교육원 이야기방작은도서관|(공릉동) 삼육대 평생교육원 207호|||200102
책마을/작은도서관||||작은도서관|052-204-2918|울산광역시 울주군 청량읍 군청로 1||||||||책마을 작은도서관|지하1층|||200102
서희스타힐스/작은도서관||||작은도서관|052-237-0127|울산광역시 울주군 온양읍 보곡3길 40||||||||서희스타힐스 작은도서관|(온양서희스타힐스) 작은도서관|||200102
문수산/동원로얄듀크/작은도서관||||작은도서관|052-223-3220|울산광역시 울주군 범서읍 장검길 60||||||||문수산 동원로얄듀크 작은도서관|(문수산동원로얄듀크) 작은도서관|||200102
아이들이꿈을키우는공간(아꿈공)/도서관||||작은도서관|000-0000-0000|경기도 오산시 은여울로43번길 13||||||||아이들이꿈을키우는공간(아꿈공) 도서관|(은계동) 2층|||200102
로고스작은도서관||||작은도서관|000-0000-0000|충청남도 논산시 연무읍 안심로61번길 31-2||||||||로고스작은도서관|연무대 지역아동센터|||200102
엘림도서관||||작은도서관|031-374-8207|경기도 오산시 내삼미로 85||||||||엘림도서관|(수청동) 우정프라자 502호|||200102
창의융합사고력작은도서관||||작은도서관|062-373-0979|광주광역시 서구 월드컵4강로68번길 10||||||||창의융합사고력작은도서관|(화정동) 창의융합사고력작은도서관|||200102
디딤돌도서관||||작은도서관|000-0000-0000|충청남도 논산시 강경읍 여강로 1307||||||||디딤돌도서관|강경교회|||200102
들꽃작은도서관||||작은도서관|062-652-7970|광주광역시 서구 금화로 249||||||||들꽃작은도서관|(화정동) 들꽃작은도서관|||200102
예쁨작은도서관||||작은도서관|000-0000-0000|충청남도 논산시 연산면 신암길 4-5||||||||예쁨작은도서관|연산침례교회|||200102
서창한옥작은도서관||||작은도서관|062-385-9073|광주광역시 서구 세동1길 27-1||||||||서창한옥작은도서관|(세하동) 서창한옥작은도서관|||200102
꿈빛나래도서관||||작은도서관|031-378-3134|경기도 오산시 청학로 125||||||||꿈빛나래도서관|(궐동) 꿈빛나래청소년문화의집|||200102
푸른숲작은도서관||||작은도서관|000-0000-0000|경기도 파주시 심학산로 385||||||||푸른숲작은도서관|(목동동,산내마을10단지 운정센트럴 푸르지오) .|||200102
다원작은도서관||||작은도서관|000-0000-0000|경기도 파주시 청암로 27||||||||다원작은도서관|(목동동,산내마을6단지한라비발디) 608동|||200102
하뜰안도서관||||작은도서관|02-309-6477|서울특별시 서대문구 가재울로 13||||||||하뜰안도서관|(남가좌동) 1층|||200102
귤현그림책작은도서관||||작은도서관|000-0000-0000|인천광역시 계양구 양지로 134||||||||귤현그림책작은도서관|(귤현동) 3층|||200102
나함작은도서관||||작은도서관|000-0000-0000|인천광역시 계양구 계양대로 92||||||||나함작은도서관|(작전동) 우리교회 4층 401호|||200102
행복드림작은도서관||||작은도서관|032-269-0691|인천광역시 계양구 경명대로 1065||||||||행복드림작은도서관|(계산동) 4층 402호|||200102
큰기적교회작은도서관||||작은도서관|000-0000-0000|경기도 파주시 금바위로 21||||||||큰기적교회작은도서관|(와동동) 큰기적교회작은도서관|||200102
노을빛작은도서관||||작은도서관|000-0000-0000|경기도 파주시 숲속노을로 297||||||||노을빛작은도서관|(문발동,노을빛마을주공아파트) 노을빛 아파트 216동 401호|||200102
이음작은도서관||||작은도서관|000-0000-0000|경기도 파주시 와석순환로 16||||||||이음작은도서관|(야당동,롯데캐슬파크타운) 롯데캐슬 파크타운|||200102
백마작은도서관||||작은도서관|070-4112-3182|경기도 파주시 창곡동길 20||||||||백마작은도서관|(야동동,에버나인) 금촌 에버나인|||200102
꿈뜰작은도서관||||작은도서관|000-0000-0000|경기도 파주시 온정길 41||||||||꿈뜰작은도서관|(금촌동) 이안빌딩 3층|||200102
작은사랑천년나무작은도서관||||작은도서관|000-0000-0000|충청북도 충주시 봉현로 365||||||||작은사랑천년나무작은도서관|(안림동,충주안림LH천년나무1단지아파트) 에듀센터|||200102
대소원작은문고||||작은도서관|000-0000-0000|충청북도 충주시 대소원면 국사봉길 106||||||||대소원작은문고|대소원 작은문고|||200102
상상필립작은도서관||||작은도서관|000-0000-0000|충청남도 공주시 웅진로 135||||||||상상필립작은도서관|(중동) 4층|||200102
관골행복작은도서관||||작은도서관|041-856-8403|충청남도 공주시 관골2길 36||||||||관골행복작은도서관|(신관동,신관주공6차) 603동 1층|||200102
숭도작은도서관||||작은도서관|000-0000-0000|인천광역시 강화군 송해면 상도숭뢰길 152||||||||숭도작은도서관|숭도교회|||200102
서울역센트럴자이아파트/작은도서관||||작은도서관|02-362-9951|서울특별시 중구 만리재로 175||||||||서울역센트럴자이아파트 작은도서관|(만리동2가,서울역센트럴자이) 서울역센트럴자이아파트|||200102
기산작은도서관||||작은도서관|000-0000-0000|경상북도 칠곡군 기산면 강정길 47-10||||||||기산작은도서관|안다미로귀때박물관2층|||200102
협성휴포레새마을작은도서관||||작은도서관|000-0000-0000|경상북도 칠곡군 왜관읍 평장길 20||||||||협성휴포레새마을작은도서관|(협성휴포레칠곡왜관) 협송휴포레|||200102
효성2단지작은도서관||||작은도서관|000-0000-0000|경상북도 칠곡군 석적읍 남율로9길 61||||||||효성2단지작은도서관|(칠곡남율효성해링턴플레이스2단지) 효성해링턴플레이스2단지|||200102
드림작은도서관||||작은도서관|061-641-9191|전라남도 여수시 구봉길 40||||||||드림작은도서관|(국동) 선교중앙교회 2층|||200102
장관부영/1차/작은도서관||||작은도서관|000-0000-0000|충청북도 진천군 진천읍 장관2길 139||||||||장관부영 1차 작은도서관|(사랑으로부영1차아파트) 장관부영1차아파트 관리동 2층|||200102
북소리작은도서관||||작은도서관|000-0000-0000|광주광역시 북구 동운로 210||||||||북소리작은도서관|(운암동) 2층|||200102
꿈드림작은도서관||||작은도서관|000-0000-0000|광주광역시 북구 임방울대로1042번길 14-1||||||||꿈드림작은도서관|(신용동,첨단자이1단지) 2층|||200102
북앤작은도서관||||작은도서관|000-0000-0000|경상북도 경산시 백자로20길 53||||||||북앤작은도서관|(사동,부영 1차아파트) 부영1차 상가 203호|||200102
성산작은도서관||||작은도서관|062-525-7890|광주광역시 북구 대자로 48-16||||||||성산작은도서관|(운암동) 1층|||200102
하백꿈작은도서관||||작은도서관|062-575-3004|광주광역시 북구 하백로5번길 6||||||||하백꿈작은도서관|(매곡동) 1층|||200102
어울매작은도서관||||작은도서관|062-228-6998|광주광역시 북구 동문대로 136||||||||어울매작은도서관|(두암동) 3층|||200102
독(讀)한경산병영작은도서관||||작은도서관|000-0000-0000|경상북도 경산시 자인면 일연로 165||||||||독(讀)한경산병영작은도서관|제7516부대 2대대|||200102
늘푸른길작은도서관||||작은도서관|000-0000-0000|충청남도 천안시 서북구 늘푸른1길 19||||||||늘푸른길작은도서관|(두정동,부경아파트) 상가동 105-301|||200102
꽃누리/작은도서관||||작은도서관|062-944-9548|광주광역시 광산구 선운로 65||||||||꽃누리 작은도서관|(선암동,선운리버프라임) 주민공동시설 내|||200102
느티나무/작은도서관||||작은도서관|062-951-2399|광주광역시 광산구 선운로 17||||||||느티나무 작은도서관|(선암동,선운지구 해광 샹그릴라) 주민공동시설 내|||200102
