##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@보건소
울산동구보건소||129.416589437|35.5047924216|보건소|052-209-4080|울산광역시 동구 봉수로 155||||||||울산동구보건소|(화정동)|||30301
울주군보건소||129.113738833|35.558366223|보건소|052-265-9095|울산광역시 울주군 삼남면 서향교1길 67-12||||||||울주군보건소|(삼남면)|||30301
울진군보건소||129.404600492|36.9962175533|보건소|054-783-1250|경상북도 울진군 울진읍 읍내8길 61-8||||||||울진군보건소|(울진읍)|||30301
원미보건소||126.780966811|37.4942672636|보건소|032-625-4204|경기도 부천시 옥산로10번길 16||||||||원미보건소|(중동)|||30301
원주시보건소||127.946794932|37.3515857082|보건소|033-737-4025|강원도 원주시 원일로 139||||||||원주시보건소|3층 (일산동,건강문화센터)|||30301
유성구보건소||127.335412979|36.358120738|보건소|042-611-5011|대전광역시 유성구 유성대로730번길 51||||||||유성구보건소|(장대동)|||30301
은평구보건소||126.92882355|37.6024569702|보건소|02-351-8154|서울특별시 은평구 은평로 195||||||||은평구보건소|(녹번동)|||30301
음성군보건소||127.688885953|36.9288406455|보건소|043-872-2136|충청북도 음성군 음성읍 중앙로 49||||||||음성군보건소|(음성읍)|||30301
의령군보건소||128.2547694|35.3178189|보건소|055-570-4010|경상남도 의령군 의령읍 의병로8길 16||||||||의령군보건소|16|||30301
의성군보건소||128.697545021|36.3457103533|보건소|054-830-6688|경상북도 의성군 의성읍 구봉길 228||||||||의성군보건소|(의성읍)|||30301
의왕시보건소||126.971993918|37.343787873|보건소|031-345-2553|경기도 의왕시 오봉로 34||||||||의왕시보건소|(고천동,의왕시보건소)|||30301
의정부시보건소||127.039561543|37.7361592383|보건소|031-870-6005|경기도 의정부시 범골로 131||||||||의정부시보건소|(의정부동)|||30301
이천시보건소||127.452331393|37.288983787|보건소|031-635-2400|경기도 이천시 증신로153번길 13||||||||이천시보건소|(증포동)|||30301
익산시보건소||126.966473069|35.9609875273|보건소|053-859-4839|전라북도 익산시 무왕로 975||||||||익산시보건소|(신동)|||30301
인제군보건소||128.168585417|38.0632770593|보건소|033-461-2425|강원도 인제군 인제읍 인제로140번길 34||||||||인제군보건소|(인제읍)|||30301
인천광역시남구보건소||126.677437209|37.4610675551|보건소|032-880-5310|인천광역시 남구 주안서로 25||||||||인천광역시남구보건소|(도화동)|||30301
인천광역시동구보건소||126.625935053|37.4830408422|보건소|032-762-4001|인천광역시 동구 석수로 90||||||||인천광역시동구보건소|(만석동)|||30301
인천광역시서구보건소||126.67390994|37.5444437976|보건소|032-560-5050|인천광역시 서구 탁옥로 39||||||||인천광역시서구보건소|(심곡동)|||30301
인천광역시중구보건소||126.629107008|37.4772159388|보건소|032-772-4001|인천광역시 중구 참외전로72번길 21||||||||인천광역시중구보건소|(전동)|||30301
일산서구보건소||126.775787786|37.6844746983|보건소|031-8075-4167|경기도 고양시 일산서구 일중로 54||||||||일산서구보건소|(일산동)|||30301
장성군보건소||126.782453247|35.3045428542|보건소|061-390-7559|전라남도 장성군 장성읍 청운11길 13||||||||장성군보건소|(장성읍)|||30301
장안구보건소||127.00962363|37.3033812651|보건소|031-228-5715|경기도 수원시 장안구 송원로 101||||||||장안구보건소|(조원동,장안구구보건소)|||30301
장흥군보건소||126.9069914|34.6770422|보건소|061-862-4000|전라남도 장흥군 장흥읍 흥성로 49||||||||장흥군보건소|49|||30301
전주시보건소||127.143352748|35.8158450493|보건소|063-281-6241|전라북도 전주시 완산구 전라감영로 33||||||||전주시보건소|(중앙동4가)|||30301
정선군보건소||128.671487271|37.3800917319|보건소|033-562-4000|강원도 정선군 정선읍 녹송로 33||||||||정선군보건소|(정선읍)|||30301
정읍시보건소||126.854521624|35.5779807055|보건소|063-539-6082|전라북도 정읍시 수성1로 61||||||||정읍시보건소|(수성동)|||30301
제주시동부보건소||126.751328133|33.5543504469|보건소|064-783-5042|제주특별자치도 제주시 구좌읍 김녕로14길 6||||||||제주시동부보건소|(구좌읍)|||30301
제주시서부보건소||126.269678617|33.4123048367|보건소|064-796-2911|제주특별자치도 제주시 한림읍 강구로 5||||||||제주시서부보건소|(한림읍)|||30301
제주시제주보건소||126.520238165|33.4916016527|보건소|064-728-4010|제주특별자치도 제주시 연삼로 264||||||||제주시제주보건소|(도남동)|||30301
제천시보건소||128.21685443|37.1486851887|보건소|043-641-2720|충청북도 제천시 의림대로 242||||||||제천시보건소|(청전동)|||30301
종로구보건소||126.969224101|37.5818308915|보건소|02-2148-3520|서울특별시 종로구 자하문로19길 36||||||||종로구보건소|(옥인동)|||30301
중구보건소||127.395069821|36.3080239841|보건소|042-580-2706|대전광역시 중구 산성로 63||||||||중구보건소|(문화동)|||30301
증평군보건소||127.585322266|36.7742425856|보건소|043-835-4213|충청북도 증평군 증평읍 보건복지로 64||||||||증평군보건소|(증평읍)|||30301
진도군보건소||126.26291509|34.4803747632|보건소|061-540-6005|전라남도 진도군 진도읍 남동1길 40-9||||||||진도군보건소|(진도읍)|||30301
진안군보건소||127.434776063|35.7973102465|보건소|063-430-8560|전라북도 진안군 진안읍 진무로 1189||||||||진안군보건소|(진안읍)|||30301
진주시보건소||128.122037753|35.2136731814|보건소|055-741-4000|경상남도 진주시 월아산로 2026||||||||진주시보건소|(초전동)|||30301
진천군보건소||127.439661115|36.860611792|보건소|043-539-7415|충청북도 진천군 진천읍 중앙북1길 11-8||||||||진천군보건소|(진천읍)|||30301
창녕군보건소||128.490055084|35.5436465835|보건소|055-530-6292~3|경상남도 창녕군 창녕읍 우포2로 1189-35||||||||창녕군보건소|1189|||30301
창원시마산보건소||128.562898478|35.1823994263|보건소|055-225-5931|경상남도 창원시 마산합포구 월영동북로 15||||||||창원시마산보건소|(해운동,마산보건소)|||30301
창원시진해보건소||128.710159819|35.1314330703|보건소|055-225-6105|경상남도 창원시 진해구 진해대로 1101||||||||창원시진해보건소|(풍호동,진해보건소)|||30301
창원시창원보건소||128.613188152|35.2574396254|보건소|055-225-4000|경상남도 창원시 의창구 팔용로451번길 8||||||||창원시창원보건소|(팔용동)|||30301
처인구보건소||127.177968818|37.2408670611|보건소|031-324-4906|경기도 용인시 처인구 중부대로 1199||||||||처인구보건소|(삼가동)|||30301
천안시동남구보건소||127.151275876|36.8074532911|보건소|041-521-2655|충청남도 천안시 동남구 버들로 34||||||||천안시동남구보건소|(문화동)|||30301
천안시서북구보건소||127.113048321|36.8161284111|보건소|041-521-2552|충청남도 천안시 서북구 번영로 156||||||||천안시서북구보건소|(불당동)|||30301
철원군보건소||127.302561458|38.1481392763|보건소|033-450-5550|강원도 철원군 갈말읍 군탄로 16||||||||철원군보건소|(갈말읍)|||30301
청도군보건소||128.737261485|35.6486248681|보건소|054-370-2649|경상북도 청도군 화양읍 청화로 79-11||||||||청도군보건소|(화양읍)|||30301
청주시상당보건소||127.504767767|36.5880760615|보건소|043-201-3118|충청북도 청주시 상당구 남일면 단재로 480||||||||청주시상당보건소||||30301
청주시청원보건소||127.430472444|36.7104055344|보건소|043-201-3421|충청북도 청주시 청원구 오창읍 과학산업3로 238||||||||청주시청원보건소|(오창읍)|||30301
청주시흥덕보건소||127.492925956|36.6412346899|보건소|043-201-3311|충청북도 청주시 상당구 대성로172번길 21||||||||청주시흥덕보건소|(수동)|||30301
춘천시보건소||127.720217015|37.8755504323|보건소|033-250-3578|강원도 춘천시 중앙로 135||||||||춘천시보건소|(중앙로3가)|||30301
충주시보건소||127.925285828|36.9913173882|보건소|043-850-3515|충청북도 충주시 으뜸로 21||||||||충주시보건소|(금릉동)|||30301
칠곡군보건소||128.418510523|35.9909687709|보건소|054-973-4000|경상북도 칠곡군 왜관읍 관문로1길 30||||||||칠곡군보건소|(왜관읍)|||30301
태백시보건소||128.992454969|37.1766224501|보건소|033-552-1378|강원도 태백시 태백로 905||||||||태백시보건소|(황지동)|||30301
통영시보건소||128.432013215|34.8598083622|보건소|055-650-6010|경상남도 통영시 안개4길 108||||||||통영시보건소|(무전동)|||30301
파주시보건소||126.77390972|37.7563505479|보건소|031-940-4881|경기도 파주시 후곡로 13||||||||파주시보건소|(금촌동)|||30301
평택시송탄보건소||127.066497992|37.0657153564|보건소|031-8024-7273|경기도 평택시 서정로 295||||||||평택시송탄보건소|(이충동)|||30301
평택시평택보건소||127.111971945|36.9908953104|보건소|031-8024-4421|경기도 평택시 평택5로 56||||||||평택시평택보건소|(비전동)|||30301
포천시보건소||127.201262849|37.9008257597|보건소|031-538-3600|경기도 포천시 포천로 1612||||||||포천시보건소|(신읍동)|||30301
포항시남구보건소||129.39622555|35.9924412796|보건소|054-270-4004|경상북도 포항시 남구 동해안로 6119||||||||포항시남구보건소|(인덕동)|||30301
포항시북구보건소||129.380084571|36.0707630709|보건소|054-270-4168~9|경상북도 포항시 북구 삼흥로 98||||||||포항시북구보건소|(장성동)|||30301
하남시보건소||127.215529813|37.5390571062|보건소|031-790-6551|경기도 하남시 대청로 10||||||||하남시보건소|(신장동)|||30301
하동군보건소||127.752791308|35.0669466755|보건소|055-882-4000|경상남도 하동군 하동읍 군청로 31||||||||하동군보건소|(하동읍)|||30301
함안군보건소||128.410266483|35.2757580117|보건소|055-580-3147|경상남도 함안군 가야읍 중앙남4길 10||||||||함안군보건소|(가야읍)|||30301
함양군보건소||127.731780543|35.5196760346|보건소|055-960-5340|경상남도 함양군 함양읍 한들로 141||||||||함양군보건소|(함양읍)|||30301
함평군보건소||126.52424768|35.0618959894|보건소|061-320-3547|전라남도 함평군 함평읍 중앙길 54-8||||||||함평군보건소|(함평읍)|||30301
합천군보건소||128.156755358|35.5679289938|보건소|055-930-3681|경상남도 합천군 합천읍 동서로 39||||||||합천군보건소|()|||30301
해남군보건소||126.612043624|34.5704605088|보건소|061-533-4000|전라남도 해남군 해남읍 해남로 46||||||||해남군보건소|(해남읍)|||30301
홍성군보건소||126.663061342|36.5966419162|보건소|041-632-2588|충청남도 홍성군 홍성읍 문화로 106||||||||홍성군보건소|()|||30301
홍천군보건소||127.8839445|37.6936377|보건소|033-434-2401|강원도 홍천군 홍천읍 신장대로 5||||||||홍천군보건소|5|||30301
화성시보건소||126.904556292|37.1292821092|보건소|031-353-7504|경기도 화성시 향남읍 3.1만세로 1055||||||||화성시보건소|(향남읍)|||30301
화순군보건소||126.982013638|35.057130943|보건소|061-379-5369|전라남도 화순군 화순읍 쌍충로 62||||||||화순군보건소|(화순읍)|||30301
횡성군보건소||127.984440311|37.4871574916|보건소|033-340-2550|강원도 횡성군 횡성읍 횡성로 379||||||||횡성군보건소|(횡성군 종합복지타운)|||30301
흥덕보건소||||보건소|||충청북도 청주시 흥덕구 비하동 792|||||||흥덕보건소|(비하로12번길 46)|||30301
100세건강생활지원센터||||보건소|||전라북도 익산시 인화동 2가 174-6|||||||100세건강생활지원센터||||30301
100세건강생활지원센터||||보건소||경기 광명시 오리로 1018||||||||100세건강생활지원센터|(동일 건물 내 복합사용)|||30301
가거도보건지소||125.1274423|34.0523981|보건소|061-246-3585|전라남도 신안군 흑산면 가거도길 5||||||||가거도보건지소|5|||30301
가곡보건지소||129.205841292|37.1477061973|보건소|033-572-7014|강원도 삼척시 가곡면 가곡천로 1455||||||||가곡보건지소|(가곡면)|||30301
가남보건지소||127.544995654|37.2015967564|보건소|031-887-3642|경기도 여주시 가남읍 태평중앙1길 20||||||||가남보건지소|(가남읍)|||30301
가덕면/보건지소||127.5470854|36.5523107|보건소|043-297-5311|충청북도 청주시 상당구 가덕면 보청대로 4650||||||||가덕면 보건지소|4650|||30301
가산면보건지소||128.5393238|36.0860815|보건소|054-971-7840|경상북도 칠곡군 가산면 경북대로 1552||||||||가산면보건지소|1552|||30301
가산보건지소||127.186144744|37.8482100735|보건소|031-538-4344|경기도 포천시 가산면 선마로 223||||||||가산보건지소|()|||30301
가야곡보건지소||127.158775|36.136815|보건소|041-746-8251|충청남도 논산시 가야곡면 덕은로 22||||||||가야곡보건지소|22|||30301
