##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@갤러리
쇼나아프리카갤러리||126.95217170000001|37.54686969999999|갤러리|032-832-1215||서울 마포구 공덕동 롯데캐슬오피스텔 101-3704|||||||쇼나아프리카갤러리||||100106
롯데갤러리|잠실점|127.09802739999998|37.5112348|갤러리|02-411-6911|서울시 송파구 올림픽로 240||||||||롯데갤러리 잠실점|(잠실동 40-1) 롯데백화점 잠실점 12F|||100106
갤러리스케이프||127.0057223|37.5547765|갤러리|02-747-4675|서울시 중구 동호로 17길 89||||||||갤러리스케이프||||100106
페인터스머그||126.93042549999996|37.56854939999999|갤러리|02-563-9977||서울시 서대문구 연희동 132-27|||||피렌체52||페인터스머그(구 피렌체52)|2F|||100106
갤러리호감||126.99179049999998|37.5986686|갤러리|02-762-3322|서울시 성북구 대사관로 87||||||||갤러리호감||||100106
닷라인TV||126.93555449999997|37.5817562|갤러리|070-4312-9098||서울 서대문구 홍은2동 277-16|||||||닷라인TV|B1F|||100106
플레이스막||126.92622470000003|37.5620983|갤러리|017-219-8185|서울 마포구 동교로46길 36||||||||플레이스막|(연남동 227-9)|||100106
가인갤러리||126.98061830000006|37.5828725|갤러리|02-394-3631|서울시 종로구 삼청로 5길 22||||||||가인갤러리|(팔판동 101-3)|||100106
더페이지갤러리||127.04103179999993|37.5469608|갤러리|02-3447-0049|서울시 성동구 서울숲2길 32-14||||||||더페이지갤러리||||100106
옆집갤러리||127.0157064|37.5429739|갤러리|02-730-2560|서울시 송파구 송파대로42길 40||||||||옆집갤러리||||100106
KSD/한국예탁결제원/문화갤러리||||갤러리|02-3774-3021||- , 서울특별시 영등포구 여의도동 34-6|||||||KSD 한국예탁결제원 문화갤러리|(도로명) 서울특별시 영등포구 여의나루로4길 23 럭키증권 (주)본사사옥|||100106
금촌갤러리||127.05208659999994|37.4885335|갤러리|02-577-5956|서울시 강남구 남부순환로 2804||||||||금촌갤러리|아카데미플라자 B101-105호|||100106
스페이스민갤러리||127.02535209999996|37.6020596|갤러리|02-742-7088|서울시 성북구 동소문로 17||||||투엠갤러리||스페이스민갤러리(구 투엠갤러리)|(동소문동1가 91) 3F|||100106
두루아트스페이스||126.92965479999998|37.5671196|갤러리|02-720-0345|서울시 서대문구 연희맛로 17-18||||||||두루아트스페이스|(연희동 130-13) 1F|||100106
서진아트스페이스||127.0018824|37.5607198|갤러리|02-2273-9301|서울시 중구 동호로27길 30||||||||서진아트스페이스|#500|||100106
청안갤러리||||갤러리|02-776-5105|- , 서울시 중구 정동길 12-11||||||||청안갤러리||||100106
넵스아트갤러리||127.03045020000002|37.5200172|갤러리|02-3460-8102|서울 강남구 도산대로 216||||||||넵스아트갤러리||||100106
광진교8번가||127.11292920000005|37.54493610000001|갤러리|02-476-0722||서울 강동구 천호2동 527-2|||||||광진교8번가||||100106
L153갤러리||126.92835880000007|37.5692424|갤러리|02-322-5827|서울시 서대문구 연희로11바길 2||||||||L153갤러리||||100106
이목||127.06398839999997|37.5413019|갤러리|02-546-0688|서울시 광진구 동일로20길 8||||||||이목||||100106
KSD갤러리||126.92858060000003|37.5214103|갤러리|02-3774-3314|서울시 영등포구 여의나루로4길 23||||||||KSD갤러리||||100106
레이블갤러리||127.06096739999998|37.5456994|갤러리|02-2272-0662|서울시 성동구 성수이로26길 31||||||||레이블갤러리||||100106
필립강갤러리||126.96566729999995|37.4731299|갤러리|02-517-9014~5|서울시 관악구 남부순환로248길 68||||||||필립강갤러리|(봉천동) A동 203호|||100106
AYA아트코어브라운||127.03060589999995|37.489964|갤러리|02-6180-3800|서울시 서초구 강남대로 305||||||||AYA아트코어브라운|413호|||100106
미르갤러리||126.91297170000007|37.5460227|갤러리|02-323-4900|서울시 마포구 토정로 17-7||||||||미르갤러리||||100106
히든엠갤러리||126.97882500000003|37.56205|갤러리|02-539-2346|서울시 강남구 논현로86길 16||||||||히든엠갤러리|제포빌딩 L층|||100106
오동희포트레이트갤러리||127.02155979999998|37.5068585|갤러리|02-593-5275|서울시 서초구 사평대로55길 120||||||||오동희포트레이트갤러리|3F|||100106
한성자동차/드림그림갤러리/삼성전시장||||갤러리|02-550-4000|서울시 강남구 영동대로 334||||||||한성자동차 드림그림갤러리 삼성전시장||||100106
파라다이스ZIP||127.00381749999997|37.5594576|갤러리|02-2278-9856|서울시 중구 동호로 268-8||||||||파라다이스ZIP||||100106
소노아트||126.93093880000004|37.5659005|갤러리|02-3143-7476|서울시 서대문구 연희로8길 5-12||||||||소노아트|1F|||100106
아트스페이스와트||126.99877590000006|37.5846602|갤러리||서울시 종로구 성균관로4길 21||||||||아트스페이스와트|2F|||100106
Gallery/Choi||126.91297170000007|37.5460227|갤러리|02-323-4900|서울시 마포구 토정로 17-7||||||||Gallery Choi||||100106
M컨템포러리||127.02751660000001|37.5047005|갤러리|02-3451-8199|- , 서울 강남구 봉은사로 120||||||||M컨템포러리||||100106
스페이스창배||126.9299939|37.5664407|갤러리|02-332-1781|서울시 서대문구 연희로 89-8||||||||스페이스창배|3F|||100106
린파인아트갤러리||127.10129059999997|37.5919286|갤러리|02-544-2639|서울시 중랑구 용마공원로 10가길 24||||||||린파인아트갤러리|1F|||100106
삼원특수지페이퍼갤러리||127.0011634|37.5676734|갤러리|02-468-9008|서울시 중구 을지로35길 24||||||||삼원특수지페이퍼갤러리|2F|||100106
리디아갤러리||||갤러리|02-2602-4843|서울시 양천구 목동로25길 30||||||||리디아갤러리|1F (신정동 894-3번지)|||100106
백남준기념관||127.01374850000002|37.5730106|갤러리|02-2124-8800|서울특별시 종로구 종로53길 12-1||||||||백남준기념관||||100106
아트레온갤러리충||126.94032700000002|37.5564819|갤러리|02-364-8900|서울시 서대문구 신촌로 129||||||||아트레온갤러리충|아트레온 B1-B2F|||100106
갤러리초이||||갤러리|02-323-4900|서울시 마포구 토정로 17-7||||||Gallery Choi||갤러리초이(Gallery Choi)||||100106
스페이스/나인||126.8955747|37.5129023|갤러리|02-6398-7253|- , 서울특별시 영등포구 경인로 739||||||||스페이스 나인|2층|||100106
갤러리2번출구||126.87957260000007|37.5043503|갤러리|070-4705-9235|서울시 구로구 구로중앙로 198||||||||갤러리2번출구|25동 303-3호|||100106
4LOG/ARTSPACE||||갤러리|02-470-0107|서울시 강동구 풍성로 161||||||||4LOG ARTSPACE|B1|||100106
블럭과석공갤러리&카페||126.90904449999994|37.52718369999999|갤러리|070-7743-6948|서울시 영등포구 버드나루로14가길 19||||||||블럭과석공갤러리&카페|B1F-1F|||100106
마포문화원/갤러리||126.95547999999997|37.5421679|갤러리|02-312-1100|서울 마포구 백범로 227||||||||마포문화원 갤러리||||100106
디스위켄드룸||127.05598729999997|37.5239571|갤러리|070-8868-9120|- , 서울 강남구 영동대로142길 8||||||||디스위켄드룸|2층|||100106
서울여성공예센터/더아리움||||갤러리|02-948-1188/1144|- , 서울 노원구 동일로174길 27||||||||서울여성공예센터 더아리움||||100106
KAIST/Research&Art/Gallery||||갤러리||서울시 동대문구 회기로 85||||||||KAIST Research & Art Gallery|KAIST 경영대학 수펙스경영관 2F|||100106
스페이스55||||갤러리|010-6304-4565|서울 은평구 증산로19길 9-1||||||||스페이스55||||100106
이화아트갤러리||||갤러리||서울시 중구 정동길 26||||||||이화아트갤러리|이화여고 백주년기념관 지하1층|||100106
신도문화공간||||갤러리||서울특별시 성동구 성수이로 24길 3||||||||신도문화공간||||100106
후지필름/X/갤러리||||갤러리||- , 서울 강남구 선릉로 838||||||||후지필름 X 갤러리||||100106
마린아트스페이스||||갤러리|02-375-3445|서울시 서대문구 명지대2길 14||||||||마린아트스페이스|5F|||100106
디아트플랜/요갤러리||||갤러리|02-318-0131|서울 중구 명동길 74||||||||디아트플랜 요갤러리|1898광장 B117호 (명동성당 지하1F)|||100106
래미안갤러리(문정동)||||갤러리|02-2226-3304|서울특별시 송파구 충민로 17||||||||래미안갤러리(문정동)|문정동 래미안 갤러리|||100106
밤부갤러리||||갤러리||서울 강남구 봉은사로 449||||||||밤부갤러리|밤부타워 지하1층|||100106
JK블라썸호텔갤러리||||갤러리|010-7542-1250|서울 강서구 양천로65길 41-22||||||||JK블라썸호텔갤러리|JKblossom|||100106
한전아트센터갤러리||127.02805560000001|37.4856225|갤러리|02-2105-8190~2|서울시 서초구 효령로72길 60||||||||한전아트센터갤러리|한전아트센터 1F|||100106
갤러리호(갤러리EW로/명칭변경)||127.0090725|37.4874498|갤러리|02-588-2987||서울시 서초구 서초동 1538-4|||||||갤러리호(갤러리EW로 명칭변경)||||100106
갤러리행||127.0103767|37.4905045|갤러리|02-586-9259||서울시 서초구 서초3동 1550-13|(휴관)||||||갤러리행|소소헌빌딩 B1|||100106
갤러리K(아트스페이스K으로/명칭변경)||127.01228839999999|37.4813541|갤러리|02-2055-1410||서울시 서초구 서초3동 1463-10|||||||갤러리K(아트스페이스K으로 명칭변경)||||100106
스페이스함||127.00946420000002|37.4869854|갤러리|02-3475-9126||서울시 서초구 서초동 1537-2|||||||스페이스함|렉서스빌딩 3F|||100106
샘터화랑||127.01029249999999|37.5026247|갤러리|02-514-5122|서울시 서초구 고무래로8길 4||||||||샘터화랑||||100106
갤러리작||127.03695820000007|37.4629528|갤러리|02-2155-2351|서울시 서초구 매헌로 16||||||||갤러리작|하이브랜드패션관 3F|||100106
갤러리디자이너주||127.0161884|37.4820164|갤러리|02-584-0306||서울 서초구 서초동 1449-7|||||||갤러리디자이너주|거암빌딩본관 1층|||100106
갤러리하늘공간||127.0112571|37.4851389|갤러리|02-3488-3885||- , 서울시 서초구 서초동 1583-7|||||||갤러리하늘공간|Infiniti 매장 5층|||100106
송아트갤러리||127.01313470000002|37.4980994|갤러리|02-3482-7096|서울시 서초구 서초중앙로 188||||||||송아트갤러리|(아크로비스타) 아케이드 B133|||100106
푸르지오갤러리||127.0299257|37.4942068|갤러리|02-556-5218/9||서울 강남구 역삼동 831-21|||||||푸르지오갤러리||||100106
화이트갤러리||127.0074318|37.4930009|갤러리|02-535-7119||- , 서울 서초구 서초동 1720-8|||||||화이트갤러리|흰물결빌딩|||100106
아뜰리에705/Atelier/705||127.03607710000005|37.4791988|갤러리|02-572-8399|서울시 서초구 강남대로27길 38||||||||아뜰리에705 Atelier 705||||100106
갤러리서초||127.0099699|37.4841423|갤러리|02-582-3394||서울시 서초구 서초3동 1533|||||||갤러리서초|한신리빙타워 1F|||100106
갤러리쉐자아르||127.0421845|37.4753181|갤러리|02-529-2033||서울 서초구 양재동 265|||||||갤러리쉐자아르(구)||||100106
예술의전당/V갤러리||127.0324112|37.4837121|갤러리|02-580-1705|서울시 서초구 남부순환로 2406||||||||예술의전당 V갤러리||||100106
예술의전당/갤러리7||127.0324112|37.4837121|갤러리|02-580-1671|서울시 서초구 남부순환로 2406||||||||예술의전당 갤러리7||||100106
KTB투자증권/서초금융센터/갤러리||127.01656700000001|37.4941883|갤러리|02-2184-0200||서울시 서초구 서초동 1674-4|(폐관)||||||KTB투자증권 서초금융센터 갤러리|하림빌딩 3F|||100106
핑크갤러리/Pink/Gallery||127.01132359999997|37.4833499|갤러리|070-8887-6388||서울시 서초구 서초동 1460-21|||||||핑크갤러리 Pink Gallery|2F|||100106
비앤빛갤러리/B&VIIT/GALLERY||127.0261927|37.4977803|갤러리|02-590-2353||서울시 서초구 서초4동 1317-23|||||||비앤빛갤러리 B&VIIT GALLERY|GT타워 B2F|||100106
유중갤러리||126.99282870000002|37.4895029|갤러리|02-3477-7727|서울 서초구 방배로 178||||||||유중갤러리|유중아트센터 3F|||100106
EW갤러리||126.98825520000002|37.5034607|갤러리|02-588-2981/7|서울시 서초구 양재대로2길 100-48||||||갤러리호||EW갤러리(구 갤러리호)|(우면동),B1F|||100106
갤러리디엠||127.0100506|37.48976469999999|갤러리|02-583-1623||- , 서울 서초구 서초3동 1549-8|||||||갤러리디엠|동명빌딩 지하2층|||100106
153갤러리||127.01054969999995|37.5037919|갤러리|02-599-0960||서울시 서초구 반포동 57-3|(폐관)||||||153갤러리|운창빌딩 B1F|||100106
아트클럽1563/artclub1563||127.01184579999994|37.488256|갤러리|02-584-5044||서울시 서초구 서초동 1563-6|(폐관)||||||아트클럽1563 artclub1563|하몬프라자 B1F|||100106
갤러리써포먼트||126.99756439999999|37.4977817|갤러리|070-8244-0604|서울시 서초구 사평대로22길 41||||||||갤러리써포먼트|성운빌딩 4층|||100106
서정욱갤러리||127.0097151|37.485544|갤러리|02-582-4876||서울 서초구 서초3동 1530-1|||||||서정욱갤러리|JC빌딩|||100106
바호컬처||127.02201839999998|37.5054138|갤러리|02-533-2536||서울 서초구 반포동 739-3|||||||바호컬처|진석빌딩 2F|||100106
유중아트센터/1갤러리||126.99282870000002|37.4895029|갤러리|02-3477-7727|서울시 서초구 방배로 178||||||||유중아트센터 1갤러리|유중아트센터 4F|||100106
갤러리토스트||126.99015129999998|37.4944967|갤러리|02-532-6460|서울시 서초구 방배로 42길 46||||||||갤러리토스트|3F|||100106
스페이스UM||126.9905258|37.4943408|갤러리|02-595-1498||서울 서초구 방배동 33-8|||||||스페이스UM|1F|||100106
0갤러리||126.98270419999994|37.4874608|갤러리|02-3477-7727|서울시 서초구 방배로 178||||||이수AT센터 0갤러리||0갤러리 (전 이수AT센터 0갤러리)|유중아트센터 4F 옥외전시장|||100106
코트라아트콜라보/전시관||127.04494929999998|37.4652432|갤러리|02-3460-7873|서울시 서초구 헌릉로 13||||||||코트라아트콜라보 전시관||||100106
미피하우스아트랩||126.99836470000002|37.4813134|갤러리|02-590-7770|서울시 서초구 효령로 132||||||||미피하우스아트랩|마노핀갤러리 B1F|||100106
갤러리신시||||갤러리|070-4619-2827||서울 서초구 양재2동 398-4|||||||갤러리신시||||100106
예술의전당/한가람미술관/제7전시실||127.01130690000002|37.4786094|갤러리|02-580-1705|서울 서초구 남부순환로 2406||||||V 갤러리||예술의전당 한가람미술관 제7전시실(구 V 갤러리)||||100106
아트컴퍼니긱||126.99023020000004|37.4948744|갤러리|070-7795-7395|서울시 서초구 방배로42길 31-5||||||||아트컴퍼니긱||||100106
흰물결갤러리||127.0063821|37.494564|갤러리|02-535-7119|서울시 서초구 반포대로 150||||||||흰물결갤러리|흰물결아트센터 1-2F|||100106
미나갤러리||||갤러리|02-595-2455||서울 서초구 방배동 773-8|||||||미나갤러리||||100106
페리지갤러리||127.0063821|37.494564|갤러리|070-4676-7091|서울시 서초구 반포대로 18||||||||페리지갤러리|KH바텍 B1F|||100106
갤러리DA||127.04083489999994|37.4781069|갤러리|02-3462-8088|서울 서초구 양재천로23길 2||||||||갤러리DA|(양재동 91-6)|||100106
아트스페이스호서||127.01228839999999|37.4813541|갤러리|02-2055-1410|서울시 서초구 반포대로 9||||||아트스페이스K||아트스페이스호서(구 아트스페이스K)||||100106
