##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성화재
삼성화재|강서CS지점|||삼성화재|02-2096-8001|서울 영등포구 문래로28길 25||||||||삼성화재 강서CS지점|6층 삼성화재 강서CS지점 (문래동3가,영시티)|||40701
삼성화재|강서교차지점|||삼성화재|02-320-7050|서울 영등포구 양평로 76||||||||삼성화재 강서교차지점|9층 (양평동4가,삼성화재영등포사옥)|||40701
삼성화재|강서법인지점|||삼성화재|02-320-7294|서울 영등포구 양평로 76||||||||삼성화재 강서법인지점|4층 강서법인1지점 (양평동4가,삼성화재영등포사옥)|||40701
삼성화재|강서사업단|||삼성화재|02-850-6164|서울 영등포구 양평로 76||||||||삼성화재 강서사업단|11층 강서사업단 (양평동4가,삼성화재영등포사옥)|||40701
삼성화재|강서삼성지점|||삼성화재|02-2693-7281|서울 강서구 마곡동로 55||||||||삼성화재 강서삼성지점|3층 강서삼성지점 (마곡동,마커스빌딩)|||40701
삼성화재|강서성공지점|||삼성화재|02-2658-8114|서울 강서구 마곡동로 55||||||||삼성화재 강서성공지점|5층 (마곡동,마커스빌딩)|||40701
삼성화재|강서육성지점|||삼성화재|02-2620-1011|서울 강서구 마곡동로 55||||||||삼성화재 강서육성지점|5층 육성지점 (마곡동,마커스빌딩)|||40701
삼성화재|강서지역단|||삼성화재|02-2620-1002|서울 강서구 마곡동로 55||||||||삼성화재 강서지역단|5층 강서지역단 (마곡동,마커스빌딩)|||40701
삼성화재|강서지점|||삼성화재|02-2601-6449|서울 강서구 마곡동로 55||||||||삼성화재 강서지점|4층 강서지점 (마곡동,마커스빌딩)|||40701
삼성화재|강일지점|||삼성화재|02-488-6890|서울 강동구 천호대로 1077||||||||삼성화재 강일지점|6층 강일지점 (천호동,래미안강동팰리스)|||40701
삼성화재|거제지점|||삼성화재|055-637-2463|경남 거제시 거제중앙로 1934||||||||삼성화재 거제지점|2층 (고현동,정광빌딩)|||40701
삼성화재|거제통영육성지점|||삼성화재|055-638-9495|경남 거제시 거제중앙로 1934||||||||삼성화재 거제통영육성지점|4층 거제통영육성지점 (고현동,정광빌딩)|||40701
삼성화재|거창지점|||삼성화재|055-942-1625|경남 거창군 거창읍 거창대로 100||||||||삼성화재 거창지점|4층 삼성화재 거창지점 (대동리,선보프라자)|||40701
삼성화재|검단지점|||삼성화재|032-566-0961|인천 서구 원당대로 649||||||||삼성화재 검단지점|4층 (마전동,케이탑리츠완정빌딩)|||40701
삼성화재|경기광주지점|||삼성화재|031-763-2451|경기 광주시 광주대로 53||||||||삼성화재 경기광주지점|2층 삼성화재 경기광주지점 (경안동,광주프라자)|||40701
삼성화재|경기교차지점|||삼성화재|031-230-1150|경기 수원시 팔달구 권광로 205||||||||삼성화재 경기교차지점|14층 (인계동,삼성화재수원사옥)|||40701
삼성화재|경기법인지점|||삼성화재|031-230-1091|경기 수원시 팔달구 권광로 205||||||||삼성화재 경기법인지점|18층 경기법인지점 (인계동,삼성화재수원사옥)|||40701
삼성화재|경북육성지점|||삼성화재|054-857-8102|경북 안동시 광명로 166||||||||삼성화재 경북육성지점|6층 삼성화재 경북육성지점 (옥동,한양빌딩)|||40701
삼성화재|경북프론티어|||삼성화재|054-857-8314|경북 안동시 광명로 166||||||||삼성화재 경북프론티어|6층 (옥동,한양빌딩)|||40701
삼성화재|경산지점|||삼성화재|053-813-8132|경북 경산시 경안로 233||||||||삼성화재 경산지점|3층 도륜빌딩 (중방동)|||40701
삼성화재|경인사업단|||삼성화재|032-650-7114|경기 부천시 신흥로 197||||||||삼성화재 경인사업단|3층 경인사업단 (중동,삼성화재부천사옥)|||40701
삼성화재|경주지점|||삼성화재|054-775-8896|경북 경주시 원화로 396||||||||삼성화재 경주지점|5층 삼성화재 경주지점 (동천동,동부빌딩)|||40701
삼성화재|경희지점|||삼성화재|02-6031-7101|서울 중구 무교로 21||||||||삼성화재 경희지점|10층 삼성화재 경희지점 (무교동)|||40701
삼성화재|계룡지점|||삼성화재|042-841-3688|충남 계룡시 장안로 43||||||||삼성화재 계룡지점|5층 대승빌딩 삼성화재 계룡지점 (금암동)|||40701
삼성화재|계산지점|||삼성화재|032-541-2640|인천 부평구 장제로 138||||||||삼성화재 계산지점|2층 (부평동,동부빌딩)|||40701
삼성화재|계양지점|||삼성화재|032-553-7114|인천 부평구 부평대로 75||||||||삼성화재 계양지점|12층 계양지점 (부평동,한화생명빌딩)|||40701
삼성화재|고성지점|||삼성화재|055-673-8477|경남 고성군 고성읍 동외로 175||||||||삼성화재 고성지점|5층 양강빌딩 삼성화재|||40701
삼성화재|고양지점|||삼성화재|031-965-1223|경기 고양시 일산동구 중앙로 1161||||||||삼성화재 고양지점|10층 고양지점 (장항동,삼성화재 (주)일산사옥)|||40701
삼성화재|고창지점|||삼성화재|063-563-2615|전북 고창군 고창읍 보릿골로 85||||||||삼성화재 고창지점|3층 (아이지빌딩)|||40701
삼성화재|고현지점|||삼성화재|055-633-6114|경남 거제시 거제중앙로31길 8||||||||삼성화재 고현지점|2층 한영빌딩 (고현동)|||40701
삼성화재|고흥지점|||삼성화재|061-833-6120|전남 고흥군 고흥읍 고흥로 1655||||||||삼성화재 고흥지점|2층,삼성화재 고흥지점 (남계리)|||40701
삼성화재|공주지점|||삼성화재|041-852-5850|충남 공주시 웅진로 186||||||||삼성화재 공주지점|8층 삼성생명빌딩 (산성동)|||40701
삼성화재|광교지점|||삼성화재|02-779-5790|서울 중구 무교로 21||||||||삼성화재 광교지점|5층 삼성화재 광교지점 (무교동)|||40701
삼성화재|광명지점|||삼성화재|02-2689-7114|경기 광명시 철산로 1||||||||삼성화재 광명지점|10층 (철산동,삼성빌딩)|||40701
삼성화재|광양지점|||삼성화재|061-792-1395|전남 광양시 중마로 535||||||||삼성화재 광양지점|3층 (마동,마동빌딩)|||40701
삼성화재|광주육성지점|||삼성화재|062-601-1511|광주 서구 운천로 273||||||||삼성화재 광주육성지점|6층 삼성화재 광주육성지점 (치평동,한국주택금융공사)|||40701
삼성화재|광주지역단|||삼성화재|062-601-1500|광주 서구 운천로 273||||||||삼성화재 광주지역단|6층 삼성화재 광주지역단 (치평동,한국주택금융공사)|||40701
삼성화재|광주지점|||삼성화재|062-601-1630|광주 서구 운천로 273||||||||삼성화재 광주지점|10층 광주무진지점 (치평동)|||40701
삼성화재|광진육성지점|||삼성화재|02-450-6830|서울 성동구 왕십리로 326||||||||삼성화재 광진육성지점|5층 삼성화재 성동육성지점 (도선동,코스모빌딩)|||40701
삼성화재|광진지역단|||삼성화재|02-450-6800|서울 성동구 왕십리로 326||||||||삼성화재 광진지역단|5층 성동지역단 (도선동,코스모타워)|||40701
삼성화재|광진지점|||삼성화재|02-450-5802|서울 성동구 왕십리로 326||||||||삼성화재 광진지점|10층 광진지점 (도선동,코스모타워)|||40701
삼성화재|광천지점|||삼성화재|062-612-5360|광주 서구 시청로 30||||||||삼성화재 광천지점|17층 광천지점 (치평동,삼성화재빌딩)|||40701
삼성화재|광화문CS지점|||삼성화재|02-6031-8147|서울 중구 남대문로9길 40||||||||삼성화재 광화문CS지점|11층 광화문CS지점 (다동,센터플레이스)|||40701
삼성화재|광화문지점|||삼성화재|02-317-6701|서울 중구 무교로 21||||||||삼성화재 광화문지점|11층 광화문지점 (무교동,더익스체인지서울)|||40701
삼성화재|광희지점|||삼성화재|02-2273-5901|서울 중구 무교로 21||||||||삼성화재 광희지점|5층 삼성화재 광희지점 (무교동)|||40701
삼성화재|교대역지점|||삼성화재|051-866-7077|부산 연제구 중앙대로 1217||||||||삼성화재 교대역지점|12층 (거제동,국제문화센터)|||40701
삼성화재|구로중앙지점|||삼성화재|02-857-2432|서울 영등포구 문래로28길 25||||||||삼성화재 구로중앙지점|4층 (문래동3가,영씨티N타워 구로중앙)|||40701
삼성화재|구리육성지점|||삼성화재|031-556-0766|경기 구리시 경춘로 253||||||||삼성화재 구리육성지점|10층 다우스퀘어빌딩 (인창동)|||40701
삼성화재|구리지점|||삼성화재|031-553-7114|경기 구리시 경춘로 253||||||||삼성화재 구리지점|9층 다우스퀘어빌딩 (인창동)|||40701
삼성화재|구미삼성지점|||삼성화재|054-456-7012|경북 구미시 구미중앙로11길 6||||||||삼성화재 구미삼성지점|5층 구미삼성지점 (원평동,T5빌딩)|||40701
삼성화재|구미육성지점|||삼성화재|054-450-7431|경북 구미시 구미중앙로11길 6||||||||삼성화재 구미육성지점|6층 구미육성지점 (원평동,T5빌딩)|||40701
삼성화재|구미중앙지점|||삼성화재|054-458-0454|경북 구미시 구미중앙로11길 6||||||||삼성화재 구미중앙지점|6층 구미중앙지점 (원평동,T5빌딩)|||40701
삼성화재|구미지점|||삼성화재|054-458-0451|경북 구미시 구미중앙로11길 6||||||||삼성화재 구미지점|6층 구미지점 (원평동,T5빌딩)|||40701
삼성화재|구포지점|||삼성화재|051-333-3313|부산 북구 만덕대로 30||||||||삼성화재 구포지점|4층 미래빌딩 (덕천동)|||40701
삼성화재|국원지점|||삼성화재|043-842-2417|충북 충주시 국원대로 113||||||||삼성화재 국원지점|3층 (교현동,BYC빌딩)|||40701
삼성화재|군산지점|||삼성화재|063-471-5114|전북 군산시 수송로 315||||||||삼성화재 군산지점|MJ빌딩,5층 군산지점 (미장동)|||40701
삼성화재|군자지점|||삼성화재|02-450-6817|서울 성동구 왕십리로 326||||||||삼성화재 군자지점|6층 (도선동,코스모타워)|||40701
삼성화재|귀인지점|||삼성화재|031-990-7540|경기 안양시 동안구 시민대로 180||||||||삼성화재 귀인지점|G.SQURE,25층 삼성화재 귀인지점 (호계동)|||40701
삼성화재|금당지점|||삼성화재|061-720-7711|전남 순천시 순광로 8||||||||삼성화재 금당지점|4층 (조례동,삼성화재빌딩)|||40701
삼성화재|금천지점|||삼성화재|02-2676-2767|서울 영등포구 문래로28길 25||||||||삼성화재 금천지점|5층 삼성제일지점 (문래동3가,영씨티N타워)|||40701
삼성화재|기장지점|||삼성화재|051-723-0733|부산 기장군 기장읍 읍내로 92||||||||삼성화재 기장지점|3층 이정빌딩|||40701
삼성화재|기흥지점|||삼성화재|031-284-4685|경기 용인시 기흥구 구갈로 64||||||||삼성화재 기흥지점|2층 (구갈동,소공빌딩)|||40701
삼성화재|길음지점|||삼성화재|02-2126-1300|서울 강북구 도봉로 314||||||||삼성화재 길음지점|12층 길음지점 (번동,삼성화재빌딩)|||40701
삼성화재|김제부안지점|||삼성화재|063-545-4114|전북 김제시 중앙로 110||||||||삼성화재 김제부안지점|2층 삼성화재 김제부안지점 (요촌동,금용빌딩)|||40701
삼성화재|김천지점|||삼성화재|054-435-7150|경북 김천시 김천로 74||||||||삼성화재 김천지점|3층 한일빌딩 (평화동)|||40701
삼성화재|김포미래지점|||삼성화재|031-984-5023|경기 김포시 사우중로 49||||||||삼성화재 김포미래지점|5층 김포미래지점 (사우동,BYC빌딩)|||40701
삼성화재|김포육성지점|||삼성화재|031-996-2453|경기 김포시 사우중로 49||||||||삼성화재 김포육성지점|6층 김포육성지점 (사우동,BYC빌딩)|||40701
삼성화재|김포지점|||삼성화재|031-983-1671|경기 김포시 사우중로 49||||||||삼성화재 김포지점|4층 BYC빌딩 (사우동)|||40701
삼성화재|김포한강로지점|||삼성화재|031-987-5115|경기 김포시 김포한강4로 125||||||||삼성화재 김포한강로지점|7층 삼성화재 김포한강로지점 (장기동,월드타워)|||40701
삼성화재|김해육성지점|||삼성화재|055-329-3564|경남 김해시 김해대로 2342||||||||삼성화재 김해육성지점|5층 육성지점 (부원동,아이스퀘어몰)|||40701
삼성화재|김해지점|||삼성화재|055-334-5420|경남 김해시 김해대로 2342||||||||삼성화재 김해지점|아이스퀘어몰 701호 김해지점 (부원동)|||40701
삼성화재|남강지점|||삼성화재|055-748-5712|경남 진주시 진양호로 563||||||||삼성화재 남강지점|6층 (장대동,안성빌딩)|||40701
삼성화재|남산지점|||삼성화재|02-2277-5916|서울 중구 무교로 21||||||||삼성화재 남산지점|11층 삼성화재 남산지점 (무교동)|||40701
삼성화재|남수원비전지점|||삼성화재|031-230-1458|경기 수원시 팔달구 권광로 205||||||||삼성화재 남수원비전지점|12층 남수원비전지점 (인계동,삼성화재수원사옥)|||40701
삼성화재|남양주지점|||삼성화재|031-591-2260|경기 남양주시 늘을1로16번길 25||||||||삼성화재 남양주지점|8층 삼성화재 남양주지점 (호평동,성보빌딩)|||40701
삼성화재|남울산지점|||삼성화재|052-269-4670|울산 중구 번영로 470||||||||삼성화재 남울산지점|4층 삼성화재 남울산지점 (반구동)|||40701
삼성화재|남원주지점|||삼성화재|033-761-7133|강원 원주시 남원로 648||||||||삼성화재 남원주지점|3층 삼성화재빌딩 (개운동)|||40701
삼성화재|남원지점|||삼성화재|063-625-4519|전북 남원시 용성로 220||||||||삼성화재 남원지점|2층 (도통동,남원농협도통점)|||40701
삼성화재|남포항지점|||삼성화재|054-283-2823|경북 포항시 북구 중흥로 205||||||||삼성화재 남포항지점|6층 삼성생명빌딩 (죽도동,삼성빌딩)|||40701
삼성화재|노블레스강남지점|||삼성화재|02-3468-9177|서울 강남구 테헤란로 114||||||||삼성화재 노블레스강남지점|19층 역삼빌딩 노블레스강남지점 (역삼동)|||40701
삼성화재|노블레스대전지점|||삼성화재|042-253-6047|대전 서구 한밭대로 797||||||||삼성화재 노블레스대전지점|6층 삼성화재 노블레스대전지점 (둔산동,캐피탈타워)|||40701
삼성화재|노블레스둔산지점|||삼성화재|042-489-9116|대전 서구 한밭대로 755||||||||삼성화재 노블레스둔산지점|10층 노블레스둔산지점 (둔산동)|||40701
삼성화재|노블레스부산지점|||삼성화재|051-461-5731|부산 동구 중앙대로 184||||||||삼성화재 노블레스부산지점|20층 노블레스부산지점 (초량동,삼성화재부산초량사옥)|||40701
삼성화재|노블레스서부지점|||삼성화재|02-330-3510|서울 영등포구 양평로 76||||||||삼성화재 노블레스서부지점|6층 노블레스서부지점 (양평동4가,삼성화재영등포사옥)|||40701
삼성화재|노블레스서울지점|||삼성화재|02-703-6401|서울 중구 남대문로9길 40||||||||삼성화재 노블레스서울지점|12층 노블레스한양지점 (다동,YG타워)|||40701
삼성화재|노블레스송파지점|||삼성화재|02-2141-2201|서울 송파구 송파대로 562||||||||삼성화재 노블레스송파지점|11층 노블레스송파지점 (신천동,한빛프라자)|||40701
삼성화재|노블레스원주지점|||삼성화재|033-763-2235|강원 원주시 남원로 648||||||||삼성화재 노블레스원주지점|3층 (개운동,삼성화재빌딩)|||40701
삼성화재|노원육성지점|||삼성화재|02-952-8405|서울 노원구 노해로 502||||||||삼성화재 노원육성지점|KT빌딩 12층 육성1,2지점 (상계동)|||40701
삼성화재|노원지역단|||삼성화재|02-952-8403|서울 노원구 노해로 502||||||||삼성화재 노원지역단|9층 삼성화재 노원지역단 (상계동,KT빌딩)|||40701
삼성화재|노원지점|||삼성화재|02-937-9543|서울 노원구 노해로 502||||||||삼성화재 노원지점|11층 삼성화재 노원지점 (상계동,KT빌딩)|||40701
