##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BBQ
BBQ|용인동백호수점|127.153491|37.282657|BBQ|031-693-9292||경기 용인시 기흥구 동백동 619-3|||||||BBQ 용인동백호수점||||80609
BBQ|용인구갈점|127.116233|37.277772|BBQ|031-275-6690|경기도 용인시 기흥구 기흥로 18||||||||BBQ 용인구갈점|(구갈동,길부동산)|||80609
BBQ|국방대학교|126.871149|37.584077|BBQ|02-300-2510|경기도 고양시 덕양구 제2자유로 33||||||||BBQ 국방대학교|(덕은동)|||80609
BBQ|수원정자행운점|126.995295|37.298137|BBQ|031-271-9282|경기도 수원시 장안구 정자천로189번길 40||||||||BBQ 수원정자행운점|(정자동,연꽃마을벽산아파트) 분산상가동 101,102호|||80609
BBQ|수원천천점|126.988212|37.300636|BBQ|031-268-7700||경기 수원시 장안구 정자동 914|||||||BBQ 수원천천점|대림진흥상가 101호|||80609
BBQ|흥덕지구점|127.07381|37.277845|BBQ|031-214-1232||경기 용인시 기흥구 영덕동 974-7|||||||BBQ 흥덕지구점|미래도프라자 103호|||80609
BBQ|오남점|127.213278|37.694641|BBQ|031-575-9282|경기도 남양주시 오남읍 진건오남로 692||||||||BBQ 오남점|108호|||80609
BBQ|수원우만1점|127.033034|37.28498|BBQ|031-255-0999||경기 수원시 팔달구 우만동 522|||||||BBQ 수원우만1점||||80609
BBQ|양평서종점|127.349125|37.605885|BBQ|031-774-0123|경기도 양평군 서종면 북한강로 769||||||||BBQ 양평서종점||||80609
BBQ|마석행복점|127.30213|37.654833|BBQ|031-592-9272||경기 남양주시 화도읍 마석우리 588|||||||BBQ 마석행복점|104호|||80609
BBQ|수원성대점|126.97428|37.302445|BBQ|031-271-0602||경기 수원시 장안구 천천동 561-1|||||||BBQ 수원성대점|105호|||80609
BBQ|정자영화점|127.004456|37.289411|BBQ|031-269-0206|경기도 수원시 장안구 장안로 52-1||||||||BBQ 정자영화점|(영화동,음악자녀교육신문사) 1층|||80609
BBQ|강남대점|127.127904|37.270857|BBQ|031-8005-8292|경기도 용인시 기흥구 강남동로 12||||||||BBQ 강남대점|(구갈동) 108,109호|||80609
BBQ|수원지동점|127.024222|37.28097|BBQ|031-258-4410||경기 수원시 팔달구 지동 144-7|||||||BBQ 수원지동점||||80609
BBQ|의정부호원점|127.048473|37.708962|BBQ|031-872-9285|경기도 의정부시 평화로190번길 5||||||||BBQ 의정부호원점|(호원동) 2층|||80609
BBQ|수원성대역점(올리브카페)|126.973088|37.298019|BBQ|031-295-9289|경기도 수원시 장안구 서부로2126번길 27||||||||BBQ 수원성대역점(올리브카페)|(율전동)|||80609
BBQ|수원성대역점|126.973088|37.298019|BBQ|031-295-9289|경기도 수원시 장안구 서부로2126번길 27||||||||BBQ 수원성대역점|1층 (율전동)|||80609
BBQ|곤지암점|127.338601|37.348966|BBQ|031-769-9930||경기 광주시 실촌면 곤지암리 453-48|||||||BBQ 곤지암점||||80609
BBQ|진접택지점|127.186903|37.712294|BBQ|031-528-9211||경기 남양주시 진접읍 금곡리 1081-1|||||||BBQ 진접택지점||||80609
BBQ|수원영통1점|127.077366|37.265527|BBQ|031-202-6300|경기도 수원시 영통구 영통로 523||||||||BBQ 수원영통1점|(영통동)|||80609
BBQ|수원꽃뫼마을점|126.985994|37.285993|BBQ|031-298-8292||경기 수원시 팔달구 화서2동 685-3|||||||BBQ 수원꽃뫼마을점|101호|||80609
BBQ|용인상갈점|127.105071|37.261351|BBQ|031-282-9287||경기 용인시 기흥구 상갈동 485-1|||||||BBQ 용인상갈점||||80609
BBQ|수원화서2점|126.99495|37.281681|BBQ|031-251-8995|경기도 수원시 팔달구 동말로25번길 96||||||||BBQ 수원화서2점|(화서동,1층)|||80609
BBQ|매탄점|127.035331|37.269383|BBQ|031-213-2138|경기도 수원시 팔달구 권광로 246||||||||BBQ 매탄점|(인계동,래미안 노블클래스) 상가동 114호|||80609
BBQ|양평초컬릿점|127.38948|37.579375|BBQ|031031031||경기 양평군 서종면 수능리 250-10|||||||BBQ 양평초컬릿점||||80609
BBQ|부천옥길점(올리브치킨)(2)|126.822167|37.467546|BBQ|032-349-9282|경기도 부천시 옥길로 117||||||||BBQ 부천옥길점(올리브치킨)(2)|1층 107호 (옥길동,제일프라자)|||80609
BBQ|신매탄점|127.044202|37.263291|BBQ|031-217-3880|경기도 수원시 영통구 매탄로 142||||||||BBQ 신매탄점|(매탄동,양성프라자) 102호|||80609
BBQ|용인둔전점|127.215137|37.268033|BBQ|031-339-5449|경기도 용인시 처인구 포곡읍 포곡로 82||||||||BBQ 용인둔전점|(이바돔감자탕) 1층|||80609
BBQ|용인보라점|127.110201|37.254596|BBQ|031-286-9907|경기도 용인시 기흥구 한보라2로 5-5||||||||BBQ 용인보라점|(보라동) (보라동,B01호)|||80609
BBQ|수원시청점|127.035756|37.262583|BBQ|031-239-9280|경기도 수원시 팔달구 효원로 307번길 39||||||||BBQ 수원시청점|(효원동)|||80609
BBQ|시흥목감점|126.849956|37.376398|BBQ|031-414-9282|경기도 시흥시 산현마을길 50||||||||BBQ 시흥목감점|목감레이크타워 1층 106호|||80609
BBQ|고양원흥점|126.872859|37.636659|BBQ|031-966-9285|경기도 고양시 덕양구 삼원로 102||||||||BBQ 고양원흥점|(원흥동,엘에이치원흥도래울마을1단지) 상가동 105호|||80609
BBQ|의정부신곡중앙점|127.06015|37.729085|BBQ|031-848-7007|경기도 의정부시 경의로 196||||||||BBQ 의정부신곡중앙점|(신곡동) 1층 (신곡동)|||80609
BBQ|의정부용현점|127.085334|37.732806|BBQ|031-844-9282|경기도 의정부시 오목로15번길 24||||||||BBQ 의정부용현점|1층 일부 (용현동)|||80609
BBQ|삼송스타점|126.886819|37.65401|BBQ|02-381-7070|경기도 고양시 덕양구 세솔로 114-1||||||||BBQ 삼송스타점|1층 101호 (삼송동)|||80609
BBQ|역곡역점|126.807948|37.484496|BBQ|032-345-0669|경기도 부천시 원미구 부일로 702||||||||BBQ 역곡역점|(역곡동,남영아파트) 상가동 105,106호|||80609
BBQ|수원구운점|126.973171|37.275267|BBQ|031-294-5959||경기 수원시 권선구 구운동 530-2|||||||BBQ 수원구운점||||80609
BBQ|부천괴안역곡점|126.807673|37.476861|BBQ|032-345-6479|경기 부천시 소사구 범안로 54||||||||BBQ 부천괴안역곡점|그린홈프라자 204호|||80609
BBQ|부천원종초등점|126.806345|37.519881|BBQ|032-681-8255|경기도 부천시 오정구 삼작로 400||||||||BBQ 부천원종초등점|(원종동,원종시장) 127호 (원종동,원종시장)|||80609
BBQ|진접장현점|127.193546|37.731442|BBQ|031-528-1177|경기도 남양주시 진접읍 금강로1573번길 1||||||||BBQ 진접장현점|1층 (금강주택)|||80609
BBQ|소사시온점|126.803214|37.472906|BBQ|032-342-1900||경기도 부천시 소사본동 409-1|||||||BBQ 소사시온점|(유성메트로) 1층 111호|||80609
BBQ|수원곡선점|127.029256|37.25251|BBQ|031-224-1189||경기 수원시 권선구 권선동 1259-9|||||||BBQ 수원곡선점||||80609
BBQ|수원영통벽적골점|127.05925|37.246291|BBQ|031-205-4009||경기 수원시 영통구 영통동 976-11|||||||BBQ 수원영통벽적골점||||80609
BBQ|부천원종점|126.804232|37.526834|BBQ|032-674-0577||경기 부천시 오정구 원종동 230-5|||||||BBQ 부천원종점|외1필지대창스페이스106,107호|||80609
BBQ|안산반월점|126.902387|37.305198|BBQ|031-438-5255||경기 안산시 상록구 건건동 645-13|||||||BBQ 안산반월점|1층|||80609
BBQ|호매실수변공원점|126.957951|37.272657|BBQ|031-297-9282|경기도 수원시 권선구 서수원로523번길 12-18||||||||BBQ 호매실수변공원점|1층 (금곡동)|||80609
BBQ|고양행신가람점|126.845265|37.625238|BBQ|031-970-0808|경기도 고양시 덕양구 행신로 351-9||||||||BBQ 고양행신가람점|(행신동) 1층|||80609
BBQ|민락스타점|127.098233|37.74506|BBQ|031-851-9779|경기도 의정부시 오목로225번길 89-66||||||||BBQ 민락스타점|(민락동) 108호|||80609
BBQ|광주도척점|127.331635|37.304476|BBQ|031-762-9274|경기도 광주시 도척면 노곡로 19||||||||BBQ 광주도척점|(1층)|||80609
BBQ|용인삼가역점|127.168244|37.241356|BBQ|031-322-8992|경기도 용인시 처인구 지삼로 610||||||||BBQ 용인삼가역점|(삼가동) 제1층|||80609
BBQ|수원아이파크시티|127.030096|37.246723|BBQ|031-238-9889|경기도 수원시 권선구 동수원로177번길 40||||||||BBQ 수원아이파크시티|1층11호 (권선동,수원아이파크시티8단지)|||80609
BBQ|부천소사본점|126.79531|37.47725|BBQ|032-345-9282|경기도 부천시 소사구 소사로 211-2||||||||BBQ 부천소사본점||||80609
BBQ|양주장흥점|126.976271|37.721612|BBQ|031-826-0092|경기도 양주시 장흥면 가마골로 40-8||||||||BBQ 양주장흥점|우남송추마을아파트|||80609
BBQ|시흥은행점|126.79971|37.444523|BBQ|031-315-0023|경기 시흥시 은행로 152||||||||BBQ 시흥은행점|104|||80609
BBQ|의정부신곡점|127.061677|37.744775|BBQ|031-843-9767|경기도 의정부시 금신로 323||||||||BBQ 의정부신곡점|(신곡동,대영프라자빌딩) 1층 108호|||80609
BBQ|무원점|126.83254|37.616733|BBQ|031-973-2526||경기 고양시 덕양구 행신동 720|||||||BBQ 무원점||||80609
BBQ|샘터행복점|126.835632|37.622558|BBQ|031-974-9288|경기도 고양시 덕양구 중앙로557번길 7-20||||||||BBQ 샘터행복점|(행신동,주공프라자) 1층 103호|||80609
BBQ|햇빛점|126.836417|37.623836|BBQ|031-938-9210||경기 고양시 덕양구 행신동 948-1|||||||BBQ 햇빛점||||80609
BBQ|의정부점|127.048063|37.744621|BBQ|031-846-9982||경기 의정부시 의정부동 221-57|||||||BBQ 의정부점||||80609
BBQ|수원세류점|127.01526|37.244312|BBQ|031-221-3310|경기도 수원시 권선구 정조로388번길 6||||||||BBQ 수원세류점|(세류동) 1층|||80609
BBQ|용인역북점|127.189781|37.23736|BBQ|031-321-6121||경기 용인시 처인구 역북동 425-7|||||||BBQ 용인역북점|1층|||80609
BBQ|시흥대야점|126.792398|37.442476|BBQ|031-315-8292|경기도 시흥시 비둘기공원7길 39||||||||BBQ 시흥대야점|(대야동,트윈프라자) A-107|||80609
BBQ|의정부가능점|127.036537|37.747087|BBQ|031-826-3332|경기도 의정부시 신흥로 346||||||||BBQ 의정부가능점|(가능동) 1층 (가능동)|||80609
BBQ|고색행복점|126.981107|37.251097|BBQ|031-293-6446|경기도 수원시 권선구 매송고색로 701||||||||BBQ 고색행복점|(고색동)|||80609
BBQ|장흥일영점|126.939349|37.715258|BBQ|031-855-9285|경기도 양주시 장흥면 호국로 156||||||||BBQ 장흥일영점|나동 2층 104호,105호|||80609
BBQ|수원신영통점|127.059087|37.232151|BBQ|031-273-3388||경기 화성시 반월동 신영통현대3차아파트 (301~311동) 3단지 상가 110호 |||||||BBQ 수원신영통점||||80609
BBQ|안산월피점|126.849957|37.333381|BBQ|031-486-3121|경기도 안산시 상록구 충장로 596||||||||BBQ 안산월피점|1층 (월피동)|||80609
BBQ|안산일동점|126.869116|37.313139|BBQ|031-417-4166||경기 안산시 상록구 일동 85-6|||||||BBQ 안산일동점|1층|||80609
BBQ|부천중동본점|126.7815|37.497093|BBQ|032-651-2629||경기 부천시 원미구 중동 1100|||||||BBQ 부천중동본점|대원아파트상가동1층 107호|||80609
BBQ|부천점|126.781398|37.485928|BBQ|032-651-3046|경기도 부천시 부일로 462||||||||BBQ 부천점|(심곡동)|||80609
BBQ|하중동점|126.80593|37.39228|BBQ|031-317-7196|경기도 시흥시 연성로29번길 19||||||||BBQ 하중동점|(하중동,외1필지) 101호 (하중동,외1필지) 101호|||80609
BBQ|화정점|126.83392|37.638615|BBQ|031-969-5608||경기 고양시 덕양구 화정동 900-14|||||||BBQ 화정점||||80609
BBQ|화정별빛마을점|126.826298|37.632647|BBQ|031-978-5757||경기 고양시 덕양구 화정2동 946|||||||BBQ 화정별빛마을점||||80609
BBQ|월피공원점|126.84502|37.329315|BBQ|031-410-9283|경기도 안산시 상록구 예술광장1로 22||||||||BBQ 월피공원점|(월피동,안산시교회집회소) 1층 104|||80609
BBQ|부천미리내점|126.775617|37.498636|BBQ|032-321-8985|경기도 부천시 원미구 조마루로291번길 25||||||||BBQ 부천미리내점|(중동,센타프라자) 117호|||80609
BBQ|시흥능곡점|126.811653|37.368784|BBQ|031-317-1515||경기 시흥시 능곡동 747|||||||BBQ 시흥능곡점|광장프라자 103호|||80609
BBQ|고양원당점|126.838343|37.653705|BBQ|031-962-5060||경기 고양시 덕양구 성사동 720-1|||||||BBQ 고양원당점||||80609
BBQ|부천시민회관점|126.771622|37.487737|BBQ|032-662-5592||경기 부천시 원미구 중동 792-2|||||||BBQ 부천시민회관점|1층|||80609
BBQ|안산고잔점|126.840641|37.327181|BBQ|031-485-7885||경기 안산시 단원구 고잔2동 670-1|||||||BBQ 안산고잔점|주공7단지 상가 마동 102호|||80609
BBQ|부천약대점|126.772312|37.518181|BBQ|032-678-9961||경기 부천시 오정구 내동 31-28|||||||BBQ 부천약대점|효마을타운 101-101|||80609
BBQ|부천송내점|126.768568|37.479542|BBQ|032-652-6380|경기도 부천시 소사구 성주로 112||||||||BBQ 부천송내점|송내동|||80609
BBQ|고양점(cafe)(2)|126.901526|37.709624|BBQ|031-963-8292|경기 고양시 덕양구 고양동 신성프라자 1층 104호 (덕양구 헤음로 103||||||||BBQ 고양점(cafe)(2)|1층 104호)|||80609
BBQ|본오상록수점|126.868121|37.295171|BBQ|031-409-6595|경기도 안산시 상록구 본이로 13||||||||BBQ 본오상록수점|(본오동) 1층|||80609
BBQ|고양관산동점|126.865349|37.688693|BBQ|031-964-9295|경기도 고양시 덕양구 통일로768번길 19||||||||BBQ 고양관산동점|(관산동) 1층 104호|||80609
BBQ|안산본오점|126.861558|37.298144|BBQ|031-417-9393||경기 안산시 상록구 본오3동 879-16|||||||BBQ 안산본오점|신안2차상가 114호|||80609
BBQ|대성리점|127.377394|37.680762|BBQ|031-584-4288||경기 가평군 청평면 대성리 593-5|||||||BBQ 대성리점||||80609
BBQ|안산고잔금강점|126.850532|37.305931|BBQ|031-502-1006|경기도 안산시 상록구 중보로 22||||||||BBQ 안산고잔금강점|(사동,늘푸른아파트) 늘푸른아파트상가 401동 104호|||80609
BBQ|안산선부점|126.81335|37.342031|BBQ|031-482-9282|경기도 안산시 단원구 선부로 165||||||||BBQ 안산선부점|(선부동) 1층 101호|||80609
BBQ|동탄시범단지점|127.066547|37.210223|BBQ|031-613-9233|경기도 화성시 동탄반송3길 46-2||||||||BBQ 동탄시범단지점|(반송동) 101,102호|||80609
BBQ|병점2점|127.035768|37.214636|BBQ|031-221-9282|경기도 화성시 병점중앙로 195||||||||BBQ 병점2점|(진안동)|||80609
BBQ|시흥연성점|126.786165|37.379095|BBQ|031-317-9282|경기도 시흥시 장곡로 23||||||||BBQ 시흥연성점|(장곡동) 106호 일부|||80609
BBQ|부천상동2점|126.754323|37.501991|BBQ|032-321-1134|경기도 부천시 조마루로97번길 33-13||||||||BBQ 부천상동2점|(상동) 1층|||80609
BBQ|와우리점|126.972802|37.227669|BBQ|031-223-9277|경기도 화성시 효행로 229-9||||||||BBQ 와우리점|(기안동) 기안동,광도와이드빌상가 102호|||80609
BBQ|안산고잔중앙점|126.831923|37.31084|BBQ|031-411-9292|경기도 안산시 단원구 광덕2로 193-11||||||||BBQ 안산고잔중앙점|(고잔동,창진프라자) 109호|||80609
BBQ|부천상동3점|126.75125|37.507203|BBQ|032-321-5592||경기 부천시 원미구 상동 534-9|||||||BBQ 부천상동3점|모건시티 1층|||80609
BBQ|동탄여울공원점(올리브카페)|127.090205|37.202793|BBQ|031-377-9289|경기도 화성시 동탄광역환승로 73||||||||BBQ 동탄여울공원점(올리브카페)|(오산동,동탄역반도유보라아이비파크8.0) 207동 지1층 E030호 (오산동,동탄역 반도유보라 아이비파크 8.0)|||80609
BBQ|용인양지점|127.283782|37.234342|BBQ|031-338-9292||경기 용인시 처인구 양지면 양지리 573-5|||||||BBQ 용인양지점||||80609
BBQ|부천상동점|126.749949|37.49434|BBQ|032-321-0072||경기 부천시 원미구 상1동 392|||||||BBQ 부천상동점|한아름상가 112호|||80609
BBQ|안산선부2점|126.807212|37.335527|BBQ|031-401-4122||경기 안산시 단원구 선부2동 1070-11|||||||BBQ 안산선부2점|동양빌딩101호|||80609
BBQ|병점1점|127.038421|37.205349|BBQ|031-222-8181||경기 화성시 병점동 407-4|||||||BBQ 병점1점|창명빌딩 107호|||80609
BBQ|안산사동점|126.853957|37.284654|BBQ|031-418-8292||경기 안산시 상록구 사동 1398-5|||||||BBQ 안산사동점|102호|||80609
BBQ|동탄청계점(express)(4)|127.106517|37.19797|BBQ|031-377-9280|경기도 화성시 동탄대로시범길 122||||||||BBQ 동탄청계점(express)(4)|상가동 108호 (청계동)|||80609
BBQ|김포고촌점|126.771261|37.601542|BBQ|031-981-7504|경기도 김포시 고촌읍 은행영사정로5번길 8-27||||||||BBQ 김포고촌점|가동 1층|||80609
BBQ|웅진플레이도시점|126.744267|37.500055|BBQ|032-325-6690|경기도 부천시 원미구 조마루로 2||||||||BBQ 웅진플레이도시점|상동,스포츠센타동1층 E102호,F106호|||80609
BBQ|동탄역점|127.097774|37.197192|BBQ|031-373-9255|경기도 화성시 동탄대로19길 10||||||||BBQ 동탄역점|(오산동) 1층 101호|||80609
BBQ|동탄푸른숲속점|127.056173|37.200094|BBQ|031-8003-0092|경기도 화성시 10용사로 349-11||||||||BBQ 동탄푸른숲속점|(능동,위너스프라자) 112|||80609
BBQ|동탄솔빛나루점|127.071792|37.197721|BBQ|031-613-9282|경기도 화성시 동탄반석로 99||||||||BBQ 동탄솔빛나루점|(반송동) 106호|||80609
BBQ|경기양평점|127.491555|37.494553|BBQ|031-774-9282|경기도 양평군 양평읍 관문길 57||||||||BBQ 경기양평점||||80609
BBQ|일산백석역점|126.788516|37.638816|BBQ|031-813-3366||경기 고양시 일산동구 백석동 1318|||||||BBQ 일산백석역점|일산비잔티움1단지상가 106호|||80609
BBQ|안산원곡라성점|126.802347|37.327746|BBQ|031-401-9280||경기 안산시 단원구 원곡동 846-4|||||||BBQ 안산원곡라성점|베스트프라자 1층 120호|||80609
BBQ|일산백송점|126.79618|37.651914|BBQ|031-906-0335|경기도 고양시 일산동구 백석로 177||||||||BBQ 일산백송점|(백석동,백송마을임광상가)101호|||80609
BBQ|이천마장점|127.350322|37.255154|BBQ|031-631-9958|경기 이천시 마장면 오천로 12||||||||BBQ 이천마장점||||80609
BBQ|안산원곡점|126.795232|37.330296|BBQ|031-494-3998|경기도 안산시 단원구 관산2길 1||||||||BBQ 안산원곡점|(원곡동) 779-14,1층|||80609
