##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@미니스톱
미니스톱|가산월드점|||미니스톱|1577-9621|서울 금천구 가산디지털2로 123||||||||미니스톱 가산월드점|1층 104호|||90706
미니스톱|미아삼성점|||미니스톱|02-982-6659|서울 강북구 삼양로27길 20||||||||미니스톱 미아삼성점||||90706
미니스톱|독산역점|||미니스톱|02-866-5657|서울 금천구 범안로 1138||소프트크림||||||미니스톱 독산역점||||90706
미니스톱|가산에이스점|||미니스톱|02-2624-1779|서울 금천구 가산디지털1로 145||소프트크림||||||미니스톱 가산에이스점||||90706
미니스톱|가산엠파이어점|||미니스톱|1577-9621|서울 금천구 범안로 1130||소프트크림||||||미니스톱 가산엠파이어점|디지털엠파이어 빌딩 제 1층 107호|||90706
미니스톱|양평우림점|||미니스톱|1577-9621|서울 영등포구 양산로 43||소프트크림||||||미니스톱 양평우림점|양평우림 E-비지니스센터 101호|||90706
미니스톱|구로포스트점|||미니스톱|1577-9621|서울 구로구 디지털로 288||소프트크림||||||미니스톱 구로포스트점|대륭포스트아워 1차 110호|||90706
미니스톱|구로대륭점|||미니스톱|1577-9621|서울 구로구 디지털로34길 27||소프트크림||||||미니스톱 구로대륭점||||90706
미니스톱|신길점|||미니스톱|02-845-0550|서울 영등포구 도림로 322||소프트크림||||||미니스톱 신길점||||90706
미니스톱|논현행운점|||미니스톱|1577-9621|서울 강남구 선릉로129길 15||||||||미니스톱 논현행운점||||90706
미니스톱|구로지플러스점|||미니스톱|1577-9621|서울 구로구 디지털로26길 123||소프트크림||||||미니스톱 구로지플러스점||||90706
미니스톱|가산호서점|||미니스톱|02-868-5987|서울 금천구 가산디지털1로 70||소프트크림||||||미니스톱 가산호서점||||90706
미니스톱|구로빌란트점|||미니스톱|1577-9621|서울 구로구 디지털로30길 31||소프트크림||||||미니스톱 구로빌란트점||||90706
미니스톱|구로공단역점|||미니스톱|1577-9621|서울 구로구 디지털로32나길 35||소프트크림||||||미니스톱 구로공단역점|크라이머빌딩 1층|||90706
미니스톱|가산대륭점|||미니스톱|02-862-2236|서울 금천구 가산디지털2로 14||소프트크림||||||미니스톱 가산대륭점|대륭테크노타운12차 105호|||90706
미니스톱|구로로제리움점|||미니스톱|1577-9621|서울 구로구 가마산로26길 5||소프트크림||||||미니스톱 구로로제리움점|로제리움2차 103호|||90706
미니스톱|구로하이엔드점|||미니스톱|1577-9621|서울 구로구 디지털로26길 5||소프트크림||||||미니스톱 구로하이엔드점|에이스하이엔드타워1차 104호|||90706
미니스톱|금천힐스테이트점|||미니스톱|1577-9621|서울 금천구 시흥대로 163||소프트크림||||||미니스톱 금천힐스테이트점||||90706
미니스톱|구로스타점|||미니스톱|02-2068-8819|서울 구로구 경인로 572||소프트크림||||||미니스톱 구로스타점||||90706
미니스톱|금천가산점|||미니스톱|1577-9621|서울 금천구 가산로 134||소프트크림||||||미니스톱 금천가산점||||90706
미니스톱|구로이앤씨점|||미니스톱|1577-9621|서울 구로구 디지털로31길 38-21||소프트크림||||||미니스톱 구로이앤씨점||||90706
미니스톱|신길대신점|||미니스톱|1577-9621|서울 영등포구 도신로60길 2||소프트크림||||||미니스톱 신길대신점||||90706
미니스톱|홍제역점|||미니스톱|1577-9621|서울 서대문구 통일로37길 18||소프트크림||||||미니스톱 홍제역점||||90706
미니스톱|개봉역점|||미니스톱|1577-9621|서울 구로구 경인로40길 47||소프트크림||||||미니스톱 개봉역점|개봉역사 내 1층 2-1호|||90706
미니스톱|마곡엠밸리2점|||미니스톱|1577-9621|서울 강서구 마곡서로 133||소프트크림||||||미니스톱 마곡엠밸리2점|701동 상가 104호|||90706
미니스톱|반포삼공점|||미니스톱|02-595-3624|서울 서초구 고무래로 6-3||소프트크림||||||미니스톱 반포삼공점||||90706
미니스톱|신월우영점|||미니스톱|1577-9621|서울 양천구 남부순환로59길 3||소프트크림||||||미니스톱 신월우영점||||90706
미니스톱|잠원점|||미니스톱|1577-9621|서울 서초구 신반포로43길 23-4||소프트크림||||||미니스톱 잠원점||||90706
미니스톱|동양미래점|||미니스톱|1577-9621|서울 구로구 경인로47길 31||소프트크림||||||미니스톱 동양미래점||||90706
미니스톱|삼성타운점|||미니스톱|1577-9621|서울 서초구 서초대로74길 23||소프트크림||||||미니스톱 삼성타운점|삼성트라1층|||90706
미니스톱|오류남부점|||미니스톱|1577-9621|서울 구로구 서해안로 2336||소프트크림||||||미니스톱 오류남부점||||90706
미니스톱|양재제일점|||미니스톱|1577-9621|서울 서초구 동산로2길 11||소프트크림||||||미니스톱 양재제일점|월산빌딩 1층|||90706
미니스톱|마포서강점|||미니스톱|1577-9621|서울 마포구 서강대길 40||소프트크림||||||미니스톱 마포서강점|마포자이2차A 상가동 101,102호|||90706
미니스톱|등촌청림점|||미니스톱|02-3662-0707|서울 강서구 공항대로45길 44||소프트크림||||||미니스톱 등촌청림점||||90706
미니스톱|서초라디안점|||미니스톱|02-521-8506|서울 서초구 서초중앙로 49||소프트크림||||||미니스톱 서초라디안점||||90706
미니스톱|가양점|||미니스톱|02-3661-9301|서울 강서구 양천로 461||소프트크림||||||미니스톱 가양점||||90706
미니스톱|남산소월점|||미니스톱|02-773-5526|서울 용산구 신흥로20길 1||소프트크림||||||미니스톱 남산소월점||||90706
미니스톱|장승배기역점|||미니스톱|1577-9621|서울 동작구 장승배기로 71||소프트크림||||||미니스톱 장승배기역점||||90706
미니스톱|마포성원점|||미니스톱|1577-9621|서울 마포구 월드컵로36길 50||소프트크림||||||미니스톱 마포성원점||||90706
미니스톱|방화사거리점|||미니스톱|1577-9621|서울 강서구 양천로 73||소프트크림||||||미니스톱 방화사거리점|멤브로메디컬센터 1층 104호|||90706
미니스톱|봉천남부점|||미니스톱|1577-9621|서울 관악구 남부순환로 1716||소프트크림||||||미니스톱 봉천남부점|(봉천동,은혜빌딩)|||90706
미니스톱|연대동문점|||미니스톱|1577-9621|서울 서대문구 연대동문길 37||소프트크림||||||미니스톱 연대동문점||||90706
미니스톱|장안벤처빌점|||미니스톱|02-2215-7717|서울특별시 동대문구 한천로24길 74-1||||||||미니스톱 장안벤처빌점||||90706
미니스톱|을지병원2점|||미니스톱|02-970-8749|서울 노원구 한글비석로 68||||||||미니스톱 을지병원2점||||90706
미니스톱|청담대로점|||미니스톱|1577-9621|서울특별시 강남구 도산대로 511||||||||미니스톱 청담대로점|(청담동)|||90706
미니스톱|방이본점|||미니스톱|02-417-3188|서울 송파구 백제고분로48길 10||||||||미니스톱 방이본점||||90706
미니스톱|이대역점|||미니스톱|1577-9621|서울 서대문구 이화여대길 7||||||||미니스톱 이대역점|(대현동) 1층|||90706
미니스톱|화곡사거리점|||미니스톱|02-2607-2193|서울특별시 강서구 강서로 27||||||||미니스톱 화곡사거리점||||90706
미니스톱|서초이즈타워점|||미니스톱|1577-9621|서울 서초구 사임당로 178||||||||미니스톱 서초이즈타워점|서초이즈타워 115호|||90706
미니스톱|문정본점|||미니스톱|1577-9621|서울 송파구 중대로 68||||||||미니스톱 문정본점||||90706
미니스톱|대림두암점|||미니스톱|1577-9621|서울 영등포구 대림로29길 24||||||||미니스톱 대림두암점||||90706
미니스톱|대청역점|||미니스톱|1577-9621|서울 강남구 개포로 623||||||||미니스톱 대청역점||||90706
미니스톱|가양대교점|||미니스톱|1577-9621|서울 강서구 양천로 492||||||||미니스톱 가양대교점|1층|||90706
미니스톱|양재대로점|||미니스톱|02-571-7024|서울 서초구 남부순환로350길 40||||||||미니스톱 양재대로점||||90706
미니스톱|이수태평점|||미니스톱|1577-9621|서울 동작구 사당로 301-1||||||||미니스톱 이수태평점||||90706
미니스톱|일원석탑점|||미니스톱|1577-9621|서울특별시 강남구 개포로 615||||||||미니스톱 일원석탑점||||90706
미니스톱|고대타이거점|||미니스톱|02-926-9320|서울 성북구 안암로 145||||||||미니스톱 고대타이거점|고대타이거프라자 1층|||90706
미니스톱|종각중앙점|||미니스톱|1577-9621|서울 종로구 삼봉로 95||||||||미니스톱 종각중앙점|(종로1가) 대성스카이렉스 1층 104호|||90706
미니스톱|가락시장역점|||미니스톱|1577-9621|서울 송파구 중대로 105||||||||미니스톱 가락시장역점||||90706
미니스톱|서울시청역점|||미니스톱|1577-9621|서울 중구 서소문로 135||||||||미니스톱 서울시청역점||||90706
미니스톱|수유인텔리안점|||미니스톱|02-900-7838|서울 강북구 도봉로 313||||||||미니스톱 수유인텔리안점||||90706
미니스톱|청담유시어터점|||미니스톱|1577-9621|서울 강남구 도산대로58길 17||||||||미니스톱 청담유시어터점||||90706
미니스톱|연신내역점|||미니스톱|1577-9621|서울 은평구 연서로 246||||||||미니스톱 연신내역점||||90706
미니스톱|가산테크노점|||미니스톱|1577-9621|서울 금천구 가마산로 96||||||||미니스톱 가산테크노점|106호|||90706
미니스톱|서울대입구점|||미니스톱|1577-9621|서울 관악구 관악로 168||||||||미니스톱 서울대입구점|105-1호 대우디오슈페리움2차 1층|||90706
미니스톱|남산점|||미니스톱|02-756-7891|서울 중구 퇴계로20길 32||||||||미니스톱 남산점||||90706
미니스톱|센트럴시티점|||미니스톱|1577-9621|서울 서초구 신반포로 176||||||||미니스톱 센트럴시티점||||90706
미니스톱|청계수표점|||미니스톱|1577-9621|서울 중구 삼일대로12길 21||||||||미니스톱 청계수표점||||90706
미니스톱|도곡비전점|||미니스톱|02-576-6858|서울 강남구 언주로30길 10||||||||미니스톱 도곡비전점||||90706
미니스톱|자곡신영점|||미니스톱|1577-9621|서울특별시 강남구 자곡로 204-5||||||||미니스톱 자곡신영점|근린생활시설동 104호|||90706
미니스톱|구의중앙점|||미니스톱|02-447-6197|서울 광진구 구의로 39||||||||미니스톱 구의중앙점|(구의동,1층)|||90706
미니스톱|번동주공점|||미니스톱|1577-9621|서울 강북구 한천로105길 33||||||||미니스톱 번동주공점||||90706
미니스톱|중화한신점|||미니스톱|1577-9621|서울특별시 중랑구 동일로 756||||||||미니스톱 중화한신점|(중화동)|||90706
미니스톱|동작대로점|||미니스톱|02-521-6202|서울 서초구 동작대로 36||||||||미니스톱 동작대로점||||90706
미니스톱|녹색병원점|||미니스톱|1577-9621|서울 중랑구 사가정로49길 53||||||||미니스톱 녹색병원점||||90706
미니스톱|연신내동명점|||미니스톱|02-380-5232|서울 은평구 연서로28길 20-1||||||||미니스톱 연신내동명점||||90706
미니스톱|군자하나점|||미니스톱|1577-9621|서울 광진구 천호대로109길 10||||||||미니스톱 군자하나점|(중곡동)|||90706
미니스톱|공릉풍림점|||미니스톱|1577-9621|서울 노원구 섬밭로 139||||||||미니스톱 공릉풍림점|(104,105,106호)|||90706
미니스톱|독산현대점|||미니스톱|1577-9621|서울 금천구 두산로 70||||||||미니스톱 독산현대점|현대지식산업센터 B동 123호|||90706
미니스톱|을지병원1점|||미니스톱|02-974-2759|서울 노원구 한글비석로 68||||||||미니스톱 을지병원1점||||90706
미니스톱|경희궁점|||미니스톱|1577-9621|서울 종로구 사직로8길 34||||||||미니스톱 경희궁점|경희궁의 아침 3단지 101,102,103호|||90706
미니스톱|수락은빛점|||미니스톱|02-931-7562|서울 노원구 동일로 1689||||||||미니스톱 수락은빛점||||90706
미니스톱|압구정가은점|||미니스톱|02-541-9745|서울 강남구 선릉로153길 18||||||||미니스톱 압구정가은점||||90706
미니스톱|도봉월드점|||미니스톱|1577-9621|서울 도봉구 마들로 650||||||||미니스톱 도봉월드점|106호-1,2호|||90706
미니스톱|광흥창역점|||미니스톱|1577-9621|서울특별시 마포구 독막로 176||||||||미니스톱 광흥창역점|(구수동)|||90706
미니스톱|보라매역점|||미니스톱|1577-9621|서울 동작구 여의대방로 140||||||||미니스톱 보라매역점||||90706
미니스톱|양재으뜸점|||미니스톱|1577-9621|서울 서초구 남부순환로356길 33||||||||미니스톱 양재으뜸점|1층 101호|||90706
미니스톱|방이국제점|||미니스톱|1577-9621|서울 송파구 오금로 95||||||||미니스톱 방이국제점|국제빌딩 1층 102호|||90706
미니스톱|송파회관점|||미니스톱|1577-9621|서울 송파구 백제고분로42길 4||||||||미니스톱 송파회관점||||90706
미니스톱|수유점|||미니스톱|02-908-9303|서울 강북구 노해로 38||||||||미니스톱 수유점||||90706
미니스톱|메트로칸점|||미니스톱|1577-9621|서울 강남구 테헤란로88길 10||||||||미니스톱 메트로칸점|신안메트로상가 108호|||90706
미니스톱|대치멤버스점|||미니스톱|02-565-1278|서울 강남구 삼성로85길 42||||||||미니스톱 대치멤버스점||||90706
미니스톱|목동파라곤점|||미니스톱|02-2651-9835|서울 양천구 목동서로 155||||||||미니스톱 목동파라곤점||||90706
