##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BHC치킨
BHC치킨|광주하남월곡점|||BHC치킨|062-959-9299||광주 광산구 월곡동 614-2|||||||BHC치킨 광주하남월곡점||||80615
BHC치킨|광주학동점|||BHC치킨|062-225-8292||광주 동구 학동 729-12|||||||BHC치킨 광주학동점||||80615
BHC치킨앤비어|광혜원점|||BHC치킨|043-533-4575||충북 진천군 광혜원면 광혜원리 529-97|맥주판매||||||BHC치킨앤비어 광혜원점||||80615
BHC치킨앤비어|괘법점|||BHC치킨|051-323-5567|부산 사상구 양지로 42||맥주판매||||||BHC치킨앤비어 괘법점|(주례동,주례2차동일아파트)|||80615
BHC치킨|괴정청춘점|||BHC치킨|051-202-8262||부산 사하구 괴정동 555-1|||||||BHC치킨 괴정청춘점||||80615
BHC치킨|교방점|||BHC치킨|055-243-8592||경남 마산시 교방동 282-7|||||||BHC치킨 교방점||||80615
BHC치킨앤비어|구로3동점|||BHC치킨|02-830-7038||서울 구로구 구로동 197-28|맥주판매||||||BHC치킨앤비어 구로3동점|이앤씨벤처드림타워 6차|||80615
BHC치킨|구로5점|||BHC치킨|02-6082-9292||서울특별시 구로구 구로동 390-114|||||||BHC치킨 구로5점||||80615
BHC치킨앤비어|구로행복점|||BHC치킨|02-861-7272|서울특별시 구로구 구로중앙로 29||맥주판매||||||BHC치킨앤비어 구로행복점|(구로동,태건빌딩)|||80615
BHC치킨앤비어|구름산점|||BHC치킨|02-897-0502|경기도 광명시 소하로 55||맥주판매||||||BHC치킨앤비어 구름산점|소하휴먼시아4단지아파트 (소하동,휴먼시아가상가동102호)|||80615
BHC치킨앤비어|구리수택점(비어존)(2)|||BHC치킨|031-565-0089|경기 구리시 수택동 원수택로 23||맥주판매||||||BHC치킨앤비어 구리수택점(비어존)(2)|107 (수택동)|||80615
BHC치킨앤비어|구리인창점(비어존)|||BHC치킨|031-551-6390|경기도 구리시 동구릉로 64||맥주판매||||||BHC치킨앤비어 구리인창점(비어존)|101-110 (인창동,인창e-편한세상 지하1층)|||80615
BHC치킨|구리중앙점|||BHC치킨|031-564-5577|경기도 구리시 안골로 43-17||||||||BHC치킨 구리중앙점|(교문동)|||80615
BHC치킨앤비어|구미/산동확장단지점|||BHC치킨|054-471-7477|경북 구미시 장천면 산동면 신당인덕1로 135||맥주판매||||||BHC치킨앤비어 구미/산동확장단지점|중흥 에스클래스 에코시티 상가2동 207호|||80615
BHC치킨|구미남통원평점(3)|||BHC치킨|054-453-9995|경북 구미시 원평동 원남로 69||||||||BHC치킨 구미남통원평점(3)|1층 105호 외 1필지 (원평동)|||80615
BHC치킨앤비어|구미문성점(3)|||BHC치킨|054-441-1551|경북 구미시 고아읍 들성로11길 25||맥주판매||||||BHC치킨앤비어 구미문성점(3)||||80615
BHC치킨|구미봉곡사랑점|||BHC치킨|054-456-0552|경북 구미시 봉곡동 도봉로 8||||||||BHC치킨 구미봉곡사랑점|현진에버빌상가 106호|||80615
BHC치킨|구미상모사곡점|||BHC치킨|054-462-4300||경북 구미시 상모동 61-6|||||||BHC치킨 구미상모사곡점|해성하이츠 101|||80615
BHC치킨앤비어|구미석적점(플라자)|||BHC치킨|054-976-9288||경북 칠곡군 석적읍 중리 204-6|맥주판매||||||BHC치킨앤비어 구미석적점(플라자)||||80615
BHC치킨앤비어|구미선산점|||BHC치킨|054-481-2298|경북 구미시 선산읍 선산중앙로8길 4||맥주판매||||||BHC치킨앤비어 구미선산점|1층|||80615
BHC치킨|구미송정점(3)|||BHC치킨|054-452-2099|경북 구미시 박정희로 599||||||||BHC치킨 구미송정점(3)|(송정동,푸르지오캐슬A단지)|||80615
BHC치킨|구미신옥계4공단점|||BHC치킨|0544756004||경북 구미시 옥계동 909|||||||BHC치킨 구미신옥계4공단점||||80615
BHC치킨|구미신평비산점|||BHC치킨|054-444-9582|경북 구미시 신비로3길 8||||||||BHC치킨 구미신평비산점|1층 신평동|||80615
BHC치킨|구미오태북삼점|||BHC치킨|054-464-4800||경북 구미시 오태동 741-9|||||||BHC치킨 구미오태북삼점||||80615
BHC치킨|구미옥계행복점|||BHC치킨|054-475-1157||경북 구미시 옥계동 545|||||||BHC치킨 구미옥계행복점||||80615
BHC치킨|구미원호도량점|||BHC치킨|054-441-1311|경북 구미시 고아읍 문장로 194||||||||BHC치킨 구미원호도량점|1층 105호|||80615
BHC치킨앤비어|구미인동점|||BHC치킨|054-472-9907|경북 구미시 인동19길 35-7||맥주판매||||||BHC치킨앤비어 구미인동점|(인의동)|||80615
BHC치킨앤비어|구미진평점|||BHC치킨|054-472-9285|경북 구미시 인동26길 54-1||맥주판매||||||BHC치킨앤비어 구미진평점|1층 (진평동,카이스빌)|||80615
BHC치킨|구산예일점|||BHC치킨|02-357-3517|서울특별시 은평구 갈현로 135||||||||BHC치킨 구산예일점|(구산동)|||80615
BHC치킨|구서점|||BHC치킨|051-517-0684||부산 금정구 구서동 409-19|||||||BHC치킨 구서점||||80615
BHC치킨|구성마북점|||BHC치킨|031-282-8782|경기도 용인시 기흥구 마북로 126||||||||BHC치킨 구성마북점|(마북동,현대타운)|||80615
BHC치킨|구운일월점|||BHC치킨|031-293-7557||경기 수원시 권선구 구운동 911-6|||||||BHC치킨 구운일월점||||80615
BHC치킨앤비어|구운점|||BHC치킨|031-294-0518|경기 수원시 권선구 구운동 금호로 223번길 33||맥주판매||||||BHC치킨앤비어 구운점|1층|||80615
BHC치킨앤비어|구월아시아드점|||BHC치킨|032-467-8282||인천 남동구 구월동 1512-2|맥주판매||||||BHC치킨앤비어 구월아시아드점||||80615
BHC치킨앤비어|구의역점(2)|||BHC치킨|02-444-8292||서울 광진구 구의동 구의1동 246-31|맥주판매||||||BHC치킨앤비어 구의역점(2)||||80615
BHC치킨앤비어|구의점|||BHC치킨|02-3436-4569||서울 광진구 구의동 547-7|맥주판매||||||BHC치킨앤비어 구의점|광진해모로리버뷰 1층 6호|||80615
BHC치킨|구파발점|||BHC치킨|02-386-0777||서울시 은평구 진관동 179-22|||||||BHC치킨 구파발점||||80615
BHC치킨앤비어|국회의사당점|||BHC치킨|02-783-1616||서울 영등포구 여의도동 13-20|맥주판매||||||BHC치킨앤비어 국회의사당점|2층|||80615
BHC치킨|군산나운1호점|||BHC치킨|063-471-9280|전북 군산시 나운동 의료원로 131||||||||BHC치킨 군산나운1호점|(나운동,영창아파트상가1동) 111호|||80615
BHC치킨앤비어|군산나운2점|||BHC치킨|063-462-3592|전북 군산시 나운안길 34||맥주판매||||||BHC치킨앤비어 군산나운2점|가동 1층 102호 (나운동)|||80615
BHC치킨|군산대야점|||BHC치킨|063-452-5100|전북 군산시 대야면 석화로 13||||||||BHC치킨 군산대야점||||80615
BHC치킨앤비어|군산대학교점|||BHC치킨|063-463-9289|전북 군산시 미룡동 미제1길 7||맥주판매||||||BHC치킨앤비어 군산대학교점|(미룡동,102호)|||80615
BHC치킨앤비어|군산미장점|||BHC치킨|063-445-9288|전북 군산시 미장안길 50-13||맥주판매||||||BHC치킨앤비어 군산미장점|(미장동) 4동101호|||80615
BHC치킨|군산산북소룡점|||BHC치킨|063-465-9266|전북 군산시 소룡동 공단대로 563||||||||BHC치킨 군산산북소룡점|(소룡동)|||80615
BHC치킨|군산새만금점|||BHC치킨|063-461-8292|전북 군산시 오식도동 가도로 194||||||||BHC치킨 군산새만금점||||80615
BHC치킨|군산수송롯데점|||BHC치킨|063-467-9966||전북 군산시 수송동 33-1|||||||BHC치킨 군산수송롯데점|제일@상가 109호|||80615
BHC치킨|군산임피점|||BHC치킨|063-453-8292|전북 군산시 임피면 동군산로 677||||||||BHC치킨 군산임피점||||80615
BHC치킨|군산조촌점|||BHC치킨|063-443-9292||전북 군산시 조촌동 775-8|||||||BHC치킨 군산조촌점||||80615
BHC치킨앤비어|군포금정역점|||BHC치킨|031-395-9999||경기 군포시 산본동 265-11|맥주판매||||||BHC치킨앤비어 군포금정역점|2층|||80615
BHC치킨|군포금정점|||BHC치킨|031-429-2002||경기 군포시 금정동 719-6|||||||BHC치킨 군포금정점||||80615
BHC치킨|군포당동점|||BHC치킨|031-399-0988|경기도 군포시 용호1로 30||||||||BHC치킨 군포당동점|(당동) 103호,104호|||80615
BHC치킨|굴화장검점|||BHC치킨|052-222-5900|울산광역시 울주군 범서읍 장검길 86||||||||BHC치킨 굴화장검점|(문수산더샵아파트)|||80615
BHC치킨|궁동어은점|||BHC치킨|042-822-4949|대전광역시 유성구 어은로57번길 57||||||||BHC치킨 궁동어은점|(어은동)|||80615
BHC치킨앤비어|권선점|||BHC치킨|031-226-9911|경기도 수원시 권선구 권광로 55||맥주판매||||||BHC치킨앤비어 권선점|상가1동 에이120호 (권선동)|||80615
BHC치킨|금곡점|||BHC치킨|051-363-8292||부산시 북구 금곡동 67-3|||||||BHC치킨 금곡점||||80615
BHC치킨앤비어|금광점|||BHC치킨|031-734-3355|경기도 성남시 중원구 광명로 358-1||맥주판매||||||BHC치킨앤비어 금광점|(금광동) 1층|||80615
BHC치킨앤비어|금봉이휴게소점|||BHC치킨|043-653-5900|충북 제천시 송학면 북부로 3500||맥주판매||||||BHC치킨앤비어 금봉이휴게소점|나동 1층|||80615
BHC치킨|금암진북점|||BHC치킨|063-272-9982||전북 전주시 덕진구 금암2동 523-122|||||||BHC치킨 금암진북점|상가 1층|||80615
BHC치킨앤비어|금오동점|||BHC치킨|031-851-9982||경기 의정부시 금오동 472-6|맥주판매||||||BHC치킨앤비어 금오동점||||80615
BHC치킨앤비어|금정부곡점|||BHC치킨|051-518-9292|부산 금정구 중앙대로 1685번길 26||맥주판매||||||BHC치킨앤비어 금정부곡점||||80615
BHC치킨앤비어|금천점|||BHC치킨|043-258-2468||충북 청주시 상당구 금천동 217-1|맥주판매||||||BHC치킨앤비어 금천점||||80615
BHC치킨|금호사랑점|||BHC치킨|053-554-9800|대구광역시 북구 한강로8길 4-11||||||||BHC치킨 금호사랑점|(금호동)|||80615
BHC치킨앤비어|금호선호점|||BHC치킨|062-374-9993|광주 서구 금호동 금부로95번길 14||맥주판매||||||BHC치킨앤비어 금호선호점||||80615
BHC치킨|금호점|||BHC치킨|02-2237-9494||서울 성동구 금호동 949|||||||BHC치킨 금호점||||80615
BHC치킨앤비어|기업도시점|||BHC치킨|033-748-5988||강원 원주시 지정면 가곡리 1423-1|맥주판매||||||BHC치킨앤비어 기업도시점||||80615
BHC치킨|길동점|||BHC치킨|02-471-9922|서울 강동구 길동 천중로 152||||||||BHC치킨 길동점||||80615
BHC치킨|길음뉴타운점|||BHC치킨|02-6053-5578||서울 성북구 길음동 1141|||||||BHC치킨 길음뉴타운점|동부크리닉센터 102,106|||80615
BHC치킨|김량장점|||BHC치킨|031-339-8892||경기 용인시 처인구 역북동 377-8|||||||BHC치킨 김량장점||||80615
BHC치킨|김제점|||BHC치킨|063-546-0808||전북 김제시 요촌동 544-6|||||||BHC치킨 김제점||||80615
BHC치킨앤비어|김천부곡점(2)|||BHC치킨|054-439-9233|경북 김천시 부곡동 부곡맛고을1길 89||맥주판매||||||BHC치킨앤비어 김천부곡점(2)|(부곡동 1503)|||80615
BHC치킨|김천신음점(5)|||BHC치킨|054-433-9277|경북 김천시 신음동 경상북도 김천시 신음새동네길 54||||||||BHC치킨 김천신음점(5)|(신음동)|||80615
BHC치킨앤비어|김포구래점|||BHC치킨|031-986-9288|경기도 김포시 양촌읍 양곡2로 5-8||맥주판매||||||BHC치킨앤비어 김포구래점||||80615
BHC치킨|김포대곶점|||BHC치킨|031-981-9249||경기 김포시 대곶면 율생리 341-16|||||||BHC치킨 김포대곶점||||80615
BHC치킨앤비어|김포마산점|||BHC치킨|031-981-9280|경기도 김포시 김포한강8로194번길 8-2||맥주판매||||||BHC치킨앤비어 김포마산점|(마산동)|||80615
BHC치킨앤비어|김포사우점|||BHC치킨|031-996-9577|경기 김포시 봉화로 17-23||맥주판매||||||BHC치킨앤비어 김포사우점|(사우동) 1층|||80615
BHC치킨|김포운양점|||BHC치킨|0319988738||경기도 김포시 장기동 1977-9|||||||BHC치킨 김포운양점||||80615
BHC치킨|김포장기점|||BHC치킨|031-998-2199||경기 김포시 장기동 1626|||||||BHC치킨 김포장기점|이지더원아파트 상가동 지하1층 101호|||80615
BHC치킨앤비어|김포통진점|||BHC치킨|031-998-0042||경기 김포시 통진읍 서암리 759-10|맥주판매||||||BHC치킨앤비어 김포통진점||||80615
BHC치킨|김포풍무점|||BHC치킨|031-988-9996|경기 김포시 풍무동 유현로33번길 16||||||||BHC치킨 김포풍무점|풍무동 760,프라임상가 212호|||80615
BHC치킨앤비어|김포한강신도시점|||BHC치킨|031-989-9284|경기 김포시 김포한강2로 262||맥주판매||||||BHC치킨앤비어 김포한강신도시점|108호 (장기동,훼미리프라자)|||80615
BHC치킨앤비어|김해구산점|||BHC치킨|055-313-4587|경남 김해시 구산동 구산로42번길 10-1||맥주판매||||||BHC치킨앤비어 김해구산점|(구산동)|||80615
BHC치킨|김해내외점|||BHC치킨|055-321-9559||경남 김해시 내동 1142-1|||||||BHC치킨 김해내외점|마이더스 2빌딩 106호|||80615
BHC치킨|김해삼계점|||BHC치킨|055-339-0530|경남 김해시 삼계동 삼계중앙로5번길 34-22||||||||BHC치킨 김해삼계점|(삼계동)|||80615
BHC치킨|김해삼방점|||BHC치킨|055-324-2442|경남 김해시 삼안로 223-1||||||||BHC치킨 김해삼방점|2층 (삼방동)|||80615
BHC치킨|김해삼정부원점|||BHC치킨|055-338-9292|경남 김해시 활천로 18||||||||BHC치킨 김해삼정부원점|2호 (삼정동)|||80615
BHC치킨|김해외동점(5)|||BHC치킨|055-328-1251||경남 김해시 외동 700-10|||||||BHC치킨 김해외동점(5)||||80615
BHC치킨|김해주촌점|||BHC치킨|055-338-9266|경남 김해시 주촌면 천곡로157번길 16||||||||BHC치킨 김해주촌점|(천곡리) 102호|||80615
BHC치킨앤비어|까치산역점|||BHC치킨|02-2692-9288|서울특별시 강서구 곰달래로 138-1||맥주판매||||||BHC치킨앤비어 까치산역점|(화곡동) (화곡동,1층)|||80615
BHC치킨|나주혁신도시2호점|||BHC치킨|061-332-9272||전남 나주시 빛가람동 447-1|||||||BHC치킨 나주혁신도시2호점||||80615
BHC치킨|나주혁신도시점|||BHC치킨|061-336-9253||전남 나주시 빛가람동 144-4|||||||BHC치킨 나주혁신도시점||||80615
BHC치킨|낙성대점|||BHC치킨|02-877-1677||서울 관악구 봉천동 1643-5|||||||BHC치킨 낙성대점||||80615
BHC치킨앤비어|난곡점|||BHC치킨|02-862-1122|서울특별시 관악구 난우길 37||맥주판매||||||BHC치킨앤비어 난곡점|(신림동) 1층 bhc|||80615
BHC치킨|남가좌DMC점|||BHC치킨|02-304-9282|서울 서대문구 가재울로10길 37||||||||BHC치킨 남가좌DMC점|(남가좌동) 1층 (남가좌동)|||80615
BHC치킨앤비어|남면사랑점|||BHC치킨|031-858-0991||경기 양주시 남면 285-180|맥주판매||||||BHC치킨앤비어 남면사랑점||||80615
BHC치킨앤비어|남악오룡점|||BHC치킨|061-284-9285|전남 무안군 삼향읍 남악4로60번다길 5||맥주판매||||||BHC치킨앤비어 남악오룡점||||80615
BHC치킨앤비어|남원도통점|||BHC치킨|063-625-3379|전북 남원시 도통동 큰들2길 22-34||맥주판매||||||BHC치킨앤비어 남원도통점||||80615
BHC치킨|남원월락점|||BHC치킨|063-636-0077|전북 남원시 낙현안길 3||||||||BHC치킨 남원월락점|(월락동)|||80615
BHC치킨앤비어|남원인월점|||BHC치킨|063-633-3833|전북 남원시 인월면 인월장터로 21||맥주판매||||||BHC치킨앤비어 남원인월점||||80615
BHC치킨앤비어|남원점|||BHC치킨|063-625-8079|전북 남원시 금동 가방뜰길 49||맥주판매||||||BHC치킨앤비어 남원점||||80615
BHC치킨|남창점|||BHC치킨|052-239-2580||울산 울주군 온양읍 대안리 411-10|||||||BHC치킨 남창점||||80615
BHC치킨앤비어|남한산성역점|||BHC치킨|0317357292|성남시 중원구 산성대로 472||맥주판매||||||BHC치킨앤비어 남한산성역점|1f|||80615
BHC치킨|남해점|||BHC치킨|055-862-8292|경남 남해군 남해읍 스포츠로 20||||||||BHC치킨 남해점||||80615
BHC치킨앤비어|내발산마곡점|||BHC치킨|02-2667-8192|서울특별시 강서구 수명로 74||맥주판매||||||BHC치킨앤비어 내발산마곡점|(내발산동) 101 (내발산동,발산시티타워)|||80615
BHC치킨|내서중리점|||BHC치킨|055-231-5816|경남 창원시 마산회원구 내서읍 죽암로 37-1||||||||BHC치킨 내서중리점||||80615
BHC치킨|내손점|||BHC치킨|031-422-1379||경기 의왕시 내손동 844|||||||BHC치킨 내손점||||80615
BHC치킨|내손흥안점|||BHC치킨|0314259595||경기 안양시 동안구 평촌동 43-1|||||||BHC치킨 내손흥안점|101호|||80615
BHC치킨앤비어|내유점|||BHC치킨|031-964-9987|경기 고양시 덕양구 경기도 고양시 덕양구 통일로 1270||맥주판매||||||BHC치킨앤비어 내유점|1층|||80615
BHC치킨|내포신도시점|||BHC치킨|041-632-8292|충남 홍성군 홍북읍 자경로 17||||||||BHC치킨 내포신도시점||||80615
BHC치킨앤비어|노량진역점|||BHC치킨|02-814-4931|서울특별시 동작구 만양로 110||맥주판매||||||BHC치킨앤비어 노량진역점|(노량진동)|||80615
BHC치킨|노량진점|||BHC치킨|02-825-9292||서울 동작구 노량진동 325-4|||||||BHC치킨 노량진점||||80615
