##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@성당
천주교|꽃동네(준본당)성당|||성당|043-879-0147|충북 음성군 맹동면 꽃동네길 39-16||||청주교구||||천주교 꽃동네(준본당)성당||||180201
천주교|꽃바위성당|||성당|052-233-7709|울산광역시 동구 문현5길 15||||부산교구||||천주교 꽃바위성당||||180201
천주교|나바위성당|||성당|063-861-8182|전라북도 익산시 망성면 나바위1길 146||||전주교구||||천주교 나바위성당||||180201
천주교|나운동성당|||성당|063-463-8788|전라북도 군산시 한밭3길 20||||전주교구||||천주교 나운동성당||||180201
천주교|나주성당|||성당|061-334-2123|전라남도 나주시 박정길 3||||광주대교구||||천주교 나주성당|(산정동)|||180201
천주교|낙성대동성당|||성당|02-877-2131|서울특별시 관악구 낙성대로 26||||서울대교구||||천주교 낙성대동성당|(봉천동)|||180201
천주교|난곡동성당|||성당|02-861-3611~2|서울특별시 관악구 난곡로26길 43||||서울대교구||||천주교 난곡동성당|(신림동)|||180201
천주교|남대문시장(준)성당|||성당|02-779-4772|서울특별시 중구 퇴계로 61||||서울대교구||||천주교 남대문시장(준)성당|8층 (남창동,금오빌딩)|||180201
천주교|남동성당|||성당|062-233-0518|광주광역시 동구 제봉로 67||||광주대교구||||천주교 남동성당|(남동)|||180201
천주교|남동탄성당|||성당|031-8055-8116|경기도 화성시 동탄면 장주기길 11||||수원교구||||천주교 남동탄성당||||180201
천주교|남목성당|||성당|052-234-2943|울산광역시 동구 남목8길 32||||부산교구||||천주교 남목성당||||180201
천주교|남밀양성당|||성당|055-355-8671|경상남도 밀양시 가곡4길 20||||부산교구||||천주교 남밀양성당||||180201
천주교|남산성당|||성당|053-253-7823|대구시 중구 남산로4길 90||||대구대교구||||천주교 남산성당|(남산동)|||180201
천주교|남산성당|||성당|051-583-6314~6|부산광역시 금정구 금샘로 466||||부산교구||||천주교 남산성당||||180201
천주교|남성대성당|||성당|043-745-4414|충북 영동군 양강면 양정죽촌로 70||||군종교구||||천주교 남성대성당|육군종합행정학교|||180201
천주교|남성동성당|||성당|055-245-2286|경상남도 창원시 마산합포구 동서북7길 39||||마산교구||||천주교 남성동성당||||180201
천주교|남성동성당|||성당||경상북도 상주시 왕산로 105||||안동교구||||천주교 남성동성당||||180201
천주교|남악성당|||성당|061-282-2442|전남 무안군 삼향읍 남악영산길 62||||광주대교구||||천주교 남악성당||||180201
천주교|남양성당|||성당|031-356-2048|경기도 화성시 남양읍 남양시장로 93||||수원교구||||천주교 남양성당||||180201
천주교|남양산성당|||성당|055-387-9203|경상남도 양산시 물금읍 백호로 35||||부산교구||||천주교 남양산성당||||180201
천주교|남원성당|||성당|064-764-1712|제주특별자치도 서귀포시 남원읍 남한로 53||||제주교구||||천주교 남원성당||||180201
천주교|남지성당|||성당|055-526-2268|경상남도 창녕군 남지읍 동포로 18||||마산교구||||천주교 남지성당|528-6 남지성당|||180201
천주교|남창성당|||성당|052-238-3880|울산광역시 울주군 온양읍 화산발리로 692||||부산교구||||천주교 남창성당||||180201
천주교|남천/주교좌성당|||성당|051-623-4528|부산광역시 수영구 수영로427번길 15||||부산교구||||천주교 남천/주교좌성당||||180201
천주교|남천동성당|||성당||충청북도 제천시 의병대로18길 21-6||||원주교구||||천주교 남천동성당|(남천동)|||180201
천주교|남촌동성당|||성당|032-466-2196|인천광역시 남동구 남촌로93번길 22-4||||인천교구||||천주교 남촌동성당|(남촌동)|||180201
천주교|남평성당|||성당|061-333-5004|전라남도 나주시 남평읍 남평3로 66||||광주대교구||||천주교 남평성당||||180201
천주교|남해성당|||성당|055-864-5773|경상남도 남해군 남해읍 망운로10번길 35||||마산교구||||천주교 남해성당||||180201
천주교|내가성당|||성당|032-933-1853|인천광역시 강화군 내가면 강화서로247번길 24||||인천교구||||천주교 내가성당||||180201
천주교|내당성당|||성당|053-558-4411|대구시 서구 달서로 33||||대구대교구||||천주교 내당성당|(내당동)|||180201
천주교|내덕동/주교좌성당|||성당|043-216-7011|충북 청주시 청원구 공항로22번길 12||||청주교구||||천주교 내덕동/주교좌성당||||180201
천주교|내동성당|||성당|042-526-4002|대전광역시 서구 도솔로252번길 19||||대전교구||||천주교 내동성당||||180201
천주교|내면성당|||성당|033-432-0974|강원도 홍천군 내면 창촌로 13-7||||춘천교구||||천주교 내면성당||||180201
천주교|내수성당|||성당|043-213-2832|청주시 청원구 내수읍 내수로 657||||청주교구||||천주교 내수성당||||180201
천주교|내촌성당|||성당|031-532-1566|경기도 포천시 내촌면 내촌로 110||||춘천교구||||천주교 내촌성당||||180201
천주교|노대동성당|||성당|062-464-4110|광주광역시 남구 노대실로 71||||광주대교구||||천주교 노대동성당|(노대동)|||180201
천주교|노도성당|||성당|033-482-0654|강원도 양구군 양구읍 박수근로213번길 31-19||||군종교구||||천주교 노도성당||||180201
천주교|노량진동성당|||성당|02-824-9621|서울특별시 동작구 장승배기로24길 61||||서울대교구||||천주교 노량진동성당|(노량진동)|||180201
천주교|노량진수산시장(준)성당|||성당|02-813-6073|서울특별시 동작구 노들로2길 9-8||||서울대교구||||천주교 노량진수산시장(준)성당|(노량진동)|||180201
천주교|노송동성당|||성당|063-282-9661|전라북도 전주시 완산구 인봉남로 9||||전주교구||||천주교 노송동성당||||180201
천주교|노안성당|||성당||전라남도 나주시 노안면 이슬촌길 108||||광주대교구||||천주교 노안성당||||180201
천주교|노암동성당|||성당|033-643-8460|강원도 강릉시 노암길42번길 10-5||||춘천교구||||천주교 노암동성당||||180201
천주교|노원성당|||성당|053-352-5211|대구시 북구 노원로 34||||대구대교구||||천주교 노원성당|(노원동3가)|||180201
천주교|노원(지)성당|||성당|02-933-9981|서울특별시 노원구 한글비석로 585||||서울대교구||||천주교 노원(지)성당|(상계동)|||180201
천주교|노은동성당|||성당|042-476-7474|대전광역시 유성구 노은서로 109||||대전교구||||천주교 노은동성당||||180201
천주교|노형성당|||성당|064-742-9122|제주특별자치도 제주시 광평동로 37||||제주교구||||천주교 노형성당||||180201
천주교|녹동성당|||성당|061-842-3117|전라남도 고흥군 도양읍 남촌길 4-14||||광주대교구||||천주교 녹동성당||||180201
천주교|녹번동성당|||성당|02-358-5001|서울특별시 은평구 은평로 205||||서울대교구||||천주교 녹번동성당|(녹번동)|||180201
천주교|녹양동성당|||성당|031-876-2266|경기도 의정부시 비우로 99||||의정부교구||||천주교 녹양동성당||||180201
천주교|논공성당|||성당|053-616-0993|대구시 달성군 논공읍 비슬로359길 147||||대구대교구||||천주교 논공성당||||180201
천주교|논산내동성당|||성당|041-736-9551|충청남도 논산시 중앙로 180-10||||대전교구||||천주교 논산내동성당||||180201
천주교|논산대교동성당|||성당|041-736-4013|충청남도 논산시 대화로 24||||대전교구||||천주교 논산대교동성당||||180201
천주교|논산부창동성당|||성당|041-733-5321|충청남도 논산시 시민로 405||||대전교구||||천주교 논산부창동성당||||180201
천주교|논현2동성당|||성당|02-516-5066|서울특별시 강남구 선릉로145길 17||||서울대교구||||천주교 논현2동성당|(논현동)|||180201
천주교|논현동성당|||성당|02-548-2443|서울특별시 강남구 논현로119길 5||||서울대교구||||천주교 논현동성당|(논현동)|||180201
천주교|논현동성당|||성당|032-441-0860|인천광역시 남동구 앵고개로851번길 63||||인천교구||||천주교 논현동성당|(논현동)|||180201
천주교|농성동성당|||성당|062-366-7004|광주광역시 서구 화정로294번길 5-36||||광주대교구||||천주교 농성동성당|(농성동)|||180201
천주교|능곡성당|||성당|031-974-4521|경기도 고양시 덕양구 토당로78번길 7-14||||의정부교구||||천주교 능곡성당||||180201
천주교|능곡동성가정성당|||성당|031-404-0190|경기도 시흥시 승지로 101||||수원교구||||천주교 능곡동성가정성당||||180201
천주교|능주성당|||성당|061-371-4004|전라남도 화순군 능주면 죽수길 31-1||||광주대교구||||천주교 능주성당||||180201
천주교|능평성당|||성당|031-768-0087|경기도 광주시 오포읍 능평로156번길 6||||수원교구||||천주교 능평성당||||180201
천주교|다대성당|||성당|051-263-8681,-4709|부산광역시 사하구 다송로 53||||부산교구||||천주교 다대성당||||180201
천주교|다사성당|||성당|053-587-7300|대구시 달성군 다사읍 다사로4길 24||||대구대교구||||천주교 다사성당||||180201
천주교|다산성당|||성당|054-955-0961|경북 고령군 다산면 상곡2길 34||||대구대교구||||천주교 다산성당||||180201
천주교|다시성당|||성당|061-335-4040|전라남도 나주시 다시면 대용길 22||||광주대교구||||천주교 다시성당||||180201
천주교|다인성당|||성당||경상북도 의성군 다인면 서릉3길 11-5||||안동교구||||천주교 다인성당||||180201
천주교|단구동성당|||성당||강원도 원주시 치악로 1723||||원주교구||||천주교 단구동성당|(단구동)|||180201
천주교|단대동성당|||성당|031-733-3004|경기도 성남시 중원구 산성대로396번길 13||||수원교구||||천주교 단대동성당||||180201
천주교|단양성당|||성당||충청북도 단양군 단양읍 상진2로 20||||원주교구||||천주교 단양성당||||180201
천주교|달맞이성당|||성당|051-742-4623|부산광역시 해운대구 달맞이길117번나길 88||||부산교구||||천주교 달맞이성당||||180201
천주교|담양성당|||성당|061-382-9004|전라남도 담양군 담양읍 천변2길 7||||광주대교구||||천주교 담양성당||||180201
천주교|답동/주교좌성당|||성당|032-762-7613|인천광역시 중구 우현로50번길 2||||인천교구||||천주교 답동/주교좌성당|(답동)|||180201
천주교|답십리성당|||성당|02-2216-0961|서울특별시 동대문구 전농로 29||||서울대교구||||천주교 답십리성당|(답십리동)|||180201
천주교|당감성당|||성당|051-895-9422|부산광역시 부산진구 당감서로9번길 2||||부산교구||||천주교 당감성당||||180201
천주교|당고개/순교성지(준)성당|||성당|02-711-0933|서울특별시 용산구 청파로 139-26||||서울대교구||||천주교 당고개/순교성지(준)성당|(신계동)|||180201
천주교|당리성당|||성당|051-205-2266|부산광역시 사하구 승학로71번길 115||||부산교구||||천주교 당리성당||||180201
천주교|당산동성당|||성당|02-2068-0102~3|서울특별시 영등포구 당산로28길 11||||서울대교구||||천주교 당산동성당|(당산동3가)|||180201
천주교|당수성령성당|||성당|031-415-4620|경기도 수원시 권선구 당진로31번길 7-10||||수원교구||||천주교 당수성령성당||||180201
천주교|당진성당|||성당|041-356-1555|충청남도 당진시 서문2길 28||||대전교구||||천주교 당진성당||||180201
천주교|당진수청성당|||성당||충청남도 당진시 무수동7길 200||||대전교구||||천주교 당진수청성당||||180201
천주교|대건성당|||성당|055-644-3323|경상남도 통영시 도남로 54||||마산교구||||천주교 대건성당||||180201
천주교|대곡성당|||성당|053-643-5600|대구시 달서구 명천로 46||||대구대교구||||천주교 대곡성당|(대곡동)|||180201
천주교|대곶성당|||성당|031-996-1230|경기도 김포시 대곶면 율생중앙로 5||||인천교구||||천주교 대곶성당||||180201
천주교|대관령(구:횡계)성당|||성당|033-336-1120|강원도 평창군 대관령면 장선길 25||||춘천교구||||천주교 대관령(구:횡계)성당||||180201
