##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@CU
CU|SK동남주유소점|||CU|042-931-0050|대전광역시 대덕구 신탄진로 470|대전광역시 대덕구 상서동 442-2|||||||CU SK동남주유소점|SK동남주유소 (상서동) 1층;SK동남주유소 1층|||90704
CU|SK동양주유소점|||CU|031-494-3399|경기도 안산시 단원구 중앙대로 351|경기도 안산시 단원구 신길동 1743|커피||||||CU SK동양주유소점|1층;1층|||90704
CU|SK동탄셀프주유소점|||CU|031-613-8717|경기도 화성시 여울로3길 21|경기도 화성시 능동 1105|24시간||||||CU SK동탄셀프주유소점|(능동) 1층;1층|||90704
CU|SK둔전주유소점|||CU|031-332-0049|경기도 용인시 처인구 포곡읍 포곡로 177|경기도 용인시 처인구 포곡읍 둔전리 52-1|||||||CU SK둔전주유소점|(둔전리)|||90704
CU|SK맘모스주유소점|||CU|041-563-7001|충청남도 천안시 동남구 만남로 126|충청남도 천안시 동남구 신부동 38-7|24시간;커피||||||CU SK맘모스주유소점|(신부동)|||90704
CU|SK매일주유소점|||CU|02-988-1288|서울특별시 강북구 삼양로 217|서울특별시 강북구 미아동 746-3|||||||CU SK매일주유소점|(미아동)|||90704
CU|SK목감주유소점|||CU|031-403-8051|경기도 시흥시 수인로 2335|경기도 시흥시 목감동 202-22|||||||CU SK목감주유소점|(목감동)|||90704
CU|SK무궁화주유소점|||CU|055-337-1188|경상남도 김해시 내외중앙로 56|경상남도 김해시 내동 1144-5|||||||CU SK무궁화주유소점|(내동)|||90704
CU|SK민락주유소점|||CU|031-853-3133|경기도 의정부시 충의로 91|경기도 의정부시 용현동 2-1|커피;ATM||||||CU SK민락주유소점|(용현동)|||90704
CU|SK반월공단주유소점|||CU|031-493-5182|경기도 안산시 단원구 시우로 46|경기도 안산시 단원구 초지동 626-13|24시간;택배;커피;ATM||||||CU SK반월공단주유소점|(초지동) 1층;1층|||90704
CU|SK반월주유소점|||CU|031-406-5991|경기도 안산시 상록구 수인로 1226|경기도 안산시 상록구 일동 648|24시간;택배;ATM||||||CU SK반월주유소점|(일동)|||90704
CU|SK반포주유소점|||CU|02-599-5189|서울특별시 서초구 사평대로 12|서울특별시 서초구 방배동 750-20|24시간;택배||||||CU SK반포주유소점|(방배동)|||90704
CU|SK백제고분로주유소점|||CU|02-2202-4050|서울특별시 송파구 오금로 143|서울특별시 송파구 방이동 109-6|24시간||||||CU SK백제고분로주유소점|(방이동) 1층;1층|||90704
CU|SK봉담톨게이트주유|||CU|031-298-5100|경기도 화성시 봉담읍 삼천병마로 1346|경기도 화성시 봉담읍 동화리 357-1|24시간;택배||||||CU SK봉담톨게이트주유|(동화리) 1층;1층|||90704
CU|SK부천주유소점|||CU|032-678-5184|경기도 부천시 원미구 신흥로 281|경기도 부천시 원미구 중동 3-374|||||||CU SK부천주유소점|(중동) 1층;1층|||90704
CU|SK부평주유소점|||CU|032-524-5151|인천광역시 부평구 원적로 417|인천광역시 부평구 산곡동 411-16|택배;커피||||||CU SK부평주유소점|(산곡동) 1층;1층|||90704
CU|SK북수원주유소점|||CU|031-207-5189|경기도 수원시 장안구 서부로 2201|경기도 수원시 장안구 율전동 114-3|||||||CU SK북수원주유소점|(율전동)|||90704
CU|SK사과나무주유소점|||CU|031-842-5157|경기도 양주시 부흥로 1881|경기도 양주시 광사동 317|ATM||||||CU SK사과나무주유소점|(광사동)|||90704
CU|SK사우디제7주유소점|||CU|031-902-1155|경기도 고양시 일산동구 백마로 37|경기도 고양시 일산동구 장항동 541-18|24시간||||||CU SK사우디제7주유소점|(장항동)|||90704
CU|SK삼성제일주유소점|||CU|053-585-6051|대구광역시 달서구 달구벌대로 1154|대구광역시 달서구 신당동 1629-22|||||||CU SK삼성제일주유소점|(신당동) 1층;1층|||90704
CU|SK삼성주유소점|||CU|031-225-6974|경기도 화성시 효행로 1279|경기도 화성시 반월동 539-1|ATM||||||CU SK삼성주유소점|(반월동) 1층;1층|||90704
CU|SK삼일주유소점|||CU|031-979-0314|경기도 고양시 덕양구 지도로 15|경기도 고양시 덕양구 토당동 866-3|24시간;커피;ATM||||||CU SK삼일주유소점|(토당동)|||90704
CU|SK삼척IC점|||CU|033-575-5151|강원도 삼척시 오십천로 101|강원도 삼척시 등봉동 11-1|커피||||||CU SK삼척IC점|(등봉동)|||90704
CU|SK상동주유소점|||CU|032-322-5182|경기도 부천시 원미구 송내대로 369|경기도 부천시 원미구 상동 499-6|||||||CU SK상동주유소점|(상동) 1층;1층|||90704
CU|SK새관양주유소점|||CU|031-423-6942|경기도 수원시 장안구 경수대로 795|경기도 수원시 장안구 영화동 104-28|||||||CU SK새관양주유소점|삼양빌딩 (영화동) 1층;삼양빌딩 1층|||90704
CU|SK새화랑주유소점|||CU|054-741-0051|경상북도 경주시 초당길 103|경상북도 경주시 동천동 936|24시간;택배||||||CU SK새화랑주유소점|(동천동)|||90704
CU|SK서린사옥점|||CU|02-723-3094|서울특별시 종로구 종로 26|서울특별시 종로구 서린동 99|택배;커피||||||CU SK서린사옥점|SK빌딩 지하 (서린동);SK빌딩 지하|||90704
CU|SK서부주유소점|||CU|02-338-9043|서울특별시 서대문구 성산로 255|서울특별시 서대문구 연희동 446-4|24시간;택배;커피;ATM||||||CU SK서부주유소점|(연희동)|||90704
CU|SK서충주IC점|||CU||충청북도 충주시 신덕로 225|충청북도 충주시 신니면 12-1|택배;커피||||||CU SK서충주IC점|(신니면) 1층;1층|||90704
CU|SK석수동주유소점|||CU|031-473-6018|경기도 수원시 장안구 경수대로 795|경기도 수원시 장안구 영화동 104-28|24시간||||||CU SK석수동주유소점|삼양빌딩 (영화동);삼양빌딩|||90704
CU|SK세지주유소점|||CU|031-365-5090|경기도 시흥시 서해안로 120|경기도 시흥시 정왕동 1236-11|24시간;택배;ATM||||||CU SK세지주유소점|(정왕동)|||90704
CU|SK셀프스토리주유소|||CU|042-637-8838|대전광역시 동구 동서대로 1627|대전광역시 동구 홍도동 11-24|24시간;커피||||||CU SK셀프스토리주유소|(홍도동) 1층;1층|||90704
CU|SK속초주유소점|||CU|033-635-9705|강원도 속초시 동해대로 3834|강원도 속초시 대포동 472-1|||||||CU SK속초주유소점|(대포동)|||90704
CU|SK솔빛나루주유소점|||CU|031-613-5194|경기도 화성시 10용사로 650|경기도 화성시 반송동 241|||||||CU SK솔빛나루주유소점|동탄신도시주유소 1층;동탄신도시주유소 1층|||90704
CU|SK송도역주유소점|||CU|032-835-5011|인천광역시 연수구 비류대로 199|인천광역시 연수구 옥련동 304-7|24시간||||||CU SK송도역주유소점|1층;1층|||90704
CU|SK송탄내트럭주유소점|||CU|031-611-6051|경기도 평택시 청원로 1640|경기도 평택시 도일동 707-5|24시간||||||CU SK송탄내트럭주유소점|(도일동)|||90704
CU|SK수암주유소점|||CU|031-482-8118|경기도 안산시 상록구 원당골1길 23-14|경기도 안산시 상록구 수암동 465|택배;ATM||||||CU SK수암주유소점|(수암동)|||90704
CU|SK수원덕원주유소점|||CU|031-278-7381|경기도 수원시 권선구 권선로 258|경기도 수원시 권선구 고색동 888-6|24시간;택배||||||CU SK수원덕원주유소점|(고색동)|||90704
CU|SK수원아이파크주유소|||CU|||경기도 수원시 권선구 세류동 1150-22|24시간;택배;커피||||||CU SK수원아이파크주유소||||90704
CU|SK시화산업주유소점|||CU|031-498-2167|경기도 시흥시 공단1대로 195|경기도 시흥시 정왕동 1365-4|||||||CU SK시화산업주유소점|(정왕동)|||90704
CU|SK시흥2공단주유소점|||CU|031-498-4316|경기도 시흥시 경제로 117|경기도 시흥시 정왕동 1359-9|택배||||||CU SK시흥2공단주유소점|(정왕동)|||90704
CU|SK시흥파워디젤주유소|||CU|031-433-5189|경기도 시흥시 옥구공원로 75|경기도 시흥시 정왕동 1852-6|||||||CU SK시흥파워디젤주유소|SK파워디젤주유소 1층;SK파워디젤주유소 1층|||90704
CU|SK신공항주유소점|||CU|032-752-1588|인천광역시 중구 신도시남로141번길 6|인천광역시 중구 운서동 2797-1|24시간;커피||||||CU SK신공항주유소점|(운서동) 1층;1층|||90704
CU|SK신도시주유소점|||CU|031-480-7227|경기도 안산시 상록구 예술광장1로 18|경기도 안산시 상록구 월피동 445-5|24시간;택배||||||CU SK신도시주유소점|(월피동)|||90704
CU|SK신봉천주유소점|||CU|02-885-5913|서울특별시 관악구 남부순환로 1880|서울특별시 관악구 봉천동 1663-11|ATM||||||CU SK신봉천주유소점|(봉천동)|||90704
CU|SK신세계주유소점|||CU|053-588-5145|대구광역시 달서구 이곡공원로 28|대구광역시 달서구 이곡동 1248-2|24시간||||||CU SK신세계주유소점|(이곡동) 1층;1층|||90704
CU|SK신안주유소점|||CU|031-283-6015|경기도 용인시 기흥구 중부대로 234|경기도 용인시 기흥구 영덕동 24-4|||||||CU SK신안주유소점|(영덕동) 1층;1층|||90704
CU|SK신오류주유소점|||CU|02-2687-4186|서울특별시 구로구 경인로 161|서울특별시 구로구 오류동 81-29|택배;커피||||||CU SK신오류주유소점|(오류동)|||90704
CU|SK안산공원주유소점|||CU|031-413-5051|경기도 안산시 단원구 광덕1로 268|경기도 안산시 단원구 고잔동 779-1|||||||CU SK안산공원주유소점|(고잔동) 1층;1층|||90704
CU|SK안평주유소점|||CU|031-655-2603|경기도 안성시 공도읍 서동대로 3986|경기도 안성시 공도읍 진사리 2-6|24시간;택배||||||CU SK안평주유소점|(진사리)|||90704
CU|SK암사주유소점|||CU|02-3427-2043|서울특별시 강동구 올림픽로 749|서울특별시 강동구 암사동 513-27|ATM||||||CU SK암사주유소점|(암사동)|||90704
CU|SK양곡오일씨티점|||CU|070-4120-0688|경기도 김포시 양촌읍 양곡로 382|경기도 김포시 양촌읍 양곡리 628-3|택배;커피||||||CU SK양곡오일씨티점|(양곡리)|||90704
CU|SK양산주유소점|||CU|062-571-5189|광주광역시 북구 하서로 255|광주광역시 북구 양산동 610-17|24시간||||||CU SK양산주유소점|SK양산주유소 (양산동) 1층;SK양산주유소 1층|||90704
CU|SK양양IC점|||CU|||강원도 양양군 양양읍 산8|||||||CU SK양양IC점||||90704
CU|SK양천OK주유소점|||CU|02-2653-5189|서울특별시 양천구 안양천로 1179|서울특별시 양천구 목동 123|24시간||||||CU SK양천OK주유소점|(목동)|||90704
CU|SK여주교리주유소점|||CU|031-885-3990||경기도 여주시 교동 45-4|||||||CU SK여주교리주유소점|(교동)|||90704
CU|SK영종주유소점|||CU|032-746-1478|인천광역시 중구 운중로 218|인천광역시 중구 중산동 1003-1|택배;튀김;커피||||||CU SK영종주유소점|(중산동) 1층;1층|||90704
CU|SK영종행복주유소점|||CU|032-746-5189|인천광역시 중구 자연대로 55|인천광역시 중구 중산동 1878-4|커피||||||CU SK영종행복주유소점||||90704
CU|SK오미산주유소점|||CU|031-975-5197|경기도 고양시 일산동구 성현로 7|경기도 고양시 일산동구 성석동 1256-1|커피||||||CU SK오미산주유소점|(성석동) 1층;1층|||90704
CU|SK오산세교주유소점|||CU|031-372-5151|경기도 오산시 경기대로 876|경기도 오산시 세교동 129|택배||||||CU SK오산세교주유소점|(세교동)|||90704
CU|SK오창만남의광장점|||CU|043-211-0883|충청북도 청주시 청원구 오창읍 오창대로 415|충청북도 청주시 청원구 오창읍 각리 84-4|||||||CU SK오창만남의광장점|(각리)|||90704
CU|SK오창태양점|||CU|043-217-9347|충청북도 청주시 청원구 오창읍 중부로 1559|충청북도 청주시 청원구 오창읍 화산리 278-4|택배;커피||||||CU SK오창태양점|(화산리)|||90704
CU|SK오천주유소점|||CU|02-545-2822|서울특별시 강남구 봉은사로 503|서울특별시 강남구 삼성동 71-9|24시간;커피||||||CU SK오천주유소점|(삼성동)|||90704
CU|SK올림픽주유소점|||CU|02-448-9804|서울특별시 송파구 위례성대로 188|서울특별시 송파구 오금동 4|커피||||||CU SK올림픽주유소점|(오금동)|||90704
CU|SK용인주유소점|||CU|031-283-1496|경기도 용인시 기흥구 중부대로 199|경기도 용인시 기흥구 영덕동 108-1|택배||||||CU SK용인주유소점|(영덕동) 1층;1층|||90704
CU|SK우영주유소점|||CU|031-234-5715|경기도 화성시 효행로 767|경기도 화성시 안녕동 39-1|택배||||||CU SK우영주유소점|(안녕동) 1층;1층|||90704
CU|SK울산월드컵주유소점|||CU|052-223-5145|울산광역시 남구 문수로 93|울산광역시 남구 무거동 1576-9|||||||CU SK울산월드컵주유소점|(무거동)|||90704
CU|SK원동주유소점|||CU|031-374-0142|경기도 오산시 남부대로 354|경기도 오산시 원동 513|||||||CU SK원동주유소점|(원동) 1층;1층|||90704
CU|SK원일충전소점|||CU||경기도 고양시 일산동구 문원길 37|경기도 고양시 일산동구 문봉동 195-4|커피||||||CU SK원일충전소점|(문봉동) 1층;1층|||90704
CU|SK월드컵주유소점|||CU|031-214-5189|경기도 수원시 영통구 광교로 66|경기도 수원시 영통구 이의동 1175|24시간;커피;ATM||||||CU SK월드컵주유소점|SK월드컵주유소 (이의동);SK월드컵주유소|||90704
CU|SK유화주유소점|||CU|032-553-5189|인천광역시 계양구 아나지로 240|인천광역시 계양구 효성동 206-3|24시간||||||CU SK유화주유소점|(효성동)|||90704
CU|SK의정부엔크린점|||CU|031-877-5477|경기도 의정부시 경의로 20|경기도 의정부시 의정부동 609-2|ATM||||||CU SK의정부엔크린점|(의정부동)|||90704
CU|SK이노베이션점|||CU|010-5102-7708|대전광역시 유성구 엑스포로 325|대전광역시 유성구 원촌동 140-1|||||||CU SK이노베이션점|(원촌동) (주)SK대덕기술원 지하1층 후생동 1호;(주)SK대덕기술원 지하1층 후생동 1호|||90704
CU|SK이매동주유소점|||CU|031-703-9515||경기도 성남시 분당구 이매동 88-1|커피;ATM||||||CU SK이매동주유소점|1층|||90704
CU|SK익산무궁화주유소|||CU|063-842-1116|전라북도 익산시 선화로 120|전라북도 익산시 모현동1가 292|택배||||||CU SK익산무궁화주유소|SK익산무궁화주유소 (모현동1가);SK익산무궁화주유소|||90704
CU|SK인천대교주유소점|||CU|032-833-7020|인천광역시 연수구 아암대로 815|인천광역시 연수구 동춘동 913-4|24시간||||||CU SK인천대교주유소점|(동춘동) 1층;1층|||90704
CU|SK인천장미주유소점|||CU|032-422-6152|인천광역시 남구 인주대로 394|인천광역시 남구 주안동 1468|||||||CU SK인천장미주유소점|SK네트웍스 (주)장미주유소;SK네트웍스 (주)장미주유소|||90704
CU|SK인천행복날개주유소|||CU|032-542-9601|인천광역시 계양구 계양대로 93|인천광역시 계양구 작전동 864-8|||||||CU SK인천행복날개주유소|1층;1층|||90704
CU|SK잠홍주유소점|||CU|041-663-5156|충청남도 서산시 서해로 3602|충청남도 서산시 잠홍동 752-1|||||||CU SK잠홍주유소점|SK잠홍주유소 (잠홍동);SK잠홍주유소|||90704
CU|SK장삼주유소점|||CU|02-909-0314|서울특별시 성북구 화랑로 293|서울특별시 성북구 장위동 44-7|||||||CU SK장삼주유소점|(장위동) 1층;1층|||90704
CU|SK제천주유소점|||CU|043-642-8855|충청북도 제천시 의림대로 226|충청북도 제천시 청전동 125-12|택배;커피;ATM||||||CU SK제천주유소점|제천장락 (청전동) 1층 E동;제천장락 1층 E동|||90704
