##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@올리브영
올리브영|웨스턴돔중앙점|||올리브영|031-906-5290|경기도 고양시 일산동구 정발산로 24||||||||올리브영 웨스턴돔중앙점|웨스턴돔 A동 162호|||90703
올리브영|위례센터점|||올리브영|031-721-0362|경기도 성남시 수정구 위례광장로 104||||||||올리브영 위례센터점||||90703
올리브영|의왕역점|||올리브영|031-461-6835|경기도 의왕시 부곡중앙남1길 2||||||||올리브영 의왕역점|1층|||90703
올리브영|의왕포일점|||올리브영|031-421-4121|경기도 의왕시 포일세거리로 10||||||||올리브영 의왕포일점|(포일동) 1층 제101호,102호|||90703
올리브영|의정부금오점|||올리브영|031-851-7413|경기도 의정부시 청사로 41||||||||올리브영 의정부금오점|금오 삼성프라자103~4호,202~3호|||90703
올리브영|의정부대로점|||올리브영|031-856-5290|경기도 의정부시 평화로 552||||||||올리브영 의정부대로점||||90703
올리브영|의정부민락점|||올리브영|031-851-5290|경기도 의정부시 천보로 56||||||||올리브영 의정부민락점|해동2타워 1층|||90703
올리브영|의정부역점|||올리브영|031-826-6312|경기도 의정부시 시민로 75||||||||올리브영 의정부역점|1층|||90703
올리브영|의정부장암점|||올리브영|031-826-8729|경기도 의정부시 회룡로 178||||||||올리브영 의정부장암점|발곡프라자 104호,105호,106호|||90703
올리브영|의정부중앙로점|||올리브영|031-821-5290|경기도 의정부시 행복로 12||||||||올리브영 의정부중앙로점|1층|||90703
올리브영|이천중앙로점|||올리브영|031-637-7871|경기도 이천시 어재연로37번길 16||||||||올리브영 이천중앙로점||||90703
올리브영|이천하이닉스점|||올리브영|031-633-5290|경기도 이천시 부발읍 경충대로 2096-4||||||||올리브영 이천하이닉스점|101호,102호|||90703
올리브영|일산그랜드점|||올리브영|031-923-5290|경기도 고양시 일산서구 중앙로 1436||||||||올리브영 일산그랜드점|일산그랜드백화점 지하2층|||90703
올리브영|일산백마점|||올리브영|031-901-2834|경기도 고양시 일산동구 일산로 232||||||||올리브영 일산백마점||||90703
올리브영|일산벨라시타점|||올리브영|031-849-5790|경기도 고양시 일산동구 강송로 33||||||||올리브영 일산벨라시타점||||90703
올리브영|일산식사점|||올리브영|031-969-5290|경기도 고양시 일산동구 위시티2로11번길 45||||||||올리브영 일산식사점||||90703
올리브영|일산탄현점|||올리브영|031-911-1620|경기도 고양시 일산서구 일현로 54||||||||올리브영 일산탄현점|(탄현동) 유일프라자 101호,102호,103호|||90703
올리브영|일산풍동점|||올리브영|031-903-5291|경기도 고양시 일산동구 숲속마을로 26||||||||올리브영 일산풍동점||||90703
올리브영|일산후곡점|||올리브영|031-914-5290|경기도 고양시 일산서구 일산로 541||||||||올리브영 일산후곡점||||90703
올리브영|정발산로점|||올리브영|031-901-5771|경기도 고양시 일산동구 정발산로 23||||||||올리브영 정발산로점|호수빌딩 1층|||90703
올리브영|정자역점|||올리브영|031-719-9477|경기도 성남시 분당구 성남대로331번길 7||||||||올리브영 정자역점|정자동 스타빌딩 104호|||90703
올리브영|주엽역점|||올리브영|031-911-3192|경기도 고양시 일산서구 중앙로 1416||||||||올리브영 주엽역점|한사랑빌딩 101-1호,101-2호,102호|||90703
올리브영|죽전중앙점|||올리브영|031-889-5295|경기도 용인시 현암로 148||||||||올리브영 죽전중앙점||||90703
올리브영|지행역점|||올리브영|031-863-5290|경기도 동두천시 지행로 49||||||||올리브영 지행역점||||90703
올리브영|철산역점|||올리브영|02-2066-0974|경기도 광명시 오리로856번길 7||||||||올리브영 철산역점|1층|||90703
올리브영|탄현제니스점|||올리브영|031-912-5290|경기도 고양시 일산서구 일현로 97-11||||||||올리브영 탄현제니스점||||90703
올리브영|태평역점|||올리브영|031-721-3436|경기도 성남시 수정구 수정로 80||||||||올리브영 태평역점|(수진동,우리빌) 제1층 제101호|||90703
올리브영|파주LCD점|||올리브영|031-944-6053|경기도 파주시 월롱면 엘씨디로241번길 8-4||||||||올리브영 파주LCD점||||90703
올리브영|파주가람점|||올리브영|031-941-2754|경기도 파주시 가람로 2||||||||올리브영 파주가람점||||90703
올리브영|파주교하점|||올리브영|031-947-5290|경기도 파주시 청석로 260||||||||올리브영 파주교하점||||90703
올리브영|파주금릉역점|||올리브영|031-942-7290|경기도 파주시 금릉역로 84||||||||올리브영 파주금릉역점|청원센트럴타워 1층|||90703
올리브영|파주금촌점|||올리브영|031-942-5290|경기도 파주시 문화로 109||||||||올리브영 파주금촌점||||90703
올리브영|파주당동점|||올리브영|031-952-0175|경기도 파주시 문산읍 방촌로 1725||||||||올리브영 파주당동점|좋은빌딩3 101-2호|||90703
올리브영|파주문산점|||올리브영|031-952-5298|경기도 파주시 문산읍 문향로 61||||||||올리브영 파주문산점||||90703
올리브영|파주야당역점|||올리브영|031-941-8122|경기도 파주시 경의로 1066||||||||올리브영 파주야당역점|107호 (야당동)|||90703
올리브영|파주운정점|||올리브영|031-949-9527|경기도 파주시 미래로 377||||||||올리브영 파주운정점||||90703
올리브영|판교도서관점|||올리브영|031-706-5290|경기도 성남시 분당구 운중로243번길 4-5||||||||올리브영 판교도서관점||||90703
올리브영|판교아브뉴프랑점|||올리브영|031-8017-7312|경기도 성남시 분당구 동판교로177번길 25||||||||올리브영 판교아브뉴프랑점||||90703
올리브영|판교알파리움점|||올리브영|031-709-5290|경기도 성남시 분당구 판교역로 145||||||||올리브영 판교알파리움점|알파리움 2단지 102동 102호,103호|||90703
올리브영|판교유스페이스점|||올리브영|031-724-2555|경기도 성남시 분당구 대왕판교로 660||||||||올리브영 판교유스페이스점|유스페이스 1B동 225호|||90703
올리브영|평내점|||올리브영|031-559-5290|경기도 남양주시 평내로29번길 49||||||||올리브영 평내점||||90703
올리브영|평내호평역점|||올리브영|031-595-2312|경기도 남양주시 늘을2로 32||||||||올리브영 평내호평역점|호평프라자 1층|||90703
올리브영|평촌역사거리점|||올리브영|031-423-3365|경기도 안양시 동안구 시민대로 317||||||||올리브영 평촌역사거리점|대한스마트타워 1층|||90703
올리브영|평촌점|||올리브영|031-381-5291|경기도 안양시 동안구 평촌대로 132||||||||올리브영 평촌점||||90703
올리브영|평택AK역사점|||올리브영|031-646-6382|경기도 평택시 평택로 51||||||||올리브영 평택AK역사점|평택역사 3층|||90703
올리브영|평택비전점|||올리브영|031-651-5290|경기도 평택시 평남로 937||||||||올리브영 평택비전점|폴리프라자 102~104호|||90703
올리브영|평택서정점|||올리브영|031-611-5435|경기도 평택시 정암로 2||||||||올리브영 평택서정점|1층 (429-10,11번지)|||90703
올리브영|평택소사벌로터리점|||올리브영|031-657-4785|경기도 평택시 비전5로 16||||||||올리브영 평택소사벌로터리점||||90703
올리브영|평택소사벌점|||올리브영|031-657-6548|경기도 평택시 평남로 862||||||||올리브영 평택소사벌점|로이드빌딩 105~107호|||90703
올리브영|평택신장점|||올리브영|031-667-7498|경기도 평택시 쇼핑로 22||||||||올리브영 평택신장점|1층 (신장동)|||90703
올리브영|평택안중점|||올리브영|031-686-5220|경기도 평택시 안중읍 안현로서6길 48||||||||올리브영 평택안중점||||90703
올리브영|평택역점|||올리브영|031-652-0241|경기도 평택시 평택2로10번길 10-3||||||||올리브영 평택역점|1층|||90703
올리브영|평택청북점|||올리브영|031-681-8571|경기도 평택시 청북읍 안청로 340||||||||올리브영 평택청북점||||90703
올리브영|포천송우리점|||올리브영|031-544-5290|경기도 포천시 소흘읍 솔모루로 60-1||||||||올리브영 포천송우리점||||90703
올리브영|포천신읍점|||올리브영|031-531-1661|경기도 포천시 중앙로 121||||||||올리브영 포천신읍점||||90703
올리브영|포천중앙점|||올리브영|031-544-8068|경기도 포천시 호국로 893||||||||올리브영 포천중앙점|(설운동)|||90703
올리브영|하남미사점|||올리브영|031-791-9732|경기도 하남시 미사강변대로 222||||||||올리브영 하남미사점|미사 중앙프라자|||90703
올리브영|하남신장점|||올리브영|031-795-5210|경기도 하남시 신장로 127-1||||||||올리브영 하남신장점|1층|||90703
올리브영|하남풍산점|||올리브영|031-791-2702|경기도 하남시 덕풍동로 111-15||||||||올리브영 하남풍산점||||90703
올리브영|행신역점|||올리브영|031-973-5290|경기도 고양시 덕양구 충장로 14||||||||올리브영 행신역점||||90703
올리브영|현대프리미엄아울렛김포점|||올리브영|031-8048-2513|경기도 김포시 고촌읍 아라육로152번길 100||||||||올리브영 현대프리미엄아울렛김포점||||90703
올리브영|홈플러스김포풍무점|||올리브영|031-982-5260|경기도 김포시 풍무로 167||||||||올리브영 홈플러스김포풍무점||||90703
올리브영|홈플러스동수원점|||올리브영|031-221-7296|경기도 수원시 팔달구 효원로 257||||||||올리브영 홈플러스동수원점||||90703
올리브영|홈플러스병점점|||올리브영|031-221-3437|경기도 화성시 경기대로 985||||||||올리브영 홈플러스병점점||||90703
올리브영|홈플러스부천상동점|||올리브영|032-325-8757|경기도 부천시 길주로 118||||||||올리브영 홈플러스부천상동점|홈플러스부천상동점 1층|||90703
올리브영|홈플러스부천여월점|||올리브영|032-672-5290|경기도 부천시 소사로 663||||||||올리브영 홈플러스부천여월점|홈플러스부천여월점 1층|||90703
올리브영|홈플러스북수원점|||올리브영|031-207-2302|경기도 수원시 장안구 경수대로 930||||||||올리브영 홈플러스북수원점|(조원동) 홈플러스|||90703
올리브영|홈플러스시화점|||올리브영|031-498-5290|경기도 시흥시 희망공원로 269||||||||올리브영 홈플러스시화점|홈플러스시화점|||90703
올리브영|홈플러스안산점|||올리브영|031-402-1532|경기도 안산시 상록구 충장로 432||||||||올리브영 홈플러스안산점|홈플러스안산점 1층|||90703
올리브영|홈플러스오산점|||올리브영|031-372-5320|경기도 오산시 청학로 238||||||||올리브영 홈플러스오산점|홈플러스오산점 1층|||90703
올리브영|홈플러스의정부점|||올리브영|031-853-5594|경기도 의정부시 청사로 38||||||||올리브영 홈플러스의정부점|1층|||90703
올리브영|홈플러스파주운정점|||올리브영|031-941-0732|경기도 파주시 청암로17번길 17||||||||올리브영 홈플러스파주운정점||||90703
올리브영|화성남양점|||올리브영|031-355-5675|경기도 화성시 남양읍 남양시장로66번길 9-17||||||||올리브영 화성남양점||||90703
올리브영|화성병점점|||올리브영|031-232-5290|경기도 화성시 효행로 1059||||||||올리브영 화성병점점||||90703
올리브영|화성봉담점|||올리브영|031-291-5290|경기도 화성시 봉담읍 동화길 89||||||||올리브영 화성봉담점||||90703
올리브영|화성향남로데오점|||올리브영|031-352-4823|경기도 화성시 향남읍 발안양감로 211||||||||올리브영 화성향남로데오점|케이티시네마쓰리 제102,103호|||90703
올리브영|화성향남점|||올리브영|031-8059-5233|경기도 화성시 향남읍 행정중앙2로 63-3||||||||올리브영 화성향남점|백상프라자 101|||90703
올리브영|화정로데오점|||올리브영|031-974-8831|경기도 고양시 덕양구 화신로260번길 33||||||||올리브영 화정로데오점||||90703
올리브영|회룡역점|||올리브영|031-875-5290|경기도 의정부시 외미로 99||||||||올리브영 회룡역점||||90703
올리브영|갤러리아진주점|||올리브영|055-791-1551|경상남도 진주시 진주대로 1095||||||||올리브영 갤러리아진주점||||90703
올리브영|거제고현점|||올리브영|055-637-6605|경상남도 거제시 거제중앙로 1905||||||||올리브영 거제고현점||||90703
올리브영|거제수월점|||올리브영|055-637-5290|경상남도 거제시 수양로 471||||||||올리브영 거제수월점|101호 (양정동,동희빌딩)|||90703
올리브영|거제옥포점|||올리브영|055-687-6776|경상남도 거제시 옥포대첩로 42-1||||||||올리브영 거제옥포점||||90703
