##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@변호사
공민우개업[상세]||||변호사|031-736-3600|경기 성남시 중원구 산성대로454번길 2||||||||공민우개업[상세]|(금광동,신우빌딩) 3층|||91604
이지현개업[상세]||||변호사|031-214-5502|경기 수원시 영통구 광교중앙로266번길 30||||||||이지현개업[상세]|(하동) 그랜드프라자 503호|||91604
조희경개업[상세]||||변호사|031-306-2202|경기 수원시 영통구 광교중앙로266번길 22||||||||조희경개업[상세]|3층 (하동,광교법조프라자)|||91604
유은빈개업[상세]||||변호사|031-216-2003|경기 수원시 영통구 광교중앙로248번길 7-2||||||||유은빈개업[상세]|(하동,원희캐슬 광교) A동 304호|||91604
김용진개업[상세]||||변호사||경기 고양시 일산서구 중앙로 1406||||||||김용진개업[상세]|(주엽동,한솔코아 (주)) 510호 --|||91604
김형남개업[상세]||||변호사|031-569-8899|경기 구리시 동구릉로 397||||||||김형남개업[상세]|(사노동) 1층|||91604
송창석개업[상세]||||변호사|031-216-9830|경기 수원시 영통구 광교중앙로248번길 95-1||||||||송창석개업[상세]|504호 (하동)|||91604
김보수개업[상세]||||변호사|031-894-8961|경기 의정부시 서부로 675||||||||김보수개업[상세]|401호 (가능동,대경빌딩)|||91604
김소영개업[상세]||||변호사|||경기 김포시 사우동 247-7|||||||김소영개업[상세]|효우빌딩 301호|||91604
최수민개업[상세]||||변호사|032-329-9600||경기 부천시 원미구 상동 448|||||||최수민개업[상세]|다성빌딩 301호|||91604
정덕교개업[상세]||||변호사|031-731-9500|경기 성남시 중원구 산성대로 464||||||||정덕교개업[상세]|(금광동) 2층 (금광동)|||91604
황치연||||변호사||||||||||황치연||||91604
김택빈개업[상세]||||변호사|031-211-2053|경기 수원시 영통구 매봉로49번길 9||||||||김택빈개업[상세]|(매탄동,대일빌딩) 5층,박태훈법률사무소|||91604
박종현개업[상세]||||변호사|031-216-1399|경기 수원시 영통구 광교중앙로248번길 7-2||||||||박종현개업[상세]|701호,702호 (하동,원희캐슬 광교)|||91604
정병무개업[상세]||||변호사|031-628-3280|경기 성남시 분당구 대왕판교로 700||||||||정병무개업[상세]|(삼평동,코리아바이오 파크) A동 4층|||91604
목동호개업[상세]||||변호사|031-211-0023|경기 수원시 영통구 광교중앙로266번길 30||||||||목동호개업[상세]|403호 (하동,그랜드프라자)|||91604
김성관개업[상세]||||변호사|031-546-1511|경기 수원시 영통구 광교중앙로266번길 30||||||||김성관개업[상세]|(하동) 5층 법률사무소 지한|||91604
박성진개업[상세]||||변호사|031-388-0078|경기 안양시 동안구 시민대로 295||||||||박성진개업[상세]|(관양동,평촌월드빌) 306호 법률사무소 드림|||91604
임장환개업[상세]||||변호사|031-311-5771|경기 시흥시 하중로 235||||||||임장환개업[상세]|(하중동) 203호|||91604
안정수개업[상세]||||변호사|031-886-5100|경기 여주시 현암로 21-9||||||||안정수개업[상세]|(현암동) 402호 (윤영빌딩)|||91604
김나리개업[상세]||||변호사|031-302-5522|경기 수원시 영통구 월드컵로 89||||||||김나리개업[상세]|(원천동)|||91604
문필성개업[상세]||||변호사|031-894-8961|경기 의정부시 서부로 675||||||||문필성개업[상세]|401호 (가능동,대경빌딩)|||91604
이솔개업[상세]||||변호사|031-441-2727||경기 안양시 동안구 관양동 1597|||||||이솔개업[상세]|(한양월드빌 301호)|||91604
유형빈개업[상세]||||변호사|031-214-5503|경기 수원시 영통구 광교중앙로266번길 30||||||||유형빈개업[상세]|(하동) 그랜드프라자 503호 법률사무소 명안|||91604
정현재개업[상세]||||변호사|031-374-3750|경기 수원시 영통구 광교중앙로248번길 95-9||||||||정현재개업[상세]|2층 203호,204호,205호 (하동,캡틴법조타운)|||91604
나경원개업[상세]||||변호사|031-302-5522|경기 수원시 영통구 월드컵로 89||||||||나경원개업[상세]|(원천동)|||91604
양진모개업[상세]||||변호사||경기 수원시 영통구 광교중앙로248번길 95-1||||||||양진모개업[상세]|502호 503호 (하동,광교법조타운)|||91604
양윤섭개업[상세]||||변호사|031-735-0770|경기 성남시 중원구 산성대로 450||||||||양윤섭개업[상세]|6층 (금광동)|||91604
송지영개업[상세]||||변호사|031-894-8961|경기 의정부시 서부로 675||||||||송지영개업[상세]|401호 (가능동,대경빌딩)|||91604
이윤진개업[상세]||||변호사|031-739-8000||경기 성남시 수정구 단대동 69-7|||||||이윤진개업[상세]|(3，4층)|||91604
안동하개업[상세]||||변호사|031-932-3838|경기 고양시 일산동구 장백로 194||||||||안동하개업[상세]|(장항동,위너스21) 406호|||91604
김기훈개업[상세]||||변호사|031-213-5010|경기 수원시 영통구 광교중앙로 242||||||||김기훈개업[상세]|(하동,신명프라자) 4층 법률사무소 천선|||91604
유혜영개업[상세]||||변호사|031-874-1652|경기 의정부시 녹양로34번길 12||||||||유혜영개업[상세]|(가능동,세광빌딩) 2층|||91604
박지영개업[상세]||||변호사|031-8018-1008|경기 성남시 분당구 황새울로258번길 29||||||||박지영개업[상세]|(수내동,수내빌딩,분당세무서) BS타워 9층|||91604
박정민개업[상세]||||변호사|031-932-0030|경기 고양시 일산동구 장백로 208||||||||박정민개업[상세]|(장항동,성암빌딩) 6층|||91604
오정훈개업[상세]||||변호사|031-405-1959|경기 안산시 단원구 광덕서로 66||||||||오정훈개업[상세]|(고잔동,하눌빌딩) 305호|||91604
전은진개업[상세]||||변호사|031-907-3113||경기 고양시 일산동구 장항동 893-1|||||||전은진개업[상세]|408호|||91604
허경은개업[상세]||||변호사|031-546-8908|경기 수원시 영통구 법조로149번길 150||||||||허경은개업[상세]|(하동) 5층|||91604
박지은개업[상세]||||변호사|031-874-1652|경기 의정부시 녹양로34번길 12||||||||박지은개업[상세]|(가능동) 세광빌딩 2층|||91604
박정언개업[상세]||||변호사|031-385-2231|경기 안양시 동안구 시민대로 281||||||||박정언개업[상세]|(관양동,동우베스티움타워) 207호|||91604
정재은개업[상세]||||변호사||경기 수원시 영통구 월드컵로 123||||||||정재은개업[상세]|(원천동,승전빌딩) 4층 수원지방법원 국선전담변호사 사무실|||91604
장소현개업[상세]||||변호사||경기 의정부시 녹양로 44||||||||장소현개업[상세]|(가능동) 삼형빌딩|||91604
박윤정개업[상세]||||변호사|031-402-6800|경기 안산시 단원구 광덕서로 72||||||||박윤정개업[상세]|(고잔동,중앙법조빌딩) 303호|||91604
유승희개업[상세]||||변호사|031-494-7986|경기 안산시 단원구 광덕서로 82||||||||유승희개업[상세]|301호 (고잔동,한남법조빌딩)|||91604
오아영개업[상세]||||변호사|031-904-7890|경기 고양시 일산동구 장백로 212||||||||오아영개업[상세]|202호 (장항동,일산빌딩)|||91604
김보경개업[상세]||||변호사|032-561-4800|경기 부천시 원미구 상일로 130||||||||김보경개업[상세]|907호 (상동,부천법조타운)|||91604
라혁개업[상세]||||변호사||경기 부천시 원미구 상일로 130||||||||라혁개업[상세]|907호 (상동,부천법조타운) 032 561 4800|||91604
정성열개업[상세]||||변호사||경기 고양시 일산동구 장백로 204||||||||정성열개업[상세]|(장항동,보림빌딩) 602호 --|||91604
최이선개업[상세]||||변호사|031-411-6200||경기 안산시 단원구 고잔동 707|||||||최이선개업[상세]|(법조타운 206호)|||91604
조창남개업[상세]||||변호사|031-618-5411|경기 평택시 평남로 1033||||||||조창남개업[상세]|3층 (동삭동,복자빌딩)|||91604
오동환개업[상세]||||변호사|031-653-8100|경기 평택시 평남로 1031||||||||오동환개업[상세]|(동삭동)|||91604
조영준개업[상세]||||변호사|032-329-6999|경기 부천시 상일로 126||||||||조영준개업[상세]|(상동,뉴법조타운) 7층 703호|||91604
정동혁개업[상세]||||변호사||경기 남양주시 다산중앙로123번길 21-3||||||||정동혁개업[상세]|805호,다산동다산진건공공주택지구상업3,8-1 (다산동,다산역 리더스타워)|||91604
박영수개업[상세]||||변호사|031-214-3670|경기 수원시 영통구 매봉로 47||||||||박영수개업[상세]|(매탄동,남부빌딩) 201호|||91604
김태헌개업[상세]||||변호사|031-211-1774||경기 수원시 영통구 하동 985-2|||||||김태헌개업[상세]|104호|||91604
장희경||||변호사||||||||||장희경||||91604
박진택개업[상세]||||변호사|031-894-8961|경기 의정부시 서부로 675||||||||박진택개업[상세]|401호 (가능동,대경빌딩)|||91604
이순성개업[상세]||||변호사|031-381-7231|경기 안양시 동안구 시민대로 311||||||||이순성개업[상세]|(관양동,금강스마트빌딩) 313호|||91604
이상호개업[상세]||||변호사||경기 수원시 영통구 광교중앙로248번길 7-1||||||||이상호개업[상세]|(하동) 402호|||91604
오반석개업[상세]||||변호사|031-647-3455|경기 평택시 평남로 1047-1||||||||오반석개업[상세]|(동삭동,청언빌딩) 401호|||91604
한수산개업[상세]||||변호사|031-486-2999|경기 안산시 단원구 광덕서로 92||||||||한수산개업[상세]|(고잔동,대원빌딩) 604호|||91604
방현성개업[상세]||||변호사||경기 의정부시 장곡로 626||||||||방현성개업[상세]|(신곡동,금오종합상가) A동 801호 --|||91604
이청규개업[상세]||||변호사|031-214-4555|경기 수원시 영통구 광교중앙로248번길 95-1||||||||이청규개업[상세]|(하동) 105호|||91604
백안욱개업[상세]||||변호사|031-816-0200|경기 고양시 일산동구 중앙로 1197||||||||백안욱개업[상세]|5층 (장항동,형지 제3빌딩)|||91604
한철상개업[상세]||||변호사|031-894-8961|경기 의정부시 서부로 675||||||||한철상개업[상세]|401호 (가능동,대경빌딩)|||91604
유영란개업[상세]||||변호사||경기 고양시 일산동구 장백로 212||||||||유영란개업[상세]|202호 (장항동,일산빌딩)|||91604
진원표개업[상세]||||변호사|031-213-1585|경기 수원시 영통구 중부대로 324||||||||진원표개업[상세]|302호 (매탄동,KT동수원지사)|||91604
이소영개업[상세]||||변호사|031-901-9229|경기 고양시 일산동구 장백로 208||||||||이소영개업[상세]|(장항동,성암빌딩) 8층|||91604
이선경개업[상세]||||변호사|031-216-6336|경기 수원시 영통구 광교중앙로248번길 95-9||||||||이선경개업[상세]|6층 (하동,캡틴법조타운)|||91604
김현우개업[상세]||||변호사|032-207-8118|경기 부천시 상일로 130||||||||김현우개업[상세]|(상동,부천법조빌딩) 1101호 청인법률사무소|||91604
김광현개업[상세]||||변호사|031-211-2700|경기 수원시 영통구 광교중앙로248번길 7-2||||||||김광현개업[상세]|제5층 제씨 501~3호 (하동,원희캐슬 광교)|||91604
김수경개업[상세]||||변호사|031-731-7800|경기 성남시 수정구 수정로 208||||||||김수경개업[상세]|(신흥동,메드위즈) 601호|||91604
배재석개업[상세]||||변호사|032-325-1900|경기 부천시 원미구 상일로 126||||||||배재석개업[상세]|303호 (상동,뉴법조타운)|||91604
이원택개업[상세]||||변호사|031-895-4750|경기 수원시 영통구 광교중앙로248번길 7-2||||||||이원택개업[상세]|(하동,원희캐슬 광교) C동 811호|||91604
남성진개업[상세]||||변호사|031-309-5959|경기 수원시 영통구 광교중앙로248번길 95-1||||||||남성진개업[상세]|304호 (하동)|||91604
강준우개업[상세]||||변호사|031-216-5055|경기 수원시 영통구 광교중앙로248번길 7-2||||||||강준우개업[상세]|제2층 A동 208호 (하동,원희캐슬 광교)|||91604
송현준개업[상세]||||변호사|031-826-1424|경기 의정부시 녹양로18번길 35-18||||||||송현준개업[상세]|1층 (가능동)|||91604
김은경개업[상세]||||변호사|031-546-1511|경기 수원시 영통구 광교중앙로266번길 30||||||||김은경개업[상세]|(하동) 그랜드프라자505호|||91604
이석재개업[상세]||||변호사|055-922-4528|경기 군포시 금산로 91||||||||이석재개업[상세]|(산본동,래미안 하이어스) 122동 2203호|||91604
이지훈개업[상세]||||변호사|031-523-3037|경기 남양주시 가운로1길 1||||||||이지훈개업[상세]|304호 (가운동,드림프라자)|||91604
정영일개업[상세]||||변호사|031-901-1573|경기 고양시 일산동구 무궁화로 32-21||||||||정영일개업[상세]|(장항동,메탈릭타워) 602호|||91604
나국도개업[상세]||||변호사|031-894-8742|경기 의정부시 녹양로34번길 62-6||||||||나국도개업[상세]|(가능동) 3층|||91604
황경욱개업[상세]||||변호사|031-855-0303|경기 의정부시 녹양로34번길 22||||||||황경욱개업[상세]|(가능동) B1층|||91604
김정대개업[상세]||||변호사|031-217-7044|경기 수원시 영통구 동수원로 514||||||||김정대개업[상세]|(매탄동,세림빌딩) 3층|||91604
박창규개업[상세]||||변호사|031-902-3110|경기 고양시 일산동구 중앙로 1191||||||||박창규개업[상세]|605호 (장항동,굿모닝 법조타운I)|||91604
백건우개업[상세]||||변호사|031-874-4600|경기 의정부시 녹양로34번길 30||||||||백건우개업[상세]|(가능동,법전빌딩) 501호|||91604
왕진선개업[상세]||||변호사|031-657-9600|경기 평택시 평남로 1013||||||||왕진선개업[상세]|(동삭동) 301호 (동삭동,동소빌딩)|||91604
유한성개업[상세]||||변호사|031-548-1473|경기 수원시 영통구 광교중앙로248번길 40||||||||유한성개업[상세]|(하동) 613호|||91604
류엄지개업[상세]||||변호사|031-877-5580|경기 의정부시 시민로 80||||||||류엄지개업[상세]|(의정부동,센트럴타워) 417호|||91604
유솔이개업[상세]||||변호사|031-874-8200|경기 의정부시 녹양로34번길 6||||||||유솔이개업[상세]|(가능동,신성빌딩) 2층|||91604
김현지개업[상세]||||변호사|031-836-5611|경기 의정부시 녹양로34번길 36||||||||김현지개업[상세]|(가능동,현도빌딩) 203호|||91604
최현욱||||변호사||||||||||최현욱||||91604
김현승개업[상세]||||변호사|031-211-4567|경기 수원시 영통구 광교중앙로248번길 95-9) , 702~706호 (하동 , 캡틴법조타운 ||||||||김현승개업[상세]||||91604
