##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@농협생명
인동농협|동부지점|438518|390758|농협생명|054-471-1618|경상북도 구미시 수출대로31길 64||||||||인동농협 동부지점||||40625
인동농협|구평지점|439136|388161|농협생명|054-471-6744|경상북도 구미시 인동36길 17||||||||인동농협 구평지점||||40625
산동농협|장천지점|444771|391878|농협생명|054-471-7054|경상북도 구미시 장천면 강동로 190||||||||산동농협 장천지점||||40625
산동농협||439366|396557|농협생명|054-473-8710|경상북도 구미시 산동면 강동로 1023||||||||산동농협||||40625
도개농협||430010|410884|농협생명|054-474-1061|경상북도 구미시 도개면 도안로 83||||||||도개농협||||40625
해평농협||435488|399415|농협생명|054-474-4205|경상북도 구미시 해평면 해평시장1길 6||||||||해평농협||||40625
구미칠곡축협|해평지점|435480|399300|농협생명|054-474-4458|경상북도 구미시 해평면 해평시장1길 13||||||||구미칠곡축협 해평지점||||40625
인동농협|옥계지점|437706|393223|농협생명|054-475-0628|경상북도 구미시 산호대로23길 38||||||||인동농협 옥계지점||||40625
인동농협|양포지점|437713|394176|농협생명|054-475-8103|경상북도 구미시 흥안로 18||||||||인동농협 양포지점||||40625
산동농협|4공단지점|439691|393366|농협생명|054-476-0093|경상북도 구미시 산동면 산호대로41길 13||||||||산동농협 4공단지점||||40625
인동농협|4공단지점|438186|393160|농협생명|054-476-9044|경상북도 구미시 산호대로31길 19||||||||인동농협 4공단지점||||40625
선산농협|옥성지점|425181|410620|농협생명|054-481-0014|경상북도 구미시 옥성면 주아1길 9||||||||선산농협 옥성지점||||40625
선산농협||426816|404234|농협생명|054-481-2281|경상북도 구미시 선산읍 선산중앙로 8||||||||선산농협||||40625
구미칠곡축협|선산지점|427281|404596|농협생명|054-481-2455|경상북도 구미시 선산읍 남문로 43||||||||구미칠곡축협 선산지점||||40625
선산농협|중앙지점|427323|404350|농협생명|054-481-2778|경북 구미시 선산읍 남문로 19||||||||선산농협 중앙지점||||40625
고아농협||429710|401128|농협생명|054-481-7411|경상북도 구미시 고아읍 선산대로 979||||||||고아농협||||40625
무을농협||417841|406781|농협생명|054-481-9200|경상북도 구미시 무을면 문화마을길 9||||||||무을농협||||40625
상주축산농협||414447|424256|농협생명|054-530-5100|경상북도 상주시 상산로 313||||||||상주축산농협||||40625
상주원예농협|중앙지점|414813|423598|농협생명|054-531-0091|경상북도 상주시 성동로 6||||||||상주원예농협 중앙지점||||40625
상주축산농협|남성지점|414597|423808|농협생명|054-531-0227|경상북도 상주시 남성로 73-5||||||||상주축산농협 남성지점||||40625
상주축산농협|상남지점|414774|423679|농협생명|054-531-0228|경상북도 상주시 왕산로 183||||||||상주축산농협 상남지점||||40625
남상주농협||411750|415326|농협생명|054-531-0802|경북 상주시 청리면 청리중앙로 121||||||||남상주농협||||40625
상주원예농협||415677|423934|농협생명|054-531-2006|경상북도 상주시 중앙로 310||||||||상주원예농협||||40625
상주농협||414731|423113|농협생명|054-531-2201|경상북도 상주시 왕산로 64||||||||상주농협||||40625
외서농협|세천지점|415198|429418|농협생명|054-532-1543|경상북도 상주시 남적로 5||||||||외서농협 세천지점||||40625
상주농협|서부지점|414449|423950|농협생명|054-532-3891|경상북도 상주시 상산로 283||||||||상주농협 서부지점||||40625
공성농협||408631|409322|농협생명|054-532-3900|경상북도 상주시 공성면 공성중앙로 96||||||||공성농협||||40625
낙동농협||422529|419441|농협생명|054-532-5046|경상북도 상주시 낙동면 상촌1길 38||||||||낙동농협||||40625
외서농협||409942|430804|농협생명|054-532-7005|경상북도 상주시 외서면 우산로 579||||||||외서농협||||40625
낙동농협|낙동지점|426808|418364|농협생명|054-532-7448|경상북도 상주시 낙동면 영남제일로 121||||||||낙동농협 낙동지점||||40625
사벌농협||419040|429683|농협생명|054-532-8193|경상북도 상주시 사벌면 덕담1길 60||||||||사벌농협||||40625
남상주농협|외남지점|408083|417497|농협생명|054-532-9009|경상북도 상주시 외남면 신상송지길 12||||||||남상주농협 외남지점||||40625
중화농협||395808|427185|농협생명|054-533-0206|경상북도 상주시 화서면 화령로 41||||||||중화농협||||40625
모서농협||396702|415691|농협생명|054-533-2115|경상북도 상주시 모서면 백화로 1392||||||||모서농협||||40625
서상주농협||396685|413138|농협생명|054-533-4016|경상북도 상주시 모동면 용호1길 20||||||||서상주농협||||40625
상주농협|낙서지점|402469|422773|농협생명|054-533-4622|경상북도 상주시 내서면 낙서3길 2||||||||상주농협 낙서지점||||40625
상주농협|신촌지점|406160|423499|농협생명|054-533-5145|경상북도 상주시 내서면 신촌2길 23||||||||상주농협 신촌지점||||40625
중화농협|화북지점|392862|440211|농협생명|054-533-8683|경북 상주시 화북면 문장로 1733||||||||중화농협 화북지점||||40625
서상주농협|화동지점|396161|420900|농협생명|054-533-9800|경북 상주시 화동면 이소3길 59||||||||서상주농협 화동지점||||40625
상주농협|중동지점|424406|425247|농협생명|054-534-8011|경상북도 상주시 중동면 오상1길 25||||||||상주농협 중동지점||||40625
상주축산농협|북문지점|413939|424688|농협생명|054-535-5091|경상북도 상주시 동수4길 34||||||||상주축산농협 북문지점||||40625
대구경북능금농협|상주지점|414697|423018|농협생명|054-535-7862|경상북도 상주시 왕산로 46||||||||대구경북능금농협 상주지점||||40625
상주원예농협|무양지점|413868|424169|농협생명|054-535-8470|경상북도 상주시 삼백로 82||||||||상주원예농협 무양지점||||40625
상주농협|상산지점|414426|424640|농협생명|054-536-2210|경상북도 상주시 상산로 351-1||||||||상주농협 상산지점||||40625
상주농협|남원지점|413717|423243|농협생명|054-536-8100|경상북도 상주시 경상대로 2941||||||||상주농협 남원지점||||40625
공검농협||414363|434653|농협생명|054-541-1720|경북 상주시 공검면 비재로 1301||||||||공검농협||||40625
함창농협||416099|440872|농협생명|054-541-2481|경상북도 상주시 함창읍 함창시장1길 10||||||||함창농협||||40625
은척농협||406621|436938|농협생명|054-541-3406|경상북도 상주시 은척면 성주로 754||||||||은척농협||||40625
함창농협|이안지점|413427|441677|농협생명|054-541-5310|경상북도 상주시 이안면 양범안룡길 2-1||||||||함창농협 이안지점||||40625
상주축산농협|함창(취)|416023|440767|농협생명|054-541-6783|경상북도 상주시 함창읍 가야로 26||||||||상주축산농협 함창(취)||||40625
문경축산농협||418309|444263|농협생명|054-550-7400|경상북도 문경시 중앙로 166||||||||문경축산농협||||40625
점촌농협|신흥지점|418373|444479|농협생명|054-552-1144|경상북도 문경시 중앙로 188||||||||점촌농협 신흥지점||||40625
점촌농협|남부지점|417721|443403|농협생명|054-552-1146|경상북도 문경시 중앙로 61||||||||점촌농협 남부지점||||40625
점촌농협|신기지점|415251|448473|농협생명|054-552-1147|경상북도 문경시 신기1길 65||||||||점촌농협 신기지점||||40625
산동농협||423306|445657|농협생명|054-552-3787|경상북도 문경시 산양면 불암2길 8||||||||산동농협||||40625
점촌농협|호계지점|418602|447894|농협생명|054-552-4804|경북 문경시 호계면 막곡장터길 17||||||||점촌농협 호계지점||||40625
영순농협||421332|442058|농협생명|054-552-6009|경상북도 문경시 영순면 영순로 276||||||||영순농협||||40625
산동농협|산북지점|423395|450638|농협생명|054-552-7185|경상북도 문경시 산북면 금천로 590||||||||산동농협 산북지점||||40625
산동농협|동로지점|428424|463259|농협생명|054-552-8042|경상북도 문경시 동로면 노은1길 27||||||||산동농협 동로지점||||40625
점촌농협|대성지점|414334|447200|농협생명|054-552-9705|경상북도 문경시 유곡불정로 142-3||||||||점촌농협 대성지점||||40625
점촌농협|모전지점|417018|442738|농협생명|054-554-1121|경상북도 문경시 당교로 226||||||||점촌농협 모전지점||||40625
점촌농협|경제사업소|418529|444600|농협생명|054-554-1130|경상북도 문경시 흥덕로 13||||||||점촌농협 경제사업소||||40625
점촌농협|중앙지점|417856|443638|농협생명|054-555-1145|경상북도 문경시 중앙로 87||||||||점촌농협 중앙지점||||40625
점촌농협||418094|443788|농협생명|054-555-6211|경상북도 문경시 영신로 7||||||||점촌농협||||40625
문경축산농협|남부지점|417255|442883|농협생명|054-555-7769|경상북도 문경시 당교로 253||||||||문경축산농협 남부지점||||40625
문경농협||409871|459235|농협생명|054-571-0434|경상북도 문경시 문경읍 문희로 21||||||||문경농협||||40625
문경농협|신북지점|414273|464886|농협생명|054-571-2507|경상북도 문경시 문경읍 갈평길 13||||||||문경농협 신북지점||||40625
서문경농협|농암지점|400472|444324|농협생명|054-571-7881|경북 문경시 농암면 농암길 62||||||||서문경농협 농암지점||||40625
서문경농협|가은지점|405800|449439|농협생명|054-571-9311|경상북도 문경시 가은읍 대야로 2485||||||||서문경농협 가은지점||||40625
서문경농협||411013|454797|농협생명|054-572-0931|경상북도 문경시 마성면 외어1길 11||||||||서문경농협||||40625
영주축산농협||454497|467313|농협생명|054-630-6700|경상북도 영주시 한정로 10||||||||영주축산농협||||40625
영주축산농협|하망지점|456286|456286|농협생명|054-631-2016|경상북도 영주시 원당로 143||||||||영주축산농협 하망지점||||40625
영주축산농협|휴천지점|455493|467514|농협생명|054-632-6171|경상북도 영주시 지천로 78||||||||영주축산농협 휴천지점||||40625
풍기농협|순흥지점|451521|479493|농협생명|054-633-2641|경북 영주시 순흥면 순흥로 64||||||||풍기농협 순흥지점||||40625
영주농협|부석지점|458526|486564|농협생명|054-633-4091|경상북도 영주시 부석면 소천로 33-1||||||||영주농협 부석지점||||40625
영주농협|단산지점|455210|483389|농협생명|054-633-4821|경상북도 영주시 단산면 옥대로 22||||||||영주농협 단산지점||||40625
영주농협|이산지점|458630|469058|농협생명|054-633-8010|경상북도 영주시 이산면 이산로 189||||||||영주농협 이산지점||||40625
영주축산농협|영주동지점|455706|469384|농협생명|054-634-0201|경상북도 영주시 구성로 364||||||||영주축산농협 영주동지점||||40625
안정농협||449964|471771|농협생명|054-634-6846|경상북도 영주시 안정면 신재로 530||||||||안정농협||||40625
영주농협|남영주지점|455435|467629|농협생명|054-635-1404|경상북도 영주시 지천로 91||||||||영주농협 남영주지점||||40625
영주농협|중앙지점|455795|469310|농협생명|054-635-2851|경상북도 영주시 구성로 350||||||||영주농협 중앙지점||||40625
영주농협|동부지점|456066|469610|농협생명|054-635-2855|경상북도 영주시 중앙로126번길 8||||||||영주농협 동부지점||||40625
영주농협|남부지점|456314|468642|농협생명|054-635-2857|경상북도 영주시 번영로 62||||||||영주농협 남부지점||||40625
영주농협|꽃동산지점|455493|468181|농협생명|054-635-2860|경상북도 영주시 꽃동산로 43||||||||영주농협 꽃동산지점||||40625
풍기농협|봉현지점|446916|473709|농협생명|054-636-2326|경상북도 영주시 봉현면 오현로 54||||||||풍기농협 봉현지점||||40625
