##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파리바게뜨
파리바게뜨|광주능평점|127.1792649|37.3441121|파리바게뜨|031-766-4651|경기 광주시 오포읍 오포로 119||||||||파리바게뜨 광주능평점||||80801
파리바게뜨|광주쌍령점|127.2757945|37.3976258|파리바게뜨|031-768-7872|경기 광주시 경충대로1422번길 7||||||||파리바게뜨 광주쌍령점|(쌍령동)|||80801
파리바게뜨|신흥중앙점|127.1440454|37.4402228|파리바게뜨|031-756-6730|경기 성남시 수정구 시민로 135||||||||파리바게뜨 신흥중앙점|(신흥동)|||80801
파리바게뜨|판교봇들점|127.1159266|37.4038238|파리바게뜨|031-8016-5545|경기 성남시 분당구 판교로 374||||||||파리바게뜨 판교봇들점|(삼평동) 코아2 101호|||80801
파리바게뜨|분당중탑점|127.1387979|37.4120775|파리바게뜨|031-706-8203|경기 성남시 분당구 벌말로 48||||||||파리바게뜨 분당중탑점|(야탑동) 케이타워 102호,103호|||80801
파리바게뜨|분당매화점|127.1335919|37.4121307|파리바게뜨|031-704-9799|경기 성남시 분당구 매화로 51||||||||파리바게뜨 분당매화점|(야탑동)|||80801
파리바게뜨|성남금상점|127.1621550|37.4403160|파리바게뜨|031-735-8239|경기 성남시 중원구 금상로 55||||||||파리바게뜨 성남금상점|(상대원동) 2992-2|||80801
파리바게뜨|분당롯데점|127.1119592|37.3771011|파리바게뜨|031-713-8298|경기 성남시 분당구 백현로101번길 11||||||||파리바게뜨 분당롯데점|(수내동) 동현프라자 102호|||80801
파리바게뜨|분당푸른마을점|127.1263997|37.3669457|파리바게뜨|031-716-5488|경기 성남시 분당구 불정로 255||||||||파리바게뜨 분당푸른마을점|(수내동)|||80801
파리바게뜨|성남은행점|127.1610250|37.4548680|파리바게뜨|031-735-9582|경기 성남시 수정구 산성대로 529-1||||||||파리바게뜨 성남은행점|(양지동) 1층|||80801
파리바게뜨|성남중동점|127.1372098|37.4305233|파리바게뜨|031-732-8295|경기 성남시 중원구 산성대로 352||||||||파리바게뜨 성남중동점|(중앙동)|||80801
파리바게뜨|수정구청점|127.1470393|37.4502781|파리바게뜨|031-743-8204|경기 성남시 수정구 수정로 290||||||||파리바게뜨 수정구청점|(신흥동)|||80801
파리바게뜨|성남복정점|127.1265073|37.4599773|파리바게뜨|031-723-8210|경기 성남시 수정구 복정로 77||||||||파리바게뜨 성남복정점|(복정동)|||80801
파리바게뜨|태평역점|127.1264052|37.4397318|파리바게뜨|031-757-8202|경기 성남시 수정구 수정로 51-1||||||||파리바게뜨 태평역점|(태평동) 1층|||80801
파리바게뜨|중원구청점|127.1367885|37.4298666|파리바게뜨|031-721-8246|경기 성남시 중원구 둔촌대로 163||||||||파리바게뜨 중원구청점|(성남동)|||80801
파리바게뜨|하남덕풍점|127.1989660|37.5423419|파리바게뜨|031-796-8203|경기 하남시 신장로 189||||||||파리바게뜨 하남덕풍점|(덕풍동)|||80801
파리바게뜨|광주신현점|127.1546089|37.3604100|파리바게뜨|031-726-3982|경기 광주시 오포읍 신현로 72||||||||파리바게뜨 광주신현점||||80801
파리바게뜨|광주중대점|127.2330130|37.3935590|파리바게뜨|031-762-2265|경기 광주시 고불로 44||||||||파리바게뜨 광주중대점|(중대동)|||80801
파리바게뜨|군포아카점|126.9386552|37.3433169|파리바게뜨|031-393-0010|경기 군포시 용호1로 4||||||||파리바게뜨 군포아카점|(당동) 107호|||80801
파리바게뜨|안산와동점|126.8212225|37.3437757|파리바게뜨|031-480-0405|경기 안산시 단원구 와동공원로 137||||||||파리바게뜨 안산와동점|(와동)|||80801
파리바게뜨|안산선부2동점|126.8028230|37.3426874|파리바게뜨|031-401-0033|경기 안산시 단원구 선이로 20||||||||파리바게뜨 안산선부2동점|(선부동)|||80801
파리바게뜨|아주대점|127.0361000|37.2867333|파리바게뜨|031-216-5801|경기 수원시 영통구 아주로 42||||||||파리바게뜨 아주대점|(원천동)|||80801
파리바게뜨|수원신매탄점|127.0200980|37.2825690|파리바게뜨|031-213-5775|경기 수원시 영통구 효원로 381||||||||파리바게뜨 수원신매탄점|(매탄동)|||80801
파리바게뜨|수원우만점|127.0373218|37.2770839|파리바게뜨|031-213-2626|경기 수원시 팔달구 중부대로 191||||||||파리바게뜨 수원우만점|(우만동)|||80801
파리바게뜨|아주대병원점|127.0454216|37.2807909|파리바게뜨|031-216-1040|경기 수원시 영통구 광교중앙로49번길 46||||||||파리바게뜨 아주대병원점|(원천동) 아주대병원 지하1층|||80801
파리바게뜨|수원메르디앙점|127.0317038|37.2793968|파리바게뜨|031-213-8222|경기 수원시 팔달구 팔달문로130번길 69||||||||파리바게뜨 수원메르디앙점|(우만동) 아이월드 가동 101~102호|||80801
파리바게뜨|수원월드컵점|127.0325342|37.2846559|파리바게뜨|031-241-8282|경기 수원시 팔달구 팔달문로163번길 39||||||||파리바게뜨 수원월드컵점|(우만동)|||80801
파리바게뜨|군포당동점|126.9440485|37.3459194|파리바게뜨|031-392-8244|경기 군포시 고산로 251||||||||파리바게뜨 군포당동점|(당동) 용호프라자 104호|||80801
파리바게뜨|산본한숲점|126.9261717|37.3617356|파리바게뜨|031-395-1966|경기 군포시 광정로 119||||||||파리바게뜨 산본한숲점|(산본동,대림솔거아파트) 솔거 (대림)스포츠센터 1층|||80801
파리바게뜨|군포당정점|126.9559823|37.3471822|파리바게뜨|031-427-8246|경기 군포시 고산로151번길 19||||||||파리바게뜨 군포당정점|(당정동) 1층|||80801
파리바게뜨|정자2지구점|126.9800410|37.2855633|파리바게뜨|031-292-3636|경기 수원시 팔달구 일월로22번길 3||||||||파리바게뜨 정자2지구점|(화서동)|||80801
파리바게뜨|성균관대(수원)점|126.9716902|37.2990896|파리바게뜨|031-294-6008|경기 수원시 장안구 서부로 2135||||||||파리바게뜨 성균관대(수원)점|(율전동)|||80801
파리바게뜨|산본3단지점|126.9319657|37.3539823|파리바게뜨|031-396-0791|경기 군포시 광정로 25-57||||||||파리바게뜨 산본3단지점|(금정동) 율곡A상가 106호,110호,120호|||80801
파리바게뜨|군포당정역점|126.9509009|37.3439503|파리바게뜨|031-427-4826|경기 군포시 고산로211번길 31||||||||파리바게뜨 군포당정역점|(당정동) 성원프라자 111호,112호|||80801
파리바게뜨|금정신환점|126.9416844|37.3624394|파리바게뜨|031-459-0089|경기 군포시 금재로 1||||||||파리바게뜨 금정신환점|(금정동)|||80801
파리바게뜨|영통삼성점|127.0361000|37.2867333|파리바게뜨|031-203-7755|경기 수원시 팔달구 장다리로245번길 15||||||||파리바게뜨 영통삼성점|(인계동)|||80801
파리바게뜨|수원마그넷점|126.9827055|37.2967609|파리바게뜨|031-271-0117|경기 수원시 장안구 만석로19번길 41-9||||||||파리바게뜨 수원마그넷점|(천천동) 롯데프라자 105호|||80801
파리바게뜨|매탄성일점|127.0440613|37.2653231|파리바게뜨|031-213-3689|경기 수원시 영통구 인계로 239||||||||파리바게뜨 매탄성일점|(매탄동,매탄성일아파트) 2112호|||80801
파리바게뜨|영통뉴월드점|127.0710030|37.2520737|파리바게뜨|031-204-8205|경기 수원시 영통구 봉영로 1569||||||||파리바게뜨 영통뉴월드점|(영통동) 뉴월드프라자 107|||80801
파리바게뜨|아주대삼거리점|127.0438231|37.2744367|파리바게뜨|031-212-8976|경기 수원시 영통구 중부대로256번길 3||||||||파리바게뜨 아주대삼거리점|(매탄동) 인형빌딩|||80801
파리바게뜨|안산중앙점|126.8358543|37.3174865|파리바게뜨|031-413-1834|경기 안산시 단원구 고잔2길 42||||||||파리바게뜨 안산중앙점|(고잔동)|||80801
파리바게뜨|안산예술인점|126.8438095|37.3207007|파리바게뜨|031-484-3282|경기 안산시 상록구 화랑로 501||||||||파리바게뜨 안산예술인점|(성포동) 예술프라자 106호|||80801
파리바게뜨|정자금강점|126.9938461|37.2950129|파리바게뜨|031-269-0495|경기 수원시 장안구 대평로 74||||||||파리바게뜨 정자금강점|(정자동)|||80801
파리바게뜨|권선SK뷰점|127.0260058|37.2568480|파리바게뜨|031-239-8233|경기 수원시 권선구 세권로195번길 33||||||||파리바게뜨 권선SK뷰점|(권선동)|||80801
파리바게뜨|수원북문점|127.0134580|37.2902811|파리바게뜨|031-241-1644|경기 수원시 장안구 정조로922번길 1||||||||파리바게뜨 수원북문점|(영화동)|||80801
파리바게뜨|천천푸르지오점|126.9846783|37.2901008|파리바게뜨|031-295-8292|경기 수원시 팔달구 화산로 62||||||||파리바게뜨 천천푸르지오점|(화서동)|||80801
파리바게뜨|영통중앙점|127.0754219|37.2522043|파리바게뜨|031-206-4000|경기 수원시 영통구 청명남로 30||||||||파리바게뜨 영통중앙점|(영통동) 거성프라자 1층|||80801
파리바게뜨|수원연무점|127.0302988|37.2925919|파리바게뜨|031-247-4116|경기 수원시 장안구 창룡대로 185||||||||파리바게뜨 수원연무점|(연무동)|||80801
파리바게뜨|수원탑동우방점|126.9753675|37.2696782|파리바게뜨|031-293-3836|경기 수원시 권선구 탑동로 8||||||||파리바게뜨 수원탑동우방점|(탑동)|||80801
파리바게뜨|수원경희대점|127.0775922|37.2479918|파리바게뜨|031-204-8208|경기 수원시 영통구 덕영대로 1703||||||||파리바게뜨 수원경희대점|(영통동)|||80801
파리바게뜨|매탄위브점|127.0412106|37.2647082|파리바게뜨|031-216-4752|경기 수원시 영통구 인계로220번길 6-3||||||||파리바게뜨 매탄위브점|(매탄동)|||80801
파리바게뜨|산본대림점|126.9305789|37.3641419|파리바게뜨|031-398-8904|경기 군포시 산본로 378||||||||파리바게뜨 산본대림점|(산본동) 2번지 1층 102호|||80801
파리바게뜨|권선3지구점|127.0359453|37.2487544|파리바게뜨|031-225-7893|경기 수원시 권선구 동수원로 218-39||||||||파리바게뜨 권선3지구점|(권선동) 권선종합프라자 1층 116,117호|||80801
파리바게뜨|수원영통점|127.0774116|37.2647847|파리바게뜨|031-205-8202|경기 수원시 영통구 영통로 515||||||||파리바게뜨 수원영통점|(영통동)|||80801
파리바게뜨|산본역점|126.9334107|37.3576211|파리바게뜨|031-399-7006|경기 군포시 번영로 502||||||||파리바게뜨 산본역점|(금정동)|||80801
파리바게뜨|산본8단지점|126.9178964|37.3569966|파리바게뜨|031-393-8182|경기 군포시 수리산로 8||||||||파리바게뜨 산본8단지점|(산본동) 한양프라자 113호|||80801
파리바게뜨|산본시장점|126.9371049|37.3705206|파리바게뜨|031-398-8221|경기 군포시 금산로 96||||||||파리바게뜨 산본시장점|(산본동)|||80801
파리바게뜨|인계래미안점|127.0355332|37.2704805|파리바게뜨|031-213-8244|경기 수원시 팔달구 권광로 260||||||||파리바게뜨 인계래미안점|(인계동)|||80801
파리바게뜨|수원조원점|127.0153437|37.3034992|파리바게뜨|031-243-4932|경기 수원시 장안구 금당로 36||||||||파리바게뜨 수원조원점|(조원동)|||80801
파리바게뜨|수원고색점|126.9801601|37.2508874|파리바게뜨|031-291-5003|경기 수원시 권선구 매송고색로691번길 2||||||||파리바게뜨 수원고색점|(고색동)|||80801
파리바게뜨|동수원점|127.0332342|37.2662895|파리바게뜨|031-232-0042|경기 수원시 팔달구 권광로 211||||||||파리바게뜨 동수원점|(인계동) 동수원메디뷰 106호|||80801
파리바게뜨|곡반정동점|127.0290778|37.2370037|파리바게뜨|031-221-7633|경기 수원시 권선구 곡선로50번길 37-2||||||||파리바게뜨 곡반정동점|(곡반정동)|||80801
파리바게뜨|수원터미널점|127.0228460|37.2501301|파리바게뜨|031-239-8025|경기 수원시 권선구 덕영대로1201번길 16||||||||파리바게뜨 수원터미널점|(권선동) 101호|||80801
파리바게뜨|오목천동점|126.9634137|37.2452402|파리바게뜨|031-292-2110|경기 수원시 권선구 삼천병마로 1599||||||||파리바게뜨 오목천동점|(오목천동)|||80801
파리바게뜨|수원세류점|127.0169587|37.2576450|파리바게뜨|031-238-2001|경기 수원시 권선구 세지로 61||||||||파리바게뜨 수원세류점|(세류동)|||80801
파리바게뜨|세류2동점|127.0109803|37.2557224|파리바게뜨|031-225-0322|경기 수원시 권선구 정조로 521||||||||파리바게뜨 세류2동점|(세류동)|||80801
파리바게뜨|정자동신점|126.9937730|37.3038871|파리바게뜨|031-254-7031|경기 수원시 장안구 장안로 232||||||||파리바게뜨 정자동신점|(정자동,동신아파트) 정자동신 상가 8호|||80801
파리바게뜨|수원율전주공점|126.9710702|37.3057060|파리바게뜨|031-241-8139|경기 수원시 장안구 상률로46번길 3||||||||파리바게뜨 수원율전주공점|(율전동) 유영타운 105호|||80801
파리바게뜨|장안구청점|127.0092053|37.3021434|파리바게뜨|031-241-2114|경기 수원시 장안구 송원로 81||||||||파리바게뜨 장안구청점|(조원동) 메가플러스A동 115호 메가플러스 A동 115호|||80801
파리바게뜨|수원당수점|126.9401702|37.2915413|파리바게뜨|031-419-8904|경기 수원시 권선구 당진로 29-4||||||||파리바게뜨 수원당수점|(당수동) 기와빌딩 108호|||80801
파리바게뜨|수원천천점|126.9769213|37.3008685|파리바게뜨|031-269-0829|경기 수원시 장안구 하률로12번길 82||||||||파리바게뜨 수원천천점|(천천동) 대지빌딩 1층|||80801
파리바게뜨|수원탑동삼성점|126.9738799|37.2754304|파리바게뜨|031-294-0003|경기 수원시 권선구 구운중로4번길 8||||||||파리바게뜨 수원탑동삼성점|(구운동)|||80801
파리바게뜨|화서사거리점|127.0101125|37.3040416|파리바게뜨|031-246-0277|경기 수원시 팔달구 동말로 72||||||||파리바게뜨 화서사거리점|(화서동)|||80801
파리바게뜨|화서역점|126.9910653|37.2849969|파리바게뜨|031-242-2002|경기 수원시 팔달구 덕영대로697번길 17||||||||파리바게뜨 화서역점|(화서동) 그린프라자 110|||80801
파리바게뜨|수원송죽동점|127.0005093|37.3069540|파리바게뜨|031-251-4895|경기 수원시 장안구 경수대로 1020||||||||파리바게뜨 수원송죽동점|(송죽동)|||80801
파리바게뜨|정자블루밍점|126.9968076|37.3043312|파리바게뜨|031-255-9498|경기 수원시 장안구 만석로159번길 64||||||||파리바게뜨 정자블루밍점|(파장동)|||80801
파리바게뜨|화서블루밍점|126.9968292|37.2809389|파리바게뜨|031-246-2058|경기 수원시 팔달구 화양로 31||||||||파리바게뜨 화서블루밍점|(화서동)|||80801
파리바게뜨|성대래미안점|126.9730573|37.2980419|파리바게뜨|031-296-4317|경기 수원시 장안구 서부로2126번길 27||||||||파리바게뜨 성대래미안점|(율전동)|||80801
파리바게뜨|수원일월점|126.9745098|37.2834046|파리바게뜨|031-227-2367|경기 수원시 권선구 일월천로16번길 24||||||||파리바게뜨 수원일월점|(구운동)|||80801
파리바게뜨|안산사파이어점|126.8626869|37.3136276|파리바게뜨|031-406-8280|경기 안산시 상록구 성호로 100||||||||파리바게뜨 안산사파이어점|(일동)|||80801
파리바게뜨|수원한일점|126.8626869|37.3136276|파리바게뜨|031-251-6788|경기 수원시 장안구 경수대로 971||||||||파리바게뜨 수원한일점|(송죽동) 봉주빌딩 102호|||80801
파리바게뜨|금정역점|126.9431059|37.3711509|파리바게뜨|031-393-8664|경기 군포시 군포로 739||||||||파리바게뜨 금정역점|(산본동)|||80801
파리바게뜨|안산네오빌점|126.8324131|37.3107991|파리바게뜨|031-439-8286|경기 안산시 단원구 광덕동로 71||||||||파리바게뜨 안산네오빌점|(고잔동) 네오빌딩 105호|||80801
