##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@교보생명
교보생명|서울산FP지점|||교보생명|052-254-0948||울산 울주군 언양읍 동부리 208-1|||||||교보생명 서울산FP지점|송강빌딩 3층|||40609
교보생명|상무고객PLAZA|||교보생명|1588-1001|광주 서구 시청로 41||||||||교보생명 상무고객PLAZA|2층 상무고객PLAZA (치평동,디오빌 )|||40609
교보생명|금남로고객PLAZA|||교보생명|1588-1001||광주 북구 누문동 교보빌딩 1층 |||||||교보생명 금남로고객PLAZA||||40609
교보생명|광주FP지원단|||교보생명|062-513-0803|광주 동구 무등로 305||||||||교보생명 광주FP지원단|교보빌딩 5층 광주FP지원단 (계림1동 )|||40609
교보생명|서해GFP사업단|||교보생명|062-521-0293|광주 동구 무등로 305||||||||교보생명 서해GFP사업단|2층,서해GFP사업단 (계림1동 )|||40609
교보생명|무등미래FP지점|||교보생명|062-510-6771|광주 북구 금남로 136||||||||교보생명 무등미래FP지점|5층 (누문동,교보빌딩 )|||40609
교보생명|세화FP지점|||교보생명|062-510-6794|광주 북구 금남로 136||||||||교보생명 세화FP지점|3층 세화FP지점 (누문동,교보빌딩 )|||40609
교보생명|무등중앙FP지점|||교보생명|062-510-6694|광주 북구 금남로 136||||||||교보생명 무등중앙FP지점|3층 무등중앙지점 (누문동,교보빌딩 )|||40609
교보생명|무등FP지점|||교보생명|062-510-6775|광주 북구 금남로 136||||||||교보생명 무등FP지점|2층 무등FP지점 (누문동,교보빌딩 )|||40609
교보생명|광주제일FP지점|||교보생명|062-510-6754|광주 북구 금남로 136||||||||교보생명 광주제일FP지점|5층 광주제일지점 (누문동,교보빌딩 )|||40609
교보생명|광주중앙FP지점|||교보생명|062-513-6057|광주 동구 무등로 305||||||||교보생명 광주중앙FP지점|교보빌딩 7층 광주중앙FP지점 (계림1동 )|||40609
교보생명|중흥FP지점|||교보생명|062-513-6069|광주 동구 무등로 305||||||||교보생명 중흥FP지점|6층 중흥FP지점 (계림동 )|||40609
교보생명|북광주FP지점|||교보생명|062-513-6054|광주 동구 무등로 305||||||||교보생명 북광주FP지점|6층 (계림동,교보빌딩 )|||40609
교보생명|상무FP지점|||교보생명|062-385-0370|광주 서구 시청로 41||||||||교보생명 상무FP지점|2층 (치평동,디오빌 )|||40609
교보생명|모아FP지점|||교보생명|062-514-4523|광주 동구 무등로 305||||||||교보생명 모아FP지점|8층 모아FP지점 (계림동,교보빌딩 )|||40609
교보생명|호남GFP지점|||교보생명|062-521-0341|광주 동구 무등로 305||||||||교보생명 호남GFP지점|3층 호남GFP지점 (계림1동 )|||40609
교보생명|서부AM사업단|||교보생명|062-384-6394|광주 서구 시청로 41||||||||교보생명 서부AM사업단|2층 (치평동,대우디오빌빌딩 )|||40609
교보생명|광주AM사업팀|||교보생명|062-384-6108|광주 서구 시청로 41||||||||교보생명 광주AM사업팀|2층 (치평동,대우디오빌빌딩 )|||40609
교보생명|전남AM사업팀|||교보생명|062-384-6067|광주 서구 시청로 41||||||||교보생명 전남AM사업팀|2층 (치평동,대우디오빌빌딩 )|||40609
교보생명|광주융자센터|||교보생명|062-510-6551|광주 북구 금남로 136||||||||교보생명 광주융자센터|1층 (누문동,교보빌딩 )|||40609
교보생명|무등FP지원단|||교보생명|062-510-6632|광주 북구 금남로 136||||||||교보생명 무등FP지원단|6층 (누문동,교보빌딩 )|||40609
교보생명|광주GFP지점|||교보생명|062-521-0373|광주 동구 무등로 305||||||||교보생명 광주GFP지점|3층,광주GFP지점 (계림1동 )|||40609
교보생명|용봉FP지점|||교보생명|062-529-8371|광주 동구 무등로 305||||||||교보생명 용봉FP지점|교보빌딩 7층 용봉FP지점 (계림1동 )|||40609
교보생명|봉선FP지점|||교보생명|062-529-1681|광주 북구 금남로 136||||||||교보생명 봉선FP지점|2층 봉선FP지점 (누문동,교보빌딩 )|||40609
교보생명|둔산고객PLAZA|||교보생명|1588-1001|대전 서구 계룡로583번길 9||||||||교보생명 둔산고객PLAZA|2층 금성백조빌딩 둔산 (탄방동,고객PLAZA )|||40609
교보생명|대전고객PLAZA|||교보생명|1588-1001||대전 중구 선화동 교보생명빌딩 1층 대전고객PLAZA |||||||교보생명 대전고객PLAZA||||40609
교보생명|대전FP지원단|||교보생명|042-229-5571|대전 중구 중앙로 69||||||||교보생명 대전FP지원단|8층 대전FP지원단 (선화동,교보빌딩 )|||40609
교보생명|둔산FP지원단|||교보생명|042-471-2333|대전 서구 계룡로583번길 9||||||||교보생명 둔산FP지원단|5층 교보생명둔산지원단 (탄방동 )|||40609
교보생명|신화FP지점|||교보생명|042-229-5593|대전 중구 중앙로 69||||||||교보생명 신화FP지점|7층 신화지점 (선화동,교보빌딩 )|||40609
교보생명|서대전FP지점|||교보생명|042-229-5711|대전 중구 중앙로 69||||||||교보생명 서대전FP지점|6층 서대전FP지점 (선화동,교보생명빌딩 )|||40609
교보생명|유성FP지점|||교보생명|042-472-4125|대전 서구 계룡로583번길 9||||||||교보생명 유성FP지점|4층 (탄방동,금성백조빌딩 )|||40609
교보생명|대종로FP지점|||교보생명|042-229-5640|대전 중구 중앙로 69||||||||교보생명 대종로FP지점|5층 대종로FP지점 (선화동,교보생명빌딩 )|||40609
교보생명|반석FP지점|||교보생명|042-471-2361|대전 서구 계룡로583번길 9||||||||교보생명 반석FP지점|4층 (탄방동,금성백조빌딩 )|||40609
교보생명|도안FP지점|||교보생명|042-483-2946|대전 서구 계룡로583번길 9||||||||교보생명 도안FP지점|3층 교보생명 대덕지점 (탄방동,금성백조빌딩 )|||40609
교보생명|둔산중앙FP지점|||교보생명|042-485-8802|대전 서구 계룡로583번길 9||||||||교보생명 둔산중앙FP지점|4층 교보생명 둔산중앙fp지점 (탄방동,금성백조빌딩 )|||40609
교보생명|충청FP지점|||교보생명|042-229-5581|대전 중구 중앙로 69||||||||교보생명 충청FP지점|5층 충청지점 (선화동,교보생명빌딩 )|||40609
교보생명|중부GFP지점|||교보생명|042-253-0841|대전 중구 중앙로 69||||||||교보생명 중부GFP지점|3층 (선화동,교보빌딩 )|||40609
교보생명|명인FP지점|||교보생명|042-229-5585|대전 중구 중앙로 69||||||||교보생명 명인FP지점|4층 명인FP지점 (선화동,교보생명빌딩 )|||40609
교보생명|대전FP지점|||교보생명|042-229-5587|대전 중구 중앙로 69||||||||교보생명 대전FP지점|6층 대전지점 (선화동,교보생명빌딩 )|||40609
교보생명|대전AM사업팀|||교보생명|042-472-1583|대전 서구 둔산서로 3||||||||교보생명 대전AM사업팀|4층 교보생명 (둔산2동,선우빌딩 )|||40609
교보생명|대전융자센터|||교보생명|042-229-5562|대전 중구 중앙로 69||||||||교보생명 대전융자센터|1층 대전융자센터 (선화동,교보빌딩 )|||40609
교보생명|둔산FP지점|||교보생명|042-489-8351|대전 서구 계룡로583번길 9||||||||교보생명 둔산FP지점|3층 둔산지점 (탄방동 )|||40609
