##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@배스킨라빈스
배스킨라빈스|부천시청점|||배스킨라빈스|032-327-3155|경기 부천시 원미구 석천로 171|||AM10~PM11|||||배스킨라빈스 부천시청점||||80608
배스킨라빈스|중동현대점|||배스킨라빈스|032-623-2890||경기 부천시 원미구 중동 1164||AM10:30~PM8:30|||||배스킨라빈스 중동현대점|현대백화점 지하1층|||80608
배스킨라빈스|부천소풍뉴코아점|||배스킨라빈스|032-624-8212|경기 부천시 원미구 송내대로 239|||AM10:30~PM11|||||배스킨라빈스 부천소풍뉴코아점||||80608
배스킨라빈스|상동홈플러스점|||배스킨라빈스|032-650-8052|경기 부천시 원미구 길주로 118|||AM10~PM11|||||배스킨라빈스 상동홈플러스점|상동홈플러스 1층 배스킨라빈스|||80608
배스킨라빈스|상동북부점|||배스킨라빈스|032-324-3367|경기 부천시 원미구 송내대로265번길 85|||AM10~PM11|||||배스킨라빈스 상동북부점||||80608
배스킨라빈스|송내로데오점|||배스킨라빈스|032-325-0031|경기 부천시 상일로94번길 37|||AM10~PM11|||||배스킨라빈스 송내로데오점|(상동,금강플라자)|||80608
배스킨라빈스|상동남부점|||배스킨라빈스|032-325-1132|경기 부천시 상동로 79|||AM10~PM11|||||배스킨라빈스 상동남부점|(상동,수석프라자)|||80608
배스킨라빈스|송내남부역사점|||배스킨라빈스|032-613-0015||경기 부천시 소사구 송내동 272-1||AM10~PM11|||||배스킨라빈스 송내남부역사점|송내역 역사상가 210호|||80608
배스킨라빈스|성남태평역점|||배스킨라빈스|031-723-7474|경기 성남시 수정구 수정로 71|||AM10~PM11|||||배스킨라빈스 성남태평역점||||80608
배스킨라빈스|위례창곡점|||배스킨라빈스|031-759-0070|경기 성남시 수정구 위례동로 141|||AM10~PM11|||||배스킨라빈스 위례창곡점|(창곡동,우성메디피아)|||80608
배스킨라빈스|성남태평이마트점|||배스킨라빈스|031-756-1011||경기 성남시 수정구 태평동 7336||AM10~PM11|||||배스킨라빈스 성남태평이마트점|이마트 2층|||80608
배스킨라빈스|성남산성점|||배스킨라빈스|031-732-0031||경기 성남시 수정구 산성동 1456||AM10~PM11|||||배스킨라빈스 성남산성점||||80608
배스킨라빈스|신흥사거리점|||배스킨라빈스|031-702-8107||경기 성남시 수정구 신흥동 4210-2||AM10~PM11|||||배스킨라빈스 신흥사거리점||||80608
배스킨라빈스|판교운중점|||배스킨라빈스|031-8016-7433||경기 성남시 분당구 운중동 947||AM10~PM11|||||배스킨라빈스 판교운중점||||80608
배스킨라빈스|성남세이브존점|||배스킨라빈스|031-730-1910|경기 성남시 수정구 산성대로 337|||AM10~PM11|||||배스킨라빈스 성남세이브존점|성남세이브존 지하1층|||80608
배스킨라빈스|남한산성역점|||배스킨라빈스|031-736-3131||경기 성남시 중원구 금광동 4840||AM10~PM11|||||배스킨라빈스 남한산성역점|1층|||80608
배스킨라빈스|단대오거리점|||배스킨라빈스|031-733-5511|경기 성남시 중원구 산성대로372번길 3|||AM10~PM11|||||배스킨라빈스 단대오거리점|(금광동)|||80608
배스킨라빈스|분당야탑점|||배스킨라빈스|031-622-0023|경기 성남시 분당구 야탑로 81번길 10|||AM10~PM11|||||배스킨라빈스 분당야탑점|분당아미고타워 108호|||80608
배스킨라빈스|성남하대원점|||배스킨라빈스|031-722-3132||경기 성남시 중원구 하대원동 132-12||AM10~PM11|||||배스킨라빈스 성남하대원점||||80608
배스킨라빈스|분당아름마을점|||배스킨라빈스|031-705-8487|경기 성남시 분당구 판교로 445|||AM10~PM11|||||배스킨라빈스 분당아름마을점||||80608
배스킨라빈스|판교원마을점|||배스킨라빈스|031-8016-2246|경기 성남시 분당구 운중로 242|||AM10~PM11|||||배스킨라빈스 판교원마을점||||80608
배스킨라빈스|성남상대원점|||배스킨라빈스|031-735-1880|경기 성남시 중원구 희망로343번길 2|||AM10~PM11|||||배스킨라빈스 성남상대원점|(상대원동)|||80608
배스킨라빈스|분당중탑점|||배스킨라빈스|031-707-7031|경기 성남시 분당구 벌말로 37|||AM10~PM11|||||배스킨라빈스 분당중탑점||||80608
배스킨라빈스|현대판교점|||배스킨라빈스|031-5170-2048|경기 성남시 분당구 판교역로146번길 20|||AM10~PM11|||||배스킨라빈스 현대판교점|(백현동,현대백화점 판교점)|||80608
배스킨라빈스|분당서현점|||배스킨라빈스|031-707-1225|경기 성남시 분당구 서현로 184|||AM10~PM11|||||배스킨라빈스 분당서현점|LG에클란트 1층 107호|||80608
배스킨라빈스|성남도촌점|||배스킨라빈스|031-756-9876||경기 성남시 중원구 도촌동 508||AM10~PM11|||||배스킨라빈스 성남도촌점||||80608
배스킨라빈스|서현로데오RE~0731점|||배스킨라빈스|031-704-1831|경기 성남시 분당구 서현로210번길 14|||AM10~PM11|||||배스킨라빈스 서현로데오RE~0731점|(서현동,유성트윈프라자2차)|||80608
배스킨라빈스|분당수내역점|||배스킨라빈스|031-711-3194|경기 성남시 분당구 백현로101번길 12|||AM10~PM11|||||배스킨라빈스 분당수내역점|(수내동,세인프라자) 1층 103호|||80608
배스킨라빈스|분당정자파라곤점|||배스킨라빈스|031-712-5312|경기 성남시 분당구 정자일로 230|||AM10~PM11|||||배스킨라빈스 분당정자파라곤점|(정자동,동양정자파라곤) 106호,107호|||80608
배스킨라빈스|분당시범점|||배스킨라빈스|031-706-0310|경기 성남시 분당구 돌마로 481|||AM10~PM11|||||배스킨라빈스 분당시범점|(서현동,분당우성프라자),1층 105-1호|||80608
배스킨라빈스|분당파크타운점|||배스킨라빈스|031-711-3394|경기 성남시 분당구 내정로 166번길 43|||AM10~PM11|||||배스킨라빈스 분당파크타운점|금산상가 112호|||80608
배스킨라빈스|분당정자점|||배스킨라빈스|031-717-3819|경기 성남시 분당구 내정로 58|||AM10~PM11|||||배스킨라빈스 분당정자점||||80608
배스킨라빈스|분당장안타운점|||배스킨라빈스|031-701-1012|경기 성남시 분당구 불정로 380|||AM10~PM11|||||배스킨라빈스 분당장안타운점||||80608
배스킨라빈스|분당미금점|||배스킨라빈스|031-711-3182|경기 성남시 분당구 돌마로 85|||AM10~PM11|||||배스킨라빈스 분당미금점|동양플라자 1층 109호|||80608
배스킨라빈스|오리CGV스퀘어점|||배스킨라빈스|031-728-5377|경기 성남시 분당구 탄천상로151번길 20|||AM10~PM11|||||배스킨라빈스 오리CGV스퀘어점|(구미동,삼성SDS) CGV 스퀘어 2층|||80608
배스킨라빈스|분당구미점|||배스킨라빈스|031-718-1031|경기 성남시 분당구 구미로 60|||AM10~PM11|||||배스킨라빈스 분당구미점||||80608
배스킨라빈스|수원파장점|||배스킨라빈스|031-253-3133||경기 수원시 장안구 정자동 434||AM10~PM11|||||배스킨라빈스 수원파장점||||80608
배스킨라빈스|북수원홈플러스점|||배스킨라빈스|031-257-4824|경기 수원시 장안구 송원로 81|||AM10~PM11|||||배스킨라빈스 북수원홈플러스점||||80608
배스킨라빈스|광교이마트점|||배스킨라빈스|031-211-7767||경기 수원시 영통구 이의동 1240||AM10~PM10:30|||||배스킨라빈스 광교이마트점||||80608
배스킨라빈스|수원정자점|||배스킨라빈스|031-271-1231|경기 수원시 장안구 정자천로173번길 17|||AM10~PM12|||||배스킨라빈스 수원정자점|(정자동,투대일타운)|||80608
배스킨라빈스|수원성대점|||배스킨라빈스|031-278-5050|경기 수원시 장안구 서부로 2125|||AM10~PM11|||||배스킨라빈스 수원성대점|(율전동,율전빌딩)|||80608
배스킨라빈스|수원천천점|||배스킨라빈스|031-252-7731|경기 수원시 장안구 만석로19번길 25-3|||AM10~PM11|||||배스킨라빈스 수원천천점||||80608
배스킨라빈스|수원북문점|||배스킨라빈스|031-252-3131||경기 수원시 장안구 영화동 311-6||AM10~PM11|||||배스킨라빈스 수원북문점|1층|||80608
배스킨라빈스|광교아브뉴프랑점|||배스킨라빈스|031-211-8464|경기 수원시 영통구 센트럴타운로 85|||AM10~PM11|||||배스킨라빈스 광교아브뉴프랑점|(이의동,밋플레이스 광교) 203동 1층 B127-2호|||80608
배스킨라빈스|광교에듀타운점|||배스킨라빈스|031-216-5100||경기 수원시 영통구 이의동 1341-4||AM10~PM11|||||배스킨라빈스 광교에듀타운점|그린프라자 105호|||80608
배스킨라빈스|수원화서점|||배스킨라빈스|031-294-2268|경기 수원시 팔달구 일월로22번길 14|||AM10~PM11|||||배스킨라빈스 수원화서점|(화서동,한샘빌딩)|||80608
배스킨라빈스|동수원사거리점|||배스킨라빈스|031-212-1631|경기 수원시 팔달구 중부대로 143번길 19|||AM10~PM11|||||배스킨라빈스 동수원사거리점||||80608
배스킨라빈스|수원화서사거리점|||배스킨라빈스|031-246-8889|경기 수원시 팔달구 동말로 65|||AM10~PM11|||||배스킨라빈스 수원화서사거리점|(화서동) 1층|||80608
배스킨라빈스|수원하나로점|||배스킨라빈스|031-295-7737|경기 수원시 권선구 서부로 1937|||AM10~PM11|||||배스킨라빈스 수원하나로점||||80608
배스킨라빈스|수원남문점|||배스킨라빈스|031-258-7000|경기 수원시 팔달구 행궁로 70|||AM10~PM11|||||배스킨라빈스 수원남문점||||80608
배스킨라빈스|아주대점|||배스킨라빈스|031-212-8168|경기 수원시 팔달구 아주로 3|||AM10~PM11|||||배스킨라빈스 아주대점||||80608
배스킨라빈스|수원인계점|||배스킨라빈스|031-211-5331|경기 수원시 팔달구 권광로276번길 4|||AM10~PM11|||||배스킨라빈스 수원인계점||||80608
배스킨라빈스|수원탑동점|||배스킨라빈스|031-232-3131|경기 수원시 권선구 금호로 220|||AM10~PM11|||||배스킨라빈스 수원탑동점||||80608
배스킨라빈스|서수원홈플러스점|||배스킨라빈스|031-295-3005|경기 수원시 권선구 금곡로 236|||AM10~PM11|||||배스킨라빈스 서수원홈플러스점|(금곡동,홈플러스) 홈플러스 서수원점 1층|||80608
배스킨라빈스|수원역점|||배스킨라빈스|031-246-4333|경기 수원시 팔달구 향교로1번길 1|||AM10~PM11|||||배스킨라빈스 수원역점|(매산로1가)|||80608
배스킨라빈스|CAFE 수원역광장점|||배스킨라빈스|031-240-2236|경기 수원시 팔달구 덕영대로 924|||AM10~PM11|||||배스킨라빈스 CAFE 수원역광장점|1층|||80608
배스킨라빈스|수원역사4호점|||배스킨라빈스|031-240-1663|경기 수원시 팔달구 덕영대로 924|||AM10~PM11|||||배스킨라빈스 수원역사4호점|3층|||80608
배스킨라빈스|수원금곡점|||배스킨라빈스|031-295-5309||경기 수원시 권선구 금곡동 1138||AM10~PM11|||||배스킨라빈스 수원금곡점||||80608
배스킨라빈스|수원인계로데오점|||배스킨라빈스|031-222-6066|경기 수원시 팔달구 인계로166번길 48-21|||AM10~PM12|||||배스킨라빈스 수원인계로데오점|(인계동,인계샤르망오피스텔) 1층 116호|||80608
배스킨라빈스|수원신매탄점|||배스킨라빈스|031-214-3100|경기 수원시 영통구 동수원로 398-1|||AM10~PM11|||||배스킨라빈스 수원신매탄점||||80608
배스킨라빈스|수원호매실점|||배스킨라빈스|031-297-5868|경기 수원시 권선구 금곡로 100|||AM10~PM11|||||배스킨라빈스 수원호매실점||||80608
배스킨라빈스|수원황골마을점|||배스킨라빈스|031-306-0031|경기 수원시 영통구 중부대로 604|||AM10~PM11|||||배스킨라빈스 수원황골마을점|(영통동,수원영통리슈빌스카이오피스텔 128호)|||80608
배스킨라빈스|동수원홈플러스점|||배스킨라빈스|031-236-7731|경기 수원시 팔달구 효원로 257|||AM10~PM11|||||배스킨라빈스 동수원홈플러스점||||80608
배스킨라빈스|수원매탄점|||배스킨라빈스|031-213-2077|경기 수원시 영통구 효원로 383|||AM10~PM11|||||배스킨라빈스 수원매탄점||||80608
배스킨라빈스|수원능실마을점|||배스킨라빈스|031-293-8258||경기 수원시 권선구 호매실동 1400-2||AM10~PM11|||||배스킨라빈스 수원능실마을점||||80608
배스킨라빈스|수원영통역점|||배스킨라빈스|031-273-3631|경기 수원시 영통구 봉영로 1606|||AM10~PM11|||||배스킨라빈스 수원영통역점|미네시티|||80608
배스킨라빈스|수원권선점|||배스킨라빈스|031-239-7811|경기 수원시 권선구 동수원로 242번길 6|||AM10~PM11|||||배스킨라빈스 수원권선점||||80608
배스킨라빈스|수원이마트점|||배스킨라빈스|031-207-1264|경기 수원시 권선구 경수대로 270|||AM10~PM11|||||배스킨라빈스 수원이마트점||||80608
배스킨라빈스|영통홈플러스점|||배스킨라빈스|031-201-8289|경기 수원시 영통구 봉영로 1576|||AM10~PM11|||||배스킨라빈스 영통홈플러스점||||80608
배스킨라빈스|수원영통점|||배스킨라빈스|031-202-7328|경기 수원시 영통구 덕영대로 1555번길 16|||AM10~PM11|||||배스킨라빈스 수원영통점||||80608
배스킨라빈스|수원오목천점|||배스킨라빈스|031-214-3132||경기 수원시 권선구 오목천동 372-2||AM10~PM11|||||배스킨라빈스 수원오목천점||||80608
배스킨라빈스|수원곡반정점|||배스킨라빈스|031-224-2525|경기 수원시 권선구 곡선로 36|||AM10~PM11|||||배스킨라빈스 수원곡반정점||||80608
배스킨라빈스|수원망포점|||배스킨라빈스|031-202-3106|경기 수원시 영통구 태장로 84|||AM10~PM11|||||배스킨라빈스 수원망포점|107호|||80608
배스킨라빈스|시흥목감점|||배스킨라빈스|031-414-3370|경기 시흥시 목감우회로 51|||AM10~PM11|||||배스킨라빈스 시흥목감점|103호 (목감동,동한메디컬프라자)|||80608
배스킨라빈스|시흥하늘휴게소점|||배스킨라빈스|070-4230-9500|경기 시흥시 서울외곽순환고속도로 105|||AM6~PM10|||||배스킨라빈스 시흥하늘휴게소점|(조남동) 2층 206호|||80608
배스킨라빈스|시흥은행점|||배스킨라빈스|031-311-3105|경기 시흥시 대은로 83|||AM10~PM11|||||배스킨라빈스 시흥은행점|루비프라자 105호|||80608
배스킨라빈스|시흥대야점|||배스킨라빈스|031-313-3105|경기 시흥시 비둘기공원7길 33|||AM10~PM11|||||배스킨라빈스 시흥대야점||||80608
배스킨라빈스|시흥삼미점|||배스킨라빈스|031-313-3121||경기 시흥시 신천동 712-7||AM10~PM11|||||배스킨라빈스 시흥삼미점||||80608
배스킨라빈스|시흥능곡점|||배스킨라빈스|031-435-3191|경기 시흥시 능곡로 188|||AM10~PM11|||||배스킨라빈스 시흥능곡점|(능곡동,효창프라자),110호|||80608
배스킨라빈스|시흥장곡점|||배스킨라빈스|031-313-8231|경기 시흥시 진말로 9번길 15|||AM10~PM11|||||배스킨라빈스 시흥장곡점||||80608
배스킨라빈스|시흥거모점|||배스킨라빈스|031-494-8001|경기 시흥시 군자로 526|||AM10~PM11|||||배스킨라빈스 시흥거모점|도일그랜드프라자|||80608
배스킨라빈스|시흥월곶점|||배스킨라빈스|031-435-8712|경기 시흥시 월곶중앙로 63|||AM10~PM11|||||배스킨라빈스 시흥월곶점|(월곶동) 102,103호|||80608
배스킨라빈스|시흥배곧점|||배스킨라빈스|031-431-0034|경기 시흥시 배곧3로 96|||AM10~PM11|||||배스킨라빈스 시흥배곧점|(정왕동,M플러스) 115호|||80608
배스킨라빈스|시흥정왕역점|||배스킨라빈스|031-431-5520|경기 시흥시 마유로 416|||AM10~PM11|||||배스킨라빈스 시흥정왕역점|(정왕동,월드프라자)|||80608
