##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@교촌치킨
교촌치킨|송우점|||교촌치킨|031-542-9113|경기 포천시 소흘읍 송우로 75|경기 포천시 소흘읍 송우리 729-3|||||||교촌치킨 송우점|파크프라자 1층|||80607
교촌치킨|포천점|||교촌치킨|031-531-9982~3|경기 포천시 구절초로 44|경기 포천시 신읍동 47-10|||||||교촌치킨 포천점||||80607
교촌치킨|덕풍1호점|||교촌치킨|031-792-8288|경기 하남시 하남대로 859|경기 하남시 덕풍동 309-64|||||||교촌치킨 덕풍1호점||||80607
교촌치킨|미사1호점|||교촌치킨|031-796-7887|경기 하남시 미사강변북로 30번길 127|경기 하남시 망월동 1004-1|||||||교촌치킨 미사1호점||||80607
교촌치킨|신장1호점|||교촌치킨|031-791-9292|경기 하남시 하남대로 771|경기 하남시 신장동 447-28|||||||교촌치킨 신장1호점||||80607
교촌치킨|신장2호점|||교촌치킨|031-792-1992|경기 하남시 천현로 130|경기 하남시 천현동 40-13|||||||교촌치킨 신장2호점||||80607
교촌치킨|동탄1호점|||교촌치킨|031-613-9294|경기 화성시 동탄지성로 92|경기 화성시 반송동 42-6|||||||교촌치킨 동탄1호점||||80607
교촌치킨|동탄2/영천점|||교촌치킨|031-372-1991|경기 화성시 지산2길 4-7|경기 화성시 영천동 701-1|||||||교촌치킨 동탄2/영천점||||80607
교촌치킨|동탄2호점|||교촌치킨|031-8015-1992|경기 화성시 동탄솔빛로 48|경기 화성시 반송동 217-6|||||||교촌치킨 동탄2호점||||80607
교촌치킨|발안1호점|||교촌치킨|031-354-9559|경기 화성시 향남읍 행정서로 3길 4-32|경기 화성시 향남면 행정리 426-11|||||||교촌치킨 발안1호점||||80607
교촌치킨|병점1호점|||교촌치킨|031-239-1991|경기 화성시 경기대로 1014|경기 화성시 병점동 379-10|||||||교촌치킨 병점1호점|병점프라자 109호,110호;병점프라자 109호,110호|||80607
교촌치킨|병점2호점|||교촌치킨|031-224-1991|경기 화성시 효행로 1051|경기 화성시 진안동 914-1|||||||교촌치킨 병점2호점||||80607
교촌치킨|봉담1호점|||교촌치킨|031-278-9277|경기 화성시 봉담읍 삼천병마로 1268|경기 화성시 상리 26-8|||||||교촌치킨 봉담1호점||||80607
교촌치킨|와우리점|||교촌치킨|031-223-9272|경기 화성시 효행로 249|경기 화성시 기안동 338-4|||||||교촌치킨 와우리점||||80607
교촌치킨|강남점|||교촌치킨|033-644-5582|강원 강릉시 임영로 62|강원 강릉시 노암동 708-1|||||||교촌치킨 강남점||||80607
교촌치킨|교동1호점|||교촌치킨|033-642-9958|강원 강릉시 하슬라로192번길 13|강원 강릉시 교1동 1863-3|||||||교촌치킨 교동1호점|(교동)|||80607
교촌치킨|성덕점|||교촌치킨|033-653-9285|강원 강릉시 강변로410번길 41|강원 강릉시 입암동 498-13|||||||교촌치킨 성덕점|(입암동)|||80607
교촌치킨|주문진점|||교촌치킨|033-661-3505,662-3505|강원 강릉시 주문진읍 주문로 4|강원 강릉시 주문진읍 교항리 119-11|||||||교촌치킨 주문진점||||80607
교촌치킨|포남점|||교촌치킨|033-647-2563|강원 강릉시 경강로 2220|강원 강릉시 포남1동 1140-1|||||||교촌치킨 포남점||||80607
교촌치킨|고성(강원)|||교촌치킨|033-681-9995~6|강원 고성군 간성읍 간성로 49|강원 고성군 간성읍 신안리 218|||||||교촌치킨 고성(강원)||||80607
교촌치킨|묵호점|||교촌치킨|033-532-1991|강원 동해시 발한로 45|강원 동해시 부곡동 74-5|||||||교촌치킨 묵호점||||80607
교촌치킨|북삼점|||교촌치킨|033-522-0556~7|강원 동해시 청운로 73|강원 동해시 쇄운동 84-5|||||||교촌치킨 북삼점||||80607
교촌치킨|천곡점|||교촌치킨|033-532-9296~7|강원 동해시 한섬로 121|강원 동해시 천곡동 872|||||||교촌치킨 천곡점||||80607
교촌치킨|삼척점|||교촌치킨|033-575-0047~8|강원 삼척시 진주로 41|강원 삼척시 남양동 17-2|||||||교촌치킨 삼척점||||80607
교촌치킨|교동점|||교촌치킨|033-637-0085|강원 속초시 수복로 17-1|강원 속초시 교동 974-2|||||||교촌치킨 교동점||||80607
교촌치킨|동명점|||교촌치킨|033-632-1991|강원 속초시 영금정로 29|강원 속초시 동명동 1-18|||||||교촌치킨 동명점||||80607
교촌치킨|조양점|||교촌치킨|033-635-2806|강원 속초시 조양로142번길 12|강원 속초시 조양동 1540|||||||교촌치킨 조양점|부영파아트 상가동 102호|||80607
교촌치킨|양구점|||교촌치킨|033-481-4492|강원 양구군 양구읍 중앙길 47|강원 양구군 양구읍 상리 227-105|||||||교촌치킨 양구점||||80607
교촌치킨|양양점|||교촌치킨|033-673-2460|강원 양양군 양양읍 양양로 78-3|강원 양양군 양양읍 남문리 125|||||||교촌치킨 양양점||||80607
교촌치킨|영월점|||교촌치킨|033-375-0888|강원 영월군 영월읍 분수대길 24|강원 영월군 영월읍 하송리 178-2|||||||교촌치킨 영월점||||80607
교촌치킨|개운점|||교촌치킨|033-761-9959,762-2003|강원 원주시 행구로 32|강원 원주시 개운동 395-23|||||||교촌치킨 개운점||||80607
교촌치킨|늘품점|||교촌치킨|033-766-1991|강원 원주시 늘품로 193-1|강원 원주시 반곡동 1767-54|||||||교촌치킨 늘품점||||80607
교촌치킨|단계점|||교촌치킨|033-743-1099|강원 원주시 봉화로 48|강원 원주시 단계동 837|||||||교촌치킨 단계점||||80607
교촌치킨|단구점|||교촌치킨|033-762-3995|강원 원주시 나비허리길 154|강원 원주시 관설동 1701-4|||||||교촌치킨 단구점||||80607
교촌치킨|명륜(원주)|||교촌치킨|033-765-9922|강원 원주시 남원로 527|강원 원주시 명륜동 539|||||||교촌치킨 명륜(원주)||||80607
교촌치킨|무실점|||교촌치킨|033-744-9999|강원 원주시 만대로 176|강원 원주시 무실동 1664-3|||||||교촌치킨 무실점||||80607
교촌치킨|문막점|||교촌치킨|033-748-2255|강원 원주시 문막읍 건등로 36|강원 원주시 문막읍 건등리 1705-3|||||||교촌치킨 문막점||||80607
교촌치킨|우산점|||교촌치킨|033-743-9985,9927|강원 원주시 우산초교길 58|강원 원주시 우산동 226-10|||||||교촌치킨 우산점||||80607
교촌치킨|일산점|||교촌치킨|033-761-9225,9975|강원 원주시 남산로 59|강원 원주시 원동 278-7|||||||교촌치킨 일산점||||80607
교촌치킨|태장점|||교촌치킨|033-731-9945|강원 원주시 태장동 북원로 2716-1||||||||교촌치킨 태장점||||80607
교촌치킨|혁신(원주)|||교촌치킨|033-748-9993|강원 원주시 양지로 14|강원 원주시 반곡동 1880-7|||||||교촌치킨 혁신(원주)|114호|||80607
교촌치킨|원통점|||교촌치킨|033-463-1999/1998|강원 인제군 북면 원통로 174-1|강원 인제군 북면 원통리 645-32|||||||교촌치킨 원통점||||80607
교촌치킨|사북고한점|||교촌치킨|033-591-9282,8555|강원 정선군 사북읍 사북중앙로 58-1|강원 정선군 사북읍 사북리 344-56|||||||교촌치킨 사북고한점||||80607
교촌치킨|교대점|||교촌치킨|033-261-6886|강원 춘천시 공지로 104|강원 춘천시 석사동 291-15|||||||교촌치킨 교대점||||80607
교촌치킨|석사1호점|||교촌치킨|033-263-6262|강원 춘천시 애막골길11번길 2|강원 춘천시 석사동 748-18|||||||교촌치킨 석사1호점|(33통405);(33통405)|||80607
교촌치킨|신사우동점|||교촌치킨|033-244-9505|강원 춘천시 영서로 2767|강원 춘천시 우두동 1052-29|||||||교촌치킨 신사우동점||||80607
교촌치킨|춘천시청점|||교촌치킨|033-254-1991|강원 춘천시 금강로 24||||||||교촌치킨 춘천시청점||||80607
교촌치킨|퇴계2호점|||교촌치킨|033-264-8833|강원 춘천시 안마산로 199|강원 춘천시 퇴계동 87|||||||교촌치킨 퇴계2호점||||80607
교촌치킨|효자(춘천)|||교촌치킨|033-252-9949|강원 춘천시 효자로 115|강원 춘천시 효자1동 661-16|||||||교촌치킨 효자(춘천)||||80607
교촌치킨|후평1호점|||교촌치킨|033-244-9789|강원 춘천시 후석로 270|강원 춘천시 후평동 836-1|||||||교촌치킨 후평1호점||||80607
교촌치킨|후평사거리점|||교촌치킨|033-251-4593~4|강원 춘천시 춘천로 299|강원 춘천시 후평1동 693-4|||||||교촌치킨 후평사거리점||||80607
교촌치킨|태백1호점|||교촌치킨|033-552-4999|강원 태백시 황지로 13-1|강원 태백시 상장동 87-36|||||||교촌치킨 태백1호점||||80607
교촌치킨|대관령점|||교촌치킨|033-333-1991|강원 평창군 대관령면 올림픽로 183|강원 평창군 횡계리 354-8|||||||교촌치킨 대관령점||||80607
교촌치킨|홍천점|||교촌치킨|033-435-9996|강원 홍천군 홍천읍 마지기로 11-2|강원 홍천군 홍천읍 신장대리 8-9|||||||교촌치킨 홍천점||||80607
교촌치킨|사창점|||교촌치킨|033-441-1991|강원 화천군 사내면 사내로5길 13|강원 화천군 사내면 사창리 457-12|||||||교촌치킨 사창점||||80607
교촌치킨|화천점|||교촌치킨|033-442-9995~6||강원 화천군 화천읍 하리 44-45|||||||교촌치킨 화천점||||80607
교촌치킨|횡성점|||교촌치킨|033-344-1030|강원 횡성군 횡성읍 삼일로 9-2|강원 횡성군 횡성읍 읍하리 107-48|||||||교촌치킨 횡성점||||80607
교촌치킨|단양점|||교촌치킨|043-421-1997|충북 단양군 단양읍 수변로 63|충북 단양군 단양읍 도전리 523|||||||교촌치킨 단양점||||80607
교촌치킨|보은점|||교촌치킨|043-542-0036|충북 보은군 보은읍 보은로 137|충북 보은군 보은읍 삼산리 153-2|||||||교촌치킨 보은점||||80607
교촌치킨|금왕점|||교촌치킨|043-883-8292|충북 음성군 금왕읍 무극로 204-1|충북 음성군 금왕군 무극리 629|||||||교촌치킨 금왕점||||80607
교촌치킨|대소점|||교촌치킨|043-883-7272|충북 음성군 대소면 대동로 865|충북 음성군 대소면 태생리 539-170|||||||교촌치킨 대소점||||80607
교촌치킨|음성점|||교촌치킨|043-873-9292|충북 음성군 음성읍 시장로 67|충북 음성군 음성읍 읍내리 354-3|||||||교촌치킨 음성점||||80607
교촌치킨|음성혁신도시점|||교촌치킨|043-877-9992|충북 음성군 맹동면 용두2나길 15|충북 음성군 맹동면 두성리 1251|||||||교촌치킨 음성혁신도시점||||80607
교촌치킨|장호원감곡점|||교촌치킨|043-883-9277|충북 음성군 감곡면 장감로 154|충북 음성군 감곡면 왕장리 523-8|||||||교촌치킨 장호원감곡점||||80607
교촌치킨|강제점|||교촌치킨|043-653-1991|충북 제천시 강저로 246|충북 제천시 강제동 832|||||||교촌치킨 강제점||||80607
교촌치킨|명동점|||교촌치킨|043-648-9983,9985|충북 제천시 용두천로5길 10|충북 제천시 명동 198|||||||교촌치킨 명동점||||80607
교촌치킨|신백점|||교촌치킨|043-652-9912~3|충북 제천시 의병대로 36길 29|충북 제천시 신백동 214-7|||||||교촌치킨 신백점||||80607
교촌치킨|장락점|||교촌치킨|043-642-9901~2|충북 제천시 용두천로 260|충북 제천시 장락동 877|||||||교촌치킨 장락점||||80607
교촌치킨|청전점|||교촌치킨|043-652-0097|충북 제천시 칠성로10길 7|충북 제천시 의림동 7-26|||||||교촌치킨 청전점||||80607
교촌치킨|증평점|||교촌치킨|043-838-2245|충북 증평군 증평읍 중앙로 197|충북 증평군 증평읍 초중리 8-1|||||||교촌치킨 증평점||||80607
교촌치킨|광혜원점|||교촌치킨|043-535-5292|충북 진천군 광혜원면 중리1길 7|충북 진천군 광혜원면 광혜원리 503-7|||||||교촌치킨 광혜원점||||80607
교촌치킨|진천(충북)|||교촌치킨|043-534-9024|충북 진천군 진천읍 상산로 64|충북 진천군 진천읍 읍내리 415-2|||||||교촌치킨 진천(충북)||||80607
교촌치킨|오창1호점|||교촌치킨|043-217-9982|충북 청원군 오창읍 오창중앙로 123-7|충북 청원군 오창면 각리 650-1|||||||교촌치킨 오창1호점||||80607
교촌치킨|금천광장점|||교촌치킨|043-292-8383|충북 청주시 청주시 상당구 산성로 112번길 |충북 청주시 상당구 용담동 395|||||||교촌치킨 금천광장점||||80607
교촌치킨|용암1호점|||교촌치킨|043-295-1999|충북 청주시 상당구 원봉로 79|충북 청주시 상당구 용암동 2163|||||||교촌치킨 용암1호점||||80607
교촌치킨|우암동점|||교촌치킨|043-252-9944|충북 청주시 상당구 상당로 220|충북 청주시 상당구 우암동 123-81|||||||교촌치킨 우암동점||||80607
교촌치킨|분평점|||교촌치킨|043-298-4414,4415|충북 청주시 서원구 청남로 1992|충북 청주시 서원구 분평동 1234|||||||교촌치킨 분평점||||80607
교촌치킨|가경2호점|||교촌치킨|043-233-9949|충북 청주시 흥덕구 복대로 19|충북 청주시 흥덕구 개신동 696|||||||교촌치킨 가경2호점|매직타워 1층 110호;매직타워 1층 110호|||80607
교촌치킨|강서점|||교촌치킨|043-233-1993|충북 청주시 흥덕구 서현북로 36|충북 청주시 흥덕구 가경동 1849|||||||교촌치킨 강서점||||80607
교촌치킨|복대1호점|||교촌치킨|043-273-9989,9949|충북 청주시 흥덕구 성봉로 319-1|충북 청주시 흥덕구 복대동 865-4|||||||교촌치킨 복대1호점||||80607
교촌치킨|봉명1호점|||교촌치킨|043-272-9939,9989|충북 청주시 흥덕구 월명로 178|충북 청주시 흥덕구 봉명동 2813|||||||교촌치킨 봉명1호점||||80607
교촌치킨|사직1호(청주)|||교촌치킨|043-262-0507~6|충북 청주시 흥덕구 호국로 71|충북 청주시 흥덕구 사직2동 595-12|||||||교촌치킨 사직1호(청주)||||80607
교촌치킨|산남성화점|||교촌치킨|043-239-9942|충북 청주시 흥덕구 구룡산로51번가길 10|충북 청주시 흥덕구 성화동 886|||||||교촌치킨 산남성화점|101호;101호|||80607
교촌치킨|오송점|||교촌치킨|043-236-1992|충북 청주시 흥덕구 오송읍 오송생명로 200|충북 청주시 흥덕구 오송읍 호송읍 만수리 521|||||||교촌치킨 오송점||||80607
교촌치킨|운천신봉점|||교촌치킨|043-265-6555|충북 청주시 흥덕구 사운로 244-1|충북 청주시 흥덕구 운천동 1366|||||||교촌치킨 운천신봉점||||80607
교촌치킨|하복대점|||교촌치킨|043-236-9994|충북 청주시 흥덕구 진재로 34|충북 청주시 흥덕구 복대동 2960|||||||교촌치킨 하복대점||||80607
교촌치킨|계룡대점|||교촌치킨|042-841-9902~3|충남 계룡시 엄사면 번영로 68|충남 계룡시 엄사면 엄사리 253-2|||||||교촌치킨 계룡대점||||80607
교촌치킨|신관점|||교촌치킨|041-881-5599|충남 공주시 번영1로 138|충남 공주시 신관동 24-25|||||||교촌치킨 신관점||||80607
교촌치킨|옥룡점|||교촌치킨|041-856-9892|충남 공주시 무령로 301|충남 공주시 옥룡동 308-1|||||||교촌치킨 옥룡점||||80607
교촌치킨|금산(충남)|||교촌치킨|041-751-9966|충남 금산군 금산읍 금산로 1503-2|충남 금산군 금산읍 상리 47-10|||||||교촌치킨 금산(충남)||||80607
교촌치킨|취암점|||교촌치킨|041-736-4966|충남 논산시 중앙로 214|충남 논산시 내동 628|||||||교촌치킨 취암점||||80607
교촌치킨|기지시점|||교촌치킨|041-356-1992|충남 당진시 송악읍 반촌로 140-39|충남 당진시 반촌리 861-20|||||||교촌치킨 기지시점||||80607
교촌치킨|복운점|||교촌치킨|041-354-1412~3|충남 당진시 송악읍 신복운로 171|충남 당진시 송악면 복운리 1642-11|||||||교촌치킨 복운점||||80607
교촌치킨|신평점|||교촌치킨|041-362-4477|충남 당진시 신평면 거산3거리길 46|충남 당진시 신평면 거산리 13-4|||||||교촌치킨 신평점|1층;1층|||80607
