##NAME|SUBNAME|TELNUM|NEWADDR|WEBSITE|SOURCE2|XCOORD|YCOORD@@갤러리
갤러리이레 대방점||02-822-4115|서울 동작구 대방동 345-1 서울여성가족재단 내 1F|http://|김달진미술연구소||
TUV라인란드코리아갤러리||02-860-9860/5|서울시 구로구 디지털로31길 41 이앤씨 벤처드림타워 6차 TUV 라인란드 코리아|http://www.kor.tuv.com|김달진미술연구소|126.89273049999997|37.4851381
쇼나아프리카갤러리||032-832-1215|서울 마포구 공덕동 롯데캐슬오피스텔 101-3704|http://www.shonaafrica.com|김달진미술연구소|126.95217170000001|37.54686969999999
롯데갤러리 잠실점||02-411-6911|서울시 송파구 올림픽로 240(잠실동 40-1) 롯데백화점 잠실점 12F|http://blog.naver.com/lottejam|김달진미술연구소|127.09802739999998|37.5112348
移 피렌체갤러리52 (피렌체52로 명칭변경)||02-563-9977|서울 강남구 대치동 미도A 102-902|http://blog.naver.com/okt4703|김달진미술연구소|127.0610527|37.4994914
移 피렌체52(구 피렌체갤러리52)||02-563-9977|서울 서대문구 연희동 132-27 2F|http://blog.naver.com/okt4703|김달진미술연구소||
갤러리스케이프||02-747-4675|서울시 중구 동호로 17길 89|http://www.skape.co.kr|김달진미술연구소|127.0057223|37.5547765
페인터스머그(구 피렌체52)||02-563-9977|서울시 서대문구 연희동 132-27 2F|http://blog.naver.com/okt4703|김달진미술연구소|126.93042549999996|37.56854939999999
갤러리호감||02-762-3322|서울시 성북구 대사관로 87|http://www.galleryhogam.com|김달진미술연구소|126.99179049999998|37.5986686
닷라인TV||070-4312-9098|서울 서대문구 홍은2동 277-16 B1F|http://dotlinetv.com|김달진미술연구소|126.93555449999997|37.5817562
플레이스막||017-219-8185|서울 마포구 동교로46길 36(연남동 227-9)|http://www.placemak.com|김달진미술연구소|126.92622470000003|37.5620983
가인갤러리||02-394-3631|서울시 종로구 삼청로 5길 22 (팔판동 101-3)|http://www.gaainart.com|김달진미술연구소|126.98061830000006|37.5828725
더페이지갤러리||02-3447-0049|서울시 성동구 서울숲2길 32-14|http://www.thepage-gallery.com|김달진미술연구소|127.04103179999993|37.5469608
옆집갤러리||02-730-2560|서울시 송파구 송파대로42길 40|http://www.nextdoorgallery.co.kr|김달진미술연구소|127.0157064|37.5429739
KSD 한국예탁결제원 문화갤러리||02-3774-3021|-, 서울특별시 영등포구 여의도동 34-6  (도로명) 서울특별시 영등포구 여의나루로4길 23 럭키증권(주)본사사옥|http://gallery.ksd.or.kr/|김달진미술연구소||
금촌갤러리||02-577-5956|서울시 강남구 남부순환로 2804 아카데미플라자 B101-105호|http://|김달진미술연구소|127.05208659999994|37.4885335
스페이스민갤러리(구 투엠갤러리)||02-742-7088|서울시 성북구 동소문로 17(동소문동1가 91) 3F|http://|김달진미술연구소|127.02535209999996|37.6020596
두루아트스페이스||02-720-0345|서울시 서대문구 연희맛로 17-18(연희동 130-13) 1F|http://blog.naver.com/durugallery|김달진미술연구소|126.92965479999998|37.5671196
서진아트스페이스||02-2273-9301|서울시 중구 동호로27길 30 #500|http://www.seojinartspace.com|김달진미술연구소|127.0018824|37.5607198
청안갤러리||02-776-5105|-, 서울시 중구 정동길 12-11|http://|김달진미술연구소||
넵스아트갤러리||02-3460-8102|서울 강남구 도산대로 216|http://nefs.co.kr|김달진미술연구소|127.03045020000002|37.5200172
광진교8번가||02-476-0722|서울 강동구 천호2동 527-2|http://www.riverview8.co.kr|김달진미술연구소|127.11292920000005|37.54493610000001
L153갤러리||02-322-5827|서울시 서대문구 연희로11바길 2|http://www.l153.co.kr|김달진미술연구소|126.92835880000007|37.5692424
이목||02-546-0688|서울시 광진구 동일로20길 8|http://www.facebook.com/2emok|김달진미술연구소|127.06398839999997|37.5413019
KSD갤러리||02-3774-3314|서울시 영등포구 여의나루로4길 23|http://www.ksdgallery.kr|김달진미술연구소|126.92858060000003|37.5214103
레이블갤러리||02-2272-0662|서울시 성동구 성수이로26길 31|http://labelgallery.co.kr|김달진미술연구소|127.06096739999998|37.5456994
필립강갤러리||02-517-9014~5|서울시 관악구 남부순환로248길 68 (봉천동) A동 203호|http://www.philipkanggallery.net|김달진미술연구소|126.96566729999995|37.4731299
AYA아트코어브라운||02-6180-3800|서울시 서초구 강남대로 305, 413호|http://www.aya-art.com|김달진미술연구소|127.03060589999995|37.489964
미르갤러리||02-323-4900|서울시 마포구 토정로 17-7|http://www.mirgallery.kr|김달진미술연구소|126.91297170000007|37.5460227
히든엠갤러리||02-539-2346|서울시 강남구 논현로86길 16 제포빌딩 L층|http://hiddenmgallery.com|김달진미술연구소|126.97882500000003|37.56205
오동희포트레이트갤러리||02-593-5275|서울시 서초구 사평대로55길 120번지 3F|http://www.ohdonghee.com|김달진미술연구소|127.02155979999998|37.5068585
한성자동차 드림그림갤러리 삼성전시장||02-550-4000|서울시 강남구 영동대로 334|http://www.hansung.co.kr/Showroom/ShowroomMain.asp?BranchID=SS|김달진미술연구소||
파라다이스ZIP||02-2278-9856|서울시 중구 동호로 268-8|http://www.p-zip.org|김달진미술연구소|127.00381749999997|37.5594576
소노아트||02-3143-7476|서울시 서대문구 연희로8길 5-12, 1F|http://www.sonoart.co.kr|김달진미술연구소|126.93093880000004|37.5659005
아트스페이스와트|||서울시 종로구 성균관로4길 21, 2F|http://www.gallerywatt.com|김달진미술연구소|126.99877590000006|37.5846602
Gallery Choi||02-323-4900|서울시 마포구 토정로 17-7|http://|김달진미술연구소|126.91297170000007|37.5460227
M컨템포러리||02-3451-8199|-, 서울 강남구 봉은사로 120|http://www.m-contemporary.com|김달진미술연구소|127.02751660000001|37.5047005
스페이스창배||02-332-1781|서울시 서대문구 연희로 89-8, 3F|http://|김달진미술연구소|126.9299939|37.5664407
린파인아트갤러리||02-544-2639|서울시 중랑구 용마공원로 10가길 24, 1F|http://|김달진미술연구소|127.10129059999997|37.5919286
삼원특수지페이퍼갤러리||02-468-9008|서울시 중구 을지로35길 24 2F|http://www.papergallery.co.kr|김달진미술연구소|127.0011634|37.5676734
리디아갤러리||02-2602-4843|서울시 양천구 목동로25길 30, 1F (신정동 894-3번지)|http://www.gallerylydia.com|김달진미술연구소||
백남준기념관||02-2124-8800|서울특별시 종로구 종로53길 12-1|http://sema.seoul.go.kr|김달진미술연구소|127.01374850000002|37.5730106
아트레온갤러리충||02-364-8900|서울시 서대문구 신촌로 129 아트레온 B1-B2F|http://artreon.co.kr|김달진미술연구소|126.94032700000002|37.5564819
갤러리초이(Gallery Choi)||02-323-4900|서울시 마포구 토정로 17-7|http://|김달진미술연구소||
스페이스 나인||02-6398-7253|-, 서울특별시 영등포구 경인로 739 2층|http://www.facebook.com/space9mullae|김달진미술연구소|126.8955747|37.5129023
갤러리2번출구||070-4705-9235|서울시 구로구 구로중앙로 198, 25동 303-3호|http://www.gallery2gate.kr|김달진미술연구소|126.87957260000007|37.5043503
4LOG ARTSPACE||02-470-0107|서울시 강동구 풍성로 161 B1|http://|김달진미술연구소||
블럭과석공갤러리&카페||070-7743-6948|서울시 영등포구 버드나루로14가길 19, B1F-1F|http://www.blocknmason.com|김달진미술연구소|126.90904449999994|37.52718369999999
마포문화원 갤러리||02-312-1100|서울 마포구 백범로 227|http://|김달진미술연구소|126.95547999999997|37.5421679
디스위켄드룸||070-8868-9120|-, 서울 강남구 영동대로142길 8, 2층|http://thisweekendroom.com|김달진미술연구소|127.05598729999997|37.5239571
서울여성공예센터 더아리움||02-948-1188/1144|-, 서울 노원구 동일로174길 27|http://www.seoulcraftcenter.kr|김달진미술연구소||
KAIST Research & Art Gallery|||서울시 동대문구 회기로 85 KAIST 경영대학 수펙스경영관 2F|http://|김달진미술연구소||
스페이스55||010-6304-4565|서울 은평구 증산로19길 9-1|http://|김달진미술연구소||
이화아트갤러리|||서울시 중구 정동길 26 이화여고 백주년기념관 지하1층|http://|김달진미술연구소||
신도문화공간|||서울특별시 성동구 성수이로 24길 3|http://|김달진미술연구소||
후지필름 X 갤러리|||-, 서울 강남구 선릉로 838|http://|김달진미술연구소||
마린아트스페이스||02-375-3445|서울시 서대문구 명지대2길 14, 5F|http://|김달진미술연구소||
디아트플랜 요갤러리||02-318-0131|서울 중구 명동길 74 1898광장 B117호 (명동성당 지하1F)|http://|김달진미술연구소||
래미안갤러리(문정동)||02-2226-3304|서울특별시 송파구 충민로 17 문정동 래미안 갤러리|http://raemian.co.kr/gallery/main/intro.do|김달진미술연구소||
JK블라썸호텔갤러리||010-7542-1250|서울 강서구 양천로65길 41-22 JKblossom|http://www.jkblossom.co.kr/?p=1437|김달진미술연구소||
에이앤에이갤러리|||서울시 종로구 자하문로 276|http://|김달진미술연구소||
2/W|||서울시 영등포구 경인로 823-1, 1층|http://|김달진미술연구소||
지음갤러리|||서울시 서대문구 연희맛로 17-18|http://jeeumgallery.com|김달진미술연구소||
갤러리 유진목공소||010-7144-7463|서울 서대문구 통일로 497-1 (홍은동 89-2)|http://facebook.com/gallery.eugene.carpentershop|김달진미술연구소||
플레이스막 연희|||-, 서울 서대문구 홍제천로4길 39-26|http://www.placemak.com|김달진미술연구소||
구구갤러리||02-2643-9990|서울시 양천구 목동중앙서로9길30, 2F|http://guguent.com|김달진미술연구소||
안국문화재단갤러리AG||02-3289-4399|서울 영등포구 시흥대로 613 안국약품 1F|http://www.galleryag.co.kr|김달진미술연구소||
와이아트갤러리||0507-1300-6881|서울 중구 퇴계로27길 28 지하1층 3호|http://|김달진미술연구소||
롯데백화점 본점 에비뉴엘|||-, 서울 중구 남대문로 73|http://www.lotteshopping.com|김달진미술연구소||
스페이스오매||070-7578-5223|서울시 성동구 뚝섬로9길 16, 4F|http://www.omae.co|김달진미술연구소||
0 갤러리||01089420039|서울 서초구 방배로13길 70, 201|http://000gallery.com|김달진미술연구소||
스페이스XX|||서울 영등포구 도림로128가길 1 b-1|http://|김달진미술연구소||
한전아트센터갤러리||02-2105-8190~2|서울시 서초구 효령로72길 60 한전아트센터 1F|http://cyber.kepco.co.kr/kepco/AR/main.do?menuCd=FN10|김달진미술연구소|127.02805560000001|37.4856225
移 세오갤러리(바호컬처)||010-9782-9727|서울시 서초구 서초3동 1545-9 신원빌딩 #601|http://www.seogallery.com|김달진미술연구소|127.0099295|37.4879751
갤러리호(갤러리EW로 명칭변경)||02-588-2987|서울시 서초구 서초동 1538-4|http://galleryho.com|김달진미술연구소|127.0090725|37.4874498
休 갤러리행||02-586-9259|서울시 서초구 서초3동 1550-13 소소헌빌딩 B1|http://galleryhang.com|김달진미술연구소|127.0103767|37.4905045
갤러리K(아트스페이스K으로 명칭변경)||02-2055-1410|서울시 서초구 서초3동 1463-10|http://www.galleryk.org|김달진미술연구소|127.01228839999999|37.4813541
스페이스함||02-3475-9126|서울시 서초구 서초동 1537-2 렉서스빌딩 3F|http://www.lexusprime.com|김달진미술연구소|127.00946420000002|37.4869854
샘터화랑||02-514-5122|서울시 서초구 고무래로8길 4|http://www.wellsidegallery.com|김달진미술연구소|127.01029249999999|37.5026247
갤러리작||02-2155-2351|서울시 서초구 매헌로 16 하이브랜드패션관 3F|http://www.galleryjhak.com|김달진미술연구소|127.03695820000007|37.4629528
移 더페이지갤러리 (구 디갤러리)||02-3447-0049|서울시 서초구 서초대로 397 부띠크모나코 B1 101|http://www.thepage-gallery.com|김달진미술연구소|127.00076409999997|37.4900549
갤러리디자이너주||02-584-0306|서울 서초구 서초동 1449-7번지 거암빌딩본관 1층|http://|김달진미술연구소|127.0161884|37.4820164
갤러리하늘공간||02-3488-3885|-, 서울시 서초구 서초동 1583-7, Infiniti 매장 5층|http:// www.liogallery.com|김달진미술연구소|127.0112571|37.4851389
송아트갤러리||02-3482-7096|서울시 서초구 서초중앙로 188 (아크로비스타) 아케이드 B133|http://|김달진미술연구소|127.01313470000002|37.4980994
푸르지오갤러리||02-556-5218/9|서울 강남구 역삼동 831-21|http://www.valley.prugio.com|김달진미술연구소|127.0299257|37.4942068
화이트갤러리||02-535-7119|-, 서울 서초구 서초동 1720-8 흰물결빌딩|http://www.whitehall.kr|김달진미술연구소|127.0074318|37.4930009
아뜰리에705 Atelier 705||02-572-8399|서울시 서초구 강남대로27길 38|http://www.atelier705.com|김달진미술연구소|127.03607710000005|37.4791988
移 서정욱갤러리||02-582-4876|서울시 서초구 서초동 1535-9|http://www.seojeongwookgallery.com|김달진미술연구소|127.0104600|37.4853061
갤러리서초||02-582-3394|서울시 서초구 서초3동 1533 한신리빙타워 1F|http://www.galleryseocho.com|김달진미술연구소|127.0099699|37.4841423
갤러리쉐자아르(구)||02-529-2033|서울 서초구 양재동 265번지|http://blog.naver.com/gchezart|김달진미술연구소|127.0421845|37.4753181
예술의전당 V갤러리||02-580-1705|서울시 서초구 남부순환로 2406|http://www.sac.or.kr|김달진미술연구소|127.0324112|37.4837121
예술의전당 갤러리7||02-580-1671|서울시 서초구 남부순환로 2406|http://www.sac.or.kr|김달진미술연구소|127.0324112|37.4837121
閉 KTB투자증권 서초금융센터 갤러리||02-2184-0200|서울시 서초구 서초동 1674-4 하림빌딩 3F|http://www.ktb.co.kr|김달진미술연구소|127.01656700000001|37.4941883
핑크갤러리 Pink Gallery||070-8887-6388|서울시 서초구 서초동 1460-21 2F|http://www.pinkgallery.org|김달진미술연구소|127.01132359999997|37.4833499
移 갤러리바톤 Gallery Baton||02-597-5701~2|서울시 서초구 서초동 1535-12 3F|http://www.gallerybaton.com|김달진미술연구소|127.01051770000003|37.48512729999999
