##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
국립중앙과학관|국립||042-601-7894~6|대전 유성구 대덕대로 481|09:30~17:50|매주 월요일, 신정(1. 1./화), 설날(2. 5./화), 추석(9. 13./월) 당일|창의나래관 : 어른, 노인 : 2,000원(단체 : 1,000원) / 청소년, 어린이, 유아 : 1,000원(단체 : 500원) / 자기부상열차관(편도) : 어른, 노인 : 1,000원 / 청소년, 어린이, 유아 : 500원 / 천체관 : 어른, 노인 : 1,000원(단체 : 500원) / 청소년, 어린이, 유아 : 500원(단체 : 200원) / 꿈아띠체험관 : 어른, 노인 : 2,000원 / 유아, 영아 : 1,000원(단체 : 500원) / ※단체 30명 이상|레스토랑; 카페; 수유실; 물품보관; 매점 기념품점; 휴게시설|http://www.science.go.kr|한국박물관협회|127.3751836|36.3754845
국립중앙극장공연예술박물관|국립||02-2280-5804|서울 중구 장충단로 59|화요일 ~ 일요일 : 오전 10시 ~ 오후 6시|매주 월요일, 1월 1일|무료|공연예술자료실|https://www.ntok.go.kr|한국박물관협회|127.0005199|37.5539293
국립중앙박물관|국립||02-2077-9000|서울 용산구 서빙고로 137|월, 화, 목, 금, 일요일, 공휴일 : 10:00 ~ 18:00수, 토요일 : 18:00 ~ 21:00|1월 1일, 설날, 추석상설전시실 정기휴실일 : 매년 4, 11월 첫째 월요일|무료(상설전시관, 어린이박물관, 무료 특별전시)유료(유료 기획전시)|아트샵; 레스토랑; 카페; 어린이박물관; 극장'용';|http://www.museum.go.kr|한국박물관협회|126.9803881|37.5240867
국립진주박물관|국립||055-742-5951|경남 진주시 남강로 626-35|10:00~18:00 / 주말, 공휴일 1시간 연장 / 4~10월 매주 토요일 21:00까지|매주 월요일, 매년 1월 1일, 설·추석 당일|무료 * 국립진주박물관은 진주성 안에 위치하고 있습니다. 진주시민이 아닌 박물관 이용객은 박물관 관람을 위해 진주성 입장요금이 필요합니다. 진주성 입장료는 진주시민은 무료, 그 외 지역의 관람객 입장료는 아래와 같다.성인（개인:2,000원 / 단체: 1,400원)청소년, 군인(개인: 1,000원 / 단체: 600원)초등학생(개인: 600원 / 단체 400원)7세미만 어린이, 65세이상 어른, 장애인복지카드, 국가유공자증 소지자는 무료|아트샵; 카페; 3D 입체영상관|http://jinju.museum.go.kr|한국박물관협회|128.0768992|35.1888089
국립청주박물관|국립||043-229-6300|충북 청주시 상당구 명암로 143|화요일 ~ 금요일 : 오전 10시 ~ 오후 6시 토요일(4월~10월) : 오전 10시 ~ 오후 9시 토요일(1월~3월, 11월~12월) 일요일, 공휴일 : 오전 10시 ~ 오후 7시|매주 월요일, 1월 1일, 설날 및 추석 당일※단, 월요일이 공휴일일 때에는 공휴일 다음의 첫 번째 평일|무료, 관람권을 받은 뒤 입장|매점|http://cheongju.museum.go.kr|한국박물관협회|127.5119730|36.6497326
국립춘천박물관|국립||033-260-1500|강원 춘천시 우석로 70|평일 : 10:00~18:00 / 주말, 공휴일 10:00~19:00 / 문화가 있는 날(매월 마지막주 수요일) : 10:00~21:00|매년 1월 1일, 설날 및 추석 당일, 매주 월요일|무료|카페테리아; 기념품 판매점; 문화놀이터; 어린이문화사랑방|http://chuncheon.museum.go.kr|한국박물관협회|127.7538801|37.8639007
국립태권도박물관|국립||063-320-0114|전북 무주군 설천면 무설로 1482 태권도원 내|※ 하절기 (3월 ~ 10월) 화~금 : 10시 ~ 18시 / 주말,공휴일 10시 ~19시※ 동절기 (11월 ~ 2월) 화~금 : 10시 ~ 17시 / 주말,공휴일 10시 ~ 18시|정기휴관 : 매주 월요일 (단, 월요일이 공휴일인 경우 다음날 휴관) / 1월1일, 설.추석 전일 및 당일|태권도원 입장 시 무료|의무실; 수유실; 갤러리카페|https://museum.tkdwon.kr|한국박물관협회|127.7754010|36.0091380
국립한글박물관|국립||02-2124-6200|서울 용산구 서빙고로 139|월~일요일 : 오전 10시~오후 6시토요일, 문화가 있는 날 (매 달 마지막 수요일) : 오전10시~오후9시|새해 첫날(1.1.), 설날 당일, 추석 당일|무료|한글도서관; 한글놀이터; 한글배움터; 별관|http://www.hangeul.go.kr|한국박물관협회|126.9809191|37.5211823
국립해양문화재연구소|국립||061-270-2000|전남 목포시 남농로 136|09:00~18:00(3월~10월 중 주말 및 공휴일 19:00까지)|매주 월요일|무료|아트샵|http://www.seamuse.go.kr|한국박물관협회|126.4220755|34.7917050
국립해양박물관|국립||051-309-1900|부산 영도구 해양로301번길 45|평일, 일요일 : 09:00~18:00 / 토요일 : 09:00~21:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관) 설날(전날, 다음날 포함), 추석(전날, 다음날 포함)이 다른 공휴일과 겹치거나 - 어린이날이 토요일 또는 다른 공휴일과 겹칠 경우 그 날 다음의 첫 번째 비공휴일을 대체 공휴일로 함|무료(단, 4D영상관, 유료특별전시 제외)|해양도서관; 어린이박물관; 4D영상관; 뮤지엄샵; 푸드코트; 야외광장 등|https://www.knmm.or.kr/|한국박물관협회|129.0802743|35.0785431
국립해양생물자원관/씨큐리움|국립||041-950-0600|충남 서천군 장항읍  장산로101번길 75|3월~10월 : 09:30~18:00 / 11월~2월 : 09:30~17:00 / * 관람종료 1시간 전까지 입장가능 / * 토요일, 공휴일(일요일 제외) 1시간 연장 운영|1월 1일, 설날, 추석, 매주 월요일(월요일이 공휴일인 경우 그 다음 평일)|성인 : 3,000원 / 청소년 2,000원 / 어린이 : 1,000원 65세 이상(신분증 지참), 장애인(인솔자 1인 포함), 국가유공자 및 기초수급대상자, 5세 미만 유아 : 무료 * 서천군민 50% 할인 / * 단체(20인 이상) 500원 할인 / * 4D영상실 : 1,000원|4D영상실; 카페테리아; 기념품점|http://www.mabik.re.kr|한국박물관협회||
국립현대미술관|국립|과천관|02-2188-6000|경기 과천시 광명로 313|하절기(3월~10월) 10:00~18:00, 토요일: 10:00 ~ 21:00 (18:00 ~ 21:00 기획전시 무료관람)동절기(11월~2월) 10:00~17:00, 토요일: 10:00 ~ 21:00 (17:00 ~ 21:00 기획전시 무료관람)매월 마지막 주 수요일 ‘문화가 있는 날’은 밤 9시까지 관람하실수 있습니다|매주 월요일, 1월 1일(월요일이 공휴일인 경우,월요일 당일 개관 후 그 다음 평일이 휴관)|관람료는 전시에 따라 다름 / 매월 마지막 수요일 문화가 있는 날 : 무료|아트존; 카페테리아; 야외공원|http://www.mmca.go.kr|한국박물관협회|127.0199375|37.4311346
국립현대미술관|국립|덕수궁관|02-2022-6000|서울 중구 세종대로 99|화, 목, 금, 일요일 10:00 ~ 19:00수, 토요일: 10:00 ~ 21:00 (야간개장)|매주 월요일, 1월 1일※ 월요일이 공휴일인 경우,월요일 당일 개관 후 그 다음 평일이 휴관일|관람료는 전시에 따라 다름|아트존|http://mmca.go.kr|한국박물관협회||
국립현대미술관|국립|서울관|02-3701-9500|서울 종로구 삼청로 30|10 : 00 ~ 18 : 00|365일 개방|통합관람권 4,000원|카페테리아; 문화상품점; 수유실 등|http://mmca.go.kr|한국박물관협회||
국립현대미술관|국립|청주관|043-261-1400|충북 청주시 청원구 상당로 314|화~일요일 10:00 ~ 18:00|매주 월요일, 1월 1일, 설날, 추석|무료|개방수장고(국립현대미술관 소장품/ open storage)보이는 수장고(국립현대미술관 소장품/ visible storage)|http://www.mmca.go.kr/|한국박물관협회||
국제성서박물관|사립||032-874-0385|인천 미추홀구 경인로 349번길 16|10:00~17:00 화~토요일|주일, 월요일, 1월 1일, 설날 연휴, 추석 연휴, 성탄절, 그 외 박물관이 지정한 날|성인 4,000원 , 어린이, 65세 이상, 국가유공자 3,000원, 미취학아동 장애인 무료, 단체 20인 이상, 20% 할인|뮤지움 샵; 카페|http://www.biblemuseum.or.kr|한국박물관협회|126.6783993|37.4592463
국제현대미술관|사립||033-375-2752|강원 영월군 영월읍 삼옥길 31|09:00~18:00|매주 월요일|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://ywmuseum.com/museum/index.do?museum_no=15|한국박물관협회|128.5066380|37.2082850
군산근대역사박물관|공립||063-454-7870|전북 군산시 해망로 240|09:00~18:00(입장은 폐관 30분 전까지 가능)※ 동절기(11월~2월) : 09:00~17:00※ 토요일 3시간 연장 야간운영|1월 1일|통합권(4개 시설)성인 3,000원 / 청소년 2,000원 / 어린이 1,000원- 단체 할인, 각 시설별 입장권 가능 - 무료입장 : 국가유공자, 장애인, 경로(65세 이상), 영유아(만6세 미만)|근대미술관; 근대건축관; 진포해양테마공원; 장미갤러리; 장미공연장; 미즈상사|http://museum.gunsan.go.kr|한국박물관협회||
귀족호도박물관|사립||061-862-9944|전남 장흥군 장흥읍 남부관광로 56-90|10:00~17:00|연중무휴|무료|아트샵|http://www.hodonamu.com|한국박물관협회||
규남박물관|사립||070-4233-9060|전남 화순군 이서면 백아로 3109|10:00~17:00|매주 월~목요일(금, 토, 일요일만 개관)|무료|아트샵; 카페|http://www.gyunammuseum.org|한국박물관협회||
그리스신화박물관|사립||064-773-5800|제주 제주시 한림읍 광산로 942|09:00~18:00 / 7, 8월 09:00~19:00|연중무휴|1개관 : 성인 : 9,000원(단체 : 8,000원) / 청소년, 소인 : 8,000원(단체 : 6,000원) / 경로, 유공자, 장애인 성인 : 7,000원(단체 : 6,000원) / 소인 : 6,000원(단체 : 6,000원)  2개관 : 성인 : 12,000원(단체 : 8,000원) / 청소년, 소인 : 11,000원(단체 : 6,000원) / 경로, 유공자, 장애인 성인 : 7,000원(단체 : 6,000원) / 소인 : 6,000원(단체 : 6,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페; 미로공원|http://www.greekmythology.co.kr|한국박물관협회|126.3573148|33.3472694
금산사성보박물관|사립||063-548-7844|전북 김제시 금산면 모악15길 1|10:00~16:00|매주 화|무료||http://www.geumsansa.org|한국박물관협회|127.0533852|35.7231867
금산역사문화박물관|공립||041-750-2386|충남 금산군 금산읍 금산로 1575|09:00~18:00|매주 월요일, 1월 1일|무료|기획전시실; 어린이체험실|http://geumsan.go.kr/museum/|한국박물관협회||
금호미술관|사립||02-720-5114|서울 종로구 삼청로 18|10:00~18:00|매주 월요일, 설·추석 연휴|무료||http://www.kumhomuseum.com|한국박물관협회|126.9798243|37.5775115
기생충박물관|사립||02--2601-3284|서울시 강서구 화곡로 333|월~금: 10:00~16:00 토: 10:00~14:00|매주 일요일, 공휴일, 창립기념일(11/7)|무료|시청각실|http://www.parasite.or.kr/|한국박물관협회||
기지시줄다리기박물관|공립||041-350-4929|충남 당신시 송악읍 안틀모시길 11|10:00~18:00|매주 월요일, 공휴일 다음날, 설·추석 당일|무료||http://gijisijuldaligi.dangjin.go.kr|한국박물관협회|126.6947579|36.8962319
김달진미술자료박물관|사립||02-730-6216|서울 종로구 홍지문 1길 4|주중 : 10:00~17:00 / 토요일 : 10:00~14:00|매주 일요일, 공휴일|무료||http://www.daljinmuseum.com|한국박물관협회|126.9566102|37.6001030
김대중노벨평화상기념관|공립||061-245-5660|전남 목포시 삼학로 92번길 68|09:00~18:00|매주 월요일|어른 : 4,000원(단체 : 3,000원) / 청소년 : 3,000원(단체 : 2,000원) / 초등학생 : 1,500원(단체 : 1,000원) / 유치원생 : 700원(단체 : 500원) / ※단체 20명 이상||http://kdjnpmemorial.or.kr|한국박물관협회|126.3928892|34.7830110
김만덕기념관|공립||064-759-6090|제주 제주시 산지로 7|오전 9시 ~ 오후 6시 (관람시간 30분전 입장마감)|매주 월요일, 1월1일, 설날, 추석|무료||http://mandukmuseum.or.kr|한국박물관협회||
김영갑갤러리두모악미술관|사립||064-784-9907|제주 서귀포시 성산읍 삼달로 137|3~6월 9:30~18:00 / 7~8월 9:30~19:00 / 9~10월 9:30~18:00 / 11~2월 9:30~17:00|매주 수요일, 설·추석 당일|어른 : 3,000원 / 청소년, 제주도민, 군인, 국가유공자 : 2,000원 / 어린이, 경로 : 1,000원|아트샵; 레스토랑; 카페; 미로공원|http://www.dumoak.com|한국박물관협회|126.8541870|33.3720650
김중업건축박물관|공립||031-687-0909|경기 안양시 만안구 예술공원로 103번길 4|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 설·추석 당일|무료|아트샵; 레스토랑; 카페|http://www.ayac.or.kr/museum|한국박물관협회|126.9182578|37.4184149
김천세계도자기박물관|공립||054-420-6726|경북 김천시 대항면 직지사길 118|09:00~18:00|매주 월요일, 1월 1일, 설·추석 연휴|일반 : 1,000원(단체 : 700원) / 초·중·고등학생 : 500원(단체 : 300원) / ※단체 20명 이상||http://www.gimcheon.go.kr/mini/museum|한국박물관협회|128.0111963|36.1167813
김천시립미술관|공립||054-420-6725|경북 김천시 남산공원길 90-14|09:00~18:00|1월 1일, 설, 추석|일반 : 1,000원(단체 : 700원) / 청소년, 학생, 군인 : 500원(단체 : 300원) / ※단체 20명 이상||http://gma.gc.go.kr|한국박물관협회|128.1195078|36.1168063
김천시립박물관|공립||054-421-1510|경북 김천시 대항면 직지사길 130|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일, 설날·추석 당일|성인 1,000 / 청소년 및 군인 500원|강당; 세미나실; 휴게실|https://www.gc.go.kr/museum|한국박물관협회||
김포다도박물관|사립||031-998-1000|경기 김포시 월곶면 애기봉로 275번길 187-51|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 월요일|일반 : 3,000원(단체 : 2,000원) / 초·중·고등학생 : 2,000원(단체 : 1,500원) / 유아 : 1,500원(단체 : 1,000원) / 48개월 이하 : 무료 / ※단체 20명 이상||http://kimpodadomuseum.modoo.at|한국박물관협회|126.5757930|37.7370191
김해한림박물관|사립||055-345-1016|경남 김해시 한림면 김해대로 1029-20|09:00 ~ 18:00|매주 월요일 휴관|대인 : 2,000원 / 청소년(중고생) : 1,500원 / 소인(초등학교 이하) : 1,000원※ 24개월 미만 무료입장·단체 요금 상단 동일 / 만 65세 이상 경로, 장애인 입장료 1,000원|ART 전시관|http://traditional-art.co.kr|한국박물관협회||
꼭두박물관|사립||02-766-3315|서울 종로구 성균관로 4길 21|10:00~18:00|매주 월요일, 1월 1일, 설ㆍ추석 당일|일반 : 3,000원(단체 : 1,500원) / 어린이(5~19세) : 1,500원(단체 : 1,000원) / 국가유공자, 경로우대증, 장애인복지카드, 동숭아트센터 공연티켓 소지자 할인 / ※단체 20명 이상|아트샵; 카페; 공연장|http://www.kokdumuseum.com|한국박물관협회|127.0037808|37.5836715
나로우주센터/우주과학관|사립||061-830-8770|전남 고흥군 봉래면 하반로 490|10:00~17:30|매주 월요일, 1월 1일|성인 : 3,000원(단체 : 1,500원) / 학생 : 1,500원(단체 : 800원) / ※단체 30명 이상|아트샵; 카페; 매점 및 식당 운영|http://kari.re.kr/narospacecenter|한국박물관협회|127.5178631|34.4535690
나야나교육박물관|사립||061-382-0080|전남 담양군 담양읍 향교리 352-5||||||한국박물관협회||
남가람박물관|사립||055-756-8280|경상남도 진주시 내동면 칠봉산길 190|화요일 ~ 일요일 : 10:00-18:00|매주 월요일, 설/추석 연휴|어른 : 2,000원(개인) 1,600원(단체)장애인·유공자·군인 : 1,000원(개인) 800원(단체) - 증명서 제시노인 : 1,000원(개인) 800원(단체) - 만65세 이상어린이·청소년 : 1,000원(개인) 800원(단체) - 만4세~만18세유아 : 무료 - 만3세 이하※ 단체는 15인 이상일 경우에 적용※ 특별기획전의 경우는 별도의 관람료를 부과할 수 있음||http://www.namgaram.or.kr|한국박물관협회||
남도향토음식박물관|공립||062-410-6642|광주 북구 설죽로 477|09:00~18:00|매주 월요일, 공휴일|무료|아트샵|http://bukgu.gwangju.kr/namdofood|한국박물관협회|126.8983625|35.2019096
남양주시립박물관|공립||031-590-8600|경기 남양주시 와부읍 팔당로 121|10:00~18:00 ※ 입장마감: 17:30|매주 월요일, 1월 1일, 설․추석 당일|무료||http://nyj.go.kr/culture/1740|한국박물관협회|127.2443979|37.5463740
